0.00056937+0.00019808i,0.00092087-0.0011242i,0.0010762-0.0028588i,0.00081499-0.0026155i,-0.00060026-0.0011851i,-0.0017072-2.903e-05i,-0.0017154+0.0011274i,-0.0013101+0.0012215i,-0.00042806-4.3948e-05i,0.00032224-0.00097882i,-0.00027117-0.0013728i,-0.0014299-0.0012749i,-0.0018792-0.0010827i,-0.0015149-0.00065244i,-0.00094075+0.0004181i,-0.00036214+0.0007692i,-0.00031778+6.7751e-05i,-0.00060471-0.00062717i,-0.00069702-0.00067931i,-0.0001063-0.00048643i,0.00053843+0.00025895i,-0.00036503+0.00054538i,-0.00072248+0.00017412i
0.0021434+0.0040876i,0.0019603+0.0024477i,0.0027418+0.0014029i,0.0013644+0.0012611i,-0.00051498-0.00020326i,-0.00049973-0.0014755i,0.0002864-0.001243i,0.00028862-0.00034533i,8.3154e-06+0.00050018i,0.00039186-0.00046709i,0.00053084-0.0013663i,-1.8967e-05-0.0010607i,-0.00075824-0.00030593i,-0.00049342+0.00028498i,3.5617e-05+0.00030835i,5.7171e-05-0.00011087i,-0.00040416+0.0002525i,-0.0010139+0.00063078i,-0.0012974+0.00020684i,-0.00062969+0.00024597i,-0.00013104+0.00018537i,-4.1889e-05-0.00035167i,-0.00011268-0.00069442i
0.00067962-0.00053816i,-0.00058653-0.0003098i,-0.0013802-0.0012197i,-0.0012892-0.0016589i,-0.00059081-0.0012246i,-0.00038318-0.00034705i,6.9492e-05-0.00040191i,8.6091e-05-0.0001686i,-0.0005795-0.00011843i,-0.00086537-0.00058152i,-0.00051181-0.00020578i,-0.00052166+0.00045858i,-0.001541+0.00067905i,-0.0016556+0.0004732i,-0.0010103+0.00049392i,-0.00023496+0.00046644i,0.00057749+0.00026233i,0.0010579+0.00031853i,0.00091825+0.00049511i,0.00051594+0.00023658i,-0.00020076-0.0003822i,-0.0013815-0.00058123i,-0.0015599-0.00015453i
-0.0028183-0.0025303i,-0.0034443-0.0027011i,-0.0058281-0.0023949i,-0.0049994-0.00092092i,-0.001929+0.00082628i,0.00072983+0.00068804i,0.00093979-0.00032639i,-0.00074998-0.000735i,-0.002325-0.00043638i,-0.0021965-0.00011343i,-0.0017539+0.00016106i,-0.0018196+0.0005091i,-0.0014444+0.00067214i,-0.00060196+0.0011783i,0.00010741+0.00096945i,0.00018394-0.00021512i,0.00035357-0.00051855i,0.00092403-0.00024637i,0.00082612+0.00060384i,0.00034434+0.00039683i,0.00019978-0.00036144i,-0.00038426-0.00050259i,-0.00053484-0.00011789i
0.00039959-9.893e-05i,-6.2407e-05+0.0003627i,-0.00062037+0.00017384i,-0.0013705+0.00083541i,-0.0015247+0.0015135i,-0.00079377+0.001001i,0.00016187-0.00013832i,0.00034143-0.00053781i,0.00010398-0.00014917i,-3.5069e-05-0.00017241i,-0.00063544-0.0010606i,-0.00053176-0.00055042i,-0.00014915+0.00062917i,-0.00014079+0.00092383i,0.00047198+0.0009497i,0.0007215+0.0010523i,-7.3236e-05+0.00073092i,0.00027782+9.7691e-05i,0.00096205-0.00012027i,0.00040842-0.00045424i,-0.00059699-0.00045665i,-0.0013154+0.00021112i,-0.0012883+0.00079757i
0.00023592-0.001538i,-0.00022009-0.0011015i,-0.0007629-0.00033488i,-0.0016777+0.00035256i,-0.00074361+0.0013163i,0.0011099+0.00071898i,0.0010778+0.0001352i,7.2343e-05+0.0001667i,-0.00029368+0.00077285i,-0.00022176+0.0011409i,0.0003961+0.00060948i,0.00032042-1.3051e-06i,-0.00040953-0.00027775i,-0.0010707-0.0003437i,-0.0007427+0.00033479i,-0.00037511+0.00071937i,-0.00017621+0.00068326i,-0.00013173+0.00051596i,-0.00056219+0.00027332i,-0.00026702-0.00034485i,0.00043784-0.00046918i,0.00022525+0.00097878i,-0.0012432+0.0013448i
0.0022612-0.00058938i,0.0019258-0.00038259i,0.0012555-4.9871e-05i,2.8948e-05+0.00025864i,-0.00033767+0.00066789i,-3.9126e-05+0.0013568i,0.000468+0.00083677i,0.00028622+0.0004093i,0.00018104+0.00020531i,0.00052614-0.00076255i,0.00062819-0.00059218i,-0.00034571-1.8404e-05i,-0.0010108-4.8894e-05i,-0.00055157+0.00019321i,-0.00034498+0.00035003i,-2.11e-05-0.00021463i,0.0003537-0.00028694i,-0.00016334-0.00065469i,-0.00033265-0.00077189i,0.00017035+0.00030669i,0.00033203+0.0010201i,-2.4109e-05+0.00094955i,0.00050829+0.00078986i
-0.0018646+0.0011147i,-0.0024012+0.00081875i,-0.0028804+0.001671i,-0.0018585+0.0020902i,0.00023936+0.0021225i,0.0019232+0.0013612i,0.0013473+0.00018773i,0.00034973+0.00029874i,0.00023022+0.00044317i,0.00022335-0.00037998i,-3.8019e-05-0.00089417i,0.00020156-8.5425e-07i,0.00068882+0.00076086i,0.00054426+0.00073624i,0.00052235+0.00075753i,0.0011749+0.00065091i,0.0015064+0.00082271i,0.001156+0.00044488i,0.00057525+0.00016669i,-0.00038339+0.00058769i,-0.00065135+0.00031785i,-0.00078255-5.9279e-05i,-0.00035971+0.00028208i
-0.00039191+0.00077624i,-0.00085173+8.3329e-05i,-0.00076994-0.00023328i,0.00018823+9.9096e-05i,0.0012058+0.00038593i,0.0012571-3.8989e-05i,0.00066208-0.00018787i,-0.00016738-0.000566i,-0.00035739-0.00010386i,0.00014834-0.00011183i,0.00045914-0.0010801i,6.7677e-05-0.00017501i,-0.00029171+0.00069708i,-5.0416e-05+0.00085222i,0.00049716+0.0011233i,0.00025448+0.0010136i,0.00020636+0.00065737i,0.00059561+0.00076812i,-0.00019449+0.00062491i,-0.00032555+3.0014e-05i,-0.00012773+6.8387e-05i,-0.0001873+0.00059758i,1.8156e-05+0.00064999i
-0.0022952+6.7149e-05i,-0.0029433-0.00015121i,-0.002566+0.00024922i,-0.0014645+0.00088505i,-0.00023666+0.00034876i,0.000644+0.0001502i,0.00055458+0.00015472i,0.00012482+0.00041339i,-0.0001084+0.0010967i,0.0002225+0.00061535i,5.762e-05+0.00070098i,-0.00066745+0.00062812i,-0.00048923+0.00038138i,0.00025439+0.00024044i,0.00079889+0.00081905i,0.00030986+0.0015628i,0.00033727+0.0013141i,0.00083828+0.0011323i,0.00073287+0.00067333i,0.00054034+5.184e-05i,0.00026633-0.00027761i,-0.00044974-7.0014e-05i,-0.0010751+0.00020164i
-0.00089149-0.00020554i,-0.00097342+0.0006598i,-0.00040789+0.0010857i,-0.00037763+0.0014268i,0.00056694+0.0013669i,0.0012326+0.00041396i,-2.252e-05-0.00025044i,-0.0013912-0.001017i,-0.0011762-0.00090091i,-0.00032965+0.00014342i,-0.00077479+0.00067593i,-0.00099574-0.00016482i,0.00020249-0.00053882i,0.00073689+0.00016721i,0.0002093+0.00081015i,-9.3197e-05+0.0006905i,0.00020526+0.00022273i,0.00040184+7.8763e-05i,0.00031476-9.837e-05i,5.5221e-05-0.00018215i,0.00036318+0.00050168i,5.1234e-05+0.00053328i,-0.00058972-0.00065868i
0.0012495+0.00068661i,0.00070017-0.0014252i,0.0011593-0.0020944i,0.00046552-0.0016314i,-0.00078499-0.0010324i,-0.00071991-0.00015945i,0.00032571-0.00043821i,-9.6468e-05-0.00053821i,-0.00028071-0.00036578i,0.00025447-0.0011605i,3.0363e-05-0.001354i,1.8265e-05-0.0010389i,0.00081429-0.0004889i,0.0010643-5.1684e-05i,0.00083311-0.00027576i,0.00011219+0.0002307i,-0.00056786+0.0010544i,0.00020169+0.00064508i,0.00037152-2.0058e-05i,-0.00011391+0.00018855i,0.0003169+0.0008759i,0.00030126+0.00026453i,0.00019001-0.00015581i
-0.00098285+0.0015367i,1.47e-05+0.0017266i,-0.0007904+0.0009551i,-0.00076204+5.532e-05i,0.00049075-0.00017331i,0.0015539+0.00028713i,0.0012988+0.00055793i,0.00027681+0.00013798i,-0.000276-6.9222e-05i,-1.2835e-05-0.00020654i,-0.00045401+0.00024111i,-0.0012421+0.0008112i,-0.0014829+0.0010769i,-0.00041034+0.0014275i,0.00010676+0.0011423i,-0.00025894+0.00036456i,0.00029033-2.7234e-05i,0.00035114+0.00013505i,-0.00027811-0.00080748i,-0.00034841-0.000739i,-0.00023421+0.0001813i,-0.00038402+0.00043225i,-0.00028693+0.00024517i
-0.0009712-0.0028624i,-0.0014022-0.003229i,-0.0027194-0.0025206i,-0.0029795-0.00058689i,-0.0019934+0.0009855i,-0.00037706+0.00083133i,0.00063752-3.7666e-05i,-0.00027472+9.8273e-05i,-0.0010832-0.00032373i,-0.00075579-0.00076544i,-0.00046963+0.00024309i,-0.001062+0.00095789i,-0.00077906+0.00082712i,0.00063826+0.00061921i,0.00077466+0.00040293i,8.0943e-05+0.0002145i,-0.00011431+0.00031305i,-0.00025042-8.4909e-05i,-0.00045212-0.00067624i,4.7673e-05-0.0010358i,0.00016678-0.00080385i,0.00010036-0.00096529i,-2.4912e-05-0.0012925i
0.00031232-0.00034876i,-0.00058172-0.00031367i,-0.0011932-0.0012676i,-0.0016117-0.0011471i,-0.00097537-2.736e-05i,0.00079846+0.00078338i,0.0011107+0.00012866i,0.00041537-0.00027579i,0.00010849-0.00018048i,0.0006925-0.00069612i,0.00020851-0.0014206i,-0.00088502-0.0015444i,-0.001074-0.00053294i,-0.00053597+0.00020321i,-0.00032728+0.00028341i,-0.00067539+0.00058951i,-0.00028598+0.00094552i,0.00059179+0.00049081i,0.0011449+0.00010788i,0.00095443+0.00039465i,0.00044656+0.00055487i,-4.5155e-05+0.00058453i,-0.00071285+0.0002291i
-0.0015495+0.00061442i,-0.0018819-0.00014585i,-0.0021688+0.00078691i,-0.0013003+0.0014418i,-0.00020571+0.00065435i,9.9332e-06-0.00021118i,-0.00025023-0.00041219i,-0.00040583-0.00033158i,-0.000212-0.00043349i,-0.00019093-0.00030593i,-0.00043444+0.0004145i,-0.00061739+0.0003782i,-0.00043007-8.3457e-05i,-9.0271e-06+0.0005904i,0.00017508+0.00088535i,8.484e-05+0.00019606i,0.000164+0.00018983i,1.1999e-05+0.00018738i,-0.00062391-3.6227e-05i,-0.00023016+0.00033513i,0.00057739+0.00034511i,0.00048525-2.185e-05i,0.00018617+0.00031529i
-0.002288+0.000424i,-0.0022593+0.00037935i,-0.0019872+0.00030697i,-0.0015409+0.0011691i,-0.00017645+0.0017991i,0.0014036+0.0011575i,0.001524+0.00015492i,0.00026513-0.0003837i,-0.00057496-0.0001477i,-0.00094974-0.00055471i,-0.0011169-0.00022938i,-0.0010923+0.00041363i,-0.00060683+1.8992e-05i,-0.00025376+0.00051655i,-0.00035491+0.00098153i,-0.00031327+0.00013997i,-0.0005334-0.00061297i,-0.00045412-0.00032108i,0.00015941-0.00044188i,-5.551e-05+7.9285e-05i,0.00018387+0.00089597i,0.00037476+0.00061218i,-0.00010248-4.8205e-05i
0.00022589+9.9612e-05i,0.0008513-9.1695e-05i,0.0009609-0.00037578i,0.00099879+0.00038014i,0.001428+0.0011482i,0.0013674+0.0017211i,0.00079894+0.001234i,0.0003133+0.00058691i,0.00055924+0.0011509i,0.00097088+9.6513e-05i,0.00050762-0.0010375i,-9.5049e-05-0.00027249i,-0.00020522+4.9026e-05i,6.5278e-05-0.00045739i,-0.00023408-0.00048767i,-0.00023156+0.00089924i,-0.00043239+0.001356i,-0.00047135-0.0002229i,0.00019835-0.0012013i,0.00046019-0.00046609i,0.00018905+0.00012248i,4.7878e-05-9.4246e-05i,0.00027408-0.00030874i
-0.00025076-0.00051613i,-0.001637-0.00044094i,-0.0015707+0.0003054i,-0.0010134+0.00057323i,-0.0012014+7.4028e-05i,-0.0010059-0.00028557i,-0.00049075+0.00042515i,-0.00050842+0.00080388i,0.00030256+0.00036866i,0.00047814-0.0003286i,-0.00042448-0.00019001i,-0.0013285+0.0001639i,-0.0016112-0.00019197i,-0.0008427-0.0001089i,0.00022956+0.00049909i,0.00044898+0.0013059i,0.00010066+0.0015165i,0.00022128+0.00084727i,0.00028292+0.00012042i,0.00014425+0.00031265i,-0.00021275-2.438e-05i,-0.00045727-0.00041884i,-0.00011636-0.000375i
0.0011886-0.00076967i,0.00013567-0.00094827i,-0.000906-0.0013225i,-0.00072559-0.00012835i,0.00078353+0.0014491i,0.001649+0.0014583i,0.0018869+0.00024557i,0.0013843-0.00038365i,0.0003165-0.00055684i,-0.00029824-8.8545e-06i,-0.0010282+2.0389e-05i,-0.0012266-0.00034792i,-0.0010902+0.00023827i,-0.001368+0.00063683i,-0.0013326+0.00086954i,-0.00061872+0.00020173i,0.00019903-0.00036843i,0.00043412-0.00036723i,0.00040802-0.00027051i,0.00039762-0.00029025i,0.00053206-0.00048048i,0.00017664-0.00026691i,-0.001034-6.0869e-05i
0.00081567+0.0016591i,4.6679e-05+0.0011934i,0.00027606+0.00066596i,-4.3511e-05+0.00040016i,-1.3948e-05+0.00056586i,0.00088231-6.1515e-05i,0.0010714-0.00066796i,0.00050736-0.00027692i,-0.00026713+0.00059073i,-0.00044793+0.00033384i,-9.9154e-05+0.00016994i,-0.00071524-3.5932e-06i,-0.0012711-0.00035209i,-0.00052533+1.9737e-05i,0.00032671+0.0010581i,0.00015055+0.0010072i,-0.00032927+0.00048459i,-0.00082699+0.00024548i,-0.00061824+5.9884e-05i,0.00027439+0.00045453i,-2.3115e-05+0.00073011i,-0.00098362+0.0011711i,-0.00072538+0.00012791i
-0.00048585-0.0014484i,-0.00051047-0.0011038i,-0.0013785-0.0009089i,-0.0017454-0.00021931i,-0.00052042-8.2711e-05i,0.0004871-1.0558e-05i,3.1089e-05-0.00046214i,-0.00084861-0.00051394i,-0.0012146-0.00022372i,-0.0014649-0.0004353i,-0.0011136+0.00026843i,-0.00045936+0.0006417i,-1.6189e-05+0.00041791i,-0.00023829+0.00062196i,9.3804e-05+0.00080901i,0.00010502+0.0010736i,0.00026662+0.00039925i,0.0008389-0.000407i,0.00095846+0.00010441i,0.00018417+0.00071043i,-0.00026269+0.00072513i,-0.00043693+0.00010603i,-0.0012769-0.00051765i
0.00034462-0.00049365i,7.9908e-05-0.00037705i,-0.00031944-0.00083317i,-0.00099773-0.00020212i,-0.00076815+0.00074966i,0.0006079+0.00034138i,0.0019102+1.7681e-05i,0.00074597+0.00072352i,-0.001093+0.00077991i,-0.0006315-0.0001961i,-0.00054911-0.00023806i,-0.00088916+0.00038334i,-0.00026645+0.0012951i,-0.00036369+0.0015482i,-0.00088583+0.0017276i,-0.00058838+0.0015675i,-0.00066032+0.0003645i,-0.0011278-0.00022539i,-0.00060558-0.00041398i,-0.00041261-0.0002861i,-0.00025078-4.7476e-05i,0.00084344-0.00020882i,0.0016267-8.4631e-05i
-0.0032749-0.0018529i,-0.0015961-0.0016359i,-0.0016253-0.00097921i,-0.0013251-0.00014494i,-0.00011202+0.00071195i,0.00021494+0.00082868i,0.00034287+0.00071118i,0.00010467+0.00029953i,-0.00091636+0.00013516i,-0.0011234+0.00022837i,-0.00071453+0.00035847i,-0.0010854+0.00084256i,-0.0013129+0.00031394i,-0.00075376-0.00010711i,-9.2619e-05+0.00035508i,0.00019165+0.00021458i,-0.00041039+8.4678e-05i,-0.00041111+0.00046678i,0.00064781-2.2235e-05i,0.00059129-0.0010834i,0.00020696-0.00092244i,-0.00046176+6.9316e-05i,-0.0010416+0.00016163i
-0.000242-0.0018421i,-0.0018395-0.0011654i,-0.0026114-0.0015875i,-0.0030047-0.00099084i,-0.002649+8.3739e-05i,-0.0006656+0.00047661i,0.00070716+0.00014249i,-0.00032971-0.00041727i,-0.00054636-1.9706e-05i,0.00020289-8.9739e-05i,-0.00088803-6.859e-05i,-0.0015503+0.00022946i,-0.00090405+0.00072669i,-0.00057711+0.0013491i,-0.00080586+0.00128i,-8.7895e-05+0.00062309i,0.00059205-0.0003779i,0.00088513-0.00033926i,0.00077816-2.4041e-05i,0.00054582-0.00058811i,0.00031444-0.00023389i,-0.00033555+0.00054514i,-0.00041606+0.00060874i
0.0020782+0.0010214i,0.0010935+0.0013879i,0.00068294+0.00010642i,0.0010047-0.0004394i,-0.00024094+0.0002593i,-9.7994e-05-2.1518e-05i,0.00043041-0.00045079i,-3.9211e-05-0.00065112i,-0.00042542-0.00054782i,-0.00046581-0.00073683i,-0.0004775-0.0014036i,-0.0010129-0.00067412i,-0.0015672+0.0007066i,-0.0012505+0.00022009i,-0.00025339-8.8568e-05i,0.00013581+0.00031494i,6.4859e-05+0.00019048i,0.00033734+0.00029897i,6.5261e-05+0.0006225i,-0.00037296+0.00042226i,-0.00059189+0.00054533i,-0.00088242+0.00043659i,-0.00022431-1.5716e-05i
-0.0011711-0.0019551i,-0.0021473-0.0029549i,-0.0039393-0.0021632i,-0.0041788-1.1038e-05i,-0.0031042+0.0012871i,-0.0016602+0.00060888i,-0.00023215-0.00046409i,0.00034617-0.00040019i,-0.00043465-0.00062883i,-0.0013335-0.00027068i,-0.0014097+0.00052266i,-0.0012894+0.00057686i,-0.0009324+7.2297e-05i,-0.00021935-0.00046031i,-0.00021689-0.00014753i,-0.00030265+0.00027508i,-0.00023154+0.00055293i,-0.00051053+0.00029031i,-0.00063694-0.00059603i,0.0001858-0.00099445i,0.00035308-0.00046741i,-0.00030555+0.00010495i,-0.0010365+4.0188e-05i
-0.0023275+0.00093515i,-0.0018669+0.00049926i,-0.0016472+0.00024897i,-0.00059097-0.00034299i,0.0011748+0.00023003i,0.002574-0.00013303i,0.0028112-0.0002664i,0.00084477-3.2043e-05i,-0.00083886-0.00081672i,-0.00092392-0.0012479i,-0.00052728-0.00025301i,-0.00073619+0.00085794i,-0.0011569+0.00077933i,-0.00057775+0.0010433i,0.00034869+0.00076601i,0.00016312+0.00012551i,-0.00021358+4.0078e-05i,3.775e-05-0.00039516i,0.00056379-6.9068e-05i,0.00074023+0.0005077i,0.00060618+0.00053146i,0.00036554+6.1056e-05i,-3.0377e-05-0.000609i
-0.00079116-0.0010016i,-0.0013462-0.001831i,-0.0026307-0.00081943i,-0.0028676+0.00019556i,-0.0013151+0.00056716i,-0.00014813+0.00080157i,-0.00028029+0.00057991i,-0.00037593+0.00011236i,4.4835e-05+5.1146e-05i,8.3149e-05+0.00019479i,-0.00032406+0.00041664i,-0.00076733+0.00052242i,-0.0007422-2.679e-05i,-0.00015639+0.00045453i,-0.00043536+0.0013052i,-0.00091165+0.00088872i,-0.00070671+0.00045215i,-0.00035494+3.2729e-06i,-0.00018106+0.00021352i,-0.00061854+0.00060295i,-0.00067722+4.3201e-05i,1.1485e-06-0.00017769i,0.00022115+5.72e-05i
-0.00082453-0.0019245i,-6.3285e-05-0.0016467i,0.00065759-0.0011446i,-0.00023257-0.00077865i,-0.00073354-8.863e-05i,-1.6335e-05+0.00019564i,-0.00026822-0.00014656i,-0.0010407-0.00035025i,-0.0012652-3.0011e-05i,1.0897e-05-9.1642e-05i,0.00039417-0.00011727i,-0.00092634+0.00044176i,-0.0016589+0.00077717i,-0.0018887+0.00055197i,-0.0019789+0.00037444i,-0.0013007+0.00060853i,-0.00045249+0.00018392i,0.00038146+0.00024796i,0.00049797+4.0427e-07i,0.00020812-0.00057411i,-0.0001718-0.00017015i,-0.00028679+0.00022887i,-1.8357e-05-0.00075441i
0.00052672-0.0013149i,0.00079555-0.0023478i,-3.9025e-06-0.0018061i,-0.0015508-0.00058575i,-0.001467+0.00062904i,0.0001148+0.0017025i,0.0014305+0.0011974i,0.00087966+0.00068069i,-0.00060049+0.00054497i,-0.0003644-0.00035104i,0.00011548-0.0013661i,-0.00037844-0.0018936i,-0.00060719-0.0010174i,-0.00068477-0.00022557i,-0.0010423-1.1738e-05i,-0.0012181-9.5123e-05i,-0.00093643-0.00069286i,-0.00066696-0.00064116i,-0.00048041-0.00041169i,0.0003635+0.00015376i,0.00067385+0.00055549i,0.00029974+0.0006941i,0.00010334+0.00064121i
-0.00085656+2.2127e-05i,-0.00063946+3.0474e-06i,-0.00091173+0.0004309i,-0.00081558+0.00079181i,-0.0004234+0.00070646i,-9.7282e-05+0.00057021i,-0.0002379+0.00017188i,-0.0004046-0.0002141i,-0.00027169-0.0003923i,-0.00044817-0.00063706i,-8.3975e-05-0.00088907i,-0.00027174-0.00032264i,-0.00016164+0.00019547i,0.00075564+7.6156e-05i,0.00044478-2.2636e-05i,-0.00073011-9.5237e-05i,-0.0011134+0.0005748i,-0.0002561+0.00080496i,0.00058075+0.00013088i,0.00050677-0.00011978i,0.00027895+0.00044231i,4.8454e-05+0.00086186i,-0.00017562+0.0007303i
-0.0010905-0.0031133i,-0.0013269-0.0032461i,-0.0022626-0.002913i,-0.0030443-0.0013236i,-0.0020911+0.00049826i,-3.1672e-05+0.0010822i,0.0014998+0.0006338i,0.00070072-3.2681e-05i,-0.00081441+0.00014532i,-0.0010144+0.00063572i,-0.00078749+0.0010511i,-0.00064991+0.0011137i,-0.00094605+0.00064921i,-0.00072592+0.00056821i,-0.0002333+0.00038893i,-0.0002555+0.00049271i,-0.00046011+0.00087091i,-0.00030926+0.00062099i,0.00030409+0.00080269i,0.00032969+0.0010935i,-8.2994e-05+0.00036027i,1.2055e-05-0.0012383i,-5.699e-05-0.0010432i
-0.00062831-0.001265i,-0.00069392-0.0014384i,-0.00058293-0.0018019i,1.3022e-05-0.0016959i,0.00054169-0.00021482i,0.0011508+0.00088834i,0.0011756+0.00020839i,-0.00012475-0.00049485i,-0.0012537-0.0010138i,-0.00080462-0.00069998i,-0.00041165-0.00035859i,-0.00046572-0.00079325i,-0.00036711-0.00087746i,-0.00063203+0.00027438i,-0.00070528+0.0007681i,-0.00070351+0.00011521i,-0.00057607-0.00081499i,-0.00010062-0.0005806i,-2.9377e-05-2.6373e-05i,0.00021503+0.00018668i,0.00014212+0.00036131i,-0.00073337-0.00010356i,-0.0011308-0.00083144i
-0.00096336-0.00083591i,-0.0018547-0.001662i,-0.0025254-0.00069138i,-0.0027423+0.0010545i,-0.0021659+0.0013996i,-0.00058493+0.00053304i,0.00033831-0.00020354i,0.00010626+0.00020941i,-0.00050893+0.00041229i,-0.00077247-0.00028834i,-0.00038069+0.00018223i,-0.00079401+0.0010274i,-0.0017713+0.00043117i,-0.001385-0.0001327i,-0.00026289-0.00017451i,0.00034516+0.00079686i,-0.00014798+0.0010489i,-2.7684e-06+0.00088686i,0.00022803+0.00099134i,0.00013048+0.00086766i,-0.00020713+0.00012922i,-0.00047601-0.00036549i,0.00050721+4.8852e-05i
-0.001222-0.00036544i,-0.0010576+0.00021495i,-0.0022539+0.00084589i,-0.0024958+0.0010764i,-0.0005139+0.0013147i,0.0016772+0.0012541i,0.0015275+0.0011388i,0.00072901+0.00082403i,0.000232+0.00036873i,-0.00064987-0.0001325i,-0.00063338+7.4928e-05i,-0.0010138+0.00029547i,-0.0013587-0.00012193i,-0.00033074-3.6107e-05i,-0.00029952+0.00033823i,-0.00024748+0.00041924i,-0.00025935+0.00039296i,-0.00041646-1.1686e-05i,-0.00011141-0.00056005i,-5.1624e-05-0.0010248i,3.7628e-05-0.00094594i,-0.00026134-0.00048586i,-0.00044443+0.00016905i
-0.0019174-0.00015694i,-0.0020402-0.00091589i,-0.0030659-0.00089345i,-0.0025543-0.0009957i,-0.00086239-0.00042707i,0.00031052+0.00031811i,0.00088016+8.1533e-05i,0.0001974-0.00069611i,-0.0010228-0.00094297i,-0.0012387-0.00078618i,-0.00054349-0.00085906i,-3.922e-06-0.00014149i,-0.00018479+0.0012941i,-0.0011895+0.0014227i,-0.0014755-0.00012292i,-0.00099477-0.00017049i,-0.00060563+0.00042151i,-2.0504e-05+0.00010148i,0.00035801-0.00023317i,-6.6664e-05-0.00050442i,-2.7524e-05-0.00036666i,0.00012511-0.00046901i,-0.00028127-0.00071089i
0.00020933-2.4187e-05i,-0.00024162-0.00065284i,-0.00051943-0.00010546i,-0.00056383-2.1175e-05i,-0.00073721+0.000256i,0.00042588+0.00090094i,0.0012626+9.0774e-05i,0.00085736-0.00081863i,0.00066943-0.00063635i,-9.5318e-05-0.00058481i,-0.00090486-0.00054604i,-0.00034978-7.0566e-05i,-0.00038893+0.00065472i,-0.00018028+0.00044249i,-5.5236e-05+0.00021252i,-0.00024696-0.00023465i,-7.4961e-05-0.00013942i,4.5353e-05+0.00021498i,0.00039856-0.00023847i,5.8368e-05-0.00038042i,-0.00014948-0.00064655i,0.00065883-0.00069397i,0.00077303-1.9692e-05i
0.0019379+0.00030833i,0.00074258-7.2493e-05i,-0.00037787-0.00044338i,-0.0013097-0.00028868i,-0.00072651-3.3842e-05i,0.00040091+0.00045456i,0.00072841+0.00085871i,0.0001553+0.001036i,-0.00014331+0.00081737i,0.00069439+0.00042893i,0.00080164+0.0005218i,-0.00049926+0.0008i,-0.001729-0.00029691i,-0.00043953-0.00087268i,0.0009251-0.00056732i,0.00016993+0.00048309i,-0.0006373+0.0009782i,-0.00058148+0.00018341i,-0.00039892-5.6295e-05i,7.1179e-05-0.00030701i,-0.00025557-0.00043771i,-0.00078664-0.0006662i,-0.00095848-0.0015146i
-6.1513e-05+0.0018242i,-0.00044333+0.0019843i,0.00019437+0.0016335i,0.00097487+0.00078399i,0.0017489-7.0356e-07i,0.0011388-0.00031807i,-0.00045479-0.00051743i,-0.00070534-0.00021295i,7.8537e-05+0.00046437i,-3.0663e-05+0.00045202i,-0.00040824-4.5081e-05i,-0.00061342-0.00022269i,-0.00091293-0.00014572i,-0.00078017+0.00054498i,-0.00056293+0.0014599i,-9.3424e-05+0.0013918i,-0.00022801+0.00011248i,-0.00087221-0.00059178i,-0.00076753-0.00095979i,0.00029476-0.00081762i,0.00084136+0.00011375i,0.0006891+0.00057468i,3.6578e-06+0.00031196i
0.0017385-0.0015411i,0.00065264-0.0010893i,-0.00058785-0.0021169i,-0.0025442-0.0018051i,-0.0025201-0.00031186i,-6.3743e-06+0.00068104i,0.00086539+0.00046233i,-0.00031886-0.00029435i,-0.0008457-0.00021579i,-0.00026954-0.00014302i,-0.00029825+8.9329e-05i,-0.00019029+0.00018771i,1.4562e-05-0.0007586i,3.2227e-05-0.00050706i,-0.0004974+0.00020518i,-0.00081829-0.00020997i,-0.00036826-0.00039845i,-0.00022291-0.00010993i,-0.00031835-0.00024775i,-0.0011174+0.00017637i,-0.0017483+0.0002771i,-0.0016673-0.00040543i,-0.00093499-0.00077813i
-0.0012422+0.00023134i,-0.0015052-0.00028018i,-0.00091374-0.00015107i,-0.00070866-0.00025484i,-0.0015453+0.0006021i,-0.00089556+0.001479i,0.00063589+0.0012163i,0.00038528+0.00010801i,-0.001078-0.00011547i,-0.0013981+0.00010648i,-0.00069061-0.00048497i,-0.00034642-0.00031747i,-0.00041774+0.00071107i,-0.00019536+0.00067861i,0.00057553+0.00066486i,0.00039463+0.0010831i,-0.00044902+0.00066915i,-0.0010321+0.00073681i,-0.0010979+0.00064284i,-0.00036201+0.00032098i,0.0005294+0.00074857i,0.00033318+0.00021966i,7.1054e-05-0.00074154i
-0.00024855-0.0033517i,0.00021187-0.002525i,-0.0017135-0.0021199i,-0.0031681-0.00087962i,-0.0023369+0.0007943i,-9.9623e-05+0.0014141i,0.00084753+0.00058876i,-0.00041279-5.0425e-05i,-0.0017529-3.2235e-05i,-0.0014843-0.00052547i,-0.0015812-0.00067296i,-0.0029854-0.0001901i,-0.0030932+0.00071326i,-0.0020065+0.001082i,-0.001328+0.00031683i,-0.00073416+0.00021183i,-0.00077598+0.00055796i,-0.00034393+0.00019703i,0.00033328-0.00049346i,0.00013169-0.00072806i,-0.00055687-0.0013932i,-0.00097358-0.0015514i,-0.00065781-0.0011709i
