-0.0016073+0.00054414i,-0.0011996+0.00068266i,-0.0015872+0.00061227i,-0.0023963+0.00018039i,-0.0023627+0.0009613i,-0.0016149+0.0018605i,-0.00063383+0.0022329i,-0.00070573+0.0016545i,-0.0013843+0.00095413i,-0.00097408+0.00041237i,0.00014466-1.3577e-05i,0.0004155+4.3229e-05i,0.00011215+0.00031275i,-0.0002337+0.00044316i,-0.00044789+0.00025995i,-0.00040082-0.00043657i,-7.3143e-06-0.00054896i,0.0002079-0.00038862i,-0.00042384+1.4801e-05i,-0.00071039+0.00037569i,-0.0003014+0.00024184i,0.0001257-1.952e-05i,0.00093288+0.00052215i
-0.00085863-0.0011347i,-0.00026024+0.00024007i,-0.00031982+0.00052174i,-0.00069261+0.00040639i,-0.00030206+0.00024344i,-0.00046852+0.00031032i,-0.00094978-0.00049907i,-0.0013229-0.0012127i,-0.0020811-0.00067023i,-0.0017467-5.864e-05i,-0.00093234+0.00060514i,-0.00068719+0.0016759i,-0.00011993+0.0023555i,0.00042249+0.0016608i,7.3429e-05-8.1382e-07i,-0.0007837-0.00053962i,-0.00054188-0.00023005i,-0.00010434+0.0002519i,-0.00042341+0.00028133i,-0.00040864-9.5738e-05i,5.2521e-05+0.00020065i,-4.3988e-05+0.00078812i,-0.00029835+0.00047237i
0.0015796+0.0003508i,0.00086646+0.00032185i,-0.00016057+0.0001844i,-0.00091-0.00053892i,-0.00087681-0.0013976i,-0.0013938-0.0014936i,-0.0022078-0.0016228i,-0.0015803-0.0017821i,-0.0010753-0.0016991i,-0.0012822-0.00070353i,-0.0016511+0.00022956i,-0.001446+0.0008512i,-0.00057391+0.00029465i,8.9463e-05-0.00033926i,0.0004033-0.00019929i,0.0012422+0.00023118i,0.0011772+0.0010955i,6.3054e-05+0.0011075i,-0.00036181+0.00071304i,-0.00092195+7.0953e-05i,-0.00025961-0.0001213i,0.00091824+0.00011474i,0.00051743+0.00013617i
-0.00023068-0.0016309i,-0.00012929-0.0017066i,-0.00018124-0.0013798i,-0.00081298-0.00039746i,-0.001095+0.00053404i,-0.0013021+0.00046711i,-0.0012198-0.00040347i,-0.00090129-0.00032616i,-0.00086038+0.00094396i,-0.00060363+0.0014028i,-0.00013472+0.0013197i,6.0337e-05+0.0012458i,0.00014326+0.00058296i,-0.00019867+0.00064738i,-0.0007136+0.00069587i,-0.00041083-0.00045909i,-0.00028942-0.00087838i,9.8338e-05+5.8692e-05i,0.0012956+0.0012603i,0.0013221+0.0007611i,0.00083365+5.8001e-05i,0.00031858-0.00016941i,-0.00060496-0.00050427i
0.0010636-6.1582e-05i,0.00098057-0.00075647i,0.0002254-0.0014346i,-0.00049801-0.00038005i,-0.00033268-0.00035845i,-0.0011254-0.00064668i,-0.0022989-0.0014418i,-0.0023991-0.0017383i,-0.0015256-0.0003707i,-0.00061082+0.0012815i,-0.00010261+0.0024342i,-0.00037136+0.0023226i,0.00020683+0.0012734i,0.00048601+0.00051547i,6.2492e-05-0.00026483i,0.0002133-0.00035412i,6.2338e-05-0.00044395i,-0.00036957-0.00011845i,-0.00021223+1.061e-05i,0.00018281-0.00059302i,0.00036328-0.00046035i,0.00016742+0.00064793i,-0.0004183+0.0015495i
-0.00082745-0.00075811i,-0.0017119-0.00052645i,-0.0027353+9.6449e-05i,-0.0025449+0.00051968i,-0.0018638+0.00088965i,-0.0014856+0.00062592i,-0.0014886-0.00058724i,-0.001161-0.0017137i,-0.0016199-0.00074883i,-0.0017105+0.00065417i,-0.00068184+0.0013274i,-7.105e-05+0.0015391i,0.00035179+0.00083405i,-0.00010388-0.00039206i,-0.00092875-0.00090962i,-0.0013563-0.0003579i,-0.0008713-0.00031317i,-0.0006231-0.00030475i,-0.0006583-2.065e-05i,-0.0004882+0.00073313i,-1.3703e-05+0.0010597i,0.00096618+0.00042352i,0.00099148+0.00071719i
0.0010718+0.00068534i,0.0011253+0.00050282i,0.001064+0.00014341i,0.00066715-0.0010008i,0.00032155-0.00098383i,-0.00034112-0.0013588i,-0.0013263-0.0022109i,-0.0017158-0.0015613i,-0.0019024-0.0002924i,-0.0011713-8.7522e-05i,0.00030778-0.00061496i,0.00019718-0.00047389i,-0.00045543+1.9247e-05i,-0.00013515+0.00075698i,-6.0485e-05+0.00056211i,0.0002285+5.9945e-05i,0.00088667+0.00051702i,0.00063962+0.00052313i,2.4705e-05+0.00054567i,-0.00039572+0.00065159i,-2.5821e-05+0.00063141i,0.00039918+0.00045577i,-0.00014416+9.9311e-06i
-0.00044606+9.3883e-05i,-0.00029618-0.00033778i,-0.0014393-0.00022797i,-0.00077827+0.0012492i,-0.00017725+0.00104i,-0.00053296+0.00023753i,-0.00085989-0.00034675i,-0.0011855-0.0014146i,-0.0020902-0.00038008i,-0.0022038+0.00099349i,-0.0011851+0.00077981i,-0.00030848+0.00024671i,0.00036733+0.00061201i,0.00030487+0.00052753i,0.0004557-0.00010441i,6.9913e-05-0.00049836i,-0.00059944-0.00044011i,0.00011572-0.00023727i,0.00077302-4.2163e-05i,0.00034474+0.0002405i,0.00015682+0.00030681i,7.1314e-05+0.00012316i,-0.00023794-0.00022802i
-0.00079364+0.00012086i,-0.00099603+0.00030074i,-0.00048772+0.00065709i,0.00027689+0.00087137i,0.00052809+0.00055137i,0.00025628-0.00035462i,-0.00099269-0.00087001i,-0.0026912-0.00089606i,-0.0029758-0.0005901i,-0.0019955+0.0010387i,-0.0013028+0.0013788i,-0.00026575+0.00055724i,9.302e-05+0.00079225i,-0.00048714+0.00050772i,-0.00082423-0.00043025i,-0.00096374-0.00047091i,-0.00085422+0.00027968i,-0.00081015+0.00083986i,-0.00079453+0.00049175i,-0.00018542-0.00026202i,0.00076728-0.00077593i,0.0001172-0.00046047i,-0.00078256-0.00041893i
-0.0012927+0.00066357i,-2.8736e-05+0.0015004i,-0.00033408+0.0022027i,-0.0010828+0.0027077i,-0.00057619+0.0026123i,0.00046847+0.0011697i,0.00043316-0.0010998i,-0.0011054-0.001707i,-0.0022822+0.00027058i,-0.0019131+0.0016569i,-0.00083561+0.0012797i,0.00010795+0.0010789i,-0.00017112+0.00062537i,-0.00083674+6.4652e-06i,-0.0010775+3.0582e-05i,-0.0012099+4.166e-05i,-0.001234+0.00014127i,-0.00084142-3.3208e-05i,-0.00054087-0.00030198i,-0.00050819-0.00026256i,0.00010396+7.5324e-05i,0.00074916+0.00023471i,0.00065296+5.2678e-06i
-0.00021055-0.00091737i,-0.00017145-0.00044586i,-0.00074651-0.00028239i,-0.0014954+4.6773e-05i,-0.0013056+0.0010998i,-0.0009837+0.00026386i,-0.0017244-0.001141i,-0.0023294-0.0016722i,-0.0022558-0.0015849i,-0.0021669-0.00037097i,-0.0021258+0.0012388i,-0.0012898+0.0018211i,-0.00010555+0.001212i,2.2123e-05+0.0005997i,-0.00090906+2.2614e-05i,-0.00096813-0.00016428i,-0.00060987-0.0001724i,-0.00057364-0.00050317i,-0.00046055-0.00049775i,-0.00047184+0.00016709i,-0.00018291+0.00092064i,0.000273+0.0015637i,6.9452e-05+0.00060742i
0.00063245+0.001202i,0.0011515+0.00067964i,0.00039207+0.00085289i,0.00040871+0.00014017i,0.0008479-0.0003775i,-0.00073037-0.0011431i,-0.0020142-0.0018i,-0.0022478-0.0011794i,-0.0023589-0.00014737i,-0.0016359+9.796e-05i,-0.00031155+0.00034994i,0.00029551+0.0001035i,-0.00079095+0.00017918i,-0.0016113+0.0010531i,-0.00083715+0.0010105i,0.00043984+0.00052742i,0.00054165+0.00095676i,-1.3451e-05+0.0017766i,-0.00023189+0.0012802i,0.00022188+0.00088001i,0.0010354+0.00091492i,0.00064211+0.00073196i,-0.00019433+0.00063328i
5.9137e-05-0.00086436i,-0.001081+0.00097426i,-0.0022042+0.0017901i,-0.0022444+0.00042832i,-0.0018212+0.00021478i,-0.0015775+0.00033815i,-0.0010124+0.00032373i,-0.0012227+0.00072742i,-0.0020784+0.00065744i,-0.0012599+0.0013694i,-0.00011521+0.0019589i,-0.00013819+0.0011964i,-0.00055596+0.00032371i,-0.00025087-0.00059459i,0.00023077-0.00084024i,0.00019009-0.00010333i,-0.00013078+0.00023219i,-5.7217e-05-0.00020534i,-0.00038833-8.6842e-05i,-0.00053532-0.00057235i,-0.00065504-0.00043743i,-0.00025772+0.00027906i,-0.00011024+0.00034477i
-0.00096619-0.0006277i,7.2396e-05-0.00023374i,0.00047677+0.00013036i,0.00078645+0.0006005i,0.00095899+0.00072487i,0.0011719+0.00010956i,0.0016719-0.0007114i,0.00040343-0.0013583i,-0.0010847-0.0010083i,-0.0010657-0.00038445i,-0.00076712+0.00013791i,0.00026843+0.00047589i,0.00098153+0.00035105i,0.00013038+0.00022706i,-0.00048307-0.00076795i,-0.00018284-0.0017841i,7.496e-05-0.0013025i,-5.4333e-06+0.00026984i,-0.0003412+0.00058337i,-0.00039043-0.00062466i,-0.00029051-0.0011368i,-0.00046191-0.00026969i,-0.00035694+0.00053828i
-0.0015969-0.00068536i,-0.0013381-0.00010827i,-0.00076867+0.00048781i,-0.00056722+0.00096821i,-0.00035418+0.0014169i,-0.001219+0.00064353i,-0.0015373-0.00047904i,-0.0019518-0.00075862i,-0.0028737+0.00022104i,-0.0022904+0.00093576i,-0.00091937+0.00065432i,0.0002264+0.00038697i,0.00092193+0.00010372i,6.2109e-05+0.00038916i,-0.0007258+5.1337e-05i,-0.00010533-0.00073764i,0.00036401-0.00034274i,0.00019484+0.0010523i,-0.0001671+0.00094569i,5.1834e-05-2.6304e-06i,-2.2992e-05+0.00017227i,-0.00062801+0.00064086i,-0.0011764-8.4881e-05i
0.0015042-0.0012823i,0.00076712-0.0016968i,0.00058283-0.0012797i,0.00016209-0.0013071i,-0.00082639-0.0015384i,-0.0017892-0.0009994i,-0.0020677-0.00065613i,-0.002032-0.000554i,-0.001138+0.0001222i,-0.00043731+0.00084991i,-0.00035862+0.00080517i,-0.00059332+0.00090212i,-0.00092593+0.0010574i,-0.00027411+0.00070242i,3.8813e-05+0.00012606i,-5.8788e-05-0.0003479i,0.00030013-0.00038473i,0.00045261-0.00024409i,-7.8629e-05-0.0010818i,-0.00015617-0.0011303i,0.00023284-0.0003665i,0.00068167-0.00010793i,0.00049628+0.00051923i
-0.0011486-0.0011018i,-0.0015773-0.00057471i,-0.0018863+0.00072699i,-0.0011512+0.0020653i,-0.00096976+0.001469i,-0.0014656-0.00068794i,-0.0019103-0.002535i,-0.0019672-0.0029084i,-0.0019584-0.0018297i,-0.001619+0.00025862i,-0.00057368+0.0014876i,-0.00078901+0.001294i,-0.00081729+0.0010049i,-0.00038445+0.00034064i,-0.00043462-0.00024067i,-0.00083268-0.00038554i,-0.00059682-0.0007526i,0.00057204-0.0008556i,0.0011678-0.0010038i,0.00057018-0.00067038i,-3.3986e-05-5.3135e-05i,-0.00045864-0.00016259i,-0.00038389-0.00075004i
0.0011652+5.5389e-05i,0.0011709-0.00042854i,0.001646-0.0012855i,0.00043098-0.001105i,-0.00087826-0.00086396i,-0.00089031-0.00082702i,-0.00015073-0.0012854i,0.00013258-0.0014774i,-0.00048206-0.00043349i,-0.00061245+0.00078723i,-0.00026638+0.00081699i,-9.0495e-05+0.00050837i,0.00032947+0.00044169i,0.00042466+0.00075421i,0.00033248+0.00056544i,0.0004968+9.0448e-05i,0.00022573+0.00050641i,0.00025549+0.0005198i,0.00082063-0.00019937i,0.00073168-7.3432e-05i,0.0003112-0.0001334i,0.00022575+0.00016942i,0.00057764+0.00073772i
-0.0010998+0.0020034i,-0.00013056+0.0017233i,0.0010561+0.0027122i,0.0015496+0.0017427i,0.0017003-0.00081044i,0.0012368-0.0020478i,0.00019799-0.0017133i,-0.0010431-0.0014288i,-0.0018191-0.00061284i,-0.0019316+0.00018015i,-0.0010163-0.00016162i,-0.00037816+0.00018163i,-0.00043632+0.0004383i,-7.4289e-05+0.00033659i,8.8599e-05+0.0002192i,-0.00025216+0.00019628i,-0.0011442+0.00035738i,-0.0013281+0.00036061i,-0.00091537+1.0016e-05i,-0.00061133-0.00062314i,-0.00048786-0.00083102i,-0.0007227-0.000865i,-0.00056428-0.00013877i
-4.3521e-05+0.0011557i,0.00034863+0.00099777i,0.0013374+0.00040454i,0.0011802-0.00021338i,0.00018829-0.00028485i,-0.00047593-0.0011322i,-0.0011919-0.0014558i,-0.0015717-0.0010486i,-0.0012227-0.00042366i,-0.00069656+0.00054093i,-0.00063888+0.00099119i,-0.0010963+0.001287i,-0.0010788+0.0012029i,-0.0006016+0.00087663i,0.00012474+0.00020736i,-0.00024733+0.00019284i,-0.0010031+0.00039438i,-0.0010257+0.0003967i,-0.00046112+0.00017031i,-0.00016159+2.0996e-05i,-0.00012266+0.00065831i,-6.0498e-05+0.00057366i,0.00010547+0.00015889i
0.0010281+0.0014955i,0.00086912-1.848e-05i,0.00049104-0.00053157i,-0.00028073-0.00035706i,-7.6769e-06-0.00093733i,3.3348e-05-0.001253i,-0.00089514-0.0004508i,-0.0011179-0.00017679i,-0.00066473-0.00060069i,2.6415e-05-0.00019583i,-0.00014069+0.00080642i,-0.00063539+0.0013643i,-0.0010561+0.001063i,-0.0010757+0.00050694i,-0.00068511+6.4782e-05i,0.00020738+0.00021584i,0.0004222+0.00022535i,0.00040808-0.00053472i,0.00077048-0.00096574i,0.00070648-0.00090026i,0.0009491+0.00014621i,0.00073283+0.00080284i,-0.00021982-0.00018823i
-0.00033204+0.00074909i,0.00028597+0.0012569i,3.5865e-05+0.00098691i,-0.00021937+0.0011751i,-0.0012909+0.0012642i,-0.0017431-0.00032491i,-0.0016702-0.0011902i,-0.0021185-0.00090871i,-0.0023133-0.00052152i,-0.001297+0.00031502i,0.00013171+0.00097502i,0.00056066+0.001427i,7.0856e-06+0.0020162i,-0.00051256+0.0013126i,-0.00061366-0.00029934i,-0.00011707-0.00082208i,0.00014099-0.00051246i,8.6585e-06-0.00030047i,-0.00015245-0.00033196i,-0.00011772-0.00060459i,0.00019601-0.00080083i,0.00081305-0.00045662i,0.00078934+0.00048149i
-0.00052054-0.00070758i,-0.00064354-0.00095631i,-0.001196-0.0010612i,-0.001268-0.0011577i,-0.0018095-0.00069114i,-0.0017898-0.00021983i,-0.0014386-0.00059323i,-0.0018618-0.0010464i,-0.0023628-0.00050837i,-0.0023375+0.00026089i,-0.0015025+0.0006518i,-0.00064875+0.00074709i,-0.00027881+0.0005636i,-0.0005808+0.00084053i,-0.00034269+0.00092705i,2.2194e-05-0.00015392i,0.00054932-0.0003275i,0.00053293+0.00042571i,-0.00011937+0.00068366i,-0.00036996+0.00097691i,-0.00073977+0.00081835i,-0.00053594+0.0004798i,-0.0003088+0.000346i
-7.57e-05-0.00063742i,-0.00023788-0.00058259i,-0.00068536-0.00055653i,-0.00037127-0.00034196i,-0.00031905+0.00023827i,-0.00056721-2.1265e-05i,-0.00078587-0.0002594i,-0.0014051-0.00043441i,-0.0017222-0.00021336i,-0.0017397+0.00057373i,-0.0014329+0.0010011i,-0.00064749+0.001155i,-0.00016606+0.0015489i,-0.00052022+0.0010622i,-0.00075172+0.00023469i,-0.00081297-0.00013487i,-0.00074277-0.00058136i,-0.00063212-0.00041134i,-0.00039179-9.5689e-06i,0.00037981+0.00025452i,0.00074026+0.00079216i,0.00029641+0.00056209i,0.00028351+4.4073e-05i
0.0019708-0.0019577i,0.0010469-0.0023818i,8.6918e-05-0.0028238i,-0.00065544-0.0019136i,-0.0015073-0.00053272i,-0.001854-0.00039118i,-0.0022326-0.00089493i,-0.0027543-0.0013981i,-0.0024263-0.001234i,-0.0016592-4.3753e-05i,-0.00076396+0.00056217i,-0.0001975+0.0010286i,-0.0002354+0.0017178i,-0.00090475+0.0012821i,-0.00061606+0.00013668i,0.00039091-0.00040049i,0.00019667-0.00010983i,-0.00033778+0.00038302i,-7.4327e-05+0.00048333i,5.5329e-06+0.00036975i,-0.00011534+0.00011646i,0.00038408-0.00018249i,0.00020297+5.8129e-05i
-0.0004553+0.0018586i,-0.0015128+0.00076649i,-0.0013068+0.00049502i,-0.0013019+0.00053492i,-0.0013172+0.0001774i,-0.0010877-0.00058539i,-0.000708-0.0010345i,-0.00084834-0.001056i,-0.0012924-0.00052646i,-0.00091107+0.00059607i,-0.00024806+0.00073625i,-0.00036912-4.8706e-05i,-0.00031422+0.00041145i,-0.00043039+0.00097674i,-0.00018906-5.9445e-06i,0.00035924-0.00032981i,0.00021284-0.00014841i,-3.4711e-05+0.0002682i,-0.00027544+0.00077864i,-8.914e-05+0.00030194i,0.00047874-0.00015924i,0.000334-0.00043005i,2.3356e-06-0.00058908i
-0.0011417-0.00011126i,-0.001628-0.00052553i,-0.00052756+0.00041553i,-0.00047072+0.0013713i,-0.00095268+0.00092646i,-0.0010386-0.00067117i,-0.00062457-0.0016774i,-0.0013254-0.00066818i,-0.0019936+0.00017728i,-0.0013739+0.00029642i,-8.4696e-05+0.00033088i,0.0009018+0.00070659i,0.00068331+0.00065016i,0.00010257+0.00017006i,-0.00035851-8.138e-05i,-0.00025444-0.00021082i,-0.00062333+1.2947e-06i,-0.000296+5.3909e-05i,0.00023045+2.0356e-05i,0.00031911-8.0788e-05i,0.001173-0.0005842i,0.0010316-0.00076569i,0.00024787-0.00052525i
0.0013425+0.00079337i,0.0017931+0.00063768i,0.0012974+0.00052329i,0.00010411+0.00013813i,-0.00022965-0.00098077i,-0.00022035-0.0015846i,-0.000708-0.00091072i,-0.0014611+2.7067e-05i,-0.0022359+0.0005491i,-0.0022887+0.00035068i,-0.0020332+0.00040674i,-0.0017961+0.0012369i,-0.00095711+0.0012357i,-0.00054094+0.00017772i,-0.0012476-0.00010637i,-0.00042223+5.672e-05i,0.00015479+9.6295e-05i,-0.0003708-0.00010653i,-0.00039329+6.6098e-05i,0.00012986+0.00047072i,0.00075639+0.00038308i,7.2571e-05+0.00033177i,-0.00040563+4.0227e-05i
0.0013188-0.0012728i,0.0009711-0.00063193i,2.556e-06-0.00018156i,-0.00066417-0.00039578i,-0.00079993-0.00010012i,-0.00049797+0.00023779i,6.1921e-05-0.00026132i,-0.00018204-0.00093987i,-0.00039469-0.0015114i,-0.00031712-0.00077029i,-0.0003694+0.00094939i,-0.00077753+0.0015996i,-0.0011144+0.0006871i,-0.00070875+3.4497e-05i,-0.00032973-0.00063958i,-0.00011868-0.0010603i,-0.00026069-0.00092116i,7.7166e-05-0.00051189i,0.00019716-0.00014403i,0.00019115+0.00042381i,0.0004207+0.0012824i,0.00028051+0.001252i,0.00065263+0.00049028i
0.00034627+0.0026536i,-0.00032157+0.0019528i,-0.00011884+0.0020143i,0.0011611+0.0013702i,0.0013409+0.00026391i,0.00021354-0.0013472i,-0.00022556-0.0023358i,-0.00086498-0.0020527i,-0.0013455-0.00092309i,-0.00079897-4.3866e-05i,-0.00020973+6.185e-05i,-0.00071471+9.0117e-05i,-0.0012155+0.00028075i,-0.00083722+0.00054022i,-0.0004351+6.3919e-05i,0.00048478-0.00049073i,0.000969+8.9796e-05i,0.00045197+0.0004533i,-0.00020286-0.00024732i,-0.00097842-0.0012102i,-0.0010232-0.00084745i,-0.00032892+6.1646e-05i,-0.00050952+0.00020425i
0.0011967+0.0018742i,0.0010894+0.0012311i,0.0010414+0.00062274i,0.0010631+7.5471e-05i,0.00090323-0.001169i,0.00010308-0.0021898i,-0.00074984-0.0023942i,-0.0011476-0.0020748i,-0.0017094-0.0013542i,-0.0013772-0.00086639i,-0.00037371+0.00011189i,-0.00025028+0.00053102i,-0.00012379+0.00027854i,0.00047955+0.00015021i,0.00023037-0.00027062i,-0.00040981-9.8492e-05i,2.0581e-05-5.4912e-05i,-0.00015543-0.00019876i,-0.00049462+0.00038243i,0.00033032+0.00042423i,0.0012947+0.0002121i,0.0014135-4.2768e-05i,0.00089769-0.00054135i
-0.00044234-0.00049203i,0.00013461+0.00067314i,-0.00023132+0.0009105i,-0.00083061+0.00059641i,-0.00092952+8.6162e-05i,-0.00060243-0.00027994i,-0.0015787-0.00042846i,-0.0022473-0.00089531i,-0.0019224-0.0004144i,-0.0018714+0.000404i,-0.0012877+0.00066691i,-0.00045571+0.00067396i,-4.504e-05+0.00061603i,0.00032127+0.00012793i,0.00022296-0.00020483i,0.00024659+0.00015252i,0.00085809+0.00034962i,0.00018672+0.00041005i,-0.00035277+0.0003501i,0.00042976+0.00038076i,0.00021325+0.00053068i,-0.00012208+3.7743e-05i,-0.00031089-0.00069427i
0.00096993-0.0002394i,0.00018648-0.001126i,-0.00069446-0.0017466i,2.8354e-05-0.0015447i,0.00036093-0.0011766i,1.4869e-05-0.00081373i,-0.00072607-0.00053506i,-0.0016096-0.00048481i,-0.0013605-0.00021762i,-0.00013501+0.00090966i,0.00014971+0.0017926i,-0.00024987+0.0012033i,-0.00039484+0.00038783i,-0.00070328-4.9335e-05i,-0.00089768-0.00047435i,-0.00091766-0.00079529i,-0.00032933-0.00027326i,0.00018729+0.00075649i,0.00077802+0.00049595i,0.00097004+1.4048e-05i,0.00068669+0.0010167i,0.00056425+0.0011913i,0.00045606+0.00022226i
0.0012529+0.0011384i,0.0019307+0.00069975i,0.0019052-0.00011506i,0.0017168-0.00025701i,0.0020357+0.00021733i,0.0012085-6.1864e-05i,-0.00036136-0.0010482i,-0.0013499-0.0015017i,-0.0022524-0.00093437i,-0.0013474-0.00054267i,0.00012635-0.0002114i,-0.00034263+0.0004978i,-0.0010218+0.00024615i,-0.0002581-0.00037589i,-8.9501e-05-0.000789i,0.00019318-0.00098028i,0.00058692-0.00026866i,0.00065426+0.00012278i,0.00063452+0.00022414i,0.00041931-0.00021705i,0.00053536-0.00023949i,0.00050195-0.00014354i,0.0004375-0.0001931i
0.0015093-0.0001967i,0.00036756-0.00061669i,-0.00079713-0.001358i,-0.0010838-0.0019563i,-0.0010375-0.0017198i,-0.00079999-0.0012848i,-0.0013323-0.00092341i,-0.0019502-0.00068293i,-0.00167+0.00028784i,-0.001252+0.00077291i,-0.00065007+0.00030854i,-0.00062212+0.0010304i,-0.00063637+0.0017364i,-0.00034966+0.00094798i,-0.00057034+2.4076e-05i,-0.00098458-0.00035975i,-0.00054186-0.00040075i,0.00063617+0.00049086i,0.00096748+0.00083143i,0.00061893+0.00059057i,0.00088021+0.00050975i,0.00093952+0.0004122i,-0.00032503+0.00078779i
0.0014518-0.00077363i,0.0003674-0.00065057i,-0.0013249-0.00033355i,-0.0019621-0.00011586i,-0.0016193+0.00021865i,-0.0010811+0.0002321i,-0.00097495-0.00078988i,-0.0014422-0.001321i,-0.0016334-0.00063041i,-0.0014377+0.00013941i,-0.00091238+0.00080864i,-9.9003e-05+0.0012166i,-6.3192e-05+0.00066134i,-0.00042222-0.00013267i,-0.00043716+0.00025595i,-0.00019097+0.00038921i,0.00023461-0.00088626i,0.00026465-0.00098001i,-3.7157e-05-0.0008614i,-0.0003006-0.00091582i,-0.00049035-0.00023974i,-0.00050323+0.00011105i,-0.00075334+0.00063271i
9.5201e-05-1.3429e-05i,-0.00083692-0.00079916i,-0.0011053-0.0001375i,0.00032827+0.00044431i,0.0013069+0.00042188i,0.00023568+5.5221e-05i,-0.00037554-0.00077869i,-0.00037444-0.0011183i,-0.00072213-0.00023443i,-0.00056448+0.00070141i,-0.0004082+0.00055356i,-0.00079773+0.0006376i,1.6871e-05+0.0007536i,0.00054688+0.0001745i,-0.00010928-0.00036818i,-0.00070442+7.2186e-05i,-0.00091678+0.00040844i,-0.0005641+0.00050931i,-8.9583e-05+0.00081903i,4.0089e-05+0.00044488i,0.00041039+9.1951e-05i,0.00047802-0.00021191i,0.00050784-5.9085e-05i
0.0019838-0.00061821i,0.0019361+0.00026365i,0.0016323+0.00074039i,0.00059991-0.00029621i,-0.00071681-0.0013581i,-0.0012928-0.00075317i,-3.2631e-05+7.9954e-05i,0.00063598-9.8235e-06i,-0.00061865-7.3031e-05i,-0.0011312+0.00016128i,-0.0011724+0.00088785i,-0.0010065+0.0017528i,-1.1555e-05+0.0022691i,0.00078413+0.0017577i,0.00023839+0.00056931i,-0.00068791-0.00050815i,-0.00065583-0.0001527i,-0.00062942+0.00062672i,-0.00068153+0.00072099i,-0.00015371+0.00134i,-3.0074e-05+0.0016329i,-0.00051026+0.00099182i,-0.0010945+0.00014261i
-0.0013284-0.00056846i,-0.0008795-0.00032013i,-0.002031-0.00018539i,-0.0027361-6.11e-05i,-0.0016805+0.0003864i,-0.00040448-0.00017182i,-6.7796e-05-0.001256i,-0.00060891-0.0017083i,-0.0018261-0.0014631i,-0.001842-0.00035683i,-0.00088387+0.00045993i,-0.0003334+0.00049862i,-0.00035016+5.3094e-05i,-0.00016332-2.049e-05i,-0.00012016-0.00020494i,0.0001759-1.8764e-05i,0.00071807+0.00024659i,0.00065235-0.00018835i,-9.9897e-05-0.0002434i,0.00032508+0.00061517i,0.00043537+0.0010301i,-9.6721e-05+0.00036399i,-0.00010471-5.6118e-05i
-0.00073333+0.00038207i,-0.00098078+0.00086838i,-0.0008935+0.00081485i,-0.00046331+0.0011838i,-0.00034671+0.0018368i,-0.00049348+0.001506i,-0.00047545-0.00012137i,-0.0010276-0.0012948i,-0.0019088-0.00049856i,-0.001715+0.00025665i,-0.00057102+0.00081372i,0.00024704+0.00071449i,0.00029391+0.00039394i,0.00033906+0.00022706i,0.00050823-0.00019252i,0.00025903-0.00060293i,3.7337e-05-0.00028566i,0.00052591+0.00038889i,0.00077984+0.00080662i,5.064e-06+0.00079164i,-0.00033392+0.0003819i,0.000138-0.0002114i,-0.00010156-0.00049912i
0.00021587+0.0011487i,0.0011242+0.00044957i,0.0012927+0.00053064i,3.3961e-05+0.00039587i,-0.00028374-0.00066047i,-0.00053785-0.0012781i,-0.00090563-0.00084847i,-0.00085865-0.00026796i,-0.00056953-8.1735e-05i,-0.00069632+0.00042096i,-0.00068865+2.2518e-05i,-5.4732e-06-0.00027707i,-0.00022586-1.5596e-05i,-0.00058846+0.00031998i,-0.00049611+8.4634e-05i,0.00053242-0.00021142i,0.00074162-0.00030022i,0.0001732+0.00028114i,-0.00012232+0.0011574i,-0.00053898+0.00098783i,-0.00055021+0.00066806i,-0.00011126+0.000275i,-7.2984e-05-0.00048143i
0.00075246+0.0002363i,0.00043657-0.0010507i,0.00033658-0.00082755i,0.00035799-0.00053572i,-0.00085107-0.00094791i,-0.0018915-0.0013758i,-0.0012991-0.001211i,-0.00080278-0.00065926i,-0.0014239-0.00044647i,-0.0019166+0.00060046i,-0.0011908+0.0015199i,-0.00049557+0.0017366i,-0.0004096+0.0012693i,-0.00089283+0.00069562i,-0.00058965+0.00048668i,0.00013284+0.00039144i,-0.00016419+0.00025659i,2.6909e-05-0.00013051i,0.00042959-0.0004108i,0.00036329-6.2011e-05i,0.00024991+0.00014216i,0.00028578+0.00042965i,0.00065253+0.00052675i
0.0006432-0.00075411i,0.00062316-0.00069596i,9.604e-05-0.00024343i,-0.0012007-0.00084697i,-0.0021823-0.0016633i,-0.0013904-0.00071276i,-0.00087855-0.0003517i,-0.0012876-0.00038696i,-0.001624+8.5626e-05i,-0.0017881+0.00073712i,-0.001172+0.00014928i,-0.00050625+4.7732e-05i,-0.00055105+0.00022904i,-0.0002472+3.699e-05i,-9.8548e-05-8.114e-05i,0.00010809-0.00034292i,0.00061793-0.00012508i,0.00069286-9.2074e-06i,0.00044081-3.6284e-05i,0.00022811+0.00044574i,0.0004377+0.00097128i,6.5849e-05+0.00064068i,-0.00016198+0.00026839i
