-0.001315+0.0025166i,-0.0011852+0.0011107i,-0.0014752+0.00075969i,-0.0019782+0.0004961i,-0.0021642+0.00093854i,-0.0023216+0.0016182i,-0.0023175+0.0020334i,-0.0012353+0.0013639i,0.00051695-0.00021062i,0.0010091-0.0010923i,0.00061592-0.0009411i,0.00043257-0.00020271i,0.00040209-0.00021862i,0.00025277-0.00070831i,-6.6728e-05-8.7055e-05i,-0.00028375+0.00067135i,-0.00024732+4.2698e-05i,-1.4733e-05-0.00017191i,0.00020727+0.00026152i,0.00011726+0.0004857i,5.166e-05-0.00035575i,-0.00032136-0.0012015i,-0.0006206-0.00072738i
-0.0018012+0.00021119i,-0.0018975+0.0014367i,-0.0016213+0.0023478i,-0.00087214+0.0016157i,2.6795e-05+0.00053093i,-0.00063674+0.0011624i,-0.0011311+0.0014342i,-0.00013026+0.00047883i,-3.8907e-05-0.00025105i,-0.00025365-0.00038903i,0.00035766+1.0792e-05i,0.00066259+8.2423e-05i,-0.00015486-0.00073173i,-0.00026839-0.0011206i,-0.0001689-0.0010092i,-0.00043109-0.0013856i,-6.4626e-05-0.0011341i,-4.8094e-05-0.00056002i,-0.00062259+0.0001723i,-0.00090191-8.5036e-05i,-0.00067491-0.00068443i,-7.6136e-05-1.868e-05i,-0.00017803+0.00057352i
0.0002032-0.004011i,0.00022592-0.0043342i,-0.0001596-0.0020783i,-6.5361e-05+0.0012062i,0.00045053+0.0028387i,-0.00057959+0.0028275i,-0.0010161+0.0021829i,-0.00042928+0.00086286i,1.13e-05-0.00039182i,0.00054585-0.00018369i,0.00051411+0.00083296i,0.00049275+0.0010294i,0.0005326+0.00064962i,0.00027951-0.00030484i,0.00035289-3.7062e-05i,0.00016411+0.00072401i,-0.00030721+0.00030086i,-0.00090969+0.0002244i,-0.0001735+0.00064792i,0.00041795+0.00026849i,-0.00018716-0.0001474i,-0.00026569-0.00024734i,-0.00024664-0.00036757i
0.00072268-0.00072722i,-6.9217e-05-0.00018508i,-0.0013356+0.00068529i,-0.002048+0.00085671i,-0.0016798+0.0017417i,-0.0021607+0.0028933i,-0.002223+0.0021376i,-2.6764e-05+0.0016238i,0.0015898+0.0013882i,0.00083078+0.000777i,8.6902e-05+0.00079236i,-0.00024817+0.00063865i,-0.00018473+0.00048831i,0.00049514+0.00022634i,0.0010585+2.8473e-05i,0.0008922-0.00056228i,0.00023139-0.00059031i,-0.0001219-0.00053493i,-0.00035499-0.0010483i,0.0001531-0.00072135i,0.00022737-0.00011713i,3.7392e-05-0.00026518i,0.00046908-0.00042567i
-0.0012592-0.00010695i,-0.0013437-0.0009142i,-0.0014299-0.0014063i,-0.0015502-0.0012955i,-0.0011529-0.00013463i,-0.0009229+0.0010009i,-0.0010226+0.0015431i,-6.4653e-05+0.0012075i,0.00023193+0.00086308i,-0.00032654+0.00037731i,-0.00021506-0.00031041i,-3.0637e-05-6.7475e-05i,-0.00012787+0.00045773i,-0.00061347+0.00040158i,-0.00047826+0.00018312i,0.00028461+0.0005533i,0.00081125-1.7117e-05i,0.001047-0.00025019i,0.0011752-0.00031295i,0.0010502+0.00011882i,0.00051172+0.0010051i,2.6663e-05+0.0008291i,0.00011488+0.00068268i
0.00089456+0.0017173i,0.0025933+0.0011757i,0.0036155-0.00027257i,0.002327-0.0019569i,0.00059916-0.0025854i,-0.0010974-0.0017183i,-0.0010443+4.7247e-05i,0.00020574+0.00041572i,0.0002947-0.00061524i,-0.00036601-9.5868e-05i,-0.00011799+0.00080431i,-0.00017722+0.00017135i,-0.00047115-0.00065964i,-0.00032685-0.0007454i,-0.00094293-0.00056903i,-0.00086935-0.00068234i,-3.4376e-05-0.00044419i,-0.00012204+0.00036953i,-0.00038389+0.00054829i,-0.00070379+0.00031741i,-0.00093753-0.00017893i,-0.00063661-0.0002585i,-0.00027081-2.2944e-05i
0.00034315+0.0010407i,6.4815e-05+0.0019185i,0.0010311+0.0026862i,0.0028426+0.0019877i,0.002475+0.0010679i,0.00031037+0.00030065i,-0.00062695+0.00025606i,-0.00081547+0.00041603i,-0.00056995+0.0005417i,-0.00023938+0.000236i,-0.00046757-0.00045339i,-0.00019802-0.0010883i,6.2663e-05-0.0013144i,0.0001519-0.00049263i,0.00025439-0.00036354i,5.2454e-05-0.00056392i,-1.6751e-05-0.00012336i,9.7494e-05+2.5619e-05i,-3.7393e-05+4.5736e-05i,1.3287e-05+0.00056776i,-0.00038412+0.0013073i,-0.00074819+0.00099207i,6.401e-06+0.00067395i
0.00060293+0.0009511i,-7.6969e-07+0.00022051i,-8.9959e-05-0.00010795i,-0.00055654+0.00033466i,-0.0010029-0.00022873i,-0.0015428-0.00012247i,-0.0010173+0.0015568i,0.00048337+0.0019906i,0.0013904+0.00093598i,0.0011971+0.00024018i,0.00032991+0.0005375i,-0.00051662+0.00061524i,-0.00075805+0.00024181i,-0.00057508-4.8828e-06i,-0.00094463-0.00017592i,-0.0011275-0.00029729i,-0.00072225+2.3888e-05i,-0.00022811+0.00022638i,0.00017242+0.00030438i,0.00038584-0.00036005i,-0.00012741-0.00061707i,-0.00054521-0.00024184i,-0.00060409+1.5122e-05i
0.00055133-0.0016975i,0.00033029-0.0022563i,0.00038566-0.0012116i,-0.00047004+0.00059078i,-0.00091844+0.0013616i,-0.00021165+0.00128i,0.00019491+0.0014736i,-0.00034424+0.0012352i,-0.00032661+0.00062022i,0.00025415+0.00053191i,-0.00027722+6.9182e-05i,-0.00071748-4.5959e-05i,-0.00075964-1.6825e-05i,-0.00026605-0.00054189i,-0.00038282-0.00057244i,-0.00056871-0.00073926i,0.00025208-0.00016016i,0.0009752+0.00062477i,0.00089585+0.00011941i,0.00028269-0.00028322i,-0.00012952+0.00042553i,-0.00047944+0.00050234i,0.00012071+0.00032168i
0.0013296+0.0015021i,0.0018374+0.0014198i,0.001238+8.7756e-05i,-0.00063741-0.00087155i,-0.0028189-5.3912e-05i,-0.003252+0.0017877i,-0.0014652+0.002063i,-0.00033174+0.0019299i,0.0002539+0.0015787i,0.00010894+0.00066318i,0.00024816+0.00030526i,0.0011199+0.00011202i,0.00024752+0.00025514i,-0.0011567+0.00055537i,-0.0011149+0.00058342i,-0.00033706+0.00028995i,-4.8373e-05-0.00055634i,-0.00019779-3.2251e-05i,0.00013506+0.000704i,0.00046537+7.4076e-05i,0.00054342-0.00024523i,0.00023399-1.7601e-05i,-0.00023158-0.00013587i
0.0005296-0.0011603i,-8.0567e-05-0.0013964i,0.0010071-0.0014789i,0.001599-0.0011815i,0.00048981-0.00074292i,-0.00043037-0.0004438i,-0.0011098-0.00016094i,-0.001223+0.00075002i,-0.00052197+0.0014415i,0.00036966+0.00028116i,0.00063188-0.00038443i,7.2921e-05-0.00054636i,-0.0004692-0.0006528i,-6.1057e-05+0.00018743i,0.00015209+0.00074674i,-0.00025655+0.00042024i,-0.0002702+0.00010682i,-0.00026754-0.0004342i,-0.0004017-0.00046757i,-0.00081526-0.00028675i,-0.00084499-0.00052756i,-0.00017664-0.00029954i,-0.00019783+0.001158i
0.0021066+0.00045348i,0.0014832+0.00029779i,0.0010518-0.00037101i,-1.4839e-05-0.00016673i,-0.0017093+2.2735e-05i,-0.0026511-0.000373i,-0.002718-7.5877e-05i,-0.0013737+0.00084678i,0.00010321+0.00034266i,0.00017915-6.9179e-05i,-0.00017088-8.5458e-05i,-0.00033103-0.00030874i,-0.00061497-0.00057927i,-0.00045252-0.00041521i,8.2152e-05-0.00022926i,-0.0002362-0.00053196i,-0.00044166-0.00070532i,4.6443e-05-0.00030742i,0.00060615-0.00037243i,0.00039919-0.00089996i,-0.00048488-0.00077111i,0.00014435-0.00048208i,0.00077456-2.947e-05i
0.00047568-0.00041157i,0.00057881-0.0011904i,3.8674e-05-0.002067i,-0.00064671-0.0012221i,-0.00087167-0.00025263i,-0.0017249+0.00013625i,-0.0018371+0.00053587i,-0.00087745+0.001561i,0.00076171+0.0012044i,0.0012628+0.00017848i,0.00084084+0.00013137i,0.00080332+0.0003346i,-0.00040897-4.3474e-05i,-0.00052025-0.00019995i,-0.00010898+0.00043029i,-0.00081699+0.0004794i,-0.0010313+0.00038854i,-0.00057222+0.00023337i,-5.08e-05-0.00044221i,7.4015e-05-0.00083681i,0.00035571-0.0013343i,0.00065463-0.00067303i,0.00051704+0.0002157i
0.010599+0.0021045i,0.012717-0.0014062i,0.012219-0.0069647i,0.0063208-0.0087536i,-0.0004985-0.0080243i,-0.0051004-0.0029403i,-0.0042071+0.0018598i,-0.00049601+0.0025659i,0.00075891+0.0011318i,-0.0001501-0.00072953i,-0.0016758-0.0008243i,-0.0026398-0.00083624i,-0.0031662-0.00027865i,-0.0038658+0.0019137i,-0.0043046+0.0030888i,-0.0030244+0.0017283i,-0.00075441+0.00010178i,-0.00013739+0.00026746i,1.8866e-05+0.00112i,0.00046029+0.0012745i,0.00016424+0.00043296i,0.00013817-0.0010209i,0.00013001-0.0012317i
-0.0028871+4.1427e-05i,-0.0039588+0.0012156i,-0.0044136+0.0024304i,-0.0026005+0.0032933i,0.00031768+0.0030234i,0.0015039+0.0013637i,0.00074672+4.7803e-05i,0.00046012-8.8026e-05i,0.00039665+0.0001189i,0.00038364+0.0003667i,0.00017469-9.5786e-05i,0.00032565-0.00057983i,0.0010221-0.00058123i,0.0014331-0.00083095i,0.002033-0.0010121i,0.0015212-0.00064284i,5.4587e-05-2.1736e-05i,-0.00049703+0.00058368i,-0.00092949+1.1859e-05i,-0.0010883-0.00048564i,-0.00073703-0.00010912i,-0.00016955+0.00053947i,0.0004104+0.00037121i
-0.00023492-0.00026877i,0.00081384-0.00025274i,0.00051048+3.529e-05i,0.00063051-0.00056363i,0.0010932-0.00033717i,0.00046916-0.00031446i,-0.00084605-0.00019764i,-0.00087069-7.7818e-05i,3.8248e-05+0.00041784i,0.00065515+7.5564e-05i,0.0013564-0.00072204i,0.0011378-0.00072096i,0.00043309-0.00037086i,7.2888e-05-1.7223e-05i,-0.00010539-0.00032906i,9.6806e-05-0.0010598i,5.0983e-05-0.00063666i,0.00033798-0.00011975i,0.0010519-0.00031153i,0.00096746-0.00099979i,0.00076356-0.00045548i,0.0002887+0.00063289i,-1.3363e-05+0.00043788i
-0.0012735+0.0021665i,-0.00023209+0.0027463i,5.6198e-05+0.0031813i,0.00030983+0.0028282i,0.00050097+0.0017675i,0.00050467+0.00083434i,0.00024831+0.0016515i,0.00013725+0.002049i,-0.00033752+0.0012851i,-0.00065309+0.00042517i,0.00017636-4.7502e-05i,0.00076628+0.00025385i,0.00034922-0.0002187i,0.00021861-0.00052227i,0.0010582-0.00040055i,0.0012613+4.6299e-05i,0.0004066+0.00083556i,-0.00048519+0.00029751i,-0.00048895-0.00093286i,-0.00027634-0.00091252i,-0.00070276+0.00012971i,-0.00096784+0.00046274i,-0.00041993-2.1105e-05i
-0.00073726-0.0021452i,-0.0022367-0.0030685i,-0.0028513-0.0014379i,-0.0019212+0.00091515i,-0.00077863+0.0018357i,-8.6856e-05+0.00072804i,-0.00019565+0.00034605i,0.00032359+0.00080368i,0.00066799+0.0007304i,0.00081968+0.00032879i,0.0017901-0.00010802i,0.0012124-0.00037578i,-0.00035354+0.00031233i,-0.00039314+0.00036587i,-0.00019544+0.00020601i,-0.00095236+0.00014584i,-0.0012242+0.00012426i,0.00013612+5.4032e-05i,0.00075991-0.00098656i,1.945e-05-0.0016877i,-0.00020495-0.00064744i,-0.00068158+0.00057075i,-0.0013635+0.00060049i
0.0021576-7.2578e-05i,0.0024383-0.0010807i,0.0016888-0.0024223i,-0.00070842-0.0019851i,-0.0023727-0.00065046i,-0.0025756+0.00046858i,-0.0021322+0.00020739i,-0.00083019-0.00024688i,-0.00026079-0.00022549i,-0.0010029-0.00074684i,-0.0013813-0.001051i,-0.0013152-0.00051263i,-0.00042639-3.1908e-05i,0.00041306+0.00083656i,-0.00026211+0.0013728i,-0.00093139+0.0010585i,-0.00040229+9.0893e-05i,0.00023031-0.00047505i,0.00012174-0.00012279i,0.00010627-0.00045558i,-0.00076818-2.0539e-05i,-0.00085323+0.00035749i,-0.00016708-0.00032855i
0.00011451-0.00037219i,0.00067938-0.00041854i,0.0020675-0.00041443i,0.0026562-0.0015718i,0.00098664-0.0010934i,-0.0007699+0.0012219i,-0.00083039+0.00090796i,0.00014472-1.2735e-05i,0.00051611+0.00068892i,0.0003113+0.0010589i,0.00047958+0.00025059i,0.00085548-0.00032019i,0.00025955+0.00036095i,-0.00028316+0.00055622i,-0.00024191+0.00032231i,0.00024795+1.7353e-05i,0.00054736-0.00015155i,0.00011844+2.827e-05i,-0.00020913+0.000313i,1.686e-06+0.00094273i,0.00037576+0.001055i,0.00044795+0.00018611i,0.00054464-3.4269e-05i
0.00013773+1.2958e-05i,0.00031257+0.00112i,0.00085585+0.0016135i,0.00088384+0.0012501i,-0.0001239+0.0016026i,-0.0015122+0.0014303i,-0.001726+0.0012202i,-0.0009379+0.0010722i,-0.00021364+8.2728e-05i,0.00052543+0.00020237i,0.0006439+0.00015846i,-0.00056236-0.00065754i,-0.00056887-0.00071026i,0.00069073-0.00067393i,0.00080868-0.0008492i,0.00093755-0.00013156i,0.00037909+0.00061209i,-0.00048146+0.00016495i,-0.00056961+0.00010535i,-7.3489e-05+0.00061418i,0.00018753-0.00048058i,0.00057526-0.0014813i,0.00067923-0.0009704i
-0.00090074-0.00015296i,-0.00097253+0.00020592i,0.00015733+0.0012666i,0.0017038+0.0024437i,0.0023164+0.0018315i,0.0012327+0.00026941i,0.00037523-0.00034991i,0.00022786+0.00010523i,0.0001499+0.00071831i,-0.00030388+0.00093625i,0.00022099+0.00053228i,0.00095159-0.0004356i,-3.7505e-05-0.0010142i,-0.0013625-0.00028645i,-0.0010932-0.00022948i,0.0001004-0.000885i,0.00078101-0.00075715i,0.00059823-0.00081982i,0.00024668-0.00087749i,0.00038638-0.00073245i,0.00026272-0.00075095i,-0.00034779-0.00086577i,-0.00026887-0.00049062i
-0.00085039-8.9051e-05i,-0.00079229-0.00056079i,-0.0015554+0.00020449i,-0.0011158+0.00073424i,-0.0010394+0.0012655i,-0.00096611+0.0019299i,-0.00044452+0.0018938i,-0.0003194+0.0013892i,-0.00027579+0.00052694i,-0.00026527+0.00050242i,5.6784e-05+0.00098327i,-0.00071723+0.00096884i,-0.00063412-0.00011673i,0.00057857-0.00068735i,0.00043441+7.7366e-05i,0.00038244+0.00073513i,-0.00022212+0.0006705i,-0.0012639+5.6738e-07i,-0.0012804+6.6929e-05i,-0.00089402+0.00067676i,-0.00011079+0.0002185i,0.00032143+5.4817e-05i,0.00057222+0.00046414i
-0.00042141+0.001305i,0.00022341+0.0016704i,8.8331e-05+0.0012435i,-0.00058353+0.00045113i,-0.0014266+0.00015321i,-0.0010408+0.00048806i,3.3812e-05+0.00054817i,0.0003943+0.00030928i,5.0595e-05+0.00056659i,7.4403e-05-4.7634e-05i,0.00073963-0.00066387i,0.0012416-0.00042692i,0.0005696+0.00019431i,-0.00041696+0.00064371i,-0.00077042-0.00015762i,0.00010511-0.00042688i,0.0003621+0.0001326i,-9.208e-06-0.00031076i,-0.00037709-0.00092781i,-0.0010463-0.00091513i,-0.00039328-0.00029168i,4.0022e-05+0.00010855i,-0.00041075+0.00025516i
0.00034485+0.00099945i,0.00069688+0.00096971i,0.001147+0.00071612i,0.0023531-0.00033267i,0.00092315-6.7853e-05i,-0.0012198+0.001611i,-0.00062008+0.0022505i,4.5796e-05+0.00080244i,-3.1792e-05-1.5021e-05i,-0.00041645+6.5989e-05i,-0.00029461-0.00037857i,0.00026428-0.00096108i,5.9015e-06-0.00075786i,-0.00091146-0.00032742i,-0.0012228-0.00088677i,-0.00022973-7.4119e-05i,-0.00048324+0.00088474i,-0.00032992+0.00027501i,0.00069446-0.00019125i,0.00052429+0.00013764i,-4.1925e-05+5.9369e-05i,-0.00034361+0.00019701i,-0.00014233+0.00092396i
-0.0011839-0.0017546i,-0.0015181-0.00063993i,-0.001824+0.00064059i,-0.00096469-0.00011539i,0.00014959-0.00047174i,-0.00030566+3.373e-05i,-0.00035802+0.00070081i,0.00014745+0.0008623i,0.0003174+0.00010187i,5.8972e-05-0.00045232i,9.7019e-06-0.00031638i,0.00011473-0.0004045i,-0.0001775-0.00062574i,0.00028493-0.00031059i,0.00076948-9.4508e-05i,0.00093353-0.00045568i,0.00047322-0.00039141i,-0.00063002+6.4429e-05i,-0.0010273-0.00019679i,-0.00053552-0.00043283i,-5.4691e-05+2.6841e-05i,0.00012827+0.00039764i,0.00029151+0.00049906i
0.00025522+0.00034845i,-0.00026463+0.00014772i,-0.00051913+0.00092031i,-0.00016075+0.0020136i,0.00078114+0.0025511i,0.00058745+0.0016391i,-0.00040556+0.00053814i,-0.00036297+0.00055278i,-0.00021626+0.00049327i,-0.00044548-3.7034e-05i,3.7443e-06-0.00055524i,0.0008251-0.00067584i,0.00015565-0.00078278i,-0.00029641-0.00061025i,0.00024479-0.00030849i,0.00010062-0.00029251i,0.00010136+0.0001106i,1.9001e-05-5.3792e-05i,-0.00016175-0.00043789i,-0.00011148+1.7426e-05i,-0.00029182+0.00070493i,-0.00050715+0.00083478i,-5.2154e-05-5.1687e-05i
0.0010887-0.0010207i,0.0006102-0.00067467i,0.0005582-0.0010284i,-0.00099972-0.00087495i,-0.0020249+0.00015232i,-0.0013285+0.0022578i,5.7772e-05+0.0032889i,0.0012186+0.0023053i,0.00091698+0.00069542i,0.0001083-0.0003698i,0.00039793-8.0648e-07i,0.00076714+0.00031554i,0.00063172-5.3817e-05i,0.00041858-0.0004544i,0.00023148-0.00040487i,-0.00015626+3.5192e-06i,-0.00048379+0.00019803i,-0.00053301+0.00013238i,-0.00033194-6.5375e-05i,-0.00046998-0.0002653i,-0.00019903-7.1397e-05i,1.4553e-05+0.00017927i,-0.00010073-0.00016832i
0.00033832-0.0011224i,0.0010461-0.002003i,0.0001347-0.0015912i,-0.00086607-0.00019726i,-0.0011004+0.0006371i,-0.00089277+0.00090988i,-0.00035985+0.00085243i,0.00034555+0.0012518i,0.00056345+0.0012712i,-4.6353e-05+0.0012552i,-0.00024459+0.00081454i,-0.00027244-0.00020684i,0.00018942-0.00058681i,0.0010808+1.8175e-05i,0.0013468+0.00078035i,0.00054858+0.00089699i,0.00029136+0.00076222i,-0.00045613+9.3628e-05i,-0.00069031-0.00040485i,0.00016219-0.00044777i,0.00068402-0.00057415i,0.00034117+0.00023597i,1.775e-05+0.00073315i
-1.2064e-05+0.0011419i,0.00039214+0.0012076i,0.00015981+0.0018368i,-0.00072605+0.001704i,-0.00090286+0.00037941i,-0.0011104+0.00022869i,-0.0013001+0.00090416i,-0.00092415+0.00046328i,-0.00048637+0.00012708i,-0.00053488+0.00048247i,-0.00046378+6.4903e-05i,-0.0001661-0.00059906i,-0.0013755-0.00050355i,-0.0014119-0.0003886i,-0.00024088+0.00024988i,0.00039655+0.0012499i,0.00022819+0.00084328i,-5.1445e-05-0.00030524i,-0.00023002-0.00044221i,0.00017371+0.00012275i,0.00040722+0.00019087i,0.0003368-5.1016e-05i,0.00064778+3.6307e-05i
-0.00052964-0.0011737i,-0.0023625-0.0013738i,-0.003647-0.00016527i,-0.0029848+0.0015385i,-0.0016955+0.0018064i,-0.00074838+0.001425i,-0.00055409+0.0013909i,6.5764e-05+0.00091635i,0.00023747+0.00042341i,-0.00044884+0.00080547i,-0.00076358+0.0012667i,9.6087e-05+0.00073753i,0.00016529+6.4255e-05i,6.9276e-06+0.0012369i,0.0010857+0.0016215i,0.0013884+0.00029865i,0.00078061-0.00047053i,0.00074309-0.00042034i,0.0012505-0.00039352i,0.0013154-0.00070685i,0.0010675-0.00053269i,0.00058041-0.00047526i,-0.00034278-0.00048518i
0.0014886-7.3187e-05i,0.00099852-0.00079723i,0.00078015-0.0015134i,0.00077703-0.001305i,0.00020882-0.00099038i,-6.8266e-05-0.00054304i,-0.00042177+0.00063628i,-0.00094718+0.00061791i,-0.00048809-0.00043493i,0.00030361-0.00015477i,0.00046697+0.00041888i,0.00036764-0.00025744i,0.00017341-0.000229i,-7.1278e-06+0.00063281i,-0.00023515+0.00099569i,0.0001887+0.00067035i,0.00047368+0.00038755i,0.00040366+0.00041759i,0.00014311+0.00061621i,0.000136+0.00070062i,0.000792+0.00015721i,0.0009899-0.00022026i,-3.5079e-05-0.00057157i
-5.5875e-07+0.0002966i,-0.0002629+0.00075565i,-0.0001873+0.0021977i,0.00047501+0.0024873i,-0.00051053+0.00097416i,-0.001066-0.00019329i,-0.00037797+0.00027914i,-0.00043232+0.00054249i,-0.00026147+4.3848e-05i,0.00053464+0.00045709i,0.0010416+0.00039965i,0.00054496-0.00060295i,0.00018078-0.00087491i,0.00033882-0.00070913i,0.00029912-0.00051746i,0.0004644+0.00047543i,0.00016604+0.0003842i,-0.00020035-0.0008522i,-0.00014356-0.00050426i,0.00014904+0.00030748i,-0.00030118+0.00032848i,-0.0012494+0.00052688i,-0.0016095+0.00054971i
0.00069687+0.0017088i,0.0022798-0.00033505i,0.0024617-0.0016609i,0.00099704-0.0017279i,-0.00036114-0.0013972i,-0.00026598-0.0008672i,-3.8605e-05+0.0001882i,0.00032664+0.0010026i,0.00076153+0.00032061i,1.4447e-05-0.00068226i,0.00030492-0.00015016i,0.0010518+0.00014595i,0.00090241-0.00070521i,0.00045397-0.0011174i,-9.8967e-05-0.00017522i,0.00023923+2.1223e-05i,0.00076793-0.00027824i,0.00070156-0.00059763i,1.6373e-05-0.00092657i,-0.0009924-0.00041053i,-0.0010906-0.0004081i,-0.0002064-0.0005847i,0.00019249+7.9251e-06i
-0.0005069+0.001293i,-1.6149e-05+0.0010563i,0.0001749+0.00090365i,-0.00059746+0.00017809i,-0.00064108-0.00085463i,-0.00062558-0.00044912i,-0.00064649+0.0012353i,-0.00018745+0.0016606i,0.00050773+0.00099524i,0.00020145+0.00033615i,0.00020702-0.00060047i,0.00042481-0.00072387i,-5.5883e-05-0.0003324i,-0.00037337-0.00068114i,-0.0005877-0.00072333i,2.6084e-05-0.00095528i,0.00083967-0.00088288i,0.0013864-8.4436e-05i,0.00068772-0.00022109i,0.00012768-0.00065519i,0.00058712-0.00053004i,6.6067e-05+0.0002708i,-0.00044052-9.8944e-05i
9.5163e-05+0.001626i,-0.00015617+0.0020801i,0.00088987+0.0012294i,0.00079281+0.00022455i,-0.00065368+0.00039976i,-0.0015006+0.0007655i,-0.0007291+0.0012581i,0.00026712+0.0010475i,0.00058554-0.00057692i,0.00037129-0.00094972i,-0.00016764-0.0002997i,-0.00010116+0.00017213i,0.000173+0.00021142i,-0.0004841+0.00053773i,-0.0015003+0.00052565i,-0.00095659-0.00026947i,0.0002961-0.00044765i,0.00073626-0.0002156i,0.00015641-0.00026699i,2.6203e-06-0.00019149i,-0.00031292-0.00020342i,-0.00066297-0.00031947i,-0.00058906-0.00029699i
-2.6939e-05+0.0016707i,0.00019315+0.0014224i,-0.00021681+0.00086516i,-0.00013254+0.00060056i,-1.4776e-05+0.00079954i,-0.00049332+0.00091034i,-0.00045677+0.0012383i,0.00018473+0.0010873i,0.00064101+0.00155i,0.00030899+0.0012275i,0.0011953+7.8026e-05i,0.0018665-0.00014085i,0.00092595-0.0004991i,0.00013088-0.001274i,-7.2224e-05-0.0011314i,0.00010123-0.00056338i,0.00048769-0.00011751i,0.00051226-0.00034025i,-1.0906e-05-0.00054878i,-0.00044513-0.00042231i,-0.00035041+0.00045581i,-0.00036518+0.001167i,-0.00042291+0.0011455i
0.00020228-0.00079168i,0.00058326-0.0011037i,0.001127-0.0020623i,0.00067761-0.002487i,-0.00048204-0.001461i,-0.0013859+0.00014849i,-0.0013025+0.00087388i,-4.4962e-05+0.0010748i,0.00069728+0.0012114i,0.00069938+0.00072968i,7.3938e-05-9.0418e-05i,-0.00017037-0.00072246i,-0.00039516-0.00046649i,-0.00021714+0.00052899i,9.1828e-06+0.00027025i,-0.00012146+0.00018901i,-0.00022573+3.5291e-05i,-0.00014743-2.062e-05i,0.00034572+0.00055358i,0.00047088+0.00027784i,0.00041884-0.00064287i,0.00065041-0.00083568i,0.0010841-0.00045647i
0.00012157-0.00044977i,0.00019507+0.00017842i,0.00031161+0.0016464i,0.00052904+0.0019988i,0.00059795+0.0012803i,-3.1092e-05+0.0012355i,-0.00072626+0.0012561i,-0.00010758+0.0013816i,0.00085773+0.001192i,0.0013564+0.0011849i,0.0011649+0.00138i,0.00050697+0.001054i,0.00058739+0.00061725i,0.00058283-0.00026239i,0.00039118-0.0011666i,-0.00039381-0.00061193i,-0.00055834+0.00038562i,-0.00050784+0.00029468i,-0.00071327+1.5109e-05i,-0.00083758+0.00010922i,-0.0010674-0.0001774i,-0.00082023-0.00097403i,9.9134e-05-0.00052123i
0.00080917-0.0014535i,0.0011029-0.001834i,0.0017146-0.0019571i,0.0017911-0.001043i,0.00030884-0.00061755i,-0.0011453-0.00069022i,-0.0010916+0.0003671i,-0.00010012+0.00099658i,0.00080307+0.00081125i,0.0002564+0.0012949i,-0.00035733+0.0011927i,-0.0006358+0.00020684i,-0.00078789-3.6102e-05i,-0.00025982+0.00016519i,-9.7281e-05-0.00011675i,-5.4054e-05-0.00062319i,0.00040894-0.00035366i,0.00049236-0.00022545i,0.00022453-0.00059666i,0.00032111-0.00050615i,0.00020424-0.00036481i,-0.00032183-0.00038628i,-0.00021476+0.00033906i
0.0010054-0.00067143i,-0.00017679-0.0004254i,-0.00026518+0.00016854i,0.00057351+0.0013008i,7.2222e-05+0.0021836i,-0.00094837+0.0024913i,-0.0011878+0.0026345i,-0.00074246+0.0014143i,0.00062267+0.00020884i,0.0011155+0.00012082i,0.00087858-3.9425e-05i,0.00047124-0.00038997i,0.00026158-0.00021489i,5.2764e-05-9.7787e-05i,-0.00029006-0.00063626i,-0.0005846-0.00036048i,-0.00091916+0.00045734i,-0.00070797+0.00045279i,-2.4917e-05+0.00031703i,0.00032799+0.00036406i,-0.00057086+0.00026002i,-0.00094074+0.00066789i,-0.00016357+0.00085224i
-0.0018698+0.00116i,-0.00077915+0.00092839i,0.00055129+0.00063229i,0.0012492+0.00084956i,0.0006841+0.0010817i,0.0001325+0.00080672i,-0.00034915+0.00059237i,-0.00060037-0.0002255i,0.00042722-0.00025603i,0.0013572+0.00071719i,0.0012725+0.00082367i,0.0013543+0.00024224i,0.00070364-0.00028484i,-0.00020462-0.0011166i,-0.00043307-0.0015067i,-0.0001288-0.00025346i,-0.00020762+0.00042333i,0.00018076-6.1633e-05i,0.00020643-0.00084775i,-0.00039342-0.00082489i,-0.00012731+0.00036922i,0.00092709+0.00042819i,0.001087-0.00043878i
0.0029951+0.00013544i,0.0020998+0.00010042i,0.0006403-0.00014555i,-0.00088541-0.00063878i,-0.0013164-0.00073286i,-0.0017424+0.00054662i,-0.0018232+0.002097i,-0.0002543+0.0020508i,0.00076825+0.001466i,0.0010471+0.00082855i,0.00019679+0.00044617i,-0.00047553+0.00044951i,0.00056783+0.00088987i,0.00075811+0.0012221i,0.00039747+0.00088842i,0.00030922+0.00021698i,-0.00043978+0.00022778i,-0.00038922+0.00050343i,7.5347e-05+0.00015634i,-0.000552-4.8256e-05i,-0.00037449+0.00010134i,0.00057509+4.6917e-05i,0.00083275+0.00050207i
