-0.0053585+0.00080474i,-0.0033621+0.0010803i,-0.0029538+0.0028512i,-0.0011183+0.0037914i,0.00098591+0.0031333i,0.0004663+0.0019076i,-0.00085637+0.0012999i,-0.00032385+0.0017726i,0.00032943+0.0010675i,0.00057329+5.299e-05i,0.00062461-9.5102e-05i,0.00088114-0.00047746i,0.001348-0.0013093i,0.0011721-0.0011781i,0.00081378+0.00034138i,-0.00016934+0.00079761i,-0.0005672+0.00051388i,8.0622e-05+3.928e-05i,0.00026008-0.00044435i,0.00044513+5.6527e-05i,0.0001196+0.0004357i,0.00033259+6.0717e-05i,0.00055574-0.0011002i
-0.00038479-0.00019755i,-0.0012885+4.3541e-05i,-0.00094498-0.00042098i,-0.00060017-0.00041271i,-0.0013596-0.00012355i,-0.0017738-0.00020415i,-0.0013147-0.00065676i,-0.00026992-0.00029611i,0.0002363+0.00092901i,-8.3861e-05+0.00058937i,-0.00023911-0.00053013i,0.00016418-0.00059905i,0.00058383-3.9296e-05i,0.00084515+0.0003828i,0.0010754+0.00026945i,0.00090108-8.4786e-05i,0.00027512-0.00024599i,6.6305e-05-0.00062992i,0.00041637-0.00040344i,0.0004928+0.00023023i,0.00035915-0.00041362i,0.00072183-0.0010712i,0.00049545-0.00063957i
-0.0014082-0.00040344i,-0.0010307+0.00054752i,-0.0012955+0.00087639i,-0.0016523+0.0008188i,-0.0014689+0.00066334i,-0.00045878+0.00062901i,-0.0005159+5.839e-05i,-0.00061519+0.00011784i,-0.00033029+0.00056019i,-0.00054814+0.00049802i,-0.00065528+0.00052354i,6.6193e-05+0.00039727i,0.0005893+0.00030983i,0.00055139+0.00090821i,-2.2664e-06+0.00094206i,-0.00015813+0.00014633i,8.3445e-05-0.00056791i,-0.00015772-0.00014873i,2.4262e-05+8.3923e-05i,5.2072e-06-9.3006e-05i,-0.000296+0.00032293i,2.2559e-06+0.00028098i,0.0005022-0.00013392i
-0.0012069+0.0013037i,-0.00011451+0.0015085i,0.00053727+0.0018231i,0.0014735+0.00078816i,0.0017834-0.00061748i,0.00034373-0.0011762i,-0.00038784-0.0005373i,8.9213e-05+0.00035985i,0.0007329+0.0009661i,0.0010148+0.00084417i,0.00013089+0.00038175i,-0.00048306+0.00060651i,-0.00070304+0.00012491i,-0.00045931-0.00058071i,-0.00040993-0.00063782i,-0.00046013-0.00039793i,-9.6426e-05+0.0002676i,-0.00072055+0.00012644i,-0.0014164-0.00010232i,-0.0013205+3.1747e-05i,-0.0010666-0.00031828i,-0.0007514-0.00023396i,-0.0004005+0.00039693i
-0.00048741-0.00011286i,0.00063139-0.0002681i,0.0011304-0.00027191i,0.0015674-0.00056248i,0.0016696-0.00081431i,0.00067814-0.00090936i,-0.00056977-0.00089472i,-0.0016814-0.00026152i,-0.0017849+0.00053588i,-0.00075599+0.00086237i,-0.00034868+0.00046123i,-0.0003661+0.00029186i,-0.00054519+2.3956e-05i,-0.00050144-0.00043036i,0.00025362-0.00027976i,0.00066403-0.00024165i,0.00040041-0.00013204i,-8.6272e-05+0.000358i,-5.9339e-05+0.00027234i,9.8444e-05-0.00034904i,-3.347e-05-0.00023135i,2.7127e-05+0.00011217i,2.9552e-05+0.00059955i
-0.00073257+0.0013189i,-0.0004846+0.0020494i,0.00022011+0.0027438i,0.0013422+0.0022624i,0.0011015+0.00035802i,-0.0008428-0.00095624i,-0.0016984+6.647e-05i,-0.00081559+0.00051043i,-0.00023909-0.0001129i,0.00025977-0.00098311i,0.001167-0.0010094i,0.00092291-0.00019451i,0.00020124-0.00019451i,0.00069103-0.00066114i,0.0006769-0.00055828i,0.00056712-0.00087844i,0.00070904-0.0006181i,0.00045916+0.00018662i,-0.00019728+4.2242e-05i,-0.0010254-0.00038522i,-0.00075702+0.00010745i,-0.00012294+8.8323e-05i,0.00038376-0.00049201i
0.0014522-0.0002752i,0.0010746+0.0012356i,0.00076022+0.00015046i,0.00074513-0.0010931i,-5.8113e-06-0.00089384i,-0.00045571+7.4877e-05i,-0.00046588+0.00071497i,-0.00033912+0.00066869i,3.0785e-05+0.00032969i,-0.00032328-0.00012707i,-0.00078309+0.00017482i,-0.0002961+0.00055357i,-0.00014689+0.00045597i,-0.00085178-0.00017339i,-0.00090531-0.00073584i,-0.00063452-0.00083881i,0.00025807-0.00087107i,0.00043169-0.0006262i,-0.00028982+0.00011155i,-0.00061662+0.00033835i,-0.00064658-0.00061891i,-0.00062166-0.00072467i,-8.3408e-05-0.00035901i
4.0903e-05+0.00011474i,3.6043e-05-0.00062608i,0.00038402-0.00041388i,0.00018996+0.00011698i,3.2931e-05-0.00047956i,0.00036749-0.0011585i,-0.00049224-0.0011534i,-0.0004072-0.00074379i,0.00053012-0.00051418i,0.00065471-8.1035e-05i,0.00020984+3.2859e-05i,4.4875e-05-0.00025298i,-0.00024283-8.4496e-05i,0.00031916+0.00025844i,0.00054106-0.00055864i,-9.2268e-05-0.0011406i,-0.00033346-0.00078533i,-0.00019447-0.00015993i,0.00040041+0.0007832i,0.00033645+0.00062469i,-5.0645e-05-0.00021736i,9.2844e-05-0.0005779i,0.00031349-0.00028857i
0.00035968+0.0020723i,0.00019154+0.0027259i,0.00024476+0.0024577i,0.0010127+0.0010464i,0.00085687-0.00068842i,-0.00059342-0.0013268i,-2.9205e-05-0.0010086i,0.00055643-0.00048463i,-0.00063412-0.00025775i,0.00011504-0.00048385i,0.00090946-0.00089234i,0.00070978-0.00017942i,0.00079909+0.0002948i,0.00043048+0.00041424i,0.00026049+0.0001974i,0.0002199-0.00049574i,0.0001276-0.00045171i,-0.00026984+4.6375e-05i,-0.00045454+8.3735e-05i,-4.4382e-06-2.3317e-05i,0.00015667+0.00022736i,-1.8944e-06-0.00010287i,-8.0065e-05-0.00069202i
0.0022194+0.002171i,0.0018433+0.0012949i,0.0021957+4.513e-05i,0.0014313-0.0010306i,0.00030849-0.00088302i,-0.00065853-0.00025159i,-0.0012444-0.00024631i,-0.00037017-0.00041965i,0.0005819-0.00018203i,1.342e-05+0.00011856i,-6.9681e-05+0.00014652i,-6.2613e-05-0.00011134i,-0.0003637-0.00049175i,4.9271e-05+0.00019939i,-0.00029402+0.0006262i,-0.00053516+0.00015558i,0.00012181+0.00013978i,0.00070749-0.00012969i,0.00034367-0.00042978i,8.4408e-05-0.00049868i,0.00020658-0.00094214i,5.6215e-05-0.0010363i,0.00042363-0.00034457i
-0.002067+0.00042531i,-0.0017603+0.0017955i,6.9148e-06+0.0021848i,0.001708+0.00088676i,0.0019824-0.00050997i,0.00023011-0.00035782i,-0.00081333+0.00081154i,-0.00051939+0.001404i,-0.00042105+0.0010219i,-0.0001805+0.00029966i,0.00013921-0.00013568i,0.00056571-0.00097384i,0.0013774-0.0016318i,0.0017687-0.00142i,0.0012256-0.00037819i,0.00043082+9.2239e-05i,-0.00032239-0.000187i,-0.00026601+0.00058519i,0.00013637+0.00089095i,0.00064576+0.00067131i,0.00109+4.8896e-06i,0.0010039-0.00082312i,0.00074082-0.0007471i
0.0024597-0.0013536i,0.0015493-0.00092815i,0.0016261-0.0012927i,0.00055063-0.0023171i,-0.0016466-0.0021716i,-0.0018134-0.0010235i,-0.0013345-0.00067721i,-0.00072172-0.00091186i,0.00013431-0.00085889i,0.00088943+0.000173i,0.00027702+0.00060315i,-0.00086073+5.4591e-05i,-0.00090522-0.00030661i,-0.00085865-0.00040517i,-0.00014385+0.00010652i,0.00094444+0.00089787i,0.0010937+0.00099691i,-4.8584e-05+0.00037628i,-0.000995-0.00014175i,-0.00087809-0.0006944i,-0.00085003-0.00061283i,-0.00095283+0.00027414i,-0.0002544+0.00051818i
-0.00074412+0.00071355i,-0.0015148+0.0015952i,-0.0015904+0.0022587i,-0.00041363+0.0024136i,-0.00030283+0.0010835i,-0.00029329-0.0002638i,-0.00032915-0.000437i,-0.0013283-0.00017289i,-0.0016512-0.00024412i,-0.00087634+8.3336e-05i,0.00041003+0.00079049i,0.00056076+0.00041411i,0.00069911-0.00095408i,0.00057514-0.00092686i,0.000192-0.00010517i,-0.0003426+0.00050639i,-0.00088454+0.00074342i,-0.00050602+5.3043e-05i,0.00064618+0.00039338i,0.00078114+0.0014713i,0.0003956+0.00073253i,0.00042866-0.00046993i,0.00013362-0.00050472i
0.0015572-0.00072748i,0.0015233-0.0012665i,0.0014166-0.0022448i,0.0010815-0.0028025i,-6.8312e-05-0.0022603i,-0.0010704-0.00081404i,-0.0010948-0.00020523i,-0.00053904+0.00016961i,-0.00075173+0.00074312i,-0.00098602+0.00018635i,-0.00018095-0.00095912i,0.00049387-0.0011805i,0.00043056-0.00059838i,0.0003461-0.00049337i,0.00033389-0.00027766i,-0.00017152-0.00066849i,-0.00010268-0.00065111i,0.00049747+0.0004907i,0.00027841+0.0009716i,0.00032366+0.00038302i,0.00052355-0.00013932i,0.00010818-0.00016405i,0.00015889+0.00022817i
-0.00076426+0.0012689i,-0.0004351+0.0023077i,0.00089294+0.0028459i,0.0015128+0.0022138i,0.000667+0.0010693i,-0.00021948+0.00053947i,-0.0009143-6.8108e-05i,-0.0011517-0.00038512i,-0.0006532+0.00082089i,0.0001228+0.0010598i,0.00029511+0.00061055i,-0.00012083+0.00021756i,-0.00024662-0.00014507i,0.00010401-0.00016837i,0.00068887-0.00035182i,0.00060178-0.00035829i,9.6029e-05-0.00027329i,0.00038169-0.00049466i,0.00052581-0.00066865i,-6.2401e-05-0.00019894i,-0.00022045+0.00019647i,6.4049e-05-0.00057424i,-9.3816e-06-0.00084319i
-0.0007829-0.0019691i,1.6343e-05-0.0018515i,0.0005421-0.00041246i,0.000875-1.5603e-05i,0.0007151-6.971e-05i,-0.00041253+0.00033109i,-0.0014181+0.00029189i,-0.0011228+6.0176e-05i,-0.00078361+2.12e-05i,-0.00025632+0.00075059i,7.4632e-05+0.00088839i,-0.00010357+0.00065048i,0.00013427+0.0003013i,0.00021322+0.00034748i,0.00036211+0.00067362i,0.00026108+0.00050735i,0.00037962-0.00016337i,0.0006077+3.7786e-05i,0.00054584+0.00019284i,0.00031105+0.00023748i,5.7833e-05-0.00027146i,-3.4486e-05-0.00077589i,0.00021425-0.00051414i
-6.7081e-06+0.0011825i,-0.00093677+0.0021926i,-0.0010484+0.0016797i,-0.00047904+0.00018203i,-0.00093922-0.0013778i,-0.0019855-0.0017481i,-0.0015144-0.001531i,-0.000899-0.0012224i,-0.00069699-0.00023275i,-0.00031646+0.00059914i,0.00027262+0.00049058i,0.00026091+0.00012416i,0.00030866-0.00030913i,0.00082552-7.0333e-05i,0.0007332+0.00016075i,0.00030179+0.00028512i,0.00012396-0.00016251i,0.00030713-0.00071177i,-3.0569e-05-0.00021615i,-0.00039061-0.00011255i,-0.00021898+0.00018819i,2.0329e-06+8.6907e-05i,0.00019423-0.00043655i
-0.00010567-0.0012791i,-0.00032904-0.0020854i,0.00033331-0.00076978i,0.00062122+0.00025178i,0.0010266-0.00024985i,0.00012762-0.00055572i,-0.0008007-0.00042802i,-0.0010874-0.00010662i,-0.00027056+0.00037455i,9.0141e-05+0.00048083i,-9.95e-05-4.2377e-05i,-9.3931e-05+0.00022149i,-0.00060939+0.00049857i,-0.00040405+0.00032642i,0.00083793+0.00010704i,0.0012236-0.00010377i,6.5172e-05+0.00020936i,-6.8858e-05+0.00069353i,0.00063306+0.00081475i,0.00030737+0.00031983i,-1.6155e-05-0.00054124i,-0.00034836-0.00098743i,-0.00064598-0.00070276i
0.002167+0.00058269i,0.002175+0.00036785i,0.0014831-0.00039952i,0.00099157-0.0014894i,0.00014344-0.0023364i,-0.00099872-0.0016876i,-0.0012343+2.6121e-05i,-0.00093666+0.00142i,-0.00055184+0.00071921i,-0.00079502-0.00050143i,-0.001298-0.00026213i,-0.00063369+0.00033589i,-0.00013396+0.00066605i,-0.0006577+0.00071816i,-0.001158+0.00012997i,-0.0011331-0.00033691i,-0.00020278+2.729e-06i,0.00063934+0.00018818i,0.00020824+0.00053216i,-0.0006025+0.00054757i,-0.00063582+0.00038079i,-7.0142e-05+0.00084594i,0.00070981+0.00046036i
-0.00076036+0.00061863i,-0.0011313+0.00069965i,-0.00038894+0.00063105i,0.00023983+0.00089122i,-0.00032593+0.00080731i,-0.00097587-8.1341e-05i,-0.0017067-0.0007373i,-0.001164-0.00040261i,0.00039688-4.721e-07i,0.0010359-0.00012804i,0.001249-0.00038922i,0.0013253-0.0012974i,0.0016709-0.001734i,0.0013221-0.0010221i,0.00052645-0.00022543i,-0.00018737-0.00033187i,-0.00032633-0.00058967i,-0.00063204-0.00022308i,-0.00040499+0.00067566i,0.00067802+0.00082432i,0.00056317+6.9369e-05i,-4.8688e-06+0.00044956i,-0.00011873+0.00060423i
0.0010617-0.00072413i,0.00078375-3.1493e-05i,0.0013255-0.00072867i,0.0015435-0.0022327i,0.00049031-0.0018389i,-0.00086453+5.485e-05i,-0.0012256+0.001251i,-0.0011028+0.00094961i,-0.0012753+0.00071166i,-0.00033149+0.0012129i,0.00080791+0.0014522i,0.00074985+0.0011875i,0.00011299+0.00054936i,-2.7848e-05+0.00021002i,0.0002516-0.00082788i,0.00023318-0.00095727i,5.7498e-05+0.00031897i,-0.00017412+0.00050489i,-0.00037916-0.00035919i,-0.00045734-0.00036307i,-0.0004971+0.00063824i,-0.00076801+0.00075529i,-0.00071243+0.00057923i
-0.0003664-0.0013092i,-0.00094313+0.00013023i,-0.0010794+0.0015488i,-0.00077253+0.0015998i,-0.00096212+0.00035704i,-0.00096615-0.00037037i,-0.00072724+4.3796e-05i,-0.00053053+0.00093596i,-0.00075542+0.00071722i,-0.00063817+0.0004381i,-2.0274e-05-6.2928e-06i,0.00034897-0.00071396i,0.00027507-0.00018532i,-3.494e-05+0.00024948i,-7.2303e-05-0.00021788i,-0.0001957+0.00012436i,-0.00031243+4.2966e-06i,-2.716e-05-0.00035573i,0.00012293-0.00034809i,0.00047505-0.0001063i,0.00039698+5.4175e-05i,-0.00040318-0.00020005i,-0.00090529-0.00037838i
0.00078516+0.00086682i,0.001019+0.0020803i,0.0014028+0.0017433i,0.0018554+0.0001363i,0.0018266-0.00028459i,0.0011959+0.00017399i,3.2221e-05+6.617e-05i,-0.00021423-0.0001771i,-0.00055438-0.00023303i,-0.00077146-0.00053194i,0.00022171-0.00015102i,0.00077479+1.5519e-05i,0.00077978+4.7413e-05i,0.00054705+0.00058258i,8.707e-05-0.00012007i,-0.00026965-0.00098819i,-0.0007303-0.0011845i,-0.00058109-0.00097753i,-0.00038302-0.00033153i,-0.0009366-0.0007231i,-0.0010111-0.0015714i,0.00023056-0.0012024i,0.00061244-0.000212i
0.002033-0.00010468i,0.00047497-0.00026056i,-0.0010819-0.00093519i,-0.00030304-0.0010381i,0.00040534-0.00075473i,0.00025232-0.00061325i,0.0005596-0.0001571i,0.00043657-0.00041453i,0.00030547-0.00037062i,5.3662e-05+0.00013707i,-0.00038562-0.00017999i,-0.00033841-0.00059067i,-0.00072772-0.00040224i,-0.00022284-0.00065002i,0.00020058-0.00078617i,0.00011178-3.6688e-05i,0.00067249+0.00032868i,0.00048524+0.00051252i,-8.1295e-05+0.0011003i,-2.6159e-05+0.00098605i,-2.2465e-05+0.0001106i,8.3898e-05-0.00052301i,0.00028422-0.0002583i
-0.00012872-0.0014611i,0.00011902-0.00057447i,-0.00021808+0.00014416i,-0.0012766+0.0012166i,-0.0023364+0.0014517i,-0.0020842+0.00014833i,-0.00078312+0.00023845i,-8.1728e-05+0.0007478i,-0.00020763+0.00096778i,-0.00036319+0.00072584i,0.00030691+4.5923e-05i,0.0010784-2.6602e-05i,0.0015063-0.00032222i,0.0015604-0.00059408i,0.00066227+4.3974e-05i,-0.00032818+0.00010103i,-0.0004784-0.00041125i,-0.00024795-0.00075392i,0.00030594-0.00094279i,0.00036049-0.0007167i,-0.00043296-0.00011833i,-0.00072494-0.00022476i,-0.0007221+4.0048e-05i
-0.00080458+0.0015509i,-6.4785e-05+0.0014863i,0.00018513+0.001586i,0.00079327-4.8816e-06i,0.0014582-0.00062261i,0.00027622-0.00065528i,-0.00083371-0.0013285i,-0.001034-0.00071181i,-0.0010018+0.00028757i,0.00016303+0.00044898i,0.00046851-0.00021476i,-9.7146e-06-0.00096885i,0.00039134-0.00046813i,0.00044453+0.00024492i,-6.3405e-05+0.00030962i,0.00021441+0.0004875i,0.00012859+0.00030678i,-0.00035316+0.00013915i,0.000146+0.00036494i,3.2375e-05+0.00056479i,-0.00019554+0.00026565i,0.00072173-0.00034845i,0.0010095-0.00032126i
-0.0014911-0.0013102i,-0.0015782-0.00023525i,-0.0016298+0.00069071i,-0.0013936+0.00029847i,-0.00056493-0.00016121i,-0.00059792-0.0006409i,-0.00075503-0.00051953i,-0.00033391+0.00031106i,2.5528e-05+0.0007558i,0.00072396+0.00094704i,0.001029+0.0011727i,0.00046568+0.00085593i,0.0001209+0.00015294i,0.00032988-0.00038737i,0.00019279-0.00044323i,-0.00051268-0.00011633i,-0.0010232-5.0671e-05i,-0.00065361-0.00049772i,6.8141e-07-0.00060612i,0.00016484+0.00027413i,-1.9192e-05+0.0009807i,-0.00040103+0.00058568i,-0.00011803+1.9211e-05i
-0.00016311-0.00026427i,-0.0012432+0.00026332i,-0.0010624+0.00045435i,0.00027058-0.00036151i,0.00011211-0.00092972i,-0.0015064-0.00073248i,-0.0021619-0.0003466i,-0.0019764-0.00047952i,-0.00072702-0.0002134i,0.00031968-0.0001438i,9.2537e-05-0.00023878i,-0.00038606-0.00037408i,-0.00020984-0.00051183i,0.00055811-0.00011881i,0.00078251-0.00025504i,0.0010851-0.00050928i,0.00077235-0.00041724i,-0.00034693+9.1943e-05i,-0.00015961+0.00085352i,-0.0003589+0.00088279i,-0.0010381+0.00039022i,-0.00074516+0.00057099i,-0.00065521+0.00070124i
0.0016249-0.00033862i,0.00083145+5.1063e-05i,0.00038435+0.00095829i,-0.00028821+0.0011639i,-0.00068674+0.00020579i,-0.00050964-7.0841e-05i,-0.00076514+0.00045165i,-0.00083766+0.0005272i,-0.00066139+0.00017596i,-0.00085845-0.00042757i,-0.000935-0.00092303i,-0.00052675-0.00031654i,-0.00021132+2.2127e-05i,0.00010867-0.00028469i,0.00067221-0.00063587i,0.00070974-0.0010217i,0.0011221-0.00073896i,0.00078207+4.2502e-05i,-0.00023551+0.00043117i,-0.00036971+0.00031036i,3.4301e-05-0.00030463i,0.00014042-0.00048715i,-1.7885e-05-5.6271e-05i
-0.00055928-0.00031557i,2.3321e-05-0.00030474i,0.00055688+0.00016519i,0.0010377+0.001208i,-0.00014722+0.00068937i,-0.0012767-0.0004835i,-0.0013992+0.00034914i,-0.0013636+0.00061675i,-0.00081634+0.00023248i,0.00015526+0.0010755i,0.00019369+0.00098724i,-0.00035077+0.00032885i,-0.00061324+0.00030286i,-0.0011163+0.00019521i,-0.00042747-0.00026291i,0.00048626-0.00047124i,0.0010767-0.00040004i,0.0014176+0.00025818i,0.0011382+0.00042091i,0.00038703+7.2502e-05i,-0.00022067+0.00042861i,0.00030547-0.00072333i,0.0011453-0.00093762i
0.00066348+0.0003093i,0.00075876-0.00033157i,-4.5996e-05-0.0011075i,-0.00037852-0.00021227i,0.00037816-1.2429e-05i,7.6341e-05+0.00014729i,9.0272e-05+6.1129e-05i,0.00041238+0.00018551i,-0.00021401+0.00099193i,-0.0016843+0.00065051i,-0.0014511+0.00020414i,-0.00017436-9.6515e-05i,-0.000735-0.00098218i,-0.001617-0.00065409i,-0.00075892-0.00014414i,0.00053058-4.7357e-06i,-0.00010481+0.00028731i,-0.00047403+4.8699e-05i,0.00014767-0.00052867i,-0.00013059-0.00074548i,-0.00033603-0.00016654i,0.0001769+0.00023181i,0.00023904+0.00011812i
-0.0012167-0.00061545i,-0.00069016+0.00055661i,-0.0015496+0.00084604i,-0.0020206+0.0015396i,-0.0021888+0.0019643i,-0.0018923+0.00071713i,-0.0015114-8.0149e-05i,-0.00099733+0.0001036i,-0.00082737+0.00075797i,-0.00043862+0.0014583i,-0.00020656+0.00084821i,0.00031805+0.00019544i,0.00069238+0.00075488i,0.00048923+0.00043968i,0.00029033-8.9985e-05i,-0.00020005+3.8761e-05i,-0.00084505-7.6224e-05i,-0.00094737+0.00012431i,1.5717e-05+0.0004011i,0.00071581-0.00021231i,0.0011885+0.00016791i,0.0008438+0.00045153i,0.00037311-7.5146e-06i
-0.00066823+0.0004847i,-0.00053828-0.00091715i,0.00010743-0.00049413i,0.00047208+0.00012613i,2.3545e-05+5.462e-05i,-0.00052616-0.00025502i,-0.00064764+0.0003251i,-0.00034888-2.8015e-05i,2.2831e-05-0.00074269i,0.0003407-0.00082097i,0.00065895-0.001029i,0.0014692-0.0008115i,0.00090465-0.00075955i,0.00027883-0.0011498i,0.00039129-0.00095686i,0.00021801+5.4727e-05i,0.00063518+0.00059135i,0.0010229+0.00067693i,0.0010334+0.0010181i,0.00086751+0.0010393i,0.00057688+0.00055994i,-0.00032191+0.00070175i,-0.00084096+0.0010065i
-0.0016135-0.0004042i,-0.0020018+0.00012326i,-0.00070471+0.00090015i,0.00013438+0.00089822i,-0.00017867-0.0010848i,-0.00085162-0.0024282i,-0.00061865-0.0014165i,-0.00026058+2.1752e-06i,-0.00021652+0.00050848i,-4.1602e-05+0.00019191i,0.00048549-0.000517i,0.00020775-0.0011284i,-0.00020291-0.00093673i,0.00031244-0.0001093i,0.00010265+6.5282e-05i,-0.00020217-0.00026701i,0.00010975-0.0003286i,0.00017807-4.0183e-05i,0.00022144-0.00074011i,0.00045083-0.00088397i,4.7852e-05-0.00043963i,-0.00046419+0.00021654i,-0.0010577+0.00080635i
0.0012287+0.00042727i,0.0015829-0.0004431i,0.0012213-0.0014023i,7.5872e-05-0.0010654i,-0.00080958-0.00081759i,-0.0012175-0.0010234i,-0.0011136-0.0011168i,-0.00052945-4.7393e-05i,0.00061377+0.0008854i,0.00036261+0.00080276i,-0.00040044+0.00036433i,-0.00013397-0.00018278i,0.00030464+0.00014652i,2.0319e-05+0.0004768i,-0.00011946+0.00022654i,0.0004638+0.00029212i,0.00042833+0.00056555i,-8.0588e-05+0.00055881i,0.00011341-0.00021673i,0.00043093-0.00028492i,0.00094152-0.00012807i,0.00038005+0.00036458i,-0.0010428+0.00018562i
0.00090394+0.0013656i,0.00040769+0.0015807i,0.00052266+0.0015812i,0.0012954+0.001368i,0.00087727+0.00027734i,5.5205e-05-0.00043614i,-0.00020644+0.00016237i,9.4306e-05+3.8598e-05i,0.00088107+0.00019112i,0.0011191+8.2946e-05i,0.0009692-0.00038317i,0.0010789-0.0011048i,0.00076503-0.0012741i,4.9578e-05-0.00047145i,-0.00025222-0.0001752i,-5.2785e-05-0.00016897i,0.00069245+0.00017526i,0.0010893+0.00015236i,0.0010279+0.00017682i,0.00096555+0.00012817i,0.0006155+0.00020177i,0.00033384+0.00030494i,0.00010353-0.0001423i
-0.001754-0.00040471i,-0.00084174-0.00066013i,-0.00029337-0.0011764i,-0.00082696-0.00058997i,-0.00060299-1.1633e-05i,-0.00045512-6.087e-05i,-0.00081745+0.00025042i,-0.0007242+0.0011156i,-0.00078306+0.0012283i,-0.00045493+0.00086346i,-0.00015674+0.00040776i,-0.00031027-0.00019464i,0.00015897-0.00037119i,0.00027039-6.8056e-05i,0.00020329+0.00065004i,0.00027832+0.00062181i,0.00015028-0.0003856i,0.00041751-0.00074096i,0.00064153-0.00085918i,-2.0968e-05-0.00075066i,-0.00040275-0.00054065i,0.00023137-0.00076791i,0.00067562-0.00091832i
0.00068418+0.0022115i,1.0319e-05+0.0023954i,0.00068184+0.0019497i,0.0016684+0.0008493i,0.00055018-0.00039019i,-0.00061762-0.00074954i,-0.00062613-0.0004178i,-5.1889e-05-0.00010693i,0.0006248+4.2911e-05i,0.00041782-0.00076008i,-0.00020032-0.0013224i,0.00031292-0.0011109i,0.00016443-0.0014771i,-0.00065346-0.0018659i,-0.00072582-0.001054i,-0.00024905-0.00079972i,-4.4055e-05-0.00098892i,-9.7175e-05-0.00090585i,-0.00084507-0.00054901i,-0.00048864+0.00074409i,-0.00017598+0.0013657i,-0.0010475+0.00088785i,-0.00073529+0.00020053i
-0.00077482-0.00049501i,-0.0015649-0.00042426i,-0.0021839-0.00058075i,-0.0022144-0.00045672i,-0.0019472-0.00030662i,-0.0015179-0.0011305i,-0.0010285-0.0010026i,-0.0005231+1.4633e-05i,-0.00022578+0.00029487i,-0.00020586+0.00061068i,-0.0005904+0.00066377i,-0.00075957+0.00038135i,-0.00049273-0.00041363i,-0.00046401-0.00097479i,-0.00063151-0.00016709i,0.00030791+0.00025398i,0.00043008+0.0002938i,-0.00022543+0.00061395i,-0.0003098+0.00080541i,-0.00025183+0.00089991i,-0.00021258+0.00047244i,0.00017992-0.00030203i,0.00063663-0.00058193i
-0.001118+0.00012816i,-0.00030282-0.00023543i,0.00078906+0.00031187i,0.00059479+0.0007656i,-0.00086761+0.00099787i,-0.0011161+0.00021055i,-0.0008032-0.0001962i,-0.00097329+0.00026934i,-0.0012291+0.00062352i,-0.00052589+0.00028246i,0.00027914+6.8171e-06i,0.00014968+0.00013109i,1.2034e-05-0.00066964i,0.00010308-0.0011577i,-0.00034268-0.00016611i,-0.00018973+0.00016491i,0.00094127-0.00014822i,0.00056524-0.00049491i,-0.00079984-0.00074063i,-0.0008698-0.00048807i,-0.00017521-0.0001203i,-0.00019706-0.00026227i,3.1727e-05-0.00039201i
0.00040915-0.00078056i,9.6957e-05-8.3611e-05i,-0.0007186+0.00033689i,-0.00042856-0.00048374i,0.00010951-0.0017072i,0.00021344-0.0012004i,-0.0003048-0.00011829i,-0.00041487+0.00015684i,-0.00026901+0.00028723i,0.00028419+0.00032707i,0.00054115+0.00040819i,0.00097172+0.00050034i,0.0011306+9.1429e-06i,0.00020474-0.00029794i,0.00035037-0.00023671i,0.00046584+0.0003429i,-0.00052045+0.00035836i,-0.00078099+0.00028i,-0.0005693+0.00105i,0.00013378+0.00098893i,0.0010342+0.00015237i,0.0010469-2.9021e-05i,0.00050545+0.00067828i
0.00081272+0.00082228i,0.0003464+0.0013652i,0.00029236+0.00035758i,0.00041002-0.00043642i,-1.4219e-07-0.00039139i,-0.00072077-0.00086997i,-0.001397-0.00098478i,-0.001081-0.00093765i,-8.0119e-05-0.00060713i,-1.4431e-05+0.0002915i,8.6882e-06+0.00037643i,0.00036559-2.4546e-05i,0.00016209-0.00024478i,0.00021602-0.00058236i,0.00065354-0.00078163i,0.00039543-0.00051554i,-9.7583e-05-9.1121e-05i,-0.00036281+0.00054235i,-0.00041516+0.00018866i,-2.8029e-05-9.2773e-05i,0.00015053-0.00014814i,0.00012324-0.00072614i,0.00024414-0.00051658i
-0.00037758-0.00012264i,-0.00075493+0.00038875i,-0.00086528+0.0013415i,0.00057066+0.0017031i,0.00018058+0.0012496i,-0.00064361+0.00035546i,-0.00049958-0.00039879i,-0.00032233+0.0004735i,-0.00014737+0.00116i,0.00029007+0.00028327i,0.00043283-0.00023347i,-2.9685e-05-0.00066138i,4.7266e-05-0.00010385i,0.00043437+0.00075761i,0.00053078+0.0001218i,-0.00012917-0.00033565i,-0.00077415-2.1723e-05i,-0.00063867-0.00032319i,-0.00065445-4.1556e-05i,-0.00035421+0.0005313i,0.00025429+0.00090078i,0.00065368+0.00083135i,0.00033333+0.00013406i
