0.0013781-0.00099654i,0.0010647-0.0023011i,-5.2899e-05-0.0031196i,0.00023321-0.0016759i,0.00083001-0.0014459i,0.00023906-0.0010202i,-0.0010437+0.00053763i,-0.0010393+0.002585i,2.6116e-05+0.0033194i,0.0012293+0.001695i,0.0015697-0.00041915i,0.00097067-0.00081695i,0.00083694-0.00025232i,-2.5744e-05-0.00026815i,-0.00056253-0.0001426i,-0.0001848-6.4265e-05i,-0.0003844+0.00011954i,-0.00044049+0.00062248i,-0.0005422+0.00063483i,0.00011428-0.00022681i,0.00083742-0.00049263i,0.00065449-8.3162e-05i,-8.1074e-05+8.3229e-05i
-0.0010654-0.0021469i,-0.0014828-0.0023813i,-0.0019639-0.0032153i,-0.00053313-0.0027903i,0.0010441-0.0023714i,0.00077236-0.0023966i,0.0002181-0.00098717i,0.00035321+0.0012511i,0.00077575+0.0020935i,0.00099795+0.0017612i,0.00070396+0.0013329i,0.00056302+0.00071439i,0.00081829+0.00050052i,0.00051708+0.00088642i,-3.2375e-05+0.00027764i,-0.00012952-9.096e-05i,-0.00040185-0.00032969i,-0.00012887-0.00045795i,0.00018136+0.00012496i,-0.00044763+0.00014215i,-0.00074209-0.00025968i,-0.0003389-0.00019125i,-0.00034128-0.00034156i
0.0011562+0.0009775i,0.00086114+0.0010523i,0.0024894+0.00036105i,0.0039651-0.00072709i,0.0029295-0.0020161i,0.00062826-0.0026177i,-0.00067602-0.0012588i,-0.00091685+0.0013356i,4.7197e-05+0.0023974i,0.00044272+0.0019938i,-0.00028213+0.00075577i,-0.00029169-0.00048963i,1.8706e-05-0.00073992i,-2.9603e-05-0.00074622i,-0.00029327-0.00052553i,-0.00066633+0.00014913i,-0.00083131+0.00047836i,-0.00068066+1.208e-05i,-0.00032995+0.00040941i,-0.00087978+0.0010474i,-0.0014246+0.00077759i,-0.0010459+1.7267e-05i,-0.00083396-0.000474i
0.00074039+0.00033688i,0.0010047-0.00069978i,0.001735-0.0020524i,0.0029378-0.0025008i,0.0029375-0.0029598i,0.0010454-0.0032155i,-0.0011127-0.0012711i,-0.0017685+0.00039231i,-0.00091341+0.0013746i,0.0002664+0.0016498i,0.00021865+0.00050157i,-0.00058459-0.00079627i,-0.00045952-0.0015549i,4.2839e-05-0.0018514i,-8.0687e-05-0.0010855i,-0.00053257-0.00041754i,-0.00043297-0.00074604i,-0.00047052-0.00058885i,-0.00058336+0.00011563i,-0.00071059-0.00015712i,-0.00094996-0.00087739i,-0.0015723-0.00086544i,-0.00079212-0.0013164i
0.00037816-0.00094653i,0.00053384-0.0013672i,0.0014051-0.0016417i,0.0020251-0.0011313i,0.0023186-0.0012887i,0.0012805-0.0014971i,-0.00084304-0.00078127i,-0.0004549-5.1379e-05i,0.0012699+0.00068797i,0.0016895+0.00060378i,0.0016277-9.851e-05i,0.0016943-0.00034657i,0.0013105-0.00056852i,0.0011355-0.00057561i,0.00063111-0.00047501i,-0.00020873-0.000123i,-0.00034231+0.00015395i,0.00012902+0.00039931i,-0.00010911+0.00056021i,-0.00084928+0.00070865i,-0.00066379+0.00065299i,-0.0001135-3.7816e-05i,0.00021925-0.00083195i
0.0022891+0.0013787i,0.0030504+0.00098907i,0.0029458+0.00025836i,0.0038283-0.0010647i,0.0031582-0.0022865i,0.00082751-0.0026374i,-0.00089644-0.00094867i,-0.0013328+0.0017061i,-0.00022502+0.0019694i,0.00092256+0.001265i,0.0010649+0.00060499i,0.00046597-9.9436e-07i,8.3755e-05+5.429e-05i,0.00044872-0.00075172i,0.0007876-0.0015311i,0.00058916-0.0013362i,-0.0004342-0.00065619i,-0.00094345+6.949e-05i,-0.00076248+0.00079952i,-0.00078693+0.0008428i,-0.00068476+0.00025486i,-0.00028227+6.5769e-05i,3.3464e-05+0.00044172i
-0.0015059+0.0017804i,-0.0006726+0.0016664i,0.00076604+0.0016303i,0.0024886+0.00036047i,0.0026304-0.0020186i,0.00096926-0.0029531i,-0.0014178-0.00077169i,-0.0023244+0.0015477i,-0.00081111+0.0020079i,0.0011028+0.0020088i,0.0013987+0.0020386i,0.00061791+0.0012801i,-4.9086e-05+0.00072473i,-7.2441e-05+5.8306e-05i,0.00071877-0.00049036i,0.0010712-0.00012166i,0.00083858+0.00035336i,-0.00013614+0.00056381i,-0.00076088+0.00081767i,-0.00040279+0.00093032i,0.00067217+0.00077458i,0.00068698+0.00070633i,2.8854e-05+0.00095548i
0.0014762-1.8684e-05i,0.00086124-0.00043965i,0.00017101-0.0010522i,0.00085424-0.0015086i,0.0021475-0.0020994i,0.0019447-0.0013353i,0.00058011+4.9488e-05i,-0.00010906+0.00060658i,0.00058593+0.00098885i,0.0012159+0.0010435i,0.00093791+0.00040047i,0.00016624-0.00081738i,-0.0011379-0.0010684i,-0.00024749-0.00076499i,0.00094796-0.00028321i,3.8279e-05+7.7304e-05i,-0.00075276-0.00010111i,-0.00017059-1.8809e-05i,0.0008421+0.00062971i,0.0008527+0.00027739i,0.00011598-0.00026795i,-0.00099234+6.949e-05i,-0.0013944+0.00049075i
0.00089714+0.00032037i,0.0018993-0.00069421i,0.0031318-0.001797i,0.0027994-0.0029577i,0.0022473-0.0049491i,0.00085499-0.0054985i,-0.0012182-0.0029272i,-0.0010038-2.8278e-05i,0.00069691+0.00097247i,0.001406+0.00050664i,0.00098554-0.00045893i,0.00062625-0.0010407i,0.00039644-0.00095661i,-0.00013909-0.001417i,-0.00055312-0.0016504i,-0.00078992-0.0010172i,-0.0011701-0.0010603i,-0.00099165-0.00041572i,-0.00043234+0.0001373i,-0.00056535-0.00038263i,-0.00090439-0.00041082i,-0.00060597-0.00018165i,8.9564e-05-0.00025021i
-0.0026059-0.00085038i,-0.0021202+0.00021645i,-0.0010637+0.00047613i,0.00014913-0.00021849i,0.0010805-0.0012994i,0.00089635-0.00096922i,0.00051917+0.00015171i,1.8869e-05+0.0011732i,-0.00051213+0.0015966i,-0.00027732+0.0012349i,0.00088168-9.6828e-05i,0.0012033-0.0010374i,0.00068927-0.00017458i,0.00042491-7.1988e-05i,0.00028588-0.00023939i,0.00043702-0.00028001i,0.00050537-0.00067082i,0.0005414-0.00034699i,0.00090909+0.00083888i,0.00043614+0.00072644i,-0.0002612-0.00021524i,-0.00017636-0.00044761i,-0.00026544-0.00039333i
0.0013116+0.0012282i,0.0011691+0.00089225i,0.0020373+0.00041463i,0.0027325-0.0013597i,0.0027158-0.0037681i,0.0011569-0.0044073i,-0.00016082-0.0017871i,-0.00054104+0.00074118i,-0.00045796+0.0014671i,0.0005383+0.0012375i,0.00066928+0.00064637i,-0.00029758+9.3129e-05i,-9.6035e-05-0.00040388i,0.00040671-0.00071998i,0.00044519-0.0010237i,0.00061467-0.00031272i,-0.00012607+0.00089489i,-0.0009619+0.0013282i,-0.00076241+0.0012574i,-0.00023541+0.00062392i,0.00016281+0.00045804i,-0.00042507+0.00050547i,-0.0003784+0.00056421i
-0.001889+0.00070209i,-0.0002996+0.00058541i,0.0015665+0.00091572i,0.0028406+0.00083102i,0.0027191-0.00089654i,0.0013027-0.0014043i,-0.00042754+0.0001423i,-0.00059965+0.0016092i,0.00022718+0.0019366i,0.00074871+0.001578i,0.0011549+0.0014085i,0.0013912+0.00096115i,0.0013389-8.6927e-05i,0.0014169-0.0010431i,0.0011786-0.0016547i,-0.00022117-0.0011173i,-0.0013604-0.00013764i,-0.0013001+0.00085996i,-0.00084962+0.0010704i,-0.00025038+0.00076281i,0.00051961+0.00065652i,0.00083009+0.00037178i,0.00055404-0.00011698i
-0.00014301-0.00076704i,-0.00010865-0.00070661i,0.00038076-0.0011188i,0.0014471-0.0028891i,0.0021492-0.0033714i,0.00076188-0.0026044i,-0.0006948-0.0012393i,-0.0012179+0.00087334i,-0.00063066+0.0013415i,0.00032306+0.0010385i,0.00026909+0.0005011i,-6.5285e-05-0.00026188i,-0.00075671-0.00046875i,-0.00047344-0.00038888i,8.6568e-05-0.00046743i,-0.00024681-0.00025148i,-0.00017214+0.00091732i,0.00027894+0.0019213i,0.00037879+0.0013758i,-0.00020784+0.00061554i,-0.00081708+0.0010524i,-0.00094157+0.0014103i,-0.00035919+0.00080657i
-8.3682e-05+0.0011465i,-0.00036789+0.0005951i,-0.00037177+0.0009317i,0.0011801+0.00099501i,0.0027606-0.00010046i,0.0020162-0.00069355i,-0.00032783+0.00073901i,-0.00097942+0.0023698i,-0.00072507+0.0028414i,0.00060596+0.0013378i,0.0021833+0.00056201i,0.0018266+8.1205e-05i,0.0010484-0.00077871i,1.784e-05-0.0011366i,-0.00055377-0.0012577i,-0.0003705-0.00067705i,-0.0001307-6.6103e-05i,1.8514e-05+0.00019443i,0.0001516+0.00036269i,0.00020951+1.2249e-05i,-0.00015142-0.00056202i,-0.00064978-0.00050717i,-0.00063232-4.4433e-05i
0.00074107-0.0023911i,0.0015124-0.0021744i,0.0018899-0.0030141i,0.00085221-0.004112i,-0.00084439-0.0047244i,-0.0017851-0.003734i,-0.0010095-0.001252i,-2.774e-05+0.00054882i,0.0012714+0.0010176i,0.001354+0.00074688i,-0.00010911-0.0001401i,-0.00081355-0.0007589i,-0.0007741-0.0011715i,-0.00026525-0.0010776i,8.9946e-05-0.00069964i,-1.7705e-05-0.00079805i,-5.3693e-05-0.00022606i,-0.00010886+0.0007288i,0.00045024+0.00062807i,-5.0272e-05+0.00045433i,-0.00053837+0.0008608i,-0.00045905+0.00027817i,-0.00064592-0.00035263i
0.00023971+0.00025929i,0.00036755+0.00078686i,0.0021058+0.00024832i,0.0025968-0.0009058i,0.0030328-0.0020362i,0.0021487-0.002553i,0.00028041-0.00045496i,0.00026547+0.0013468i,0.00059686+0.0016725i,0.00050544+0.0018461i,0.00036654+0.00098916i,0.00065384-0.00053178i,0.0013088-0.0015496i,0.0015017-0.0020794i,0.0010298-0.0018308i,0.00015787-0.00073994i,-0.00098177+7.0419e-05i,-0.00087225+0.0002289i,-0.00027684+0.00087787i,-0.00013251+0.001136i,0.00028821+0.00072227i,0.00077994+0.00038563i,0.00067815+6.6772e-05i
-0.001013+0.0015845i,-0.0006761+0.0006771i,0.0010814-0.00014985i,0.0025233-0.00083567i,0.0025633-0.0015806i,0.0010127-0.0028368i,-0.00026134-0.0018063i,-0.00029529+0.00090394i,-0.00013564+0.0016706i,0.00032024+0.0012509i,0.0001589+0.00046428i,7.2506e-05-6.7661e-05i,0.00011235-0.00021592i,0.00029619-0.0011353i,0.00062988-0.0016395i,0.00039681-0.0012601i,8.3535e-05-0.00044594i,0.00020764+9.1491e-05i,0.00036138+0.000443i,-0.00021114+0.00035176i,-0.00052336+0.00013062i,-0.00011076-0.00021521i,0.00082133-0.00021017i
0.00034834-0.00051002i,-5.6214e-06-0.00028641i,-5.2675e-05-0.00077477i,0.0014862-0.0014699i,0.0028724-0.002592i,0.0013857-0.0027916i,-0.00082727-0.0013958i,-0.00072483-0.00044474i,0.00014021+2.7413e-05i,0.0013758+0.00036618i,0.0019912+0.0003672i,0.00041164+0.00042209i,-0.00059736+0.00028154i,-0.00031201+0.0003107i,-0.0004173+0.00030415i,-0.00054327+0.00015806i,-0.00010465+0.00059061i,-0.00011132+0.0013883i,-0.00012305+0.0012183i,-4.998e-05+0.00028172i,-0.00025794+0.0003397i,-0.00083317+3.3997e-05i,-0.00056719-0.00085326i
0.0025432+0.0012108i,0.0027079-0.0001758i,0.0034336-0.0013614i,0.002996-0.0020251i,0.0021716-0.0029495i,0.0020172-0.0034281i,0.0012543-0.0017764i,0.00056822+0.00088264i,0.00067606+0.0019636i,0.00062911+0.0015745i,0.0010411+9.4874e-05i,0.00093938-0.00078752i,0.00012312-0.00075022i,-0.00038534-0.00028099i,-0.00019828-0.00055324i,0.00036478-0.00081464i,4.3289e-05-0.00038252i,-0.00072583+0.00025276i,-0.0004536+0.0004824i,0.00011396+0.00075032i,-0.00054079+0.0010674i,-0.00030512+0.00076754i,0.00062179-8.9207e-05i
0.0015704+0.0018825i,0.0018641+0.0015407i,0.0040019+0.00087288i,0.0048532-0.0021182i,0.0040397-0.0056403i,0.00092057-0.0056351i,-0.0019304-0.0022729i,-0.0017093+0.0010605i,-0.00013817+0.0014232i,0.00064618+0.0010841i,0.00057368+1.3272e-05i,-2.9941e-05-0.00096255i,-0.00042062-0.00059123i,0.0001167-0.00042415i,0.00021181-0.00058308i,-0.00028297-0.00021326i,-0.00074176+0.00023361i,-0.00083788+0.00025854i,-0.00073529+0.00078887i,-0.00030242+4.2893e-05i,0.00057145+1.5522e-05i,0.00030291+0.00078786i,-0.00038448+0.00021723i
-0.00076432-0.0015405i,-0.00049949-0.0012288i,-0.0004529-0.0010268i,-6.5111e-05-0.0014956i,-0.00021421-0.0011533i,5.7329e-05-2.271e-06i,0.00035439+0.00074975i,0.00041063+0.0013396i,0.00049834+0.0017185i,0.00029758+0.0013149i,0.00025933+0.00069979i,0.00034992-0.0001936i,-2.1189e-05-0.00013855i,-0.00014569+0.00074822i,0.00064379-1.1607e-06i,0.0012607-0.00026358i,0.00039754+0.00058272i,-5.0627e-05+0.00094023i,0.0002722+0.00064979i,0.00030322+0.00043026i,-0.00054856+0.00028281i,-0.00072897+6.4545e-05i,-0.00016657+0.00058375i
-8.8795e-05-0.00073158i,0.00042172-0.00080181i,0.0003017-0.0017137i,0.0014939-0.0021209i,0.0019354-0.0021968i,0.00077497-0.0023768i,0.00037115-0.0015391i,0.00087471+0.0001878i,0.0011103+0.00069759i,0.0015551+0.00021291i,0.0018118-0.00050034i,0.00061125-0.0014275i,-0.0007986-0.0019669i,-0.0006687-0.0016122i,-0.00086385-0.00065953i,-0.0013156-0.00021315i,-0.00063094+0.00021162i,0.00012986+0.00059987i,0.00020503+0.00067691i,-0.00044258+0.00033265i,-0.0006232-0.0002987i,-0.00055584+5.1421e-05i,-0.00075708+0.00035567i
-0.0012274-0.0010084i,-0.001555-0.0010882i,-0.0003384-0.0017624i,0.0016213-0.0010936i,0.0020002+5.678e-05i,0.00058629-0.00023531i,-0.00078117-0.00019747i,-0.0011593+0.0011068i,-0.00033891+0.001377i,6.098e-05+0.0011164i,0.00036346+0.00049905i,0.0008076-0.00045787i,0.00065912-0.00036335i,0.00024518-0.00022275i,-0.0003224-7.212e-05i,-0.0006092-7.7447e-05i,-0.00056033+0.00045749i,-0.0002177+0.00084995i,-8.1068e-05+0.00076884i,-0.00030286+0.00056155i,6.3709e-05+0.0008284i,0.00030923+0.0011166i,5.6444e-05+0.00067653i
-0.00038061+9.5102e-05i,-0.00027661-0.00029521i,0.00062537-0.0017759i,0.00080696-0.0034576i,0.00058716-0.0046902i,0.00018023-0.0040209i,-0.001118-0.001508i,-0.001136+0.00033754i,-0.00094497+0.00080245i,-0.0014352+0.00068134i,-0.00086768+0.00039938i,-0.00063249-0.00020618i,-0.00031294-0.0006593i,4.6111e-05-0.00074325i,-0.00011273-0.00086708i,-0.00054922-0.00088764i,-0.00096599-0.00087983i,-0.0010276-0.00064721i,-0.00041127-0.00023633i,0.00027666-0.00013122i,-0.00016401+0.00024313i,-0.00079236+0.00057583i,-0.0008919+0.00056764i
-0.00039167-0.0013901i,3.5314e-05-0.00021566i,0.0014351+2.6127e-05i,0.0025691-0.00064652i,0.002475-0.0023741i,0.0012802-0.0035957i,0.00051113-0.0020146i,-0.00036756+0.0011287i,-0.0010095+0.002376i,-0.00062648+0.0012783i,0.00023605+0.00031686i,0.00092915-8.0938e-05i,0.00091863+5.1269e-05i,2.183e-05-0.0009047i,2.1964e-05-0.0024238i,0.00033174-0.002054i,-0.00058423-0.0012115i,-0.0012606-0.0010541i,-0.00096252-0.00094206i,-0.00062765-0.00037372i,-0.0004466-0.00031428i,-0.00018669-0.001147i,0.0001591-0.000316i
-0.00040571+0.00082014i,0.0002757+0.00056592i,0.00077184+0.00013459i,0.0014016-0.00035497i,0.0016276-0.00097207i,0.00057154-0.0019785i,-0.00064508-0.0015062i,-0.00080768-4.2617e-05i,-0.00030983+0.00083774i,0.00010222+0.00054558i,0.00011008-0.00016913i,0.00017624-0.00035052i,0.001065-0.00047799i,0.0011029-0.0002946i,-0.00011411-0.00050673i,6.3171e-05-9.3093e-05i,0.0010747+0.00070852i,0.00092085+0.00079631i,0.00080041+0.00074194i,0.00060295+0.00049549i,-0.00050328-0.00028246i,-0.00095123-0.00076483i,-0.00054906-0.00065748i
-0.00060916-0.00063264i,-0.00042694-0.00046369i,0.001253-0.001369i,0.0024824-0.0019845i,0.0018816-0.0022058i,9.5496e-06-0.0022298i,-0.0009199+4.7799e-05i,-0.00011147+0.0017757i,0.00097396+0.0021463i,0.0015518+0.0020895i,0.0011873+0.00069155i,0.00026714-0.00067795i,2.825e-05-0.0012097i,0.00079236-0.0012867i,0.0011152-0.0010246i,0.00059297-0.00087673i,-0.00086659-0.00019954i,-0.0014857+0.00049705i,-0.00017191+0.00037957i,-0.00017725+0.00024029i,-0.00012264+0.00018383i,0.00032736+0.00011666i,9.473e-05+0.00011595i
0.0023489+0.00019247i,0.0028948-0.00029112i,0.0046724-0.0022379i,0.0040438-0.0040785i,0.0014668-0.0057711i,-0.0022569-0.0064628i,-0.0063557-0.0048019i,-0.0091225-0.00069167i,-0.0086502+0.0032397i,-0.0051638+0.0045531i,-0.0017889+0.0038821i,-0.00027116+0.0029289i,0.0010741+0.0020232i,0.0017287+0.001068i,0.001193-0.0002991i,0.00061468-0.0004717i,-0.00065843+0.00031295i,-0.0014272+0.00047277i,-0.00088626+0.00021665i,-0.00023803+0.00027768i,-0.00012753+3.8797e-05i,-0.00019116-0.00068528i,-0.00043048-0.0010506i
-0.0011021-0.0034787i,-0.0010961-0.0030541i,-0.0011384-0.0026207i,-0.00024463-0.0016126i,0.00052151-0.00098626i,0.0012876-0.0011763i,0.001119-0.00057275i,0.00093242+0.00012092i,0.0013789-0.00063366i,0.00075418-0.001033i,0.00041172-0.00069656i,-0.00016577-0.00063562i,-0.00090822-0.0010967i,-0.0013848-0.00078069i,-0.0013002+0.00011196i,-0.00058338+0.0002818i,-0.00076445+0.00032858i,-0.00083599+0.00078563i,5.0543e-05+0.00060474i,9.606e-05-0.00011936i,-0.0001975-0.00041906i,-0.00023781-0.00046328i,-0.00038334-4.0933e-05i
-0.0016743+0.00078448i,-0.002109+0.00091916i,-0.0013636+0.0016197i,0.00050863+0.00091128i,0.0024384-0.00041077i,0.0026582-0.0018816i,0.0012507-0.0017339i,0.0014114-0.00011055i,0.0021439+0.00060821i,0.0017447+0.0005492i,0.0013445-0.00067209i,0.0015223-0.0015218i,0.0010095-0.00094563i,5.4223e-05-0.00033816i,3.8224e-05-0.00082206i,-1.3215e-05-0.00088382i,-1.7431e-05+0.00022175i,-0.00013167+7.6691e-05i,-0.00026287-0.0001619i,-0.00013258+8.0327e-05i,1.6115e-05-1.0633e-05i,0.00039067+0.00012373i,0.00019329+0.00014496i
0.00036071-0.00026623i,0.00096617-0.0011022i,0.0018867-0.0008966i,0.0024944-0.0010086i,0.0018824-0.0018715i,0.00039118-0.0020683i,6.1067e-05-0.00042174i,0.00059599+0.0011774i,0.00090133+0.00082373i,0.0010113+0.00062761i,0.00096934+0.00094914i,0.00010904+0.0004038i,-0.00058774-0.00077246i,-8.5705e-05-0.00096958i,0.00021691-0.00060732i,-4.5176e-05-0.00051823i,-0.0012242-0.00045042i,-0.0024626-0.00013901i,-0.0016737+6.3845e-05i,-0.00019208+0.00058807i,1.1709e-05+0.00073393i,-0.00079803+0.00012624i,-0.0010037+0.00010548i
0.0012991-0.0016018i,0.0016454-0.0013514i,0.0017142-0.0021251i,0.0016984-0.0040266i,0.0016775-0.0051806i,0.00074214-0.0032457i,-0.00068246-0.0005892i,-0.0011904+0.0009951i,-6.7947e-05+0.0011338i,0.00081684+0.00023851i,0.00037333-0.00050626i,-0.0004758-0.00086101i,-0.00094342-0.00051687i,-0.00020013-0.00045617i,0.0011792+5.0995e-05i,0.00099078-0.00015211i,-0.00022435-2.6277e-05i,-0.00081405+0.0015494i,0.00013224+0.0014717i,0.00025788+0.00022427i,-0.000553-0.00079644i,-0.00063789-0.00040074i,-0.00055118+0.00046136i
-0.00080674+0.0020761i,0.00039098+0.0016391i,0.0015842+0.0023347i,0.0029588+0.001116i,0.0027871-0.0014021i,0.0015172-0.0024212i,-0.00014311-0.00093902i,-0.00012366+0.0010309i,0.00078442+0.0014424i,0.0010579+0.001099i,0.00094214+0.00017644i,0.00049724-0.0012803i,0.00090002-0.0018366i,0.001448-0.00073104i,0.0014288-0.00055479i,0.0011001-0.00082146i,-0.00026825-0.00067946i,-0.0016749-0.0004402i,-0.00091944+7.9849e-05i,0.0004911+0.00021649i,2.9841e-05-9.2068e-05i,-0.00076163+4.7538e-05i,-0.00022822-0.00027829i
0.0013867-0.00073914i,0.0018298-0.0022068i,0.0018112-0.0025884i,0.0027234-0.0025702i,0.0029772-0.0032425i,0.001507-0.0032679i,-1.6389e-05-0.0015792i,-0.00020435+0.00048022i,0.00084506+0.00076028i,0.0011372-0.00081218i,0.00045914-0.0016552i,-6.0882e-05-0.00107i,0.00021957-0.00067571i,0.00034645-0.00073588i,0.00014095-0.00033665i,9.924e-05+3.7568e-05i,-0.00045539-0.00064056i,-0.00084939-0.00072572i,-0.0012926-0.0006312i,-0.00054722-0.00076452i,-0.00013401-0.00040305i,-0.00055586-0.00015721i,-0.00081064-6.9574e-05i
-0.0013665-0.00090409i,-0.0016258-0.001214i,-0.0011622-0.00064565i,-3.0166e-06-0.0006589i,0.0018307-0.00028014i,0.0019206-0.00036141i,0.00084769+0.00052233i,0.00018467+0.001775i,-8.6543e-05+0.0019263i,-0.00034699+0.0013028i,-0.0004389+0.00088956i,-0.00053758+1.0783e-05i,-0.00046445-0.00092509i,6.19e-05-0.00059157i,-0.00015747-0.00059594i,0.00021446-0.00049774i,-0.0001303+0.00023841i,-0.00078254+0.00043626i,-0.00087833+0.0002314i,-0.00032714-0.00071382i,-0.00021308-0.00098562i,-0.00067036-0.00057647i,-0.00062016-0.00058174i
-0.00053273-0.0012352i,-0.00068794-0.0010365i,-0.00052457-0.00051842i,0.00036042-0.0001147i,0.0013778-0.00053912i,0.0010203-0.0013609i,0.00038181-0.0007491i,0.00079308+0.0007527i,0.00060119+0.0010116i,0.00023984+0.00064257i,0.00084594-0.00011553i,0.00070516-0.00057118i,-0.00016317-0.00092604i,-0.00023681-0.0013221i,-9.0468e-05-0.0014154i,-0.00044838-0.0007131i,-0.00075489+0.00053625i,-0.00012354+0.0010104i,5.5787e-05+0.0013029i,-0.0003196+0.0011193i,-0.00034133+0.00089503i,-0.00013366+0.00042154i,0.00024487-0.00041253i
0.00071652-0.00015011i,0.001628-0.00097153i,0.0027632-0.0013467i,0.0029372-0.001787i,0.0025357-0.0025215i,0.0017673-0.0023305i,0.00039301-0.00072427i,-1.4049e-05+0.00074022i,0.00053746+0.0013632i,0.00058794+0.0013792i,0.00061063+0.00060428i,0.00074848-0.00058028i,0.0010736-0.0011245i,0.00037967-0.0011492i,-0.00030819-0.00042972i,2.7755e-05-0.00031537i,6.0807e-05-0.00061551i,-8.49e-06+0.0004685i,-0.00018028+0.00086856i,-0.00013975+7.4369e-05i,-0.00029379-0.00015995i,-0.0004759-0.0002837i,-0.00051136-0.0002858i
0.00037091+0.0013768i,0.0008874+0.00088115i,0.0012515+0.0013347i,0.0026522+0.00039638i,0.0040887-0.0014618i,0.0020709-0.0017709i,-0.00013966-0.00036864i,-0.00074122+0.0014657i,3.1612e-05+0.0022032i,0.00085821+0.0016733i,0.0010379+0.00077606i,0.00059535-0.00022528i,0.00021913-0.0009196i,0.00056587-0.0011874i,0.00060304-0.001223i,5.3331e-05-0.00054503i,-0.00063867-0.00051916i,-0.00050566-0.00013739i,-0.00015564+0.00036776i,-0.00041739+0.00015929i,-0.00071681+5.4012e-05i,-0.00040234+0.00051622i,7.0799e-05+0.00075279i
0.00050516+0.00073441i,0.00084229+0.00080574i,0.0010122+0.0011241i,0.0021583-0.00059489i,0.0033753-0.0027096i,0.0024728-0.0030625i,0.00048368-0.0014065i,-0.00014855+0.00063366i,-0.00039532+0.0015494i,-3.5156e-05+0.001052i,0.00017044-0.00046287i,0.00046275-0.0016868i,0.00097983-0.0015551i,0.00019738-0.0011158i,-0.00034538-0.00055732i,-9.8344e-05+0.00043889i,-0.00010302+0.00031492i,-0.00012567-0.00014359i,-0.00031909+0.0001062i,-0.00043574-0.00018847i,-0.00034481-0.00046179i,1.8547e-06-0.00026207i,0.00078253-0.0001591i
0.00026025+0.00045506i,0.00066846+0.00027886i,0.0014457-0.0011192i,0.0026023-0.0024397i,0.0031972-0.0030546i,0.0015046-0.0027419i,0.00013738-0.0015811i,-0.00013897+0.00058626i,-0.00012563+0.0018094i,0.00016856+0.0015234i,0.0010409+0.00081959i,0.00085718-0.00058048i,0.00011038-0.0018397i,0.00014384-0.0018875i,-0.00050836-0.001633i,-0.00058808-0.0011338i,5.2533e-05-0.0002672i,0.00051411-0.00061505i,0.00020316-0.00057011i,-0.00015743-0.00051134i,-0.00042829-0.0014181i,-0.00066098-0.0011121i,-0.00014402-0.00022489i
6.7103e-06+0.00070625i,0.00054963+0.00025283i,0.00077283-9.1029e-05i,0.0012101-0.00094732i,0.0012233-0.0021543i,-0.00040193-0.0025001i,-0.0015778-0.0013604i,-0.0017632+0.00066175i,-0.00043918+0.0016388i,0.0014326+0.0011332i,0.0010995+0.00032291i,-0.00011668-2.5853e-05i,0.00046099-0.00015723i,0.0003283-0.0002635i,-0.0003583-0.0012355i,1.1905e-05-0.0014455i,0.0002115-0.00019415i,5.0554e-05+0.0014034i,1.0614e-05+0.0016994i,-9.5669e-05+0.00014003i,-5.5414e-05-0.00039026i,9.1801e-05-3.4096e-05i,-0.00047364+3.322e-05i
-0.00032926+0.002343i,-0.00012535+0.0022897i,0.0018181+0.0026515i,0.0041638+0.0022199i,0.0044496+0.00066046i,0.0028856-0.0010895i,0.00029089-0.00092954i,-0.0008162+0.0010316i,7.585e-05+0.0021943i,0.00098147+0.0012978i,0.0014184-0.00027974i,0.0012748-0.0010615i,0.0011258-0.0012997i,0.00084788-0.0012505i,0.00078087-7.8172e-05i,0.0007959+0.00046079i,0.00025391-4.1045e-05i,-0.00077695+0.00014916i,-0.0005429+0.00075621i,0.00017134+0.00078362i,-0.00022058+0.00014627i,-0.00056748-0.00027989i,-0.00032675+4.8193e-05i
0.0025506-0.00067692i,0.0016519-0.0012561i,0.0015553-0.0017681i,0.0014762-0.0012268i,0.00093468-0.0018856i,0.00046076-0.0020332i,2.0225e-05-0.00096282i,-3.8425e-05+0.00077823i,0.00041614+0.0012327i,0.00084359+0.00090068i,0.00028464+0.00011766i,-0.00096079-0.00097157i,-0.00060019-0.0017126i,0.00062395-0.0016105i,0.0010704-0.0012706i,0.00031419-0.00070614i,-0.0007763-0.00078035i,-0.0010673-0.00079961i,-0.00033757-0.00027804i,-2.7361e-05+0.00024508i,-0.00048596+0.0005088i,-0.00040724+0.00039737i,0.00039565+0.00047363i
-0.0015404+0.00076522i,-0.00094403+0.0009284i,0.00037996+0.00049474i,0.0018476+0.00016262i,0.0025269-0.0010351i,0.0019802-0.0014706i,0.00072315-0.0001287i,-3.3508e-07+0.0010937i,9.5411e-06+0.0017224i,0.00013716+0.0013694i,0.00083346+0.0003254i,0.0016658-0.00018535i,0.0015209-0.00026298i,0.00043218-0.00043001i,3.2018e-05-0.00032154i,0.00056709-0.0003911i,0.00056269-0.00037865i,-0.00052201+3.4863e-05i,-0.001319+0.00055049i,-0.0010251+0.00032431i,-4.6352e-05+0.00021452i,0.00038824-0.0001202i,2.1995e-05-0.00060002i
