-0.00080381-0.00058473i,8.9501e-06-0.00087987i,0.00022668-0.0015058i,-0.00025676-0.0011282i,-0.00094883+3.9391e-05i,-0.0015655+0.00018415i,-0.001702+0.00026868i,-0.0016226+0.0010769i,-0.00066674+0.00095211i,0.00062391+0.00018029i,0.00058366-0.00057694i,-7.9372e-05-0.00014422i,-0.0003121+0.00036318i,-0.00048364-2.9241e-05i,-0.00042967-0.00038396i,0.00016727+0.0004102i,0.00082594+0.00085875i,0.00049195+0.00066584i,4.912e-05+0.0009691i,-0.00013746+0.00093446i,-0.00060894+0.00011415i,-0.00076204-0.0010112i,-0.00021854-0.0014066i
0.00095853+1.5534e-05i,0.00030325+0.00028385i,-8.9974e-05+0.00097933i,-0.00085517+0.001488i,-0.00096895+0.0022809i,-7.78e-05+0.002132i,0.0007997+0.001585i,0.00052246+0.00081676i,-0.00044019+0.00021248i,-0.00024769-0.00035288i,0.00027203-0.00061709i,0.00017044-0.00031213i,0.00066345-6.7652e-05i,0.00062024+0.00037624i,-1.9813e-05+0.00070106i,-0.00043186+0.00034604i,-0.00073826+0.00022079i,-0.00052416+0.00011737i,6.5795e-05+4.6628e-05i,0.00067782+0.000541i,0.00068687+0.0013036i,0.00029477+0.0015933i,-0.00029209+0.0008741i
-0.00013123+0.0010042i,-0.00025833-0.00056367i,0.0001597-0.00071859i,0.00088697-0.0007393i,0.0020933-0.0010945i,0.0018203-0.0013778i,4.1729e-05-0.0012367i,-0.00074421+3.1455e-05i,3.504e-05+0.00068658i,0.0005427+0.00065392i,0.00097877+0.00044292i,0.0013267+0.00045511i,0.00029837+4.4537e-05i,-0.00078539+7.8808e-05i,-0.0003584+0.00060673i,0.0010583+0.00036029i,0.00062743-3.7082e-05i,-0.00057001+9.999e-06i,-0.00094836-0.00047632i,-0.0006771-0.00057113i,0.00022628+9.5958e-06i,0.0002541+0.00010916i,0.0002475-9.4213e-05i
0.00082439-0.00053259i,0.00097576-0.00045028i,0.00014418-0.00078398i,0.00026338+0.00020072i,0.00070887+0.0010083i,0.00080215+0.00051198i,0.0002959+0.0004716i,-0.00023793+0.00041506i,-0.00054864+0.00065635i,-0.00057275+0.00070323i,-0.0002109+9.9401e-05i,0.00012674-0.00019992i,0.00056002+0.00021451i,0.00027671+0.00074464i,-0.00067914-0.00032133i,-0.00065266-0.00056288i,-0.00050134-8.136e-05i,-0.00057214+0.00066375i,-0.0013406+0.00035798i,-0.0013804-0.00067002i,-0.00053692-0.00051893i,-0.00045093+0.00033295i,-0.0009093+0.00043519i
0.00082834-0.00025963i,0.00068581-0.00040349i,0.00030326-0.00054401i,0.001062-0.00047769i,0.0020121-0.00015542i,0.0024616-0.00088289i,0.0017583-0.0010233i,0.00034093-0.00036128i,-0.00043564+0.00011347i,-3.0081e-05+6.5021e-05i,0.0002903-0.00041243i,-0.00022194-0.00020021i,-0.0002575+1.2677e-05i,0.00040214-9.1916e-05i,0.00033985-2.379e-05i,0.00036173-0.00010368i,0.00078478-0.00064698i,0.00049863-0.00069234i,0.00024354-1.7229e-05i,-0.0004548+0.00022959i,-0.00046262+0.00071087i,-0.0004297+0.0013828i,-0.00074004+0.0012254i
-0.00039343+0.0010284i,0.00049627+0.0007972i,0.0019838+0.00078518i,0.0026506+0.00014678i,0.0034158-0.00057253i,0.0030133-0.00024955i,0.0016802+0.0005564i,0.00080924+0.00065879i,0.00015532+0.00072442i,-6.5907e-05+0.00060652i,0.00010118+0.00027976i,-6.8977e-05-0.00032239i,0.00047156-0.00079199i,0.00064446-0.00038131i,0.00023841-0.00042603i,-0.00040612-0.00058375i,-0.00078789-0.00059254i,-0.0012584-0.0007739i,-0.0012232-0.00024723i,-0.00077385+0.00019613i,-0.0010456-1.6255e-05i,-0.00094232+7.5373e-05i,0.00015818+0.00036824i
-0.00018374+0.0013855i,-0.00056812+0.0016078i,-0.00069313+0.0013384i,-0.00071554+0.0013448i,2.8335e-05+0.0012927i,0.00070785+0.00093535i,0.0016874+0.00056629i,0.001996+0.00022836i,0.001333+0.00057346i,0.00074424+0.0008936i,0.00031087+0.00092145i,7.9501e-05+0.00029871i,0.00024193-0.0003413i,0.00014258+0.00027294i,0.00025769+0.00093258i,0.0005583+0.0010888i,-0.00022307+0.0014418i,-0.00093991+0.0014006i,-0.00097537+0.00064754i,-0.0004209+0.00033947i,0.00042529+0.00069366i,0.0001512+0.00078044i,-0.00020438+0.000496i
0.00031922+0.00088685i,0.001024+0.00013653i,0.0010461-0.00059477i,0.001566-0.0013972i,0.0024883-0.001172i,0.0025857-0.00049773i,0.0020324-0.00053323i,0.00099458+0.00055974i,0.00016721+0.0012186i,0.00033702+0.0009939i,0.00053996+0.00084512i,0.00011404-0.00014302i,0.00027046-0.0011487i,0.00039948-0.0004876i,-0.0001602+0.00017793i,-0.00069337-0.00020361i,-0.00031541-0.00030412i,9.1285e-05+0.00088179i,3.8149e-05+0.001686i,0.00011016+0.0011576i,-4.9111e-05+0.00025154i,-0.00014723+0.00022567i,-0.00051937+0.00046171i
-0.002102+0.00023644i,-0.0013472+0.00026166i,-0.0012815+0.0012943i,-0.0012376+0.002339i,-0.00021894+0.0023787i,0.0011179+0.0010775i,0.0012165-0.00080651i,0.00010474-0.00084529i,-0.00077692+0.00035385i,-0.0010423+0.00041338i,-0.00016165-0.00027367i,0.00028606-0.00030773i,-0.00062977-0.00037925i,-0.00085747+1.5218e-05i,-0.00057373+0.00033871i,-0.00029623-7.4054e-05i,0.00027057-0.00039243i,0.00050802-0.00011538i,0.00014758+0.00061197i,7.904e-05+0.00054234i,0.0006103+0.00022301i,0.00049825+0.00059841i,-0.00014648+0.00034478i
-0.00024346-0.00075823i,0.00055577-0.00014987i,0.00015073-5.9259e-05i,0.00044077-0.00010776i,0.001138-0.00025217i,0.00105-0.00033639i,0.00084388-0.001129i,0.00068643-0.00088794i,0.00039569+7.6905e-05i,0.00056138+0.00076551i,0.00035834+0.00081961i,0.00019026+0.00072462i,0.00021978+0.00039526i,0.00011669+0.00044004i,-0.00038226+0.00076956i,-0.0007735+0.00085548i,-0.00098787+0.00029483i,-0.00090192-0.00019259i,0.0001872-0.00049697i,0.00079389-0.00054598i,-0.00028133-0.00016986i,-0.00074071-0.00030073i,-0.00040189-0.00020586i
0.00033613-0.00071665i,0.00042248+0.00035215i,0.00047998+0.00074389i,0.00042999-0.00021153i,0.00079402+0.00055894i,0.00055002+0.0013873i,0.00047452+0.00082379i,0.00038862+0.00061922i,0.00051383+0.00029472i,0.00026488+0.00028459i,0.00035297+0.00044216i,0.00071861+0.0003255i,-0.00010787+0.00012181i,-0.000789-0.00053292i,5.5124e-05-0.00075487i,0.00075701-0.0007389i,-0.00019742-0.00059221i,-0.00072672-0.00094116i,-0.00049323-0.00073543i,-0.00051215+0.00043783i,-3.1635e-05+0.00040889i,0.00076556+0.00031523i,0.0012213+8.802e-05i
-0.001048+0.00014051i,-0.00091203-4.7917e-06i,0.0011678+0.00080779i,0.002217+0.00090072i,0.0018751+0.00028031i,0.0014694-0.00040728i,0.001101+0.00014356i,0.00066248+0.00088819i,0.00016607+0.0013991i,0.00016507+0.0014694i,2.0629e-05+0.00024579i,-0.00070655-0.00030979i,-0.0014005-0.0004655i,-0.0011103-0.00033791i,-0.00037673+0.00021773i,-5.0758e-05+0.00042115i,-2.2843e-05+0.00019393i,0.0001632+0.00031736i,0.00014753+0.00077676i,0.00023087+0.00053995i,0.00051847+0.00041142i,0.00035773+0.00038827i,3.4155e-05-3.0714e-05i
-6.4013e-05+0.00022631i,-0.00011805-0.000163i,0.00050298-0.0012597i,0.0014216-0.0017604i,0.0012069-0.0018408i,0.00063439-0.0021138i,0.000465-0.0017775i,6.8657e-05-0.0005548i,0.00015664+0.00048277i,0.00050231+0.00028852i,0.00085346-0.00045131i,0.0010225-0.00055364i,0.0006589-0.00010011i,0.00072374-0.00025427i,0.00064039+9.3838e-05i,-0.00027073+0.00084302i,-0.001156+0.00036892i,-0.0017842+0.00064025i,-0.0015004+0.00097869i,-0.00099513+0.00018306i,-0.00049034-7.7052e-05i,-4.7083e-05+0.00025572i,0.00020124+9.4235e-05i
8.9773e-05-0.00068039i,-2.6129e-06-9.5642e-05i,0.00082461+0.0004779i,0.0012182+0.0015007i,0.0018874+0.0024063i,0.0020838+0.0028114i,0.0012649+0.0015786i,0.00038272+0.0013169i,0.00053419+0.0013646i,0.00083377+0.00047652i,0.00099289+0.00032047i,6.7829e-05+0.00017042i,-0.00053594-0.00025373i,0.00038651-8.2196e-05i,0.00031821+2.4941e-05i,4.4817e-05-0.00016486i,-0.00045987+1.9264e-05i,-0.0012286+0.00033411i,-0.00095655+0.00067452i,-0.00035698+0.00048026i,-0.0003169+0.00049144i,-0.00055111+0.0011596i,-0.00070316+0.0011231i
-0.00043794+0.00017973i,-7.4794e-05+0.00033611i,0.00016499-0.0011073i,0.0007516-0.001612i,0.00067548-0.00095558i,0.000143-0.00083285i,0.00016663-0.00074172i,0.00020805-2.3012e-05i,0.00024044+0.00048511i,0.00099141+0.0001535i,0.0010516-0.0002462i,0.00060101-0.00023269i,0.00047022-0.00032099i,0.0003982-0.00062223i,-6.7713e-05-0.00068207i,0.00016153-0.00046113i,0.00043073+7.9342e-05i,-0.00025079+0.0002215i,-0.00074254-4.3128e-05i,-0.00027142+0.00044016i,0.00039807+0.00059208i,0.0003489+0.00016788i,-0.000632-5.3698e-05i
-0.00082907-0.00042639i,-0.00015598+0.00084695i,0.000161+0.0016592i,0.000787+0.0024246i,0.0021142+0.0026442i,0.0031362+0.0017585i,0.0020683+0.000315i,0.00062945-0.00049234i,-0.00013076-0.00038842i,-0.00024418-0.00038822i,-2.7791e-05-0.00038092i,-0.00039438-0.00040531i,-0.00079184+0.00023409i,-0.00061778+0.00024402i,-0.00032477-0.00048645i,-0.00051362-0.0002664i,-0.00091498-8.8759e-05i,-0.00071008+0.00011304i,0.00026726-2.6738e-05i,0.00059988-0.00069968i,0.00044568-0.00010638i,0.00018477+0.00060645i,0.00032301+0.00052388i
7.7382e-05+0.00075168i,-0.00033557-0.00055476i,-0.00011509-0.00078283i,0.00034248-0.0004515i,0.00035918-0.00020221i,0.00083845-0.00062677i,0.0014011-0.00079462i,0.00081078-0.00059391i,0.00034761-0.00071609i,0.00021068-0.00039972i,4.8833e-05+0.00030577i,0.00012276+0.00046902i,0.0001479+0.00049547i,0.00037244+0.00033529i,0.00040795+7.0667e-05i,0.00091233+0.00015706i,0.00056508+0.00018443i,-0.00037038-0.00010194i,-0.00053925-5.6606e-05i,0.00042015+5.3207e-05i,0.00038901-1.2061e-05i,-0.0004956-0.00055i,-0.00061863-0.00026893i
-9.9354e-05+0.00063124i,0.0002479+0.00057782i,0.00053888-0.00027628i,0.00090255+0.00013162i,0.00098818+0.00051087i,-0.00035953+0.00037812i,-0.0016208-0.00069257i,-0.0009466-0.00078614i,0.00020698+5.4542e-05i,0.00021388-0.00010205i,-0.00047192-0.00025544i,-0.00045487-0.00044187i,-0.00046574-0.0001483i,-0.0013632-0.00013825i,-0.0017675-0.0014595i,-0.001455-0.0015168i,-0.0014876+6.7932e-05i,-0.00083103+0.00083675i,9.2279e-05+0.00015345i,-0.00033049-0.00061249i,-0.00015583-0.0012191i,0.00071668-0.0006334i,0.00054077+2.4426e-05i
-0.00073224-0.0012995i,0.00037904-0.00091512i,0.00063061-0.0012615i,0.00091879-0.0012475i,0.0019659-0.00030444i,0.0021334+0.00074617i,0.00095449-0.00014781i,-0.00071557-0.0011342i,-0.0011774-0.0001948i,-0.00068235+0.00070299i,-0.00072763+0.00017097i,-0.00037083-0.00016574i,-0.00076308+5.6484e-05i,-0.0013701-0.00016821i,-0.00069379-0.00050468i,-2.3494e-05-0.00073831i,0.00040359-0.00064221i,1.6143e-05-0.00013787i,-0.00051121+0.00021611i,-0.00062226+0.00021489i,-0.0002559+0.00026594i,8.6147e-05-0.00077105i,0.00013846-0.0011247i
0.00025864-0.0010102i,2.1499e-05-0.00067726i,-4.732e-05+0.00021639i,0.00064109+0.00095723i,0.00063143+0.0013181i,0.00030634+0.00043276i,0.00061431-0.00041038i,0.00080784+0.00020222i,0.00091724+0.00080271i,0.00059181+0.00080275i,0.00029097-0.00026209i,0.00015325-0.00059231i,5.3639e-05-0.00033045i,-3.2214e-05+8.5229e-05i,-0.00020455+0.00061689i,-0.00027352-0.00044967i,-0.00032053-0.0013959i,5.9485e-05-0.0010337i,0.00038656-0.00040767i,-0.00012046+0.00012213i,0.00030815-0.00015881i,0.00061018-5.7882e-05i,0.0002965-7.3475e-05i
0.00098978+0.001016i,0.00044995+0.00061052i,0.00072592+5.8286e-05i,0.0012832+0.00099205i,0.0019519+0.0018458i,0.0014794+0.0013455i,0.00038315+0.00065116i,-0.00049639+0.00079761i,-9.0165e-05+0.00076715i,0.00040546-3.1799e-05i,0.00044468-0.00014186i,0.00091668+0.00026399i,0.00079964+6.6252e-05i,0.00055402-0.00036878i,0.0010148+0.00014032i,0.0013048-3.8058e-06i,0.00094739-0.00042993i,0.00054143-1.4559e-05i,0.00062627+0.00028229i,0.00036963-0.00010718i,0.0002033-0.00049786i,0.00026699-0.00052205i,-0.00023977-0.00076129i
0.0010702+0.00083118i,0.00087433+0.00059145i,0.00046527+0.00089445i,0.00069098+0.00081137i,0.0009329+0.00078269i,0.0005007+1.4943e-05i,0.00050531-0.00098683i,0.00056833-0.00020048i,0.00093296+0.00094007i,0.00087425-5.2352e-05i,0.00038879-0.00064297i,0.00066113-0.00028516i,0.00060118-0.00031607i,0.00093083-0.00062035i,0.0015289-0.00039029i,0.00014584+6.1429e-05i,-0.00107+3.1882e-05i,-0.00066061+6.8451e-05i,-0.00053591+0.00042623i,0.00011674+0.00066225i,0.00072555+0.00051852i,0.00023324+0.00019362i,-6.4792e-05+0.0001093i
0.0019181+0.00051676i,0.0014734+0.00069419i,0.0019153-0.00076754i,0.0028784-0.0018069i,0.0033853-0.0018982i,0.0027216-0.0003094i,0.0016057+2.365e-05i,0.00115-0.00063656i,0.0011409-5.9772e-05i,0.00073358+2.7782e-05i,0.00044127-0.00022815i,0.00032096+0.00041631i,-1.0905e-05+0.0013036i,-6.6567e-05+0.001366i,0.00050913+0.00032519i,0.00015736+0.00022313i,-0.00056856+0.00046221i,-0.00085428+0.0005693i,-0.00083607+0.00099279i,-0.00052859+0.00075195i,-0.00035836-0.00021227i,-0.00054796-0.00067401i,-0.00035578-0.00033136i
0.00050537-0.00073393i,0.00041625-0.0002519i,-0.00032818-8.9325e-06i,-0.0012795+0.00044228i,-0.00072189+0.0013087i,0.00027309+0.0020871i,0.00082745+0.0016775i,0.00072011+0.00087053i,0.00062146+0.00054273i,0.00030586+0.00011477i,0.00019533-0.00053356i,0.00016217-0.00063969i,2.844e-05-0.00057211i,0.00042658-0.00063385i,0.00057351-0.00061564i,0.00037698-0.00066241i,0.00033424-0.00047036i,-8.9123e-05+0.0002694i,0.0002646+0.00029241i,0.000687+0.00021027i,0.00050747+0.00050824i,-0.00023773+0.00046138i,-0.00096187-8.5193e-05i
-0.00079894+0.00046947i,-0.00056756-0.00039209i,-6.8502e-05-0.0012214i,0.00014576-0.0014159i,0.00020041-0.00060265i,0.00089575+0.00040327i,0.0012031+0.00037402i,0.00030546+0.00010819i,-0.00064696+0.00065735i,-0.00055393+0.0012247i,-0.00059696+0.000438i,-0.00070637-0.00056743i,-0.00036593-0.00068647i,0.00038627-0.00049427i,0.00054131-5.3269e-05i,-0.00028877+0.00018114i,-0.00054897+0.00033168i,-0.000244+0.00015486i,-0.00044899+0.00033987i,0.00040157+0.00047993i,0.0014909+0.00031409i,0.0015345+0.00023951i,0.001267+0.00029048i
-1.9597e-05-0.0013427i,-1.1757e-05-0.00041468i,-0.00043212+0.00060357i,0.00036303+0.0017946i,0.0016501+0.0018973i,0.0024338+0.0013079i,0.0019167+0.00055129i,0.0010563-6.7797e-05i,0.00090854+0.000114i,0.00085611+0.00013293i,3.2776e-05-8.0972e-05i,-0.00028046+0.00027538i,-4.494e-05-8.69e-05i,0.00032348-0.0010305i,-0.00015302-0.00063416i,-0.0007222+0.00010676i,-0.00018684+2.8858e-05i,0.00033306+3.0831e-05i,0.0001146+0.000833i,-0.00037701+0.0008242i,-7.0498e-05-0.00016572i,0.00027542+9.4068e-06i,-0.00043945+0.00034726i
0.0021062+0.00042281i,0.001607+0.00028842i,0.0019842-0.0011531i,0.00037323-0.0016661i,-0.0014035-0.00087786i,-0.0019328-0.000452i,-0.00042232-0.00023302i,0.00048155-0.00028218i,0.00047847-0.00031065i,0.00078342+3.6363e-05i,-0.0001572+0.00022627i,-0.0012225-2.082e-05i,-0.0009173-0.00011064i,-0.00047839+0.00016433i,-0.00065674+0.00050423i,-0.00036205+0.00036623i,0.00020402-0.00025482i,-2.4809e-05-9.9656e-05i,-0.00054409+0.0007821i,-0.00068857+0.0012675i,1.0842e-05+0.0007186i,0.00038856+0.00025898i,-0.00023587+0.00037179i
0.00053289-0.00027991i,-0.00015458-0.00016447i,-6.8499e-05-0.00085339i,0.0007163-0.00062112i,0.0011348+0.00026839i,0.0016096+0.000321i,0.0014121-0.00023234i,0.00012784-0.00061492i,-0.00040327-0.00032173i,0.00045684+0.00017187i,0.00054766+6.2274e-06i,-0.00028633-0.00028373i,0.00048087+7.7547e-05i,0.00093964-7.8901e-05i,-1.8169e-05-0.00027966i,-7.7087e-05-0.0001854i,0.0001039-0.00071933i,0.00052774-0.0011925i,0.00071769-0.0012597i,0.0003393-0.00096056i,-1.1625e-05-0.00038963i,0.00013392-0.00011301i,0.0004019+0.00039724i
0.00012615-0.00047734i,0.00087863+8.7443e-05i,0.00088607+0.00013308i,0.00083472+0.00026132i,0.0018002-0.00013227i,0.001403-0.00064887i,9.1491e-05+3.5666e-05i,-0.00065975+0.00060212i,-0.00077183+0.0013092i,7.4302e-05+0.0010352i,0.00086644-0.00011678i,0.0014103+0.00029822i,0.00062816+0.0011035i,-0.00043799+0.00052851i,-0.00015928+0.00014284i,8.8495e-05+0.00020023i,3.9681e-06+0.00018702i,0.00026291+0.00038909i,-0.00010175+0.00036214i,-0.00069137+0.00018268i,-3.9583e-06+0.00016474i,0.0014865+1.6637e-05i,0.00094062-0.0003921i
0.001446-0.00053269i,0.00017115+0.00012555i,-0.00025825+0.00053289i,-0.00065155+0.00039009i,-0.00079166+0.00064689i,-0.00066514+0.0011225i,0.00046814+0.0010381i,0.0013428+0.0011974i,0.0010685+0.0011348i,0.00069048+0.00044728i,-0.00053718+0.00032985i,-0.0013732+0.00027087i,-0.0010981-0.00052055i,-0.00087865-0.001065i,-0.00038578-0.0010617i,-0.00063653+0.00015899i,-0.0009609+0.0004291i,-0.0011007-0.00027578i,-0.00064181+0.00037942i,-0.00064148+0.0008321i,-0.00072624+0.00047193i,-0.00018157+0.00015141i,0.00029934-0.0001254i
4.2404e-05+0.0022166i,1.5544e-05+0.0016786i,0.0019642+0.0023376i,0.0034808+0.0021114i,0.0041575+0.0013984i,0.0038527+5.3671e-05i,0.001961-0.0009202i,0.00031181-0.00037855i,6.6189e-05+0.00026414i,0.00044884+0.0002628i,0.00047899-0.00056065i,0.00026691-0.00058889i,0.00045884-0.00020659i,0.00036601+0.00070532i,-0.00028851+0.001416i,-0.00062868+0.00055765i,-0.0012305-0.00019076i,-0.0012636-8.5859e-05i,-0.00081421-0.0002992i,0.00024763-6.0348e-05i,0.00083175+0.00078367i,0.00054246+0.00058239i,0.00026073+0.00039874i
0.00070066+2.4254e-05i,-0.00038119-4.1054e-05i,-0.00052657-0.00036897i,-0.00088128-0.00068714i,-0.0012256-0.00033643i,-0.00061748-5.5948e-05i,0.00034937-0.0010763i,0.00046038-0.0006406i,0.00031609+0.00075161i,0.0004002+0.00034059i,0.0005505-0.00097975i,0.00020685-0.0014742i,-4.5463e-05-0.00090307i,-0.00023927-0.00028399i,-0.00068348+0.00011143i,-0.0010047+1.4172e-06i,-0.00068436-0.00036659i,-0.00022831-0.00035121i,3.1351e-06+0.00027996i,-0.00010613+0.00022066i,-0.00054269-0.00029772i,-0.0010747+0.0004529i,-0.00084006+0.00067056i
-0.00067583+0.001881i,-0.00033181+0.0015006i,0.0013246+0.0010418i,0.0024832+0.00071366i,0.0028695-0.00030683i,0.0026511-0.00053285i,0.0012708-5.5209e-05i,-0.00015654+0.00035542i,-0.00039521+0.00036797i,1.6389e-05+0.00010983i,-0.00016512-0.00030374i,-0.00042496-0.00035657i,-0.00037901-0.00030104i,-0.00077943-0.00031381i,3.2576e-05-0.00033947i,0.0011154-0.00052476i,0.00030529-0.00062871i,-0.00013112-0.00015878i,-0.00023999+1.2003e-05i,8.2804e-05-0.00029559i,0.00066341-0.00079627i,0.00037655-0.0012553i,-0.00019807-0.0017422i
-0.00092968-0.00063024i,-0.00077424-0.00046764i,-0.0010423-0.0005511i,-0.00059455+6.6596e-06i,-0.00049243+0.00078983i,-4.0969e-05+0.00075026i,0.00017684+0.0002794i,-0.00053464+0.00040192i,-0.00032481+0.00042303i,0.00013233+0.0003559i,-4.0909e-05+0.00081796i,0.00061781+0.00031705i,0.0012891-0.00066924i,0.0010265-0.00048177i,0.00084689+4.1233e-05i,0.00075123-0.00050756i,-1.6268e-05-0.0011263i,-3.0531e-05-0.0010115i,0.00071663-0.00047968i,0.00096072+7.2663e-06i,0.00035259+0.00039277i,-0.00037916+0.00062972i,-0.00030024+0.00068636i
0.0013957+0.00043205i,0.00101+0.00094355i,0.00063724+0.00068887i,0.00042014+0.00049098i,0.0010586+8.1799e-05i,0.0016814-0.00056269i,0.0010802-0.0011317i,0.00025775-0.0013541i,7.837e-05-0.00048839i,0.00060281-0.00024509i,0.00054948+4.6712e-05i,-0.00013531+0.000954i,-0.00069606+0.0014813i,-6.0176e-05+0.001162i,0.00070144+0.00018433i,0.00024043-0.000493i,-9.8931e-05-0.00074414i,-0.00040869-0.00070965i,-0.00025074-0.00045866i,-0.00017268-0.00015983i,-0.0006098+0.00051203i,-0.00094519+0.00057695i,-0.00090674+0.00031088i
0.000321+0.00091502i,-5.6573e-05+0.00025294i,8.4554e-05-0.00045721i,0.00011713+0.00025349i,0.00061872+0.00058591i,0.0015342+0.00094316i,0.0012017+0.0012283i,-0.00044696+0.00046617i,-0.00075486-0.00020549i,0.00028208-0.00066137i,-0.0001621-0.00074654i,-0.00029047-0.00030797i,4.7943e-05-0.0009063i,-0.00048596-0.0012252i,-0.00010775-0.00034319i,-0.00023718-0.00078478i,-0.0011338-0.0010832i,-0.0015162-0.00020897i,-0.0010979+0.00021343i,-0.00051934+0.00034864i,-0.00073747+0.00036598i,-0.00078991-0.00027856i,-0.00071785-3.7957e-05i
-0.0018749-0.0010462i,-0.0012012-0.0003601i,-0.0012507+0.00088555i,-0.0011208+0.0013952i,-0.00060623+0.0019227i,0.00082445+0.0019937i,0.0011177+0.00065831i,0.00021774+0.00011392i,0.00030487+0.00049857i,0.00043393+0.00079298i,0.00078024+0.0007114i,0.00060413+0.00013251i,-0.00029466-0.00014481i,-0.00040342-0.00037945i,2.4581e-05-0.00076568i,-0.00011909-0.00083931i,-0.000881-0.00026648i,-0.0012741-2.3674e-05i,-0.00073293+0.0002328i,-0.00060073+0.00098519i,-0.00033305+0.0010314i,0.00024556+0.00019292i,0.00085279-0.00035907i
-0.0013127-0.0015317i,-0.00096636-0.0015526i,-0.00078828-0.0013426i,0.00016653-0.00083275i,0.0015525-0.00053575i,0.0015281-0.00084373i,0.00088601-0.0013467i,0.00032836-0.0015378i,-0.00040363-0.001078i,-0.0001426-0.00064737i,0.00011589-0.00044883i,-3.1132e-05-8.5362e-05i,0.00020271-0.00034638i,-0.00011395-0.00065371i,-0.00019731-0.00085192i,-8.1843e-05-0.00074721i,-7.4865e-05-0.00045915i,4.7554e-05-0.00038864i,0.00014287-0.0002544i,0.00032293-0.00028247i,0.00054257-0.00040233i,0.00038136+0.00010907i,-0.00034977+0.00038678i
0.00037745-0.00014617i,0.00020491+0.001761i,-0.00029992+0.0022515i,0.00047937+0.00262i,0.0020247+0.0029807i,0.0022922+0.0023427i,0.0012711+0.0010045i,0.00049914+0.00077199i,0.00063953+0.00048764i,0.00027607-1.1832e-05i,-0.00057354+0.0004048i,-0.00054113+0.00096216i,-0.0002855+5.4886e-07i,-0.00030246-0.00098089i,-1.7605e-05-0.00032693i,0.00023296+0.00057765i,-0.0001916+0.0012788i,-0.00033977+0.0006103i,-0.00013867-0.00012037i,-0.00019719-0.00035532i,-2.8241e-05-0.00074344i,0.00046914-0.00025437i,0.00070764+0.00033527i
0.0012864+0.0017949i,2.2348e-05+0.0014419i,0.00076519-0.00052184i,0.0014033-0.0021204i,0.00099881-0.0019345i,0.00038139-0.0016562i,-0.00027005-0.00090075i,-0.00093322+0.00067031i,-0.00018936+0.0010309i,0.00088624+0.00046524i,0.0010166+9.2174e-05i,0.00056406-7.0336e-05i,0.00022433-0.00024077i,0.00017513-0.00015441i,-0.00047764+0.00034919i,-0.00081877+0.00078147i,-0.0003416+0.0006555i,-0.00057486+0.00014108i,-0.00052077+0.00038974i,-0.00054364+0.00019047i,-0.00064539-0.00092418i,0.00024576-0.00049539i,0.00022628+0.00052017i
-0.0011317-0.00025811i,-0.00088753-0.00042911i,-0.00049936+0.0014865i,0.00054402+0.0036477i,0.002188+0.0040563i,0.0027885+0.0019386i,0.0017616-6.004e-05i,0.00017796+3.8644e-05i,-0.0003692+0.0006018i,0.00061025-0.00030218i,0.0011629-0.0011314i,0.00075957-0.00047715i,0.00020073-0.00070778i,-0.00010431-0.0011671i,0.00036708-0.00065592i,0.00018113-0.00019069i,-0.00024711-0.00028258i,-0.00054586+9.4864e-06i,-0.00021397-3.4424e-05i,-0.00013797-0.00064528i,-0.00055233-0.00033079i,-0.00020846+0.00017541i,-4.0103e-05-0.00032722i
0.0014656+3.657e-05i,0.0010444+0.00056443i,0.00061881-0.00093453i,0.00098941-0.0017255i,0.0013877-0.0013855i,0.0012195-0.00010788i,0.0010154+0.0012866i,0.00084753+0.0010537i,0.0012463+0.00061694i,0.0012794+0.00029945i,-0.00013736-0.00084931i,-0.00061862-0.00053496i,-0.00034341+1.551e-05i,-0.00018868-7.042e-05i,6.1784e-07+0.00043926i,3.7487e-05+0.00022724i,-0.00022778-0.00014161i,-0.0007515+0.00010361i,-0.0013235+0.00033324i,-0.00084057-0.00026062i,0.00021039-0.00071204i,0.00019649+4.221e-05i,-0.00016875+0.00028364i
0.00074647-0.00035601i,0.00045248-0.00039134i,0.00019981-0.00029168i,1.5111e-05-2.2169e-05i,0.00053239+0.00060701i,0.0017831+0.0014187i,0.0015887+0.0015443i,-0.00015239+0.00085075i,-0.00070162+0.00021427i,-0.00028518+7.2771e-05i,-0.00015864+0.00033429i,-0.00020997+0.00057444i,-8.7728e-05+0.0002045i,6.0101e-05-5.6158e-05i,2.2566e-05+0.00021314i,-0.00069207+0.00063448i,-0.00076503+0.00060751i,-0.0004612+0.00048156i,-0.00026403+0.00030428i,-0.00023722+6.3007e-05i,0.00011725-0.00028536i,0.00012649-0.00032741i,-0.00025892+0.00054002i
0.00081723-0.00042857i,0.00074842-0.00018378i,0.00095432+0.00081141i,0.001125+0.00025818i,0.00085077-0.00067334i,0.00051247-0.00093469i,2.0193e-05+0.00013892i,-0.00054277+0.00082397i,-0.00077255+0.00075147i,-0.00042297-6.5024e-05i,-0.00057464-0.0010182i,-0.00028916-0.00044801i,-0.0001877+0.00042392i,-0.00071415+7.6022e-05i,-0.00042372-0.00058769i,9.6767e-05+8.6033e-05i,0.00031227+0.00066376i,-9.3284e-05+0.00056656i,-0.00016196+0.00032929i,-2.7497e-05+0.00059991i,6.1146e-05+0.0005568i,6.4676e-05+0.00070293i,-0.00040488+0.00087827i
