-0.0025092-0.00050919i,-0.0017004-0.0016578i,-0.0023876-0.0015611i,-0.0030476-0.00032485i,-0.0032185+0.0013985i,-0.0025277+0.0022034i,-0.001553+0.0018425i,-0.001175+0.0015279i,-0.00024308+0.00075128i,0.00084475+0.00018344i,0.0010552-0.00027184i,0.0010819-0.00047316i,0.00012962-2.1235e-05i,-0.00083505-0.0001922i,-0.00018456-0.00016541i,0.00051336+0.00085362i,0.00015708+0.00152i,-0.00072121+0.00099329i,-0.00067986+0.00014619i,0.00032491-0.00023566i,-4.2425e-06+0.00040452i,-0.00041013+0.001093i,-0.00013399+0.00093303i
0.0010335-0.00056817i,0.00057116-0.001829i,-0.00063381-0.0027694i,-0.0018966-0.001521i,-0.0026294-4.6646e-05i,-0.002148+9.1072e-05i,-0.0022011-0.00052082i,-0.0023521-0.0003096i,-0.00094038+0.00083717i,0.00021678+0.00082028i,-1.6305e-05+0.00035679i,0.00019009+0.00047956i,-0.00015236+0.00011897i,0.00013162+0.00037171i,0.0013761+0.00091925i,0.000691+0.0017038i,9.1681e-05+0.0018848i,0.00033381+0.00064762i,0.00051766-0.00064851i,0.00061607-0.00087269i,0.00019545-0.00032738i,7.4724e-05-0.00011687i,0.00052801+0.00017821i
0.0010338-0.00051399i,0.0016042-0.00098143i,0.0006228-0.0018721i,-0.0016203-0.0023661i,-0.00325-0.0016405i,-0.0033956-0.0010874i,-0.0016044-0.00059404i,-0.00019674+0.00020489i,-0.00038097+0.00056582i,-0.00024165+0.00032395i,0.00012919+4.2609e-05i,0.00045429-0.00094032i,0.00082345-0.0013434i,0.0005038-0.00092589i,0.00017516-0.00037781i,0.00042541-0.00019429i,0.00062758-0.000309i,0.00037845-0.00011397i,0.00059408-9.8498e-05i,0.00096132-0.00012028i,0.0010478-0.00018226i,0.00062866-4.8172e-05i,-0.00014124-0.00033091i
-0.0033305-0.0023611i,-0.0025437-0.0016133i,-0.0025429-0.00065623i,-0.0028516+0.00078768i,-0.0023807+0.0023624i,-0.0012156+0.0016691i,-0.00055631+0.00032901i,-0.00010797+0.00024681i,-0.00057904+0.00038175i,-0.00042247-0.00017466i,0.00010199-0.00020504i,-5.434e-05-0.00044294i,0.00045114-0.00028172i,5.437e-05+0.00058291i,-0.00024067+0.00069437i,0.00025094+0.00059556i,0.00028132+0.00052923i,0.00042689+0.00050369i,0.00039097-0.0001317i,0.00020751-0.00096429i,-0.0002605-0.0013516i,-0.000852-0.00086931i,-0.0014442+0.00047095i
0.001187+4.7992e-05i,0.00047091-0.00012772i,0.00013143-0.00084325i,-0.0015353-0.00096194i,-0.0024866-0.00026569i,-0.0015429+9.773e-05i,-0.001012-5.6773e-05i,5.1854e-05-4.3335e-05i,0.0011321+0.00024342i,0.00045433-2.9992e-05i,-1.1744e-05+0.00041764i,0.00012913+0.00078192i,0.00017562-0.00066096i,6.8676e-05-0.0011648i,2.6321e-05-0.00056812i,0.00022351+0.0002959i,0.00081928+0.00066252i,0.00074218-0.00018229i,0.00038063-0.0010009i,0.00054927-0.001248i,0.00023032-0.00054643i,-0.00055669-0.00022615i,-0.00040771-0.00046331i
0.0021628-0.0011501i,0.0017743-0.0016754i,0.00095727-0.0024018i,-0.0011247-0.0015015i,-0.0029392+5.2909e-05i,-0.0029419+0.00065635i,-0.0016725+0.00095931i,-0.00067051+0.0012433i,0.00032919+0.00082683i,0.00092748-0.00020024i,0.00097886-0.00056662i,0.00038954+0.00027268i,-1.702e-05+0.0011207i,-0.00042287+0.00041717i,-5.4662e-05-2.0944e-05i,-0.00023376+0.00032176i,-0.00047576+0.00024746i,0.00011186+0.00025991i,0.00056+0.00022803i,-5.9523e-05-0.00012192i,9.3428e-06-0.00046703i,0.00045255-0.00041989i,0.00023898+0.00019306i
0.0027651-0.0016253i,0.0016765-0.0011702i,-0.00022249-0.0012559i,-0.0017467-0.0007695i,-0.0029481+0.00049804i,-0.0032193+0.0013134i,-0.0022226+0.0015145i,-0.0011927+0.0017172i,0.00012006+0.0016956i,0.00062561+0.00072164i,-0.00054924-3.7382e-05i,-0.00080311+0.00025921i,-0.00014205+0.00068735i,5.4488e-05+0.00051037i,-0.00023585+0.00063227i,-0.00041714+0.00051796i,-0.00027363+8.3972e-05i,-0.0004563-2.3929e-05i,-0.00082822+0.00016128i,1.2718e-05-0.00031875i,4.9997e-05-0.0005486i,-0.00088288-0.00041i,-0.00074636-0.00029893i
0.00024864+0.00078301i,0.00044958+0.00083805i,0.00017747+0.00096735i,-0.0006728+0.00040158i,-0.0012385+0.00017955i,-0.00084363-0.00023547i,-0.0014445-0.00030497i,-0.0014928+0.00011552i,-0.00025644+0.0002875i,0.00072495-6.5643e-05i,0.0011412-0.00049855i,0.00057497-0.00066006i,0.00053183-0.00047816i,8.9343e-05+0.00077694i,-0.00026328+0.0014669i,-0.00041576+0.00092383i,-0.00018934-0.00029353i,0.00015528-0.00097545i,-0.0010059-0.00032762i,-0.001283+0.00024123i,-0.0002207+6.5467e-05i,0.00035893-0.00043404i,0.00018471-0.00013064i
0.0019494-0.0023352i,0.00089914-0.0023586i,-0.00027845-0.0031863i,-0.00073959-0.0034532i,-0.00093272-0.0021316i,-0.0012635-0.00025798i,-0.00057865+0.00021756i,0.00034666+0.00033996i,0.00060966+0.00019813i,0.00033209-0.00099985i,8.3324e-05-0.00093988i,-0.00017706-4.5531e-05i,-0.00040268+0.00066645i,-0.00021425+0.00062689i,-0.00019809+0.00057982i,-0.00018924+0.00035587i,0.00025583-0.00015469i,0.00071122-0.00039201i,0.0010534-0.00015232i,0.00021984-0.00054281i,-0.00034386-0.0013577i,-0.00020054-0.001188i,-0.00085482-0.00051203i
0.00057251-0.00078278i,-0.00011473-0.0015184i,-0.00068183-0.0024734i,-0.0019851-0.0019901i,-0.0032245+3.3657e-05i,-0.0025636+0.00087627i,-0.001729+0.00044542i,-0.00095199+7.4939e-05i,0.00041845+0.00011101i,0.00090635+0.00033701i,0.00069402+8.4799e-05i,0.00062103+1.2827e-05i,0.00046606+0.00051016i,-3.8869e-05+0.00087075i,-0.00058661+0.00037199i,-0.00064304+0.00074828i,-0.00031116+0.0006744i,0.00065718-0.00035889i,0.00077994-0.00028004i,0.00016636+0.00020642i,-8.7932e-05+0.00081965i,-2.0454e-05+0.0014553i,-1.473e-05+0.0013714i
-0.0017516+0.0013551i,-0.00094826+0.00094687i,0.00024914-0.00081415i,-0.00021765-0.00064151i,-0.0011957+0.00047742i,-0.001159+0.00025369i,-0.0012951-9.9767e-05i,-0.0014288+0.00067596i,-0.001491+0.0012907i,-0.00096281+0.00063464i,3.6665e-05+0.0002397i,0.00063359+0.00022711i,0.00069012-7.2083e-05i,0.00014122+0.00049515i,-0.00044399+0.00037539i,-0.00052953-0.00016524i,-0.00028255-0.00012012i,-0.00063824-0.0001145i,-0.00072931-0.00031085i,3.1761e-05-7.2723e-05i,0.00047703-0.00041269i,0.00062612-0.00060451i,0.0001844+0.00024697i
0.00023642-0.0014548i,0.0015365-0.001886i,0.00011687-0.0011849i,-0.0028008+0.00011441i,-0.0040635+0.00075598i,-0.0031991+0.00077227i,-0.0014417-0.00016716i,-0.00031365-0.00032716i,0.00015783+0.00063748i,0.00028816+0.0014763i,-9.2749e-05+0.00054055i,-0.00046052-0.00055416i,-0.00049103-3.2167e-05i,0.00044177+0.00055359i,0.0018098+0.00030837i,0.0015648+1.233e-05i,0.00010048-4.1509e-05i,0.00043778-8.5637e-05i,0.00034352-0.00047862i,-0.00075464-0.00037003i,-0.00055804-4.7863e-05i,-0.00045849-0.00044404i,-0.00072301-0.00048127i
-0.0013994+1.3188e-05i,-0.0022352+0.00046268i,-0.0024298-0.00012619i,-0.0029546-0.0007895i,-0.0033496-4.4734e-05i,-0.0024305+0.00058721i,-0.0012698+0.00035359i,-0.0013662+0.00065026i,-0.00068516+0.00059272i,8.4765e-05+0.00051884i,-9.4277e-05+0.00024018i,-0.00021355-0.00014619i,-0.00065569-0.00034397i,-0.0004633+0.00050215i,-0.00021106+0.0013746i,7.8362e-05+0.00081268i,-4.0077e-05+0.00015609i,-0.00019237-0.00037594i,3.1642e-05-0.00074206i,0.00045391-0.00047372i,0.00035482-0.00027537i,0.00044607-0.00037439i,0.00042818-0.00024076i
0.0022287-0.0019646i,0.0013219-0.0021423i,-0.00090192-0.0027004i,-0.0022906-0.0016579i,-0.0027829-0.00025079i,-0.0018878+0.00025987i,-0.0010865+0.00048173i,-0.0014137+0.00033386i,-0.0011435-8.9037e-05i,-0.0010238-0.00044283i,-0.00083765-0.00012298i,-0.00041938+0.00037093i,-0.00053183+4.954e-05i,-0.00069915-5.823e-05i,-0.00045645-1.9381e-05i,-7.9626e-05-0.00032071i,-0.00015882-0.00086247i,0.00019208-0.0012229i,0.00082762-0.00033428i,0.00044731+0.00072494i,-0.00014352+7.8711e-05i,-0.00026892-0.00039025i,0.00044233-0.00027756i
0.00034686+0.00070105i,-0.00038917-0.00012253i,-0.00094207-0.0015356i,-0.0019083-0.0015082i,-0.0024113-0.00039499i,-0.0013554+0.00054403i,-0.00038928+0.00098168i,-4.7186e-05+0.00077846i,0.00071706+0.00036699i,0.00082271+9.5854e-05i,0.00021376-0.00030058i,8.0614e-05-0.00042692i,-0.00015536+6.7616e-05i,-0.00013525+0.00027131i,-0.00026189+0.00056449i,-0.00041196+0.00075704i,-0.00021108+1.1955e-05i,-0.00065136-0.00071301i,-0.00070512-4.2567e-05i,-0.00030831+0.00017834i,0.00031886+3.4859e-05i,0.00032912+0.00026853i,-0.00063616-1.4569e-05i
0.0019607-0.00016459i,0.0023397-0.00019157i,0.00068318-0.00073523i,-0.0015128-0.00097316i,-0.002213-0.00067472i,-0.0022866+0.00054805i,-0.0018337+0.001597i,-0.0014865+0.0020658i,-0.00022422+0.001673i,0.00031141+0.00090339i,-0.00015653+0.00013844i,-0.00039697-0.00036399i,0.00012677-0.00049717i,0.0006576-0.00045977i,0.00067001-0.00063134i,0.00093849-0.0012165i,0.00061684-0.0011354i,-0.00074562-0.0010231i,-0.0013348-0.0012383i,-0.00071308-0.0014223i,-0.00010546-0.0010826i,0.0004335-0.00054357i,0.00036964+4.3624e-05i
-0.00029681+3.9508e-06i,-0.00013938-0.00044794i,-0.0014363-0.00089991i,-0.0023022-0.00017582i,-0.0022282+0.00046674i,-0.0015828+0.00061364i,-0.00078567+0.0009883i,-0.00089339+0.00088979i,-0.00096883+0.00081807i,-0.00029585+0.00087218i,0.00019341+0.00072292i,-0.0005134-0.00059647i,-0.00053317-0.00095139i,0.00017633-0.00030261i,0.00014003+0.00016582i,0.00051065-4.6053e-05i,0.00040509-0.00075371i,9.1403e-05-0.00065149i,-0.00064221-8.6255e-05i,-0.00096231+8.7806e-05i,-0.00028523+3.258e-05i,-0.0002454+0.00011283i,-0.00036579-0.00024878i
0.00081829-0.000411i,0.0018751-0.00073577i,0.0015788-0.0014094i,-8.3151e-05-0.002208i,-0.0018415-0.0018608i,-0.0021317-0.00098065i,-0.0016028-0.00011803i,-0.0011771+0.00017109i,-0.00089877+0.000294i,-0.00015499+0.00050406i,0.00044201+0.00028219i,0.00027218+0.00048357i,-6.3542e-05+0.0008743i,2.8842e-05+0.0010904i,0.00025759+0.0014612i,0.00056421+0.0014024i,0.00041853+0.0009616i,-6.2622e-05+0.00023687i,-3.2348e-05-0.00010996i,0.00013638+0.00036362i,0.00017287-1.4585e-06i,0.00032166-0.00029247i,3.9798e-05-0.00014487i
-0.00045992-0.00396i,-0.0014929-0.0037094i,-0.0017345-0.0031589i,-0.0029836-0.0018253i,-0.0044884+0.00025702i,-0.0032299+0.0013529i,-0.001045+0.00078563i,-0.00028809+0.0002716i,-0.00076143+0.00070211i,-0.0011844+2.3511e-05i,-0.00071316-0.00012961i,-0.00032188+0.0011241i,-0.00074781+0.00068876i,-0.00097477-0.00058512i,-0.0012618-0.00032316i,-0.0010895+0.00077842i,-0.00085382+0.00067422i,-0.00073069-3.6977e-05i,-0.00059204-0.00039143i,0.00017574-0.00055099i,0.00040335-0.0003879i,-0.0006623-3.3652e-05i,-0.0011534-0.00019276i
-0.00035131+0.00032581i,0.00074117+0.00041716i,0.0011917+0.00015937i,0.00022194+2.2508e-05i,-0.0015022-0.000205i,-0.0021602-0.00084579i,-0.001539-0.00051904i,-0.00085451-2.7095e-05i,-0.00020256+0.00047677i,0.00046454+0.00076446i,0.00062901-0.0002561i,0.00027393-0.00095888i,0.000242-0.00062299i,-2.4305e-05-0.00077589i,-0.00041764-0.00067082i,0.00018749-0.00042473i,0.00033471-0.00045226i,-6.3271e-05-0.00099814i,-5.1641e-05-0.00035674i,0.00025566-0.00027702i,0.00039279-0.00030357i,-0.00043586+0.00031169i,-0.00085568+0.00035915i
-0.00065294-0.00040021i,3.7837e-05-0.0010657i,-0.00041038-0.0012125i,-0.002178-0.0012648i,-0.0029595-0.00057427i,-0.0018083+8.6694e-05i,-0.00056256+7.6681e-05i,-0.00049432+0.00030723i,-0.00048631+0.00066116i,-0.00018731+0.0005581i,0.00030875-0.00021066i,0.0010059-0.00030647i,0.00096083+0.00083101i,0.00039158+0.0010034i,0.00018536+0.00072212i,-0.00025014+0.00052599i,-0.00015103+6.6176e-05i,0.0010619-0.00018696i,0.0012316-0.00068527i,0.00032874-0.0011377i,-0.00034396-0.00088593i,-0.00064322-0.00063531i,-0.00054514-0.00013074i
0.0020758+0.00052728i,0.0017194-0.00045395i,0.0014205-0.0016408i,0.00010209-0.0022186i,-0.001789-0.0011594i,-0.0024359+0.00040885i,-0.0019166+0.0013844i,-0.0012668+0.0013731i,-3.4496e-05+0.00064064i,0.00073691-0.00028429i,0.00057655-0.0010832i,0.00072117-0.00055873i,0.00023462-0.00012199i,-0.00084064-0.0004528i,-0.00055218+0.00017558i,1.8362e-05+0.00036235i,-5.7346e-05+0.00031414i,-0.00059791+0.00042216i,-0.00089811+4.9569e-06i,-0.00067954-0.00070753i,0.00057279-0.00018103i,0.00089925+0.0005397i,-3.8274e-05+0.00028962i
-0.0015087-0.0026398i,-0.0012011-0.0013985i,-0.0017437-0.00068227i,-0.0021021-0.00048225i,-0.0017185-0.00013737i,-0.00088892-0.00038902i,-0.00043804-0.00068642i,-0.00087815-0.00023219i,-0.00039204+6.416e-05i,0.00035765-0.00021706i,-8.266e-05-0.00030433i,-0.00028404+0.00051896i,0.0002675+0.00098266i,0.00091239+0.00027169i,0.0011112+0.00024815i,0.00093663+0.00090831i,0.00080313+0.00080506i,6.357e-05+0.00058347i,0.00011277+0.00057669i,0.00051937-1.7806e-05i,0.00011722-6.8813e-05i,-0.00013285+0.00029572i,-0.00028725+0.00042812i
0.00088319+0.00079845i,0.0017867+0.00010336i,0.0013927-0.00025121i,-0.00032366+1.0277e-06i,-0.0012226-1.1724e-05i,-0.0011266+0.00014284i,-0.00095924+0.00014281i,-0.0011301-0.00010432i,-0.0010155+0.00060049i,-0.00023833+0.00055529i,0.00020024+4.0674e-05i,-0.0004655-0.00051057i,3.1583e-05-0.00053258i,0.00075408+0.00014655i,0.00020225+0.00012209i,-0.00052031-9.1599e-05i,6.4355e-05+0.00050342i,0.00076942+0.00050903i,0.00041097+8.2192e-05i,-0.00031077+0.00034496i,-0.00038174+0.00017642i,-0.000261+0.00020599i,0.0002333+0.00013243i
0.0011723+0.00045481i,-3.2188e-05-0.00091771i,-0.0007388-0.0023174i,-0.001242-0.0014661i,-0.0013344+0.00014199i,-0.00079652+0.00092467i,-0.0012965+0.00073423i,-0.0010106-2.1901e-05i,-0.00012532+5.6022e-05i,0.00038659+0.00074794i,0.00048124+0.00027933i,7.3896e-05-0.00075751i,0.00018909+0.00010681i,0.00029371+0.00027155i,0.00018321+0.00013235i,0.00061127+0.00028571i,0.0008665+0.0003494i,-0.00016436+0.00018118i,-0.00086724-0.00015825i,1.0739e-05+0.00078924i,0.00029527+0.00076721i,-0.00082375+6.7464e-05i,-0.00099047-0.00011363i
-0.00050078-0.0010542i,0.00080792-0.00094203i,0.00066642-0.0013005i,-0.0012971-0.0014855i,-0.0021223-0.00055186i,-0.0020517+0.00037285i,-0.0010207-0.00013531i,-0.00022032-6.836e-05i,-0.00017998+0.00033434i,0.00026052+0.00046365i,0.00014633-0.00020179i,-0.00019223-0.00091088i,-0.00056352-0.00061757i,-0.00048852-0.00036961i,-1.8933e-05+0.00016184i,0.00037245+0.00042982i,0.00036953+8.318e-05i,0.00056511+3.7356e-05i,0.00015066+0.00059708i,-0.00044163+0.00018188i,-9.9953e-05-0.00016335i,-0.00012972+0.00027709i,-0.00093369+2.0851e-05i
0.0043502+0.0024148i,0.0052297+0.00017462i,0.0042039-0.00081727i,0.0020086-0.0017861i,0.001007-0.0022417i,-0.00026665-0.0021607i,-0.001351-0.00096232i,-0.001643+0.0011144i,-0.0010348+0.0020754i,0.0010995+0.0010057i,0.0016065+6.5822e-05i,-4.4274e-06-0.00017785i,-0.00061271-0.00080989i,-0.00027641-0.00089423i,0.0001459+0.00021253i,0.00093102+0.00073534i,0.0012098+0.000662i,0.00067488+0.00059633i,6.2695e-05-5.7467e-06i,0.0001212-0.00018859i,0.00084219+4.4202e-05i,0.0013702-0.00011607i,0.0015379+0.0002264i
-0.00013689-0.00058365i,-0.00038434-0.0001452i,-0.001354-0.00053541i,-0.0018917-0.00097295i,-0.0024259-0.00083118i,-0.0020709-0.00026297i,-0.001223+3.6558e-05i,-0.00031138+0.00045409i,-0.00044357+0.00094205i,-0.00076688+0.00087649i,-0.00010549+0.0005839i,-0.00024293+0.0003321i,-0.00018672-6.6412e-05i,0.00014618-0.000727i,0.00037972-0.00050668i,0.00047705+0.0006781i,0.00051268+0.00068595i,0.00055279-0.00050204i,-8.8705e-05-0.00060542i,-0.00012072-4.8218e-07i,0.00087648+0.0003807i,0.0007349+0.00018005i,-0.00021321+0.00054353i
-0.00085523-1.2495e-06i,-0.0010134-0.00029768i,0.00025345+0.00043944i,0.00050185+0.00091611i,-0.00052418+0.00060209i,-0.0013225+0.00038187i,-0.00089707-7.0831e-05i,-0.00048653+0.00020363i,0.00019444+0.0010626i,0.00087806+0.001103i,0.00096788+0.00047033i,0.00076747+0.00070641i,0.00073309+0.00073303i,0.00054043+0.0011084i,0.0002136+0.0010117i,0.0001658+0.00087421i,0.00010355+0.00078693i,-0.00043507+0.00054503i,-0.00066911+0.00019799i,-0.00019784-0.00023079i,0.00029022-0.00016835i,0.00055279-0.00012838i,0.00083313+0.00020344i
0.0025757-0.00067404i,0.0008608-0.00085994i,-0.00089923-0.00195i,-0.0023654-0.0023366i,-0.0027453-0.0012711i,-0.0024983+7.2052e-05i,-0.0017294+0.00071651i,-0.00065091+0.00065039i,0.00035883+0.00035167i,0.00071877+0.0004865i,-0.00035515+0.0007496i,-0.0015461+0.00030196i,-0.0015538+0.00028848i,0.00022551-0.00017324i,0.0011521-0.00043612i,0.00030999-0.00031033i,-0.00025865-0.0002681i,-0.00034298+0.00010591i,0.00025253+5.7496e-05i,0.00018073-0.00056483i,-0.00015641-0.00099505i,0.00036768-0.00078322i,0.00068786-0.00034969i
0.0007487-0.0019512i,0.00064166-0.002189i,-0.00053333-0.002681i,-0.0016983-0.0019408i,-0.002161-0.00078786i,-0.00074258-0.00062824i,0.00016112-0.0011122i,-0.00023845+0.00018951i,-0.00026678+0.0015798i,0.00012308+0.00047432i,0.0005394-0.00058153i,0.001041-0.00072653i,0.00063423-0.00069822i,-0.00027836-0.00040542i,0.00011564-8.7475e-06i,0.0001636+0.00025368i,-0.00029073+0.00052082i,-0.00043413+0.00038293i,-5.297e-05-0.00022852i,0.00070155-0.00033794i,0.00071626+0.00016538i,0.00035236+0.00092313i,0.00037142+0.00057032i
0.0016229+0.002702i,0.00324+0.0018944i,0.0036462+0.00039857i,0.0014296-3.5933e-05i,0.00011638-0.00050253i,-0.00070544-0.00011785i,-0.0019864+1.1006e-05i,-0.0021105-0.00014924i,-0.00067975-0.000252i,-7.9507e-05-0.00037053i,-0.00015945-0.00064402i,0.00013966-0.00051381i,0.00045663+6.8502e-06i,0.00044286+7.9106e-06i,9.3623e-06-0.00079871i,0.00025792-0.00039475i,0.00079171+0.0001659i,0.00070656-0.00028575i,0.00012559-0.00016862i,-0.00057968+0.0002612i,-0.00072991+0.00069608i,-0.00058099+0.00033735i,9.146e-05+0.00029127i
0.0022881-0.00088085i,0.0017342-0.00097978i,0.00070096-0.0009438i,-0.00052065-0.0011509i,-0.0014366-0.0012344i,-0.0013356-0.0015258i,-0.00079782-0.0009731i,-0.00054349+0.00013671i,-0.00035569+0.00089712i,0.00055969+0.0011769i,0.0008901+3.77e-05i,0.00058601-0.00072611i,0.00074293+0.00012978i,0.00031385+0.00039586i,-8.2419e-05+0.00029348i,-0.00062561-0.00031433i,-0.00074197-0.00059603i,-0.0002227-2.1041e-05i,0.00024612-0.0002384i,0.00074747-5.7288e-05i,0.0011839+0.00023127i,0.0013624-0.00030914i,0.0012375-0.00034612i
0.00071733-0.000384i,0.00044061-0.0008156i,-0.00024607-0.0018497i,-0.0025659-0.0020366i,-0.0028052-0.00091334i,-0.0012948+0.00013832i,-0.00082714+0.00038408i,-0.00095406+0.00055993i,-0.0006543+0.0005777i,-5.9892e-05+3.5458e-05i,-2.3737e-05-0.00012051i,-2.1959e-05+0.00013i,0.00025468+0.00022884i,0.00059232+0.00050484i,0.00046108+0.00029023i,-0.0003791+7.5386e-05i,-0.00049681-0.00032269i,-0.00012215-0.0010394i,-0.00037163-0.0011936i,1.3206e-05-0.0012723i,0.00049709-0.00047999i,0.00066823-0.00010165i,0.00057774-2.3493e-05i
-0.00049038+0.0011957i,0.0011066-0.00020398i,0.0018225+0.00015755i,0.0014076+0.00085676i,-1.7093e-05+0.00036071i,-0.00059042+3.2791e-05i,-0.00059783+0.00011245i,-0.0011471+0.00033543i,-0.0010001+0.00032376i,-0.00086075-0.00016227i,-0.0010845-0.00050936i,-0.00066058-0.00038281i,-2.445e-05-0.00012409i,0.00013151-0.0003674i,0.00078843-0.00069171i,0.0010273+0.00020802i,5.6577e-05+0.00018741i,-0.00020032-0.00032362i,0.00015175-7.0778e-05i,0.00020058+0.00011288i,-6.1433e-05-9.3478e-05i,-4.2268e-05-0.00022361i,0.00053921+0.00064682i
0.00097048-0.00022184i,0.0013951-0.00055493i,0.00039938-0.00061579i,-0.0010612-0.0015743i,-0.0014644-0.0017408i,-0.00093742-5.2282e-05i,-0.00095558+0.00078714i,-0.00056486+0.00021348i,3.9857e-05+0.00033131i,-0.00017528+0.00057285i,0.00028088-0.00010916i,0.00025373-0.00066029i,-0.00047082-0.0006113i,-0.00066504+0.0003342i,-0.00048016+0.00063739i,-0.00012579+0.00042629i,0.00020368+4.1524e-05i,0.00048085+1.288e-05i,0.00028428+0.00077837i,-0.00062363+0.00059863i,-0.0006695+0.00078518i,-0.00043084+0.00099364i,-0.00017455+0.00071799i
0.0013005+0.00096385i,0.00083266+0.00079365i,0.00083982-0.00014023i,-5.7275e-05-0.00091994i,-0.0012924-0.00072978i,-0.0010013+0.00074587i,-0.00076857+0.0012412i,-0.0011956+0.00089452i,-0.0013274+0.000523i,-0.00021042+0.0002526i,0.00061691-0.0001807i,-0.00026048-0.0005408i,-0.00075643-0.00040532i,0.00010188+0.0001164i,0.0004193+0.00027693i,1.6935e-05-0.00040261i,0.0002014-0.0011573i,-0.00020066-0.00054601i,-0.00040109+0.00040558i,0.00053647+5.4497e-05i,0.00092811-0.0011724i,0.00080281-0.0012747i,0.00096833-0.00056801i
0.00068368-0.00042331i,0.00034044-0.00071558i,-0.00038102-0.00048578i,-0.0015393-0.00066726i,-0.0024382-0.00035952i,-0.0015307-5.3654e-05i,-0.0012004-1.0454e-05i,-0.0014039-0.00023868i,-0.00056218-0.00011104i,-0.00022956+0.00030489i,-0.00014051+0.00073193i,0.00011716+0.00070761i,0.00015493+0.00034827i,0.00054701+0.00050555i,0.0003702+0.00090951i,0.00032402+0.00023561i,0.000251-0.00058338i,0.00027653-0.00063561i,0.0002502+2.5885e-05i,-0.00022875-9.9263e-05i,-6.5353e-05-0.00020837i,0.00031659+0.00027798i,0.00024649+0.00033261i
0.0017915+0.00060633i,0.0013465+3.5649e-05i,0.00031443-0.00072907i,-0.00070153-0.0015718i,-0.00046801-0.0010892i,-0.0007255-0.00021128i,-0.0018169+0.00069328i,-0.0020057+0.0011863i,-0.0013656+0.0018288i,-0.00062023+0.0014918i,-0.00022174+0.00035575i,-0.00042642+3.5203e-05i,-0.00058727-0.00043402i,-0.00043038-0.00048741i,-0.00062354+0.00032894i,-0.00029142+0.00021313i,0.00031815-0.00037523i,0.00079446-0.00034754i,0.0010267+0.00029116i,0.00041569+0.00023795i,-0.00019266-0.00058973i,0.00037721-0.00063758i,0.00048621-0.00065945i
0.0009012+0.00071412i,0.0013737+3.0525e-05i,0.0016819+0.0001531i,0.00036479-5.4255e-05i,-0.00098824-1.4292e-05i,-0.00081334+1.0004e-05i,-0.0010004+0.00055224i,-0.0017314+0.0016299i,-0.00081238+0.0010936i,-5.9556e-05-0.00063584i,0.0002087-0.00085185i,-6.926e-05+0.00023158i,-0.0010086+0.00020142i,-0.00081066-6.8466e-05i,0.0001869+0.00016773i,0.00021805+7.9976e-05i,-2.7388e-05-0.00040334i,-8.7356e-05+0.00024965i,0.00015442+0.00068034i,0.00056929+0.00037493i,-0.00015886-7.5399e-05i,-0.001172+0.00014622i,-0.0010628+0.00095867i
-0.00065704+0.00077603i,-0.0001261-8.0137e-05i,-0.00023635-0.00065699i,-0.00060338-0.0011419i,-0.00091968-0.00087086i,-0.00098581+0.00047033i,-0.0007977+0.0003356i,-0.00056448-0.00065098i,-0.00031601-0.00089803i,-7.1064e-05-0.00039166i,-0.00024945+0.00018361i,-0.00019485-4.3994e-05i,0.00020137-0.00070244i,-0.00024103-0.00017776i,-0.00028142+0.00012282i,-0.00019538+0.00023088i,-0.00053552+0.00031969i,-0.00030353-9.342e-05i,3.983e-05-0.00039346i,0.00072351+8.1734e-05i,0.00073817+0.00022059i,0.00071479+0.00016618i,0.00087731+0.00085699i
-0.0018151+0.0016142i,-0.00047763+0.0015569i,3.9822e-08+0.0023915i,0.00018214+0.0026178i,-1.1777e-05+0.0015938i,-1.8407e-05+0.00039268i,-0.00052227-0.00074749i,-0.0011409-0.00030326i,-0.0011576+0.00099952i,-0.00041159+0.0010147i,0.00071443+0.00064437i,0.00032811+0.00011307i,-0.00040075-0.00048654i,0.00012519-0.00035429i,0.0003988+0.00039199i,0.00028236+0.00059992i,0.00033781-5.4083e-05i,0.00067974-0.00088148i,-0.0001244-0.0011845i,-0.00079605-0.00026459i,-0.00056944+3.2578e-05i,-8.6588e-05-0.00055663i,4.759e-05-0.00064341i
-0.00028652+0.001113i,0.00069682+0.0012356i,0.00026029+0.0015763i,-0.001685+0.00115i,-0.0019651+0.00025203i,-0.0019813-0.0002011i,-0.0014103-3.5351e-05i,-0.00051894+0.00044897i,-0.00042941+0.00095394i,0.00022676+0.00083208i,0.00072036+4.718e-05i,0.00066498-2.4487e-05i,0.0010429+0.00050501i,0.0012685+0.00088666i,0.00030754+0.00096542i,-0.00095796+0.0001666i,-0.00073375-0.00038546i,5.1599e-05-0.00057969i,0.00051083-0.0003057i,0.00051343+0.00069468i,-0.00029582+0.00098375i,-0.00053451-0.00021873i,-0.00022881-0.0010449i
