0.0020752+0.00049486i,0.0013963-0.0002917i,0.00012239-0.0010118i,-0.0010262-0.00015124i,-0.001879+0.0015938i,-0.0021762+0.0022303i,-0.0020213+0.0016446i,-0.00030298+0.0016816i,0.00070241+0.0015901i,0.00040068+0.00038239i,0.00085159-0.0010907i,0.00085903-0.0011318i,-0.00042124-0.00026285i,-0.00056168-8.0078e-05i,-0.00035654-0.00032988i,-6.5676e-05-0.00010578i,0.00042508+0.00023945i,0.00038555+0.0011013i,-4.5118e-05+0.0010737i,-0.00033608+0.00014982i,-0.00022999-1.6223e-06i,0.00025173+0.00013433i,0.00084895-0.00024592i
-0.0006944-0.0011614i,-0.0011875-0.00070446i,-0.00068822-0.00021488i,0.0009699+0.000838i,0.0014947+0.0011343i,0.00068051+0.00065862i,0.00035533+0.00047616i,0.00059636+4.401e-05i,0.00063671+0.00017791i,0.00049262+0.00072111i,-2.4833e-05+0.00025944i,-0.00022761-0.00037412i,-0.00065748+6.9707e-05i,-0.00097716+0.00013765i,-0.00026685-0.00038414i,-3.008e-05-0.00019927i,0.00062994-9.1977e-05i,0.00068894+0.00011371i,0.00017271+2.5719e-05i,-3.4688e-06-0.001145i,-0.00093526-0.0011083i,-0.00095175-0.00088286i,-0.00050547-0.00064016i
0.0007425-0.00016042i,0.00102+0.0009076i,0.0013957+0.0016313i,0.0011996+0.00068866i,-0.00016536+0.00029566i,-0.00083586+0.0010954i,-0.00069146+0.0011785i,-4.856e-05+0.00075385i,0.00059291-0.00027177i,0.00056252-0.00015647i,0.0010032+0.00035837i,0.00059856+0.00022351i,0.00030648+0.00022855i,0.00049059+0.0009723i,0.0005391+0.0010749i,0.00058906+0.00062425i,0.00025017+0.00018072i,0.00041437+0.00058676i,3.3493e-05+0.00096165i,-0.00096949-1.7308e-05i,-0.0012921-0.0010265i,-0.00084746-0.00063993i,-0.00029758+0.00030901i
4.3501e-05-0.0019738i,-0.00075473-0.0037836i,-0.0015826-0.0043691i,-0.0011647-0.0025665i,0.0002448-0.0010359i,0.00040139-0.00046004i,-0.00012312-0.00041767i,0.00045263-0.00015085i,0.00097712-0.00032957i,5.4662e-05-0.00071276i,-3.7205e-05-0.00087181i,0.0003057-0.00086478i,-5.5116e-05-0.00048519i,-0.00030712-0.00021184i,-0.00021418-0.00027069i,0.00054204-0.00011311i,0.00089259+0.00055285i,0.00019184+0.0010143i,-0.0003111+0.00084036i,0.00016986+0.00033527i,0.00019619-0.00030751i,-0.00014933-0.00037399i,-0.0002166-0.00017272i
0.00087612+0.00040333i,-0.00039036+0.00074509i,-0.0011235+0.00096658i,-0.00076044+0.00089893i,1.2444e-05+0.00081124i,0.00028928+0.00071727i,0.00025596+0.00033513i,0.00032623-8.3021e-05i,-7.9263e-06+0.00038233i,0.00014719+0.00018453i,0.00071753-0.00040212i,0.00044025+0.00015868i,-3.1557e-05+0.00067886i,0.0009896+0.00010662i,0.0013935-0.00018156i,0.0001302-1.3938e-05i,-0.00042488-0.0001934i,-0.00034991-0.00073452i,-0.00010877-0.00072766i,4.1617e-05-0.00017942i,2.6113e-05+0.00032626i,-2.2488e-05+0.00016808i,-0.00032019-0.00025638i
0.0020643-0.00049637i,0.0019208-0.0014377i,0.0018943-0.0021743i,0.001458-0.0015919i,0.0003093-0.00066087i,-0.00011599-0.00076887i,-0.00033605-0.00057225i,-0.00040368-0.00020789i,2.1487e-05-0.00025529i,0.00080839+0.00024743i,0.00033377+0.00056012i,-0.0012715-7.0326e-05i,-0.0011975-0.00046349i,-0.0003635+0.0001217i,-0.00051762+6.1975e-05i,-0.00046912-0.00046826i,-5.2933e-05-0.00022574i,5.2124e-05+0.00021972i,-9.037e-05-0.00019981i,4.6719e-05-0.00079882i,0.00066781-0.00067398i,0.00038435-0.00047036i,-0.00021381-0.00060263i
-0.0016388-6.7627e-05i,-0.0028946+0.00059448i,-0.0026296+0.0012667i,-0.0004422+0.0011843i,0.001252+0.00078253i,0.00089795+0.00037837i,0.00021815-0.00063091i,-0.00022635-0.00043313i,0.00061079+0.00023681i,0.0013032+0.00053326i,0.0011318+0.00062236i,0.0011305+0.00078881i,0.00076149+0.00066324i,0.00044035+4.0802e-05i,0.00041803+0.00016339i,0.00028833+0.00038806i,0.00064083+0.00047641i,0.00078357+0.0007684i,0.00046467+0.00073811i,0.0005192+0.00017827i,0.00070983-0.0002374i,0.00071756+7.9371e-05i,0.00066985+0.00021225i
0.00042078-5.6431e-05i,0.00017686-0.00088541i,0.00018954+0.00010163i,-0.00054785+0.00053788i,-0.0013027+0.00097098i,-0.00069779+0.00076667i,-0.00010126+8.7463e-05i,-4.5785e-05+0.00014227i,0.00069918+2.4756e-05i,0.00092652+4.4647e-05i,0.00027741+0.00059104i,3.4558e-06+0.00085028i,-0.00075751+0.00037975i,-0.001091+0.00048931i,-0.00029143+0.00091959i,0.00063095+0.001078i,0.00046741+0.00089501i,0.00023179-7.9187e-06i,0.00019706-0.00012602i,8.2521e-05+8.6657e-06i,0.00018603+0.00025165i,0.00045258+0.00068004i,0.0010714+0.00064571i
0.00053499-0.00084159i,-0.00011303-0.0020314i,-0.0017341-0.0021187i,-0.0020571-0.0012446i,-0.00046829-0.00048347i,-0.00011334+0.00034185i,-0.00080908+0.00041784i,-0.0012509+0.00017037i,-0.0012256+0.00013025i,-0.001073+0.00032011i,-0.00075919+0.00012648i,0.00024632+8.0881e-05i,0.00090191+0.00034937i,0.0011648+0.00040747i,0.0011184+0.00022157i,0.00034598-0.00013549i,-0.0012045-0.0005833i,-0.0018249-0.0010126i,-0.0014173-0.001107i,-0.0011262-0.00062333i,-0.00067898+0.00027108i,-0.00034297+0.00059671i,0.00033726-0.00020918i
-0.00075245-0.0011135i,-0.0013652-0.00077213i,-0.0022328+0.00099385i,-0.001814+0.0018076i,-0.0010566+0.0016632i,-0.00027927+0.00035734i,0.00051654-0.00068555i,0.00029466-0.00072799i,-0.00024602-0.00023317i,-0.00068288+0.00033996i,-0.00022965+0.00082521i,0.00053118+0.00094261i,0.00079886-0.00022923i,8.1145e-05-0.0012535i,-0.00055222-0.00075952i,-0.00076266+0.00032985i,-0.00069521+0.00053335i,-0.00042881-0.00034669i,-0.00031383-0.0011124i,-0.0005099-0.00063465i,-0.00032564-0.00055129i,0.00020279-0.0013192i,0.00011044-0.00083245i
-0.0017546+7.0438e-05i,-0.00052333-0.00010993i,0.00080652+0.00045229i,0.0016604+0.0014771i,0.0023514+0.0013782i,0.0012658+0.00012602i,-7.8422e-05-8.1892e-05i,0.00011087+0.00037687i,0.00048857-0.00020745i,0.00046196-0.00076475i,-7.7957e-05-0.00036027i,3.6613e-05+0.00039237i,0.00076067-0.00036513i,0.00086439-0.0012161i,0.00037695-0.00098679i,0.00028082-0.00020003i,9.1194e-05+0.00061517i,-0.00035807+0.0006815i,-0.00070936+0.00017997i,-0.00088877+0.00023922i,-0.00012008-0.0001585i,0.00022489-9.531e-05i,-0.00052826+0.00038166i
-0.00090996+0.0012742i,-0.0013402+0.0012143i,-0.0013619+0.0016915i,-0.00016541+0.00123i,0.0014694-4.4241e-05i,0.0020692-0.00082919i,0.0011809-0.00013762i,0.00014948-0.00010649i,0.00043783-0.00036188i,0.00054716-2.3927e-05i,-0.00011545+7.0301e-05i,-0.00021169+0.00043445i,-0.0006128+0.00071486i,-0.00032758-0.00011561i,-0.00020375-0.00058044i,-0.00053251+0.00030677i,-0.00058709+0.0008151i,-0.00010125+0.0010664i,0.00016155+0.00066856i,-0.00024799+4.6366e-05i,-0.00038574+0.00037171i,-0.00050212+0.00057199i,-0.00093975+0.00044483i
0.0011375-0.0018051i,0.00072235-0.0024318i,-0.00044467-0.0012839i,-0.00091202-0.00046839i,3.3385e-05+0.00067814i,0.00067582+0.0014242i,-0.00012063+0.00027858i,-0.00021834-9.0014e-05i,-0.00023928+0.00056166i,-0.00040511-6.03e-05i,7.0928e-05-0.00053898i,0.00035459+0.00013084i,0.00010371-4.4298e-05i,-6.3482e-05+7.8146e-05i,-0.0001667+0.00040025i,-0.00016038-3.2047e-05i,-0.00010928-0.00057399i,-0.00041572-0.0010783i,-0.00040444-0.0013916i,4.0404e-05-0.00011487i,0.0005804+0.00041193i,0.00038381+1.6314e-06i,7.9129e-05+0.00020175i
0.00068082-0.0013678i,4.4683e-05-0.0018168i,-0.0010939-0.00079441i,-0.001245+0.00017183i,-0.00060964+0.00022997i,-0.0012242+0.00021307i,-0.0020594-0.0010682i,-0.00090243-0.001231i,-2.639e-06-4.6427e-07i,-9.9097e-05+2.2864e-05i,-2.5142e-05+0.0001024i,0.00031015+0.00099923i,0.00055116+0.0010532i,0.0001311+0.0011962i,4.2679e-05+0.00084466i,0.0006001+0.0004438i,0.00016529+2.1318e-05i,-0.00038626-0.00027449i,3.9508e-05-0.00013472i,0.00053012+0.00015468i,-0.00013981+0.00041213i,-0.00033569+9.8525e-05i,0.00014974-2.9832e-05i
0.0011659-0.00022245i,0.001287+0.00026176i,0.0011938+0.00081003i,0.00061987+0.0010653i,-0.00062366+0.00060804i,-0.0013751-0.00052309i,-0.00070201-0.00033934i,0.00037581+0.00017463i,0.00023104-0.00023759i,0.00020818-0.00086119i,0.00056107-0.00045619i,-0.00013869+9.6914e-05i,-0.0010563-0.00021246i,-0.0009869+0.00021762i,-0.00032218+0.00056732i,-1.2246e-05-0.00017317i,-0.00049528-0.00065784i,-0.000583-0.00082877i,-7.5254e-06-0.00096561i,0.00043923-0.00026987i,0.00048717+0.00012519i,-8.9591e-06-0.00011439i,-0.00039178+0.00039573i
-0.0017875+0.00041956i,-0.00059133+0.00021819i,-3.5823e-05+0.00039632i,0.00072999+0.00050266i,0.0015246+0.00053482i,0.00097562+8.9074e-05i,0.00033729+2.4897e-05i,0.00048281+0.00068688i,0.00044853+0.0013314i,-0.00010052+0.0013721i,-1.7436e-05+0.00090308i,0.00026599-3.6673e-06i,-0.00014413-0.00047901i,-7.2225e-05-0.00037501i,0.00052468+4.5829e-05i,7.3503e-05+0.00050312i,-0.00032885+0.00071563i,-0.00017068+0.00037158i,0.0005013-9.0924e-05i,0.00084132-0.00021607i,0.00042385-0.0002007i,-0.00030302-0.00033092i,-0.00059964-6.5877e-06i
-0.0014825+0.0012996i,-0.0011882+0.0013783i,2.463e-05+0.0014302i,0.0013181+0.00064343i,0.0017522+0.00039237i,0.0012281-0.00032039i,-9.1788e-05-0.00086952i,-0.00031105+0.00023468i,0.00019098+0.00079947i,0.0010307+0.00070329i,0.0015328+0.00070218i,0.00086809+0.0003152i,0.00027374-0.00017552i,8.0024e-05-0.00035227i,7.2972e-05-0.00019017i,2.8928e-05-0.00038847i,7.1233e-05-0.00040955i,0.00038351-0.00052798i,0.00066981-0.00012281i,0.00054795+0.00011253i,-0.00012429+3.4858e-06i,-0.00049066+0.00023089i,1.0006e-05-8.3833e-05i
-3.2426e-05-0.0019775i,-0.00022888-0.0016066i,-0.0015535-0.00028892i,-0.0019368+0.00076218i,-0.00063996+0.00066399i,-0.0002836+0.00033984i,1.6099e-05+0.0001937i,0.00014225+0.00024771i,-0.00021332+0.0002519i,-0.0001466+0.00065129i,0.00012872+0.0013252i,0.00086521+0.00053206i,0.001159-0.00017718i,-2.5498e-05-0.00036924i,-0.00063721-2.1525e-05i,0.00019707+0.00056355i,0.00076545+0.00060267i,0.00084812+3.4576e-05i,0.00031743-0.00036965i,0.00031911-0.00043622i,0.00020396-0.00017318i,0.00015631-0.00012336i,6.8964e-05-0.00023166i
0.0025161-0.0013559i,0.0024568-0.0027112i,0.00071629-0.0029809i,-0.0011816-0.0016953i,-0.0015997-0.00049442i,-0.00090828+5.8558e-05i,-0.00017457+9.7068e-05i,0.00021923-0.00012459i,-0.00017797+9.2275e-05i,-0.00041011-6.1598e-05i,-0.00043038-0.00016655i,-0.00081985-0.00016214i,-0.00068159-0.00027513i,-0.00028-0.00034133i,0.00024893+0.00019004i,0.00021881+0.00073056i,-0.00015957+0.00069906i,-0.00040962+1.6505e-05i,-0.00023048-7.2634e-05i,-0.00032271+0.00026843i,-0.0011474-7.7553e-06i,-0.00063877-2.9206e-05i,9.3384e-05+0.00012591i
-0.0029805+0.00049362i,-0.0019829+0.00064421i,-0.0011086+0.00025635i,-0.00057493+0.0012035i,0.00055333+0.00081481i,0.00079546-0.00062437i,-0.00061494-0.00031551i,-0.00055092+0.00036944i,0.00042958+0.00042258i,0.00079837+0.00043128i,0.00085873+0.00026776i,0.00091399-5.3597e-05i,0.00034288-9.5655e-05i,0.00041824+0.00038909i,0.00061368+0.00088202i,7.1202e-05+0.00039641i,6.5751e-05-0.00056478i,0.00020052+0.00032636i,-0.00014674+0.00070258i,-0.00017496-0.00015037i,0.00019662-0.00058444i,0.00012926-0.00057978i,-0.00016289-0.00032467i
0.00073725+0.0021217i,0.00065799+0.0021979i,0.0013827+0.00065704i,0.0018623-0.00045137i,0.0012454-0.00079639i,0.001325-0.0010657i,0.0011256-0.00058953i,7.1535e-05+0.00021871i,-1.9176e-05-0.00011793i,0.00027386-0.00044333i,0.00070252-0.00092854i,0.00054927-0.00060443i,-0.00054171+0.00033459i,-0.0013353+0.00042681i,-0.0011265+0.00010156i,-0.00041164-0.00033559i,0.0001377-0.00055145i,0.0008391-0.00052994i,0.0012444-8.2621e-05i,0.00053307-0.00025835i,-0.00014738-0.00089635i,0.00019526-0.00020067i,0.00067124+0.00025593i
0.00048407-0.00072551i,0.00022162+0.00015486i,-0.00049791+3.3685e-05i,0.00024711-0.00027718i,0.00059621-0.00029904i,2.4653e-05-5.4671e-05i,-0.00014094+0.00010908i,0.00036596+0.00035476i,0.00077821+0.00013753i,0.00058288-0.00027942i,2.0871e-05+9.3614e-05i,0.0004311+0.00038521i,0.00094366+0.00055408i,0.00064806+0.00026408i,0.0011151-0.00051875i,0.0012142-2.5014e-05i,0.00060264+0.00061041i,0.0003178+0.00046392i,0.00026282-0.00011244i,0.00020744-0.00067452i,-0.00016106-0.00069941i,-0.00046443+0.00022895i,-0.00042765+0.00046126i
0.00015941+4.9978e-05i,-0.00046216+0.00038301i,-0.00022711-0.00072455i,-0.00013851-0.0011289i,-0.00033625-0.00095177i,-0.00053835+0.00027746i,-0.00099098+0.0010471i,-0.00066665+0.00085408i,-0.00048852+7.6073e-05i,-0.00089032-0.0010003i,-0.00027913-0.00097881i,0.00062241-0.00078247i,0.0008512-0.00065315i,0.00065858-0.00015685i,-2.9419e-05+4.9815e-05i,-0.00019338-3.8404e-05i,0.0005626+5.5707e-05i,0.00050041-0.0001032i,0.00042299-1.667e-05i,0.00055965-2.5586e-05i,-0.00023178-0.00039716i,-0.00036813-0.00017389i,0.00013184+0.00019123i
0.0016341+0.00093459i,0.001226+0.00075282i,0.00099459+8.2814e-06i,0.0010182+0.00063842i,0.00084441+0.00059596i,0.00087092-0.00030138i,-0.00020599-0.00084528i,-0.00087317-0.00011286i,-0.00029061+0.00063242i,-9.4246e-05+0.00057549i,0.00024421-3.0118e-05i,0.00056795+0.00036939i,0.00024635+0.00096012i,-0.00050397+6.1854e-05i,-0.00064054-0.00025608i,-0.00027173+0.00058425i,-0.00010319+0.0011523i,0.0004408+0.00087733i,0.00026859-7.6761e-05i,-3.6567e-05-0.00070921i,-2.5858e-05-0.00012498i,-7.0404e-05+0.00025099i,-1.2369e-05-8.4371e-05i
0.00040373+0.00080163i,-0.00049321+0.00090706i,-0.00025233-0.00013544i,0.00056566-0.00063358i,0.00040458+0.00013939i,0.00051276+0.0005346i,0.00079221-5.9048e-05i,0.00057675+1.1777e-05i,0.00033918+0.0006136i,0.00051561+0.00071971i,0.00014797-0.00014049i,2.8373e-05-0.00067321i,-9.1873e-05-0.00043219i,-0.00059309+0.00060071i,-0.0011875+0.0017557i,-0.0012677+0.0015463i,-0.0007706+0.00076001i,-0.00054974+9.4654e-05i,-0.00068747+9.499e-05i,-0.0005535+3.4959e-05i,0.00036446+0.00029302i,0.00011152+0.00029885i,-0.00015667-0.00041497i
0.0011333-0.00087547i,0.0012958-0.0012877i,0.0014535-0.002315i,0.0012123-0.0017005i,5.4192e-06-0.00072947i,-0.00017405-0.00037761i,0.0003384-8.6621e-05i,0.00023116-0.00027991i,-0.00013178-0.00032192i,-0.00019525-0.00011558i,0.00025595+5.2644e-05i,0.00024218+0.0008055i,-0.00017248+0.00099507i,5.2854e-05+0.00044834i,-3.7324e-05+0.00053992i,-0.00078564+0.00011127i,-0.0012519-0.00021183i,-0.0011044+0.00042789i,-0.0006065+0.00049401i,-0.00049474+0.00017367i,-0.00062285-7.3627e-05i,-0.0006763-3.074e-05i,-0.00093961-0.00017824i
1.6331e-05-0.00047708i,-0.00051581-0.0018597i,0.00025834-0.0012126i,0.0014144-0.00081832i,0.0016818-0.0015613i,0.00078426-0.0013025i,3.0635e-06+0.00013315i,-0.00046369+0.0005838i,-0.00071861+0.00039547i,-0.00043315+0.00041202i,-0.00010446+0.00044076i,-0.00075564+0.00034471i,-0.00073004+0.00039587i,0.00038611+0.00095515i,0.00081367+0.00070941i,0.00088482-0.00035257i,0.0005585-0.00045647i,0.00024424-0.00073678i,0.00049171-0.00094044i,0.0011605-0.00023284i,0.00098523+0.0005191i,0.00018083+0.00018197i,-6.2608e-05-0.0008956i
0.0017414-2.2197e-05i,0.0015238-0.001713i,0.0011399-0.0012808i,0.00052922+0.00016784i,0.00021464+0.00084495i,0.00012486+0.00040347i,-0.00019656+0.00025414i,-0.00036579+0.00046657i,0.0003727+0.00046489i,0.00087133+0.00050806i,0.00062014-0.00032617i,-0.00016874-0.00051226i,-0.0012628-0.00016971i,-0.0011786+7.2928e-05i,-0.00034725-1.6329e-05i,0.00013075-0.00057086i,0.00068637-0.0012788i,0.0002165-0.00079873i,-0.0010468-0.00014019i,-0.00097329-8.6551e-05i,-0.00035681+0.00014191i,-8.8044e-05+0.00013884i,-0.00010049-0.00033193i
-0.0023073+0.0025715i,-0.0019043+0.0031006i,-0.0010528+0.00229i,-0.00037627+0.0012163i,0.00020013-0.00018922i,-0.00044461-0.0011014i,-0.00065346-0.0007256i,0.0006513-0.00064705i,0.00075868+2.9937e-06i,-0.00012158+0.00026881i,-0.00016913-0.00023114i,0.00044071-6.5477e-05i,0.00061855-0.00029978i,-0.00039917-0.00033416i,-0.00029748+0.00015367i,0.0001938+0.0004457i,0.00024668+0.00026041i,0.00032448-0.00032202i,0.00046954-0.00042821i,0.00060079+0.00010453i,0.00014435+0.0001771i,-0.00012281+0.00028594i,0.00030333+0.00055121i
0.0015463-0.00078201i,0.0012996-0.0014107i,0.00033841-0.0026938i,-0.00064842-0.0027054i,-0.00036772-0.001165i,9.1712e-05-0.00045616i,-6.4435e-06-0.00070709i,-6.4731e-05-0.00029756i,7.9757e-05+0.00016323i,0.00011474-0.00012902i,0.00020223-0.00061765i,0.00019128-0.00046605i,0.00026089-0.00022272i,0.00066561+0.00044909i,0.00088901+0.00050118i,0.00059405-0.00047084i,0.00060694-0.00041385i,9.661e-05-0.00024505i,-0.00018474-0.00077064i,-0.0003955-0.00031889i,-0.00045491+0.00046266i,0.00024969-5.5576e-05i,9.9848e-05-0.00053095i
0.00055816+0.0027371i,0.0011594+0.0021335i,0.0022778+0.0018686i,0.002065+0.0011488i,0.0014101+0.00096093i,0.00039636+0.0004667i,-0.00019527+3.2068e-05i,-0.00054516+0.00087167i,-0.00047616+0.00025602i,7.9923e-05-0.00077716i,-5.3709e-05-0.00043364i,-0.00076073-0.00010025i,-0.00033167+0.00043377i,-0.00022481+0.0010489i,-0.0005283-1.913e-05i,-0.00046704-0.00073179i,-0.00012998+0.00038804i,0.00019262+0.0001875i,0.00034657-0.00075272i,-0.00022768+9.9244e-05i,-0.00016067+0.00049645i,0.00046945+0.00047666i,0.00045021+0.0002581i
-0.00083509-0.0015544i,-0.0012706-0.00095787i,-0.0019996-0.00042792i,-0.0016646+0.00034165i,-0.00079444+0.00060144i,0.00020091+0.00031138i,0.00057746+0.00079624i,0.00016102+0.0012245i,-0.00054402+0.00063601i,-0.00035339+0.00028382i,-0.00017419+0.00042843i,0.00020674+0.00025326i,0.00057192-3.2045e-05i,0.00080907+0.0003086i,0.00062902+0.00073109i,0.00025412-6.4026e-05i,0.00025943-0.00073786i,0.00032795-0.00020507i,0.0010887+0.00054541i,0.00099921+0.00030107i,0.00025177-0.00017388i,-4.4714e-05+0.00021367i,-0.00045866+0.00021251i
0.00040987-0.0015607i,0.00048152-0.0016062i,-0.00087955-0.00062295i,-0.0020296+0.00057362i,-0.0012917+0.00049595i,0.00030591+0.00011778i,0.00038195-0.00023385i,0.00026373-0.00072583i,0.00044278-0.00063585i,0.00043212+5.1791e-05i,-0.00013872+0.00056882i,0.00015988+0.00054362i,0.00065184+0.00012901i,0.00050084-0.00033894i,0.0003308-0.00075927i,-8.8782e-05-0.00078885i,-0.0004737-0.00040175i,-0.00031085-0.00012835i,-0.0011246+3.4588e-05i,-0.0013699-0.00024019i,-0.00050142-0.00054322i,7.928e-05-0.00091132i,-0.00049306-0.00053633i
0.00063174+0.00053832i,-0.00010524+3.9196e-05i,-7.8723e-05+0.00027053i,0.00020027+0.00020285i,-0.00011195+0.00047676i,-0.00014525+0.00010517i,4.1663e-05-0.00024122i,-0.00053531+0.0002201i,-0.00073977+0.00037501i,-0.00071572+7.8253e-05i,-0.00032426-0.00076378i,-0.00036665-0.00087088i,-0.00047467-0.00085286i,-0.00032688-0.00015926i,-0.00071167+1.3493e-05i,-0.00073644-0.0002196i,0.00027472+0.0003201i,0.000219-4.4536e-06i,-0.00081194-0.00048479i,-0.00088923-0.00088802i,-0.00072286-0.00082244i,-0.00078524+0.00012301i,-0.00019494+0.00055609i
-2.1171e-05-0.00049384i,-0.00086579+0.00016123i,-0.00031138-1.5237e-05i,0.00050399-0.00061477i,0.00063684-0.0011776i,0.00039423-0.00027575i,0.00052263+0.0008674i,2.3069e-05+0.00039236i,0.00015688-0.00029808i,0.00063664+0.00015614i,0.00029005+0.00060379i,-0.00030125-0.00039511i,-0.00011445-0.00083121i,0.00021018-2.7843e-05i,4.3108e-05+0.00027565i,-0.00082286+3.9937e-05i,-0.00088875+0.00025772i,-0.00049369-0.00045275i,0.00062653-0.00074359i,0.00064429+6.103e-05i,-0.00028339+0.00021815i,-0.0008541-0.0004307i,-0.0004425-0.00018699i
-0.0011914+0.0014312i,-0.0015605+0.00061955i,-0.0016499-6.4677e-05i,-0.00010629-0.00048952i,-4.8652e-05-0.00092422i,-0.00067829-0.0011905i,-0.00060055-0.0012961i,0.00020748-0.00082352i,0.0010014-0.00051827i,0.00094577-0.00030014i,0.00050185-0.00038362i,0.00021858-0.00077627i,-0.00011611-0.0011652i,-0.00057004-0.00051819i,-0.00076549+0.00051961i,-0.00092746+0.00026913i,-0.000406-0.00029373i,-2.1873e-05+9.5201e-05i,-0.00036451+0.00039511i,0.00015641+0.00046569i,-0.00030652+0.00062658i,-0.00071678+0.00051377i,-0.000329-2.7111e-05i
8.7256e-06-0.00079035i,-0.00046468-0.0011618i,-0.0012736+1.6237e-05i,-0.0015666+0.00071529i,-0.000917+0.0015275i,-0.0003051+0.0016263i,0.00028358+0.00077877i,0.00047907+0.00053842i,0.00028684+0.00053536i,0.00036074+0.00061908i,-0.00028165+0.00024985i,-0.00072625+1.9911e-05i,-0.0006653-9.3696e-05i,-0.00036074+1.2543e-05i,-0.0003169-0.00069793i,-0.00057094-0.0014727i,-0.00061277-0.00047993i,-0.00051632+0.0010779i,0.00011272+0.0014895i,0.00091234+0.00066999i,0.001266-0.00017801i,0.00062254-0.00095973i,-9.4642e-05-0.0010556i
-0.001179-0.0008999i,-0.0016099-0.0010439i,-0.0032379-0.00012564i,-0.0024439+0.0010769i,-0.001136+0.0010221i,-0.00031899-0.00028744i,0.00019167-0.00066139i,0.00015276-0.00040859i,1.2408e-05-5.5627e-05i,4.9223e-05+0.00026827i,0.00041555+0.00066851i,0.0003789+0.00018066i,0.00064041-0.00049317i,0.00033297-0.00028231i,8.9244e-05-0.00058921i,-0.00019868-0.00055417i,-3.5699e-05-0.00055918i,-9.6577e-05-0.00077937i,-0.00066454-0.00014025i,-0.00012317+0.00022972i,-8.8221e-05+0.00010092i,-8.5605e-05+0.00030924i,0.00068508-7.7816e-05i
-0.0012064-0.0020876i,-0.0014676-0.0015265i,-0.0028881-0.0006606i,-0.0016895+0.00086253i,-6.2202e-05+0.0011454i,0.0010258+6.3768e-07i,0.00047984-0.00053767i,-0.00024071-0.00041386i,0.00024387-0.00048499i,0.00043607+0.00010016i,0.00024055+0.00052142i,0.00051759+2.0123e-05i,0.00090752-0.0006008i,0.00017181-7.161e-05i,-0.00042094+0.00036645i,-0.00039737-0.00026315i,-0.00043978+1.0269e-05i,-0.00030596+3.1093e-05i,-7.1123e-05-0.00028047i,-2.1067e-05-0.00017545i,4.5279e-06-0.0005243i,-0.00036783-0.0006568i,-0.0005317-0.00057923i
-0.00042476+0.0013404i,-0.00060095+0.0010525i,-0.00037596+9.6379e-05i,-8.3792e-05+0.0002213i,-0.00011682+0.00050444i,-0.0003244-0.00011146i,-0.00024912-1.1005e-05i,-1.9919e-05+0.00063027i,0.00020361+0.00042989i,0.00058926-0.00029615i,0.00049978-0.00047027i,-0.00035727+0.00030063i,-0.0011457+0.00071385i,-0.00092489+0.00066615i,-0.00037363+0.00041126i,-5.1035e-06-0.0005649i,0.00029047-0.0011298i,0.00044218-0.00089235i,2.1746e-05-0.00043816i,0.00029633+0.00011339i,0.00085814+0.00023822i,0.00078919-0.0002631i,0.00024043-0.0002243i
0.00050519-0.0022827i,0.001182-0.0017263i,0.00019564-0.0013107i,-4.4108e-05-0.0016862i,-7.0901e-05-0.0009201i,-0.00051879-0.00052863i,-0.0013387-0.00037551i,-0.0018188+0.00032044i,-0.00087024+0.00061757i,-0.00017738+0.00069981i,-0.0003121+9.2945e-05i,-0.00067149+7.2225e-06i,-0.00033464+0.00052431i,-0.00022045+5.9268e-05i,-0.0003111-0.0004075i,-6.7027e-05+1.7623e-05i,-0.00038224+0.00011616i,6.1612e-05-0.00033324i,0.00079474-0.00018409i,0.00029035+0.00085778i,0.00014367+0.00071217i,0.00021726-0.00034273i,-0.00016184-0.00063378i
-0.00025328-0.000756i,-0.00099788-0.00037247i,-0.00016142+0.00017313i,0.0004486-0.00010232i,5.7698e-05-0.00064225i,-0.0004402-0.00011622i,-0.00025609+0.00046481i,-0.00036384+0.00044097i,4.9529e-05+0.00051612i,0.00097252+0.00063458i,0.00082604+0.00028799i,0.00038646-0.00054371i,0.00028132-0.00019798i,-0.00016785+0.00052161i,-0.00053474+2.544e-06i,0.00032306-0.00096041i,0.00087717-0.00035966i,0.0006745+0.0007297i,0.00065464+0.00064452i,0.00035386-4.6277e-05i,-0.00019952-0.00025362i,-0.00025153-0.00057037i,-9.6829e-05-0.0011852i
0.0011937+0.00065589i,0.0010741+0.00029873i,-0.00056767+0.00013905i,-0.0010732+0.00019415i,-0.00021772+0.00045971i,-5.49e-05+0.00051086i,-0.00078615+0.00070029i,-0.00071277+0.00044612i,-0.00058638+0.00024678i,-0.00012438+0.00046821i,0.00055039-0.00034256i,0.0007818-0.00069132i,0.0012102+0.00045802i,0.00053831+0.00066904i,-0.00023399-0.00024921i,-9.5039e-05-0.00052006i,-0.000371-0.00021131i,-0.0004344-0.0001149i,-0.00052401-0.00017702i,-9.1505e-06-0.00014789i,0.00073967-0.00069839i,0.00057138-0.0010221i,0.00067073-8.8567e-05i
