-0.0013886-0.00038945i,-0.0010596-0.000961i,-0.00042585-0.00073584i,-0.0012208-0.00090359i,-0.0028626-0.001865i,-0.0030489-0.0010163i,-0.0014838+0.00037985i,-0.00082923+0.0006981i,-0.00035387+0.0004287i,-0.0002335+0.00026325i,-0.00049941-3.831e-05i,-0.00010251-0.00017784i,0.00012658-0.00047526i,4.4454e-05-0.00092328i,-0.00037767+4.8443e-05i,-0.00055372+0.00067663i,-0.00068274+0.00046976i,-0.00075527+0.00095299i,-0.00080896+0.0010057i,-0.00037707+0.00035307i,0.00044279-0.00061697i,0.00082533-0.00062527i,0.00060426+0.00018954i
-0.00016489-0.0015549i,0.00057101-0.0021728i,-2.901e-05-0.0026554i,-0.00024314-0.0027372i,0.00025306-0.0013619i,0.00058159+0.00058432i,0.0010303+0.0012135i,0.0014374+0.00078015i,0.00061186-0.00045557i,0.00019457-0.0008674i,-0.00032784-0.00068326i,-0.00055101-0.00079713i,0.00024143-0.00065326i,0.00093009-0.00038372i,0.00042237+3.7396e-05i,-0.00086649+0.00044614i,-0.0014705+0.0013654i,-0.0010426+0.0013045i,-0.00039205+0.00064874i,0.000219+0.00043721i,0.0010261+0.00011785i,0.0011489+8.1913e-05i,0.00051545-0.00035261i
0.00017767-0.00035399i,-0.00051893+0.00014218i,-0.0012857-0.00025411i,-0.0011686-0.00093031i,-0.00075075-0.0010325i,-0.00055547+9.2863e-05i,6.8916e-05+0.00010596i,0.00037528-0.00066006i,-0.00054243-0.0005767i,-0.0011964-0.00036253i,-0.00037923-3.8038e-05i,5.2695e-05+0.00010113i,-0.00044878-0.00018768i,-0.00091891-0.0001702i,-0.00051357+0.000152i,5.4831e-05+3.1975e-05i,-0.00021273-5.901e-05i,-0.00067848-0.00042419i,-8.8808e-05-0.00067902i,0.0012892+2.3997e-05i,0.0018117+0.00036115i,0.00086873+0.00057131i,8.9121e-05-3.8698e-05i
0.0018402-0.0013048i,0.001302-0.0016573i,0.0015973-0.0019408i,0.0013536-0.0015878i,-0.00027872-0.001928i,-0.0011031-0.0010701i,0.00023167+0.00077045i,0.0011168+0.00054235i,0.00052738-0.00058393i,-0.00035114-0.00081083i,-0.0010345-0.0005619i,-0.0007987-0.0002687i,9.7821e-06-0.00049054i,0.0001395-0.00070326i,0.00015086-0.00070387i,0.00024489-0.00028948i,0.00037495-0.00032513i,9.3607e-05-0.00013634i,-0.00074263+0.00041877i,-0.0014019-0.00055656i,-0.0012454-0.001014i,-0.0011153-0.00058137i,-0.00075016-0.0010755i
-6.3249e-06+0.00017171i,-0.00016509+6.0332e-05i,0.00016101-0.0012431i,0.00026327-0.0020862i,-0.00027615-0.0015874i,-0.00054137-0.00044743i,-2.2471e-05-0.00024062i,-0.00014518+0.00037911i,-0.00051419+0.00044581i,-0.0003423+0.00012324i,-0.00038749-0.00048164i,-0.00081884-0.0010024i,-0.0010995-0.0006287i,-0.00048117-0.00088587i,-5.7747e-05-0.00037537i,-0.00039666+0.00025234i,-8.6072e-05+3.0899e-05i,0.0004981+0.00063067i,0.00084023+0.00075982i,0.00042595+0.00011775i,7.5469e-05+0.00014722i,-0.00022795+9.0126e-05i,-0.00025762-0.00035812i
0.001376-0.0003431i,0.0013821-0.00010129i,0.0020469-0.00056631i,0.0014556-0.0012206i,0.0007368-0.0016847i,0.0011425-0.0015082i,0.0017738-0.00046336i,0.0020507-0.00035291i,0.0012768-0.0010175i,0.00073284-0.0011947i,1.5901e-05-0.001146i,-0.00053692-0.00097571i,-0.0006759-0.00030308i,-0.00095728+0.00052209i,-0.00066852+0.00087159i,-0.00063379+0.0008195i,-0.00074545+0.00018829i,0.00043733+0.00061489i,0.0005651+0.00057041i,0.0004794-6.8587e-05i,0.0011051-7.2169e-05i,0.00096809+0.00059585i,-0.00012246+0.00039636i
-0.0010531+0.00017545i,-0.0010952+0.00043732i,-0.0015723-0.00027172i,-0.00091432+9.7987e-05i,0.00044177+0.00039408i,0.00070006+0.00025239i,0.00036918+0.00070375i,-0.00037587+0.00055162i,-0.00016233+0.00028494i,7.3689e-05+0.00020278i,-0.00038236+0.0001418i,-0.00040694-0.0003473i,-0.00025-0.00049775i,0.00018629-0.00034323i,0.00040848-0.00049531i,-0.00061635-0.00074149i,-0.00080679-0.00058998i,-0.0006353-0.0001501i,0.00018973+0.00030417i,0.0012729+0.00061959i,0.00085777+0.00040824i,-2.9878e-05+2.2745e-05i,-0.00071704-0.00045407i
-0.00071748-0.0020289i,-0.0012151-0.00069122i,-0.0013319+0.0004687i,-0.00081506+0.00051631i,-0.00043197+0.0012355i,-0.00041933+0.0026066i,-0.00012002+0.0019818i,0.00031744+0.00046301i,0.00019253-0.00034243i,-3.3643e-05-0.00038974i,0.0002884+0.00025435i,-0.00040951+0.00028626i,-0.0010275-0.00037477i,-0.0003133-0.00048028i,0.00050744-0.00056794i,-2.7543e-05-5.6623e-05i,-0.00042824+0.0003315i,-0.00021553+0.0003827i,-5.7156e-05+0.00035591i,-0.00035971+0.00022387i,-0.00025064-0.00028455i,0.00022715-0.0005406i,0.00055636-1.3554e-05i
-6.0501e-06+0.00071411i,0.00017274+0.00050641i,0.00045227-0.00024452i,0.00047122-0.00084691i,-0.00022795-0.0010451i,0.00037817-0.00066729i,0.0020596-0.00020065i,0.0014255+0.00027006i,2.7201e-05+0.00038442i,8.2687e-05+0.0004955i,0.00044641+0.00082677i,0.0003137+0.00068169i,-0.00065426+0.00017507i,-0.0012432-0.00018793i,-0.0014854-0.00050628i,-0.0013983-0.00043098i,-0.0011174+0.00013089i,-0.0010046+0.00055078i,-0.00063183+2.0571e-05i,-0.00051115-0.0008991i,-0.00065854-0.00081568i,-0.00036597+0.00022495i,-0.0001381+0.000398i
0.00025724-0.00036362i,0.00046551+6.8288e-05i,0.00070205-0.00061611i,0.00099752-0.00095922i,0.0010689-0.0011699i,0.0011592-0.00033514i,0.00087944+0.00066864i,0.0011712-2.8851e-05i,0.0010115-2.9405e-05i,1.8898e-05+2.8665e-05i,0.00051386-0.00080472i,0.0010441-0.0005568i,0.00022572+0.00020273i,-0.00075124+1.6397e-05i,-0.0010032-0.0001403i,-0.00095515+0.00037969i,-0.00016465+0.00045737i,0.00060154+0.0005135i,0.00049861-6.724e-05i,0.00036281-0.00090932i,0.0006799-0.00046926i,0.0003457+0.00082042i,-8.7982e-05+0.0012912i
0.00050824-0.00062957i,0.00044946-0.00045692i,0.00034493-9.3539e-05i,-0.00033739-0.00016307i,-0.0012417-0.00038813i,-0.0006986-0.00058351i,-0.00015409-0.00041485i,3.1305e-05+0.00029615i,0.00036328-0.00026209i,-0.00024359-0.0011298i,-0.00081339-0.00057116i,-0.00055651+0.00022838i,-0.00060511+0.00024941i,-0.00088651+0.00041044i,-0.00082851-3.7638e-05i,-0.00027247-0.00034833i,8.166e-05-0.0002538i,7.2232e-05+0.00062281i,-0.00018538+0.00098183i,-0.00054304+0.00033779i,-0.00079446+0.00038527i,-0.00054886+0.00044094i,9.0615e-05-0.00018768i
0.0010068-0.0013973i,0.0013475+0.00010032i,0.00049766-7.8426e-05i,-4.5007e-06-0.00085806i,0.0006859-0.00019608i,0.00086781+0.00085897i,0.00070771+0.00041004i,0.00037713-0.00031455i,-0.00070448-0.00085639i,-0.0014955-0.0010993i,-0.001291-0.00095696i,-0.00105-0.00041264i,-0.0012032-0.00020126i,-0.00079254-0.00058586i,-0.00033699-0.00044706i,-1.4466e-05+0.00027525i,0.00027303+0.00067616i,4.7514e-05+0.00070668i,0.0005539+0.00040734i,0.00098221+8.2389e-05i,-0.00028611-0.00032706i,-0.0006312-0.0011497i,-0.00049052-0.00083076i
0.001319-0.00017163i,0.001518-0.0004173i,0.001459-0.00079972i,0.00087789-0.0010987i,0.00039669-0.0014535i,0.00035414-0.00035501i,9.5202e-06+0.00072886i,-0.00064845+0.00055926i,-0.00056699-0.00038369i,-9.3332e-05-0.001711i,0.00014506-0.0021778i,0.00010991-0.00073965i,-0.00060496+0.00057274i,-0.00086564+0.00090827i,-0.00093353+0.00037204i,-0.0011621-0.00072288i,-0.00077912-0.00083419i,-0.00026165-0.00033098i,0.00018615+0.0001781i,0.00044338+0.00010184i,0.00046303-0.00049834i,8.7484e-05-0.0012499i,-1.3043e-05-0.0014806i
0.0013391+0.00016325i,0.00066548-7.8728e-05i,0.0001228-0.0012488i,-0.0005751-0.0025777i,-0.00019702-0.0022333i,-0.00010199-0.00011236i,7.42e-05+0.0015328i,0.00071409+0.0015158i,0.00091222+0.00076955i,0.00094685+0.00058396i,0.00094429-0.000321i,0.00072229-0.00018885i,-0.00019584+0.00074163i,-0.0011085+0.00070912i,-0.0012511+5.763e-05i,-0.00084125-0.00076928i,-0.00051917-0.00085427i,0.00055258-0.00035928i,0.0013103+0.00028552i,0.0011401-0.00011218i,0.0013534-0.00011146i,0.0012022+0.0011358i,0.00055755+0.0011782i
-0.00028769-5.1981e-05i,-0.00052137+0.0002128i,0.00055157+0.0006878i,0.0012058+0.00046957i,0.0016832-0.00063857i,0.0018067-0.00065527i,0.0016075+0.00018342i,0.0017471+0.00033154i,0.0012836-0.00036027i,0.00095355-0.00092784i,0.00077444-0.0006225i,-0.00014279-0.00073148i,-0.00015692-0.00070142i,-8.9609e-05-0.00019921i,-0.0008075-0.00077073i,-0.00036639-0.00061417i,-0.00038867+0.00023277i,-0.0012137+0.00045871i,-0.00074565+0.00085081i,0.00026339+0.00023607i,0.00056179-0.00034683i,0.00087279-0.00026511i,0.00050767-0.00017101i
-0.001281+0.0010529i,-0.00032198+0.00098595i,0.00029018+0.00044467i,0.00043963-0.00021808i,0.0012922-0.00085062i,0.0017501-0.001118i,0.0010605-0.00066878i,0.00091405+1.1312e-05i,0.0011126+5.197e-05i,0.00063299-0.00010225i,-0.00068583-5.7704e-05i,-0.0013854+0.00069438i,-0.0009095+0.00051341i,-0.00013926-0.00069202i,-0.00057652-0.001484i,-0.00078544-0.00092594i,-0.00015663-0.00035861i,-0.00019327+0.00033915i,-0.00017489+0.00044572i,3.9612e-05+0.00037259i,8.7241e-05+8.8198e-05i,0.00059229-0.00010694i,0.001574-0.00030936i
0.00089456+6.1347e-05i,0.0011364-0.00019578i,0.001194-0.00093279i,0.0010631-0.0007726i,-0.00020016-0.00063624i,-0.0008416-0.00037189i,-7.4437e-05+0.0012395i,-1.4601e-05+0.0021053i,-0.00060266+0.0010647i,-0.00055443+2.2212e-05i,1.5032e-05-0.00068626i,-0.00015607-0.0014678i,-0.00076779-0.00099104i,-0.0010805+0.00018913i,-0.00086888+0.00066126i,-0.00060174+0.00074097i,-0.00087276+0.00060689i,-0.00088983+0.00057144i,-0.00019474-2.1441e-05i,0.00059359-0.00082175i,0.0010463-0.0014661i,0.00061122-0.00083951i,0.00030649-3.4615e-05i
-0.0012116-0.00042521i,-0.0013023+0.00067556i,-0.00098913+0.00027182i,-0.00074948-0.00099623i,-0.00048037-0.00077499i,0.0001233-0.00062375i,0.0012915-0.0005307i,0.0025424-0.0004805i,0.0020117-0.00027108i,0.00021326+9.4413e-05i,-1.1823e-05-0.00035386i,-6.002e-06-0.00070222i,-0.00018586-0.00065051i,6.4394e-06-0.00013544i,-0.00067442+0.00078403i,-0.00052918+0.00064611i,0.00044335-0.00016835i,0.0008767-0.00014276i,0.0011451+0.00049952i,0.00084123+0.0007516i,0.00024034+0.00069012i,0.00052539+0.00025342i,0.00056113-0.00012804i
0.00013867-0.00077246i,0.00035002-0.00015236i,-0.00042043-0.00018491i,-0.00089003-5.0745e-05i,-0.00053301+0.00034308i,0.00085283+0.00060007i,0.0010574+0.00050084i,-2.2713e-05+7.2178e-05i,-0.00018531-3.4851e-07i,0.0003117-0.00017682i,0.00060091-9.292e-05i,-0.00057999-0.00034836i,-0.00074785-1.6819e-05i,-0.000622+0.00044398i,-0.0010212-1.4557e-05i,-0.00042863-0.00057456i,-0.00049041+9.2073e-05i,-0.00051297+0.0012744i,-0.00015318+0.00097795i,1.8288e-05+0.00015541i,0.00010839-3.2174e-05i,-0.00023461-2.5233e-05i,-0.0005772+0.00045857i
0.00081665+0.0010815i,0.0005172+7.1732e-05i,0.0012193-0.00074457i,0.0019509-0.0010836i,0.001459-0.0012345i,0.00052377-0.00080194i,1.6731e-05-0.00045465i,-4.2831e-05-0.00016913i,0.0001125+8.7087e-05i,9.9408e-05+0.00082506i,-0.00038723+0.00027479i,-0.00052769-0.00090842i,-0.00015341-0.00060291i,-0.0001775-0.00031926i,-0.00080869+0.00022255i,-0.0011593+0.00097667i,-0.00054756+0.0012568i,0.00018948+0.00043655i,0.00022327-0.00055328i,0.00041238-0.00092863i,0.00072382-0.0013878i,0.00020245-0.0011071i,-0.00036369-0.00029669i
0.00097409+0.0010261i,0.0023232+0.00030881i,0.0031006-0.00047438i,0.0017146-0.00068476i,0.00064903-0.0015517i,0.00093908-0.0008736i,0.0015535+0.0004706i,0.0017141+8.0741e-05i,0.0013388-0.0010403i,0.00078246-0.0010277i,0.0005145-0.00050289i,0.00025801-0.00017735i,-1.1479e-05-0.000342i,3.3778e-05-0.00026997i,-0.00087004-0.00019177i,-0.0013167-0.00032727i,-0.0013304+7.4281e-05i,-0.0011278+7.8511e-05i,-0.00045921+7.6137e-05i,0.00057077+0.00019533i,0.00082173+7.1199e-05i,6.0174e-05-1.6536e-05i,-0.00026356+2.549e-05i
-0.0010149+0.00047622i,-0.00073491+0.0010384i,-0.00050143+0.0016078i,6.2729e-05+0.00017459i,-0.00010616-0.0010981i,-0.00034505-0.0010139i,0.00024822-0.00071034i,0.00026337-0.00044281i,-2.7553e-05-0.0010681i,0.00046205-0.0010785i,0.00090218-0.00022042i,0.00075827+2.2868e-06i,-0.00017806-3.9632e-05i,-0.00086623+0.00038491i,-0.00097338+5.3528e-05i,-0.00046789-0.00054622i,0.00025623+1.1401e-05i,0.00050984+9.8017e-05i,0.00028911+4.5777e-05i,0.00055994+0.00021569i,0.00073348+3.9769e-06i,-0.00024341-3.3393e-05i,-0.00031805+0.00015296i
-0.00060713-0.0013896i,-0.0022536-0.00054925i,-0.0031738-0.00036652i,-0.0030907-0.00095527i,-0.0029976-0.00023227i,-0.0016881+0.00094245i,0.00027401-1.3466e-05i,0.00055157-0.0008616i,-9.3924e-05-0.00048478i,-0.00018769+2.168e-05i,0.00060213+3.0773e-05i,0.001108+0.00060011i,0.00027632+0.0007622i,-0.00046118+0.00032365i,-0.00038106-0.00046538i,0.00013572-0.00058498i,0.00027388+0.0003847i,-0.0002621+0.0015762i,-0.0004465+0.0012082i,-0.00043836-6.4744e-05i,-0.00078582-0.00056764i,-0.00039792-0.00044973i,0.00030034-0.00024524i
-0.00068855+0.00014515i,-0.00014676-4.149e-05i,0.00010149+0.00097629i,0.0011964+0.00028748i,0.0017203-0.0001553i,0.0012606+0.00035211i,0.0016091+0.00052439i,0.0010372+0.00064296i,-1.668e-05+0.0002897i,-0.00034825-0.0010406i,-5.0454e-05-0.0012682i,3.2227e-06-0.00074059i,-0.00045262-0.00084895i,-0.0011921-0.00047588i,-0.0012814-0.00011504i,-0.00075613+0.00039011i,-0.00062634+0.00088637i,-0.00030011+0.00099841i,-0.0002784+0.0010847i,-0.00024329+0.0010093i,0.00013858+0.0012036i,-0.00055257+0.0010553i,-0.00037268-0.00050582i
0.00097626-0.0014206i,3.7958e-05-0.0012172i,-0.00076236-0.0020889i,-0.00098244-0.0016379i,-0.0013251-0.00051882i,-0.0017489-2.3711e-05i,-0.00065638-0.00013054i,0.00038538-0.00032233i,0.00041095-0.00060022i,0.00010454-0.00058804i,0.00026787-0.00089711i,0.00044938-0.0011796i,0.00039649-0.0012546i,-0.00010261-0.00070127i,-0.0010034-0.00060099i,-0.0012239-0.0005475i,-0.0013749+0.00030349i,-0.0016971+0.00056991i,-0.0012235+7.349e-05i,-0.00037858-0.000543i,0.00029903-0.00044911i,0.00067331-0.00045846i,0.00060706-0.00073158i
-0.00051379+0.00048086i,-0.00038225+0.0011158i,0.00073131+0.0002634i,0.0015794-0.00098547i,0.0010515-0.00041097i,0.0012983+5.042e-05i,0.0017567+0.00015067i,0.001128-0.00010645i,0.00064436-0.00079883i,0.00047384-0.00084857i,0.00052615-0.0003407i,-5.985e-05-0.00041863i,-0.00079698-0.00029436i,-0.000521+2.7642e-05i,9.4901e-05+0.00025388i,-6.4499e-05-3.0826e-05i,0.00032875+0.00020843i,0.00022144+0.00082074i,-0.00041621+0.0013779i,9.0782e-05+0.001372i,0.0001845+0.00057512i,-0.00046719+0.00062351i,0.00017203+0.00097998i
-0.0014787-0.00080565i,-0.0003105-0.00011131i,-8.3463e-05+0.00082503i,-0.00036244+0.0012863i,-0.00068351+0.0012774i,-0.00015174+0.00040583i,0.00077977-0.00087158i,0.00096286-0.0011157i,6.1787e-05-0.00057599i,-0.00065311+0.00037097i,-3.0093e-05+0.00074663i,0.00015196-0.00022543i,0.00022277-0.00094755i,0.0003241-0.00081283i,-3.7761e-07-0.00084365i,0.00024565-0.00023524i,0.00077456+0.00064098i,0.00050267+0.00076383i,-0.00016183+0.00051923i,-0.00032402+0.00011086i,0.00037214-0.00057579i,0.0004411-0.00039118i,0.00037603+0.00012943i
-3.221e-05+0.00063723i,-0.00055841+0.0016354i,-0.0010585+0.0015787i,-0.00043476+0.00046143i,0.00058062-7.7092e-05i,0.00049789-0.00018124i,-4.9022e-06-0.00035996i,0.0006327-0.001236i,0.0011798-0.0010733i,0.00065367-0.0001744i,-0.00013727-0.00013669i,-0.00061512-0.00039206i,-0.00050981-0.00055931i,-0.00046383-0.00081546i,-0.00053943+0.00018314i,-0.00083333+0.00097912i,-0.0010309+0.00021688i,-0.00089402+0.00021928i,-0.00076808+0.00084596i,-0.00059006+0.00079564i,0.00046595+0.00051451i,0.00063719+0.00041719i,0.00032269-0.00025732i
0.0025887-0.000252i,0.0030886-0.00069618i,0.0033879-0.00052851i,0.0019529-0.000625i,0.00042071-0.0004585i,0.0011261+0.00056172i,0.0011724+0.0010505i,0.00072196+0.00079145i,0.00089588+0.0010236i,0.0007892+0.0008223i,0.001091+0.00014251i,0.0007525+9.479e-05i,-0.00011449+0.00055481i,-0.00067718+0.001138i,-0.00062494+0.0011558i,0.00045134+0.00072245i,0.00076131+0.00067348i,0.00023731+0.0012186i,3.2877e-05+0.0011057i,4.5669e-05+0.00024934i,-8.8986e-05-0.00066759i,-0.00016624-0.00067555i,-0.00032941+0.0001738i
-0.0016823+0.00097965i,-0.0014182+0.0013466i,0.00068633+0.0023427i,0.0024364+0.0023039i,0.0019176+0.0013507i,0.0017662+0.00028564i,0.00095761+0.00041987i,0.00085661-1.2329e-05i,0.0018835-0.00025597i,0.0021619+2.1042e-05i,0.0011951-0.00053749i,0.00049492-0.00076415i,5.4639e-05-0.001352i,-0.00082275-0.001353i,-0.0017246-0.00063757i,-0.0019171-0.00050693i,-0.0015858-8.3651e-05i,-0.0010076+0.00037379i,-0.00027299+0.00065027i,0.00064964+0.00073852i,0.0012369+0.00025681i,0.00097762+7.3991e-05i,0.00058427+0.00038245i
0.00015288+0.0027762i,0.0023723+0.0030769i,0.0043758+0.0022371i,0.0038841+0.00099979i,0.0027636+5.6045e-05i,0.0012827+0.0012984i,0.0015143+0.0041864i,0.0046144+0.0049032i,0.0071937+0.0032471i,0.0077906+0.00077766i,0.0058318-0.00085506i,0.0029464-0.0020189i,0.00065067-0.0026336i,-0.0011333-0.0023712i,-0.0027656-0.0010555i,-0.0031885-0.00010931i,-0.0018409-1.2849e-05i,-0.00068543-0.00040078i,-1.0031e-05-0.00049473i,0.00036803-0.00036707i,0.00026304-0.00036536i,-0.00030221-0.00038618i,-0.00075602-0.00040787i
0.00073126-0.0019863i,-0.00052778-0.0027725i,-0.0011314-0.0031872i,-0.00099349-0.0024336i,-0.0010646-0.0010677i,-0.00097311-0.00030975i,-0.00051881-0.00014546i,-0.00032249-0.00037108i,-0.0010805-0.00064226i,-0.001194-0.0003387i,-0.00093704+1.349e-05i,-0.00080483+0.00041325i,-0.00027312+0.00029322i,0.00078755-0.00015896i,0.00075582-0.00037623i,-0.00018313+8.7492e-06i,-0.00062501+0.00033788i,-0.00017908-0.00026643i,0.00047522-0.00084077i,0.00084209-0.00086923i,0.00057807-0.00057596i,9.0888e-05-0.00034428i,0.00042371-0.00056312i
-0.00031984+0.00018382i,-0.00059676-5.5937e-05i,-0.00071557+3.7534e-05i,-0.00057421+0.00077315i,-0.00027612-0.00037748i,0.00090322-0.00066761i,0.00143+0.00035093i,0.00060396+0.00010735i,-0.000152-2.4189e-05i,-0.0010049+4.4224e-05i,-0.0012663-0.00026659i,-0.0010445-0.00027229i,-0.00061336+0.00011096i,-3.4802e-05+3.8263e-05i,-0.00031293+0.00037504i,-0.00038437+0.00034487i,-0.00054455-0.00068581i,-0.0009569-0.0011275i,-0.00049874-0.00063276i,0.00020147-0.0002656i,-0.00033359-0.00045102i,-0.00065203-0.00046841i,-0.00079384-0.00041386i
-0.0014102-0.0018017i,-0.00061157-0.000887i,0.00055786-7.0618e-05i,0.001901-0.00088528i,0.0024959-0.0010456i,0.0011982-0.00043395i,-0.00018313-0.00063635i,-0.00098024-0.00053828i,-0.001245-0.00034015i,-0.00082524-0.00067377i,0.00011244-0.00022156i,-0.00028838+0.00082544i,-0.0013909+0.00038768i,-0.00114-0.00038599i,-0.00082972-6.3239e-05i,-0.0013594+9.4795e-05i,-0.00060436+0.00053608i,4.366e-05+0.00091184i,0.00033545+0.00073422i,0.00054555+0.00025904i,-0.00012724-0.0004195i,-0.00013044-0.0003563i,9.0731e-05+0.00055795i
0.0014146+0.0017217i,0.0019722+0.0011589i,0.0022205+0.0011481i,0.0015116+0.00065112i,0.00071319-0.00037627i,-0.00031728-0.00066428i,-0.0010652+0.00013935i,-0.00079045+0.00027636i,-3.055e-05-0.00036317i,0.00072153-0.00049292i,0.00066631-0.00023028i,-8.9726e-05-5.5055e-05i,-0.00027496+0.0007629i,0.00011601+0.0010752i,-0.00044194+0.0003613i,-0.0015222-5.2249e-06i,-0.0012618-0.00042594i,-0.00016794-0.00065288i,0.00072778+0.00011173i,0.0010034+0.00051738i,4.1448e-05+0.00043642i,-0.00049243+0.00018702i,-0.00016511+0.00059061i
-0.0018676-0.00040237i,-0.0018505+0.00077042i,-0.0015715+0.0008293i,-0.00079267+0.00029362i,0.00032726+0.00019016i,0.00075831+0.00061997i,0.00059304+0.00085566i,0.00024129+0.00064335i,-0.00058548+3.1712e-05i,-0.0010013+0.00012955i,-0.00070911+0.00071702i,-0.00080083+0.00035464i,-0.00049649+0.00014444i,-0.00038862+0.00048849i,-0.00087693+0.00025388i,-0.00064584-0.00016717i,-0.00039344-0.00033427i,-0.0003358-0.00076271i,-0.00029942-0.00098459i,-0.00055342-0.00052193i,1.9942e-05+0.00030215i,0.00020829+0.00042012i,-0.00054785-0.00055723i
0.00077863+0.0014966i,0.00047002+0.0018052i,0.00097304+0.0010402i,0.0012289-2.3362e-05i,0.00039384-0.0010961i,-9.5451e-05-0.00013875i,0.00012292+0.0012199i,0.00043152+0.00093502i,0.0003064+0.00031297i,-8.2537e-05-0.0002928i,-0.00050231-0.0004769i,-0.0010554-0.00064694i,-0.00086938-0.00098875i,-0.0011554-0.00055609i,-0.001745-0.00043351i,-0.0013062-0.00015586i,-0.00059645+0.00039321i,-0.00020415+0.00039076i,-0.00037488+0.00035896i,-0.00091215-5.79e-05i,-0.0013633-0.00022889i,-0.00085864-8.7536e-05i,0.00031709-0.00010021i
8.041e-05+0.00053442i,0.00018471+0.00096171i,0.00022617+0.0005766i,0.00072008-0.00031015i,0.001486-0.00030663i,0.0014848-0.00051548i,0.00090419-0.0013291i,2.9504e-05-0.0010877i,-0.00066989-8.068e-05i,-0.00065326-0.00015516i,-0.00026434-0.00025247i,-0.00052761-0.00013602i,-0.00044403-0.00083645i,-0.00032764-0.00052223i,-0.00081838-7.749e-05i,-0.00095572+9.166e-06i,-0.00023973-0.00026046i,0.00037651+0.00032961i,0.0003309+0.00078722i,4.5815e-05+0.0003499i,0.00051908-1.3827e-06i,0.00055389+0.00023482i,-0.00032743+0.00021675i
0.001695+0.00096376i,0.00087579+0.00073558i,0.0011833+0.00028897i,0.0016854-0.00076919i,0.00099501-0.0012945i,0.0004229-0.0011877i,0.00021154-0.00098116i,0.00085251-0.00079363i,0.00060597-0.0014038i,-0.00036207-0.0019147i,-0.00030899-0.0014596i,-0.00051405-0.00046976i,-0.0013205+0.00032302i,-0.00069182+0.0002769i,0.00017884-3.6213e-06i,0.0005299+0.0005299i,0.00097553+0.0013669i,0.00051249+0.0012957i,0.00040449+0.0013328i,0.00071619+0.0013761i,0.00087226+0.00070619i,0.00021292+0.00025963i,-0.00019034-0.00020433i
-0.00015325+0.00054629i,-0.00026779-3.9117e-05i,0.00011157-0.0012617i,0.0006262-0.001869i,0.0001768-0.0018829i,-0.00041787-0.00076961i,0.00014136-1.341e-05i,0.00075355-0.00018504i,0.00055671-0.00024429i,0.00055844-9.4299e-06i,0.00089107-9.1732e-05i,0.00028796+3.7365e-05i,-0.00044542+0.00058836i,-0.0012937+0.00082942i,-0.0014501+0.00040763i,-0.0010926-0.00022294i,-0.0010733-0.0001879i,-0.00038524-0.00033901i,0.00053999-0.00094742i,0.00099376-0.00074229i,0.00064425-6.6096e-05i,0.00023784+0.00033924i,-0.00042949-0.0002505i
0.001847+0.0021347i,0.0021526+0.0022306i,0.0023807+0.001607i,0.0021947+0.00073906i,0.0015807+0.00055793i,0.00029044+0.0007252i,-0.00074466+0.00071905i,0.00010742+0.00018357i,0.00039623-8.4912e-05i,0.00024044+0.00015865i,-8.3339e-05-0.00039371i,-0.0014449-0.0014034i,-0.0021176-0.00098799i,-0.0012104+8.7333e-05i,-0.0006464-6.5252e-05i,-0.0008001+4.4189e-05i,-0.0006955+0.00081969i,-3.6507e-05+0.0005472i,0.00028236+0.0006304i,-0.00017403+0.00061838i,-0.00043456+0.00034223i,4.2356e-05+0.00045612i,0.00068337+8.657e-05i
3.4934e-05+0.0001302i,0.00032265+0.00028445i,0.0010726-0.0005106i,0.0014337-0.00095622i,0.0011342-0.00095487i,0.00077349-0.001152i,0.0010077-0.00029887i,0.00092631+0.00021792i,-6.0333e-05-0.00019171i,-0.00050123-5.0553e-06i,-0.00026588+0.00068457i,0.00026711+0.00041652i,2.974e-05-3.2946e-05i,-0.00078675+6.4293e-05i,-0.00066733-0.00056324i,-0.00077182-0.00067663i,-0.00107-0.00042457i,-0.00065173-0.0004018i,-0.00041559+0.00030206i,0.00039096+0.00050284i,0.00090686-0.00013088i,0.00064253-0.00043543i,0.00026745+0.0002448i
-0.00015059+0.00030603i,0.00078253-0.00061422i,0.0013236-0.00063073i,0.00068622-0.0012433i,0.00015445-0.0019653i,-8.4507e-05-0.0013566i,-6.0986e-05-0.00029008i,-0.00018324-4.1123e-05i,1.9209e-05-0.00061432i,0.00032821-0.00088992i,0.0003372-0.0003827i,-0.0004098-0.00028617i,-0.00088881-0.00015073i,-0.00064724+0.0005706i,-0.00066866+0.00073928i,-0.00074069+3.766e-05i,-0.00052504+0.0002515i,-0.00053588+0.00088929i,-0.00041794+0.00026284i,0.0002672-0.00025802i,0.00080073-0.00052028i,0.0012027+4.0036e-05i,0.00034035+0.00087015i
