0.00098814-0.00042028i,3.7074e-05-0.0010427i,3.2371e-05-0.0015786i,2.4342e-05-0.0016119i,-0.0010744-0.0010143i,-0.0013481+0.00069972i,-0.00062196+0.0014351i,0.0004684+0.0012683i,0.0014167+0.00074553i,0.0010945+0.00032887i,0.0010483+9.4811e-06i,-4.4015e-05-0.00054822i,-0.0013824-0.00094226i,-0.00046694-8.7338e-05i,2.4268e-05+0.00043589i,0.00012636+0.00020603i,0.00075613+5.8513e-06i,0.00085788-0.00046607i,0.00033053-0.00041271i,-0.00018658-5.6142e-05i,-0.00044217-0.00035859i,-0.00068873-0.00073807i,-0.00030779-0.00075645i
-0.00054302-0.0011236i,2.5179e-05+0.00038289i,0.00041122+0.00082828i,0.00064129+0.00027639i,0.00062763+0.00029374i,0.00029033+0.00034327i,-0.00028479-3.3136e-05i,-0.00029025-0.00012753i,0.00018339+0.00041486i,-9.6196e-05+0.00096321i,-0.00043749+0.00085478i,-0.00017918+0.00072057i,-0.00013179-0.00035686i,0.00013983-0.00081113i,-6.2307e-05-0.00039557i,-0.00010951-0.00026047i,7.076e-05-0.00023424i,-0.00036852-0.0009454i,-0.0001039-0.00095771i,0.00040513-0.00015485i,0.00017051-8.2586e-05i,0.00031426-0.00017001i,0.00075727+0.00027713i
0.00047404+0.00082144i,-3.8069e-05+4.7715e-05i,-0.00028226-0.00040083i,0.00032329-0.00017008i,0.0014012-0.00039753i,0.0020699-0.0007232i,0.0014194-0.00065516i,0.00077276-0.00091047i,0.0005798-0.00090514i,0.00043103-0.00048917i,0.00023832-0.00015243i,-0.00058799+0.00059204i,-0.0010536+0.00071814i,-0.00092645-0.00010094i,-0.00040481-0.00076644i,0.00072862-0.00017167i,0.00073558+0.00050787i,-0.00015965+0.00018099i,-0.00065453-3.3422e-05i,-0.00096069-0.00079313i,-0.00072344-0.0012893i,-0.00016505-0.00055181i,-3.6379e-05-0.00034215i
-0.0022509-0.0025289i,-0.0026245-0.0013954i,-0.0028668-0.00033305i,-0.0015266+0.0010814i,0.00024799+0.00094622i,0.0014553-4.3296e-05i,0.00080405-5.0074e-05i,-1.6973e-06+0.00061124i,-0.00021037+0.00011798i,-0.00063607-0.00035286i,-0.00043362+9.9303e-05i,0.00060783+0.00044724i,0.00083928+9.4089e-05i,0.00086326+0.00021101i,0.00071936+0.00050194i,-0.00010378+1.8387e-05i,7.9502e-05-0.00031255i,1.7607e-05+0.00015694i,-0.00010561+0.0004344i,0.00040118+0.00032642i,4.1596e-05+0.00016815i,-1.7694e-05+7.4507e-05i,-0.00044891+0.00048296i
0.00072978+0.00012179i,0.0010546+0.00019001i,0.00053896-0.00026255i,0.00060655-1.8964e-05i,0.0011238+0.00030296i,0.00061618+0.00032534i,0.00053046+0.00051754i,0.00045412+0.00024171i,-0.00025065-0.00058234i,-0.00021456-0.00038567i,0.00046765-0.00023248i,0.00049158-0.00048167i,0.00023302-0.00077284i,0.00032924-0.00037034i,0.00059872+0.0003237i,0.00067292+0.00084011i,0.00057815+0.000341i,0.00016236-0.0006673i,-0.00010108-0.00095485i,-1.088e-05-0.00055532i,4.3108e-06-0.00081127i,-0.00017279-0.00074142i,-0.00012578-0.00062025i
-0.0010772+0.0010641i,-0.00090281+0.0015416i,-0.00062031+0.002012i,0.0014706+0.0022629i,0.0030644+0.0016218i,0.002199+0.0014652i,0.0005964+0.00091864i,0.00027572+6.1992e-05i,9.4433e-05+0.00032237i,-0.00025353+0.00048446i,2.2803e-07-0.00085319i,0.00018664-0.00084718i,-1.5502e-05+0.00034925i,3.3845e-05+0.00028228i,-0.0003632+0.00023058i,-0.00088662-0.00017943i,-0.0002266-0.00038588i,0.00047577+0.00027319i,0.00014533+0.00010237i,0.0003281-0.00041077i,-0.00019585-0.00029345i,-0.00086271-0.00026799i,-0.0004393-9.352e-05i
-0.0024648+0.0017852i,-0.0015844+0.0026214i,0.00045056+0.0037308i,0.0020142+0.003496i,0.0020455+0.0011666i,0.0019813-0.0011242i,0.0021205-0.0012317i,0.00081548+0.00022174i,-0.00020458+0.00057934i,0.00036657-0.00019847i,0.0010106-0.00093924i,0.00080202-0.0013888i,0.00049882-0.0014884i,0.00017813-0.0012282i,-0.00047734-0.0006506i,-0.00078689-0.00029537i,-0.00067794-0.00060209i,-0.00048849-0.00021271i,-0.000142+0.00084643i,0.00016266+0.0012995i,-0.00035281+0.0013789i,-0.00059467+0.0011003i,-0.00095244+0.00064344i
-0.001867-0.001178i,-0.0016378+0.00014601i,-0.0016287+0.0004668i,0.00024611+0.00070686i,0.0024944+0.0012804i,0.0026002+0.00016312i,0.0010662-8.0002e-05i,0.00026883+0.0006621i,0.00068753+0.00076428i,0.00038461+0.0012331i,0.00028153+0.0005965i,0.0013989-0.0001463i,0.0017052+0.00025623i,0.00092576+0.00030466i,0.00067548-5.429e-06i,0.00025705+0.00015844i,-0.00025888+2.216e-05i,-0.0005001+0.00050567i,-0.0013546+0.00092565i,-0.0015333+0.0012941i,-0.0015579+0.0012029i,-0.00092879+0.0003604i,0.00048935-7.995e-05i
-0.0010895+0.0027629i,0.00030328+0.0031358i,0.0013315+0.0038428i,0.0019639+0.0034389i,0.0024564+0.002439i,0.0019373+0.0012131i,0.0010049-0.00022707i,0.00025567+0.00047386i,-0.00069105+0.0011636i,-0.00074882+0.0006163i,-0.00016503+0.00029077i,-5.0367e-05+0.00029676i,0.00015459+0.00040153i,0.00026218+0.00039849i,-0.00011498+7.9391e-05i,-0.00032318+0.000606i,-0.00037713+0.00060735i,0.00032757-0.00071301i,-4.009e-06-0.00054847i,-0.0010026-0.00036824i,-0.00034747-0.00052061i,0.00025035-0.00033404i,5.6709e-05-0.00090239i
0.00049228+0.00029013i,0.0014954-0.00012864i,0.0019344-0.00011921i,0.0014092-0.0010882i,0.0011468-0.002059i,0.00090795-0.0017724i,0.00035505-0.0005034i,0.00038029+0.00069275i,-0.00020749+0.0011518i,-0.00089932+0.00039615i,-0.00052074+0.00057632i,-0.00019375+0.00067654i,-0.00011101+0.00028318i,0.00022318+0.00046373i,0.00028405-0.00054726i,0.00054295-0.0014022i,0.00039053-0.001188i,0.00015289-0.00098589i,-0.00043328-0.00050524i,-0.00052394-0.00031394i,-0.0002696-0.0001476i,0.00020914-0.00018467i,0.00045441-0.00044412i
-0.00098687-0.00068331i,-0.0014677-0.00049306i,-0.00033289+0.00017036i,0.00058794+0.0010039i,0.0020618+0.00046019i,0.0023917-0.00019625i,0.00067946-0.00025943i,-0.00078421-0.00021379i,-0.0011898-0.00038778i,-0.00030162-0.00031018i,0.0007662+0.00026713i,0.0013513+0.00090075i,0.0007192+0.0011175i,-0.00055776+0.00076293i,-0.00070162-0.00013431i,0.00056936-0.00097485i,0.00058086-0.00038995i,-8.6815e-06+0.00032392i,0.00052587-0.00035948i,0.00046099-0.00033706i,0.00027694-7.6552e-05i,0.00046024-0.00044539i,0.00029403+0.00011406i
-0.00084323+0.0015331i,-0.00020263+0.0020552i,0.0010433+0.0015634i,0.0011014+0.00060262i,0.00024296+0.00040447i,0.00030174+9.9525e-05i,0.00086715-1.2411e-05i,0.00056222-0.00017813i,-0.0001882-0.00019048i,0.00017424+0.00045335i,0.00055349+0.00098337i,0.00044439+0.00057371i,0.00031758-0.00025303i,-6.8186e-06-0.0015518i,3.2001e-05-0.0013237i,9.4744e-05+0.00064688i,-9.8372e-05+0.00083504i,-0.00049302+0.00028542i,-0.00089837+0.00058679i,-0.00040633+0.00031542i,-0.00017952-0.0002425i,-0.00055918+0.00022746i,0.0003675+0.00065731i
-0.00068962-0.0012333i,-0.0014772+0.00031298i,-0.0023654+0.0012685i,-0.0015158+0.002022i,0.00074799+0.0016731i,0.0021388+0.00012916i,0.0019523-0.00070375i,0.00094008-0.00010635i,-0.00051422-0.0001631i,-0.00010736-0.0010343i,0.00061579-0.0011045i,0.00022317-0.00058687i,0.00017354+0.00083601i,0.00027909+0.00051164i,0.00016185-3.9613e-05i,-0.00060691-0.00020572i,-0.00095946-0.00049054i,-0.0003561-0.00015043i,0.0001287-0.00038375i,0.0002006-0.00036719i,4.8369e-05+8.2929e-05i,0.00012488-0.00018448i,0.00042589-8.48e-05i
0.0007406-0.0024212i,-0.0013207-0.0014446i,-0.0021856-0.0012216i,-0.00093435-0.00092648i,-0.00022867+0.0003404i,9.2346e-05+0.0009297i,0.00035238+0.00022163i,0.0010496-0.00012927i,0.0011476+0.00013291i,0.00036585+0.00024744i,0.0001839+0.00011236i,0.00051212-0.00012896i,0.00055136-0.00073183i,0.00029436-0.00085651i,0.00040743-0.0005259i,0.00053058-0.00032689i,0.00030952-0.00031501i,-0.00011909-1.7487e-05i,-0.0003503+0.00053638i,-0.0004812+0.00022017i,5.6371e-05+7.5779e-05i,0.00027013+0.00031266i,0.00026728+0.00031383i
-0.0028701+0.0027201i,-0.002046+0.0030801i,0.00028834+0.0032756i,0.0027173+0.0031317i,0.003083+0.0023314i,0.0018029+0.00054276i,0.00023391-0.00057069i,-0.00029861-0.00055916i,0.0001614-0.00012264i,-3.0513e-05+0.00016727i,-0.00048457-0.00020936i,-0.00053427-0.0006577i,0.0003865-0.00093888i,0.00096169-0.00081217i,0.00063867-0.0012622i,0.00033914-0.0016269i,0.00053434-0.0011773i,0.00042305-8.6169e-05i,-0.0001131+0.00081677i,0.00033377+4.9682e-05i,0.00098734-0.00079236i,0.00067573-0.00064678i,-4.3836e-06+2.1081e-05i
-0.00022824-0.0016687i,0.00071178-0.00073866i,0.0010831-0.00086995i,0.0018819-0.00043547i,0.0021462-0.00016109i,0.0015807-0.00066485i,0.0016428-0.00069168i,0.002226-0.0002471i,0.0017314+0.00037409i,3.4895e-05+0.00048519i,-0.00046351+0.00074665i,0.00015918+0.00087061i,0.00016251-4.0207e-05i,-0.00017978-0.0013428i,-0.00057899-0.0016186i,-0.00081064-0.00057829i,-0.00042457-8.4678e-05i,0.00039401-0.00033895i,0.00047669-0.00058125i,0.00058838-0.00018984i,0.00023054+0.00028367i,-3.1142e-05+8.7438e-05i,-0.00018344+3.181e-05i
-0.00052938-0.0020267i,-0.0012382+0.00011272i,-0.001432+0.0012921i,7.3621e-05+0.00079975i,0.0011338+0.00021007i,0.00096601+6.0505e-05i,0.00051101-6.9973e-05i,0.0002706-0.00084919i,0.00037456-0.00099254i,0.0004795-5.3517e-05i,0.00048031+0.00071902i,0.00037524+0.0011648i,0.00016248+0.0010065i,0.00073486+0.00074033i,0.00134+0.00030214i,0.00037475-0.00025706i,-9.7126e-05-0.00036156i,0.00042294-0.00054159i,0.00083854-0.00020586i,0.0005281+0.00061288i,-5.1222e-05+0.0002737i,0.00040489-0.0003832i,0.00080836-0.00033659i
-5.169e-05+0.0021755i,0.0011401+0.0011571i,0.0016196+0.00017013i,0.0024749+0.00031872i,0.0032487+0.00023908i,0.0027689-7.3283e-05i,0.0013032-6.7908e-05i,0.00047746+0.00032243i,0.00030098+0.0005051i,-2.9596e-05-0.00010587i,0.00019236-0.00097982i,0.00018836-0.00090785i,0.00031737-0.00053895i,1.4235e-05-0.0004122i,4.2001e-05+0.00074102i,0.00021442+0.0010277i,0.0003033+0.00050316i,0.00022822+0.00012558i,-0.00037394-8.717e-05i,-0.00042017+6.8558e-05i,0.00068909+0.0001392i,0.0012305+0.00032098i,0.00046724+0.0009156i
-0.00012724+0.00047523i,-0.00058085+0.0015279i,-1.3474e-05+0.00099899i,0.0012311-0.00043918i,0.0010178-0.00023646i,0.00034721+0.00038197i,0.00045749+0.00053977i,0.00090511+0.00089709i,5.9924e-05+1.3641e-05i,-0.00075128-0.0010189i,-0.00055962-0.0012737i,0.00014987-0.00076129i,0.00067406-0.00011236i,0.0002817-0.00016384i,-0.0010162-0.00063088i,-0.0010711-0.00045948i,-0.00029194-0.00053425i,0.00034441-0.0010314i,0.00087872-0.00070845i,0.0014655-0.00054458i,0.0019038-0.00011725i,0.0012254+3.3246e-05i,0.00086765+0.00017916i
-0.00052651+0.0004687i,-0.0010549-0.00015357i,-0.00084829-0.00049748i,9.3218e-05-0.00012499i,0.0014635-0.0005017i,0.0017217-0.00095716i,0.0005614-0.00071093i,0.00019523-0.00025763i,0.0002639-9.1387e-05i,0.00037361-0.00099114i,0.00024416-0.0008588i,0.00010559+0.00036179i,-0.00027701+0.00040598i,-0.0005391-2.242e-06i,-8.3002e-05-0.0005864i,0.0001016-0.00044123i,0.00065833+0.0005173i,0.00092434+0.00090909i,0.00055238+0.00022523i,1.8871e-05+7.6601e-05i,-0.00032304+0.00028193i,0.00032475+0.00017452i,0.00076179-7.6395e-05i
0.0014074-0.00070088i,0.00046235-0.00061707i,0.0011676-0.00074358i,0.0011643-0.00067683i,0.00082039-0.0010169i,0.0013488-0.0010288i,0.00089252-0.00063703i,-0.00017276-4.1745e-05i,0.00014125-0.00010097i,0.00022177+0.00028411i,-0.00048108+0.0004356i,-0.00027807-3.7474e-05i,-0.00015049+9.6548e-06i,-0.001132+0.00057706i,-0.0011484+0.00018966i,-0.00053588-0.0002598i,-0.00049871-0.00049432i,-0.0012166-0.00040541i,-0.00089698+0.00051742i,0.0003659+0.00054561i,-0.00022881-0.00011733i,0.00011854-2.4412e-05i,0.001126-0.00036345i
2.0173e-05-0.0012784i,-0.00034551-0.00080008i,-0.00098024-0.00029999i,-0.00054586+0.00056887i,0.00038021+0.0012735i,0.00098647+0.0012131i,0.00061678+0.00077464i,8.8664e-05+0.00035295i,0.00040235+8.3908e-05i,3.0208e-05+0.00030022i,7.8688e-05+0.0003833i,0.00070872-0.00025796i,0.00072967+8.7128e-05i,5.8788e-05+0.00045433i,-0.00081337+0.00012311i,-0.0010874-0.00049018i,-0.00083589-0.00061695i,-0.00037049-0.00018636i,-0.000306+0.00010568i,0.00043823+0.00016497i,0.00047778+8.111e-05i,-0.00073029+0.00040893i,-0.00080592-0.00022606i
-0.002486-0.00041554i,-0.0023797-0.0017231i,-0.0018948-0.001356i,2.3865e-05+0.00077248i,0.001771+0.002095i,0.0014369+0.0011701i,0.00071754-0.00015871i,6.2728e-05-8.9209e-05i,-0.00023183+0.00055891i,0.00010122+0.00044478i,0.00047468+0.00036911i,0.00057715+0.00055489i,0.0001732+0.00023916i,-0.00011743-0.00084536i,2.8614e-05-0.0013136i,0.00023621-0.00091561i,-0.00046147-0.00035704i,-0.0011998-0.00050316i,-0.00065565-0.00068263i,0.00010381-0.00062525i,0.00046991-1.6464e-05i,-0.00018523+0.00037013i,-0.00031185+9.2736e-05i
-0.0019053+0.00040295i,-0.0019151+0.0015644i,-0.00062732+0.0015256i,0.0013136+0.0015829i,0.00218+0.0018965i,0.0013792+0.0012452i,0.00068307+0.00056514i,0.00032767+0.00031494i,-0.00022185+0.00014268i,-0.00058167+7.3641e-05i,-0.00028454+0.00025257i,6.1943e-05+0.00023645i,0.00033566+0.00017219i,0.0010388+0.00056144i,0.0011275+0.00040087i,0.00052152-4.3699e-05i,0.0001232-0.00043032i,-1.6195e-05-0.00013485i,-8.6313e-05+4.7576e-05i,-0.00011055+0.00025992i,0.00017202+0.0001295i,6.4191e-05-0.00044624i,0.00036568-6.8137e-05i
0.00057186+0.00062678i,0.0010269+0.00072777i,0.0027169+0.00099879i,0.0032201+0.00070742i,0.002716-0.0003545i,0.0021571-0.0011924i,0.00087174-0.00047846i,-0.0001772+0.00048895i,-0.0002448+0.00019095i,0.00032154-0.00049289i,0.0011094-0.00056953i,0.0010673-7.8281e-05i,0.00040305+0.00020964i,4.0569e-05-0.00010999i,0.00011428-0.00073242i,9.3018e-05-0.0013098i,-1.2182e-05-0.00049947i,0.00022437+0.000608i,-8.1861e-05+0.00045739i,-0.00028479+0.00047732i,7.9962e-05+0.00043645i,0.00012969+0.00029469i,-0.00045183-0.00019608i
-0.00096796-0.00031475i,-0.00077355+2.0299e-06i,-0.00049586+0.00086247i,-7.7186e-05+0.0012898i,0.00073395+6.5776e-05i,0.0011356-0.00031808i,0.00018975+0.00027548i,-0.00076963+0.00020004i,-0.00026688-0.00010661i,0.00055252-0.00046498i,0.00059921-0.0010108i,0.00022469-0.0012461i,0.00047865-0.0011212i,0.00071641-0.00052671i,0.00057667-0.00027094i,0.00013561+0.00019417i,-0.00013794+0.00060772i,2.9e-05+0.0002307i,8.7748e-05-4.6352e-05i,-0.00033582+5.4923e-05i,-0.00059091+0.00012208i,-0.00045672+0.00010456i,-0.00018088-0.00047916i
-0.00077539+0.00091573i,-0.00083234+0.0019773i,0.00013718+0.0026356i,0.0005208+0.0015712i,0.00081388+5.3009e-05i,0.0010337-0.0003808i,0.00081164-0.00042932i,0.00077644-8.7385e-05i,0.00042975+0.00022701i,0.00020039+0.0001829i,7.1187e-05+0.00046139i,-0.00052303-0.00017924i,-0.00027006-0.00083416i,-2.1741e-05-0.00073068i,-0.00040452-0.00054156i,-0.00048581-0.00034654i,0.00012037-0.00022633i,0.00026204-8.5764e-05i,-0.00025498-0.00014489i,-0.00059031-0.00029033i,-0.00014926-0.0002319i,0.00016647+0.00026122i,0.00060421+0.00053081i
-0.0014425-0.00037681i,-0.0022357-0.00023696i,-0.0024729-0.00023868i,-0.00052768-0.00058015i,0.0012115-7.5023e-05i,0.0018479+0.0011804i,0.0017243+0.0011716i,0.00089646+0.00047691i,0.00024248-0.00028195i,-0.00018577-0.0010373i,0.00060724-0.00071676i,0.00077905-0.00016999i,0.00032058-0.00071192i,-0.00014543-0.0011757i,-0.00013209-0.00056812i,0.00033418-8.4605e-05i,0.00013781-0.00014025i,-3.4386e-05+5.8159e-05i,0.00014774+0.00042566i,-0.00040248+0.0010274i,-0.00054137+0.0014085i,0.00050425+0.0015562i,0.0011061+0.0012652i
8.9333e-05-0.00051739i,0.00030514-0.00055735i,0.0010732+0.0005055i,0.0011084+0.0011364i,0.0010947-6.1809e-05i,0.00079352+0.00032998i,0.0002703+0.00061191i,0.00016973-0.00017021i,0.00040673-0.00053542i,-3.5101e-05-0.0006059i,0.0002081-0.00040251i,0.00047544+0.00058654i,0.00035708+0.00054417i,-0.00041663-3.3116e-05i,-0.00039928-0.0006075i,-0.00025408-0.001019i,-0.00042532-0.0010129i,-0.00026728-0.0011721i,-0.00056715-0.0007961i,0.00023519+8.9972e-05i,0.00075001+0.00030587i,0.00016121+0.00024573i,0.0006472-0.00012135i
-0.0015865-0.00072147i,-0.0017796+2.0397e-05i,-0.0015994+0.0012698i,-0.00065359+0.0010434i,0.00082798-0.00021763i,0.0015369-0.00091457i,0.00071141-0.00081127i,0.00021091-0.00022658i,-7.7316e-05+0.00050927i,-0.00041199+0.00070202i,-1.0014e-05+0.00034767i,-7.6271e-05-4.2092e-05i,-8.4916e-05-0.00037797i,-8.2314e-05-0.00046532i,0.00046959-0.00014922i,0.0010229-4.0442e-05i,0.00052316+0.0002006i,-1.309e-05+7.8703e-05i,-0.00039316-0.00076452i,-0.0012221-0.00060911i,-0.0019938+0.00021659i,-0.0012025+0.0002932i,0.00039476+0.0003296i
-0.00064503+0.0003813i,0.00022058+0.0012941i,0.00030425+0.0016294i,0.00014547+0.0015265i,0.0013837+0.0017352i,0.0019287+0.0015189i,0.0015806+0.00081597i,0.0010231-8.9088e-05i,4.6253e-05-0.00012996i,-0.00027707+0.00054623i,7.372e-05+0.00045591i,1.5415e-05-0.00010634i,-5.4804e-06+6.7911e-05i,-8.8083e-05-0.00011144i,-0.00025516-0.00089665i,-2.8e-05-0.00088169i,0.00036815-0.00043871i,-0.00014102+0.00049332i,-0.00068699+0.00060893i,-0.00026005-3.0244e-05i,-2.9389e-06-5.8631e-05i,-0.0005099+0.00058318i,-0.00074851+0.0010297i
-0.00018762+0.00035156i,-0.0010255-0.00012956i,-0.00070292+0.0010529i,0.00059983+0.0016439i,0.0019691+0.00044326i,0.001387-0.00041202i,0.00058375-0.00042911i,9.4905e-05-0.00036038i,-0.00015535-0.00026807i,0.00082419+0.00040878i,0.0013073+0.0005351i,0.00077348-0.00042152i,0.00036645-0.0010699i,0.00020026-0.00029714i,-0.00013484+0.00028032i,-0.00063726+0.00015265i,-0.0003329+0.00011084i,0.00018097+0.0003353i,0.00064295+0.00020802i,0.0008768-5.2368e-06i,0.00094676+0.00018972i,0.00032761+0.00070576i,-3.811e-05+0.00068432i
0.00044456+0.00067298i,-7.3743e-06+0.00037893i,-0.00019604+0.00026226i,0.00082417+1.0685e-05i,0.0022241-0.0001861i,0.0019249-0.00039167i,0.000807-0.00076178i,-0.00013033-0.00014235i,-0.00052577-0.00014507i,-0.00037217-0.00031951i,2.0488e-05+0.00025831i,7.6437e-05+0.00031282i,-0.00038131+0.00010302i,-0.00031532-0.00015476i,-0.00043349-0.00022782i,-0.00033367-0.0002038i,-0.00013424-0.00037954i,-6.1745e-05-0.00054369i,-0.00045072+1.3347e-05i,-0.00082575+0.0008852i,-0.00013041+0.00069471i,-6.2562e-05+4.7261e-05i,0.00027315+0.00023036i
0.00047083-0.0020773i,-0.00049663-0.0015883i,-0.00098186-0.00071933i,-0.0010384+0.00083991i,-0.00036762+0.0010962i,0.00012609+0.00026421i,0.00016052-0.00026438i,0.00049595-0.00036184i,0.00057953-0.00064689i,0.00010567+6.9162e-05i,-0.00055419+0.00062392i,-0.00024994+0.00026509i,0.00045009+0.00013446i,0.00060481+0.00016771i,0.0006196-0.00019089i,0.00046098-0.00055506i,0.0007172-0.00021697i,0.00074979+0.00011703i,0.00011478+0.00060759i,0.00018628+0.00051864i,0.00065834-0.00082165i,0.0010416-0.00059657i,0.00015871+0.00035544i
0.00075715-0.00015648i,0.00026267-0.00025293i,0.00010523+0.00041227i,0.00078862+0.0010023i,0.0013069+0.00075708i,0.0016591+8.6614e-05i,0.0011555-0.00071968i,0.00082589-0.00080478i,0.00094415-0.00076244i,0.00098172-0.00028474i,0.00086637+0.00039806i,0.00032721-0.0001496i,-5.9701e-05-0.0010384i,-7.7802e-05-0.00078793i,-0.00012334-0.00020189i,-0.00010042-0.00037697i,0.00049893-0.00036439i,0.00049155-0.00010614i,-0.00082026-0.00059776i,-0.00057119-0.00088682i,0.00063047-0.00062248i,0.001003+2.0564e-06i,0.00052582+0.00027749i
0.00037784-0.0013166i,-3.2941e-05-0.0012902i,-0.00014898-0.00060487i,9.0795e-05+0.00067269i,0.00058894+0.00049028i,0.00094803-0.00031781i,0.00021176-0.00062812i,-0.00019554-0.0006844i,0.00019015-0.00051616i,0.00018273-0.00040146i,0.00033693+0.00054403i,0.00053969+0.00068235i,-0.00016777-0.00027091i,-0.00027102-0.00071713i,0.00079994-0.000456i,0.000712-0.00043694i,0.00035062-0.00067048i,0.00032906-0.00064738i,-0.00028509-0.00016344i,-0.00049412+0.00020079i,0.00036641+0.00057631i,0.00041271+0.00050213i,0.00051458-0.00010686i
-0.0010752+0.0011358i,-0.00052204+0.0014268i,0.00079842+0.0032281i,0.0018413+0.0038796i,0.0034202+0.0024448i,0.0028125+0.0015333i,0.00053247+0.00025743i,-0.00069376-0.00074911i,-0.00039683-0.00056419i,0.00074348-0.00057672i,0.00099423-0.00031437i,0.00067366-0.00028707i,0.0010788-0.00077146i,0.0010558-0.00020665i,-0.00013298+9.4718e-06i,-0.00080542-0.00042044i,-0.00029926-0.0010577i,0.00019206-0.00053181i,-0.00015055-5.4032e-05i,-0.00077055-0.00029606i,-0.0011953+0.0002071i,-0.00080258+0.00074729i,-3.6182e-05+0.00065934i
1.8677e-05-0.0014885i,-0.001309-0.00063826i,-0.0016759+0.00030296i,-0.0010822+0.00040366i,0.00011897+0.00023995i,0.0018005-0.00082254i,0.002313-0.0010451i,0.0016175-0.0003704i,0.00049726-8.8801e-05i,-0.0002291+0.00037701i,-0.00076871-2.0919e-05i,-0.00032278-0.00034862i,-8.832e-06+0.00038687i,-0.00014716+0.00061751i,0.00016495-2.6358e-05i,0.00078521+0.00054878i,0.00071636+0.0003204i,0.00077564-0.0003468i,0.00070804-0.00013239i,-0.00024893+0.00016691i,-0.00081411-0.00018454i,-0.00028912-0.00051536i,3.427e-05-0.00013131i
-0.00075138-0.0024169i,-0.00084936-0.00089945i,-0.00033916+9.2237e-05i,0.00095876+0.0011556i,0.0018168+0.0021977i,0.0015082+0.0012716i,0.0011189+0.00032752i,0.00087898+0.00071454i,0.00017875+0.0002008i,-0.00062115-0.00070537i,-0.00039317-8.7385e-05i,0.00039393+0.0007224i,0.00029567-1.9239e-05i,1.4669e-05-0.00015517i,-0.00027106+7.0861e-05i,-0.0003352-0.00027903i,0.00033438-0.00013031i,0.00056239+0.00021077i,0.00033461+0.00018831i,-0.00010325+0.00024114i,0.00043485+0.00036621i,0.00067135+0.00054082i,0.00066708+0.00027556i
-0.00079187+0.0026462i,-0.00020042+0.002586i,0.0011562+0.0030665i,0.0021097+0.0027128i,0.0021188+0.00096103i,0.0016793-0.00028278i,0.0012129-9.2093e-06i,0.00060062+0.00015978i,0.00043686+8.7078e-05i,0.0011289-5.3091e-05i,0.0010985+0.0003385i,0.00021032+0.00019849i,-0.00025108-0.00055169i,-0.00088092-0.00050366i,-0.0012934+0.00028383i,-0.00020616+0.00039051i,0.00061078+0.00011336i,0.00013262+0.00035079i,-0.00036007+0.00052502i,-0.00038313-2.6397e-05i,-0.00089658+7.2232e-05i,-0.0011594+0.00031227i,-0.00077926+6.9483e-05i
-0.0010497+0.0012571i,-2.1815e-05+0.001729i,0.001192+0.0019139i,0.0021782+0.0012873i,0.0032666+0.00035652i,0.0028449-0.00011591i,0.0021156-0.00064473i,0.0013162-0.00022091i,0.00035213+0.00056186i,0.0003497+2.9653e-05i,0.00025713-0.00073279i,0.00080874-0.00056474i,0.00071325-0.00051984i,-0.00034648-0.00048455i,-0.00027192+0.00027756i,0.00023368+0.00050432i,0.00023136-3.7425e-05i,6.2775e-05-9.128e-05i,-0.00035937-0.0001016i,-0.00043953+0.00012274i,0.00044136+0.00066362i,0.00059057+0.00086666i,0.00061279+1.8154e-06i
-0.00043777+0.00070604i,-0.0011725+0.00083284i,-0.00079265+0.0017763i,0.0007707+0.0026171i,0.001931+0.00084802i,0.0018607-0.00083818i,0.00076275+0.00012493i,7.3184e-05+0.00040534i,0.000391-0.00018219i,0.00076014-2.7157e-05i,0.0012084+0.00034465i,0.0012749-0.0003335i,5.3364e-05-0.00071353i,-0.0007613-0.00053805i,-0.00058843-0.00054765i,-0.00052713-0.00038379i,-0.00055522-0.00013435i,-0.00072312-0.00022427i,-0.00074837-0.000157i,-0.00038583+0.00046236i,0.00013735+0.0005261i,0.0003819-0.00037025i,0.00032266-0.00048516i
-0.00090398-0.00036089i,-0.00033663+0.00028791i,-0.00026661+0.0010364i,0.00090357+0.0015082i,0.0030881+0.0017632i,0.0029587+0.00063587i,0.001397-8.5699e-05i,-0.00028247+0.00017645i,-0.00093294-1.4268e-05i,-0.00011637-0.00049386i,-0.00017857+0.00018561i,-7.0875e-05+0.00094108i,0.00053001-0.00012132i,0.00046892-0.0010679i,8.1178e-05-0.00036747i,-0.00042724+0.0003254i,-0.0010077+0.00027936i,-0.001029-0.00019788i,-0.00072413-0.00019421i,-0.00015118+0.00032782i,0.00023183+0.00081481i,-2.1377e-05+0.00087037i,-0.00011213+0.00033998i
-0.00014465+6.9037e-05i,6.7977e-05+0.00056072i,0.00089732+0.0011853i,0.00026057+0.0015316i,0.00012751+0.00074006i,0.00092959-0.00016311i,0.0014011-0.00062862i,0.00055319-0.00014446i,-0.00080508+0.00011063i,-0.00072437-0.00061239i,-0.00037186-0.00039706i,0.00010662+0.00012872i,0.0007491+0.00011623i,0.00028407-0.00037262i,-0.00035206-0.0006816i,2.6602e-05-0.0010053i,-2.9028e-05-0.0013822i,-0.00068568-0.00079522i,-0.00027979-0.00057412i,0.00035384-0.0011743i,0.00029104-0.00057229i,4.4976e-05-4.8688e-05i,0.00023663-6.9149e-05i
