-0.0021728+0.0013852i,-0.0022357+0.00040463i,-0.0021154+8.2012e-06i,-0.00087348-0.00019533i,0.00086277+0.00022411i,0.0010916+0.0005132i,0.00025515+0.001043i,0.0006487+0.002196i,0.0013208+0.0018766i,0.0018122+0.00061042i,0.0015167-0.00063913i,0.00038995-0.0017964i,-0.00021076-0.0013801i,1.4307e-05-0.00041996i,-0.00024189+0.00016462i,-8.2058e-05-0.00010129i,0.00025213-0.00039717i,-0.00020336+0.00011223i,-0.00085437+0.00020664i,-0.001165-0.0005895i,-0.00050339-0.00065306i,-0.00011678+0.00025937i,0.00011485+0.00044375i
0.00031631-0.00045142i,-0.00037802-0.00047838i,-0.00069018+0.0011108i,-0.00075475+0.0010162i,-0.00023985-0.00065357i,0.00022121-0.0013098i,0.00017597-0.00092577i,-0.00043863-9.6261e-05i,-0.00095862+0.00037958i,-0.00091581+0.00030985i,-0.00034251-2.3193e-05i,0.00071191-0.00017968i,0.00087304+0.00050895i,0.00012233+0.00071816i,-0.00060227+0.00030843i,-0.00050222-0.00025741i,-5.4841e-05-0.00043122i,0.00025171-0.00033435i,0.00074109-3.9063e-05i,0.0007116-0.00016473i,5.3146e-05-0.00082353i,-0.00046146-0.00040383i,-0.0001208+0.00050068i
-0.002255-0.00081425i,-0.0015237-0.00080147i,-0.0014597+8.7436e-05i,-0.0017398+0.0012341i,-0.0014326+0.00088482i,-0.0004836-5.519e-05i,0.00023404-0.00083718i,3.1904e-05-0.00085474i,-0.00046568-0.00068261i,-0.00069401+0.00017991i,-3.2057e-05+0.00098782i,0.00037349+0.00067889i,-1.7502e-05+0.00053267i,-0.00068569+0.00032781i,-0.00042356+1.4385e-05i,-0.00014939+0.00032832i,-0.00046555+0.00076401i,-0.0007016+9.8314e-05i,-0.0010958-0.00030827i,-0.0007866+0.00069852i,-0.00072516+0.00072242i,-0.00039156+0.00022007i,-0.00024682+0.00075424i
-0.0015382+0.0017786i,-0.0018032+0.0018013i,-0.0018187+0.0018034i,-0.0009485+0.0017644i,0.00024224+0.0014239i,0.00054754+0.00086882i,-0.00021291-0.00043367i,-0.00093624-0.00034584i,-0.0012966+0.00035604i,-0.0011033+8.5392e-05i,0.00021861-0.00031871i,0.00071869+0.00012156i,-0.00015971+0.00048326i,-0.00067341+0.00083187i,-0.00022034+0.0011541i,0.00013689+0.00064112i,-0.00026728+0.00047983i,0.00018659+0.00025339i,0.0008345-1.2415e-05i,0.00079324-0.00052355i,0.00024156-0.00017999i,0.00040346+0.00057642i,0.00023028+0.00023614i
3.588e-05-0.0020097i,-0.00046968-0.0015826i,-0.0014753-0.00073279i,-0.0020112-0.00065993i,-0.0009769-0.0005317i,0.00032813+0.0005313i,0.00070351+0.00058794i,-8.1769e-05+4.3321e-05i,-0.0011053+0.00065747i,-0.0011336+0.00080089i,-0.00052236+0.00028963i,0.0003716-0.00065873i,0.0013181-0.00054849i,0.0010526+0.0005864i,0.00020457+0.00067759i,3.1719e-05+0.00010324i,-5.1257e-05+0.0010867i,0.00010133+0.0016228i,0.00058387+0.00061576i,0.00055759+0.00041911i,0.00050239+0.0013553i,-9.8073e-05+0.00077853i,-3.0621e-06-0.00060673i
0.0015799+0.00089597i,0.0011063-0.0001556i,0.00076313-0.00075272i,0.0013632-0.0011987i,0.0012913-0.001188i,0.00031718-0.00086186i,-3.9737e-05+1.0392e-06i,0.00040282+0.00032603i,-1.6895e-05+0.000309i,-0.00084021-6.6886e-05i,-0.00072263-2.7639e-05i,-0.00077471+0.0011574i,-0.00088792+0.0013776i,-0.00072469+0.00016815i,-0.00061442-7.865e-05i,0.00013402+0.00013896i,0.00058159-6.7193e-05i,7.6715e-05-0.00015651i,-4.5822e-05+8.5351e-05i,-0.00018246-3.0758e-05i,-0.0007857-0.00028724i,-0.00029274-0.0009931i,0.00018965-0.0013037i
-0.00088418-0.0013763i,-0.0010125-0.00050039i,-0.000676+0.00096029i,0.00022783+0.0018734i,0.00046806+0.00084932i,0.00020525-0.0011323i,-0.0005368-0.0011556i,-0.00078576-0.00028762i,-0.00030013+0.00038167i,0.00015361+0.00097712i,0.00067108+0.00050489i,0.00067476+0.0002979i,0.00028021+6.0611e-06i,-4.796e-05-0.00040847i,-4.3474e-05+0.00020675i,3.7423e-05+0.00050004i,-8.4953e-05+4.9919e-05i,-0.0002823-0.00012531i,-0.00021512-0.00013614i,0.00032277-0.00013175i,-0.0002273-0.00029101i,-0.0006003-0.00020892i,0.00036462+0.00038831i
0.00063664-9.4072e-05i,0.00068271+0.00050972i,0.00044155+0.0016689i,4.276e-05+0.0011658i,0.00070315-6.4665e-05i,0.00068084-0.00026148i,-0.0004263-0.00078793i,-0.00026263-0.0007729i,-0.00011882-0.00034271i,-0.00042307-0.00030709i,-0.00035373-0.00033483i,-0.00012453-7.5872e-05i,0.00021563+0.00043303i,0.0012423+0.00026086i,0.0013366+8.578e-05i,0.00076448+0.00022078i,0.00047561+0.00025298i,0.00054264+7.0667e-05i,0.00010541-0.00012133i,-0.00048655-0.00015959i,-0.00061657+0.00027767i,-0.0009631+0.00038883i,-0.00061111+0.00019814i
-0.00086756-0.00057092i,-0.0020471-0.00081471i,-0.0032074-0.00051801i,-0.0020093+0.00057238i,0.0003619+0.00060303i,0.0011916+0.00047342i,0.0006922+0.00050539i,-0.00035022+4.4729e-05i,-0.00121+0.00014325i,-0.00074677+0.00021701i,-0.00022832+7.1284e-05i,-0.00067404+0.00042285i,-0.0008609+0.00089929i,-0.00042136+0.0011338i,-0.00077884+0.0013725i,-0.00064862+0.0011454i,0.00026985+0.00022095i,0.0003889-3.6607e-05i,0.00025276+8.0719e-05i,0.00039804+0.00045974i,0.00049205+0.00043555i,0.00015686-6.0562e-05i,0.00042991-3.3761e-05i
-0.00039014-0.00049195i,-0.00048171-0.00031937i,-0.00042355-0.00015897i,-0.00019233-0.00010996i,0.0008723-0.00051536i,0.0004266-0.00086399i,-0.00012018-0.00073261i,4.1504e-06-0.00091763i,-0.00011951-0.00081967i,0.00023873-0.00022721i,0.00020871+0.00013029i,-0.00054491+0.00013796i,-0.00049804+0.00015957i,-1.384e-05+0.00016887i,-9.4589e-05-5.3888e-05i,0.00020302+0.00055284i,8.4787e-05+0.00049379i,-9.9824e-05+0.00023287i,0.00017029+0.0011565i,-0.00011071+0.0011928i,-0.00018994+0.00038427i,-0.00057304+0.00068081i,-0.00067118-0.00011193i
-0.00091706+0.00018318i,-7.4543e-05+0.0016525i,-2.833e-05+0.0021301i,0.00026808+0.0010004i,0.00085488+0.00021855i,0.00094356-0.00034302i,0.00070526-0.00038879i,0.000374-6.8466e-05i,0.00014213-0.00040881i,0.00037365-0.00019023i,0.00044943+9.9988e-05i,-4.4592e-06-0.00060766i,0.00043253-0.0009397i,0.00053412+7.1481e-05i,0.00022782+0.00052064i,0.00082206+0.00018365i,0.00051486-2.8985e-05i,-0.00024015-6.3729e-05i,-1.8095e-05+0.00015577i,-0.0004609+5.7212e-05i,-0.0010486-0.00053523i,-0.00030395-0.00019536i,0.00015763+0.00013824i
-0.00025768+0.00080073i,-0.00090655+0.0016799i,-0.0012961+0.00091876i,-0.00089374+0.00060657i,-0.0004481+0.00082119i,0.00010401+0.00010757i,-6.9419e-05-0.00050507i,-0.00079988-0.00072393i,-0.00082845-0.0011383i,-0.00064628-0.00058015i,-0.00068658+0.00025933i,-0.00032524+0.00034333i,-0.00020685-0.00046017i,-0.00038316-0.00075386i,-0.0001381-0.00056093i,0.0003563-0.00014741i,0.0007378-7.1052e-05i,0.00085726-9.6371e-05i,0.00012172+0.00015386i,-0.00044655+0.00042281i,-1.1332e-05+0.00042433i,-1.9125e-05-0.00011219i,-0.00028761-0.00032904i
0.00036861+0.00025955i,-0.00049175-8.1865e-05i,1.7946e-05-0.0013971i,0.00010873-0.0016596i,-0.00016296-0.0011746i,-0.0004492-0.00061405i,-1.1268e-05+0.00046455i,0.00021775+0.00096727i,-0.00040551-0.00035518i,-0.00049566-0.001419i,-2.6428e-05-0.001252i,-8.3357e-05-0.00074438i,-0.00033676-0.00097458i,-0.00031978-0.00081992i,-0.00034115-0.00014199i,0.00038564-0.00029862i,0.00066337-0.00012712i,0.00041556+0.00049973i,0.00087299-5.4986e-05i,0.00042624-0.00013313i,-8.6527e-05+0.00069705i,-5.5741e-05-3.1673e-05i,-0.00026923-0.00039788i
0.00091091+0.0013989i,5.386e-05+0.00031544i,0.00092205-0.00049101i,0.00085748-0.00079346i,-0.00058062-0.00083821i,-0.0010662-0.0002698i,-0.00069959-9.7851e-05i,-0.00014934-0.00027542i,-0.00010485-0.00080883i,-0.00014131-0.0014571i,-0.00031259-0.0011758i,8.6423e-06-0.00028008i,0.00050572+0.00012762i,-9.7487e-06+0.00026377i,-3.6932e-05+0.00021749i,0.00059404+7.4788e-05i,0.00048102+0.00048441i,0.00023435+0.00060615i,0.00035986+0.00079146i,3.0097e-05+0.0001197i,-0.00021542-0.0007531i,-0.00030805-0.00074435i,-0.0004865-0.00056908i
0.0014845+0.0013692i,0.0017817+0.00066826i,0.001217+0.0011166i,0.0013565+0.00097222i,0.0014958+0.00030523i,0.00083826-0.00042816i,0.0005262-0.00046467i,0.00094834+0.00044047i,0.00053211+0.00054392i,7.9849e-06-3.5867e-05i,0.00034199-0.00026439i,-0.00018379-0.00036296i,-0.00063667-0.0001241i,-0.00038243+0.00061244i,-0.00041843+0.00061519i,-0.00063792+4.4781e-05i,-4.66e-05-0.00049781i,0.00021739-0.0003412i,3.9981e-05-1.5854e-05i,-4.3998e-05+0.0001784i,-0.00035923+0.00085892i,0.00027779+0.00084537i,0.00077912+0.00058056i
-0.0037915+0.0024258i,-0.0027479+0.0010694i,-0.00073529+0.0001336i,0.00072715+0.00027987i,0.0008501+0.00091564i,6.5378e-06-0.00010853i,-0.00053252-0.00097538i,-0.0005019-0.00044204i,-0.00017067+0.00021884i,0.00012602+0.00012801i,0.00053977+1.0756e-05i,0.0011365-0.00019535i,0.0006183-0.00056682i,-0.00031188-0.00066288i,0.00037896-0.00042024i,0.00079858-0.0003665i,0.00047123-0.00027056i,0.0002867-0.00053084i,-0.00013109-0.00014054i,-0.00028829-0.0002093i,-7.6856e-05-0.00042494i,-2.4569e-05+0.00030745i,0.0001164+0.00078609i
-0.00081155-0.00044362i,-0.00041433-0.00078577i,2.7884e-05-0.00057049i,0.00019722+0.00078607i,0.00054309+0.00086252i,0.00072397+7.0241e-05i,-0.00017243-0.000114i,-0.0006433-0.0007532i,-0.00048861-0.00056315i,-0.00042506-0.00028147i,-0.0002173-0.0003233i,-0.00047851-0.00013323i,-0.0010061-2.2103e-05i,-0.000356-0.00019597i,4.2367e-05-0.00013627i,0.00041709+0.00059106i,0.00014185+0.00067886i,-0.0007303+0.00044284i,-0.00037389+0.00056969i,0.00011869+0.00049273i,0.00011288+0.00063773i,8.1985e-05+0.0011192i,0.00016085+0.0010547i
0.00063536+0.00076365i,0.001093+0.0005453i,0.00055422+0.00041126i,9.3636e-05-0.00035234i,0.00090381-0.00049255i,0.0017166+0.00024765i,0.0013374+7.9962e-05i,-0.00041073-0.00082964i,-0.000647-0.0017724i,0.00023162-0.0015971i,0.0010459-0.00098048i,0.00091693-0.00050492i,5.1571e-05-0.00040852i,-6.9623e-05+0.00033517i,-3.6024e-05+0.00055335i,-6.1054e-05-0.00033762i,0.00037473-0.00068012i,9.9031e-05-0.00038569i,-0.00010247-0.0007286i,0.00026456-0.00082463i,0.00026989+7.1543e-05i,0.00032827+0.00044029i,0.00012933-0.00023521i
0.00021386+0.00022351i,-0.0014808+0.00038251i,-0.0021201+0.0012077i,-0.0013263+0.00035394i,-0.0010956-0.00064222i,-0.0005796-0.00057097i,0.00061215+0.00025653i,0.00020055+0.0009393i,-0.0006198+0.0001688i,-0.00035156-0.0007679i,-0.00067666-0.00014116i,-0.00097753+0.0008983i,-0.00084979+0.00055775i,-0.00069608+1.2967e-05i,-2.7279e-05-5.8484e-05i,0.00065329-1.4755e-05i,0.0001183-0.00024991i,-1.0571e-05-0.00052418i,-0.00016062-0.00027837i,-0.00067344-0.00019803i,-0.00046421-0.00070912i,0.00010275-0.0006588i,-0.00042613-0.00033686i
-0.0012851+0.0023127i,-0.0019487+0.0021217i,-0.0016527+0.0014766i,-0.0004024+0.0016384i,0.00087228+0.0004531i,0.0011604-0.00049786i,0.00037734-0.00010818i,6.8327e-05-0.00028209i,-9.5757e-06-0.00012358i,-0.00019224-0.00025273i,0.00010179-0.00046045i,0.00050805-1.8419e-05i,0.00023744+0.00046705i,-0.00084969+0.00027372i,-0.00047472-0.00026524i,-0.00018561+8.2071e-05i,-0.00060285+0.00024887i,-0.00075708-0.00035418i,-4.6787e-05-0.00042222i,0.00025053+2.4388e-05i,-0.00010163+0.00034009i,-0.00041919+7.5401e-05i,-0.00053988-0.00015246i
0.0023817-0.00068982i,0.0022136-0.00097058i,0.0025552-0.00060082i,0.0014316-0.0010712i,8.3953e-05-0.0010885i,-0.00011955+0.00032088i,-0.00029607+0.00098738i,-0.00029477+0.00038348i,0.00021683-0.00028441i,0.00010816-0.00040655i,3.7841e-05+0.00021968i,-0.00025777+3.9515e-05i,-0.0005388-0.00041336i,-0.00019224-0.00061825i,-7.1699e-05-0.00067291i,0.00016595+0.00050198i,0.0004038+0.00074264i,0.00010289-0.00019413i,-0.00027285-0.0001304i,-0.00048133+0.00067199i,-0.00042731+0.00033431i,-0.0008057+2.0944e-05i,-0.0012041-0.00032997i
-0.001096+0.0020062i,-0.0016525+0.0025003i,-0.0015187+0.0031524i,0.00015464+0.0020212i,0.0015244-0.00039609i,0.00057387-0.0014987i,4.8049e-05-0.00126i,0.00011495-0.00059722i,0.0003364-0.00016651i,0.00067421-0.00020465i,0.00078189-0.00044556i,0.00085911-0.00087651i,0.0009381-0.00058043i,0.00043467-0.00011967i,-0.0002071-0.00041168i,-0.00038632-0.0010604i,-0.00062446-0.0014993i,-3.5222e-05-0.00094053i,0.00048422+0.00015851i,0.00030593+0.00031052i,-0.00019679+4.203e-05i,-0.00031215-0.00040208i,-0.00055189-0.00082715i
-0.0026746+7.7565e-05i,-0.0026252+0.00032076i,-0.0033212+0.00065612i,-0.0022374+0.0014995i,-0.00043812+0.001456i,0.00051719+0.00038133i,0.00048048+0.0005314i,0.00026053+0.00057378i,-0.00082612-0.00023342i,-0.00095851-0.00026435i,-0.00015657-0.00050586i,-0.00037072-0.00046693i,-0.00030558+7.0131e-05i,0.00033638-0.00060233i,0.00030387-0.00036121i,-0.0002999+0.00012671i,-0.0004554+0.0002955i,-0.00036385+0.00035035i,-0.00045722-0.00015214i,-0.00026936-0.00059133i,-0.00035543-0.000191i,-1.6599e-05+0.00036208i,-9.2567e-05+0.00048783i
-0.00015275-0.00014766i,0.0010381-0.00018967i,0.00036118+0.00031592i,-0.00020076+0.00028364i,-2.2983e-05+0.00030659i,0.00033037+0.00019176i,0.00032325-0.00025172i,9.181e-05-0.00068644i,-0.00044232-0.00020676i,-0.00084939+0.00070419i,-0.0012855+0.00045925i,-0.00073512-0.00030703i,0.00035141+0.00019225i,0.0002872+8.8922e-05i,-0.00043156-0.00026155i,-0.0001697-0.00036162i,0.00015678-0.00064123i,-0.00011343-0.00050007i,6.6715e-05-0.00028952i,0.0004163-0.00015053i,0.00029814-0.00017839i,0.00033053-0.00042208i,0.0003578-0.00051109i
-0.0016981+0.00096788i,-0.0022022+0.0014036i,-0.0018188+0.0019191i,-0.00085685+0.001338i,0.00045433+0.00015777i,0.0010316-0.0013007i,0.00070269-0.0012389i,-0.00058636-0.00062703i,-0.00083566-0.0003823i,-0.00015242+0.00049833i,0.00019907+0.00089819i,0.00042442+0.0007291i,-9.5224e-05+4.6796e-05i,-0.00052116-0.00095344i,-0.00065248-0.00064619i,-0.0010081+7.0632e-05i,-0.00099718+0.00020847i,-0.00024587+0.00053456i,0.00045062+0.00073088i,0.00055305+0.00033475i,-2.1828e-05-3.9556e-05i,-5.512e-05+0.0002796i,-0.00010218+0.00035628i
-0.0011307+0.00060787i,-0.00070614+0.00052952i,-0.0013793+0.0012512i,-0.00095419+0.0019352i,7.2175e-05+0.0015842i,0.00033134-0.00023707i,-3.9957e-05-0.00074175i,1.8236e-06-3.9158e-05i,0.00010992+0.00046147i,-0.00050199+0.00012097i,-0.00016905-0.00094604i,0.00075831-0.00087419i,0.00039717-0.00014663i,0.00014785+0.00010049i,0.00049776-9.6461e-05i,-0.00024377+0.00040412i,-0.0010689+0.00084096i,-0.00079483+0.00019323i,-0.00022968-0.00053068i,-1.5515e-05-0.00048773i,0.00084985+0.00058021i,0.00061108+0.0010985i,-0.00065328+0.0001358i
-0.00013563-0.0014188i,-0.00053407-7.2832e-05i,-0.0014815+0.00037227i,-0.0012305+0.00049699i,-0.0003461+0.00047824i,0.00091061+0.00029904i,0.0011109-0.00031147i,-0.00017214-0.00153i,-2.3406e-05-0.00164i,4.9646e-05-0.00055899i,-0.00011411-9.1293e-05i,-2.9355e-05+0.00039889i,0.00012708+0.00051443i,0.00019109+0.00050425i,7.6122e-05+0.00033608i,-0.00028773+0.00036213i,-0.00025102+0.00021035i,8.2313e-05-0.00033391i,0.00023367-0.00061538i,3.4413e-05+0.00040965i,-2.3688e-05+0.0011838i,0.00030691+0.0001633i,0.00036862-0.00051995i
-9.2802e-05-0.00018225i,-0.00051396-0.00013786i,-0.0011688-0.00068965i,-0.0013138-0.00072124i,-0.0016763+0.00093755i,-0.0019594+0.0013872i,-0.0010123+0.00022461i,-0.00025927-0.00088136i,4.3384e-05-0.001525i,-0.0003681-0.0013987i,-0.00090355-0.00020883i,-0.00073739+0.00018096i,-0.00017985-9.78e-05i,0.00053699-0.00032423i,0.00016181-0.00052786i,-0.00013021-0.00043125i,-0.0001153+0.00027852i,-9.8357e-05+0.00063204i,9.0921e-05+0.00015924i,0.00033361+4.7604e-05i,0.00018322+0.00019759i,-0.0003857+0.00024582i,-0.00079419+0.00017616i
0.00052268-0.00027427i,-6.4319e-05-0.0010977i,-0.00078191-0.0014874i,-0.00068911-0.0017778i,-0.00040035-0.0013779i,-0.0013375-0.00048205i,-0.00033068-5.8477e-05i,0.00038152-0.00059519i,-0.0004062-0.001103i,-0.00077249-0.00011562i,-0.00069897+0.0015456i,-5.93e-05+0.0013185i,0.0002465+0.00053993i,0.00029117+0.00043278i,0.00016195+0.00012678i,4.0735e-06+0.00038068i,0.00019274+0.00012498i,0.00022089-0.00045508i,-0.00074377-0.00074878i,-0.00068872-0.00043865i,-0.00020035+0.00062133i,-0.00010714+0.001333i,-0.00035576+0.00072699i
0.0017764-0.00053208i,0.0012698-0.00091756i,0.00027022-0.00013999i,-0.00022115+0.00053603i,-0.00037242+0.0003639i,-0.00065152-0.00043595i,-0.0006423-0.00030639i,-0.00063421-3.4425e-06i,-3.3141e-05+0.00012022i,-0.00016398+0.00027233i,-0.00039462-0.00021239i,-0.00023875-0.00041321i,-0.00053535-6.8648e-06i,-0.00040006+7.5657e-07i,-1.4053e-05-0.00011137i,0.00036848-0.00041638i,0.0007793-0.00061482i,0.0007052-0.00061118i,0.00069402-0.00090812i,0.0003489-0.00019698i,0.00029921+0.00041507i,0.00065668+0.00018379i,0.00040161-2.9896e-05i
-0.00067096-0.00056732i,-0.00014476-0.0004213i,-0.00011742-0.00036767i,-0.00024888-0.00099406i,-0.00030273-0.0010714i,0.00012694-0.00079628i,0.00056781-0.00075441i,0.00046094-0.0009334i,0.00016191-0.00099123i,-0.00052001-0.00048564i,-0.0011193-6.6374e-05i,-0.0012769-5.2828e-05i,-0.0013397-0.00028473i,-0.00098778-0.00040964i,-8.1988e-05+6.4941e-05i,-7.7525e-05+0.00030298i,-0.00043888+0.00039436i,0.000347+4.4786e-05i,0.00088897-0.00055175i,0.00052887-4.7536e-05i,-7.4445e-05+0.00046693i,0.00014108+0.00025815i,0.00010137-0.00012812i
-0.0020379-0.00065046i,-0.0019959-0.00036925i,-0.002235-0.00028411i,-0.0017758-1.7044e-06i,-0.00084438+0.00044022i,-0.00066767+0.0009136i,-0.00027027+0.00034892i,0.00030175-0.00045024i,0.00025831-0.00074766i,-0.00074155-0.00013571i,-0.00090987+0.00088866i,-0.00057393+0.0014887i,-0.00063639+0.0017517i,-0.0010437+0.0010635i,-0.00072337+0.00078601i,0.00011077+0.00083961i,-0.00034947+0.0005943i,-0.00093439+0.00033512i,-0.00076895+0.00036007i,-0.00057531+0.00042693i,0.00011806+0.00029345i,0.00020625+0.000784i,-0.00063881+0.0011735i
-0.00066858-0.00012894i,-0.00033598-0.0010966i,-0.00021532-0.0003426i,-6.9409e-05-7.1842e-05i,0.00091784-0.00058513i,0.0011034-0.0010825i,0.00049839-0.00048529i,0.0001977-5.8079e-06i,-0.00056593-0.00099297i,-0.00068987-0.0015043i,-0.00042677-0.00063372i,-0.00071902-0.00044895i,-0.00068613-0.00041957i,-0.00046767-0.0001357i,-0.00026845-0.00010357i,-0.00020739-0.00013386i,-0.00047762+9.7564e-05i,0.00027204+0.00031417i,0.00033693-0.00027729i,2.814e-05-0.00028669i,0.00068078-0.00022329i,0.0012549-0.00029711i,0.0013699-5.3002e-05i
0.003455-0.00010504i,0.0027333+2.4093e-05i,0.0010951-0.00099934i,6.9687e-05-0.0017084i,-7.1979e-05-0.0018025i,0.00035743-0.0017526i,0.00094391-0.0013511i,0.0013251-0.00081435i,0.0012208-0.00077616i,0.00053766-0.00028348i,-0.00059247+0.00055388i,-0.00090077+0.000854i,-0.00082438+0.00058144i,-0.0010672+6.2557e-05i,-0.0010003-0.00032731i,-0.00051585-3.2365e-06i,0.00030552+0.00015707i,0.0006618-0.0003854i,0.00041038-2.043e-05i,0.00013497+0.00047931i,0.00043781+0.00022364i,0.00053869+1.9726e-05i,0.00010266-0.00012054i
-9.5733e-05+0.0020431i,-0.0013958+0.0021023i,-0.0018342+0.00083612i,-0.0014204+7.3063e-05i,-0.0013763-0.0001495i,-0.0015363-0.00085156i,-0.0013258-0.00065696i,-0.00065256-0.00047166i,-0.00032833-0.00074801i,0.00018799-0.0001563i,0.00037181+0.00020372i,-9.3923e-05+9.4866e-06i,-0.00053632+0.00040339i,-0.00061679+0.00062767i,-0.00032842-2.8257e-05i,0.00021209-0.00032547i,0.00053629+0.00066336i,-0.00013007+0.0013178i,-0.00060987+6.6154e-05i,-5.679e-05+7.568e-05i,0.00042212+0.0010763i,0.00020522+0.0013364i,-0.0003223+0.00080437i
0.00065503-0.00060396i,-0.00026089-0.00028237i,-0.00062484+0.00013504i,0.00011035-0.00018757i,0.00078322-0.00024193i,0.00050855-0.00038896i,-0.00021805+1.8916e-05i,8.6971e-05+0.00034993i,0.0011111-0.00051908i,0.0017173-0.0009681i,0.001011-0.0011728i,-2.9857e-05-0.00089494i,-0.0001424-0.00010897i,0.00030907+0.0005672i,0.00017756+0.00063432i,0.00024241+0.00042553i,0.00065012+0.000208i,-0.00027952+0.000652i,-0.0012059-0.00012571i,-0.00094565-0.00093987i,8.4052e-05-0.0007394i,0.001005-0.0010905i,0.00046531-0.00052144i
-0.00018023-0.0012204i,-0.0001655-0.0022463i,0.00019762-0.001814i,5.4042e-05+0.00069851i,0.00037993+0.0013573i,0.00098365+0.00086792i,0.00085718+0.00043172i,0.00035795-0.00041987i,0.00026506-0.00020855i,0.0001245+0.00015336i,-0.0010677+3.4533e-05i,-0.001014-0.00024875i,0.00012848-0.00048731i,0.00076183-0.0005614i,0.00016527+4.1494e-05i,-0.00013379+0.0007733i,-8.2237e-05+0.00045372i,-0.00032087-8.6804e-05i,-9.3591e-05-0.00042483i,-0.00022657+6.769e-05i,-0.00045232+0.00048405i,-0.0010676-0.00020373i,-0.001429-0.00012677i
-0.0025321+0.0022926i,-0.0011471+0.0033356i,-0.0010442+0.0030946i,-0.00035273+0.00098448i,0.00092923-0.00026631i,0.0011513-0.0008982i,-0.000114-0.0013904i,-0.00040387-0.0014361i,-2.6648e-05-0.00097703i,1.1657e-05+0.0001168i,0.000108+0.00075123i,0.00058405-3.3377e-05i,0.0010836-0.00095943i,0.00088465-0.001046i,0.00071013-0.00027334i,0.00073672+6.6937e-05i,0.00065343-0.00039969i,0.00042325-0.00046197i,-4.1148e-05-0.0007854i,-0.00049346-0.00086787i,0.00010741-2.2659e-05i,0.00018064-0.00039364i,-0.00016845+7.3269e-05i
-0.0025583+0.00056887i,-0.0027323+0.00085538i,-0.0029889+0.0016804i,-0.0010103+0.00096971i,0.00098481-0.00043263i,0.00095305-0.0011251i,-0.00027765-0.00054923i,-0.0006166-0.00016044i,-0.00055452+9.563e-05i,7.9629e-06+0.00057132i,0.00081395-8.689e-05i,0.00063126-0.0010957i,-0.00026792-0.0010539i,-0.0010576-0.00018963i,-0.0010864-0.00016895i,-0.0010885-0.0002263i,-0.0010152+0.00041914i,-0.00077092+0.00036027i,0.00046135+0.00026052i,0.00071883+0.00084882i,-0.00020522+0.00054522i,-0.00078295+0.0001934i,-0.00076631-0.00029829i
0.00010207-0.00073916i,1.8674e-05-0.00096096i,-0.00054433-0.00086632i,-0.0010251+0.00015619i,-0.00026544+0.00079673i,0.00039794+0.00023487i,9.2462e-06-0.00039824i,-0.0002389-0.00036227i,0.00042596-0.0005386i,0.00034395-0.0012398i,-0.0001355-0.0011451i,-0.00050892-0.00017487i,-0.00050146-0.00028801i,-0.00041503-0.00042537i,-0.00024029-5.0394e-05i,-8.5944e-05+1.5665e-05i,-6.3069e-06-0.00027519i,0.00047507-0.00019389i,0.00027068+0.00039572i,-0.00050459+0.00061111i,-0.00092047+9.5584e-05i,-0.00025454-0.0004793i,0.00027727-0.00015443i
-0.0011226+0.001456i,-0.00069681+0.0013493i,-0.00032215+0.0017448i,0.00026463+0.0019331i,0.0011477+0.0015081i,0.0012201+0.00015338i,0.00058319-0.00088984i,0.00019771-0.00044435i,-0.000251-0.00040195i,-0.00039267-0.00044706i,0.00015-0.00020542i,0.00030423-0.0005246i,-0.00016678-0.00016238i,-0.00034196+0.00064407i,-0.00033635-6.637e-05i,-0.00074728-0.00056428i,-0.00060005-0.0002628i,-0.00043475-3.6241e-06i,-0.00014711+0.00038587i,0.00042451+0.00018207i,-4.465e-05-0.00023979i,-0.00040502+6.9727e-05i,-0.00021108-7.2223e-05i
8.9301e-05+0.0009638i,-0.0017025+0.00016438i,-0.0021192+1.655e-05i,-0.0014664-1.8041e-05i,-0.00073544-0.0009116i,-0.00061067-0.0012991i,2.4415e-05-0.00035313i,0.00057665-0.00024763i,0.00092522-0.00031193i,0.00045403-0.00018041i,0.001047-0.00069857i,0.0012415-0.00026621i,-0.00029378+0.00019696i,-0.0011411+0.00017381i,-0.00085535+0.00035753i,-0.00048476+0.00010234i,-0.00020538+7.1197e-05i,8.6101e-05-0.00013142i,-0.00013113-0.00034463i,-0.00099686-0.00028193i,-0.00088201-0.00039263i,0.00012008-0.00029294i,0.00021705-0.00012305i
0.00031496-0.00062217i,-8.7351e-05-0.0014129i,-8.3187e-05-0.0011891i,-1.092e-05-0.00089351i,-8.1865e-05-0.000318i,-0.00021209-0.00029146i,-0.00041031-0.00077402i,-0.0002142-0.0013031i,-0.00027987-0.0015561i,-0.00053308-0.00022558i,-0.00011556+0.00088627i,0.00086474+0.00087192i,0.0012472+9.4972e-05i,0.00071573-0.0002937i,-0.00013131-0.00047081i,-0.0002243-0.00055178i,-0.00015516+0.00025698i,0.000157+0.0001537i,0.00046135-0.00020596i,0.00051171-0.00054172i,0.00087962-0.00024975i,0.00072011+0.00068449i,6.9302e-06+0.00042892i
