0.00054033-0.00020398i,0.00022933-0.00011183i,0.00049328-0.00021469i,0.00042912-0.00088061i,0.00077193-0.0011064i,0.00062487-2.9222e-05i,-0.00049025+0.00065496i,-0.00047762+0.0013895i,0.00057682+0.0015928i,0.001499+0.0012153i,0.0019667+0.00035845i,0.0010505-6.053e-05i,-0.00038912-7.0544e-05i,-0.00096293+0.00010918i,-0.00061654+0.00033952i,-0.00040964+0.00030627i,-0.00045764-0.00012993i,-4.0211e-05-0.00075454i,0.00027109-9.3707e-05i,-0.00017652+0.00029379i,-0.0006629-0.00036749i,-0.00041576-0.00073557i,-3.6847e-05-8.0529e-05i
-1.2039e-05+0.00073561i,0.00024448+0.00010496i,0.00032631-0.0010631i,0.0015638-0.0025958i,0.0024543-0.0019344i,0.0025204-0.00073222i,0.0023431+0.00011837i,0.0017599+0.00055585i,0.00077368+0.00056344i,0.0001172+0.0007646i,-4.424e-05-0.00026543i,-0.00015746-0.00092999i,0.00010294-0.00048853i,0.00027733+7.2817e-06i,0.00032744-0.00041673i,-5.9294e-05-0.0011965i,-0.00069075-0.00089655i,-0.0002562+0.00024856i,0.00039967+0.00081796i,0.00043641+0.00037326i,-0.0001382-0.00013507i,-0.00048678-0.00023832i,-9.0837e-05+0.00010051i
0.0014307+0.0012694i,0.0024578+0.0014245i,0.0032817+0.00029958i,0.0033199-0.00064076i,0.0031818-0.0012268i,0.0025359-0.0015914i,0.00099496-0.0014473i,-0.00068702-0.00028471i,-0.00088958+0.00084553i,-0.00018336+0.00073026i,0.00020372+0.00054732i,-0.00026343+0.00057104i,-0.00063573+0.00020413i,-0.00042611+0.00041523i,-0.00059934+0.00074154i,-0.00093639+0.00039971i,-0.0010326-0.0002348i,-0.0011001-0.00076768i,-0.0011016-0.00056782i,-0.00077905-0.00049632i,-0.00069414-0.00012455i,-0.00020711+8.6175e-05i,0.00040468-0.00045237i
-0.00043893-0.0001769i,-0.00090667-0.00017984i,-0.00039262-0.00064794i,0.0014029-0.0016641i,0.0022903-0.0018994i,0.0018589-0.0018446i,0.0010167-0.0015453i,0.00062083-0.00095398i,0.0003045-8.657e-05i,-0.00030409+0.00051277i,-0.00011411+0.00036177i,0.0003018-1.8302e-05i,-6.6743e-05-0.00030763i,-0.00022305-0.00027779i,0.00015672-7.984e-05i,-8.4409e-05+0.00019595i,-0.00051456+0.0002331i,0.00031318+8.6591e-05i,0.00078751+0.00010478i,0.00085912+3.4354e-05i,0.0009134-0.00030958i,0.00034284-0.00063553i,-1.145e-05-0.00029716i
-0.0010874-0.00041036i,-0.00079056-0.00055739i,-0.00056949-0.00042026i,-4.7673e-05-0.00041497i,0.0007779-0.00091098i,0.0021008-0.0010336i,0.0018926-0.001001i,0.00052241-0.0014252i,-4.6477e-05-0.0014712i,0.00014077-0.0014541i,0.00024204+5.4135e-05i,-7.0977e-05+7.3858e-05i,-0.00011076-0.0005585i,0.00020584-0.00021067i,0.0005779-0.00013425i,0.00047541-4.6386e-05i,-0.00010131+0.0001211i,0.00040128+0.00034242i,0.0013285+0.00042329i,0.00078886-0.00037166i,8.8931e-05-0.00082325i,-0.00014709+0.00012502i,-0.00052862+0.0010055i
-2.6894e-05-0.00054918i,-8.131e-05-0.0011437i,0.00040686-0.0011007i,0.00076176-1.4936e-06i,0.0016751+0.00063154i,0.0019254-8.1592e-05i,0.0011258-0.0010499i,0.00036129-0.00056982i,-0.00030658+9.4211e-05i,-0.00027916+0.00012803i,-4.5879e-05+0.00028746i,-0.00035688+5.4775e-05i,-0.00015369-5.329e-05i,-0.00046399-0.00045821i,-0.00036595+8.8627e-05i,0.00027667+0.00083721i,0.00062198+0.0008929i,-0.00026738+0.00065934i,-0.00041117+0.00034392i,0.00023772+0.00050804i,0.00042813+0.00038834i,-8.7969e-05+0.00012187i,-0.00016179+0.00023484i
0.0002802+0.0008661i,0.0018686-0.0007128i,0.0021548-0.0013361i,0.0023753-0.0017435i,0.002681-0.0019753i,0.0023507-0.00072075i,0.0015071-0.00043299i,-0.00044251+7.9938e-05i,-0.00081582+0.0010134i,0.00014941+0.0007435i,0.00019205+0.00029472i,0.00054884+0.00026165i,0.00026443+0.00047038i,-0.00063223+0.0010358i,-0.00025112+0.0012021i,-0.00019032+0.00016118i,-0.00039983-0.00036619i,0.00060529+0.00030684i,0.00085369+0.00042161i,0.00048786-0.00020421i,0.00048007-0.00075578i,0.00085879-0.00036248i,0.00027648+0.00054393i
-4.7499e-05+0.001593i,0.00012453+0.0016645i,-6.8185e-05+0.0013439i,0.00077463+0.0012204i,0.0020868+0.00032539i,0.0023597-0.00074406i,0.0011497-0.00075505i,-0.00046724-0.00075145i,-0.0014656-0.00042632i,-0.0011769-0.00033242i,-0.00056356-0.00038223i,-0.00030974-0.00045956i,-0.00025042-0.00070306i,-0.00034047-0.0008841i,-0.00035118-0.0001339i,-0.00047925+0.00063206i,-0.00054469+0.00043684i,-0.00014994+0.00050334i,-0.00030636+0.0001547i,-0.00021684-0.00033739i,0.00020585-0.00019315i,8.8945e-05+0.00023117i,0.0003607+8.5163e-06i
0.0001963-0.00069898i,0.00027656-0.0011145i,0.0002304-0.0012748i,0.00091434-0.00067392i,0.0015806-0.0006971i,0.0016948-0.0015449i,0.00079096-0.0015847i,-0.0001458-0.0007496i,-0.00025316-2.9845e-05i,-0.00015152+0.00016895i,8.9766e-05-1.1679e-05i,-0.00058645-0.0003771i,-0.00078091+3.6501e-06i,4.6018e-05+7.8178e-05i,0.00049328-0.00038235i,0.00045658+0.00020217i,0.00038918+0.00071403i,0.00010922+0.0005868i,-0.00046181+0.00046206i,6.4717e-05+0.00047955i,0.0013782+6.2823e-05i,0.000923-0.0005577i,0.00080743-0.00087904i
-0.0015814+0.0005522i,-0.00095081+0.0017724i,-0.00072038+0.0016397i,0.00092989+0.00067478i,0.0027828+0.00052693i,0.0026611+0.00075782i,0.0016974+3.2722e-05i,0.00023231-0.00023684i,-0.00073773+0.00099777i,-0.00063588+0.0010339i,-0.00013155-0.0001327i,4.2803e-05-0.00081367i,-0.00013323-0.00093368i,0.0005019-0.0005727i,0.00090246-7.2783e-05i,0.00021828-0.00022953i,-0.00077338+0.00031512i,-0.001143+0.00055762i,-0.00072937-0.0003985i,7.2833e-05-0.001254i,0.00032613-0.00091743i,-0.00024738+0.00013099i,-6.1333e-06+0.00022017i
0.0001453+0.00014008i,0.0002427-5.8298e-05i,0.00054684-0.00030314i,0.0010359+5.3816e-05i,0.0016803-3.7613e-05i,0.0021419-0.00059268i,0.0014452-0.00063148i,-6.6737e-05+0.0005618i,-0.00022387+0.0012311i,-3.3255e-05+0.00072326i,8.6464e-05+0.0004371i,0.00055199+0.00049322i,0.00035444+0.0002033i,-0.00075338+4.2234e-05i,-0.00090161-7.9519e-05i,-0.00050482-0.00032516i,-0.00086695-0.00058517i,-0.0014046-0.00030762i,-0.0011517-0.00045961i,-0.00048563-0.00087761i,-0.000331-0.00057991i,-0.00046744+2.2185e-05i,-9.6234e-05+0.00039285i
-0.002135-0.00056353i,-0.0012264+0.00018781i,-0.00022281+0.0011015i,0.0011818+0.0014392i,0.0026279+0.000849i,0.0031915-0.00050011i,0.001868-0.0013353i,-0.00037986-0.0011072i,-0.0010246-0.00061008i,-0.00076964+0.00026935i,-0.0001674+0.00088525i,3.7277e-05+9.5241e-05i,-0.00015279-0.00036013i,-0.00033842+4.5543e-06i,-0.0010465-0.00036399i,-0.0015908-0.00059233i,-0.0011494-0.00018345i,-0.00070889+0.00062107i,-0.00074663+0.0010776i,0.00013544+0.00055314i,0.00090404+0.00022117i,0.00049512-5.2634e-06i,0.00052234-0.00064553i
-0.00045141+0.00036921i,-0.0004861+0.00020043i,0.0010392+0.00026887i,0.0018709-7.5453e-05i,0.0021901-0.00067125i,0.0021424-0.00065801i,0.00076474-0.00057596i,-0.00018882+0.00030899i,2.161e-05+0.0014947i,0.00036411+0.0013799i,-0.00018336+0.00045588i,-0.00082343-0.00022707i,-0.00061813+0.00034601i,-0.00036788+0.00033632i,0.0001585-0.00063621i,0.00054416-0.00076007i,0.00051463-0.0005837i,0.00010365-0.00089391i,-4.0425e-05-0.00082551i,-0.00053325-0.00030981i,-0.00096713-0.00025953i,-0.00099754-0.00074238i,-0.00063267-0.00056104i
0.0009744-0.00019921i,0.00087732-9.5362e-05i,0.00085842-0.00059897i,0.0015817-0.00012152i,0.0025168+0.00032344i,0.0031911-0.00031475i,0.0021308-0.00038663i,0.00044954+0.0005708i,-0.00010328+0.00074746i,-5.6514e-05+0.00016972i,-0.00051425+4.6555e-05i,-0.00035335+0.0001485i,-0.00051637+0.00099186i,-0.00069648+0.0015982i,-0.00010588+0.0014463i,-0.00053503+0.00075723i,-0.0011023-0.00011679i,-0.0013204-0.00022889i,-0.0010419-0.00017227i,-5.4569e-05+0.00022715i,0.00010333+0.00072116i,-0.00044197+3.5134e-05i,-0.00015549-0.00060899i
-0.00039211-0.0023836i,-0.00064624-0.0022555i,-0.00063422-0.0030224i,0.00034509-0.0037215i,0.00034585-0.0028913i,0.00082651-0.0015353i,0.0013194-0.0012554i,0.00072356-0.0010802i,2.8881e-05-5.9002e-05i,0.00017019+0.00020641i,0.0010766+7.3135e-05i,0.00099668-0.00027979i,3.7049e-05-0.00012606i,-0.00018911+0.00027186i,-8.9492e-05+2.6325e-05i,-0.00058891-1.8662e-05i,-0.00053385-0.00037463i,-0.00030174-0.00052031i,-0.0004645-0.00028191i,-0.00043212+5.9352e-05i,-0.00057874+9.8745e-05i,-0.00077715-0.00095526i,-0.0004295-0.0014344i
-0.0010486+0.0015665i,0.00019535+0.0016598i,0.0026825+0.0028916i,0.0035847+0.0026374i,0.0023122+0.00041961i,0.0014455-0.00085016i,0.00068916-0.0011428i,-0.00054563-0.00059163i,-0.00090618+0.00077798i,5.7077e-05+0.0010043i,0.0010945+0.00082856i,0.00062872+0.0007927i,-0.0011609+0.00019738i,-0.0015452-8.8078e-05i,-0.00025556-0.00028905i,0.00021945-0.00057547i,-5.9537e-05-0.00015686i,-0.00046193+0.0011106i,-0.00080766+0.0013734i,-0.0013136+0.00088852i,-0.00060025+5.384e-05i,0.00086648-0.00068139i,0.0014098-0.00063955i
-0.0016801+0.00094039i,-0.0011437-0.00036632i,-0.00042031-0.00038398i,0.0007888+0.00054941i,0.0033258+0.00082421i,0.0034484-0.00048601i,0.0019041-0.0011624i,0.00035072-0.00079427i,-0.0010586+0.00037526i,-0.00081305+0.0015427i,-0.00081237+0.00080225i,-0.00088442-3.1424e-05i,-0.00090037+0.00010086i,-0.0018003+0.00014117i,-0.002027+0.00053934i,-0.0012938+0.00079224i,-0.00083872+0.00024092i,-0.00058184-0.00016936i,0.00012794-0.0005079i,0.00041496-0.00066522i,-0.00032145-0.00043742i,-0.00096946-5.8313e-05i,-0.0008079+0.00020209i
0.00043829+0.0010576i,0.0014096+0.0013526i,0.0024139+0.00091718i,0.003378-0.00031404i,0.0040078-0.0011645i,0.0033592-0.0017584i,0.0020388-0.0016953i,0.00052596-0.00050609i,-0.0006294+0.00094038i,-0.0004906+0.00095945i,0.00039071+0.00056001i,0.00038731+0.00032903i,-0.00062122+0.00027341i,-0.00075688+0.00040291i,-0.00094757+0.0001718i,-0.00094233-0.00017798i,-9.0649e-05-0.00011538i,0.00049752-0.0003617i,0.00028873-8.9753e-05i,0.00016883+4.0092e-05i,-2.4647e-05-0.00013994i,-0.00044418+0.00030043i,-0.00053468+0.00063768i
0.00070677+0.0021195i,0.0017947+0.0012211i,0.0015865+0.00064583i,0.002716-0.00078594i,0.0041687-0.0023522i,0.0033007-0.0027259i,0.0017862-0.0024115i,0.00041439-0.00094401i,-0.00027252+0.0012428i,-0.00022165+0.0018219i,-4.1344e-05+0.0011005i,-0.00060417+0.00031229i,-0.0012287-4.6453e-05i,-0.00088367-0.00050513i,-0.0010995-0.00057016i,-0.0007946-0.00025i,4.7183e-05+1.182e-05i,-0.00011247+0.0005416i,0.0002345+0.00039508i,-0.00012859-0.00026543i,-0.0007295+1.4834e-05i,-0.00028672+0.00088185i,0.00030642+0.00059817i
-0.00058938+0.0020195i,-0.00105+0.0022058i,-0.00050752+0.0025266i,0.0019539+0.00099396i,0.0034528-0.0013617i,0.0027564-0.0018501i,0.00088969-0.0010976i,2.8319e-05-0.00025352i,-0.00042265+0.00048931i,-0.00064149+4.0068e-05i,-0.00043306-3.3889e-05i,-0.00036906+0.00040156i,-0.00014095+0.0002004i,0.00057236-0.00017478i,0.00035293-0.00017663i,0.00026382-0.00020481i,0.00018009-0.00028117i,0.00034109+0.00018222i,0.0004932+0.00058794i,0.00033081-0.00054453i,0.00014805-0.0010215i,3.6312e-06-6.3374e-05i,-3.8331e-05-7.4513e-05i
3.1889e-05-0.0011101i,-0.00026045-0.00054841i,-0.00044754-0.00019043i,-4.4713e-05-0.0012007i,0.0014335-0.0017836i,0.0023055-0.0012917i,0.0016551-0.0015853i,0.0004499-0.00021791i,0.00043454+0.0011444i,0.0014179+0.0010874i,0.00067411+0.00024949i,-0.00054871-0.00057158i,-0.0010108-0.0011106i,-0.00080078-0.00026408i,-0.00017418+0.00056635i,0.0006078+9.1392e-05i,0.00032812+2.2895e-05i,0.0003148-8.6912e-07i,0.00070627-6.5646e-05i,0.00022168+6.5926e-05i,-0.00013436-0.0001882i,-6.7736e-05-0.00085133i,-0.00015436-0.00059322i
0.00050375+0.00036669i,0.00077733+0.00041766i,0.0012682+0.00035408i,0.0019515+0.00020233i,0.0016251-0.00025112i,0.001033-0.00064663i,0.00049995-0.00096656i,-8.9384e-05-0.00078596i,-5.6851e-06-0.00010507i,0.00082836+0.00079974i,0.00086193+0.0010507i,0.00025823-6.2503e-05i,-0.00015314-8.5669e-05i,-3.9905e-05+0.00088541i,2.2718e-05+3.4834e-05i,1.227e-05-4.4637e-05i,0.00047051+0.0012727i,0.00019155+0.0016897i,-0.00041717+0.00094851i,-0.00021544-0.00011341i,0.00032558-0.00043099i,0.00057798+0.00012502i,0.00043396+4.171e-05i
-0.00081095-0.00030306i,-0.0011318+0.00013444i,-0.00071575+0.00086286i,0.00041965+0.0015036i,0.0011861+0.001254i,0.001362-0.00029102i,0.00052021-0.0016358i,-0.00047014-0.001182i,-0.00039335-0.00010208i,-0.00017546+0.00019273i,-0.0002703+0.00022759i,-0.00043589+0.00040756i,-0.00011772+0.0005075i,0.00033802+0.00033005i,0.00038605+0.00045808i,0.00075179+0.00012777i,0.0003978+1.3361e-05i,-0.00037048+0.00037145i,-0.00050652+0.00023598i,-0.00011211-0.00075001i,1.0458e-05-0.00099938i,-0.00020317-0.00029564i,-0.00025723-0.00021111i
-0.0004202+0.00064899i,-0.00025492+0.00032074i,0.0013563-0.00046811i,0.0022542-0.00099843i,0.0021828-0.00087986i,0.0031098-0.0008249i,0.0024406-0.00075511i,0.00078573-0.00056501i,-9.033e-05-0.00054624i,-0.00047914-0.00022944i,-0.00035446+0.00058048i,0.00031641+0.00034352i,0.00056822+0.0002613i,0.00012124+0.00078328i,-0.00021768+0.00024264i,-0.00015511-0.00010996i,-0.00032093+8.5479e-05i,-0.00053941+0.00064014i,-0.00021097+0.00057059i,3.8974e-05+0.00022177i,-0.00043016-0.00012968i,-0.000532-0.00043179i,-0.00031593-0.00032803i
0.00045462-0.0018893i,0.00071308-0.0015875i,-0.0001595-0.0016756i,-0.00033333-0.001578i,0.0006122-0.001046i,0.00030742-0.00011696i,-0.00022909+0.00026056i,-0.00038658+0.00015352i,-0.00049237+0.00038966i,-0.00020634+0.0011942i,-0.00031323+0.0017842i,-0.00045927+0.00089834i,0.00063847+0.00010349i,0.00049388+3.6988e-05i,-0.00047401-0.00063018i,-0.00065411-0.00065965i,-0.00037954+6.5838e-06i,-0.00046429-0.00021607i,-4.574e-05-0.00052107i,0.0011253-0.00023769i,0.0011253-0.00039773i,-0.00023092-0.00049118i,-0.00049894-0.00076989i
0.00041722+7.7622e-05i,0.00029401-0.0012537i,-2.8593e-05-0.0020059i,0.00030694-0.0014028i,0.0013202-0.00030273i,0.0016308+0.0001528i,0.0013375-0.00079749i,0.00066905-0.00095737i,0.00014593+0.00025208i,-0.0011159+0.00036117i,-0.0015935-0.00025019i,-0.0004845+0.00017908i,-4.1526e-05+0.00051712i,-0.00013834+0.0003924i,-3.3469e-05+0.00078301i,0.00019875+0.0010503i,0.00071328+0.00073033i,0.0012199+0.00041608i,0.0005484+1.0907e-05i,-5.0765e-05-0.00023678i,0.00020935+0.00012838i,-0.00031152+0.00080289i,-0.00073343+0.00041446i
-0.00021816+0.0010907i,0.0014023+0.00071443i,0.0027234+0.0010618i,0.0030919+0.0016502i,0.0037285+0.0005014i,0.0033044-0.0014886i,0.0015919-0.0020846i,0.00019612-0.00097431i,1.3867e-05+0.00033685i,-7.9647e-05+0.00030685i,-0.00022442+0.00012568i,4.7961e-05+0.00060885i,-1.4801e-05+0.00088988i,-0.0011548+0.00081875i,-0.0012125+0.00028717i,-0.00026+7.2639e-05i,5.6166e-05+8.943e-05i,-0.00057208+0.00030733i,-0.00074824+0.00030271i,-0.00048979+2.1264e-05i,2.6238e-05+0.00034525i,0.00045042+0.00060441i,0.00040082-0.00012662i
0.00013452+0.00029206i,-0.0011008+0.0002714i,-0.00072188-0.0001513i,0.0011456-0.00074024i,0.0025644-0.00051421i,0.0025716-0.00097402i,0.0021326-0.0010951i,0.00077707-0.00022203i,-0.00041984+0.00045069i,-0.00023658+0.00025891i,-0.00030225-0.00022032i,-0.00061827-0.00033185i,-0.00073004+0.00034413i,3.7225e-05+0.00018269i,0.00040697-0.00024124i,-0.00034483-0.00049327i,-0.00072598-0.00069872i,-0.00030168-0.00035627i,0.00019954+0.0002824i,0.00020232+0.00016124i,0.00057574+0.00043912i,0.0006386+0.00031852i,0.00015427-0.00054788i
-0.00040326-0.0012147i,-0.00073182-0.00085978i,-0.00038854-0.0010874i,0.00064089-3.477e-05i,0.0010214+0.0011109i,0.0019028+0.00051324i,0.0022088-0.0012795i,0.0010572-0.0017529i,0.00064642-0.00056123i,-0.00013924+0.00076642i,7.9419e-05+0.00057346i,0.000304-0.00020051i,-0.00073432-0.00024902i,-8.4341e-05+0.0002249i,0.0003398+5.7333e-05i,-0.00019671-0.00084421i,-0.00020387-0.0011382i,-0.00040779-0.00015686i,-7.7515e-06+0.0007624i,0.0010614+0.00064021i,0.0014127+0.00016243i,0.00066425+0.00045657i,-0.00033945+0.00087259i
0.00064245-0.00056506i,-0.00015162-0.00099393i,0.0014502-0.0014354i,0.0019462-0.0009723i,0.0014009-0.0015058i,0.0015602-0.0011694i,0.0012164-0.00084765i,8.8067e-05-0.00092482i,-0.0008688+2.7619e-05i,-0.0011286+0.00067803i,-0.00025467+0.00038247i,0.00022447-2.3209e-05i,-6.0938e-05+0.00070037i,0.00018966+0.00064433i,-0.00025159-0.00027082i,9.4555e-05+0.00023965i,-6.7175e-05+0.00088635i,-0.00076103+0.0001844i,-0.00046571-0.00016667i,-9.2406e-05+7.6274e-05i,0.00031732-0.0002613i,0.00075314-0.00069411i,0.0010081-0.0003349i
0.00011253-0.000225i,0.00059185-4.1006e-05i,-0.00028482+0.00039616i,0.00012848+4.668e-05i,0.0012124-0.0017333i,0.0016329-0.0029327i,0.0011332-0.0022332i,-0.00025774-0.00086499i,-0.00056513+0.0007371i,-0.00089071+0.0014198i,-0.0010912+0.0013054i,-0.00083478+0.00087365i,-0.00043693+0.00053337i,-0.00047167+0.00069285i,-0.00049973+0.00058712i,-5.1374e-05+0.00048303i,-0.00020425+0.00017815i,-0.00069565-0.0006285i,-0.00060426-0.0009291i,-0.0005134-0.0011604i,0.00032621-0.00046732i,0.00093653+0.00044978i,0.00099064+0.00027587i
0.00082014-0.00017932i,0.0012712-0.00022784i,0.0027074-0.00088521i,0.00344-0.0015743i,0.0022203-0.0018053i,0.0019552-0.00082681i,0.0016433+0.00043584i,0.00043961+0.00060925i,5.4621e-05+0.00084877i,-0.00085799+0.0014321i,-0.00091561+0.00097567i,-0.00019185+0.00047793i,-8.0904e-05+0.00031733i,2.4758e-05+0.00012712i,0.00018313+0.0003444i,1.5736e-05+0.00023577i,-0.00013194-0.00055338i,0.00019912-0.00072309i,0.00085359-0.00054728i,0.00097366-0.00022391i,0.0003997+0.00029497i,0.00026033+0.0002074i,-0.00010884+0.00035549i
0.00048414-0.00036376i,0.00083924+0.00030846i,0.00085293-0.00038486i,0.00049018-0.0013946i,0.0010281-0.0012473i,0.0018577-5.3347e-05i,0.001582+0.00077626i,0.00037611+0.00063448i,-0.00017616+0.00075588i,7.6956e-05+0.00081248i,0.00022333+0.00030792i,-1.9856e-05+0.00025214i,-0.00063066+0.0006543i,-0.00023407+0.0011364i,0.00049044+0.00062411i,0.001264+0.00074398i,0.00029431+0.0006715i,-0.0012109+0.00015343i,-0.0011969+0.00022146i,-0.00082251+0.00024575i,-0.00028061-7.1977e-05i,-2.7343e-05-0.00027487i,-0.00053098+7.2612e-05i
-0.0008352+0.0001694i,-0.0011901+0.00076682i,-0.0014554-0.00033856i,-0.00029433-0.00079413i,0.0011473-0.00038656i,0.0017917-0.00041208i,0.0017598-0.00088422i,0.00077371-0.0012302i,-0.00017908-0.00099728i,4.0347e-05-0.00061591i,8.349e-05-0.00055575i,-0.00028498+0.00026376i,-1.9118e-05+0.00079865i,-4.5654e-05+0.00053387i,-6.3721e-05-0.00014417i,-0.00049482-0.00031039i,-0.00045336+4.8263e-05i,-7.0303e-05+9.6336e-05i,-8.6154e-05-0.00037748i,-4.0522e-05-0.00073018i,-0.00024248-0.00049123i,-0.00032539-0.00019952i,7.0606e-05-0.00011178i
-0.0011172+0.00053119i,-0.0005057+0.0010476i,0.0010142+0.0011654i,0.0017007+0.00085556i,0.0014286+0.00082445i,0.0018288+0.00068484i,0.0011349+0.00065045i,-9.195e-05+0.00034372i,-0.00018033-4.7934e-05i,0.00034103+0.00029082i,0.00068609+0.00038573i,0.00014564+3.8587e-05i,-0.00052846-0.00034887i,-0.0011803-0.00028452i,-0.001091+0.00058384i,-0.00015771+0.00022535i,0.00013618-0.00013675i,-0.00016092+0.00033569i,-0.00020499+8.7187e-05i,0.00032848-0.00069069i,0.00024252-0.00097951i,-0.00051609-0.00056175i,0.00017949+2.3025e-05i
0.0010372+0.0019713i,0.0010415+0.0012881i,0.0022708+0.0011537i,0.0037477+0.0010984i,0.00445-0.0001673i,0.0033031-0.0021443i,0.0015558-0.0018823i,0.0013601-3.5473e-05i,0.0012097+0.00094286i,0.00094777+0.0011614i,0.00081025+0.00083347i,-0.00024695+0.00032503i,-0.00026612-0.00025063i,-4.1502e-05+2.3683e-06i,-0.00015798+0.00037563i,-0.00048782+0.00020348i,-0.00057809-0.00010607i,-0.00075555-0.00020188i,-0.00038926-0.00050639i,0.0003239-0.00031509i,0.00083081-3.162e-05i,0.00069096+0.00024998i,-1.4533e-05+0.00073524i
0.0010282-0.0012192i,0.00022215-0.0014321i,0.0011233-0.0011278i,0.0021717-0.001625i,0.0022188-0.0022993i,0.0017668-0.0029151i,0.00060333-0.0030555i,-0.0005112-0.0017194i,-0.00070617+8.6667e-05i,0.00044747+0.00015752i,0.00094764+5.4161e-05i,-7.9556e-05+0.0003856i,-0.00094936+0.00085019i,-0.00087064+0.0012162i,-0.00033354+0.0015579i,2.4337e-05+0.0018504i,0.00034412+0.00098397i,-0.00014786-0.00013935i,-0.0010149-0.00033399i,-0.00042402+0.0003114i,-2.9302e-05+0.00082775i,-0.00031919+0.0007462i,0.00037428+0.00058411i
0.0010944+0.00033698i,0.0014767-6.3746e-05i,0.0022589-0.00034208i,0.0033144+0.00019848i,0.0038354-0.00024026i,0.0031858-0.00042191i,0.0019742+0.00058046i,4.4988e-06+0.0014293i,-0.0013042+0.00090318i,-0.00088462+0.0002731i,-0.0011746+0.00011204i,-0.0013434-0.00071377i,-0.0010747-0.00045132i,-0.0017814-3.2435e-06i,-0.0012306-0.00049631i,0.00031778-0.00058138i,0.0011892+0.00044631i,0.00069066+0.0007147i,-7.7938e-05+6.9434e-05i,-0.00016822-0.00038282i,-0.00059357-0.00036555i,-0.0014414+1.6426e-06i,-0.0017554-6.0566e-05i
-0.00071562-0.00020243i,-0.00087305-0.00021769i,-0.00058474-0.0003652i,-0.0002802+4.9384e-05i,0.00089208+0.00021365i,0.001547-0.00052508i,0.0012422-0.0016158i,0.00063865-0.001029i,0.00022221+0.00039313i,0.00025182+0.00082612i,0.00049158+0.00064032i,-3.989e-05+0.00057237i,-0.00061173+0.00096605i,-0.00025021+0.00053325i,-0.00021644-0.00053499i,-0.00013459-0.0003683i,-0.00029899+0.00045135i,-0.00063725+0.0011133i,-0.00043648+0.0011062i,-8.8346e-05+0.0001386i,0.00035832-0.00010906i,0.00060574+0.00094932i,-0.00041409+0.00064394i
0.00092498-0.00050703i,0.0010129-0.00072514i,0.0016449-0.00096437i,0.0020027-0.00039563i,0.002161-0.00082831i,0.0018386-0.0011001i,0.0012359-0.00081743i,0.00042007-0.00060547i,2.9455e-05-7.1183e-05i,-0.0001307+0.00047712i,-0.0003237+0.00068582i,-0.00030788+0.00067243i,-0.0009057+0.00045805i,-1.0584e-05+0.00020792i,0.0010236+0.00023765i,0.0010804-1.4975e-05i,0.00067959+1.9657e-05i,0.00023809-0.00019688i,0.00054819+0.00024055i,0.00050345+5.6212e-05i,-5.1015e-05-0.00036569i,-0.00029455-0.00030444i,0.00085752-0.00050087i
-0.0015997+0.0011407i,-0.0012169+0.0015468i,-6.0826e-05+0.0013916i,0.0015284+0.0001239i,0.0031624-0.0013871i,0.0037623-0.0015376i,0.002591-0.00014773i,0.00088824+0.0009835i,-0.00026676+0.0014153i,-0.0010158+0.0015288i,-0.00086024+0.00090519i,-0.00015893-0.00026912i,-8.8355e-05-0.00040852i,-0.00042731+0.00020997i,-1.2135e-05+0.00039641i,0.00044203+0.00050444i,-0.00033112+0.00015857i,-0.0010284-8.838e-05i,-0.0011168-4.3072e-05i,-0.00014221-3.9071e-05i,0.00078565+0.00055429i,0.00068088+0.0001142i,0.00065979+7.8961e-05i
0.0013112+0.0028767i,0.0015259+0.0016652i,0.0021755+0.00098546i,0.0032373-0.00048121i,0.0041084-0.0021154i,0.0032815-0.0028883i,0.0016506-0.0023392i,-0.00027655-0.00076644i,-2.0788e-05+0.00041333i,0.0011645-0.00015283i,0.00079284-0.00073245i,-0.00010487-9.9477e-05i,-0.00070221+0.00037641i,-0.00079187+0.00048654i,-0.00068465-0.00030197i,-0.00077145-0.0012754i,-0.00038772-0.0013772i,0.00011427-0.00030876i,-0.00034798+0.00060278i,-0.00096258+0.00029987i,-0.00021438-4.6373e-06i,0.00024079+0.00029058i,1.7875e-06+4.6018e-05i
0.00063041-0.0010213i,2.8136e-05-0.00099747i,-0.00054581-0.0015376i,0.00016284-0.00095364i,0.00059871-0.00053342i,0.0011484-0.00093992i,0.0013195-0.00084707i,0.00058142+0.00020842i,0.0004081+0.00042203i,-9.4793e-06+8.5341e-05i,-0.00053314-0.00015093i,0.00010702-0.00041972i,0.00036667-0.00055769i,0.00036435-0.00038363i,0.00036286-0.00016236i,-0.00023203-0.00085761i,-0.00015555-0.0013709i,7.0961e-05-0.00019085i,9.5688e-05+0.00034695i,0.00027004+0.00038252i,0.00034795+0.00020077i,0.00023149-8.5418e-05i,-0.00017839+7.429e-05i
