-0.0016858-0.0015898i,-0.0008725-0.0014153i,-0.00076592-0.0014235i,-0.00047998-0.0016679i,-0.00081926-0.00161i,-0.0013279-0.0012021i,-0.0014618-0.00045239i,-0.0010326+0.00032624i,-0.00027907+7.6246e-05i,0.00057473+0.00039312i,0.00083025+0.00030399i,0.00078816-0.0005576i,0.00066987-0.0011213i,0.00071819-0.0015667i,0.0004996-0.0011573i,-0.00041889-0.0012406i,-0.00064506-0.0012812i,-0.00098308-0.0008607i,-0.00080556-0.00068604i,0.00012174-0.00085041i,0.0013525-0.0003265i,0.0014091+0.00050376i,0.00063959+0.00096422i
0.00014724+0.00075328i,0.00033097+0.0012743i,0.00014466-0.00016624i,0.00039334-0.0015381i,-0.00062052-0.0023232i,-0.0017268-0.0025396i,-0.0014388-0.0016038i,-0.00084713-0.0010832i,1.772e-05-0.0017814i,0.00069081-0.0017281i,0.00061491-0.0010327i,0.00036058-0.00037884i,0.00083216+6.8081e-05i,0.00094216-0.00018926i,7.2524e-06-0.00019156i,-5.1063e-06+9.7086e-05i,0.00010211+0.00031453i,-0.00053408+4.7733e-06i,-0.0010536-0.0003186i,-0.00080379-1.6836e-06i,0.00014327+0.00050258i,0.00066692+0.00030525i,0.0001705-0.00086913i
0.00033729+0.0013441i,0.0019596+0.0009967i,0.0021235+0.00058404i,0.0012274-0.00052483i,0.00062715-0.00202i,0.00049855-0.0028544i,-0.00075298-0.0025638i,-0.0014901-0.0020503i,0.00048641-0.0010566i,0.0014739-0.00029811i,0.00093726-0.00067612i,0.00094136-0.000585i,0.00092177-0.0002278i,0.00012235-0.00053671i,-0.00065669-0.00063851i,-6.0938e-05-0.00079571i,1.5272e-06-0.00074205i,-0.000375+0.0002502i,0.00016259+0.0010186i,0.00023735+0.00044946i,-0.00037909-0.00018782i,-0.0003697-0.00034921i,-0.00023105-0.00054572i
0.001635-0.0025255i,0.0014258-0.0018617i,0.00097899-0.0022013i,0.000183-0.0017862i,-0.00062492-0.001638i,-0.0012012-0.0018177i,-0.0014879-0.0012942i,-0.00084042-0.00085526i,8.8118e-05-0.00089782i,0.00048622-0.0015608i,0.0005464-0.00098452i,0.00046488+0.00053724i,0.00039987+0.0011866i,0.000648+0.0017425i,0.00030774+0.0018613i,-0.00046318+0.00073267i,-0.00084001-0.00058469i,-0.00063415-0.0014683i,-0.00065555-0.0013202i,-0.00054862+0.00025579i,0.0002106+0.00098812i,0.00045167-4.1153e-05i,-0.00031023-0.00060466i
-0.00076721+0.00082867i,-0.00054699+6.7177e-05i,-0.00059945-0.00076428i,3.7976e-05-0.00063958i,6.2579e-05-0.00058808i,-0.00039381-0.0012868i,-0.00079073-0.0020148i,-0.0013344-0.0015813i,-0.00046235-0.00023329i,0.00093948+0.00061354i,0.0009687+0.00071094i,0.00059195+0.00027794i,0.00042577-4.5121e-05i,-0.00023773-0.00019209i,-0.0010088+8.8103e-05i,-0.00078642+3.7662e-05i,-0.00046493-0.00015875i,-0.00047832-0.00060513i,-0.0003111-0.0011926i,0.00049208-0.00030836i,0.0010301+0.00099053i,0.00013941+0.00087458i,-0.00070998+5.1646e-05i
-0.0016482+4.3361e-05i,-0.00079276+0.00024125i,0.00018429+0.0021322i,0.0015834+0.0022312i,0.0022679+0.00047427i,0.00051488-0.0011954i,-0.0013268-0.0021831i,-0.0016069-0.0015963i,-0.00066888+9.6605e-07i,0.00038058+0.00071608i,0.00081505+0.00068168i,0.00052169-0.00013428i,0.00030869-0.0010343i,-0.0007327-0.0013621i,-0.0012441-0.00095691i,-0.00037456-0.00040159i,0.00017386-2.0601e-05i,0.00041825+0.00033188i,0.00018062-0.00039562i,0.00014436-0.00057412i,0.00059372-0.00017899i,0.00054959+7.0066e-05i,-5.9427e-06+0.00013515i
0.00018691+0.0011747i,0.00070488+0.0015463i,0.00052398+0.00087166i,0.00060661-0.00079549i,-0.0002137-0.0011738i,-0.0016205-0.0010402i,-0.0017622-0.0012701i,-0.0010378-0.0011964i,-3.0849e-06-0.00075523i,0.00073425-0.0009015i,0.00075974-0.00097826i,0.00064774-0.0010706i,0.00058754-0.0011537i,0.00047109-0.00060582i,-0.00032317-0.0002676i,-0.0012471-0.000931i,-0.00064289-0.0011608i,0.00020686-0.00048777i,6.6368e-06-0.00041166i,0.00054727-0.00021351i,0.00077138-0.00021237i,-0.00010673+8.9e-05i,-0.00049241+0.00091005i
-0.0016846+0.00061004i,-0.0014359+0.00093251i,-0.001273+0.0012104i,-0.00063444+0.00064969i,0.00021192+0.00049525i,0.0010978-0.00094337i,0.00025378-0.0023289i,-0.00041341-0.0016437i,0.00010135-0.00069787i,0.00080592-5.6285e-05i,0.0007241-2.1266e-07i,0.00076313-0.00027189i,0.00019852-0.00030498i,-0.00050384-0.00086326i,-0.00043068-0.0011254i,-0.00035171-0.00064837i,-0.00077523-8.4414e-05i,-0.00029908-0.00045714i,0.00032295-0.00052468i,-0.000352-0.00034904i,-0.00066894-0.00076457i,-0.00031755-0.00081691i,-3.8748e-05-0.00036894i
0.00065343+0.00038826i,0.0012608-0.00074358i,0.0013941-0.00088848i,0.0014047-0.00033728i,0.00035295-0.0013037i,-0.00044487-0.0022483i,-0.00094074-0.0023905i,-0.0010997-0.002233i,-0.00025335-0.0012674i,0.00086954+8.3975e-05i,0.00084533+0.0004511i,0.00076962+0.00028092i,0.0010408+0.00026605i,0.00052221-0.00011103i,8.6221e-05-0.000169i,0.00044974+6.1683e-06i,-0.00010153+0.00017066i,-0.0011541+0.00019175i,-0.0011109-0.0005218i,-0.00032178-0.0011525i,0.00053675-0.00053706i,0.00046442-0.00075662i,0.00026986-0.0009135i
-0.00028812+0.0012125i,0.0012246+0.0014695i,0.0020263+0.0017758i,0.00092693+0.00065058i,-0.00019005-0.0012397i,-0.0007638-0.0018425i,-0.00065618-0.0011328i,0.00021885-0.00043537i,0.00059088-0.00050413i,0.00046446-0.00092832i,0.00050297-0.00033693i,0.0010896+0.00014034i,0.00086655+0.00029818i,0.00023252+0.00048046i,-0.00039778-0.000119i,-0.00084146-0.00036338i,-0.0005543+0.0002845i,0.00030952+0.00017028i,0.00012171-0.00065031i,-0.00034061-0.00013717i,0.00015241+0.00083909i,0.00036566+0.00041703i,0.00010503-0.00011226i
0.00062153+0.0014004i,0.0015176+0.00078729i,0.0023078-0.00043888i,0.0013499-0.0014951i,0.00029018-0.0022481i,0.00036655-0.0024103i,0.00039368-0.0022649i,-0.00027717-0.0018263i,-7.7486e-05-0.0005195i,0.0010768+3.0135e-05i,0.0020347-0.00048877i,0.0012461-0.00063349i,-6.354e-05-0.0006584i,-0.00050193-0.00050583i,-0.00025292+0.00023532i,0.00021227+0.00078831i,0.00026036+0.00027022i,0.00060994-0.00065417i,0.00047266-0.0012401i,3.6957e-07-0.0003965i,-0.00050434+0.0002548i,5.4117e-05-0.00056727i,6.1558e-05-0.00070161i
0.00051519+0.0012665i,0.00094699+0.00027607i,0.0021402+0.0011407i,0.0013644+0.00049635i,-3.8857e-05-0.0017446i,-0.00042829-0.0022234i,-0.00086505-0.0021683i,-0.00040123-0.0015775i,0.00081959-0.00091311i,0.00094464-0.00067116i,0.00063577-0.00046187i,0.0006829-0.00023545i,3.4176e-05-0.00027339i,-0.00074141+9.4755e-05i,-0.00033689+0.00054004i,-0.00025283+0.00030058i,-0.0006916+0.00010144i,-0.00064327+8.6743e-05i,-0.0009139+0.0004079i,-0.0015383+1.1511e-05i,-0.001284-0.00034918i,-0.00050439-9.3054e-05i,0.00029882-0.00073577i
0.0013584+0.0010107i,0.0018937-0.00040962i,0.0029337-0.0014461i,0.0025176-0.0024924i,0.0010243-0.0025661i,-0.0011646-0.0025696i,-0.0014102-0.0023363i,-0.00015335-0.0016998i,0.00063877-0.0011026i,0.0011942-0.00097646i,0.0010731-0.00067976i,0.0010693+0.00010156i,0.0013481+0.00023229i,0.00039307+0.00013337i,-0.00084153+5.738e-05i,-0.00037514-0.0001619i,0.00071486-0.00032857i,0.00034778+0.00023794i,0.00032232+0.00073423i,0.00081246+0.00055843i,0.00031457+0.00032409i,-0.00039361-0.0005441i,-0.00070818-0.0010198i
0.0013249+7.6123e-05i,0.0018402+0.00078331i,0.0024854-0.00062235i,0.0016155-0.0023314i,0.00057037-0.0029854i,0.00047789-0.0023011i,0.0023635-0.00027309i,0.0056946-1.6856e-05i,0.0078-0.002616i,0.0063633-0.0053419i,0.0031006-0.0061217i,0.00027462-0.0056639i,-0.002004-0.0045141i,-0.0030524-0.0026588i,-0.0028586-0.00037495i,-0.0018534+0.00062942i,-0.00079148+0.00021603i,0.00010896-3.71e-07i,0.00063978-0.00018991i,0.00043762-0.00027677i,0.00037619-0.00036936i,0.00066445-0.00056839i,0.00067961-8.584e-05i
-0.00077327+0.00028542i,-7.2365e-05+0.00053991i,0.0010866+0.0012672i,0.0017772-0.00018889i,0.0012864-0.0016938i,0.00025107-0.0023775i,-0.00087087-0.0016336i,-0.0015634-2.276e-05i,-0.00074239+0.0006798i,0.00019661+0.00010397i,0.0005996-1.2206e-05i,0.00017626+0.00042135i,-0.00054728-0.00022672i,-0.0010027-0.00089541i,-0.0010815-0.0010602i,-0.00012254-0.00013696i,0.00014694+0.00072826i,-0.00049428+0.00053179i,-1.7837e-05+0.00059435i,0.00023858+0.00041197i,0.00011593-0.00015837i,0.00011549-0.00015769i,0.00020506+0.00025415i
-0.001361-0.00090645i,-0.0017837-0.00082077i,-0.0015593-0.00084028i,-0.0014798-0.00033734i,-0.0017666-0.00012592i,-0.00078755-0.000345i,-0.0005407-0.0016166i,-0.0011186-0.0023862i,-0.0011166-0.0011866i,-0.00054936+0.0004524i,-0.0002635+0.00018943i,0.00054143-0.00068394i,0.0013708-0.00024246i,0.00069877-0.00064538i,-0.0001767-0.0011652i,-0.00037495-0.00056829i,2.0459e-05+0.00020991i,0.00016976+0.00092471i,-0.00074159+0.00098605i,-0.00059122+0.00040781i,-0.00018488+0.00017024i,-0.00066314-0.00014208i,-0.00044892-0.00021723i
0.0011844+0.0015632i,0.00099899+0.002085i,0.0018269+0.002459i,0.0027303+0.00090782i,0.0012201-0.0016364i,-0.0015155-0.0029791i,-0.0022464-0.0023135i,-0.0012313-0.00094945i,0.00010506-0.00056319i,0.00074062-0.00079906i,0.00082817-0.00091187i,0.00056109-0.00075375i,0.00086308-0.00050672i,0.0011042-0.00075898i,0.00046494-0.00072119i,0.00016876-0.00047486i,0.00014381+0.00057986i,9.417e-05+0.00091262i,0.00043136+0.00014781i,0.00055692+0.00010747i,0.00096039+0.00033561i,0.00049209+0.00017202i,0.00031677+0.00020271i
0.00035021-0.001927i,-0.0008299-0.0017702i,-0.0013033-0.0019122i,-0.0010464-0.0016663i,-0.00043898-0.0015986i,0.00022153-0.0019281i,0.00049736-0.0018426i,0.00016854-0.00090628i,-0.00037445-0.00020661i,-0.00057741-0.00045012i,5.2532e-05-0.00011341i,0.00038192+0.00032978i,0.00036695+0.00020675i,0.00079383-8.8855e-05i,0.00062683-0.00061013i,-0.00073337-0.00077473i,-0.0010606-0.0004295i,-0.00027445+0.00015969i,-0.00056337+0.00027134i,-0.00087405-0.00036277i,-0.00012473-0.00074284i,0.00076408-0.00033332i,0.00016273-0.0001349i
0.00025315+0.00078769i,-0.00021151+0.0016257i,-0.00030072+0.001403i,-0.00047973+0.00059584i,-0.00084408-0.0010994i,-0.0010119-0.0015071i,-0.0006745-0.0010085i,-0.00033419-0.00093075i,0.00024021-0.00065587i,0.00014894-0.00023044i,0.00012604-0.00039231i,0.0004111-1.2497e-05i,0.00024834-1.1967e-05i,-5.7686e-05-0.00015438i,-0.00074682-0.000206i,-0.00063876-3.7614e-05i,-8.6927e-05+0.00014945i,0.00013825-0.00046282i,0.00052021-0.00040119i,0.00051714-0.00052606i,2.8277e-05-0.001084i,-0.0001503-0.00025025i,-0.00024694-8.8182e-05i
-0.002797-0.00013396i,-0.0028161+0.00069012i,-0.0026147+0.00086593i,-0.00068268+0.00065808i,0.0012587+0.0009253i,0.0020058-0.00039419i,0.0014514-0.0017252i,-0.00013075-0.00080894i,-0.00024811+0.0003229i,0.00062467+0.00068904i,0.00044062+0.00020952i,0.00056153-0.00064916i,0.00049924-0.0013039i,-0.00042291-0.0014789i,-0.0014218-0.0011583i,-0.00079988-0.00071657i,7.7514e-05-0.00023435i,0.00049623+8.8035e-05i,0.00092766-0.00016323i,0.00028873-4.4525e-05i,0.00029317+0.0012234i,0.00020137+0.0018492i,-0.00074837+0.0008896i
0.002475+0.00081387i,0.0033159+0.00046329i,0.0041618-0.00011957i,0.0037164-0.0017843i,0.0017836-0.0040369i,-8.1153e-05-0.004607i,-0.00094359-0.0032833i,-0.00060183-0.0021615i,0.00011239-0.00099948i,0.00034024+2.8554e-05i,0.00031338+0.00021864i,0.0006539+0.00038334i,0.00050186+0.00046152i,8.2493e-05-0.00032979i,0.00035877-0.00071912i,0.00024697+9.7739e-05i,0.00023617+0.00010218i,-9.7582e-06-0.00082097i,-0.00048869-0.0011384i,-0.00024497-0.00067684i,-0.00011429-0.00077115i,-0.00030485-0.00050738i,3.7325e-05+0.00066004i
-0.0014746-0.0019599i,-0.0020912-0.0025807i,-0.0017945-0.0024017i,-0.0005725-0.00213i,-0.00016734-0.001803i,-0.00023428-0.0019086i,-0.00029692-0.0020444i,-0.00047176-0.0012037i,-4.5128e-05-0.0005975i,0.00051688-0.00076049i,0.00034783-0.00085904i,0.0004374-0.0007621i,0.00041788-8.4562e-06i,0.00042794+0.00014414i,0.00041318-0.00056457i,-8.1948e-05-0.00029128i,-0.00039807+3.7269e-05i,-9.3186e-05-0.00010669i,-0.00012128+0.00014351i,-0.00078169+0.00024698i,-0.00046226+9.6622e-06i,0.00033059+0.00012204i,-0.0002431-0.00037026i
-0.00010195-0.00033987i,0.00017716+0.00021094i,0.00070464+8.3336e-05i,-0.00043402+0.00011487i,-0.001634-0.00057369i,-0.00091365-0.0015116i,-0.00013282-0.0023454i,0.00056579-0.002315i,0.00088234-0.0016729i,0.00098087-0.00092037i,0.0013795-0.00014711i,0.0010854-3.0463e-05i,0.00088414+0.00037591i,0.00018645+0.00015765i,-0.0010553-0.00034602i,-0.00023547+8.4375e-05i,0.00056144+2.982e-05i,0.00026467-0.00026252i,0.00037014-0.00028844i,0.00010999-0.00040976i,-0.00024488-0.00029556i,0.00027707+0.00018495i,-6.2294e-05+0.0003657i
-0.00088564+0.00052589i,-0.0013037+0.00055013i,5.261e-05+0.0013464i,0.0018809+0.0014609i,0.0017875+0.00053774i,0.00016341-0.0012002i,-0.0011881-0.0016912i,-0.00098058-0.00091277i,-0.00038652-0.00047514i,0.00025425-0.00034953i,0.00062261-0.0002124i,0.00064384-0.00052076i,0.00039104-0.0005631i,-0.00060173+3.746e-06i,-0.0014767+5.8396e-06i,-0.0015359-0.00056473i,-0.00090683-0.00092349i,-0.00030488-5.6431e-05i,-0.00032304+0.00047719i,-3.1966e-05-0.0004817i,-0.00023709-0.00079687i,-0.00051652-0.00017737i,-0.00016195+0.00062747i
0.0013064-0.0011826i,0.0014646-0.0021166i,0.001559-0.003819i,0.00056358-0.0054851i,-0.00079864-0.0051527i,-0.0014059-0.0038968i,-0.00134-0.0021018i,-0.00038159-0.0011553i,0.00054328-0.00029016i,0.00092702-0.00025339i,0.001384-0.00046646i,0.0010726-0.0002599i,0.00072426-0.00012967i,0.00038454+0.00010758i,0.00016371-0.00015894i,-0.00038075-0.00039153i,-0.00049347+0.00014502i,-0.0003479+0.0008446i,-0.0001109+0.00075297i,0.00029411+0.00044189i,0.00039122+0.00062799i,3.4978e-05+0.0009844i,-0.00054582+0.00094939i
-0.0022955+0.00050588i,-0.0027623+0.0013616i,-0.0022922+0.0016694i,-0.0015562+0.00051975i,-0.00084858-0.001787i,-0.00037595-0.0028673i,-0.00095923-0.002953i,-0.0015272-0.0025547i,-0.00083052-0.0014517i,0.00035808-9.5863e-05i,0.0011068+0.00038674i,0.0012563-0.00020414i,0.0013751-0.00087244i,0.0017798-0.0014834i,0.0014594-0.0010467i,0.00051328-0.00011918i,9.8548e-05+0.00037964i,0.00026851+0.00050196i,0.00070513-0.00017312i,0.0011266-0.00077824i,0.00089633-0.00031901i,9.615e-05-1.0692e-05i,7.9504e-05-0.00020877i
-0.0018876+0.00010503i,-0.00047787+0.0008214i,-0.001049+0.0018648i,-0.0010914+0.0017181i,0.00056964+0.0014107i,0.0012021-0.00042639i,0.00041359-0.0022011i,-0.00052835-0.0015663i,-0.00078804-0.00029433i,-0.0001623+0.00055292i,0.00054546+0.00071439i,0.00092353+0.00015459i,0.0011687-0.00049408i,0.00030672-0.00081831i,-0.00081718-0.00044483i,-0.00080342-0.00062534i,-0.00022462-0.0006462i,-6.1694e-05-0.00031878i,-0.00022995-0.00024295i,-2.7255e-05-0.00041669i,-0.00045833-0.00023435i,-0.00074863+8.8984e-05i,-0.000469+0.00026892i
-0.00020403-0.00023906i,3.5433e-05+0.0011648i,0.0011193+0.00050745i,0.0013564-0.00045837i,0.00038438-0.00056994i,5.1981e-05-0.0011094i,0.00012305-0.0020284i,0.00033396-0.0017785i,0.00038447-0.00077628i,0.00036804-0.00077987i,-9.1198e-05-0.000617i,-0.00052262+0.00059079i,-0.00033397+0.00067015i,0.00040432-0.00022359i,0.00056089-0.00096385i,6.1819e-05-0.0014456i,0.0004566-0.00069117i,0.00074387+0.00021007i,0.00039507+8.4141e-05i,-4.6993e-05-0.00016331i,-0.00039258-0.00091258i,-0.00030811-0.0016677i,-4.1855e-05-0.00097722i
0.00011257+0.001133i,0.00016448-4.2426e-06i,0.00056237-0.0010626i,0.00040549-0.00047473i,-0.00068664-0.00059377i,-0.00079382-0.002258i,-0.00049338-0.0028255i,-0.00057343-0.001845i,-7.2212e-05-0.001217i,0.00069169-0.0003231i,0.00056085-5.309e-05i,0.00024819-0.00073274i,0.00056259-0.0005192i,0.0004834-0.00039455i,0.00052347-0.00087015i,0.00061399-0.00076281i,0.00054108-0.00045699i,0.00056615-0.0002251i,0.00095881-0.00056589i,0.0012712-0.0006639i,0.00062685-0.00021851i,0.00023977+0.00023561i,0.00033655-0.00027332i
-0.00050246+2.3614e-05i,-0.00096056+4.9485e-05i,-0.0008827-0.00032678i,-0.0012991-0.0011042i,-0.0014484-0.0017054i,-0.0013376-0.0015776i,-0.0014437-0.0015799i,-0.00056572-0.0018055i,0.00037137-0.0011588i,0.00064781-0.00059714i,0.00037194-7.2043e-05i,0.00011523+0.00010764i,0.00040109+0.00021646i,0.00028174+0.00010734i,-0.00042632-0.00096453i,-0.00042609-0.0012787i,-0.00019721-0.00011253i,0.00035664+0.00070505i,0.00050247+0.00064391i,0.00025356+0.0004686i,-0.00013272+0.00045446i,0.00036934-0.0002276i,0.00063408-0.00058479i
-0.00086776+0.0019869i,-0.0010434+0.0019177i,0.00034268+0.0025765i,0.0019871+0.0011416i,0.0018087-0.0018403i,0.00090519-0.0029254i,0.00059594-0.0025257i,0.00022245-0.0021942i,2.8593e-05-0.00097298i,0.00021227-0.00026182i,0.00043908-0.00072543i,0.00057662-0.0012711i,0.0010448-0.00069479i,0.00059215+0.0002008i,-0.00015077+0.00019726i,-0.00033353+0.00023025i,-0.00063714+0.00052432i,-0.0011173+0.00046938i,-0.00090665+0.00030161i,-1.511e-06+0.00076993i,0.00044179+0.0005776i,0.00085431+0.00041997i,0.00096996+0.00047406i
0.00013325-0.00081349i,0.00093299+0.00011099i,0.0016739-0.00096697i,0.0010638-0.0020279i,-0.0002753-0.0019976i,-0.00070761-0.0017736i,-0.0010184-0.0019683i,-0.0015189-0.0020032i,-0.00053886-0.0016992i,0.0013454-0.0011123i,0.001657-0.00041175i,0.00054368-6.2396e-05i,0.00047024-5.4157e-05i,0.00090348-0.00071174i,-7.8299e-06-0.0011739i,-0.00089584-0.00081236i,-0.001063+0.00014453i,-0.00097049+0.00083338i,-0.00040966+0.00094358i,-0.00018175+0.00070585i,-0.00085348+0.00067923i,-0.00022616+0.00039276i,0.00097033+0.0011319i
-0.0010198+0.0018331i,-0.0003917+0.0016823i,0.00014162+0.0010769i,-0.00021311-0.00039704i,-0.00038707-0.0018149i,-0.00091175-0.0020799i,-0.0012548-0.0012825i,-0.00041014-0.00053482i,0.00031062-0.00071684i,0.00063592-0.00097079i,0.00066602-0.00086484i,0.00030947-0.00016297i,-1.7694e-05+8.4348e-05i,5.388e-05-0.0002072i,0.00039604-0.0003083i,0.00035572-0.00012388i,-0.00031838+0.00041869i,-0.00066072+0.00026101i,-0.00032807+3.6532e-05i,-8.5077e-05+0.00042594i,-0.00036927+0.00014647i,-0.00011005-0.00064393i,0.00027473-0.00064563i
-0.00028898-0.001287i,-0.0010419-0.0022176i,-0.0016902-0.0017145i,-0.00088058-0.00037072i,-0.00027024+2.9861e-06i,-6.2772e-05-0.0011093i,0.00055329-0.001957i,0.00047991-0.0013994i,0.00065769-0.00052025i,0.0011882-0.00034213i,0.00030668-0.00031781i,-0.00026831-0.00044588i,0.00052171-0.00046944i,0.00098903-0.00024223i,0.00083255-0.00061701i,0.00018221-0.00067419i,0.00029288-0.00026956i,0.00099617-0.00041144i,0.00050699-0.00089843i,0.00038122-0.00062484i,0.00041202-0.00026185i,0.00054841-9.1804e-05i,0.00016042+0.00037596i
0.00019376-0.00083899i,5.1459e-05+0.00015609i,0.00017787+0.00066444i,-1.8631e-05-0.00021907i,-0.00037566-0.00085421i,7.7782e-05-0.0015314i,-0.00013568-0.001825i,-0.00032373-0.0018756i,0.00014436-0.0012538i,0.00074657-9.8584e-05i,0.00087943+0.00026166i,0.00043049-0.00019453i,0.00011158-0.0011562i,-0.0003595-0.0013279i,-0.0011182-0.00076631i,-0.00092619-0.00060132i,-0.00031348-0.00048082i,-6.8345e-05-4.296e-05i,4.2988e-05+8.5971e-05i,0.000883-7.0115e-05i,0.0013258+0.00015545i,0.0011683-0.00033503i,0.0001537-0.00079256i
-0.0011159-0.00057715i,7.8913e-06-0.00066303i,0.00023236-0.00036999i,3.4592e-05-0.00040853i,-0.00046533-0.00089357i,-0.00064088-0.0022824i,-0.00013618-0.002763i,1.5287e-05-0.0017318i,-0.00027342-0.00083909i,3.4097e-05-0.00056031i,0.00052114-1.0899e-05i,0.00049576+0.00030907i,0.00077067+0.00010512i,0.00092181-0.00053093i,0.00038494-0.00049494i,-0.00013866-0.00068682i,-0.00026542-0.00075698i,-0.0002387-0.00035752i,0.00032568+0.00040076i,0.0002168+0.00098529i,-0.00020067+0.00075716i,-0.00037104+0.00048127i,-0.00010837+0.00010539i
-0.00014788+0.00073684i,0.00065659+0.00061777i,0.00042496+0.00079401i,-0.00018092+0.00037305i,-0.00098328-0.0009163i,-0.0011371-0.002217i,-0.00050316-0.0023907i,-0.00035811-0.0015122i,0.00018606-0.00040141i,0.00064633+0.00015247i,0.0011078+2.5682e-05i,0.0013055+9.1087e-05i,0.00064703+0.00022084i,0.00060456-0.00063066i,0.00042479-0.0011898i,0.0001224-0.00074111i,-0.0002623-0.00012189i,-0.00080363+0.00045504i,-0.001097+0.00041893i,-0.00087524-9.5004e-05i,-0.00016816-0.00027526i,0.00027179+0.00012925i,0.00053666+0.00061257i
-0.00047818-3.5897e-05i,-0.00087447-0.00085263i,-0.0010816-0.0017631i,-0.0001477-0.001265i,0.0010446-0.0011718i,0.0013221-0.0017734i,0.00092259-0.0014236i,-5.1593e-05-0.0013162i,0.00027777-0.00086038i,0.00078398+0.00061199i,0.00032438+0.00050272i,0.00056123-0.00037643i,0.0005222+3.1971e-05i,-0.0001897-8.2468e-05i,-0.00073643-0.00070962i,-0.0013151-0.00061477i,-0.0015085-4.1913e-05i,-0.0012725-0.00020354i,-0.0011841-0.00032058i,-0.00072999-0.00038231i,0.00018896-6.1262e-05i,4.7712e-05+0.00087031i,-0.00048602+0.0012318i
0.001364+5.8194e-05i,0.0021577+2.2961e-05i,0.0023545+0.0011971i,0.0020165+0.00084205i,0.0011087-0.00092943i,-2.1641e-05-0.0026465i,-0.00090612-0.0025409i,-0.0011863-0.0018655i,-0.00022509-0.0014182i,0.0006499-0.00040366i,0.00037886-0.0003523i,0.00011245-0.00067651i,0.00078015-0.00049406i,0.001038-0.00053825i,0.00011009-0.00041341i,-0.00037016+0.0002155i,-0.00037225+0.00040042i,-0.00047818+6.1432e-05i,-0.00039842-0.00015486i,-0.00077617-0.00043293i,-1.6438e-05-0.00069434i,0.0012175-0.00073212i,0.0010297-0.00079161i
0.0001784-0.00091686i,0.00064399-0.00031903i,0.00097322-0.00076696i,0.00042463-0.0013792i,-0.00080587-0.0023217i,-0.00080855-0.0019117i,-0.00032757-0.00061635i,-4.8335e-05-0.00048643i,0.00027704-0.00052405i,0.0009389+4.9943e-05i,0.00099074+0.00035206i,0.00035539+0.00025026i,-0.00031495-0.00051806i,-0.00016604-0.00097356i,8.4699e-05-0.00047623i,0.00024544+0.00036585i,0.00014753+0.00044885i,-0.00013212+0.00075477i,-9.2422e-05+0.0008308i,0.00014773+0.00026963i,-0.00015809+0.00014607i,0.00010072+5.1968e-05i,0.00090183-0.00023873i
0.00072553-0.00063064i,-0.00068924-0.000273i,-0.0019364-7.6045e-05i,-0.0018806+0.00050043i,-0.00089653+3.612e-05i,1.7999e-05-0.0012072i,-3.7743e-05-0.0016444i,0.0003421-0.00072951i,0.00071723-0.00026399i,0.00071274-0.00025883i,0.00081573-0.00013029i,0.00076407-5.8553e-05i,0.00089073+0.00066111i,0.00045641+0.00059027i,0.00033562-0.00027597i,0.00081288-8.0623e-05i,0.00034588-0.00021894i,0.00013776-0.00072262i,1.6983e-05-7.5181e-05i,0.00011384+0.00064475i,0.00015993+0.00058207i,0.00014295+0.00044232i,0.00027548+0.00037031i
8.3372e-05+0.003564i,0.0010639+0.0037227i,0.0024217+0.0028927i,0.0028198+0.00096913i,0.0026423-0.00090708i,0.0014692-0.0019642i,0.00056857-0.0017117i,-6.8681e-05-0.00095381i,-0.00011581-0.00094135i,0.0010394-0.00071382i,0.0011248-0.00011156i,0.00029299-0.00022358i,0.00010787-0.00043668i,0.00031464-0.00026514i,-0.0003549-0.00014912i,-0.00052203-0.00039191i,5.6431e-05-0.00076172i,-5.1466e-05-0.00055113i,-0.00020607-5.7509e-05i,0.0001581-0.0001518i,0.00019568+9.427e-05i,-0.00014353-0.00071452i,-0.00012539-0.0011017i
0.000894-0.00026546i,-1.4089e-05-0.0014817i,-0.00013705-0.0017964i,0.00011968-0.002284i,0.00019281-0.0026548i,-0.00045365-0.0026294i,-0.00074864-0.0021139i,-0.00058-0.0010556i,-0.00015842-0.00082958i,0.0008153-0.00062167i,0.0011355+2.6357e-05i,0.00058676+0.00033012i,7.4233e-05-2.2274e-05i,-5.4076e-06-0.00045139i,-2.7192e-05-0.0011137i,-0.00017318-0.0020435i,0.00012515-0.001616i,0.00027935-0.00047155i,9.1998e-06+0.00064649i,0.00010474+0.0008421i,-8.9473e-06+0.00035942i,0.0003092+9.666e-05i,0.00086274+0.00025911i
0.0015877-0.00026756i,0.0023684-0.00064431i,0.0024019-0.001382i,0.0016378-0.0025017i,2.242e-05-0.0034734i,-0.00091046-0.0027796i,-0.0010077-0.0016628i,-0.00030246-0.00067445i,0.00052105+9.7326e-06i,0.0005438+0.00013949i,0.00052139-0.00038947i,0.00033904-0.00082286i,0.00046398-0.001048i,0.00054897-0.00057422i,0.00063967-0.00012171i,0.00042989-0.00041764i,-0.00028176-0.00043948i,-0.00024589-0.00047327i,0.0001401-0.00019924i,0.0001703+0.00026622i,-0.0003329+0.00046258i,-0.00027906+0.0010826i,0.00014953+0.0011549i
