-0.0006175+0.0015214i,-0.00047425+0.0018746i,-0.00085476+0.0020259i,-0.0015342+0.0017718i,-0.0032+0.0011882i,-0.0038297+0.0019022i,-0.0025355+0.002584i,-0.00068132+0.0027315i,0.00048286+0.002172i,0.00098705+0.0011411i,0.001184+0.00062298i,0.0010354+0.00034463i,0.00092808-0.00012599i,0.00097491-0.00018208i,0.00031927-3.8602e-05i,-0.00034944-0.00046998i,-3.3005e-05-0.00069903i,0.00011355-4.9267e-05i,0.00034959+0.00042347i,3.4566e-07+0.00015639i,-0.00023546+0.00010808i,-0.00015163-0.00022687i,-0.00036471-0.00089567i
-0.00093845-0.00053813i,-0.00089508+0.00079525i,-0.00067484+0.001707i,-0.0015458+0.0014439i,-0.0023166+0.00065397i,-0.0026822-7.77e-05i,-0.0020263+0.00025525i,-0.0010635+0.0011764i,-0.00017341+0.0011675i,0.00045731+0.0010851i,-0.00017548+0.00064819i,-0.0005134-7.6895e-05i,0.00033117-7.8274e-05i,0.00041232+0.00085452i,0.00032699+0.00077093i,0.00076272+5.974e-05i,0.00045891+9.391e-05i,0.00025648-0.00027891i,0.00084557-0.00047827i,0.00065497-0.00017029i,0.00070603+9.0326e-05i,0.0011701+0.00044249i,0.0010309+0.00025799i
0.00020787+0.0023378i,0.0001429+0.0030447i,-0.00056169+0.0034693i,-0.00079706+0.0026857i,-0.00090387+0.0020271i,-0.0010377+0.0018704i,-0.00033463+0.0018629i,0.00034413+0.0017788i,0.00021292+0.00087616i,0.00092575+3.5301e-05i,0.0012373-0.00068532i,0.00078-0.0004923i,0.00080002+0.00027645i,0.00070818+0.00023791i,0.00048541+0.00033971i,0.00071492+0.00013893i,0.00047169-9.5488e-05i,-0.00019422+0.00076609i,-0.00021624+0.00087448i,0.00026382+0.00016207i,0.000323+0.00015692i,4.4524e-05+0.00031465i,0.00033237-0.00030658i
0.0012495+0.00074486i,0.0012235+0.00090004i,0.00078723+0.00084445i,0.00039667+0.0003976i,-0.00032517+0.00068271i,-0.00037381+0.0015168i,-5.3888e-05+0.0021467i,0.00096845+0.0021479i,0.0014914+0.001662i,0.0012968+0.00069475i,0.00094743+0.00022094i,0.00049855-0.00014116i,0.00031623-0.00032534i,0.00012846-0.00028575i,-0.0003726-0.00025856i,-0.00076202-0.00031827i,-0.00013425-0.00025697i,0.00071452-0.00018245i,0.000488-0.00034589i,0.00015517-0.00025001i,0.00016627+8.8756e-06i,-0.00033481+0.00014244i,-0.00059222+0.00013427i
-0.0004637-0.00023494i,-0.00015571+0.00070204i,-0.0012824+0.00075494i,-0.0025365+0.0001818i,-0.0027631+0.00066323i,-0.0020774+0.0015819i,-0.0013971+0.0012587i,-0.00023699+0.00032789i,0.00035021+0.00059687i,0.0011666+0.00084337i,0.0014269+0.0002146i,0.00058952+4.3398e-05i,0.00040887+0.0010634i,0.00099091+0.0015213i,0.00058205+0.00050804i,-0.00021518-0.00018396i,0.00016227-0.00039243i,0.00055813-0.00037174i,0.00028332-0.00013223i,-0.00026808-0.00052481i,8.3479e-05-0.00084942i,0.00027004-0.00094667i,0.00011082-0.00044425i
-0.00061872+0.0018062i,0.00035593+0.0010759i,-2.4323e-05+0.00083098i,-0.0013983+0.00095751i,-0.0022909+0.0011639i,-0.0022991+0.0014736i,-0.00046717+0.001662i,0.00041702+0.0011391i,0.00028097+0.00019936i,0.0011125+0.00034213i,0.0012509+0.00043321i,0.00062827-8.6541e-05i,0.00087309+1.9094e-05i,0.00082688+0.00064902i,-0.00028513+0.00013936i,-0.00010697-0.00025426i,0.00084959+0.00020848i,0.0012956+0.00014633i,0.00079259-0.000271i,0.00058682-0.00027629i,0.00074745-0.0005384i,0.00013735-0.00027331i,-0.00063463-0.00010146i
0.00093508+0.0013884i,0.0013594+0.00041438i,0.00099983+0.00013682i,-0.00010914+0.00052304i,-0.0012277+0.00061091i,-0.001207+0.0013628i,-0.00028266+0.0018283i,-0.00027439+0.0016293i,-8.7132e-05+0.00052405i,0.00059115-0.00046979i,0.0010939-0.0003021i,0.0012684+9.6912e-05i,0.00084003+0.00025767i,0.00075047+0.00022531i,0.00042813+0.00027979i,-0.00031811-0.00028121i,-0.00071272-0.00042622i,-0.00074134-0.00082672i,5.4021e-05-0.0010712i,0.00081828+0.0001782i,0.00079703+0.00054818i,0.00050975-0.00081317i,0.00088052-0.00068333i
0.0013623+0.0018254i,0.0018737+0.0015582i,0.001327+0.0013318i,0.00088697+0.0016439i,-0.00031775+0.0017204i,-0.0012274+0.0017587i,-0.00091641+0.0016888i,-0.00018073+0.0010969i,0.00078444+0.00070091i,0.0010451+0.00031391i,0.00067247-0.00046492i,0.00071-0.00055433i,0.00056727+0.000127i,0.00062528+0.00059096i,0.00044883+0.00051941i,-6.6265e-05+0.00045792i,0.0001746+0.00040023i,0.00027662-0.00010771i,-8.5562e-05-0.0006728i,-0.00020967-0.00070886i,-0.0002298-0.0002118i,-0.00042768-9.8361e-05i,-0.00023922-0.00050475i
-0.001551-0.0015987i,-0.0016239-0.00048196i,-0.0026994-0.00030302i,-0.0033135-0.00014684i,-0.0034693+0.0015476i,-0.0020787+0.0028246i,-0.00048022+0.0020419i,0.00063273+0.0013482i,0.0012682+0.00075792i,0.00048874+0.00025838i,-0.00083531+0.00049319i,-0.0012423-1.7453e-05i,4.3861e-05-1.6766e-05i,-0.00013185+0.00024715i,-0.0010037-1.8243e-05i,-0.0003196-0.00068405i,0.00055371-0.0010174i,0.0005405-0.00040007i,0.0006108+0.00056395i,0.00040904+0.0010954i,-0.00027407+0.0006789i,-0.00017119+0.00067128i,0.00019852+0.0011181i
0.0011415+0.00024127i,0.00084562+0.0003449i,0.00081003+0.00011161i,-0.00015206-0.00046928i,-0.0024581+0.00017986i,-0.0030126+0.0014684i,-0.0013017+0.0015882i,7.532e-05+0.0013162i,0.0012481+0.0012357i,0.0020701+0.00071921i,0.0015236+0.00050092i,0.00046392+0.00029294i,-0.0003251+1.6146e-06i,-0.001112+0.00036718i,-0.0012681+0.00047468i,-0.00066291-9.2633e-06i,-0.00020654-0.00048946i,0.00066816-0.00098015i,0.0010789-0.001364i,0.00021422-0.0011159i,-0.00052314-0.00064151i,0.00032544-0.00060215i,0.00050167-0.00074724i
0.0010682-0.00052739i,0.00066231-0.001306i,-0.0015883-0.0015949i,-0.0032971-0.00057649i,-0.0035184+0.00026793i,-0.0023444+0.0014557i,-0.00091601+0.0027035i,0.00021313+0.0020073i,0.00098494+0.00053752i,0.0011722+1.0085e-05i,0.00032793+0.00021633i,-0.00053743+0.00040521i,0.00036621+0.00021458i,0.0011439+0.00013522i,0.00019902+0.00075604i,-0.00064692+0.00071933i,0.00011598-4.8522e-06i,0.00085477+0.00033298i,0.00060419+0.00069493i,0.0002293+0.00079245i,-9.7581e-05+0.00049503i,0.00030365-6.9862e-05i,0.00037071+0.00036501i
0.0019593+8.1013e-05i,0.0019789+0.00011106i,0.0031637+0.00040227i,0.0011616+0.00037061i,-0.0024277-0.00075439i,-0.0027065-6.2173e-05i,-0.00091156+0.0012469i,0.00095328+0.0012167i,0.0024192+0.00066454i,0.0022454-0.00047678i,0.0011241-0.0010104i,0.00020789-0.0014962i,0.00039699-0.0014334i,0.00016219+6.0625e-07i,-0.00084544+0.00069259i,-0.00072703-2.1731e-05i,-0.00033658-0.00017496i,-0.00018787-0.00060913i,0.0002775-0.00052198i,0.00021357-0.00017895i,2.5411e-05+0.00024934i,0.00011708-0.0002431i,0.00051987-0.00066486i
-5.3496e-05+0.0019185i,0.00040152+0.0014693i,0.0006079+0.0012398i,0.00040442+1.0026e-05i,-0.00081314-0.00034352i,-0.0020468+0.0012261i,-0.0014546+0.002141i,0.00026231+0.0011085i,0.0013212-4.0132e-05i,0.0015823-0.00042855i,0.0013344+3.712e-05i,0.00099833+0.00031119i,0.00074566+0.0001518i,0.0002434-0.00019261i,2.6533e-05+0.00023356i,-0.00014429+0.00044517i,-0.00037152+0.00045761i,-0.00029845+0.00070061i,-0.00018447+0.00011188i,-2.6181e-05+0.00013416i,-0.00015188+0.00050158i,1.6549e-05-3.236e-05i,0.00018258-0.00050066i
-2.679e-05+0.0012379i,-0.00099873+0.0010896i,-0.00075651+0.0010751i,-0.00084854+0.00081387i,-0.0012449+0.00030071i,-0.0015323+0.00023102i,-0.0011057+0.0010709i,0.00055381+0.0016912i,0.0012495+0.0016416i,0.0010313+0.00073507i,0.00080302+0.00030071i,6.9885e-05+0.00031375i,-0.00014959+0.00043221i,-0.00011078+0.00027858i,0.00050691-0.00023048i,0.00095468-0.00036998i,0.00057669-0.00011292i,0.00057995+0.00035001i,0.00014754+0.00076601i,-0.00035846+0.00031363i,-0.00046363-0.00019713i,-0.00045534-0.00089506i,0.00015325-0.00088122i
0.00030719-0.00025238i,0.0011744-0.0012962i,1.8931e-05-0.0025677i,-0.00189-0.0015635i,-0.0020714+0.00061825i,-0.0018277+0.0016079i,-0.00093914+0.0018816i,0.00022366+0.0017899i,0.00082357+0.00058492i,0.0012846+0.00049837i,0.0012939+0.00083937i,0.0002607+0.00046438i,-0.00041462-3.6645e-05i,-0.000389+0.0002728i,-5.762e-05+4.069e-05i,0.00031775+9.7902e-05i,0.00064697+0.000495i,0.00052123+0.0003507i,0.0009369+0.00025746i,0.0011407-0.00010715i,0.0005504-5.6376e-05i,-0.00014666+4.4629e-05i,-0.00082947-0.00020943i
-0.00081589+0.00062274i,0.00058097+0.00038345i,0.00070967+0.0011359i,-0.0011236+0.0015769i,-0.0018549+0.0019287i,-0.0014365+0.0019323i,-0.00125+0.00089725i,-0.00037463+0.00012654i,0.0007997+9.3776e-05i,0.001952+0.00011183i,0.001589+0.00019807i,0.00065412+0.00074524i,7.163e-05+0.00064691i,0.00023335+0.00018945i,0.00065433+0.00084201i,0.0008776+0.00093486i,0.0011927+3.0549e-05i,0.00086796-0.00074565i,0.00055182-0.00087406i,0.00043652+8.7428e-05i,9.8367e-05+0.0010389i,-0.00038841+0.00074032i,-0.00051271+0.00046683i
0.0007832+0.00030529i,0.00059719+0.00019078i,-0.00049032+0.00077627i,-0.002159+0.00099271i,-0.0025503+0.0013092i,-0.0019031+0.0026322i,-0.00083059+0.0033553i,0.0001959+0.0028004i,0.00098103+0.0012611i,0.00069214+0.0010806i,0.0004776+0.00089889i,5.2431e-05+0.00035088i,-0.00030909+0.00069141i,-3.3917e-05+6.0141e-05i,0.00021991-0.000149i,-3.021e-05+0.00012653i,-0.00054874-0.00030184i,-0.0006275-3.6992e-05i,-0.00010508+0.0002241i,4.0663e-05+0.0005617i,-0.00072278+0.00038102i,-0.0012262-2.2842e-05i,-0.00079791-9.6202e-05i
-0.00025971+0.0019528i,0.00052418+0.0010206i,0.0022266+0.000377i,0.0010881-2.4531e-05i,-0.00089448-0.0012856i,-0.0015534-0.00096323i,-0.0011132+0.00023801i,-0.0001662+0.00075732i,0.0007371+0.00064966i,0.001499+0.00063518i,0.00097499+0.00084144i,0.00025932+0.00090148i,0.00041993+4.7405e-05i,0.00063748-0.00040114i,0.00064382-0.00038249i,0.00085853+0.00021631i,0.00061093+0.00079951i,0.0002601+0.00027747i,4.4669e-05-0.00011245i,-0.00014781-0.0001125i,-3.7959e-05+0.00032504i,0.00059409-0.00014273i,0.00023179-0.0004286i
0.0011837-7.0296e-05i,0.0015472+0.00017802i,0.002011+4.2179e-05i,0.00088156-0.0012079i,-0.0012279-0.00089111i,-0.0020577+0.00013647i,-0.0014915+0.0006927i,7.7951e-05+0.00081172i,0.00073418+0.00029853i,0.00058496-0.00064801i,0.00082738-0.00093288i,0.0013609-0.00043059i,0.00063691-0.00033465i,-0.00035327-0.0003088i,-0.0002971-0.00032357i,2.8443e-05-0.00075771i,0.0001249-0.00028418i,-0.00047667+0.00011345i,-0.00034305-0.00043164i,-2.7062e-05-0.00065571i,-6.0388e-07-0.00053821i,0.00036324-0.00045765i,0.00065107+0.00014591i
0.0012099+0.0011659i,0.0015185+0.0011945i,-0.00050131-4.7115e-05i,-0.0014914-0.00061331i,-0.00032208+0.00069297i,-0.00043281+0.0021491i,-0.001003+0.0020176i,-0.00024316+0.0018386i,0.00035813+0.0018307i,0.00031913+0.00071739i,0.00079858-6.8432e-05i,0.0014474+0.00025095i,0.0015308+2.6783e-05i,0.0011337+0.00055315i,0.00050823+0.00048847i,7.7605e-05-0.00031592i,0.00035606-6.0477e-05i,0.0015097+0.00033716i,0.0017797-0.00016124i,0.0010405-9.6494e-06i,0.00032656+0.00026701i,-0.00016824-0.00029589i,-0.00018724+2.423e-05i
-9.1079e-05+0.0016249i,-0.0001953+0.0024386i,-0.0010315+0.0024222i,-0.0012752+0.0015782i,-0.0016459+0.00093747i,-0.0016309+0.00091963i,-0.00075539+0.0011493i,-9.9445e-05+0.00098692i,0.00094469+0.00082936i,0.0018054+0.00049308i,0.00085683-0.00042572i,5.507e-05-0.00034779i,9.1798e-05+0.00041989i,0.00010885+0.00075152i,1.6829e-05+1.7594e-06i,-6.4323e-05-0.00035859i,-0.00029812+0.00045816i,-5.0402e-05+0.00028718i,0.00012078-0.00055942i,9.7254e-05-0.00074006i,0.0002503+3.0874e-05i,0.00023986+0.00074353i,0.00027188+0.00079733i
0.00038828+0.00070092i,9.8684e-05+0.00099875i,-0.00092331+0.0010421i,-0.0014921+0.00097812i,-0.00095318+0.00090512i,-0.0011105+0.0013549i,-0.0015849+0.0011686i,-7.8399e-05+0.00042049i,0.00081868-3.2618e-05i,0.00070629-0.00070421i,0.00072816-0.0010534i,0.00094893-0.00082815i,0.00057294-0.0004308i,-0.00018941+0.00022256i,-0.00031509+0.00052326i,-0.000449+0.00045348i,-1.6157e-05+0.00041812i,4.9399e-05+0.00034741i,-0.00043052+0.00031425i,-0.0006704+0.00069049i,-0.00081414+0.00020797i,-0.00067376-0.00030735i,-0.0012314-3.1055e-05i
0.00036726+0.00052828i,0.00081624+0.0011948i,0.0011124+0.0010424i,2.4952e-05+0.00082236i,-0.00096454+0.0012854i,-0.0013766+0.0018798i,-0.00092993+0.0019616i,0.00044991+0.0016673i,0.0012881+0.0010753i,0.0017747+0.00091912i,0.0012994+0.00086981i,-6.104e-05+0.00027741i,-0.00058479-0.00025789i,-0.00035955-0.00024841i,-7.9573e-05+7.9413e-05i,-0.00029059-0.00027252i,-0.00013664-0.00074118i,0.00063323-0.00083769i,0.00054045-0.00057627i,-0.00072937+0.00026976i,-0.0012076+0.00013118i,-0.00023775-0.00015933i,0.00035191+0.00025943i
0.001252-0.0012229i,0.0014388-0.00042308i,0.0016165+0.00023422i,-0.00022022-0.00040251i,-0.0023373+0.00012957i,-0.0021453+0.0014253i,-0.00062738+0.0017348i,0.00012901+0.0015395i,6.6615e-05+0.0017011i,7.6612e-05+0.0010217i,0.00024206+0.00024582i,0.00037741+0.00023527i,-0.00018469-6.3378e-05i,-0.00032657+0.00028415i,-0.00041521+0.00092509i,-0.00087742+0.00097698i,-0.00056999+0.00064748i,-3.9342e-05+0.0010449i,6.8625e-06+0.00073039i,0.00037333+0.0001058i,0.00051153+0.00058126i,0.0010409+0.00088285i,0.0010942+0.00048835i
0.00061573+0.00021363i,-0.00020903-9.5117e-05i,-0.00080143-0.00061039i,-0.00035709+0.0002364i,-0.001307+0.0015362i,-0.0019745+0.0020146i,-0.0012839+0.0017543i,-0.00026134+0.0013351i,0.00045954+0.00080054i,0.00016925+0.00050754i,-0.00019463+0.00015171i,-0.00070967+0.00011454i,-0.00012481+4.7145e-06i,0.00060701-0.00066149i,0.00037704-0.00013978i,-0.00019078+0.00019412i,-9.6799e-05-0.00062751i,0.00083066-0.00046378i,0.00065155-0.00054304i,0.0005139-0.00094818i,0.00020527+2.1733e-05i,-0.00061169+0.00098513i,-0.00073879+0.00059381i
0.00017716+0.00093709i,0.00051002+0.00051519i,0.00026943+0.00038311i,-0.0010139+0.0014838i,-0.0019051+0.0014014i,-0.0013985+0.00091634i,-0.00094442+0.001512i,0.00018631+0.0011943i,0.001385+0.00043003i,0.00074001+0.00051213i,0.00053321+0.00038858i,0.0007834-3.2495e-06i,0.00021123-3.316e-05i,-3.4674e-05+0.0001998i,-8.3595e-05+0.00020758i,0.00015454+0.00026575i,0.00044982+0.00083999i,0.00047558+0.00016162i,-0.00058503-0.0011956i,-0.0016241-0.00079739i,-0.00062351+0.00013667i,0.00025424+0.00059401i,-3.4874e-05+0.00059422i
0.00040904+0.00078649i,0.0014628+0.00070748i,0.0015975-0.00013873i,0.00021962+0.00030581i,-0.00077999+0.00061105i,-0.00099338+0.0011252i,-0.0011077+0.0016366i,-0.00036125+0.0014195i,0.00049522+0.00042052i,0.0011681-0.00024811i,0.0016464-3.7924e-05i,0.0012846-0.00021839i,0.0010668-0.00059827i,0.00082205-0.00090662i,0.0003369-0.00086434i,0.00056578-0.00078902i,0.00086238-0.00046938i,0.00027351+0.00027018i,-0.00035818+0.00030843i,-0.00016894-4.6674e-06i,6.2206e-05+0.00026718i,-0.00016835+5.1366e-05i,-0.00019156+0.00017028i
-5.3989e-05-0.0013747i,-0.00025319-0.00012489i,-0.0015125+0.00046894i,-0.0025919-0.00041705i,-0.0032953+9.3257e-05i,-0.0027915+0.0024869i,-0.00081955+0.0029104i,0.00060305+0.0016364i,0.00086393+0.0013147i,0.0011223+0.00097135i,0.0011315+0.00043875i,0.00096497-0.00038469i,0.00044088-0.00090286i,-0.000197-0.00075538i,-0.0012761+1.28e-05i,-0.0011454+0.00044334i,-0.00021451-0.00052404i,-0.00016903-0.0013472i,-0.00049888-0.00087803i,-0.0011163-5.1221e-05i,-0.00012275+0.00034382i,0.00090335+0.00064003i,0.00020857+0.00071861i
0.0015093+0.0018417i,0.0014622+0.0018241i,0.00075881+0.00084079i,-0.00090806+0.00042176i,-0.0017534+0.00073716i,-0.0020412+0.0013043i,-0.0012959+0.0016878i,0.00022956+0.0014975i,0.0015057+0.0010665i,0.00201+0.000566i,0.0015451+0.0005354i,0.00023574+0.00052018i,-1.7388e-05+0.00016287i,0.00011901+0.00035263i,0.00012325+5.5544e-05i,0.00020321+0.00024288i,0.00034307+0.00076141i,0.00078937+0.00048132i,0.00043071-0.00054527i,-0.00037977-0.0009546i,-0.00060559-0.00026491i,-0.00071903+4.7311e-05i,-0.00062443-4.7666e-05i
-0.0010711+0.00051392i,-0.00097198+0.001105i,-0.00034387+1.221e-05i,-0.00031821-0.00017237i,-0.0010633+0.00051849i,-0.0023117+0.00048868i,-0.001466+0.00087582i,0.00054479+0.0015949i,0.00069746+0.0012531i,0.00014575+0.0010545i,0.00014768+0.0008407i,1.8271e-05-1.1859e-05i,-0.00028419+4.9635e-05i,0.00026561+0.00043914i,0.00012667-6.3994e-05i,-0.00031793-0.00057102i,0.00013793-0.00065365i,0.0010662-0.00055555i,0.0012274-0.00013248i,0.00044641+0.0001547i,0.00013758+0.00026856i,-0.00033535-0.00051117i,-0.00015692-0.0007907i
0.003158+0.00025438i,0.0040818-0.00062421i,0.002961-0.0012774i,0.0010402-0.0014557i,-0.00048342-0.00083257i,-0.0014189-0.0001335i,-0.0017092-7.7848e-05i,-0.00049944+0.0009948i,0.00088011+0.001709i,0.0013911+0.00099751i,0.00093275+0.00050228i,-7.4789e-05-7.9412e-05i,-0.00057461-0.00043146i,-0.00054785+0.00040756i,-0.00025684+0.0001206i,0.00030722-0.00028817i,-1.651e-05+0.00048038i,-0.00048539+1.1339e-05i,6.5114e-05-0.00095025i,0.00012969-0.00049151i,-0.00027849-0.00040251i,-0.0002834-0.00069131i,0.00011754-0.00025808i
0.0017024+0.0011702i,0.0026696+0.0011889i,0.0021106+0.00074663i,-0.00054395-0.00039348i,-0.00133-0.00027675i,-0.00027322+0.0012258i,-5.3339e-05+0.001843i,0.00053042+0.0014433i,0.0015125+0.00085852i,0.0020757+0.00093308i,0.0019188+0.001071i,0.0019075+0.00054895i,0.0014664+0.00026566i,0.00053494-2.0334e-05i,-0.00039742-0.00013864i,-0.0009677-0.00022065i,-0.00067664+4.6468e-05i,-0.00023232+0.000247i,-6.4997e-05-0.00018282i,-0.00010232-0.00048016i,-0.00016489-0.00052685i,-0.00019388-0.0010867i,8.1299e-06-0.0010406i
0.0013375+0.00067806i,0.0015553+0.0012567i,0.0012255+0.00077778i,-0.00021184+0.00034316i,-0.002362+0.00047856i,-0.0030122+0.00069426i,-0.001852+0.0011253i,5.7121e-05+0.0011757i,0.0016522+0.00086251i,0.0014329+0.00026532i,0.00087606-0.00026783i,0.00067951-0.00073943i,-2.3979e-05-0.0007545i,2.9713e-05-0.00046735i,0.00044467-0.00017555i,2.9457e-05+0.00024336i,-6.6802e-05-4.3937e-05i,0.00024573-0.00025453i,-2.7488e-05-0.00071812i,-0.00010183-0.00067538i,0.00016191-2.8632e-05i,0.00055505+6.3029e-05i,0.00011862-0.00013586i
0.0015771+0.00088651i,0.0010706-0.00045294i,-4.5965e-05-0.00115i,-0.00089349-0.00058649i,-0.0013396+0.00021693i,-0.0019371+0.0010702i,-0.0010458+0.0012181i,0.00076544+0.00089087i,0.0015051+0.00028605i,0.00094041-0.0003977i,0.00016119-0.00052023i,0.00036747+0.0002853i,-3.1509e-05+0.00033097i,-3.8952e-05-0.00022111i,0.00014198-0.00030794i,-3.2877e-05-6.4965e-05i,0.00043792-0.00017624i,0.0012232-0.00046779i,0.00075123-0.00049299i,-5.8546e-05-0.00023646i,0.00010043+0.0004238i,0.00050197+0.00032355i,-0.00011314-0.00023864i
0.0011961+0.00095146i,0.0016045+0.0012595i,0.0006066+0.00046957i,0.00034065-0.00012403i,-2.4566e-05+0.00056012i,-0.00031174+0.0010509i,2.6339e-05+0.0013475i,0.0011026+0.0011778i,0.0015105+0.00057402i,0.0013255+0.00029593i,0.0016573+0.00057385i,0.0009456+0.00018324i,-0.00088362-0.00021669i,-0.00088368-0.00064771i,0.0010076-0.00061053i,0.00088856+0.00030215i,-0.00030189-0.00027617i,5.0355e-05-0.0011402i,0.00088566-0.001292i,0.00068944-0.00060294i,-6.7925e-05+0.0002042i,0.00020322+0.00026672i,0.00020237+0.0001905i
0.00026396-2.1672e-05i,0.00084255+0.00018637i,0.00068835+0.00073692i,-0.00050522+0.0011001i,-0.0017531+0.0015192i,-0.0019985+0.0013097i,-0.00097438+0.00132i,2.8814e-06+0.0014382i,0.00082913+0.00084165i,0.0016806+0.00065793i,0.00081694+0.00092128i,0.00027543+0.00024692i,0.00036931-0.00033665i,0.00046405-0.00060366i,0.00044514-0.0004264i,-0.00047473+0.00012538i,-0.00069647-0.00038845i,-0.00041106-0.00061233i,-0.00049769-0.00062829i,-0.00027642-0.00082771i,5.9696e-05-0.00077184i,-0.00031644-0.00050208i,0.0001617+2.899e-05i
0.0017422-0.00014422i,0.0014381-0.00073358i,0.00032784-0.0017648i,-0.00096415-0.0010849i,-0.00149-0.00037816i,-0.0018902+0.00041002i,-0.001659+0.00097389i,-0.00066385+0.00085688i,0.00084517+0.00080274i,0.0010404+0.00074363i,0.00037761-1.7661e-05i,0.00047393-0.00035118i,0.00031459+0.00011903i,0.00014915-0.00021971i,-0.00025985-3.8545e-05i,-0.00026853+4.2194e-05i,-3.6564e-05-0.00042021i,-0.00011447-0.00040321i,0.00025099-0.00033631i,0.00039993-0.00077301i,0.00045445-0.00061313i,0.0001561+2.8061e-05i,-5.3477e-05+0.00039223i
-9.0131e-05+0.0003299i,0.0012201+0.0010426i,0.0010281+0.00051726i,-0.00057896-0.00019907i,-0.0014349+0.0002497i,-0.0011426+0.0011588i,-0.00064067+0.0017887i,0.00017331+0.0017649i,0.00096407+0.0019929i,0.00097684+0.0017056i,0.00049856-2.5487e-05i,-6.7372e-05-0.00092955i,-0.000549-0.00066548i,-6.6562e-05+0.00011944i,0.00017528+0.00059394i,0.00034365+1.5658e-06i,0.00042375-0.00045786i,-2.8697e-05-0.0002728i,0.00015427-0.00026281i,-0.00043504-0.00014276i,-0.00020459+0.0001044i,0.00045749+0.0007878i,0.00014136+0.001547i
-0.00090556+0.0020015i,0.00060711+0.0025454i,-0.00013107+0.0021189i,-0.0014781+0.0012836i,-0.0014419+0.0020659i,-0.00056519+0.0028365i,6.1346e-05+0.0022479i,0.00075595+0.0013371i,0.0013351+0.0011716i,0.00099567+0.001054i,0.0013547+0.00042384i,0.0013705-0.00015431i,0.0010242+7.7349e-05i,0.00027548+0.00028312i,1.4893e-05+3.5478e-05i,0.00049989+0.00033763i,0.0005167+0.0012958i,0.00056259+0.0014016i,0.00038539+0.001216i,-0.00015698+0.00077836i,-0.00053556+0.00016134i,-0.000121-0.00047909i,-0.00019314-0.00080681i
4.2297e-05+0.00095988i,0.00077733+0.00083657i,0.00093482+0.0001026i,-0.00066568+0.00018865i,-0.0021744+0.00032243i,-0.0028495+0.0004139i,-0.0022694+0.00022388i,-0.00038802+0.00053992i,0.00084845+0.0010396i,0.0015368+0.00094134i,0.0015914+0.00087612i,0.00011723+0.00047822i,-0.0011437+1.5313e-05i,-0.00071457+0.0003342i,6.874e-05+0.00039574i,-0.00013046-0.00038415i,0.00024342-0.00028098i,0.00028425+0.00095157i,0.00013472+0.0012353i,9.3121e-05+0.00042608i,0.00030232-0.00035667i,0.00082821-0.00029809i,3.6783e-05+0.00034503i
0.0022372+0.00063649i,0.0024408+0.0012299i,0.002798-0.00043484i,0.00095511-0.0021227i,-0.001668-0.0012605i,-0.0026569+0.00067462i,-0.0011081+0.0012794i,0.00077462+0.0011004i,0.0011969+0.001016i,0.00083673+0.00074487i,0.00022063+0.00028563i,0.00043796-0.00021607i,0.00021233-0.00021467i,0.0002096+0.00048639i,0.00077229+0.00099178i,4.0826e-05+0.00050245i,-0.00057675-0.00029351i,5.8398e-05-0.0003605i,0.00085899-0.00011686i,0.00043926-9.1827e-05i,0.00087197-0.00017507i,0.0010537-0.00036804i,0.0001237-0.00066832i
-0.0004816+0.002224i,-4.141e-05+0.0024525i,0.00037779+0.0025095i,0.00080683+0.0019945i,0.00015853+0.001779i,-0.00075152+0.0015358i,-0.00073078+0.0015168i,0.00058666+0.00071448i,0.0014332-0.00034895i,0.0013375+0.00023051i,0.00091566+0.0011121i,0.00090688+0.00063175i,0.00092816-0.0001599i,0.0001934-0.00022307i,-0.00048938-0.00020191i,-0.00027787-0.00026326i,-0.00028048+0.00020741i,-0.00051256+0.00047641i,-3.7809e-05+5.004e-05i,-0.0003433+0.00029352i,-0.00060853+0.00032945i,-0.00013499-0.00038779i,6.2203e-05-0.00082383i
0.00017558-0.00036261i,-0.00039696-0.0013402i,-0.0014484-0.0015296i,-0.0022013-0.00099076i,-0.0019693-0.00025887i,-0.0012644+0.0003686i,-0.0015528+0.00052954i,-0.00048433+0.00087859i,0.0013944+0.0016188i,0.0015167+0.0010621i,0.00072445-0.00082013i,0.00077448-0.0013272i,0.0006373-0.00055453i,0.00019871-6.0833e-05i,-1.0094e-05-4.2457e-05i,-0.00019812-0.00034715i,0.0005121-0.00022548i,0.0011856-0.0002222i,0.0008415+3.964e-05i,0.00067559-0.00021265i,0.0012197-0.00037269i,0.0015443+0.00010728i,0.00088114-0.00010817i
0.00056416+0.00061353i,0.0010359+0.00070593i,0.00031829+0.00093929i,-0.00074639+0.0012584i,-0.0010273+0.0018638i,-0.00076716+0.0014297i,-0.00016842+0.00053447i,0.00057776+0.00063973i,0.0015185+0.00067815i,0.0018813+0.00070019i,0.0019268+0.00094878i,0.0020053+0.00058872i,0.00089282+1.0254e-05i,-0.00056009+0.00025126i,-0.0010475+0.00081581i,0.00022365+0.00097228i,0.00024357+0.00095283i,-0.00068966+0.00028029i,6.7208e-05+6.9625e-05i,0.0014696+0.00032065i,0.0019115+3.2187e-05i,0.0010126-0.00025027i,-0.00016249-0.00038103i
