1.5516e-05+0.00015135i,0.00017157-0.0014105i,0.00016987-0.0029039i,-0.00016188-0.0025202i,-0.00089011-0.0010464i,-0.0016084+0.00023433i,-0.0014372+0.00082202i,0.00022735+0.00075567i,0.0013918+0.00015725i,0.0012139+8.9239e-05i,0.00057535+0.00032278i,-0.0004006-0.00020056i,-0.00090828-0.00026219i,-0.0008261+0.00012873i,-0.00035483+0.00044975i,-0.00024947+0.00014066i,-0.00030296-0.00050868i,0.00033024-0.00085528i,0.00024753-0.00097136i,-0.00076943-0.0011498i,-0.0006012-0.0010034i,0.00023098-0.00062489i,0.0003219-0.00013571i
-0.0011698+0.00081334i,-0.0007087+0.0014335i,0.00027365+0.0015063i,0.00037605+0.00060477i,0.00052876-0.00068837i,0.00067215-0.0012754i,5.3866e-06-0.00020107i,-0.00022471+0.00021922i,-6.4408e-05-0.00010418i,0.00017539-0.00041687i,0.00023055-0.00054487i,4.4362e-05-0.000276i,-6.0443e-05-2.8495e-05i,-0.00047473+0.00048068i,-0.00040099+0.000342i,8.6215e-05-0.0002351i,-0.00046965-0.00011404i,-0.0011187-0.00032929i,-0.00024101-0.00095734i,0.00013119-0.00055842i,-0.00015228-0.0001484i,-0.00014963+0.0002222i,-2.074e-05+0.00088789i
-0.00080367+0.00034101i,0.0010017+0.00023936i,0.0020057+0.00049779i,0.0014409+0.00077852i,0.00054394+0.00042854i,0.00051157+0.00035738i,-0.00046009+0.0011693i,-0.00086366+0.0011471i,-0.0010589+0.00016191i,-0.0017528+0.00024502i,-0.0012802+0.00068066i,-0.00034224+0.00062187i,-9.4046e-05+2.2448e-05i,-0.00010931-0.00043697i,-0.00058689-0.00015324i,-0.00048678+7.1467e-05i,-0.00043454-5.2883e-06i,-0.0006369-0.0006326i,-0.00026543-0.00076547i,-0.00079591-0.0010911i,-0.00092073-0.0011828i,-0.00015031-0.00074412i,0.0001723-0.00049754i
-0.0012287-0.00049181i,-0.00069523+0.00079633i,-0.00031521+0.001236i,-0.00025356+0.00043596i,-0.00083622+0.00089282i,-0.0011818+0.00058901i,-0.00077387-0.00022126i,-0.0008138+7.7646e-05i,-0.00090551+0.00098537i,-0.00029228+0.0013264i,0.00012837+0.0011352i,-0.00036956+0.000699i,-0.00057355+0.00023166i,-0.00019094+0.00023686i,-0.00041099+0.0012254i,-0.00051295+0.00090538i,-8.3877e-05-0.00075605i,0.00059336-0.00046227i,0.00052253-0.00014943i,-0.00023443-0.00060498i,-0.00019706+0.00020815i,-0.00016588+0.00013329i,-0.00037408-0.00028026i
-0.0014992-0.0020584i,-0.0018475-0.0012324i,-0.0017449-0.00022456i,-0.0015007+0.00072487i,-0.0014828+0.0011454i,-0.001427+0.0008016i,-0.0016125-0.00015304i,-0.0014678-0.00038065i,-0.0012393-0.00030187i,-0.00080736+6.911e-05i,-0.00065306+0.00073202i,-0.00047958+0.00081405i,0.00013028+0.0012723i,0.00045752+0.00088904i,6.6844e-05+0.00017748i,-0.00030087-0.00019759i,6.9362e-05-0.00073241i,5.2788e-05-0.00094138i,-0.000433-0.00053631i,-0.00052704-0.00042122i,-0.00042902-0.00056983i,-0.00011341-0.00061353i,-1.4476e-05+0.00018843i
-0.0013032-0.0013545i,-0.00083829-0.00097793i,-0.00060957-0.00086277i,-0.00095859-0.00087532i,-0.00085389-0.00054482i,-0.00091747+0.00062871i,-0.00053664+0.0020099i,-0.00031076+0.0017272i,-0.0010636+0.001158i,-0.00093948+0.00074264i,0.00051658+8.8991e-05i,0.00053291+6.816e-05i,-0.00011622+0.0006101i,6.6986e-05+0.00051971i,-7.1783e-05-0.00047669i,0.00012497-0.00087464i,0.00042623-6.5189e-05i,-0.00029797+0.00048743i,-0.00039828+0.00027429i,-0.00013699+0.00043534i,0.0001345-0.00035023i,4.3529e-05-0.00079502i,3.7671e-05-0.00055244i
0.00063361+0.0007116i,0.0010763+0.0010597i,0.00076293+0.0011756i,0.00051256+0.00073479i,0.00085526-0.00063661i,0.00069895-0.0015701i,-0.00089428-0.0013974i,-0.0015677-0.00027015i,-0.0014782+0.00069013i,-0.0018847+0.00053208i,-0.0020596+0.00030043i,-0.00099153+0.00038028i,0.00038096+0.00030485i,0.00054427+0.00041227i,0.00014176+0.00076818i,3.4531e-05+8.1898e-05i,6.4865e-05-0.00034566i,-0.00044105-0.00033113i,-0.00092607-0.00058528i,-0.00028962-0.00049474i,0.00064557-0.00029358i,0.00088799-0.00030075i,0.00073312-0.00048963i
0.002045+0.00063711i,0.0019316-0.0010896i,0.0015913-0.0030159i,0.0012289-0.0029701i,0.00023082-0.0019299i,-0.0014488-0.00092327i,-0.0018832-0.00030345i,-0.0013602-0.00036671i,-0.00088123-0.00040232i,-0.00029407-8.7737e-05i,-9.1056e-05+0.00015871i,-0.00052463+0.00030774i,-0.0009898+0.00036742i,-0.00074314+0.00069519i,-1.7904e-06+0.00070904i,4.7507e-05-0.00039998i,-7.203e-05-0.001042i,0.00013744-0.00087853i,0.00056249-0.00041986i,0.00051596-6.4034e-05i,-0.00032556+1.7616e-05i,-0.00033996-0.00024278i,-0.000128-0.00020993i
-0.0022081-0.00045932i,-0.0014535-0.00025172i,-0.0013965-0.00026794i,-0.0024068-0.00081643i,-0.003029-0.0006715i,-0.0025143+0.00066486i,-0.0015443+0.0016158i,-0.00090421+0.00077644i,-0.00086877-0.0003094i,-0.0010892+0.0001345i,-0.0011278+0.00069888i,-2.8789e-05+0.00098224i,0.000262+0.0013123i,-6.4299e-05+0.00086629i,0.00017381+0.00043656i,0.00062435+0.00047356i,0.00059493+0.00020688i,0.00057103-0.00012076i,0.00050705+0.0002035i,0.00038645+0.00022775i,0.00041809-0.00022903i,8.754e-06-5.8637e-05i,-0.00058899-0.00013643i
0.0023252-0.0019429i,0.001608-0.0026443i,0.00028773-0.0034761i,-0.00085534-0.0028246i,-0.0017453-0.0018444i,-0.002394-0.00042793i,-0.0020525+0.00054192i,-0.0014878+0.00054852i,-0.0015212+0.00069926i,-0.0016772+0.00027127i,-0.001094+3.9963e-05i,-0.0008169+0.00067692i,-0.00086776+0.0011007i,-0.00091377+0.0011903i,-0.0006462+0.0010278i,6.3781e-05+0.00086004i,-0.00034911+0.00038499i,-0.00052908-7.6632e-05i,0.00015174-0.00081331i,0.0005275-0.0010967i,0.00014888-0.00037852i,-0.00034625-1.6964e-05i,-0.00030807-0.00038609i
-0.0022603+0.00010816i,-0.0002889+0.0019845i,0.00050274+0.0026794i,0.00045387+0.001678i,7.145e-05+0.00076164i,0.00022222+0.0010701i,4.8578e-07+0.00084087i,-0.00065406+0.00018087i,-0.00086002-0.00028923i,-0.00062971+0.0003974i,-0.00083243+0.00086246i,-0.00096491+0.00048263i,-0.00039762+0.00071367i,6.6013e-05+0.00014108i,0.00039998-0.00047255i,0.00042277-0.0002282i,-0.00025935-0.00076954i,-0.0010158-0.001159i,-0.00037485-0.0009767i,0.00030932-0.00055767i,0.00023066+0.00018732i,0.00024093+0.00018799i,-6.8222e-06-0.00013931i
0.0003308-0.0011776i,0.00042661-0.00091943i,-0.00056356-0.00067903i,-0.0019318-0.00094624i,-0.0018463-0.00053508i,-0.0016659+0.00048561i,-0.0012719+0.00063375i,-0.00043305+4.5298e-05i,-4.7086e-05+0.00013305i,-8.0723e-05+0.00016522i,0.00017739-0.00017001i,-0.00011645+0.00016445i,-0.00056588+0.00039226i,-0.000385+3.322e-05i,-3.6065e-05-0.0006671i,-8.8231e-05-0.00050124i,-0.00024716+5.6744e-05i,0.0001869+0.00035908i,0.00073152+0.00028287i,0.00056264+0.00066257i,-8.6458e-05+0.00075042i,-0.00029758+0.00015467i,0.00053385-4.6544e-05i
0.0019285+9.3829e-05i,0.0020696-0.00083302i,0.0022814-0.0015298i,0.0013873-0.0023592i,0.00020132-0.0024891i,-0.00052768-0.001855i,-0.00091058-0.001678i,-0.00035667-0.0011316i,-0.00024225-0.00058411i,-0.0013964-0.00032787i,-0.0015617+0.00062562i,-0.00090317+0.00036826i,-0.00099264+0.0001168i,-0.0015374+0.00011806i,-0.0011184+0.00035815i,-0.00086078+0.00085285i,-0.00041831+0.00090849i,0.00054735+0.00027344i,0.00040456-0.00017811i,0.00015269-0.00054473i,0.0004533-0.0013106i,0.00090753-0.00037782i,0.001223+0.00091208i
0.00017764-0.0015229i,0.00079403-0.00083724i,0.00057957-0.00094917i,3.1293e-05-0.0019067i,-0.00084529-0.0020987i,-0.0017841-0.001452i,-0.0020221+0.00041721i,-0.001797+0.00083257i,-0.0011117+0.00033159i,-0.0007906+0.0011i,-0.0014334+0.0011814i,-0.001335+0.00019965i,0.00015675-0.00055002i,0.00052326-0.00048246i,-1.4453e-05+0.00010961i,0.00024937+0.00044065i,0.00029671+0.0003799i,-0.00011198+0.00045991i,0.00041351-0.00020383i,0.00082024-0.0014316i,0.0010322-0.0011475i,0.0012347+0.00020126i,0.00081221+0.00015441i
-0.00083083+0.00062268i,0.00017827+0.00196i,0.0017232+0.0027096i,0.0030901+0.002455i,0.001668+0.0016826i,0.00015056+0.00078922i,0.00012589+0.00065817i,0.00058434-7.4124e-05i,1.74e-05-8.2826e-05i,-0.0015432+0.0010039i,-0.0018545+0.0007857i,-0.00094189-0.00011518i,-0.00060485-0.00041159i,-0.00063997+0.0002464i,-0.0006559+0.00042599i,-0.00073397+0.00021948i,-0.00049511+0.0010507i,-0.00041742+0.0010296i,3.9842e-05+0.00025601i,0.00040936+0.00038812i,0.00039331+0.00025496i,0.000338-0.00010135i,0.0006234-0.00018572i
0.0001639+0.0012444i,-0.00019984+0.00053474i,0.00023793+6.8199e-05i,-0.00050274-0.0011827i,-0.00078401-0.0034096i,-0.00035899-0.0026191i,-0.00072897-0.00023757i,-0.00057564+0.00055484i,-0.0003942+0.00042536i,-0.00069569+0.0009202i,-0.00057078+0.00085994i,-0.0003159+2.3724e-05i,-0.00064526-0.00037987i,-0.00089596-0.00052126i,-0.00060546-0.00022726i,6.1493e-05+0.00020809i,0.00030122+0.00047005i,0.00081751+0.00024337i,0.0013824-0.00069124i,0.00093315-0.00060825i,0.00039662-0.00011243i,0.00069533+0.00044177i,0.0011439+0.0006161i
0.00076808+0.0010823i,0.0018327+0.0013401i,0.0034995+0.00041195i,0.002954-0.00054381i,0.0017815-0.00096057i,0.00026972-0.00037208i,-0.00081683+0.00013817i,-0.00084123-0.00014241i,-0.00054948+9.0118e-05i,-0.00091174+0.0006091i,-0.0013865-0.00026381i,-0.00043329-0.00071167i,-0.00066527-0.00010589i,-0.0018796+0.00012314i,-0.0011407-0.00035229i,-0.00041863-0.00048364i,-0.00012861-0.00049802i,-0.00015536-0.00025735i,-0.00010931-0.00011919i,-0.00026208-0.00015327i,-0.00067742-0.00031627i,0.00016753-0.00013355i,0.0006367+0.00095883i
-0.0020089-0.00062595i,-0.0020744+0.001223i,-0.0017212+0.0018365i,-0.00073451+0.0017557i,-0.00024598+0.0012724i,-0.0003862+0.0010653i,-0.00066155+0.0007053i,-0.0013185-0.00032088i,-0.0017678-0.00057365i,-0.0014109+0.00070509i,-0.0010148+0.0012205i,-0.00041421-6.9999e-06i,0.00028922-0.00063209i,0.00031271-0.0002108i,-0.00010322-0.00032369i,0.00019493-0.00073248i,-7.7091e-06-0.00021023i,-0.0003653+0.00025971i,4.128e-05+5.4907e-05i,5.0344e-05+0.00055592i,-0.00035262+0.00040285i,-0.0003477+0.00021967i,0.00012296+0.00055594i
-0.00038712-0.0011616i,-0.001691-0.00075541i,-0.0025749-0.00049364i,-0.0018834-0.0010361i,-0.0019409-0.001676i,-0.001701-0.001252i,-0.00080736+5.5558e-05i,-0.00056933+0.00051683i,-0.00048954+0.00036804i,-0.0010924+7.8967e-05i,-0.0017479+0.00056816i,-0.00083796+0.0007671i,0.00058546-0.00045854i,0.0010374-0.00060848i,0.00091061+8.2596e-05i,0.00068435+0.00041473i,0.00072585+0.00055942i,0.00013158+0.00035935i,-0.00046623+0.00038605i,0.0002995+0.00095291i,0.0010842+0.00064224i,0.00036118+0.00017287i,-0.00034231-2.5963e-05i
0.00027899+0.00063447i,0.00034507+0.00058671i,0.0011375+0.0012979i,0.0015816+0.0011371i,0.0014869-0.00035556i,0.0012521-0.00069956i,0.00068067+2.6053e-07i,0.00079308+0.00017402i,8.0234e-05+0.00064417i,-0.00073749+0.00083424i,-0.0010018-0.00025963i,-0.00045575-0.00099993i,-6.3339e-05-0.00029947i,-0.00074186+3.5859e-05i,-0.00090815+0.00023874i,-0.00047973+0.00071352i,-0.00013802+0.00025802i,0.00016128-0.00011026i,0.0009407+0.00010554i,0.00074293+2.6104e-05i,-0.00013141-0.00021939i,-0.00012363-0.0004958i,0.00075507-0.00064046i
4.4918e-05-0.0016963i,-0.00085783+7.0049e-05i,-0.0010759+0.00056806i,-0.00099242+0.00034951i,-0.00045804+0.00024812i,0.00023968+0.00025339i,0.00066131+0.0006738i,0.00054762+0.00023124i,-0.00054361-0.00042153i,-0.0011741-0.00033339i,-0.0014548-0.00010734i,-0.0018197+0.00017754i,-0.0016227+0.00057321i,-0.00090581+0.00050184i,-0.00018183+0.00016286i,9.3633e-05+9.3338e-05i,6.0918e-05-0.00035121i,0.00066429-0.00017556i,0.00039551-2.7262e-05i,7.5965e-05-0.0008692i,-0.00026632-0.001207i,-0.00056032-0.00050925i,0.00028212+0.00082828i
0.00099107-0.00044949i,0.0023018-0.00083501i,0.0031468-0.00072606i,0.0031627-0.001236i,0.0014553-0.0017159i,-0.00087787-0.0011491i,-0.0012639-4.0126e-05i,-0.00041041+0.00016241i,-6.2924e-05+0.00036174i,-0.00029743+0.00092866i,-0.00092278+0.00078813i,-0.0015366+0.0008354i,-0.00097165+0.0013047i,0.00049183+0.0015543i,0.0006423+0.0007197i,0.00058414-0.00094076i,0.00062357-0.001222i,-0.00011795-0.00055564i,-0.00066251-0.00034762i,-0.00032246-0.00061292i,5.4024e-05-0.00043607i,0.00026182-0.00017128i,0.0002505-7.3307e-06i
-0.00033459-0.0013044i,-0.00035079-0.00085074i,-0.00084549-0.0019502i,-0.0013103-0.0027107i,-0.0016049-0.002277i,-0.0010564-0.00070204i,-0.00035766+0.0010084i,-0.00032977+0.00095887i,-0.00083345+0.00011061i,-0.0012034-5.7625e-05i,-0.00097145+0.00045796i,-0.00079939+0.0011208i,-0.00032095+0.0011745i,0.00043977+0.00019119i,0.00047932-0.00020696i,0.00013599-2.7366e-05i,0.00031796-0.00018488i,0.00039553+1.5538e-05i,-0.00037385-0.00051679i,-0.00099482-0.00048662i,-0.0012675-0.00019308i,-0.0010631-7.2313e-05i,-0.000452+0.00038637i
0.0010023-0.00079222i,0.00082506-0.00067107i,0.00038655-0.00084394i,4.8438e-05-0.00068694i,-0.00083403-0.00099823i,-0.0019841-0.00091439i,-0.0019549+0.0002381i,-0.0012834+0.00082454i,-0.0013694+0.0002764i,-0.0013583-4.5001e-06i,-0.00065822+0.00019168i,6.3203e-05+0.00052645i,0.00033929+0.00032404i,0.00047867-0.00022976i,0.00056451-5.2001e-05i,0.00018444+0.00055576i,-3.8556e-05+0.00057914i,0.00056142+0.00062995i,0.00034546+0.00064194i,-0.00048583+0.00080787i,-8.1095e-06+0.00052829i,0.00065176-2.075e-05i,0.00015347+5.747e-05i
-0.00015768+0.00026179i,-0.0014395-0.00052413i,-0.0020387-0.0016178i,-0.0014173-0.0019837i,-0.00081038-0.00066187i,-0.0021512+0.00051314i,-0.0022587+0.00025393i,-0.00086569-0.0002384i,-0.00082991+3.5455e-05i,-0.0014581+0.00042321i,-0.0012425+0.001105i,-0.0009683+0.0014528i,-0.00069051+4.5711e-05i,2.9134e-05-0.0011684i,0.00031984-0.00088999i,0.00045667+7.6083e-05i,-8.1032e-05+0.00056577i,-0.00067539+0.0002087i,-0.00023896-0.00027496i,-3.1994e-05-0.00021203i,-0.00037819+0.00033483i,-0.00051488+0.0009547i,6.5523e-05+0.0002946i
0.00051189+0.0011976i,0.00074562-0.00048248i,0.00226-0.0011538i,0.0017858-0.0013588i,0.00047585-0.0014631i,-0.00025694-0.00042449i,-0.00081372+6.5689e-05i,-0.00035647+0.00029878i,-0.00043928+0.00071249i,-0.0010038+0.00038889i,-0.00085993+3.9843e-05i,-0.00074232+0.00033731i,-0.00075505+0.00019327i,-0.00035525-0.00017873i,-0.00028586+0.00014731i,-0.00046941+0.00069571i,-0.00090407+0.00063996i,-0.00078588+7.6462e-07i,-0.00081434-0.00023815i,-0.0017983-0.00017388i,-0.0018378-0.00048094i,-0.00076994-0.00041396i,0.000218-7.9338e-05i
0.00052196-0.0013884i,0.00052529-0.0016643i,0.00059655-0.0016131i,-0.00083939-0.0012694i,-0.0017498-0.0020733i,-0.0018668-0.00102i,-0.0013201+0.00048302i,-0.00080173+0.00033552i,-0.0009741+0.00015444i,-0.0013165+0.00021773i,-0.00086377+0.00064838i,-0.00038365+0.0011179i,-0.00032644+0.00050309i,-0.00034562+0.00032985i,0.00030891+0.0001308i,0.00058628-0.00050397i,0.00050558-0.00061767i,-7.6024e-05-0.00033174i,-0.0004452-0.00025932i,0.00021968+1.587e-05i,0.00017396+6.4969e-05i,-0.00027811+0.00036816i,-0.00040965+0.00052285i
0.00086266-0.00081577i,-0.00023713-0.00052299i,-0.00072604-0.00027167i,-0.00073912-0.00011987i,-0.0018833-1.1997e-05i,-0.0023236+0.00016791i,-0.0010577+0.00069575i,0.00018266+0.00053122i,0.0002305+0.00024448i,-0.00076652-0.00017322i,-0.0011459-0.00056181i,-0.00015807-0.00010639i,-0.00029618+0.00037658i,-0.00065765-0.00028557i,-1.8785e-05-0.00033225i,0.00058395+0.00050612i,0.00024207+0.00039423i,-9.0243e-06+0.00029558i,0.00040063+0.00094197i,-9.0671e-05+0.0016779i,-0.00045217+0.0012101i,0.00031929+0.00011926i,0.001078-0.00010151i
0.00052182+0.00089889i,-0.00019155+0.00070841i,-0.00033278+0.00028895i,-0.00014585-0.00016652i,2.9613e-05-0.0015103i,-0.00011689-0.0017504i,-0.00048735-2.2021e-05i,-0.00018536+0.00065513i,-1.4733e-05+9.1616e-05i,-0.00032227+4.085e-05i,-9.6055e-05+0.00048993i,-0.00052385+0.0004204i,-0.0013699+2.8029e-05i,-0.0015908+0.00014624i,-0.0011389-0.00024611i,-0.00093961-0.0009457i,-0.00039843-0.00099541i,0.0011041-0.00045121i,0.0012936-0.00017945i,0.0002313+0.00016334i,-0.0005572+4.5416e-05i,-0.00034353-0.00020421i,-0.00018008+0.00042602i
0.00028055+0.0010026i,0.00087721+0.00031513i,0.00094393-0.0011044i,0.00044519-0.0017439i,-0.00040382-0.0022338i,-0.00099963-0.0018159i,-0.0010262+0.00030976i,-0.00058159+0.0010183i,-0.00015365+0.00046137i,-0.00032478+0.00023412i,-0.00060087+0.00056224i,-0.0002702-9.0421e-05i,0.00031801-0.00064562i,0.00054059-0.00040829i,0.00013409-0.0007666i,-0.00021068-0.00079024i,0.00010546-0.00046173i,7.248e-05-0.0005762i,-6.7686e-06-0.00054245i,-0.00012239-0.00018892i,-0.00013968-0.00057408i,0.00039489-0.0005375i,0.00055829+0.00034992i
0.0014154-0.00034859i,0.0019591-0.0013476i,0.001515-0.000469i,0.00076857+0.00020153i,0.00039041-0.0003322i,-0.00045596+0.00012722i,-0.00081633+0.00067874i,-0.00053623+0.00016453i,7.071e-05+0.00038604i,0.00021113+0.0011151i,-0.00027263+0.00050024i,-0.00023633+9.876e-05i,-3.2388e-06+0.00036659i,-0.00038781+0.00021679i,-0.00055279+6.8124e-06i,-0.00037272-4.5614e-05i,0.00011257-0.00017943i,0.00026119-0.00029595i,-4.1481e-06-0.00020369i,0.0004727-2.4043e-06i,0.0010205-0.00011609i,0.00069888-0.00016974i,0.00091638-3.5521e-05i
0.0012652-0.0010461i,0.00084477-0.00091414i,0.00036021-0.0011535i,-0.0001224-0.0013694i,-0.0010636-0.0013438i,-0.0010603-0.00078577i,-3.6816e-05+0.00013837i,0.0002678+0.0010964i,-0.00011879+0.0014838i,-0.00054892+0.00030988i,-0.00033976-0.00054642i,4.5178e-05-0.00010281i,0.00042082+0.00026987i,-0.00010463+0.00039522i,-0.00030206+0.00058547i,-0.00042468+0.00076097i,-0.00041552+0.0005443i,7.3949e-05+0.00027125i,0.00046721+0.00011208i,7.2303e-05+6.225e-05i,0.00015286+0.00021263i,-0.00011258-0.00016921i,-0.00016832-0.00042361i
-0.00055093+4.9643e-05i,0.00019451+0.0012114i,0.0013004+0.0011667i,0.00082763+0.00045431i,-0.0005022-9.1795e-05i,-0.00034028-4.8176e-05i,0.0002201+0.00022427i,0.00025446-3.9666e-05i,-0.00058296-0.00093927i,-0.0013872-0.0015593i,-0.00053619-0.00095717i,-4.557e-05-0.00040546i,0.00020576-0.00081769i,0.00053457-0.0012456i,0.00015459-0.00088589i,0.00021717-1.6919e-05i,0.00051679-3.3375e-05i,0.00039771-0.00070068i,0.00026865-0.0016398i,-0.00049021-0.0012447i,-0.00062845-0.00058808i,-6.1208e-05-0.00013627i,-0.00039506-0.00016518i
0.00021942+0.00072594i,0.00047292-0.00012534i,4.6015e-05-0.0010393i,-0.00082828-0.0013961i,-0.0010345-0.0012837i,-0.0015225-0.00081457i,-0.0014133-0.00051032i,-0.00053065-0.00012244i,-0.00026633+6.4507e-05i,-0.00070692+0.00014577i,-0.00070282+0.00078001i,-0.00033886+0.00050709i,0.00014744+0.00020613i,0.00025543+0.00066708i,0.00013361+0.00051702i,2.042e-05+0.00050251i,-9.2836e-05+0.00037283i,0.00025727-0.00015864i,0.00018157-0.00035668i,-0.0004576-0.00023298i,-0.00059553+0.00022086i,-0.00047778-0.00011854i,-0.00077339-0.00083429i
-0.0007539-0.0016012i,-0.00064886+9.5379e-05i,-0.0012498+0.00034855i,-0.00073879+5.8533e-05i,-3.7442e-05+0.00052038i,-0.00084441+0.00094974i,-0.00073085+0.00074386i,0.00015089+0.0005664i,-0.0003463+0.00055282i,-0.00049617+0.00010273i,0.00039585-0.00037015i,0.00016609-0.00034228i,-0.00041847-0.0001112i,-0.00022119+0.00039081i,-0.0006906+0.00042978i,-0.00048054+1.6961e-06i,1.109e-05-0.00011744i,-0.00051036+0.00061883i,-0.0001244+0.0013729i,2.2641e-05+0.0010136i,-0.00060592+0.0001571i,-0.00041296-0.00061909i,0.00052167-0.00044075i
0.00074936+0.00073887i,0.0010891-0.00014934i,0.00083151-0.00050942i,0.00057569-0.00054266i,0.00049712-0.000605i,-0.00041047-0.0001163i,-0.0013857+0.00034863i,-0.0013269+0.00017771i,-0.00072825+0.00067371i,-0.00081223+0.0011733i,-0.0012477+0.00073797i,-0.0014033+0.00027281i,-0.00086625+0.00080319i,-0.00059489+0.00096833i,-0.00012464+0.00015096i,0.0010173-0.00023353i,0.0013758-0.00030154i,0.00072397-0.00049454i,0.00066224-0.0001838i,0.0010204+0.00059054i,0.00049603-0.00013965i,0.00012892-0.00048904i,0.0003423+0.00022404i
-0.00024813-0.00046254i,0.00012427-0.00064285i,0.00023802-0.00083227i,0.00073826-0.00046395i,0.00086682-0.00101i,0.000357-0.0010431i,-0.00043628-0.00012483i,-0.0001421-0.00079482i,-9.7848e-05-0.00092119i,-0.00084497-8.4077e-05i,-0.00088597+0.0001741i,-0.00053697+0.00028026i,-0.00097716+0.00044407i,-0.00061326+0.00024564i,-0.00041511+0.00038979i,-0.00060021+0.00062687i,-9.024e-05+0.00054398i,0.00011861+0.00020793i,0.00067541+0.00040349i,0.0010168+0.00022399i,0.00036253+0.0002783i,-0.00041242+0.00086826i,-0.00048553+0.00059389i
-7.8756e-05+0.00024141i,0.0012788+0.0012876i,0.00087818+0.0018851i,0.00014937+0.00079793i,-0.00014648+0.00020213i,-0.00079614+0.00086405i,-0.0010424+0.0011212i,-0.00079785+0.001014i,-0.0011973+0.00081658i,-0.0016754+0.0008871i,-0.0018554+0.0010866i,-0.0014505+0.00063001i,-0.00059288-0.00019918i,-1.0277e-05-0.00082416i,0.00010673-0.0009809i,-0.00012302-0.00094009i,-0.0007477-0.00070502i,-0.00066323+8.6874e-05i,0.00012243+0.00070661i,0.00014695+0.00070948i,-0.00015986+0.00046115i,-0.00030483+0.00054898i,-0.00036118+0.00036886i
-0.0011705-0.0021235i,-0.0031034-0.0013443i,-0.0046452-0.0015519i,-0.0031781-0.00082202i,-0.0010461+0.00031895i,-0.00068845+0.000448i,-0.00055363+0.00089642i,-0.00061832+0.00088883i,-0.0011256+0.00038721i,-0.0014669+0.00028909i,-0.0014693-0.00025277i,-0.00059683-0.00014965i,0.00025462+0.00019069i,0.0004189+0.00025688i,0.000572-0.00028803i,0.00039018-0.0010612i,0.00015028-0.001416i,-0.00035209-0.00077489i,-0.0010663-0.00020312i,-0.00049852-3.9344e-05i,0.0009574+4.4456e-05i,0.001285-0.00053914i,0.0010457-0.00064235i
0.0016156+0.0012846i,0.0029902-0.00020304i,0.0039283-0.0013203i,0.0022213-0.00097272i,0.00041994-0.0012818i,-0.00046042-0.0018531i,-0.0015996-0.00050254i,-0.0016974+0.00023161i,-0.00085712+0.00011721i,0.00036881+0.00060389i,0.00039176+0.0002893i,-7.9394e-05-0.0010482i,-0.00053613-0.0007557i,-0.0010389+0.00040995i,0.00016857+0.00016446i,0.0010729-6.9256e-05i,0.00092067-0.00012601i,0.00099502+0.00018178i,0.00090522+0.000338i,0.00080481-0.00011693i,0.00039001+0.00018105i,-9.9175e-05+0.00074935i,-5.4199e-05+0.00070479i
-0.00023868+0.0021952i,0.00038592+0.0017495i,0.00051971+9.4305e-05i,0.00023218-0.0018981i,5.2062e-05-0.0020531i,1.3006e-05-0.0016088i,-0.00042161-0.00064501i,-0.00069801+0.00023189i,-0.00038651+0.00085612i,-0.00018547+0.00069629i,0.00018116+0.00026064i,0.00050944-4.41e-05i,-0.00013301-0.00031242i,-0.00013966-4.518e-06i,0.00034121+0.00046228i,-0.00045976+0.00062742i,-0.00085414+0.00019139i,-0.0006545+0.00024335i,-0.00051003+0.00023692i,0.00037338+0.00040074i,0.00051662+0.00070339i,-6.6503e-05+0.00017481i,0.00012076-0.0010606i
0.0003742+0.00084375i,0.00076436+0.00041902i,0.0017977-0.001138i,0.001735-0.0028744i,0.00088582-0.0030223i,1.8547e-05-0.0026176i,-0.00020377-0.0011971i,-0.00015183-0.00022478i,-0.00014836+4.0861e-06i,0.00032893+0.00062581i,0.00022061+0.00051918i,-0.00010782+0.00021854i,-0.00022198+0.00048925i,-0.00052564+0.00045725i,-0.00098652+1.0661e-05i,-0.00081316-0.0005665i,-0.00043633-4.8654e-05i,-0.00013312+0.00017168i,-0.00028881-0.00063928i,-0.00018094-0.0010784i,-0.00038052-0.00084702i,0.00010708-0.00072547i,0.00041687+0.0003183i
-0.0017617-0.00052384i,-0.0013181-5.9328e-05i,-0.0010123-0.00098754i,-0.0010693-0.00052745i,-0.0011837+0.00020717i,-0.00062561+0.00097673i,-0.00064586+0.001501i,-0.00060369+0.0013344i,-0.00027964+0.00078236i,-0.00062884+0.00044201i,-0.00098933+0.0002825i,-0.0006486+4.6943e-05i,-5.4112e-05+6.6863e-05i,0.00024012+0.00020772i,-0.00011215-0.00015509i,-0.00041806+4.8945e-05i,-9.9888e-05+0.00045989i,0.00054445+0.00015956i,0.00046706-0.00027863i,6.6203e-06-0.00058913i,-0.00035136-0.00076459i,-0.00012407-0.00018019i,0.00023419-0.00024755i
