-0.0053319+0.0014333i,-0.0037188+0.0016154i,-0.0036229+0.0033886i,-0.001893+0.0029083i,-0.00053659+0.0028162i,-0.0012433+0.003001i,-0.0012604+0.0024373i,0.00076432+0.0013523i,0.0015181+0.0010026i,0.0016963+0.0012902i,0.0016905+0.0012399i,0.00050813+0.00034836i,0.0007692-0.0004316i,0.0015188+0.00035862i,0.00079363+0.00086167i,-2.4906e-05+0.0005238i,-0.00055771+0.00055964i,-0.00089712+2.8191e-05i,-0.00067712-0.00017967i,-8.4652e-05+0.00034504i,0.00030325+0.00030226i,0.00093738-0.00024417i,0.00089502-0.00032817i
0.00094609-0.0014645i,0.00052348-0.00053136i,-6.8555e-05-5.4853e-05i,-0.00084033-0.00052553i,-0.0013936-0.00040419i,-0.0015956+0.00020981i,-0.0010266+0.00054284i,-9.4323e-06-3.2547e-05i,0.00014495-0.00095719i,-0.00031014-0.00074504i,-0.00042086-0.00016169i,-0.00051348+9.0157e-05i,-0.0005321+2.9547e-05i,-9.4683e-05-7.1011e-05i,0.00073318-0.00030049i,0.0002659-0.00053689i,-0.00026434-0.00090294i,0.00032426-0.00092088i,0.00079615-0.00021587i,0.00035508+4.3221e-05i,-0.00032908-0.0003985i,-0.00068588-0.00033241i,-6.7173e-06+0.00056899i
-0.0003134+0.0012198i,0.00085088+0.0014022i,0.0011863+0.0010339i,0.0015444+0.00049575i,0.0012508-6.7809e-05i,3.6844e-05-0.00039838i,-0.00014253-0.00055697i,-5.4918e-05-0.00056655i,-0.00082188+0.00010658i,-0.0010025+0.00084483i,0.00027335+0.00035942i,0.00057334+0.00011666i,0.00050465+0.00026165i,0.00050242+5.9675e-05i,0.0003277+0.00012871i,0.00032558+0.00036381i,9.1146e-05+3.6663e-05i,-4.2536e-05+0.00024958i,0.00041452+0.0011601i,9.3025e-05+0.0011108i,-1.0084e-05+0.00087751i,0.00072969+0.00066635i,0.00061957+0.00025207i
0.0011044+0.00053502i,0.0011861+0.00053107i,0.00050444+5.7022e-05i,0.00032403-0.0012242i,-0.0002531-0.0012051i,-0.0006688-0.00038334i,-0.0002496+0.00047603i,0.0005221+0.0012097i,0.0016414+0.00038979i,0.0011597-0.00041472i,0.00033045-0.0010539i,-8.6261e-05-0.00065902i,-0.00022637+2.588e-05i,-0.00045107-0.00011426i,-0.00011398-0.00016355i,5.3768e-05+5.3441e-05i,-0.00039726+0.0003929i,0.00033932+6.1723e-05i,0.00040178-0.00028255i,0.00012033-0.00032566i,0.00027265-0.0005163i,-0.00026118-1.9764e-05i,-8.8935e-05+0.00063782i
-0.0010828+0.00090018i,-0.00065427+0.00095542i,0.0004085+0.0013027i,0.0013964+0.0013122i,0.001142+0.00039862i,0.00022412-0.00034685i,0.00053292-4.4056e-05i,0.00037907+0.00041797i,-9.0154e-05+6.4008e-05i,-8.834e-05-0.00011021i,3.5989e-05-0.00019474i,0.00023717-0.0011041i,-0.00032036-0.00070311i,-0.00051236+0.00016093i,-0.00030141+0.00021743i,0.00034819+4.7751e-05i,0.0010618-7.1876e-05i,0.00052668-0.00026861i,-9.7709e-05+1.1518e-05i,0.00021573+0.00028489i,0.00083673-0.00034759i,0.0008977+8.1664e-05i,0.00033033+0.001097i
0.0003051+0.0020726i,0.0014154+0.0012514i,0.0015996+0.0012662i,0.0016384+0.00073513i,0.0018299+0.00029322i,0.0010931-0.00021036i,0.00036664-0.00012168i,0.00079949-0.00029587i,0.00075701-0.00018441i,0.00020207+0.00058781i,0.0008746+0.00041364i,0.0015171-0.00043941i,4.6249e-05-0.00025171i,-0.00051694-0.00029699i,-0.00025416-9.1184e-05i,-0.00012512+0.00039277i,0.00024865+9.079e-05i,0.00029955-0.00047181i,-0.00020902-0.00020876i,-0.0002339-3.5692e-05i,0.00012525+6.0776e-05i,1.52e-06+0.00013058i,-0.00026691-4.0629e-05i
-0.0011988-0.00035823i,0.00043203-0.00055951i,0.0011403-0.00035933i,0.00053251-9.6391e-05i,0.00035693-0.00078289i,0.00045035-0.0006866i,0.00043688-0.00048142i,0.00036214-0.00083753i,-6.0334e-05-0.00054349i,-0.00012846+0.0001019i,0.00017692+0.00046545i,0.00046935+0.00075687i,0.00040198+0.00055048i,-0.00015484-0.0005156i,-0.00042669-0.00031041i,0.00016627-0.00045335i,-0.00013413-0.00061604i,-0.00026021-0.00022624i,0.00012754-0.00057254i,0.00023676-0.00017283i,0.00050578+0.00018705i,0.00057714+0.00029161i,0.00020681-8.9401e-05i
0.00041754+0.00069415i,-0.0006007+3.1534e-05i,-0.0011011-0.00092739i,-0.00050854-0.0013199i,-0.0010217-0.001379i,-0.0015065-0.0013188i,-0.00025763-0.0015666i,0.00061962-0.00098459i,0.00037984-0.00033971i,0.00023044-4.8241e-05i,0.00037915+0.00049525i,0.00026276+0.00088764i,-0.00028132+0.00036343i,-0.00092097-0.00072507i,-0.0010092-0.0006492i,-0.00080969-2.0268e-05i,-0.00021649+0.00066098i,0.0005704+0.0008544i,-6.9639e-06+0.00051812i,-0.00047452+0.00042226i,1.5216e-05+0.0011651i,-1.5789e-05+0.00073838i,0.00010781-0.00030011i
0.00048856+3.5836e-05i,-0.00047904+0.00032271i,-0.00043739+0.00030229i,-0.00024401+0.00037445i,-0.0005233+0.00085568i,-0.00069166+0.001038i,0.00014205+0.00054212i,0.00071395-9.9561e-05i,0.00076952-0.00029436i,0.00088834-0.00020203i,0.0002663+0.00032417i,0.00017851+7.2972e-07i,0.00048925-0.00031966i,0.0004603-3.7696e-05i,0.00091723+0.0002219i,0.00069745-8.6837e-05i,-7.8557e-05-8.1196e-05i,-0.00078881-0.00052372i,-0.00056245-0.00076484i,0.00032445-0.00038447i,0.00042067-0.00031287i,0.00067726-0.00032321i,0.00052201-4.4287e-05i
0.0024685-0.0011181i,0.0017082-0.0016175i,0.0016487-0.0013955i,0.001712-0.00061475i,0.00062947-0.00051212i,0.00023937-0.0010391i,0.00020768-0.00088913i,-0.00019727-0.00089536i,-0.00021963-0.0011076i,9.0873e-06-0.00083634i,0.00062451-0.00078719i,0.00082052-9.834e-05i,0.00079678-0.00019756i,0.00097869-0.00096253i,0.00065057-0.00086846i,-3.8866e-05-0.00073433i,3.4629e-06-0.00037783i,7.3221e-05+5.6829e-05i,0.00029684-8.0454e-05i,0.00069254-0.00016239i,0.00093808-0.00039937i,0.00081503-0.00030776i,0.00049495+0.00033385i
-0.00014908-0.00019275i,0.00014819-0.00052089i,-0.00029476-0.00082364i,2.8421e-05-0.0010027i,9.5878e-05-0.00064798i,-0.0008304-0.00050992i,-5.9201e-05-0.00051386i,0.00030178-0.00082041i,0.00021015-0.0010391i,0.00085605-0.00070075i,0.00070938-0.00024112i,4.7695e-05-0.00055432i,4.6263e-05-0.0010965i,0.00035716-0.0010872i,0.00081541-0.0010056i,0.00038555-0.00052397i,-0.00046035-2.8475e-05i,-0.00065874+4.0687e-05i,-0.00042758+0.00029083i,-0.00027534-0.00012118i,0.00089611-0.00039116i,0.0011857-0.00017855i,0.00053619+0.00021936i
-0.0012057+8.4671e-06i,-0.00035437-0.00015553i,0.00042006+0.00034079i,0.0001864+0.00053634i,6.0509e-05+0.0005065i,0.000748+0.00049452i,0.00052961+0.00090917i,0.00017184+0.00067838i,0.00012139-0.00025997i,0.00018731-0.00055813i,0.00020308-0.0002965i,-5.5756e-05-0.00019353i,0.00025659+0.00015859i,0.00016258-0.00032321i,0.00012736-0.0007974i,0.00047303-0.0005178i,0.00078417-1.7472e-05i,0.00032348+0.00040912i,-0.00043615-0.00017273i,-0.00049267-0.00059113i,0.00017345-0.00043792i,0.00045336-0.00024259i,0.00064852-0.00044386i
0.0012012+0.0019076i,0.0010513+0.00087967i,0.0013602+0.00089871i,0.0020846+0.00077434i,0.00179-0.00022103i,0.00028356-0.00081209i,-0.0003816-0.00017101i,-0.00078355+0.00022693i,-0.00072732+0.00027095i,3.043e-05+0.00059535i,5.2226e-05-7.344e-05i,0.00012944-0.00038624i,0.00043217+0.00010579i,0.0011534-0.00063517i,0.0013341-0.00066297i,0.00046683+0.00042777i,-0.00026675+0.00077969i,-0.00031223+0.00033362i,-0.00031795-0.00024533i,-0.00051388-0.00044666i,-7.9539e-05-0.0005698i,0.0009335-0.00023149i,0.0012423+3.3615e-06i
0.0019508-0.00091704i,0.0013274-0.00111i,0.0016253-0.0019873i,0.0011245-0.0022552i,0.00011685-0.0014517i,-0.00072172-0.00022937i,-0.0005286+6.2654e-05i,6.0936e-05+0.00010321i,0.00088474+0.0005232i,0.0017383+0.0003977i,0.0016388-0.00026321i,0.00090675-0.00067056i,0.00023419-0.00077603i,0.00081403-0.00040081i,0.0010771+7.2413e-05i,0.00052959-2.1082e-05i,0.0002492-9.6617e-05i,0.00038887-0.00070349i,0.00044397-0.00078237i,0.00055942-0.00020562i,0.00060058-0.00011452i,0.00023524-0.00023672i,1.6577e-05+5.1013e-05i
0.00075685+0.00016765i,0.0013728+0.00050669i,0.0019055+0.00052079i,0.0017393+0.0013873i,0.00036321+0.0013664i,-0.00023399+0.00057793i,-5.286e-05+0.00029734i,6.9333e-05-0.00021681i,0.0002856-0.00023183i,0.0010735-8.7136e-05i,0.0014582-0.00037523i,0.0015904+2.0377e-05i,0.0012982+0.00075644i,0.0010087+0.00080056i,0.00025614+0.00086921i,-0.00041444+0.00067538i,7.3873e-05+0.0003493i,0.00034132+0.00022997i,0.00036676-0.00014003i,0.00033545-4.2761e-05i,-0.000181+0.00021359i,-0.00013886-0.00017092i,0.00013083-0.0010737i
0.0011141+0.0010533i,0.0012505+0.00024308i,0.0010662-0.00040707i,-0.00035295-0.0014946i,-0.00085298-0.0018712i,-0.0010262-0.00014196i,-0.00049781+0.0003246i,0.00011841-6.1395e-05i,-0.00062631+0.00041374i,-0.0010215+0.00055125i,-0.00046495+0.00034468i,-0.00027396-0.00018419i,-0.00040321-0.0015801i,-0.00045415-0.0013638i,-0.00039219+8.7744e-05i,0.00031185+0.0002779i,0.00086032+6.7009e-05i,0.00022463-0.00025667i,-0.00047625-0.0007655i,-0.00053804-0.00090199i,-0.00026682-0.00079398i,0.00010595+2.5263e-05i,-1.7586e-05+0.00078044i
-0.0008299-0.00082788i,-2.2653e-05-0.0011351i,4.0056e-05-0.00040052i,-0.00037446+0.0002259i,-7.4528e-05+0.00051987i,0.00050541-0.00021879i,0.0002471-0.00071658i,-2.9103e-06-0.00054955i,-0.00027928-0.00078879i,-0.00046977-0.00038485i,0.00023757+0.00048266i,0.00067333+0.00072034i,-0.00020786+0.0008649i,-0.00018994+1.0355e-05i,0.00075639-0.00034234i,0.00045046+0.0005452i,-0.00018542+0.00051025i,-0.0005557+0.0003106i,-0.001129-0.00016728i,-0.00065088-0.00058952i,0.00024047-0.00011264i,0.00021685-0.00016275i,0.00032039-3.9188e-05i
0.0015315+0.00068455i,0.00091081+0.0010131i,0.00032397+0.00024515i,-0.00060413-0.00082842i,-0.0012126-0.0017964i,-0.0010872-0.0014014i,-0.00047895-0.0010742i,0.000639-0.00085868i,0.0006653-0.00020741i,0.00061666-6.7289e-05i,0.0011875-8.7247e-05i,0.00092446-0.00022597i,4.7009e-05-0.00031792i,0.0001974-0.00017663i,0.00047192+0.0001577i,0.00012144-0.00011921i,-0.00037303-0.0001507i,-0.0010473+0.00038649i,-0.00096784+0.00090851i,-0.00037261+0.0009076i,-0.0002549+0.00053176i,-0.00014338+0.00055986i,0.00024435+0.00083544i
-4.0057e-05-0.00096686i,-0.00056734-0.00067834i,-0.00017087-0.00045734i,-0.00020209+0.00031048i,-0.00064947+0.00096348i,-0.00033565+0.0008353i,0.0002366+0.00030621i,0.00016649-5.4075e-05i,-0.00021093-0.00011696i,-0.00033754-0.00017187i,-0.00024058-0.00014756i,-0.00010654-0.00015279i,-0.00026364+0.00027948i,-0.00047573+0.0007656i,-0.00063908+0.00050872i,-0.00073557+8.7807e-05i,4.8963e-06+0.00011451i,0.00023762-0.00030689i,0.00016653-0.0012462i,2.7534e-06-0.0014954i,0.0004013-0.0013865i,0.00059218-0.00041109i,-7.3894e-05+0.00020932i
-0.00067312-0.0020891i,0.00057998-0.0010758i,0.0009373-0.00037525i,0.00090623-0.00030134i,0.00046028-0.00070492i,0.00025027-0.00018493i,0.00025373-0.00037011i,0.00012236-0.00077453i,0.00010862+0.00011763i,-0.00012315+0.00044629i,-0.00025552-0.00058524i,0.00035179-0.00058238i,0.00062373+0.0005047i,0.00041428+0.00095979i,0.00057518+0.0010996i,0.00063406+0.0011663i,2.4852e-05+0.00065911i,-0.0001468-0.00048716i,0.00040063-0.00059589i,0.00043853+0.00010757i,-0.00013159+0.00012113i,0.00033677-0.00035743i,0.0010724-0.00022129i
0.00048352+0.00059713i,0.00021608+0.00049571i,-0.00023715+0.00081536i,-0.00027936-0.00041435i,-0.00068162-0.0013054i,-0.0012306-0.00096654i,-0.00025375-0.0006663i,0.00093355+6.843e-05i,0.00098459+0.00050692i,0.0002704+0.0001588i,-0.00049057+0.00034597i,-0.00045008+6.1894e-05i,-3.0428e-05-0.00017282i,-0.00025293+0.00015652i,-0.00027522-0.00014914i,-0.00023169-0.00066971i,-0.00015566-0.00054822i,0.00070484-0.00029719i,0.00056518+0.0003181i,-0.00024756+0.00045928i,-4.0413e-05+0.00079419i,-4.9382e-05+0.0009713i,-9.3206e-05+0.00042083i
0.00041067+0.00079185i,0.00032423+0.00015075i,0.0015584+2.6054e-05i,0.0017701-0.00027315i,0.0004466-0.00067413i,-0.00023155+0.00021134i,4.1622e-05-0.00038296i,0.0001006-0.0011398i,0.00065197-0.00049503i,0.0011358+0.00069009i,0.0010846+0.00032116i,0.00031562-0.00070154i,6.5267e-05-0.00054722i,0.00060315-5.3151e-06i,0.00080661-0.00016364i,-2.6417e-05-0.00052939i,-0.00024996-0.00099777i,0.00022262-0.0012913i,0.00020802-0.0007245i,0.00017121-0.000148i,-0.00039058-0.00013757i,-0.00055199-0.00043211i,-0.00024607-0.00075087i
4.9663e-06-0.00037933i,0.00038519-0.0010044i,0.00012098-0.00031095i,-1.6396e-05+0.00013335i,-0.00028464-0.00023525i,-0.00016428+0.00034717i,0.00088297+0.00032683i,0.00081991-0.00097567i,-0.00056788-0.0011178i,-0.00072704-0.0011475i,0.00047707-0.0010022i,0.00078231-0.00095381i,0.00044655-0.00076532i,0.00066029+7.6119e-06i,0.00072741+0.00059447i,0.0006108+0.00028677i,0.00049613+0.00012523i,-0.000192-0.00039798i,-0.00068921-0.00073195i,-0.00069421+0.0002732i,-0.00071538+0.00031659i,-0.00023456+0.00010149i,0.00087765-1.8451e-05i
-0.00027857-0.00053472i,0.0001516-0.00096548i,0.0012747-0.00083653i,0.0014254-0.0012119i,0.00078632-0.0013213i,-0.00029294-0.0010594i,-3.354e-05-0.00010352i,-8.3834e-05+0.00060969i,-0.00070555+0.00035822i,0.00050551+1.1799e-05i,0.001055-0.00025395i,0.0010795-0.00042605i,0.00064794-0.00035035i,-8.6176e-06-0.00026874i,-0.00012867-0.00021329i,0.00027341-0.00092418i,0.00044209-0.0014324i,0.00092911-0.0010811i,0.0010892-0.00054096i,0.00066258-0.00051797i,0.00036756-0.00071894i,4.9274e-05-0.0002071i,-0.00013041+0.00024302i
6.7161e-06-0.00049708i,-2.5131e-06-0.00076718i,0.00050219-0.00099141i,0.00097423-5.1458e-05i,-0.00026418-0.00082602i,-0.0010742-0.0009395i,0.00010591+4.2872e-05i,0.00059429+6.715e-05i,-0.00047309-9.3142e-05i,-0.0011818+0.00045174i,-0.00086241+0.00088988i,0.00011295+0.00043309i,0.00078932+0.00018751i,0.00053206+0.00034931i,9.9954e-05+0.00092258i,-0.00047317+0.0013386i,-0.00047839+0.00022992i,-0.00061249-0.00085686i,-0.0011422-0.00010913i,-0.0011002+0.00037576i,-0.00041839+0.00010927i,0.00040001+0.00025411i,0.00097462+0.0010099i
-0.00020158-0.0014228i,-0.00014515-0.00051479i,-0.00081068-0.00039673i,-0.0013686-0.0010267i,-0.0018-0.00019686i,-0.0012915+0.0013455i,-0.00059301+0.001065i,0.00010251-2.2046e-05i,3.66e-05-0.00045365i,-0.00073518-3.9618e-05i,-0.00084543+0.00071393i,-0.00049702+0.00030056i,-0.00031679-0.00034593i,0.0001391-0.00022083i,0.0009732+0.00013943i,0.0011327+0.00058364i,0.00060023+0.00071089i,-0.00043559+0.0002472i,-0.0011007-0.00035844i,-0.00082948-0.00047556i,5.8854e-05-0.0002479i,0.00026788-0.00023695i,-0.00029384-5.0874e-05i
0.00073183-0.00056898i,0.00057328-0.00053961i,0.0010417-0.00068478i,0.001426-0.00043264i,0.0012371-0.00041108i,0.00089576-0.00075479i,0.0011144-0.00092946i,0.0013418-0.00058689i,0.00091204-7.8853e-05i,0.00091835-5.3447e-05i,0.00023353-9.2615e-05i,-0.00041218-0.00011468i,-0.00015579-0.00044757i,0.00042328-0.00068677i,0.00028839-0.00097542i,0.00047802-0.000473i,0.00079807-0.00016932i,5.0907e-06-0.00022129i,-0.00063143+7.3377e-06i,-0.0006378+7.6579e-05i,-0.00058284-4.35e-05i,-5.5743e-05-0.00035576i,0.00072245-0.00083409i
-0.0013403+8.7071e-05i,-0.0013381+0.00056838i,-0.0011884+0.00081586i,-0.00066226+0.00030155i,-0.00014626-0.00080874i,-0.00059666-0.00082859i,-0.00067307-0.00034082i,-0.0004441-0.00087352i,-2.0901e-05-0.00090219i,0.00075102-2.1182e-05i,0.0011996+0.00020625i,0.00030887-2.0246e-05i,-0.00049354+8.2537e-05i,-0.00057468+0.00048972i,-0.00045226+0.0002919i,-0.00017484+5.9005e-05i,0.00045618+8.5923e-05i,0.00056402+0.00046258i,0.00029827+0.00052685i,-9.4649e-05-5.6822e-06i,0.00015529-0.00060611i,0.00059502-0.00029448i,0.00059806-1.7401e-06i
0.0018114+0.00069489i,0.0022477+0.00041161i,0.0027648-0.0004021i,0.0022376-0.0017115i,0.0012303-0.0015328i,0.00042002+0.00012411i,-0.00017646+0.00052185i,-0.00038896+0.00036101i,-0.00050066+0.00016564i,-0.00030092-0.00026549i,0.00023601+0.00014325i,1.4232e-05+0.0010246i,-0.00048032+0.0003791i,5.1569e-05+5.4275e-05i,0.00050416+0.00039115i,0.00033155+0.00014417i,0.00014161+0.00058922i,-8.0469e-05+0.00080763i,-0.00053069+7.2398e-05i,-0.00010477-3.0693e-05i,0.00048019-0.00015438i,0.00081656+0.00046207i,0.00067368+0.00072843i
-0.0018091-0.0011834i,-0.0011578-0.00096315i,-0.0013253-0.00032818i,-0.0008865+0.0006477i,0.0001202+0.0011758i,0.00043347+0.00058913i,-1.7558e-05+0.0001876i,0.00031274-0.00050598i,4.6794e-05+0.00016475i,-0.00039903+0.001357i,0.00030644+0.00098163i,0.00098642+0.0005566i,0.00062137+0.00065125i,-0.00025163+0.0004342i,-0.00046522+0.00029274i,0.00060184+0.00033304i,0.00016233+0.00043266i,-0.00016356+0.00011607i,0.00054633+0.00020617i,0.00090328+0.00051062i,0.00041837+0.00036756i,-0.00051917+0.00021622i,0.00031083+0.00014635i
-0.00039175+0.00050058i,-0.00091369+0.00048313i,-0.00039615-0.00059381i,0.00014223-0.00084038i,8.1803e-05-0.00078893i,-0.00016528-0.00061567i,0.00028891+0.00042167i,0.00093192+0.00016146i,0.0004065-0.0011612i,-0.00062733-0.0016115i,-0.00079805-0.00081488i,-0.00073257-0.00037167i,0.00027383-0.00096603i,0.00051938-0.00082803i,-0.00023868+0.00031604i,0.00012019+0.0012828i,0.00093831+0.00051115i,0.00096525-0.00069253i,0.0008179-0.00039111i,4.794e-05+0.00019563i,-0.00029577+0.00055139i,0.00022498+0.00073674i,0.00076109+0.00015286i
-0.00076127-0.00099528i,-6.9324e-05-0.00048254i,0.00058915-9.3625e-06i,0.00053056+0.0004571i,0.00019391+0.00048432i,1.6586e-06+0.00071037i,0.00027748+0.00092363i,0.00053382+0.00044576i,4.1662e-05-0.00021891i,-0.00060178-9.6632e-05i,-0.00036282+7.0377e-05i,0.00058115+4.2807e-05i,0.00064811+0.00038923i,0.00079146-3.7059e-06i,0.00052006-0.00045744i,0.00045488+4.0596e-05i,7.2135e-05+8.0871e-05i,0.0002351-0.00015273i,0.00068182-0.00046142i,0.00015629-0.00036811i,-0.00014008+2.9359e-05i,0.00024112+0.00012784i,0.00046213-0.00050191i
0.00029912-0.0015873i,0.0001787-0.00027615i,-0.00073128-0.00037497i,-0.0011286-0.00056726i,-0.0014899-0.00085219i,-0.0009106-0.00038054i,4.478e-05+0.00051102i,-0.00020673+0.00048408i,-0.00011129-0.00050071i,0.0010128-0.00029325i,0.00085565+0.00042593i,0.0011809+0.00024602i,0.0011011-1.916e-05i,0.00051853+0.00034049i,0.00068846+0.0008407i,-0.00017588+0.0003387i,-0.00044492+0.00027434i,0.00029931+0.00077531i,0.00013997+0.00084019i,-0.0005197+0.00065633i,-0.0010815+0.00040579i,-0.00088871-0.00022662i,-0.0002783-0.00060531i
0.0015439-0.00039869i,0.0011248-0.00012422i,0.00074115+0.00011515i,0.00077729+0.00034282i,6.1684e-05+6.1053e-05i,-0.00050963+0.00062263i,0.00045332+0.0011121i,0.0011678+0.00013543i,0.00063593-0.00074302i,6.5459e-05-0.0010215i,0.00034951-0.00054773i,0.00066385+0.00018759i,0.00051944-0.00014767i,-0.00012233-0.00029499i,-0.00051838-4.7495e-05i,-0.00016361-0.00058382i,0.00019827-0.0011082i,-0.00028698-0.00064949i,-0.00045363-2.5417e-06i,-0.00040673+2.1741e-05i,-0.00034916+0.00049043i,0.00033421+0.00024788i,0.00038267-6.9113e-05i
0.00052923-0.0017779i,0.00047304-0.0014527i,0.00047702-0.0012674i,0.00041883-0.00017983i,-4.7193e-05-0.00045538i,0.00021296-0.00081315i,0.0013066-0.00030499i,0.0010625+0.00018969i,0.00014883-0.00060817i,-0.00070045-0.00064625i,-0.00056934-0.00051013i,0.00022727-0.00040998i,0.00098005-0.00019124i,0.0010169+1.8589e-05i,0.00019296+0.00036903i,-0.00014789+0.00035708i,0.00059367+0.00057459i,0.0010465+0.00023248i,0.00080752-0.00068544i,0.00052478-0.00039835i,0.00049594-0.00037237i,0.00028948+1.7524e-05i,-0.00027122+0.00076535i
0.0013235+0.00014925i,0.0010914+2.8376e-06i,0.00071353-0.00022599i,-0.00021152-0.00033889i,-0.00070803-0.00038225i,-0.0011848-2.8551e-05i,-0.0006957-0.00025215i,0.00053732-0.000758i,0.00054879-0.0011439i,0.00083201-0.0017741i,0.0013179-0.0012561i,0.0010464+0.00019557i,0.00065767+0.00076361i,0.00041569+0.00049475i,0.0006785+0.00081624i,0.00036863+0.00060199i,-0.00054919+1.0768e-06i,-0.00033839-0.00046732i,0.00013474-0.00084537i,0.00042141-0.00019628i,0.00033388+0.00018806i,-0.00016382+0.00013266i,-0.0003742+0.00010634i
-2.3368e-05-0.00087649i,-0.00010156-0.0011661i,-0.00043608-0.00041073i,0.00024878-0.00033533i,0.0006896+1.5543e-05i,0.00010045+0.00060655i,-0.00024757+0.00074413i,-0.0006066-0.00055136i,-0.00059424-0.0014436i,-0.00035778-0.0010562i,-4.3872e-05-0.0010605i,-0.00015055-0.0012285i,-0.00015016+0.00011531i,-0.00024205+0.0010814i,-0.00070969+0.0004699i,-0.00035604+0.0004727i,-0.00011089+0.00042937i,0.00030412+0.00031727i,0.00050946+0.00042526i,0.00040576-0.00030596i,0.00023188-0.000909i,0.00010188-0.00021676i,-8.4893e-05+0.00059435i
0.00010826+0.0014402i,-0.00054466+0.0006297i,0.00035147+0.0015641i,0.00020164+0.0004974i,-0.00054692-0.0011708i,-0.00066422-0.00069601i,4.1899e-05+7.9836e-05i,0.00072073+0.00044863i,-8.5844e-05+0.00035582i,-0.00035907+0.000179i,-0.00015522+0.00011761i,-0.00030059+9.3468e-05i,-0.00047312-0.00036919i,-0.00014115-0.00037368i,0.00059989-0.0003826i,0.00080201-0.00055719i,0.00041804-0.00022019i,-0.00078758-0.00021815i,-0.00097616-0.0001164i,-0.00029113+0.00077513i,-0.00015685+0.00050411i,-0.00048902-0.00021765i,-0.00077197+9.8624e-05i
0.0011309+3.1065e-05i,0.001553-0.00068262i,0.0024475-0.00081289i,0.0025256-0.00049074i,0.0011653-0.00066578i,-3.4827e-05-0.00028836i,-0.00012218+2.1216e-05i,0.00058311-0.00037571i,0.0010618-0.00030173i,0.0010127+0.00019918i,0.00049754-0.00014432i,0.00010403+0.00014357i,5.43e-05+0.00028186i,-0.00041105-0.00075457i,-4.1961e-05-0.0016671i,5.5643e-05-0.0014292i,-0.00094374-0.00032033i,-0.0015963+0.00021622i,-0.0022555-0.00050808i,-0.0017977-0.0011371i,-0.00075113-0.00047972i,-0.0001674-0.00018725i,0.00016015-0.0011903i
0.0002059+0.00034091i,-0.00010701+0.00068503i,0.00029442+0.00019111i,-0.00012695-0.0005095i,-0.000564+1.0352e-05i,-0.00027281+0.00012512i,0.00049426-0.00045262i,0.00086178-0.00029061i,0.00049978+0.00022466i,-0.00073088-7.199e-05i,-0.00084724-0.00061655i,0.0001812-0.00077296i,0.0003065+0.00013067i,-9.8258e-05+0.00080672i,-0.00051301+0.00014016i,-0.00027794-0.00062031i,-0.00055127-0.00092763i,-0.00071786-0.00075218i,2.0176e-05-0.00065598i,0.00016767-0.00052261i,0.00014856-0.00022944i,-0.00011907-0.00012707i,0.00057452+0.00026369i
0.0005019+0.0011465i,0.00080875+0.00060498i,0.0011869+0.00077481i,0.00014183+0.00056686i,0.00034807-5.3929e-05i,0.0012325-4.7574e-05i,0.0010782+0.00043414i,0.0013411+0.00041749i,0.001926-9.9367e-05i,0.0016428-8.6011e-06i,0.00083325+4.041e-05i,0.00066028-0.00012744i,-5.614e-05+0.00020847i,-0.00075408-0.00014524i,5.5346e-05-0.00042359i,0.00036863-0.00056454i,-8.6142e-05-0.00082005i,0.0003179-0.00013874i,0.00046831+0.00024474i,0.0002551+0.00014516i,0.0008426+0.00073491i,0.00058421+0.0011511i,-0.00046395+0.00010288i
0.00055352+0.0015281i,0.0013176+0.0015541i,0.0025125+0.0010307i,0.0023267-0.00047306i,0.00082767-0.001796i,-0.00014028-0.00113i,-3.5168e-05-0.00013631i,0.00042033-0.00012613i,0.00020994-0.00033834i,0.00039566-0.00072097i,0.00060911-0.0015901i,0.00037862-0.0016977i,-3.325e-05-0.00069569i,0.00018134-0.00039274i,0.00072501-0.0006276i,0.00013688-0.00082868i,-4.948e-05-0.00040365i,0.0001205+0.00048645i,-0.00020419+0.0005213i,-0.00032399-0.00010672i,-0.00012065-0.0003382i,0.00017925-0.00020612i,-0.00028057+0.0002431i
0.0018985+0.00026027i,0.0015466-0.00089775i,0.0023283-0.0025722i,0.0017531-0.0026341i,2.2167e-05-0.0017813i,-0.00058494-0.00092179i,8.1348e-06-0.00038787i,0.00088953-0.00055456i,0.001244-0.00082195i,0.00048752-0.00073736i,-0.0005639-0.00061505i,-0.00073893-0.00056335i,-0.00090925-0.00043387i,-0.0010486-0.00021555i,-0.00038559-0.00055687i,-1.7243e-05-0.00071754i,-0.00056665+0.00056688i,-0.00017656+0.00096298i,-0.00017755-8.9233e-05i,-0.00026397-0.00015937i,0.0007567+0.00066055i,0.00076355+0.0010634i,-0.00011463+0.00018664i
