-0.00070001-0.00017177i,0.0010472-0.0015136i,0.0003585-0.00028045i,-0.00072897+0.0017155i,-0.0010567+0.0035083i,-0.00023895+0.0037516i,7.9707e-05+0.0032224i,0.00054753+0.0023901i,0.0011047+0.0012564i,0.0013464+0.00041605i,0.0012038-8.8375e-05i,-8.9491e-06-0.00028758i,-0.00065039-0.00075232i,-0.00096353-0.0014656i,-0.00058877-0.0010796i,3.9812e-05-0.00039467i,-1.0398e-05-5.8628e-05i,0.00028132+0.00035394i,0.00072875+0.00057172i,0.00077407+0.00020471i,0.00059531-0.00031479i,0.00020761-0.00012829i,-0.00021038-6.5155e-06i
0.00031671-0.00024211i,0.00018767+0.00061896i,-0.00035982+0.0015005i,0.00010314+0.0026034i,0.00082111+0.0040331i,0.0013805+0.0037388i,0.00071899+0.0014528i,0.00017203+0.00030868i,0.00016452+0.00050054i,0.00046454-0.00016747i,0.00072636-0.00080439i,-0.00028533-0.00021382i,-0.0013709+0.00010225i,-0.0013341-0.00014173i,-0.00060943+0.0003058i,-5.7437e-05+0.00067151i,-0.00010657+0.00017904i,-0.0002702-0.00016879i,-0.00028523+8.1385e-05i,-0.00017744-6.7641e-05i,0.00028671-0.00042499i,0.00055342-0.00019152i,-6.8885e-05+6.6619e-05i
-0.00024936-0.00014614i,5.904e-05-0.0013423i,0.00069256-0.00070145i,0.00099707+0.00018766i,0.00081678-0.0003419i,0.00055793-0.00077839i,0.00072373-0.00049007i,0.0011476-0.00030561i,0.00065656-0.0003855i,0.000181-0.00036774i,0.00058253+0.00032296i,0.00021952+0.00095631i,-7.9314e-05-0.00015992i,9.3496e-05-0.0013189i,-0.00016905-0.0010997i,0.0001486-0.00054954i,0.00039873-0.00026257i,0.00054526+4.5418e-05i,0.0013847+9.4074e-05i,0.00096524+0.00034206i,-8.3236e-05+0.0004545i,-0.00061283-0.00053817i,-0.00026779-0.0010949i
-0.00074063-0.0007016i,-0.0010157+0.00063607i,-0.0011723+0.00093278i,-0.0016898+0.0015878i,-0.0018796+0.0023845i,-0.00080108+0.0020048i,-2.9019e-05+0.00072576i,0.00015612-3.1616e-05i,0.00077697-0.00043631i,0.00028537-0.00034638i,-0.00055271-0.00042961i,-0.00040609-0.00017238i,-0.00040306-3.8604e-06i,-0.00041355-0.00072234i,0.0002782-0.0011787i,0.0008264-0.00034525i,0.00050691+0.00068559i,2.2036e-06+0.00026361i,-6.9225e-05-0.00031192i,-7.392e-07-0.00015044i,0.00053217+0.00017292i,0.00057084-0.00021991i,-4.9016e-05-0.00030806i
5.2595e-05+0.00020722i,-2.9675e-05-0.0012243i,1.5974e-06-0.0012841i,0.00055896-0.00041491i,0.0010556+0.00048222i,0.00096625+0.00027983i,0.00068192+3.3862e-05i,0.00062341+0.00026141i,0.00050499-4.89e-05i,0.00046471-0.00024865i,7.5969e-05-0.00011351i,-0.00052783-0.00097221i,-0.00070614-0.0018254i,-0.00089815-0.0011021i,-0.0011254-5.9058e-05i,-0.00055509+0.00034176i,-0.0004868+0.00028054i,-0.000338+0.00022092i,0.00064965+0.00039195i,0.00062431+0.00020454i,-0.00015057-8.326e-05i,-0.00083284-0.00052898i,-0.00068519-0.00068991i
0.0010456+0.0012993i,0.00040204+0.00255i,0.00053629+0.0030525i,0.0015035+0.0029754i,0.0014573+0.0016191i,0.00099843+0.0010912i,0.00029182+0.0011363i,0.00012175+0.0005834i,0.00063567+0.00021306i,5.2726e-05-0.00027593i,-0.00088343-0.00084561i,-0.00090841-0.00079753i,-0.00068285-0.00051557i,0.00025111-0.00035444i,0.00052833+0.00018122i,-0.00028098+0.00043878i,0.00022722+0.00029251i,0.00073983+1.8447e-05i,1.169e-05-0.00047539i,-0.00034415-0.00031325i,-0.00053708-0.00056301i,-0.00075963-0.00082703i,-0.00069779-6.2116e-05i
-0.0023506+6.8086e-05i,-0.0022677-0.00052193i,-0.0022299-0.0001311i,-0.0015679-7.3587e-05i,-0.00028785+0.00016516i,7.9421e-05+0.00049427i,-0.00025959+0.00020617i,-0.00027529+5.969e-06i,0.00017844-5.8831e-05i,0.00027673+0.00032418i,-4.9962e-05+0.00077899i,-0.0001973+0.00045741i,-0.00029485+2.0589e-05i,-0.00040681+8.7316e-05i,-0.00063191+0.00017763i,-0.00071977+9.518e-05i,-0.00044708-9.237e-05i,-0.00048743-0.00074901i,-0.00071838-0.0011191i,-0.00024393-0.00079995i,0.0001514+0.00014623i,0.00013183+0.00045801i,0.0001215-0.00018358i
0.0005333+0.00088992i,0.0014051+0.00010415i,0.00097797+0.00064781i,1.8253e-05+0.0021174i,-0.00033901+0.0027987i,0.00025956+0.0019056i,0.00085127+0.0012016i,0.00097878+0.00090661i,0.00053428+0.00051412i,-9.6348e-06-0.00037112i,-7.3793e-05-0.00047082i,0.00034081+4.7077e-05i,0.00024311+0.00016671i,-0.00071591+0.00022185i,-0.0003921+0.00026576i,-0.00025437+2.326e-05i,-5.997e-05-1.0393e-05i,0.00039704-0.0001374i,0.00030595-0.00026763i,0.00012713-6.4769e-05i,0.00025229-0.00045629i,8.7312e-05-0.0005797i,0.00032843-0.00035305i
0.00038092-0.0009472i,0.00044644-0.0009252i,-0.00088044-0.00013786i,-0.0017935+0.00080427i,-0.0015101+0.0010735i,-0.00068001+0.0013659i,-0.00029598+0.0016651i,0.00053679+0.0010675i,0.00093082+0.00028458i,0.00024023-0.00048634i,8.108e-05-0.0007774i,-0.00013894-0.0001586i,0.00019784-0.00013158i,0.0013588-0.0002597i,0.0014846-0.00022532i,0.00048548-0.00083904i,-0.00018079-0.00093277i,-0.00019916-6.794e-05i,-0.00022253+0.00019391i,-8.2658e-05-0.00053844i,0.00014774-0.0011463i,0.00046674-0.00083092i,-2.5239e-05-0.00048689i
0.0010177-0.00096804i,0.00076481-0.0012585i,0.0010781-0.001187i,0.0007486-0.0010623i,8.8486e-05-1.6341e-05i,3.5333e-05+0.00041105i,-0.00018854-0.00023103i,-0.0001185-0.0004831i,0.00023329-0.00025231i,0.00021743-0.00052944i,0.00092797-0.00063461i,0.00097854-0.00040913i,0.0003195-0.00062609i,-0.00049361-0.00056394i,-0.00091796-0.00023473i,9.4565e-05-7.2171e-05i,0.0006104+6.6541e-05i,-7.0192e-06+0.0003337i,-2.5903e-05+1.4834e-05i,-0.00019122-0.0004307i,-0.00042153+0.00024404i,-0.00010825+0.00089222i,-7.3689e-05+0.00026364i
-0.00049221+0.00011065i,-0.00094421-0.00069881i,-0.00032507+0.00015029i,0.00010955+0.0010463i,0.0002486+0.0011693i,0.00041263+0.0012631i,9.5105e-05+0.0011797i,0.00023483+0.00069517i,0.00039735-6.402e-05i,-9.047e-05-0.00068831i,-0.00018053-0.00033137i,-0.0003576-0.00044511i,-0.00011145-0.00011762i,4.512e-05+0.00046846i,2.1323e-05+0.00087681i,0.00029204+0.00086913i,0.00053512-8.3117e-06i,0.00075433-0.00068184i,0.00045675-0.0007945i,3.8174e-05-0.00022141i,-9.2105e-05+2.0285e-05i,-7.0639e-05+4.251e-05i,6.4829e-05+0.00022942i
0.0007731+0.001959i,0.00091638+0.0011777i,0.0010287+0.00035877i,0.0012407+0.00018768i,0.0012515+0.00030814i,0.00090669+4.181e-05i,0.00081878+0.00034562i,0.00084892+0.00070482i,0.0006231+0.00037628i,-4.5328e-05-4.8373e-05i,-0.0004925-0.00030331i,-0.00076178-0.00047276i,-0.00072021-0.00032205i,-0.00046073+4.1175e-05i,-0.00070585+9.904e-05i,0.00040296-5.3522e-05i,0.00090317+0.00011144i,0.00035703-0.00021281i,-7.4414e-05-8.7518e-05i,-0.00035543+0.00021989i,0.0002349-0.00042773i,0.00050129-0.00041701i,8.4719e-05+0.00025715i
-0.00054302+0.00072563i,-0.0010933+0.0013229i,-0.00082903+0.0019979i,-0.00054489+0.0015018i,-0.0010819+0.0013819i,-0.00078563+0.00064469i,0.00028553-0.001032i,0.001317-0.0011298i,0.00097459+0.00014448i,0.00051468+0.00015551i,0.00023426-0.00053547i,-0.00063348-0.00025913i,-0.00081301+0.00068347i,-0.0003789+0.00091858i,0.00059463+0.00097855i,0.001106+0.00079907i,0.00025554-0.00029633i,0.00031462-0.00026083i,0.00079837+0.00043783i,0.0001227+0.00014265i,-0.00030298-0.00012767i,9.2194e-05-6.388e-05i,-0.00011687-0.00049206i
0.001103-0.0014112i,0.00092633-0.0015968i,0.00067646-0.0012837i,0.00045848-0.00071517i,-0.00027247+8.9066e-05i,4.991e-05+0.0010468i,0.00041771+0.0012689i,5.0978e-05+0.00067439i,0.00022362-8.7348e-06i,0.00016395-0.00035741i,0.00060188-0.0004429i,0.0011715-0.00044969i,0.00066254-0.00057371i,0.00040765-0.00082846i,0.00038019-0.0004347i,-0.00017772-6.7945e-05i,-0.00040996-7.5174e-05i,0.00017688+0.00039461i,-0.00030555+0.000964i,-0.00054521+0.00053696i,0.00022237-0.00017479i,0.00021106+2.8894e-05i,4.2126e-05+0.00072465i
0.00056871+2.4881e-05i,-0.00023658-3.4927e-05i,-0.0016571+0.00040565i,-0.002544+0.0010449i,-0.0026093+0.0014648i,-0.00094405+0.00095617i,0.00084359+0.00059428i,0.00070513+0.00056554i,0.00060497-0.00024454i,0.00034987-0.00080677i,0.00063182-0.00080451i,0.0011772-0.00084528i,0.0006038-0.00085788i,0.00027254-0.00080633i,0.0001535+4.2434e-05i,-7.0404e-05+8.6079e-05i,-0.00014353-0.00063195i,0.00031425-0.00035012i,0.00085801+0.00074424i,0.00055733+0.00064012i,0.00021892+2.3918e-05i,0.0003219-0.00024421i,3.0391e-05-2.8439e-06i
-0.00054765-0.00054923i,-0.0010451-0.00061386i,-0.00079051-0.00054351i,0.0010037+0.00068317i,0.0018605+0.0019175i,0.001389+0.0016708i,0.00056789+0.00068752i,0.00020974+0.00028605i,0.00012362+0.0002467i,0.00016145+0.00015031i,0.0002692+2.6623e-06i,1.5676e-05+0.00041916i,1.0636e-05+0.00089004i,0.00015048+7.7264e-05i,-8.655e-05-0.00062944i,-0.00048706+1.2579e-05i,3.9179e-05+0.0007162i,-4.7482e-06+0.0006499i,-0.00043528+0.00045171i,7.934e-05+0.00064779i,7.0396e-06+0.00029138i,8.0634e-06-0.00030483i,0.0001611+2.5775e-05i
9.7483e-05-0.00058542i,0.00046945-0.00068989i,0.00065599-0.00045317i,0.0013323+0.00076806i,0.0007757+0.00070088i,0.00056428+0.00081779i,0.00061336+0.00074752i,-3.4063e-05-0.00020838i,0.00034705-0.0001734i,0.00065448+0.00090594i,0.0005122+0.00028324i,0.00063805-0.00038151i,0.00021845+9.0652e-05i,-0.00034372+9.4017e-07i,-0.00066577-0.00030134i,-0.00067267-7.012e-05i,-4.8238e-05+0.00028014i,0.0007377+0.0007737i,0.00081694+0.0011094i,0.00030611+3.1275e-05i,-0.00037292-0.0008362i,-0.00034701-0.00069869i,4.3203e-05-0.00022359i
-0.00052458+0.0013964i,-0.001343+0.0013546i,-0.002153+0.0018452i,-0.0024892+0.0019633i,-0.0014834+0.0021644i,-0.00030347+0.0021903i,0.00024709+0.0014047i,0.00040662+0.00075448i,0.00020298-8.1234e-05i,0.00052713-0.0006664i,0.0012591-0.00067085i,0.00077926-0.00046694i,1.1851e-05-4.4995e-08i,4.8228e-06+0.00013096i,6.2781e-05-0.00010268i,-0.00042127-9.8638e-05i,7.8571e-05-0.00015594i,0.00062022-0.00056192i,0.00082658-0.00068548i,0.0011593-0.00054077i,0.00076126-0.00079816i,-2.9114e-05-0.0011163i,-0.00047273-0.0007831i
0.00055371-0.00060644i,0.00079672-0.0012996i,0.00052164-0.00046265i,-9.2287e-05+0.0011376i,-0.0012356+0.0012317i,-0.0011644+0.00082925i,-0.00087142+0.00050678i,-0.00032311-0.00042798i,-0.00037916-0.00075052i,-0.00082179-0.0006046i,-0.00026233+2.0106e-05i,0.00049169+0.00093554i,-2.9569e-05+0.00056022i,-5.4309e-05+0.00013606i,0.00053538+0.00070471i,0.00039514+0.00047559i,0.00044429+0.00064003i,0.00051457+0.00052323i,0.00055238+5.0045e-05i,0.00054692+0.00058547i,0.00019466+0.00081672i,5.2069e-05+0.00040104i,-0.00017276+0.00066744i
-0.00033129-0.00023045i,6.8924e-05+0.0010513i,0.00067866+0.0015443i,0.00013825+0.0016626i,-0.00058342+0.001439i,-0.0009343+0.00102i,-0.00053379+0.00048507i,3.1545e-05+0.00026282i,-0.00025822+0.00044667i,-0.00089938+0.00041712i,-0.0007223+0.00026917i,4.9498e-05+0.00040893i,-7.6068e-05+0.00032i,-0.00069714-5.8126e-05i,-0.0010033+0.00058999i,-0.00087853+0.00063105i,-0.00092853-6.8605e-05i,-0.00037648-0.00035072i,0.00049327+0.00019767i,0.00063468+0.00070896i,0.00074526+0.00011489i,0.00035437-0.0001526i,0.00027743-0.00039358i
-0.00046443+9.8564e-05i,-0.00055496-2.7543e-05i,0.00040499+0.0011819i,0.00089426+0.0009854i,0.00030982+0.00045596i,-7.8917e-06+0.00064678i,0.0010662+0.00051062i,0.0010092+0.00021749i,0.00025551+0.00066674i,-0.00021778+0.00052821i,-0.00071529+0.00018449i,-0.00011325+0.00023028i,0.00014684+0.00011108i,-3.4529e-05+0.00012305i,-0.00014391+0.00067383i,0.00061607+0.0011531i,0.00044582+0.00094224i,-0.00089168-0.00035541i,-0.00059935-0.00094774i,-0.00025123-0.00058733i,-0.00063364-0.00035827i,-0.00047585-0.00011234i,0.00010201+0.00019674i
-0.00073641-0.00064733i,-0.0010359-4.4635e-06i,-0.0010738+0.00062595i,-0.00097717+0.0013686i,-0.00055618+0.0015891i,0.00059204+0.0013226i,0.0002251+0.00029812i,-0.00057206-0.000432i,5.6898e-05-0.00041082i,0.00057544-0.0006774i,8.5668e-05-0.00093224i,-0.00048203-0.00087209i,-0.00027787+2.7214e-05i,-0.00058958+0.00014077i,-0.00097804+0.00010313i,-0.00084544+0.00043941i,-0.00023701+0.00041967i,0.00030143-1.5407e-05i,-7.7568e-05-0.00036391i,-0.00018266-3.8308e-05i,0.00058343+8.6886e-05i,0.0015948-0.00020494i,0.0010733-0.00070708i
-0.0010264-0.00034198i,-0.00055125-0.00014136i,-0.0002361+0.00087633i,-4.8242e-05+0.0020197i,0.00012562+0.0030123i,0.00028571+0.0028862i,0.00046692+0.0012491i,0.00019144+0.00010315i,0.00010448-0.00021137i,6.3891e-05-2.6819e-05i,0.0003317+0.00086082i,0.0004138+0.0015164i,-0.00019668+0.0012722i,-4.5674e-05+0.00032926i,0.00017463+0.0001004i,-0.00016111-1.5587e-05i,-0.0010599-0.00048561i,-0.0010901-0.00020055i,0.00016662-0.00045963i,2.7281e-05-0.0010221i,-0.00054409-0.0007406i,-0.00046497+0.00030201i,-0.00094543+0.00082799i
-0.00054712-0.00052434i,-0.00057787-0.00016848i,-0.00032685-0.00013701i,0.00069381+0.00031427i,0.0009834+0.0013323i,0.00075689+0.0012458i,0.00056524-0.00013422i,0.00078678-0.00084554i,0.0010394-0.00097238i,0.00064715-4.7035e-05i,0.00023171-1.1219e-05i,-9.3012e-05-0.00060801i,-8.1365e-05-0.00015479i,0.00025743+0.00060036i,0.00013567+0.00072958i,0.00019873+0.00078265i,0.00049886+0.00045823i,0.00041898+5.4827e-05i,-2.553e-05+0.00040866i,-0.00039556+0.00031264i,-0.00079619-0.00014828i,-0.00080559-4.9323e-05i,-0.00020108+0.00031465i
7.989e-05-0.00092861i,0.00031784-0.0010881i,0.00052927-0.0011018i,0.00027006-0.00041312i,-0.0012503+0.00042105i,-0.00086597+0.00081536i,0.00021993+0.00079357i,0.00033885+0.00065039i,0.0010791-1.4654e-05i,0.001129-0.0006461i,0.0008108-0.00033917i,0.0001316+0.00066666i,-1.7728e-05+0.00078349i,0.00066622+0.00043694i,0.00088109+0.00019231i,0.00013681+5.0362e-05i,-0.0007664-0.00022846i,-0.00015684-0.00049593i,0.00087291+9.7197e-06i,0.00034872+0.00070374i,4.4912e-05+0.00041443i,0.00044068-0.00047083i,0.00026905-0.0003216i
-0.0016328+0.00042704i,-0.0006881-0.00011833i,-0.00088469+0.00075928i,-0.0013939+0.0017474i,-0.00074934+0.0027563i,0.00034539+0.0018377i,0.0013662+0.00014549i,0.00089295-0.00057241i,1.7797e-05-7.1784e-05i,6.3809e-05+0.00016238i,0.00039192-0.00029075i,0.0008134-0.0003488i,0.00075596-0.00089305i,-0.00020683-0.0011999i,-0.00042869-0.00085791i,-0.00071315-0.00030921i,-0.00074179+0.00045831i,-0.00019532+0.00040385i,0.0002346-0.00027089i,0.00038548-0.00022186i,0.00031574+0.00033305i,0.00080392+0.00046909i,0.00064391+0.00035644i
0.00058016+0.0026472i,0.00013574+0.0015081i,-0.00079393+0.001286i,0.00011038+0.0026698i,0.0020265+0.0032038i,0.0013718+0.0014287i,0.00025634+0.00032564i,0.00031909+1.2535e-05i,0.0010522+6.0775e-05i,0.00096435-0.00045617i,0.00024466-0.00085628i,7.6701e-05-0.00070597i,-0.00041611+1.4916e-05i,-0.00020236+0.00034353i,0.00034406+0.00017048i,0.00021101+0.00041958i,-0.00031663+0.00058267i,-0.00072659+0.00034078i,-0.00029222+9.3111e-06i,0.00044091-0.00013457i,0.0010209+0.00033312i,0.0010832+0.00024053i,0.00013806-5.7073e-05i
-0.00081742+0.0013598i,-0.00025892-0.00031563i,-0.000617-0.00064683i,-0.00034151-0.00046938i,0.00017424-8.1836e-05i,3.2675e-05+0.00012749i,0.00026192-0.00021749i,0.00023309-2.4909e-05i,7.5519e-05+0.0007393i,0.0001684+0.00061875i,0.00034527+0.00052075i,5.7237e-05-2.1629e-05i,0.00054476-0.0010049i,0.00051177-0.0011049i,0.00031295-0.00093055i,0.00068724-0.00077181i,0.00075107-0.00034352i,0.0001221+0.00014939i,-0.00087919-0.00012142i,-0.00059482-0.00063906i,0.00048246-0.00056966i,-2.3969e-05-0.00044391i,-0.001074-0.00055236i
-0.0011338-0.00034253i,-0.0015625-0.00021534i,-0.001628+0.0011086i,-0.0019161+0.001731i,-0.0015223+0.0017564i,0.0002394+0.00083217i,0.0012353+1.8541e-05i,0.00090034-0.00071412i,0.00068172-0.00075501i,0.00039289-3.0338e-05i,-0.00017543-0.00035641i,-8.348e-05-0.00085874i,-7.7065e-05-0.00068562i,-0.00093823-0.0007978i,-0.0012333-0.00063378i,-0.00034609-0.00031792i,0.0008366+0.0001814i,0.00093877+0.00067892i,0.00019138+0.00021497i,-0.00040618+0.00013517i,-0.00022486+0.00035163i,0.00057309+0.00044105i,0.00034444+0.00046739i
0.0011703-0.001205i,0.00085615+0.00046456i,0.0015197+0.00054272i,0.0019482+0.00049394i,0.0012001+0.00093655i,0.00086327+0.0009436i,0.00068848+0.00037556i,0.00053825-0.00038355i,0.00081091-0.0010493i,0.00046085-0.0008181i,-0.00037076-0.00012028i,-0.0004782+0.00011951i,-0.00065774-0.0001202i,-0.00071848-0.00029639i,-0.00044513-0.00052959i,-0.00046304-0.00051507i,-0.00014208-0.00056963i,0.00057985+7.7494e-05i,0.00096231+0.00093888i,0.000984+0.00091539i,0.00092095+0.00039711i,0.00060434+0.00038742i,0.0004625+0.0007524i
-0.00031564-5.0724e-06i,-0.00090352+0.00076378i,-0.0016971+0.0010003i,-0.0021555+0.00093673i,-0.0018314+0.00073734i,-0.0010245+0.0012068i,7.7292e-05+0.0012621i,0.0011024+0.00086649i,0.0013563+0.00032251i,0.00071463-0.00027253i,0.00049854-0.00074603i,0.00077115-0.00052474i,0.00060233+0.00059919i,-0.0001048+0.0011076i,0.00022806+0.0007653i,0.0010443+0.0002207i,0.00058499+0.00020651i,-0.00017489+0.00045834i,0.00010698+0.00038151i,0.00023724+0.00012318i,4.2206e-06+0.00040849i,0.00035735+0.0005797i,0.00026608-1.2447e-05i
-0.00031317-0.00063437i,-0.00030256-0.0003889i,0.00037618-3.9741e-05i,0.00060326+0.00056452i,0.0011293+0.00089044i,0.00085608+0.00099373i,0.00055639+0.00067608i,0.00098856+0.00069819i,0.0013514+0.00020577i,0.0012744-0.00098281i,0.00065779-0.0012277i,-0.00030991-0.00045471i,-0.0010986+0.00046409i,-0.00074736+0.00052148i,-0.00067736-0.00031462i,0.00012647-0.00037468i,0.0011566+0.00026262i,0.00020034+0.00015428i,-0.0010246-0.00037766i,-0.00098898-0.00052255i,-0.00058933-0.00033941i,-0.00048231-0.00046803i,-0.00048733-0.0011781i
4.0909e-05-0.00017968i,0.001286-0.0012716i,0.0014606-0.0016855i,0.00061024-0.00083054i,0.00013936+0.00021005i,0.00023279+0.00018378i,3.9969e-05-0.0004243i,-0.00070222-0.00081731i,-0.00015531-0.00064104i,0.0012795-7.9484e-05i,0.00011346+0.0002932i,-0.0016535-0.00024969i,-0.0015279-0.00068471i,-0.00091691-0.00070823i,-0.00044005-0.00050745i,0.00012166-0.00037571i,-0.00035429-0.00034905i,-0.00029562+0.00020376i,0.00032926+4.5768e-05i,9.4535e-05+0.00013123i,0.00036968+0.00039324i,0.00039255+0.00083446i,-0.00011529+0.0012808i
-0.00093365+0.00021597i,-0.0010521+0.00048872i,-0.0013652+0.0027174i,-0.0016269+0.0029482i,-0.00093873+0.0019113i,-5.4061e-05+0.0010595i,-0.00016639-0.00024344i,0.000181-0.00070342i,0.00073427+0.00019678i,0.0004305+0.00027167i,0.00035729-0.00039845i,0.000481-0.00040903i,8.2303e-05-0.00027647i,-0.00032254-0.00040428i,-0.0005035-0.00023504i,-0.00073883+0.00010757i,-0.00074349+8.2891e-05i,-4.3968e-05-0.00010275i,0.00027916-0.0001052i,4.9338e-05-0.00035825i,-0.00016796-3.4907e-05i,8.4308e-06+3.7234e-06i,-3.0715e-05-0.00036456i
0.0010662-0.0013103i,0.00040426-0.0004991i,-0.00029261-0.00031381i,-0.00015722+6.0107e-05i,-0.0004251+0.0003944i,-0.00065592+0.00055884i,-0.00083792+0.0013896i,-0.00076824+0.00054992i,-0.00014419+6.4718e-05i,0.00019624+0.00025239i,-0.00014452+8.5904e-05i,-0.00016154+0.00030486i,0.00058428-0.00011467i,0.00056958-0.00034607i,2.0554e-05-0.00064134i,0.00046154-0.00053627i,0.00098767+0.00017888i,0.0009693+0.00060374i,0.00082675+0.00071993i,0.00021869-1.3703e-07i,0.00026163-0.00052478i,0.00091198-0.00021709i,0.00060866-0.00024306i
0.00023525-0.0012475i,0.00035446-0.0012191i,-6.829e-05-0.00076311i,0.00032817+0.00016973i,0.00049128+0.00094422i,-0.00023551+0.00098766i,-0.00025589+0.0009818i,0.0003632+0.00070465i,0.00046959+8.9469e-06i,0.00026902-0.0004626i,0.00081449-0.00097876i,0.0010771-0.00066672i,0.0007196-6.9806e-05i,0.00061899+5.2502e-06i,0.0010812+0.00034925i,0.0013343+0.00082733i,0.00099712+0.00050315i,-0.00017096+0.00032083i,-0.00029314-0.00017924i,0.00070402-0.0011132i,0.00012599-0.00060425i,-0.00010629-1.8571e-05i,0.00053608-0.0001699i
4.5678e-06+0.0004169i,0.00056079+0.00057084i,0.0003878+0.0013072i,-0.00013509+0.0019592i,4.8524e-06+0.0023872i,0.00074087+0.0026436i,0.0010315+0.00244i,0.00097782+0.00075319i,0.00049422-0.00096665i,0.00056387-0.0012777i,0.0012027-0.0011025i,0.00099177-0.00099899i,0.00027922-0.000916i,0.00028612-0.0009935i,0.00027517-0.0008249i,0.00052334-5.9932e-05i,0.00067651-5.0654e-05i,0.00074049-7.6265e-05i,0.00051529+0.00017752i,-0.00026812-0.00030652i,-0.00014116-0.00025378i,0.00019853+0.00027062i,3.0018e-05+0.00011182i
-0.00097617+0.0006475i,-0.00054848+0.00059105i,-1.0901e-05+0.0010919i,0.00032156+0.0010004i,0.00016585+0.00037027i,-5.3385e-06+0.00042034i,0.00024431+0.00047394i,0.00025887+0.00016335i,0.00024477+9.5278e-05i,0.00041395+0.00052669i,-6.595e-05+0.00066862i,-0.00074077+0.00034288i,-0.00091017-0.00054251i,-0.00056304-0.00095007i,-0.001291-0.00022215i,-0.0012176+0.00023558i,-0.00045153+0.00045515i,-0.00066+0.0010169i,-0.00047595+0.00073784i,-0.00019576-3.3448e-05i,-0.00010443-2.433e-05i,-8.1123e-05+0.00028319i,-0.00048533+0.00047659i
-0.0025323-0.0019217i,-0.0022635-0.0014779i,-0.0022862-0.00078386i,-0.0026008+0.0010094i,-0.002454+0.0027023i,-0.00077039+0.002581i,0.00018321+0.0012418i,5.8665e-05+1.1293e-05i,0.00032528-0.00028529i,0.00022043+0.00035092i,-0.00057064+0.00078684i,-0.0010151+6.9589e-05i,-0.00092315-0.00084531i,-0.00092347-0.00012184i,-0.0011036+0.00023052i,-0.0015345-2.8061e-05i,-0.0010458-0.00054266i,0.00038715-0.00053647i,0.00027891-6.728e-05i,-0.00045283+5.7544e-05i,-0.00042235+0.00078536i,0.00053488+0.0011585i,0.0007151+0.00052561i
-0.00059886+0.00078052i,7.9571e-06+0.00053097i,0.00089184+0.0014277i,0.001333+0.0012157i,0.0020007+0.00039415i,0.0022617-0.00067382i,0.00075687-0.0007894i,4.0066e-07+8.5521e-05i,0.0007184+0.00033007i,0.001633-0.00022762i,0.0012441-0.00018097i,-0.00012493-3.8326e-05i,-0.0013807-0.00050415i,-0.0013902+0.00023965i,-0.00062729+0.00081045i,-7.9331e-05+0.00050599i,-0.00029146-0.00011446i,-0.00073984-0.00052534i,-0.00026266+8.8497e-05i,0.00025291-0.00016413i,-2.3289e-06-0.00045477i,-0.00028819-0.00010818i,-0.00072149-6.1918e-05i
-0.00015082-0.0011168i,5.4247e-05+0.00060422i,-0.00064255+0.0020954i,-0.0012728+0.0030691i,-0.0017208+0.0027841i,-0.001468+0.0014317i,-0.00091281+0.00061476i,-0.0002584+0.00047832i,0.00045899+7.7051e-05i,0.00038644-0.00089884i,0.00035839-0.00080997i,0.00072806-0.00067032i,0.00086807-0.00046112i,0.00022252-0.00054349i,0.00034466-0.00089748i,0.00081059-0.00017693i,0.00034491+0.00057964i,-0.00021583+0.00011096i,0.0002505+0.00024496i,0.0004943+0.00075465i,0.00037311+0.00038485i,0.00057685+0.0003973i,0.00055493+5.9107e-05i
-0.00098313+0.00062191i,-0.0016299+0.00041909i,-0.0025688+9.8504e-05i,-0.0027703-0.00039405i,-0.0014575-3.4364e-05i,-0.00012842+0.00020354i,0.0003897+0.0001123i,0.0010219+0.00040958i,0.00091067+0.00014548i,0.00044279-0.00068062i,0.00023235-0.00062516i,-0.00037763-0.0002381i,-0.00048519+0.0002397i,-0.00038315+0.00042683i,-0.00037076+0.00032017i,-8.6243e-05-7.5472e-05i,0.00053987-0.00016753i,0.00055828-0.00045218i,-0.00011855-0.00018678i,-0.00064779+0.00041242i,-0.0005451-5.5226e-05i,-0.00021287+4.2573e-06i,-0.00014666-0.00039885i
0.00017236-1.5136e-06i,0.000625+0.00060638i,0.0010752+0.0012459i,0.0014709+0.0018831i,0.0014622+0.0025276i,0.0013678+0.0028527i,0.00090355+0.0021452i,0.0009537+0.001018i,0.0011674+0.00078566i,-3.6144e-05-0.0001202i,-0.00075667-0.00058677i,-0.00047429-0.00028301i,-0.0003035+3.966e-05i,-0.00083296+0.00019053i,-0.00091442-0.00025093i,-0.00046516-0.00086908i,-0.00040132-0.00063017i,-0.00013567-0.00018179i,-0.0002242-0.00075531i,-0.0002383-0.00085845i,-7.649e-05-0.00071205i,0.00017934-0.0006152i,0.00014952-0.00037339i
