-0.0011001+0.00097202i,-0.00063462+0.00034245i,-0.0004828+0.00034008i,0.0001035+0.00038621i,0.00030459+0.001144i,4.2986e-05+0.0012368i,-7.7752e-05+0.0014709i,0.00061946+0.0021281i,0.00083979+0.0010957i,0.00063607-0.00078598i,0.00082625-0.0013089i,0.00060345-0.00084932i,-0.00043562+6.8296e-05i,-0.00082048+0.00011098i,-0.00037724+8.803e-06i,9.6393e-05+0.00047814i,0.0004781+4.3282e-05i,0.00092308-0.00057357i,0.00064648+7.2776e-05i,0.0005052+0.00065995i,0.00084141+0.00012042i,0.00099743-0.0007443i,0.00063635-0.0011979i
-0.0001684+0.00064209i,0.00076565+0.0012112i,0.0021597+0.001632i,0.0023292+0.00055876i,0.0019399-0.00067191i,0.0010514-0.00066035i,0.0013646-0.00010031i,0.0023375-0.00011059i,0.0025522-0.00099203i,0.0013474-0.0011329i,-0.0001785-0.00032577i,-0.00092037+2.7778e-05i,-0.00080381-0.00018253i,-0.00064712+2.3877e-05i,0.00037284+0.00028105i,0.0010974+0.00032231i,-5.2753e-05+0.00011764i,-0.00047601-0.00027261i,0.00022118-3.5277e-05i,0.00075527+2.5475e-05i,0.00076486+0.00013295i,2.2183e-05+0.00040526i,-5.7237e-05+0.00053561i
1.2253e-05+0.00020988i,-0.0003805-4.3589e-05i,-5.671e-05-0.00020425i,0.0015142-0.0011251i,0.0023341-0.0016368i,0.0021701-0.0011038i,0.0015554-0.00072694i,0.0015539-0.00046847i,0.0015552-6.1473e-05i,0.0010688+0.00010572i,0.00035812+0.00018891i,-0.0001419+0.00094384i,-0.00041485+0.001243i,-2.7624e-05+0.00095835i,0.00045078+0.00090205i,0.0003718+0.00074739i,0.00041785+0.0003645i,0.00058396+0.00046051i,0.00085816+0.00080164i,0.00059927+0.00049461i,0.00013738+0.00028607i,-0.00018086+0.00075319i,-0.00016737+4.1294e-05i
0.0018321+0.00048482i,0.0010525+0.0011562i,0.00042267+0.00099064i,0.00037915+0.0011305i,-0.00065625+0.0010974i,-0.00029988+0.00043907i,0.0013901-0.00023487i,0.0016934-0.00066864i,0.00068881-0.0010414i,-0.00045269-0.0014427i,-0.00044952-0.0013784i,-0.00026574-0.00081207i,-0.00013979+8.199e-06i,0.00011149+0.0004875i,0.00013083+0.00039063i,0.00065725+0.00060821i,0.001156+0.0002932i,0.00075958+0.00052975i,9.4438e-05+0.00072727i,-0.00020396+0.00039498i,9.0357e-05-5.3527e-06i,-5.7841e-05-0.00030626i,-0.00071807-0.00046683i
-0.0001176-7.3426e-05i,-0.00024349-0.00037871i,-6.6375e-05-0.00056889i,0.00028438-0.00038784i,0.0008487-0.00058704i,0.0010599-0.00039927i,0.0015925+0.0005315i,0.0019105+2.9887e-05i,0.0010824-0.00069526i,-0.00086981-0.0011898i,-0.001217-0.0018756i,-0.00023867-0.0017959i,0.00028454-0.0013886i,0.00068317-0.00099816i,0.00052961-0.00054945i,3.8721e-05-0.00032254i,-5.2083e-05-0.00017414i,0.00014969+0.00043142i,0.00070528+0.00011527i,0.0013504-0.00060366i,0.0014077+0.0006038i,0.00044181+0.00090727i,0.00013188-0.0002012i
0.00045253+0.00066575i,0.00025129+0.00070876i,0.00045411+0.0019593i,0.001987+0.0015355i,0.002969+0.00058881i,0.0027248+0.00026619i,0.0019577+0.00028953i,0.0017271+0.00024333i,0.0014091-0.00087941i,0.00069973-0.0013856i,7.3996e-05-0.0014306i,-0.000179-0.0013638i,-0.0002916-0.00068608i,0.00026836-0.00037453i,0.0012669-0.00017552i,0.001467+0.0006023i,0.00099526+0.00063774i,0.0010451-0.00041969i,0.00095544-0.00042342i,0.00029271-9.7986e-05i,-0.00027164-5.2712e-06i,1.4378e-06+0.00027344i,0.00063472+0.00021802i
-0.00052064+0.00056807i,-0.00045886+0.00075768i,0.0013043+0.00055598i,0.0025119-4.6327e-05i,0.0019057-9.781e-05i,0.00090567+0.00015373i,0.001456+0.00074357i,0.0022357+0.00025942i,0.0015696-0.00070308i,0.00035315-0.00090927i,0.0001791-0.0016325i,0.00023442-0.0015069i,-8.3316e-05-0.00035442i,-0.00078581+0.00026471i,-0.0012798+0.00063045i,-0.00045493+0.00028721i,0.0010172+0.00018444i,0.00065278+0.00042425i,0.00031635-6.0369e-05i,0.00083818-0.0002339i,0.00096241-0.00066373i,0.0011371-0.0011251i,0.0010027-8.8872e-05i
0.00099985+1.9084e-05i,0.0011116-0.00017267i,0.0012924-0.00012034i,0.00095377-0.00016028i,0.00047383-0.00058759i,0.00014554-0.00073139i,0.00094072-0.0007246i,0.0011867-0.001466i,0.00094919-0.0012378i,0.00067272-0.00047502i,9.0165e-05-0.00086436i,6.5486e-05-0.0019307i,0.00031257-0.0016191i,0.00013522-0.0005864i,0.00019346-0.0006268i,0.00032247-0.0010422i,0.00020796-0.0011631i,0.000447-0.00029991i,0.00066018+0.00050763i,1.3213e-05+0.00046001i,-0.00025561-0.00013332i,-1.295e-05-0.00045589i,0.00027481-0.00031822i
0.0024337-0.00032856i,0.0012092-0.0016601i,0.0014274-0.0010472i,0.0021962-0.00040471i,0.0022678-0.00037143i,0.0022249-0.00050183i,0.0015356-0.0004991i,0.00047515-0.0012139i,-0.00022289-0.0017328i,-0.00085626-0.0014642i,-0.00061232-0.0013093i,-0.00043141-0.00045083i,-0.00027204-3.0364e-05i,0.00017685-0.00069121i,0.00012871-0.00045765i,0.00018793+0.00033021i,0.00038884+0.00011747i,0.00067423+0.00013942i,0.0007027+0.00029243i,0.0006156-7.3948e-05i,0.00018363-0.00042785i,-0.00023965+0.00010159i,0.00048923+8.056e-05i
-0.0017586+0.0017486i,-0.0010094+0.0024513i,-0.00017986+0.0026532i,0.00078655+0.0019904i,0.001297+0.00083975i,0.0012091-0.00071164i,0.001131-0.001056i,0.00081699-0.00010689i,0.00054655-0.00054894i,0.00016504-0.0018421i,-0.00020532-0.0016709i,-0.00074477-0.00044696i,-0.00074803-0.00028265i,-0.00050664-0.00047188i,-6.3657e-05-0.00046046i,0.00031336-0.0002724i,0.00069122-0.00046734i,0.00031065-7.0601e-05i,-6.2984e-05+0.00055933i,0.00030439+7.7325e-05i,0.00044587+0.00014143i,0.00074223+0.00058185i,0.00072711+9.8493e-05i
-0.00025361+0.00062915i,-0.00029488+0.00080875i,-0.0011917+0.001513i,-0.00014623+0.0022854i,0.0013675+0.0015342i,0.001654+0.00060398i,0.0019645-0.00015481i,0.0023198-6.2988e-05i,0.0016323+0.00030305i,0.00020719+0.00016125i,-0.00031949+0.00044764i,-0.00024904+0.00064173i,-0.00063433+0.00046974i,-0.00018825+8.3758e-05i,0.00072286-0.00041307i,-0.00033782-0.0010519i,-0.0014368-0.00049229i,-0.00099966+0.0002022i,-0.00035662+3.4934e-05i,-0.00012642-0.00056518i,-6.1586e-05-0.00074599i,0.0004225-0.00029224i,0.00061834-3.6946e-05i
-0.0012532+0.00038159i,-0.00014224-0.00079893i,0.00090034-0.0019173i,0.0019074-0.0022974i,0.0020915-0.0018024i,0.0017297-0.0012037i,0.0016399-0.00060679i,0.0012853-0.0010305i,0.00049878-0.0013199i,-0.00064772-0.00065172i,-0.0014084-0.00070085i,-0.00070632-0.00046324i,0.00017408+0.000305i,0.00052438-6.5238e-05i,4.391e-05-0.00046858i,-0.0006679-0.00020793i,-0.00045864-0.00055617i,0.00068291-0.0008799i,0.0013421-0.00049914i,0.00043801-0.00033036i,-0.00022055-0.00054476i,-1.761e-05-0.00044287i,0.0003076-0.00025318i
0.0017721+0.00022545i,0.0013856+0.00038275i,0.0015698+0.0012194i,0.0013266+0.001036i,0.0010461-3.9777e-05i,0.00079803-0.0010061i,0.0013538-0.0012501i,0.0019954-0.0011347i,0.0014334-0.00064464i,0.0004432-0.00086929i,-0.00032324-0.0010538i,-0.00095316+6.7928e-06i,-0.0011531+0.00053275i,9.2945e-05+0.00049509i,0.00064801+0.00024312i,0.00052527-0.00035709i,0.00037976-0.00028376i,-3.6736e-05+0.00038568i,-0.00034273+0.00016437i,-0.00039869-0.00013994i,0.00025446+0.00025373i,0.00035326+0.00069475i,-0.00027316+0.00070472i
-0.0037181+0.0010174i,-0.0028422+0.0010835i,-0.0016123+0.0021175i,4.758e-05+0.0025933i,0.0014179+0.0013898i,0.0018051-0.00040224i,0.0021807-0.0011348i,0.0016569-0.00069941i,0.00037683-0.0011138i,4.5071e-05-0.0014012i,-0.00011407-0.00076826i,-0.00099667+1.3036e-05i,-0.0011829-3.2327e-06i,-0.00064096+7.2011e-05i,0.00019007+0.00018531i,0.0010032+0.00023392i,0.0011536-4.6049e-05i,0.00042006-0.00044293i,0.00015962-0.00020798i,0.00016061+0.00024035i,0.00012311+3.1068e-05i,0.00038345+0.00049319i,0.00027359+0.00064743i
-0.0026935-0.00065825i,-0.00095563-0.0013247i,-0.0003337-0.00036719i,-0.00022544+0.00018482i,0.00054808-0.00028393i,0.0013497-0.00086626i,0.0015013-0.00037685i,0.001295+1.3108e-06i,0.0010045-0.00088434i,0.00065486-0.0012202i,0.00033242-0.00072118i,0.00017501-1.65e-05i,-7.5589e-05+0.00084492i,4.7798e-05+0.0010458i,0.00067334+0.00062471i,0.00095393+0.00070521i,0.00061647+0.00063848i,0.00043526+0.0004385i,0.0004433+0.00025318i,0.00019228-8.3827e-05i,-0.00042193+2.6716e-05i,-0.00042285-3.7251e-06i,5.9978e-07-0.00034278i
0.0012352+0.0022056i,0.0013154+0.0022737i,0.0021638+0.0010818i,0.0027216-9.0158e-05i,0.0032387-0.00058565i,0.0029407-0.00016729i,0.0015333+0.00068849i,0.0011011-9.7292e-05i,0.0011266-0.0016696i,0.00056179-0.0020974i,4.3078e-05-0.0017647i,-4.1089e-05-0.00087283i,0.0004849-0.00043864i,0.00079006-0.00030107i,0.00092562+2.6647e-05i,0.00046752-3.4833e-05i,-0.00023662-5.0738e-05i,-0.00023604+0.00030923i,6.3681e-05+0.00031201i,0.00018085+3.372e-05i,5.4131e-05-0.00043151i,-0.00011401-0.00087264i,-0.00046897-0.0010388i
-0.00066573-0.00083429i,-0.00096425-0.00061224i,-0.0012395-0.0012464i,-0.00045061-0.0012044i,-8.9635e-05-0.0005894i,0.0006025-5.1651e-05i,0.0014728+0.00042806i,0.0017265-2.7845e-05i,0.00068112-0.00091547i,0.00050861-0.00052683i,0.00029096+0.00019329i,-8.5957e-05+7.414e-05i,0.00035334+0.00010084i,8.0862e-05+0.00044539i,-0.00068158+0.00096019i,-0.00029661+0.00075187i,-9.0756e-05-0.0004892i,0.00027358-0.00091926i,0.0007014-0.00031198i,0.00018841-1.0194e-05i,-0.00030104+0.00047357i,-0.00059704+0.00048307i,-0.00064022+0.00075221i
0.0015051-0.00074476i,0.00071469-0.00055213i,9.4837e-05-0.00012724i,0.00050844-0.00017236i,0.0014304+0.00022848i,0.00099977+0.00063467i,-0.00045539+0.00056582i,0.00013259+0.00029466i,0.0009168-0.00047704i,0.0002518-0.00060335i,3.5851e-05-0.0010121i,-0.00025317-0.001169i,-0.00017121-0.00081797i,0.0011988-0.00017172i,0.0012761+0.00087165i,-0.00035586+0.00093115i,-0.001278+6.4922e-05i,-0.00047624-0.00016564i,0.00052356-0.00034867i,0.00018621-0.00018148i,0.00033207+0.00040616i,0.00042745+0.00050134i,-0.00045729+0.00050947i
-0.0013267-0.00045423i,-0.0014017+0.00026725i,-0.0014832+0.0010256i,-0.000456+0.00086121i,0.00037961+9.7836e-05i,0.0002177-0.0003359i,0.00066737+9.0711e-05i,0.00087909+0.00014147i,0.0005623-0.00021382i,0.00014373+0.00032018i,9.5276e-05+0.00080682i,0.00094063+0.0007727i,0.0010842+0.00017495i,0.00046028+9.2568e-05i,0.00010114+0.00062138i,-0.00045209+0.00018856i,-0.000272-0.00012365i,0.00062128-0.00017143i,0.00087302-0.00021687i,0.00032643-2.3669e-05i,0.00013476-0.00028388i,-0.00026001-0.00015163i,-0.00056117+0.00017554i
0.0030492+0.0009147i,0.0033567+9.8135e-05i,0.0041466-0.0012848i,0.0038593-0.0018575i,0.0030137-0.00081913i,0.0018038-0.00055719i,0.0010834-0.00058065i,0.00016977-0.00048862i,0.00028103-0.0011621i,0.00082735-0.0017831i,0.00038359-0.0010885i,-0.000518+0.00042964i,-0.00088116+0.00069218i,-0.00059973+0.00047017i,-0.00031145+8.1178e-05i,0.00028937-3.0057e-05i,0.00041961+0.00075989i,0.00016318+0.0012549i,0.00016774+0.001138i,0.00026838+0.00087091i,-8.6335e-05+0.00080031i,-0.00057299+0.00079694i,-0.00027638+0.00073474i
-0.0031642+0.001927i,-0.0036293+0.0026511i,-0.0030059+0.0029154i,-0.00079693+0.0026444i,0.0011991+0.0013641i,0.0023015+0.0005983i,0.0019019+0.00011168i,0.0020138+7.52e-05i,0.0017296+6.5475e-05i,0.0013082-0.00014296i,0.00059148-5.1363e-05i,-0.00029278+0.00040423i,0.00020238+0.001307i,0.00028698+0.001315i,-0.00049289+0.00033487i,-0.00010434+0.00028985i,0.00059734+0.00039417i,0.00026711-0.00026903i,0.00031994-0.00050029i,-0.00023629-1.0886e-05i,-0.00084527-0.00018372i,-0.00018581-0.0007502i,0.00011826-0.0012224i
0.001495+0.00085356i,0.0019304+0.00096219i,0.0035641+0.0012661i,0.002754+0.0011713i,0.0013751+0.00012267i,0.00086492-0.001197i,0.00018137-0.0010834i,-8.4498e-05-0.00011307i,-0.00017165-0.00046727i,-5.8226e-05-0.00088039i,-6.7316e-05-0.00058131i,0.00030273-0.00078561i,0.00058489-0.00074564i,0.00043979-3.4665e-06i,0.00014837+0.00039047i,-0.00094957-9.2643e-05i,-0.00078766-0.00078355i,5.8523e-07-0.00053036i,-8.3706e-05+2.8382e-05i,0.00049593+0.00013978i,0.00053219+0.00070573i,-0.00045014+4.73e-05i,-0.00037437-0.00076073i
-0.00085859-0.0002126i,-0.0018163-0.00031084i,-0.0014527+0.00066409i,0.00045521+0.00091188i,0.0013115+0.00031842i,0.00091354+0.00024187i,0.00064942+0.00082535i,0.00049675+0.0009119i,0.00032542-0.00023288i,-1.187e-05-0.00095449i,-0.00036463-0.00055467i,-0.00015038-0.00019959i,0.00018912+0.00045578i,0.00048732+0.00047246i,0.00021671-0.00044127i,-0.00033889-0.00061896i,-0.00032186+8.1135e-05i,-7.8827e-05+0.00060392i,-9.9774e-05-0.00017212i,0.00012543-0.0010327i,0.00054414-0.0003755i,0.00030187+0.00048623i,-8.1362e-05+0.0009772i
0.00089971+6.6153e-05i,0.00039375-0.00026687i,0.00061945-0.00036424i,0.0018159-0.00024035i,0.0027273+0.00046771i,0.0017298+0.00090334i,0.00059351+0.00071989i,0.00094946-0.00048027i,0.0015542-0.0014388i,0.00096665-0.0017802i,-0.00043379-0.0018984i,-0.00091374-0.0014953i,-0.00034663-0.00043552i,7.9395e-05+2.9515e-05i,0.00048996+2.8121e-05i,0.00027499+0.00039601i,0.00046876-0.00023628i,0.00059662-0.00048068i,8.6813e-05-0.00038741i,0.00019306-0.00081127i,0.00034444-0.00071916i,0.00040483-0.00047475i,-8.6662e-05-0.00026103i
0.0011651-0.0015318i,0.00034945-0.0014537i,-0.00035041-0.0014436i,-0.00043866-0.0014489i,-0.00018254-0.00098709i,0.00098513-0.00054556i,0.0025055-0.00017863i,0.002102+0.00038887i,0.0015827-0.00032554i,0.0007404-0.0012084i,-0.00020705-0.0011596i,-0.00055957-0.0007511i,-0.00028675-0.0001516i,-0.00028802+0.00036023i,-0.00061546+0.00017717i,-0.00014055-0.00041957i,-4.4877e-05-0.00078923i,-7.7672e-05-0.00037458i,5.1179e-05+0.00050359i,0.00018009+0.00065533i,-0.00014015-6.1433e-05i,-0.0004318-0.00020419i,-0.00016429+0.00039956i
0.00049137-0.00042094i,-0.0002853-0.00075893i,0.00038109-0.00098448i,0.0015048-0.0010735i,0.0012394-0.00090156i,0.000986-0.00021659i,0.0010411+0.00076039i,0.00082173-0.00014822i,0.00078356-0.0017358i,0.00073629-0.0021716i,0.00016276-0.001865i,-0.00013781-0.0012967i,-0.00012194-0.00021534i,-9.4595e-05+0.0001012i,-8.8557e-05+4.5722e-05i,0.00025409+0.00048117i,0.00084596+0.00039083i,4.3994e-06-9.4372e-05i,-0.00040795+0.00015026i,0.0004299+0.00032634i,0.00055051+1.3689e-05i,0.0007942+5.5235e-05i,0.0013418+0.00026664i
0.0026794+0.0021587i,0.0030741+0.0013373i,0.0033665+0.0012709i,0.0031398+0.00043781i,0.0020613-0.0012496i,0.0011857-0.0011645i,0.00084748-0.00015115i,0.00075682+0.00025171i,0.00066323-0.0006558i,0.00016568-0.0016079i,0.00011976-0.0017733i,0.00040397-0.0011739i,6.5931e-05-0.00015371i,-9.4539e-05-0.00011144i,4.7232e-05-0.00080535i,-0.00014295-0.00058941i,-0.00020994-0.00022429i,0.0004331-0.00030072i,0.00099161-0.00043386i,0.00082531-0.00034429i,0.00067943+0.00016201i,0.00082975+0.00036184i,0.00031363+0.00036692i
0.0007396+0.0016609i,-0.00083076+0.0020767i,-0.00062323+0.0027859i,0.00050764+0.0019234i,0.0012066+0.00069323i,0.00089968-0.00021579i,0.00062689-0.00058147i,0.00065715-0.00037795i,0.00034748-0.0008471i,0.0001201-0.0013239i,0.00021614-0.001184i,9.8989e-06-0.00082143i,0.00014485-2.3496e-05i,4.0153e-05+0.00045135i,-5.1205e-05-0.00014084i,-6.7815e-05+9.0928e-05i,3.1344e-05+0.00049729i,0.00047608+4.814e-05i,0.00055582-0.00032748i,0.0005526-0.00035007i,0.000798+5.8758e-05i,0.00010539+0.00029782i,-0.0004474-0.00026351i
-8.5251e-05-0.003468i,-0.0019202-0.0030724i,-0.0022073-0.0019343i,0.0008309-0.0004002i,0.0017338+0.00042079i,0.00043306-0.00033296i,0.00085824-0.00050365i,0.0014803+0.00012463i,0.00070115-0.00068705i,-0.00039237-0.0018648i,-0.00048447-0.0011237i,-0.00047957-8.087e-05i,-0.0004571-0.00029492i,-0.00052945-0.00014827i,-0.00074867+0.00022815i,-0.00056474+0.00010307i,-1.9223e-05-0.0002607i,0.0007691-0.00062024i,0.0011601-0.0011586i,0.00057547-0.0004316i,0.00047936+0.00013598i,0.00015793-0.00021506i,-0.00059585+0.00010107i
0.00023741+0.00068778i,0.0001132+0.0011971i,0.00043261+0.001159i,0.0007519-0.00022999i,0.00098371-0.0014138i,0.0014982-0.0013101i,0.00083905-0.0010149i,0.00040028-0.0011865i,0.00094305-0.00092531i,0.00040433-0.00020093i,-0.00036811-0.00042767i,-0.00052749-0.00037875i,-0.00068215+0.00015051i,-0.00055617+0.00040831i,-0.00021008+0.00031857i,0.00014356+0.00031137i,-0.00031975+0.00043961i,-0.00079801+0.00020213i,-0.00075258-0.00019219i,-0.00017825-0.00016219i,-0.00016835-0.00052836i,9.391e-05-0.00081594i,0.00049445-0.00038072i
-5.9034e-05+0.00055267i,0.00061155-0.0001383i,0.00074232-1.3005e-05i,0.0015013+0.0004088i,0.0023164-0.00019991i,0.0022878-0.00080772i,0.0016226-0.0006077i,0.0016074+9.0744e-05i,0.0014239+9.4258e-06i,0.0011193-0.00035305i,0.0011236-0.00023565i,0.0002794+2.2504e-05i,-0.00035733-0.00025423i,0.000284+9.8592e-05i,0.00033974+0.0003122i,-0.0001706+0.00036058i,0.00052646+0.00048379i,0.0012344+0.00031256i,0.00086162+0.00044554i,0.00016243+0.00017343i,-3.0888e-05+0.00033374i,-0.00012457-7.7371e-05i,0.00035488-0.00038615i
0.00025389+0.0018178i,0.0011253+0.0010674i,0.0020158+0.00073685i,0.0025759+0.00057845i,0.0024481+0.00082063i,0.0021111-2.9512e-05i,0.0019833-0.0003212i,0.0010193+0.00036404i,0.00044589+0.00011134i,0.00049944-0.00030333i,0.00037439-0.00036367i,-5.215e-05-0.00037878i,-0.00049999+0.00054403i,-0.0003543+0.00057325i,-0.00016054-0.00037066i,-0.00022127-0.00063727i,-0.00013906-0.0010064i,6.4817e-05-0.0011721i,-0.00015025-0.00082093i,-0.00014328-9.5076e-06i,1.1353e-05+0.00019934i,-0.00044107-0.00044055i,0.00016325-0.00023107i
-0.0011793+0.0018912i,-0.0020677+0.0020797i,-0.0020312+0.0020793i,-0.00049599+0.00093479i,0.0012694-0.00048029i,0.0016968-0.00045789i,0.0013329-0.00035175i,0.0011728-0.00075694i,0.00061148-0.00068311i,0.00079698-0.00086096i,0.00084954-0.0013066i,0.00010169-0.0011471i,4.2784e-05-0.0010058i,0.00088555-0.00097365i,0.00076463-0.0010288i,-0.00025967-0.0007305i,-0.00016046+8.5347e-05i,0.00033777+0.00064712i,0.00038646-0.00042516i,0.00045681-0.0011521i,0.0010797-0.00066606i,0.00086251-0.00020616i,0.00010576+1.7407e-06i
0.0010352+0.0003446i,0.00064896-0.00077775i,0.00072134-0.0011585i,0.0012822-0.0011759i,0.0014007-0.0017503i,0.00062387-0.00099896i,0.00076343-0.00025174i,0.0013704-4.142e-05i,0.00044668+5.2441e-05i,-0.00044857-0.00054685i,-0.00048827-0.000743i,-0.00082138-0.00070616i,-0.0010133-1.0199e-05i,-0.00066292+0.00029586i,-0.00067536-0.0004962i,-0.00039274-0.00042507i,0.00023146-0.00029787i,0.00014926-0.00098694i,0.0001247-0.0011062i,0.00074332-0.00031067i,0.0009214+0.00013981i,-0.00060147-0.00037397i,-0.00065158-0.0011858i
-0.00059825+0.001647i,9.9112e-05+0.001458i,0.0014816+0.0013141i,0.0025895+0.0007708i,0.0023691+0.00072467i,0.0019582-8.9654e-05i,0.0012759-0.00022946i,0.00093756-2.9163e-05i,0.00073053-0.00080809i,0.00018892-0.0015617i,0.00068418-0.0012154i,0.00073283-0.0010844i,0.00068877-0.00027745i,0.0010214+0.00073871i,0.00068903+0.00034741i,0.00044154-0.00031891i,0.00010732-8.8009e-05i,8.9707e-05+9.7183e-05i,2.0149e-07-9.9177e-05i,-8.1736e-05+0.00031974i,0.0006686+8.6438e-05i,0.00055085-0.0001766i,-0.00021075-0.00064098i
-0.00049573-0.0020394i,-0.0011191-0.0018097i,-0.0017135-0.0024206i,-0.0012496-0.0017841i,-0.00082979-0.00090441i,0.00040369-0.0008402i,0.0015289-0.00010416i,0.0014159-0.00017726i,0.0011421-0.0013523i,0.00064781-0.0017675i,0.00018695-0.00062675i,-0.0006845+0.00043619i,-0.0016105+0.00011898i,-0.0010828-0.00036646i,-0.0009979-0.00031439i,-0.00090251+0.00020968i,-0.00027935-0.00015193i,1.8598e-05-0.00035076i,7.7402e-05+0.00041828i,-2.025e-05+0.00048692i,9.5858e-05-0.00033888i,-0.00012891-0.00045638i,-0.00078791-0.00016004i
-0.001408+0.0011661i,-0.0013101+0.0015723i,-0.00068473+0.0014125i,0.00069051+0.0011025i,0.00094217+0.00056191i,0.00069516-0.00012133i,0.0009804+0.00040951i,0.00067719+0.00053969i,4.3096e-05-0.00028195i,0.00030398-0.00033249i,0.00056418+0.000187i,0.00037971+0.00015711i,0.00058872+0.00047604i,0.0011174+0.000403i,0.00094601-0.00038679i,0.00062619-0.0005838i,-0.00024681-0.0003474i,-0.00022797-0.00055734i,-5.7637e-05-0.00041807i,-4.0528e-05+0.00018447i,6.0973e-05+1.7564e-05i,-0.00034873+3.5055e-05i,-0.00037778+0.00026096i
-0.0012153+0.00073765i,-0.00094562+0.00029108i,-0.0010941+0.00049289i,-0.00047327-3.3699e-07i,0.00075155-0.00074858i,0.001397-0.00074297i,0.0015655-0.00041739i,0.0015768-0.0002368i,0.00070737-0.00025887i,0.00014551-0.0011817i,-2.2459e-05-0.00093602i,-0.00037677-0.00031875i,-0.00094689-0.00048108i,-0.00096331+0.00022413i,0.00039791+0.00074859i,0.0012421+0.00040015i,0.00067049+6.3184e-05i,-0.00010296-2.6479e-05i,5.8378e-05-0.00025965i,0.00026336-0.00034343i,3.6151e-05-0.00033226i,0.00072729-0.00010267i,0.0012252+0.00023177i
-0.00041513+0.0017604i,-0.0010416+0.0016124i,-0.00045512+0.0025836i,-2.9497e-05+0.0024925i,0.00082086+0.0012723i,0.001556+0.00061166i,0.0013727+0.00037223i,0.0013983+0.00023869i,0.0013328-0.00033905i,0.00049473-0.00061996i,5.5894e-05-0.00088791i,-0.00046052-0.00041003i,-0.00063792-0.00017023i,7.2785e-05-0.00055694i,0.00015795+0.00010834i,3.6093e-05+0.00054414i,0.00046098+0.00091379i,0.0010315+0.0011691i,0.00060439+0.00074202i,-0.00013515+0.00086461i,-0.0010502+0.00072789i,-0.001152-0.00023i,-0.00026296-0.00054398i
-0.0012243+1.7917e-05i,-0.00058139-0.00051021i,0.00028168+0.00079388i,0.0014955+0.0010595i,0.0031187-0.00012958i,0.0029482-0.00012723i,0.0018574+0.00096576i,0.0013677+0.00067672i,0.00085867-0.00071845i,0.00079235-0.0010769i,0.00061438-0.00030743i,-1.4071e-05-0.0002353i,-0.00010621-0.00029984i,3.2437e-05+0.00011802i,7.0959e-06-3.6185e-05i,0.00012352-0.00088721i,0.00039922-0.00043437i,9.2748e-05+0.000596i,0.0002456+0.00027071i,0.00043947-0.0010412i,0.00035802-0.0011636i,0.00029406-0.00029327i,-9.022e-05-0.00039197i
-5.3603e-06+0.0013396i,0.00083384+0.00083431i,0.0029231-0.00022267i,0.0025379-0.0014754i,0.0014962-0.0018008i,0.00055226-0.00092366i,0.0003567+0.00027351i,0.00052846+8.6337e-05i,0.00058637-0.0010313i,0.00032147-0.0017061i,1.562e-05-0.0015468i,0.00042285-0.00034819i,0.00031459+0.00071292i,4.9618e-05+0.00054289i,0.00048077-5.3405e-05i,0.00044863-0.0003016i,0.00013933+0.0005259i,0.00037444+0.0013477i,0.0010078+0.00078189i,0.0011613+4.3337e-05i,0.00072828+5.8236e-05i,0.00040604+0.00039767i,0.00012173+0.0004694i
0.00055636+0.00043486i,0.0017707+0.001772i,0.0025864+0.0029058i,0.0016049+0.0024937i,0.0022782+0.00073956i,0.001896-0.00052375i,0.0019402-0.00058538i,0.0029242-0.00035609i,0.0024126-0.00088105i,0.0011392-0.0016632i,0.00018676-0.0018565i,-6.6599e-05-0.0017665i,-0.00045282-0.00073905i,-0.00077539-0.000298i,-0.00064514-0.00019332i,-0.0011172+0.00055292i,-0.00092189+0.00011649i,-0.00068236-0.0008771i,-0.00069648+1.9381e-06i,7.4172e-05+0.00019197i,4.0416e-05-0.0005685i,-0.00055565-1.496e-05i,-0.00050309+0.00065987i
-0.0044547-0.00061851i,-0.0043446-0.00048913i,-0.0029722+9.0402e-05i,-0.00091337+0.00047908i,0.00052104+0.00049821i,0.0010578+0.00099052i,0.001267+0.00067232i,0.0014029-0.00064912i,0.00043966-0.00039706i,-0.00028438-0.0003306i,0.00022997-0.0011323i,0.00035593-0.00059183i,-0.0002013+0.00040215i,8.7027e-05+0.00073765i,0.00037077+0.00086249i,0.00043716+0.00030651i,-4.2802e-05-0.00047725i,-1.2359e-05-0.00012767i,0.00054125-9.5849e-05i,0.00036806-0.00047404i,-0.00015759-0.00054612i,-0.00071353-0.00016596i,-0.00070746+0.00026254i
0.0018924+0.0017491i,0.0010079+0.00070288i,0.00077247+0.00077644i,0.001675+0.00059431i,0.0019201-0.00043135i,0.001861-0.00093996i,0.0019985-0.00027171i,0.0018043-3.5955e-05i,0.0015176-0.00053655i,0.0013283-0.00077075i,0.00065446-0.00070879i,-0.00041228-0.00071944i,-0.00083523-0.000729i,-0.00035611-9.383e-06i,-0.00058194+0.00030114i,-0.0012744+0.00033351i,-0.0015097+0.00023359i,-0.00024048-5.148e-05i,0.0003621-4.9797e-05i,0.00027952-0.00058643i,0.0012453-0.0003262i,0.0014504+0.00037746i,0.00084511+0.00037697i
