0.0013237+0.0007614i,0.0015969-0.001543i,0.00038089-0.0019529i,-0.00085584-0.00145i,-0.0015532-0.00084348i,-0.00095539+0.00096182i,0.00018182+0.0025353i,0.00091183+0.0022494i,0.0013113+0.0012984i,0.00066519+0.00049768i,-1.8124e-05-0.00037714i,-8.856e-05-0.0005599i,-0.00067177+0.00077332i,-0.00072987+0.0013237i,0.00015685+0.00036963i,0.00014615-8.9358e-05i,0.00013323+0.00032601i,0.00030222+0.00054114i,0.00042538+0.00069676i,0.00031282+0.00054069i,0.00046835-0.00019354i,0.00065608-0.00043444i,0.00021967-0.00014371i
-0.0016233+0.00055315i,-0.0010301+0.00066407i,-3.3695e-05+0.00039307i,0.00072711-4.9743e-06i,0.0014765+0.00013069i,0.0013885+7.6691e-05i,0.00099268+0.00059727i,0.00014517+0.00023638i,-0.00040257-0.00034017i,-0.00017858-0.00012263i,0.00046598-0.00013753i,0.00093674-9.6877e-06i,-0.00028096-8.1045e-05i,-0.001424-0.00063157i,-0.00086532-0.00048619i,-0.00070438+0.0004056i,-0.0006033+0.0009642i,0.00026994+0.00061986i,-0.00016961+0.00060427i,-0.00099939+0.00050975i,1.035e-05+0.00040515i,0.00012658+0.00049596i,-0.0001062-0.00017352i
-0.00047181+0.00043442i,0.00061511-0.00058429i,0.001653-0.0012467i,0.0018867-0.0019184i,0.0012897-0.0019374i,0.00049061-0.0012118i,0.0012874+0.00039182i,0.001566+0.0012481i,0.00085009+0.00087441i,0.0002045+0.00069034i,-0.00025796-1.7157e-05i,-8.5026e-05-0.00046336i,-0.00020219-0.0002928i,-0.00080136-0.00034116i,-0.00071651-0.00012842i,-0.00050811+0.00014594i,-0.0002323+0.00011138i,7.1922e-05+0.0004705i,-0.00045618+0.00076902i,-0.00069985+0.00073661i,3.5839e-06+0.00024279i,0.00053419-0.00047609i,0.0006744-0.00071128i
0.0014997-0.0014717i,0.0014386-0.0022104i,0.0017486-0.0019396i,0.0022435-0.0021429i,0.0022954-0.0016113i,0.0016519-0.0010546i,0.0011823-0.0011696i,0.001385-0.0014174i,0.0015094-0.0011579i,0.0014789-0.00047095i,0.0013348+0.00017529i,9.0181e-05+0.00044919i,-0.00011727-0.00019641i,2.9071e-05-0.0003144i,-0.0009474+0.00012745i,-0.0012059+0.00046807i,-0.00047168+0.00073918i,-0.00014411+0.0011784i,-0.00023877+0.0012398i,0.00016722+0.00067609i,0.00093016-0.00024759i,0.00059067-0.00053747i,-0.00016656-0.00074313i
0.00037404+0.00027867i,0.00076095-0.00037239i,0.0025224-0.0017358i,0.0028079-0.0022396i,0.0013138-0.0013763i,0.00083085-0.00013108i,0.0010219+0.00019102i,0.00070171+0.00031216i,-4.2992e-05+0.00028056i,-0.00056561+0.0002831i,-0.00053502-0.0001306i,-0.00033544-0.00046897i,-0.00071457-0.00028393i,-0.0014753+9.1151e-05i,-0.0013604+0.00022297i,-0.00080604+0.00017008i,2.8972e-05+2.0871e-05i,0.00056551+0.00023527i,-1.6349e-05+0.00055147i,-0.00031781+6.4603e-05i,-9.8062e-06-0.0005994i,-0.00033199-0.0011755i,-0.00046791-0.001333i
-0.0021856+0.00090886i,-0.00050619+0.0020632i,0.00070585+0.0021844i,0.00096472+0.0013042i,0.0014218+0.000288i,0.0021884+3.6835e-05i,0.0024058+0.00010695i,0.0019791-7.5562e-05i,0.001219-0.00080287i,0.00036043-0.00075269i,0.00031332-0.00064394i,-0.00026041-0.00040338i,-6.0307e-05-0.00011309i,3.2096e-05+0.0007354i,-0.0010423+0.00077518i,-0.000261+4.8381e-05i,0.00019909+0.00023317i,-0.00041839+4.7339e-06i,-0.00041475-0.00017742i,-0.00028531+0.00052996i,0.00024921+0.00070591i,0.00044047+7.1264e-05i,0.00014038-3.2327e-05i
0.00034827-0.0014204i,0.00042116-1.2609e-05i,0.00029085+0.00055756i,0.00048653-6.0868e-05i,0.00070489-0.00036926i,0.0013674-0.00010239i,0.002148-0.00034172i,0.001786-0.0011932i,0.0009245-0.00088135i,0.00012135-0.00033874i,-0.00010946-0.00064695i,0.00040924-0.0012925i,0.00014716-0.0012119i,0.0003647+8.0581e-05i,0.00042429+0.0011481i,-9.3756e-05+0.00094541i,-0.00016349+0.00070849i,-0.0001194+0.00056838i,-0.00011453+0.00016131i,-4.1341e-05+1.6605e-06i,-0.00023161-0.00020517i,0.00036396-9.5883e-05i,0.00093993-4.6269e-05i
0.0013656+0.0024801i,0.00095332+0.002681i,0.002287+0.0013363i,0.0026278-7.2676e-05i,0.0015765-0.001221i,0.00042706-0.00063133i,0.00021695+0.00024695i,9.8455e-05-0.00038478i,-2.5508e-05-0.00090097i,-1.3933e-05-0.00032322i,2.0372e-05-0.00047079i,-0.00020769-0.00057006i,-0.00074884+8.1402e-05i,-0.00043476+0.00017303i,-0.00078746-0.00057912i,-0.0012289-0.00030983i,-0.00021969-8.9871e-05i,0.00099541-0.00076285i,0.00081393-0.00066281i,0.00065692+6.792e-05i,0.0013669+0.00087977i,0.0011621+0.00059194i,0.00033232+0.00044443i
0.0016433+0.00092454i,0.00057445+5.3165e-05i,0.0015831-0.00062256i,0.0014065-0.0020335i,0.00022341-0.002519i,-0.0009917-0.0018585i,-0.0011153-0.0012764i,0.00023351-0.00099501i,0.00061774-0.00057526i,0.00010625-0.00077643i,-0.00037011-0.0013473i,-0.00030504-0.0011502i,-1.7721e-06-0.0004127i,-0.00065092+0.00036955i,-0.0011279+0.00035139i,-0.00061369+0.00052901i,4.2828e-05+0.00032839i,5.5473e-05-0.00037986i,2.8304e-05+0.00013442i,0.00057268+0.00090041i,0.00097279+0.00052751i,0.00048335-0.00020048i,-0.00030779-0.0010428i
0.0035629+0.0035157i,0.0038314+0.0038938i,0.0048171+0.0016491i,0.0039872-0.00074704i,0.0021474-0.0022188i,0.00088812-0.0023752i,0.00076768-0.0012828i,0.00037448-0.00079492i,0.00055146-0.00068393i,0.00086319-0.00043112i,0.00021403-0.00084498i,0.00036132-0.0017558i,0.00020286-0.0010103i,-0.00099699+0.00024595i,-0.0014456+0.00030179i,-0.00076148-0.00011903i,-0.0002067+0.00022355i,0.00025649+9.2071e-05i,0.00022185+0.00044129i,0.00066178+0.001091i,0.0010274+0.0010597i,-0.00018088+3.3641e-06i,-0.00084313-0.00054893i
0.00061599+0.0092998i,0.0027765+0.0083941i,0.0079089+0.005278i,0.007133+0.00080939i,0.0037276-0.002057i,0.00018373-0.001475i,-0.0011766+0.0003232i,-0.00080227-9.625e-05i,-7.4929e-05-0.00053851i,0.001021-0.0012094i,0.0008098-0.0022017i,-0.00091513-0.0021877i,-0.0020169-0.0019431i,-0.0022695-0.0018226i,-0.0026031-0.0015425i,-0.0018157-0.0015278i,0.00068358-0.00061765i,0.0012182+0.00053006i,-0.00048859+0.00078785i,-0.0006047+0.00040941i,1.0442e-05+0.00068609i,-0.00011235+0.0005556i,-0.00014729-7.9651e-05i
-0.0039046-0.0085608i,-0.0055639-0.0080044i,-0.0085041-0.0054907i,-0.0071544-0.0021683i,-0.0031004+0.0013941i,0.0011979+0.0025006i,0.0024869+0.0001893i,0.0021328-0.0020836i,0.0012091-0.0023263i,-0.00057512-0.00029235i,-0.00036787+0.0012505i,0.0015361+0.00091521i,0.0021836+0.00089111i,0.0024822+0.0016694i,0.0027784+0.0022543i,0.0016211+0.0015524i,9.1346e-05+0.00020798i,0.00012137-0.00060729i,0.00068521-0.00065898i,0.00067383-0.00039691i,-4.5272e-05-9.1288e-06i,-0.0012159+0.00017573i,-0.00052587+0.00039968i
-0.0012937-0.0037347i,-0.0013103-0.0043625i,-0.0021672-0.002981i,-0.0015401-0.00090483i,-0.00014899+0.00054499i,0.00081694+0.0014348i,0.0018198+0.00086839i,0.001826+7.8118e-05i,0.0004192+0.00013502i,-0.00078419+0.00047762i,-0.00068699+0.00033242i,0.00017562+0.00012314i,0.00044034+0.0001946i,0.00061636-3.329e-05i,0.00056678+0.00037629i,0.0002498+7.3587e-05i,0.00040544-0.00055955i,0.00040659-0.00099418i,0.00010147-0.0015118i,-0.00030686-0.0010432i,-0.00039397-0.00062022i,-0.00022299-0.00045703i,0.00021163-0.00052243i
-0.00018156-0.0025946i,-0.00018889-0.0027908i,-0.001309-0.0023072i,-0.0010111-0.0015864i,-0.00019064-0.00010415i,0.00045592+0.00083487i,0.00082603+0.00056974i,0.0010955-0.0001935i,0.0012834-0.00010859i,0.00028447+0.00028275i,0.00017962+0.00031831i,0.00057557+0.00042886i,0.00049548+0.00037329i,0.00079469-0.00010944i,0.0013694-0.00037927i,0.00069254-2.5993e-05i,-0.00021994+0.00011303i,-0.00042152+0.0001495i,0.000172+7.9113e-05i,0.00019368+0.00026296i,-0.00069738+1.2611e-05i,-0.0010119-0.00024995i,-0.0007771-8.8379e-06i
-0.0010635-0.0033257i,-0.0017058-0.0027035i,-0.0013202-0.0015949i,-0.00031631-8.1977e-05i,-0.00032526+0.00090591i,0.00019473+0.0014443i,0.0010839+0.00069761i,0.0011658-0.00050348i,0.00080701-0.00078749i,0.00035416-0.00061012i,-0.00048615-0.00070815i,-0.00080254+0.00017518i,-6.3383e-05+0.00086613i,0.00090393+0.00052634i,0.00069907+0.00085118i,-6.0895e-05+0.0012076i,-0.00097291+0.00068348i,-0.001068-0.0005594i,-0.0001732-0.0010038i,-0.00043064+4.9745e-05i,-0.00087866+0.00065985i,-0.0005618-0.00014781i,-4.0696e-06-0.00062267i
0.00075445-0.0025774i,-0.00012824-0.0019392i,-0.00054962-0.00032962i,0.00010111+0.00059375i,-0.00037539+0.00086415i,-0.00046752+0.00089528i,-0.00045685+0.00044352i,-0.00020818-0.00039788i,-0.00026255-0.0013498i,-0.00054529-0.00078105i,3.4854e-05-0.00011472i,0.0011177+0.0001087i,0.0011912+0.0010124i,0.00041351+0.0013935i,0.00064645+0.000702i,0.00074605+0.0010838i,0.00044277+0.0015302i,0.00036288+0.00082145i,0.00056187+0.0013225i,0.00092621+0.0012586i,0.00093639-0.00068484i,0.00067593-0.0012388i,0.00045566-0.00080632i
0.00073117-0.0024821i,-1.7762e-05-0.0021355i,-0.0010671-0.0020531i,-0.00057829-0.0012939i,2.9329e-06+0.00069106i,0.0015449+0.0020389i,0.002442+0.00067488i,0.0022928-0.00096547i,0.000902-0.00058454i,0.00052762+0.00050237i,0.00077286+0.0007191i,0.00031628+0.00078929i,0.0002258+0.00069407i,0.00074299+0.00090146i,0.00087784+0.0010294i,0.0010488+0.00056034i,0.00086759-0.00033938i,0.00042468-0.00071218i,8.9957e-05-0.00044416i,-3.6755e-06-0.00025313i,-7.3315e-05-7.7421e-05i,-0.00043254-0.00013099i,-0.00026748-3.2541e-05i
-0.0013526-0.0010527i,-0.0012715-0.0010144i,-0.0014587-0.0011181i,-0.00055671-0.0010863i,0.00020265-0.00076352i,0.00040821-0.00031077i,0.00077387-0.00045043i,0.00044693-0.00072126i,-0.00052867-0.00053045i,-9.9209e-05-7.3484e-05i,-0.00012662-0.00011423i,-0.00053687-0.00045691i,-0.00038631-0.00015339i,-0.00011112+0.00023782i,7.6114e-05+0.00013648i,9.073e-05-8.6003e-06i,-2.0423e-05+0.00069979i,9.4181e-05+0.00080719i,-0.00030085+0.00048994i,-0.00062832+0.0002705i,-0.00023291-0.00043684i,0.00041635-0.00044813i,-6.8632e-05+0.0003562i
-0.00069524+0.00017068i,-0.00038944+0.00039887i,-0.00067147+0.0011361i,-0.00047314+0.00058694i,-0.00010365-0.00010147i,-0.00065912+0.00059741i,-0.00042418+0.0012782i,0.00041303+0.0011694i,0.0002247+4.6283e-05i,-0.0004756-1.9151e-06i,-0.00058945+3.2435e-05i,-0.00015429-0.00029269i,4.4349e-05+5.3281e-05i,0.00022467+0.00094476i,0.0001629+0.0010249i,-0.00027046+0.00048163i,-0.00022142+0.00073692i,-0.0004105+0.00078963i,-0.00074039+4.9198e-05i,-0.00029155-0.00032481i,0.00012589-0.00031984i,0.00024589-0.0001055i,6.8282e-05-0.00081713i
0.0011977-0.0033456i,0.00017287-0.0036786i,2.5386e-05-0.0038629i,-0.00030937-0.0030322i,-0.00026095-0.0017211i,0.0013299-3.4051e-05i,0.0021327+0.00069723i,0.0018828+0.00030764i,0.00084856+9.7716e-05i,0.00042727-0.00018722i,0.00015679-0.0011572i,-9.4857e-05-0.0016001i,-0.00023228-0.00026792i,8.0226e-06+0.0010446i,0.00028721+0.00092748i,0.00047735+0.00019697i,0.00041087+1.8572e-05i,0.00028237-0.00017318i,0.0007977-0.0004049i,0.0010087-8.2861e-05i,0.00055008-0.00014578i,0.00021757-0.00042779i,-0.00023404-0.000252i
0.00092964-0.0018415i,0.0010245-0.0024201i,0.0014204-0.0020165i,0.0014188-0.0013133i,0.0010089-0.0011682i,0.00073506-0.00049739i,0.00034744+0.00054845i,0.00058641+0.00066243i,0.00052195+0.00012354i,0.00012718-0.00046971i,0.00043329-0.00013621i,0.0003562+0.00060315i,-0.00047642+0.00047981i,-0.00096116+0.00062058i,-0.00053624+0.00092754i,0.0004173+0.00082851i,0.00061902+0.00022843i,0.00016085-0.00045618i,0.00021528+6.4446e-05i,0.0005564+0.0003348i,-7.0113e-05+4.859e-05i,-0.0004549+0.00023621i,-0.00021477+0.00025466i
-0.0012865+0.00035409i,1.8041e-06+0.0012128i,0.0011932+0.0013444i,0.00098737+0.00014904i,0.00055081-0.00038777i,-9.8793e-06+0.00024103i,0.0005668+0.00078569i,0.0012322+0.00023395i,0.00078666-0.00036465i,0.00056042-0.00031566i,0.00087509-0.00033632i,0.00067106-0.00022675i,9.0408e-06+0.00023098i,-0.00020146+0.00027462i,-0.00025232-9.5746e-05i,-0.00029819+0.00020676i,-0.00059871+0.00035404i,-0.00078561+0.00015093i,-0.00015775+0.0002041i,7.0262e-05+0.00054375i,0.0002626+0.0005317i,0.00038927+0.00040294i,0.00032928+6.5201e-06i
-0.00059497-0.0023215i,-0.00099722-0.0012011i,0.00011598-0.0015231i,0.00041449-0.0020554i,0.0004447-0.0003587i,0.0016771+0.0012888i,0.0023395+0.0013153i,0.0014351+0.00033627i,0.00047806+0.00028884i,0.00044193+0.00051957i,3.5939e-05-0.00022469i,-0.00067719-0.00088149i,-0.00070164-0.0010857i,-6.2847e-06-0.00050496i,-0.00043268+0.00030742i,-0.00045178+0.0011622i,-0.00020892+0.0010594i,-0.00019915+0.00034735i,-0.00010863+0.0005381i,-1.6842e-05+0.00030712i,0.00072478-0.00027697i,0.00074508+0.0001439i,3.1942e-05+0.00015139i
0.00090137-0.0026632i,-0.00046034-0.0027322i,-0.00060464-0.00069589i,-0.00012977+0.00065927i,-0.00025699+0.00074728i,-0.00025305+0.0010218i,2.0348e-05+0.00088994i,-0.00028786-6.044e-05i,-0.00044167-0.00055789i,-0.00023612+0.00020982i,-0.00032917+0.00070302i,-0.0001869+0.00024804i,0.00014758-4.6265e-05i,7.7854e-05-0.0001258i,-0.0009228+0.00040798i,-0.00086457+0.00098257i,-0.00049833+0.00092627i,-0.00035962+0.00074242i,0.0003511+0.00059539i,0.00075217+0.00042712i,0.00078684+0.00072753i,0.00052049+0.00096895i,0.0010697+0.0011324i
0.0018393+0.0010885i,0.0013161-0.00015772i,0.00074569-0.0011908i,0.00015762-0.0024176i,-0.00027977-0.0020424i,0.00032581-5.7668e-05i,0.001163+0.00081527i,0.0012622+0.0006927i,0.00049722-0.00025655i,0.00016301-6.9494e-05i,0.00019487-0.00022682i,-0.00025613-0.00073556i,-0.0007604-3.7401e-05i,-0.00065429+0.00019048i,-0.00067082+0.00016908i,-0.00084599+0.00011539i,-0.0010644-0.00017324i,-0.00035219-0.00081114i,0.00057523-0.00042859i,0.00099191-0.00019124i,0.0005481-0.00088419i,8.1247e-06-0.0007883i,-0.00028492-0.00028577i
-0.00065124-0.00069046i,-0.00072491-0.0012414i,-0.00040151-0.0011228i,-0.00014238-0.002187i,-0.001236-0.0019355i,-0.0011545-0.00010841i,0.00043602+0.00084994i,0.0010416+0.00035702i,0.00044452-0.00015063i,0.00033383+0.00011993i,0.00023244+0.00020518i,-0.0003535-0.00013423i,-0.00055953-0.00010294i,-0.00044068-1.1013e-05i,-0.0001048+0.00025101i,0.00010987+0.00070216i,-0.00032452+0.00045322i,-0.0004226+7.1909e-05i,-0.0002795+0.00029872i,0.00059063+0.00042396i,0.00096807+0.00052709i,0.00055607+0.00032842i,4.5029e-05-0.0002102i
0.0014625+0.00073617i,0.001819+0.0013057i,0.0027127+0.00069839i,0.003979-0.00032626i,0.00321-0.0013976i,0.0020511-0.00097379i,0.0023474+0.00014775i,0.0015847-0.00023666i,0.00052976-0.00087798i,0.00014707-0.00054813i,-0.00049262-0.00045345i,-0.00010564-9.1017e-05i,-1.7216e-05+0.00089736i,-0.00092537+0.0009434i,-0.0012178+0.00083768i,-0.001035+3.057e-05i,-0.00075658-0.00059363i,-0.00017641+0.00018083i,0.00011739+0.00075167i,0.00040482+0.00072139i,0.0006911+0.00045301i,0.00033761+0.00034922i,-0.00015592+0.00062161i
-0.0016221-0.00035842i,-0.0015676-0.00067073i,-0.0021616-0.00099232i,-0.0018938-0.0011147i,7.1342e-06-0.0015588i,0.0015068-0.0017968i,0.0019254-0.00095535i,0.0015376-0.00019997i,0.00046963+0.00017726i,1.5145e-05+0.00077355i,-0.00015287+0.00074574i,-0.00023334+0.00052343i,9.2353e-05+0.00020992i,0.00041958-0.00077556i,0.00059645-0.00090673i,2.2105e-05-8.5168e-05i,-0.00048924+0.0002114i,-0.00066339-0.00044567i,-6.2584e-05-0.00079899i,0.00021318-0.00057519i,-0.00039096-0.00037245i,-0.00041796-0.00014628i,0.00033335+7.9556e-05i
-2.1106e-05-0.0017759i,0.0011829-0.00040316i,0.0024156+0.0005207i,0.0038961+0.00037924i,0.003241+0.0010771i,0.0012265+0.0017447i,0.0011697+0.00077487i,0.0016157-8.5147e-05i,0.001056-5.6216e-05i,0.0010858-0.00047061i,1.3227e-05-0.00065239i,-0.0012004-0.00066467i,-0.00092413-0.0011479i,-0.00029788-0.0012564i,-0.00022069+6.6824e-05i,-0.00051911+0.0007777i,-0.00050568+0.00042454i,-0.00044933+0.00039484i,-0.0005981+0.00034485i,-0.00057781+0.00022703i,-0.00012323+0.00035458i,-2.1544e-05+4.9409e-05i,0.0003848-0.00072633i
-0.00094357+0.00072514i,-0.0011632+0.0010937i,-0.00026836+0.00096484i,3.9314e-05+5.482e-05i,8.4083e-05-0.00043423i,0.0012905-7.5645e-05i,0.0014574+0.00047064i,0.00031135+0.00034555i,-0.0010349+0.00014348i,-0.00089001+0.00039134i,-2.188e-05+0.0004314i,0.00017452-0.00064088i,0.00017646-0.0014577i,0.00021145-0.0011002i,-0.00010521-0.00031565i,5.2135e-06+0.00017959i,0.00034811-7.1156e-05i,0.00022186+0.00020205i,-0.00028336+0.00012188i,-0.00034562-0.00038416i,-0.00021487-0.00021043i,-0.00026521-0.00027395i,0.00010432-0.00016773i
-0.0024789-0.0011655i,-0.0033445-0.00051585i,-0.0014814+0.00057707i,0.00085329+0.00099534i,0.0011562+0.0010859i,0.00063321+0.0014751i,0.0008209+0.0015435i,0.0011878+2.7338e-05i,0.00073087-0.00055892i,0.00019227-0.00019056i,0.00013771-0.00059116i,-0.0004001-0.00097263i,-0.00028859-0.00066015i,0.00035753+1.1623e-05i,0.00025976+0.00020318i,1.5306e-05+0.00018293i,-5.5385e-05+0.00064695i,0.00033408+0.00092738i,0.00010761+0.00078813i,-0.00015301-6.8509e-05i,-0.00017683-0.0013761i,8.4242e-05-0.0013946i,0.00031161-0.00094678i
0.0024224-0.0028379i,0.0015399-0.0035348i,0.00031111-0.0020898i,0.0004944-0.002432i,0.00019159-0.0029316i,0.00063376-0.0014146i,0.0017926-0.00020442i,0.00093566-0.00054952i,-5.0395e-05-0.00066597i,-4.9224e-05-0.00026108i,1.8321e-05-0.0002803i,-0.00012663-0.00054443i,-0.00054003+0.0003744i,-9.3719e-05+0.00075492i,0.00013445+0.0002455i,-0.0010649+0.00070219i,-0.0013589+0.00063895i,-0.0010508-7.2723e-05i,-0.00048773-0.00027407i,-4.2185e-05-1.7301e-05i,0.00025774+3.6472e-05i,9.0487e-05-0.00081199i,-0.00045445-0.0011705i
0.00050268+0.0016685i,0.00082051+0.0013493i,0.0012545+0.0015207i,0.0022673+0.0015403i,0.0021479+0.001187i,0.001849+0.00067087i,0.0014455+0.00031681i,0.00083652-0.00011376i,0.00036472-0.00030738i,0.00065642+0.00057383i,0.00055746+0.00045837i,-0.00056065-0.00085921i,-0.00083155-0.0011166i,0.00025228-0.00095354i,0.00044118-0.00040126i,0.00032349+0.00051164i,0.00010108+0.0010807i,-0.00041155+7.5694e-05i,-0.0006581-0.00068417i,-0.00047773-0.00012603i,-0.00033714+0.00030438i,2.0022e-05+0.00074849i,0.00014304+7.923e-05i
-0.0022056+0.0012636i,-0.00090063+0.00038133i,2.6684e-05+0.00028654i,0.00095077+0.00021047i,0.001479+8.1957e-05i,0.0017532+0.00063151i,0.0015525+8.732e-05i,0.00058324-0.0011573i,-9.1211e-05-0.0016056i,0.00037592-0.00075189i,0.0010856-0.00042207i,0.00079177-0.00089529i,-2.0449e-05-0.00056252i,0.00033063+1.5122e-05i,0.00064596+0.0004874i,-0.0001151+0.00054232i,0.00021947-0.00055658i,0.00072943-0.00037942i,0.00033062+6.6567e-06i,-3.3074e-05-0.00025747i,0.00040217+0.000264i,0.0001594+0.00066133i,-0.00011628+0.00058647i
-0.0015376-0.00031872i,-0.0016375+0.00054706i,-0.0014783+0.00040169i,-0.00013802+0.00019817i,0.0011226+0.00049241i,0.0013619+0.00090641i,0.0011011+0.0010583i,0.00074987+0.00021278i,0.00050145-1.8362e-05i,0.00026415-0.00059227i,0.00032473-0.0012884i,0.0002549-0.0016457i,-0.00014916-0.001312i,-0.0005027-0.00015207i,-0.0010038+0.00041878i,-0.00085042+0.00010059i,4.619e-05+8.6669e-05i,0.00051354+0.00040114i,0.00013894+0.00056716i,-0.00057645+0.00077225i,-0.00038397-0.00021886i,0.00013724-0.00071854i,0.00082713-5.8376e-05i
0.00014611-0.0022976i,-0.00092092-0.0018722i,9.7579e-05-0.0021913i,0.00087461-0.0023446i,0.00046103-0.00098809i,7.6113e-05+0.00017393i,0.0001545+3.3618e-05i,-0.00036327-4.4451e-05i,-0.00073104-9.9571e-05i,-0.00064773-0.00042424i,-0.00051218-0.00078398i,-0.00018804+6.7126e-05i,5.3487e-05+0.00066939i,-0.00013816+0.00016931i,-0.00049683+0.00017184i,-0.0010592-0.00011025i,-0.0013017-0.00023971i,-0.00056965+0.0004939i,-8.3843e-05+0.00023802i,-5.5161e-05-0.00073869i,0.00015942-0.00083028i,-5.3883e-05-0.00091234i,-0.00042368-0.0014797i
0.00057244-0.0010929i,0.00071738-0.00041i,0.00029166+0.00010857i,-0.00011261-0.00069328i,0.00013502-0.001003i,0.0006312+0.00049341i,0.0011173+0.0015233i,0.0010722+0.00066379i,0.0011413-0.0003576i,0.0011176-0.00016514i,-0.00034718+0.00035094i,-0.0010277-0.00026872i,-0.00010638-0.00027874i,0.0005597+0.00074059i,0.00052091+0.00081882i,-0.00046486+0.00065177i,-0.00080044+0.00030755i,-0.00020466+0.00029159i,0.00031007+0.00044304i,0.00018288-2.1573e-05i,-0.00034891+0.00050164i,-0.0009893+0.00044601i,-0.0012435-8.0671e-05i
0.0010975-0.00076511i,0.00024013-0.0014499i,-0.00073429-0.00068311i,-0.001198+9.5046e-05i,-0.00099581+0.00073555i,-0.00023811+0.00077831i,0.0011544+0.00051086i,0.0019208+0.0003846i,0.00089536+0.00047522i,3.7033e-06-0.00037318i,-0.00010763-0.0016386i,-0.00044747-0.0015184i,-8.9539e-05-0.00087285i,0.0010306+0.00010312i,0.0008376+0.00071095i,8.4733e-05+0.00069923i,0.00028903-1.9805e-05i,0.00045062-2.273e-05i,-0.00033614+0.0004661i,-0.00098772+0.00052863i,-0.00068607-0.00013626i,0.00062749-0.00040913i,0.00084219-0.00036673i
-0.0022997-0.00028216i,-0.0010112+0.00012781i,-0.00041867-0.00021116i,-0.00015467-0.0013271i,0.00037628-0.00042682i,0.00098264+0.00099788i,0.0019438+0.00031274i,0.0018525-0.00088438i,0.00014521-0.0016888i,-0.00074664-0.0018023i,-0.00024916-0.0010757i,0.00052571-5.5018e-05i,0.0014773+0.00047889i,0.0012752+0.00018883i,0.00026756+0.00020978i,0.00025892+0.00056851i,0.00067357-3.2668e-06i,0.00081304-0.00041072i,0.00073313-0.00018727i,0.00066193-0.00045127i,0.00045768+0.00011474i,-8.6668e-05+0.0004318i,0.00042343-0.000231i
-0.0014351-0.0020284i,-0.0010423-0.0010933i,-0.00058229+0.00034423i,0.00049924+0.00069734i,0.0017849+0.00063625i,0.0018488+0.0006506i,0.0017267+0.00031519i,0.00088341-0.00033184i,-0.00031098-6.9376e-05i,-0.00041288+7.4629e-05i,0.00034779-0.00027191i,0.00080083-0.00013695i,0.00080917+0.00020297i,0.00088411+0.00013158i,0.00098666+0.0002725i,0.00064759+0.00026062i,0.00024987+0.000557i,-0.00013081+0.00054i,-0.00064355-0.00047327i,-0.0004963-0.00068182i,-0.00051654-0.00083263i,-0.00075967-0.00044924i,-0.00052122+0.0002706i
-0.00037116+0.0014802i,0.00090312+0.0016251i,0.0017822+0.00074524i,0.0020004-0.00054758i,0.0014822-0.00095385i,0.0012282-0.00048006i,0.0014648+0.00018107i,0.00089539+0.00019046i,-0.00034658+0.00077911i,-0.00095646+0.0009614i,-0.00041195+0.00043451i,-0.00010154-0.00053993i,-0.00061792-0.00074662i,-0.00051539-0.00010523i,8.9564e-05+0.00022355i,7.1007e-05+0.00029654i,-1.3132e-05-4.3176e-05i,-0.0002568-0.0005258i,-0.00098729+8.9688e-05i,-0.0012984+0.00040485i,-0.00031353-0.00057665i,0.00068599-0.00093561i,0.00039063-0.00043308i
-0.00013975-0.0022715i,0.00032362-0.0020042i,0.00021299-0.0018408i,-0.00055766-0.00055652i,-0.0007067+0.00085234i,-6.2126e-05+0.0013875i,0.00098176+0.0014631i,0.0010775+0.00049194i,0.00019832-0.00060199i,-0.00037702-0.00042521i,-0.00032421-0.00011441i,0.00015938-0.00086401i,0.00012438-0.00098872i,-0.00013638-0.00016109i,-0.00021666+0.00051601i,-5.9694e-06+0.00010953i,0.00029425-0.0002369i,0.00041027+0.00039189i,0.00013224+0.00044305i,-0.00016259+2.7243e-05i,-0.0003508-0.00041382i,-9.9732e-05-0.00027866i,1.3176e-06+9.6161e-05i
0.0011203-0.00059966i,0.00049649-0.00052411i,-0.00018605-0.00042222i,0.00060535-2.2082e-05i,0.0012348+0.00041985i,0.0012175+0.0013062i,0.0011044+0.0012309i,0.0014132+0.00025645i,0.00081306-0.00061538i,-0.00035411-0.00040648i,-0.00047917-0.00037501i,-0.00011392-0.00045496i,0.00059947+0.0002368i,0.00084592+0.00059525i,0.00021991+0.00058288i,0.00043135+0.0009656i,1.2374e-06+0.0003612i,-0.00065287-0.00059783i,-0.00066278-0.00028834i,-0.00073456+0.00013772i,-0.00070952-0.00026197i,-0.0001001-0.00065132i,-8.4724e-06-0.0005691i
0.00028642+0.00019183i,-0.00065875-0.00042884i,-0.00078787-0.001547i,-0.00028932-0.0014788i,-0.00041001-0.00042947i,-0.00046972+0.0010055i,0.00017467+0.00094318i,0.0012817-0.00017557i,0.00083644-0.00096022i,-0.00071094-0.0009925i,-4.6432e-05-0.00010439i,6.2761e-05+0.00072568i,-0.00022805+0.0010195i,0.00011544+0.00075639i,-0.00013158+0.0012933i,-0.00045682+0.0017874i,-0.00055+0.00066956i,-0.00074076+0.00033399i,-0.00064783+0.00063156i,0.00027734+0.0003219i,0.00057943+0.00014455i,0.00040418+0.00044153i,0.00076395+0.00060571i
