-0.00052085-0.00015247i,-0.00016193-0.0011126i,-0.0016077-0.0029969i,-0.0026952-0.0030423i,-0.00272-0.0014077i,-0.0021465+0.00072666i,-0.00095628+0.0015333i,-8.3908e-05+0.00084588i,0.00092323+0.00083399i,0.0011894+0.0009246i,0.00014868+6.3436e-06i,0.00024993-0.00042669i,0.00072604-4.7139e-05i,2.6456e-06-0.00075613i,-0.00056054-0.00075829i,-0.00038173+0.00012043i,0.00018998+0.00058428i,0.00040057+0.0003677i,0.0005621-0.00062157i,-2.871e-05-0.00029458i,-0.00058179+0.00053466i,-0.00035137+0.00036866i,-0.00037713+0.00017389i
-0.0006064-0.00025793i,-9.6986e-05+0.00043768i,-0.0013345+0.0011301i,-0.0026522+0.0015986i,-0.001653+0.0010158i,2.4145e-05-0.00031041i,0.00036917-0.00075493i,-0.0005507-0.00084142i,-0.00086312-0.00023207i,-0.00046951+0.00024188i,-0.00017246+0.00058203i,0.00029285+0.00089864i,0.00097174+0.00074052i,0.00073981+0.00030202i,3.1618e-06-0.0001374i,0.0002917-0.00099601i,0.0011594-0.00098442i,0.00082942-0.00045115i,0.00016476+0.00022231i,0.00012297+0.00087365i,0.00019164+0.0004154i,0.00013723-0.00039032i,0.00047291-0.00049927i
0.0023711+0.0013458i,0.0029975-0.0010542i,0.0011347-0.0024073i,-0.00081246-0.0017435i,-0.00030893-0.00049278i,0.00022132-0.00079014i,-0.00038434-0.0007555i,-0.00079995-0.00057617i,-0.00015262-0.00070428i,0.00038712-0.00048738i,0.00060024+0.00069299i,4.1907e-05+0.00091683i,-0.00056065+0.00050865i,-0.00058359+0.00074799i,-0.00064391+0.00011027i,-0.00019398-0.00074399i,0.00091697-0.00066091i,0.0010422+7.68e-05i,-9.6267e-05+0.00056486i,-0.00086803+0.00048746i,-0.00039621+0.00022967i,0.00029716-0.0001966i,0.0011399-0.0002551i
0.0010992+1.5556e-05i,0.0015499-0.0012951i,0.0019061-0.0024278i,0.0010965-0.002328i,0.00077927-0.0017639i,0.0015395-0.00042078i,0.0010483+0.00018977i,-0.00062715+0.00046754i,-0.0012756+0.00053119i,-0.00032185+0.00095107i,-4.0971e-05+0.0014064i,-0.00061985+0.00084065i,-0.0004685+0.00058191i,0.00054081-4.7564e-05i,0.00099792-0.0010873i,0.0010437-0.00055772i,0.00064767-0.00022974i,0.00024094+0.00013346i,0.00043256+0.0005944i,0.00014194-5.7647e-05i,-0.00010109+0.00025707i,-0.00018071+0.00062086i,-0.000726+0.00048578i
0.0006384-0.0016406i,0.00039443-0.0027101i,-0.0012885-0.0019502i,-0.0017982+0.0005774i,-0.00065927+0.0027006i,-7.7923e-05+0.0028892i,0.00015905+0.0010457i,0.00021265-0.00048089i,0.00065611-0.00034513i,0.00075137+0.00031897i,0.00078813+0.00029456i,0.0010611-0.00027465i,0.0016535-0.00025864i,0.0016469-0.00071621i,0.00088231-0.001243i,0.00040113-0.00044762i,-0.00010497-8.81e-05i,-0.00017172-0.0003102i,-7.6327e-06-0.00058712i,0.00036153-0.00093033i,0.0005072-0.0014399i,0.00071834-0.00145i,0.00028747-0.00049404i
0.0016071+0.0017282i,0.0010449+0.00021657i,5.3731e-05-0.0015401i,-0.00038716-0.0016654i,-0.00052534+0.00013103i,-9.1022e-05+0.00073881i,-0.00017027+0.000368i,-0.00045902-0.00038249i,-0.0003296-0.00019583i,-4.6965e-05+0.00052269i,0.00066998+0.00064668i,0.00097456+0.00073851i,0.00031256+0.00052419i,-0.0007364+0.00046091i,-0.00082754+0.00067746i,0.00054525+0.0006201i,0.00072668+0.00039068i,0.00042544+0.00080902i,0.00062952+0.00073575i,0.00032592+0.00035158i,-0.00022623+0.00044247i,-0.00060234+0.00012798i,-0.00022838-1.624e-05i
0.00054263-0.00063607i,0.0010524-0.00041736i,0.00087263-0.00089112i,9.8815e-05-0.00054966i,0.00058069+0.00071573i,0.0017342+0.00080029i,0.0019295-0.00044912i,0.0012924-0.00024742i,0.0011575+0.00046917i,0.0010751+0.00078854i,0.00051861+0.00091724i,1.5616e-05+0.0013599i,-0.00016051+0.0009583i,0.00028018-0.00032529i,0.00087709-0.0003461i,0.0013223+0.00035709i,0.0017217+0.00065769i,0.0019112+0.00044447i,0.00087259+0.00027525i,-0.00011437+0.00050671i,-9.4189e-05+1.4168e-05i,-0.0003448-0.00061848i,-0.000323-3.8315e-05i
0.00020437-0.001604i,8.7681e-05-0.00056066i,-0.00097084-0.0001717i,-0.0026558+0.0013912i,-0.0024926+0.003054i,-0.00080293+0.0024247i,-0.00074824+0.00073455i,-0.0015703-0.00024468i,-0.0020836-0.00016214i,-0.0015033+0.00063505i,-0.00075086+0.00097392i,-0.0011212+0.00048291i,-0.0010235+0.00034694i,0.00016227+0.00045982i,0.0012313-1.1459e-07i,0.0014597-0.0008878i,0.0010573-0.0010249i,-0.00018762-0.00013505i,-0.00098407+0.00010125i,3.4783e-05-0.00063814i,0.00071913-0.00038614i,0.00017337+0.00010678i,-0.00013284+0.00025854i
-0.0003396-0.0010658i,-0.0012432-0.0015614i,-0.0031707-0.0019337i,-0.003509-0.0010477i,-0.0015768+0.00062156i,-0.00014911+0.00092968i,0.00023496+0.0001026i,0.00056976-0.00036849i,-2.0494e-05-0.00027649i,-0.0010975-0.00021955i,-0.0013783-0.00036334i,-2.2516e-05+2.839e-05i,0.00074472+0.00073276i,0.00030855+0.00065553i,-0.00043066+0.00017633i,-0.00020913+0.00060048i,0.00072682+0.00092592i,0.00057988+0.00045207i,0.00034382+6.2361e-05i,-0.00042959+0.00031471i,-0.00057904+0.00081922i,-0.00029284+0.00067162i,0.00016971+0.00098939i
0.00069268+0.00074206i,0.0010297-0.00087936i,0.00065588-0.0024734i,-3.0454e-05-0.0023071i,0.00030623-0.00065958i,0.00083807+0.00066595i,0.0016545-0.00034333i,0.0015515-0.0011753i,0.00055793+0.00019859i,0.00044233+0.00038187i,0.00065107-0.00049208i,0.0003666+8.9766e-05i,0.00067224+0.0001416i,0.0010868-0.00072793i,0.0013223-0.0005022i,0.00073821+0.00054322i,0.00035403+0.00055163i,0.0012949+0.00016974i,0.0011224-0.00014202i,0.00031375-0.00041549i,-0.00012418-0.00071115i,-0.00051979-8.2821e-05i,0.00038496+0.0002626i
0.00074012+3.7708e-05i,-0.00071674-0.00035306i,-0.0021754-0.00038826i,-0.0021345+0.0012562i,-0.00031518+0.0014105i,0.0016443+0.0011372i,0.0016465+0.0014009i,0.0010431+0.0010844i,0.000445+0.00016387i,0.0003656+0.00081118i,0.00037113+0.0012159i,0.00042018+0.00014495i,0.00039029-0.00058971i,3.3047e-05-0.00044537i,0.00013059+0.00050832i,0.0002842+0.00049133i,0.00077921-0.00032266i,0.00030479+9.8385e-06i,-0.00098012+0.00094935i,-0.00081283+0.00099937i,0.00013839+0.00061254i,0.00075234+0.00064151i,0.00049084+0.00035827i
-0.00090474-0.00046811i,-0.0015178-0.0016471i,-0.0022741-0.0038239i,-0.0028738-0.0029225i,-0.0023864-0.0011227i,-0.0012856-0.0012345i,-0.00024995-0.0014076i,-4.99e-05-0.00099307i,-0.00064522-0.0006734i,-0.00087208-0.00018207i,-0.00075398+0.00057292i,-0.00052488+0.0013414i,-0.00042088+0.00058151i,-0.0003626-0.00081259i,0.00016266-0.0011098i,0.000108-0.00090411i,-0.00063754-0.00071062i,7.1576e-05-0.00065485i,0.00067485-0.00027316i,-0.00037777+5.6954e-06i,-0.00065426-0.00050226i,-0.00035376-0.000424i,0.00019904+0.00042122i
-0.0015928-0.0011204i,-0.0027703-0.0017207i,-0.0022878-0.0015748i,-0.0010154+0.00026911i,-0.00015384+0.0013576i,0.0013777+0.0010276i,0.0023176+0.0001938i,0.0017241-0.00094742i,0.0007188-0.00054513i,0.00074958+0.00088534i,0.00096977+0.00060505i,0.0012092-0.00067985i,0.0013876-0.00070651i,0.00086674-0.00036449i,0.0004815-0.0011031i,0.0007815-0.00087569i,0.00030824-0.00052965i,-5.9035e-05-0.00054871i,0.00025539-0.00024066i,0.00032723-0.00011234i,0.00036825+3.0586e-06i,0.0005871+0.00043644i,0.00033985+0.00071093i
0.0010037-0.00087703i,0.0010552-0.0022856i,-0.00095489-0.0022547i,-0.0022434-0.00033353i,-0.0011363+0.00084087i,0.0001375+0.00013223i,3.9041e-05-0.0007357i,-0.00028466-0.00084864i,-0.00015555+0.00021884i,-4.2709e-05+0.00083219i,0.00014374+0.00036926i,0.00027928+0.00010563i,0.00067479+1.4019e-05i,0.00030996+0.00010752i,0.00012349+0.00076733i,0.00063946+0.00074517i,0.0013189+0.00054161i,0.00044629+0.00025971i,-0.00042496+0.00027197i,1.8284e-05+0.00066481i,5.6628e-05+9.0469e-05i,-3.763e-05-0.00022001i,-0.00045293-0.00025182i
0.0013019-0.0011603i,0.0007826-0.0025104i,-0.0016656-0.003301i,-0.0028508-0.0014607i,-0.0024193+0.00096657i,-0.0011112+0.0010792i,-0.00033238+0.00019929i,-0.00068821+8.1884e-06i,-0.00015781-5.614e-05i,0.00024349+0.00026606i,0.00032136+0.00032946i,0.0001417+0.00051526i,0.00025501+0.00048534i,0.00090697+0.00024827i,0.00065854+0.00044995i,8.9535e-05+0.00017262i,0.0007584-2.6834e-05i,0.0010151-4.9226e-05i,0.0003665-0.00025325i,0.00016668+0.00017047i,-0.00015265+5.9764e-05i,-0.00063947-0.00031446i,2.5545e-06+0.00049425i
0.003247-0.0010496i,0.0040956-0.00338i,0.0023226-0.0046586i,0.00038733-0.0032214i,2.4438e-05-0.00088736i,0.0013421+0.0012314i,0.00095621+0.0015057i,-0.00014283-0.00023491i,-9.0712e-05-0.00079747i,0.00022242+5.3345e-05i,0.0002468+0.00040474i,-3.3176e-05+0.00021032i,0.00041408+0.00059086i,0.00071818+0.00036229i,0.00072208+0.00029728i,0.000422+0.00073003i,0.00042521-1.244e-05i,0.00090533-0.00024914i,0.0010674+0.00013641i,0.00083618+0.00050141i,0.00049664+0.00066671i,0.00073546+0.00077105i,0.00066107+0.0012732i
0.001409+0.00011261i,0.0023334-0.00011194i,0.0010755-0.00065437i,-0.0011056+0.0001692i,-0.001575+0.0011094i,-0.00036069+0.00041701i,0.00075396-0.00012172i,0.00048208+0.00052571i,-0.00058447+0.00053349i,-0.00036025+0.0012055i,0.00041662+0.0017024i,0.00088188+0.0016823i,0.00071004+0.0015474i,0.0010171+0.001168i,0.0012666+0.0010896i,0.00095466+0.00074498i,0.00092337+0.00025963i,0.00022683-0.00031454i,-0.0005768-0.00072035i,2.4077e-05-0.00061506i,0.00045081-0.0002462i,-0.00022911-0.00022733i,-0.0008551-0.00016154i
0.0029865-0.00054256i,0.0028287-0.00032461i,0.00096052-0.00067989i,-0.001108+0.00010566i,-0.0010645+0.00069342i,0.00052589+0.00082488i,0.00067079+0.00064925i,-0.00031008+0.00048579i,-0.00045005+0.00064291i,4.2333e-05+0.00052034i,0.00030507+4.8942e-05i,-0.00033856-0.00023474i,0.00027746+0.00014891i,0.0011091+0.0011028i,0.00053865+0.0013228i,5.2693e-05+0.00022728i,0.00054225-0.00014217i,0.00083279+0.00039595i,0.00055578+0.00016918i,0.00062274-0.00059362i,0.00042725-0.00086268i,-0.0003426-0.0010393i,-0.00098293-0.00094073i
0.0003923+0.00080271i,0.0015379+0.00022665i,0.00078101-0.00090959i,-6.5852e-05-0.00051643i,-6.759e-05+0.0013339i,0.00043426+0.00079421i,0.00014261-0.00042774i,-0.00064004-0.00072579i,1.7379e-05+0.00032923i,0.00050795+0.0010356i,0.00049537+0.00082116i,0.00040769+0.0005549i,0.00050405-1.2737e-05i,-0.00024792-0.00048751i,-0.00041911-1.1497e-05i,0.00079431+0.00078383i,0.0010293+0.0013362i,6.6071e-05+0.0007141i,-0.00019127+0.00017951i,0.00086868+0.00061131i,0.0008402+0.00044219i,-0.00038954+0.00018456i,-0.0011591-0.0004509i
-0.00018737-0.00068314i,9.7533e-05-0.00027751i,-0.0012138-0.00097669i,-0.0025715-0.001507i,-0.0014179-0.00041256i,0.00082023+0.0012926i,0.0012621+0.0011298i,0.00062269+0.00011283i,-0.00050126+0.00027126i,-0.00078812+0.0011984i,-0.00033729+0.00074496i,-0.00040464+4.6432e-05i,0.00065707+0.00025279i,0.001291+0.00087095i,0.0014664+0.0010843i,0.0013802+0.00045468i,0.0011213-0.00087708i,0.0007357-0.0010762i,-1.2352e-05-0.00024424i,-0.00019511+9.3995e-05i,-0.00038539-0.00034303i,-2.2157e-05-0.00086322i,0.00094883-0.00012606i
-0.0024314+0.00088449i,-0.0017983+0.00036492i,-0.0016119+0.00046168i,-0.0021035+0.00099857i,-0.0015518+0.0019753i,-0.00019645+0.0014844i,2.5638e-05+0.00031483i,-0.00028191+4.9541e-06i,0.00025726-0.00012575i,0.00050755-0.0001949i,-0.00019945+6.9076e-05i,2.3519e-05+0.00061837i,0.00088097+0.0002939i,0.001025-0.0002525i,0.0010187-0.00010172i,0.0013218-0.00030982i,0.001328-0.00054549i,0.0007047+0.00021754i,-9.5956e-05+0.00095133i,-0.00052652+0.00061328i,-0.00056023+5.5976e-05i,-0.00025983-0.00017495i,0.00059355-0.00011296i
-0.00032521-0.00026006i,-0.00047437-0.0012796i,-0.00058895-0.001979i,-0.0011339-0.00051646i,-0.00099717+0.00035364i,-0.0002247-0.0003497i,0.00049987-0.00086886i,0.00029378-0.00044335i,-0.0009405+3.8265e-05i,-0.00067818+0.00061348i,0.00016219+0.00038215i,0.0003824+3.1124e-05i,-1.173e-05+0.00058149i,-5.3097e-05+0.00075128i,0.00053202-0.00026925i,0.00047749-0.00016062i,0.0004822+0.00053135i,-6.6065e-05-0.00042219i,-4.1274e-05-0.00097145i,0.00086932-0.00035687i,0.00049127+0.00047028i,-4.0961e-05+6.6055e-05i,0.0001226-0.00043218i
-0.00096892-0.0013102i,-0.00079991-0.0023313i,-0.0016107-0.0023572i,-0.002389-0.001102i,-0.0011835+0.00040073i,0.00022929+0.0004659i,-5.8776e-05-0.00012667i,-0.00034016+9.1842e-06i,0.00011649+0.00065715i,-0.00034625+0.00061374i,-0.00018645-0.00039357i,9.721e-05-0.00091408i,0.00042257-0.00034504i,0.00070718+0.00013691i,0.0002689-3.5014e-05i,0.00044045-0.00016555i,0.00053344-0.00043478i,0.00010499-0.00036859i,-0.00016379-4.8447e-05i,-0.00044561+2.5026e-05i,-0.00060765-0.00044464i,-9.5028e-05-0.00083294i,-0.00012386-0.00027349i
0.00044509-0.00069028i,0.0012887-0.00094194i,0.00027653-0.0010183i,-0.0004093-0.0011884i,-0.00012216-0.0012607i,0.0007513-0.0013402i,0.0003154-0.00091568i,-0.00089116-0.00073246i,-0.00088787+3.5979e-05i,-0.00046549+0.00035319i,-0.00037594+0.00013898i,-0.00057918+0.00017443i,-0.00019314-0.00037299i,0.00018574-0.00047507i,0.00040033+0.00014858i,0.00015165+0.00025891i,-0.00024958-9.8173e-05i,0.00011839-0.00021078i,2.1949e-05-0.00036981i,-5.1368e-05-0.00049157i,-0.00013326-0.00019853i,-0.00032681-0.00036317i,-0.00036523-0.00012153i
0.0010432-0.0024423i,0.0016662-0.0044506i,0.00061557-0.0043012i,-0.0011211-0.0012369i,-0.00058691+0.00094259i,0.0018446+0.0013457i,0.0022619-0.00026203i,0.001176-0.0012193i,-0.00021306+2.7658e-05i,-0.00039678+0.0010142i,5.8032e-05+0.0011034i,0.00032301+0.00051612i,0.0011294-0.00026618i,0.0013353-0.00024571i,0.00058106+4.0042e-05i,0.0002296-0.00063956i,-5.3561e-06-0.00028117i,-0.00037061-1.6617e-05i,0.00010567-0.0002819i,0.00055024+0.00033948i,0.00039547+0.00032047i,4.8046e-05+0.00023805i,-0.00015441-0.00037259i
0.0018596+0.0011939i,0.0016812+0.00049707i,0.00013118-0.001012i,-0.0013146-0.00095693i,-0.00070685+7.9514e-05i,0.00045196-0.00012029i,0.00085032-0.0010704i,0.00056637-0.00056891i,0.00019687-0.00046259i,0.00026051-0.00071095i,0.00052182-0.00055116i,0.00077405-0.00012002i,0.00032647+0.00029926i,-0.00040045-0.00027095i,-7.047e-06-0.00030445i,0.0004416+0.00013351i,0.00026494+0.00092261i,0.00039228+0.00076459i,0.00077753+2.8378e-05i,0.00010272-1.1063e-05i,-0.00022273-0.00035689i,0.00041212-0.00059177i,0.00056367-3.7353e-05i
-0.0019911-0.00087762i,-0.002084-0.0008726i,-0.0017785-0.0010818i,-0.00086325-0.0010018i,-0.0006301-0.00037473i,0.00031922+0.00079551i,0.0013313+0.00074866i,0.00058998-0.00062403i,-0.00058203-0.0004618i,-0.00040203+0.00057076i,4.0604e-05+9.9234e-05i,0.0002864-0.001009i,0.00073305-0.001359i,0.0013864-0.0011612i,0.0010137-0.0011122i,0.00066434-0.00078213i,0.0012927-0.00047541i,0.0010146-0.00054197i,0.0005224-0.00067248i,-0.00030344-0.00027672i,-0.00038424-0.00012132i,0.00019295+6.4451e-06i,3.6488e-05+0.00067215i
0.00016343-0.0012124i,0.00014431-0.0018786i,-0.0010953-0.0015473i,-0.0019282+0.00017193i,-0.0010722+0.0012198i,0.00062656-0.00037862i,0.0007323-0.0011306i,-0.00014067-0.00050953i,-0.00021609-0.00010009i,-0.00031692+0.00063366i,-0.00053732+0.00089998i,-0.00043204+2.9594e-05i,4.5814e-05-0.00021624i,0.00051654-0.00053323i,0.0003282-0.00084734i,0.00037973-0.0010969i,0.00077028-0.0007357i,0.00063594-0.00066039i,-5.5409e-05-0.00071089i,-0.00040222-6.1498e-05i,-0.00020306-1.0134e-05i,0.00058001-0.00019857i,0.00096801-0.0001473i
0.002436+0.00079059i,0.0020374+7.951e-05i,-0.00024846-0.0020508i,-0.0015504-0.0025951i,-0.00083673-0.00052875i,0.00050621+0.0012054i,0.00098493+0.00097323i,0.00028043+0.001166i,-0.00023512+0.0011999i,0.00039938+0.0010523i,0.00090814+0.0011401i,0.00026913+0.0013591i,0.0003234+0.0013439i,0.00025+0.0016294i,-0.00056099+0.0011923i,-0.00032142+0.00027892i,0.00040306+0.00057388i,0.00056217+0.00092966i,0.00040429+0.00035929i,0.00023862+0.00015439i,0.00019147+0.00076776i,-6.5761e-05+0.00073627i,-0.00037487+0.00055574i
0.00060329-0.0027608i,-0.0017508-0.0033202i,-0.0040694-0.00411i,-0.0038207-0.002121i,-0.00281+8.7024e-05i,-0.0013242+0.0010576i,0.00085597+0.0014081i,0.0015224+0.00065282i,0.00050928-0.0003947i,-0.00062611-0.0001691i,-0.00043502+6.8161e-05i,0.00050135+0.0004086i,0.0010905+0.00075754i,0.0010118+0.0014003i,0.00020181+0.0016985i,0.00032113+0.00094512i,0.0010032+0.00017085i,0.001166-0.00031372i,0.00098777-0.00059758i,0.00044894+6.2448e-06i,-0.00018524+0.0001234i,-0.00018737-4.5448e-05i,-0.00014+0.00014312i
-0.00044173-0.0083901i,-0.0038902-0.010724i,-0.010447-0.010301i,-0.011153-0.0039622i,-0.0070507+0.0030252i,-0.00069904+0.0064689i,0.0026973+0.0042825i,0.0025416+0.0012034i,0.00085829-0.00026504i,-0.0013198+0.0012164i,-0.00085702+0.0030424i,0.0015653+0.0029127i,0.0034908+0.0027671i,0.0045701+0.0027953i,0.0045089+0.0026441i,0.0023939+0.0013572i,0.0010684-7.713e-05i,0.0011523-0.00091537i,0.00094658-0.0018062i,0.00094338-0.0022305i,0.00045918-0.001863i,-0.00056442-0.00044943i,-0.001077+0.00055894i
-0.0011229+0.0054826i,0.00096618+0.0054831i,0.002853+0.003565i,0.0031189+0.0014315i,0.0038243-4.7276e-05i,0.003341-0.0017376i,0.0017714-0.0019159i,0.00058475-0.00078141i,-0.00018037+0.00013322i,0.00013327-1.0398e-05i,0.0006595-0.00090081i,0.00024746-0.0019059i,-0.00075854-0.0016353i,-0.0018332-0.00065978i,-0.0021087-0.0010562i,-0.0015373-0.00087617i,-0.00059961+0.00040042i,0.00024887+0.00033431i,-0.00023425-5.5685e-05i,-0.00083538+0.00040358i,-0.00030652+0.00044535i,3.56e-05+0.00013608i,-0.00055951-0.00040999i
-0.00072208-0.00038396i,-0.00057276-0.0014279i,-0.00063604-0.0013357i,-0.0011125-0.00079581i,-0.00021044-0.00041645i,0.00084776-0.00068439i,0.0010504-0.0004236i,0.00034951-5.7797e-05i,3.2661e-05+0.00010707i,0.00043234-0.00014357i,0.00025075+0.0001101i,0.00010376+0.00055389i,-0.00025416+0.00035358i,-0.00067896-0.00012233i,0.00027014-0.00072099i,0.00047208-0.00065331i,-0.00028405-0.00011522i,-0.00050778+0.00015021i,-0.00061416+8.5864e-05i,-0.0005506+4.7895e-06i,-0.00027399+0.00056638i,5.7026e-05+0.00085196i,0.00088155+0.00022854i
-0.00046314-0.0009894i,-0.00027862-0.00035804i,6.1878e-05-0.00025161i,-0.00016987-4.29e-05i,-0.00045177+0.00096715i,0.00046782+0.0011111i,0.001067+0.0002902i,-8.6343e-06-0.00012548i,-0.00051895-0.00041917i,-0.00038282-0.00084829i,-0.00050602-0.00016476i,9.4687e-05+0.00026068i,0.00077473+0.00034632i,0.00063243-1.4316e-05i,0.00019597-0.00098382i,-0.00026495-0.0012395i,-0.00067286-0.00071321i,0.00015917-0.00016011i,0.00049433-4.2679e-05i,1.808e-05-7.792e-05i,0.00053127-0.00066884i,0.00051237-0.00064022i,-0.00049285+3.9102e-06i
-0.00051591+0.00067869i,-0.0016638+0.0010217i,-0.0010824+0.00041062i,-0.00073512+0.00055587i,-0.00066405+0.00096225i,-0.00038893+0.0011365i,-0.00073218+0.001063i,-0.0011403+0.0011927i,-0.0012494+0.0015702i,-0.00080656+0.0012562i,-0.00073905+0.00048361i,-0.00029046+0.00029467i,0.00046724+0.0003475i,0.00021697-9.2272e-05i,-0.00035188-0.00015945i,-0.00049088+0.00011583i,0.00038049-1.6919e-05i,0.0011987+0.00029176i,0.00044887+7.526e-05i,-0.00011076+0.00023577i,0.00046996+0.00092759i,0.0012541+0.00029551i,0.00075865-0.00014692i
0.0022228-0.0019808i,0.0011712-0.0028286i,-0.00048525-0.0039341i,-0.0018613-0.0027864i,-0.0010171-5.5559e-05i,0.0010115+0.00053363i,0.0012757-0.00024722i,0.00032349-0.00034864i,-6.5094e-06-0.00034531i,-0.00054103-0.0013278i,-0.00042971-0.0014675i,0.00015814-0.00017174i,-6.2599e-05+0.00034421i,-0.00017773+0.00070908i,0.00027003+0.00080555i,0.00031565+0.00034927i,-0.00049899-1.977e-05i,-0.00087339+0.00045517i,0.00014052+0.00056367i,0.0011195-0.00016294i,0.00064859-0.0001044i,-0.000346+0.00024062i,-0.00044566-1.193e-05i
0.0011905-0.00088405i,0.0017732-0.00074885i,0.00086901-0.0015603i,-0.00029276-0.0014091i,-0.0010457-0.00069205i,-0.0010854-0.00044978i,-0.00092327-0.00019454i,-0.0008596-1.5793e-05i,-0.00046972-0.00027411i,5.6339e-05-0.00044937i,0.00015713+1.9633e-05i,-0.00076045+0.00037485i,-0.0011438+0.00096838i,-0.00012723+0.00090485i,0.00042899-3.3567e-05i,0.00025718-2.8023e-05i,-9.1394e-05+0.00069871i,-0.00031432+0.00064892i,-0.00048214-0.00017456i,-0.00015307-0.00028236i,0.0002943+0.00036332i,3.5302e-05+0.00017854i,-0.00047633-0.00031596i
3.9484e-05+0.0015145i,0.00018091-0.00049921i,0.00015139-0.00041733i,-0.001397+0.0010654i,-0.0012456+0.0023189i,0.00016207+0.002846i,0.00072695+0.0022603i,0.0001487+0.0012207i,-0.00052055+0.00055386i,0.00027849+0.00017338i,0.00042496-0.00061924i,-0.0004137-0.0014898i,-0.00010472-0.001501i,0.00024585-0.00085559i,-0.00023428-0.00036938i,-0.00028611+9.8265e-05i,0.00016557+0.00033564i,0.00010347-7.8407e-05i,-0.00052483+0.00089503i,-0.00088397+0.0012731i,-0.00015558+0.00034166i,7.0376e-05-0.0006216i,-0.0005733-0.00093314i
0.0018046+0.0012663i,0.0017961-0.0018651i,0.00085999-0.0044985i,-0.00022538-0.0045232i,-0.00025983-0.0041313i,-4.1718e-05-0.0041788i,-0.00045449-0.0031038i,-0.00099971-0.001027i,-0.00075123+8.3313e-05i,0.00034926+0.00053113i,0.00028439+0.00021128i,-0.00013766-0.00032449i,-0.00041951-0.00069269i,-0.00069643-0.00065989i,-0.00088302-6.7211e-05i,-0.0005327-0.00015049i,-0.00058409-0.00042231i,-3.0569e-05-0.00030123i,0.00086136+0.00020791i,0.00094162+0.00043023i,0.00085978+0.00057248i,0.00027317+0.00026901i,-1.2861e-05+0.00032855i
0.0016798+0.0022401i,0.0037082+0.002002i,0.0030997+0.00070135i,0.00096191-0.00025826i,7.0966e-05+0.00052738i,0.00015779+0.00040747i,8.0483e-05-0.00071067i,-0.0006751-0.00045483i,-0.00058598-0.00031656i,0.00074917-0.0010964i,0.0013875-0.0010355i,0.00053708-0.00040555i,-0.00056097-0.00024468i,-0.0013378-0.00033072i,-0.001657-0.00045597i,-0.00043017-0.00029814i,0.00063922-0.00013271i,-0.00029588-0.00037127i,-0.0010197-0.00022535i,-0.00064782+0.00043686i,-9.9526e-05+0.0004019i,0.00042855+0.00021152i,0.00019723+0.00065447i
-0.0010308+0.002517i,-0.00052668+0.0023533i,0.00028941+0.0012625i,0.00058006-0.0004617i,0.00055995-0.0012514i,0.00037432-0.0015547i,-0.00021945-0.0013349i,-0.0011088-0.00057443i,-0.0015129-4.3824e-05i,-0.0010821-0.00015576i,-0.00010248-0.00036229i,0.00058805-0.0009571i,9.8194e-05-0.00071278i,-0.00077882-0.00094727i,-0.00053053-0.0012026i,8.4269e-05+0.00024274i,-1.0704e-05+0.00079246i,-5.1312e-05+0.00014395i,0.00021916+0.00015041i,5.0657e-05+0.00054147i,8.3873e-06+0.00038167i,0.00036865-0.00033906i,0.00089794-0.00065457i
7.6699e-05-0.0020886i,-0.00037683-0.0027449i,-0.0020899-0.0029521i,-0.0034838-0.0014209i,-0.0029008+0.00069427i,-0.0014526+0.001493i,-4.8056e-05+0.0010625i,0.00045706+0.00056189i,0.00048882-5.5985e-05i,0.00055142-0.00024763i,3.1493e-05+0.00033331i,2.0345e-05+0.00095734i,0.00061389+0.0011408i,0.00027317+0.0012718i,0.00010718+0.0014297i,0.00057315+0.0016344i,0.00042227+0.00094653i,0.00037356+0.00037238i,0.00062447+1.8435e-05i,0.00066931-0.0011381i,0.00089616-0.00098378i,0.00029342-8.8312e-05i,-0.00078535+1.8739e-05i
0.002545-0.00071304i,0.0022566-0.0021855i,0.001872-0.0033972i,-0.0001771-0.0036781i,-0.0013229-0.0022741i,-0.00024593-0.00059316i,0.00079386-0.00044287i,0.00093921+9.1196e-05i,-0.00030562+0.00010046i,-0.00082862-0.00055188i,-0.0002582-0.00013029i,0.00040654+0.0004487i,0.00048269+0.00065287i,-0.00014055+0.00071186i,-0.0010467+0.00053935i,-0.00075591+4.4225e-05i,0.00041271-0.00049958i,0.0011418-0.00051737i,0.0010105-8.2372e-05i,0.00073512+9.0015e-05i,-5.4924e-05-0.00012835i,-0.0010291-0.00053108i,-0.0014171-0.00055791i
0.0038237+0.00043312i,0.0035343-0.00048715i,0.001743-0.0027275i,0.00067555-0.0029538i,8.3837e-06-0.00092678i,-5.6262e-05+0.00062037i,0.00036652+0.00088864i,0.00039148+0.0006072i,-0.00015843+0.00072637i,5.2153e-05+0.00055553i,0.00046222+0.00012155i,0.00095334+0.00025376i,0.0011742+0.00082459i,0.0010245+0.0013962i,0.00025907+0.0014637i,-0.00031927+0.0010444i,0.00045055+0.00014008i,9.0307e-05-0.0002433i,0.00018125+0.00072045i,0.00035235+0.00054611i,5.5484e-05-0.0001519i,8.5209e-05-0.0003231i,-0.0005802-0.00017344i
