-0.0022027+0.00011286i,-0.0014401+0.00017063i,-0.00042872-8.9628e-05i,-8.689e-05+0.00010799i,-0.00096487+0.00073874i,-0.00097074+0.00096384i,-0.00048275+0.00048662i,-0.00018627-0.00030533i,-0.0006903+0.00025942i,-0.00029257+0.0011568i,0.00021312+0.00091291i,-0.00019619+0.00058237i,0.00017633+7.8867e-05i,0.0003277-1.0252e-05i,0.00029002+0.00029006i,0.00036703+0.0007242i,0.00023659+0.00073746i,-0.00013555+0.00043061i,-0.00096382+3.0783e-05i,-0.0010011+0.00031073i,-0.00037355+0.00025221i,-1.1582e-05-0.00024774i,-1.968e-05-0.00039109i
-0.00010677+0.0017393i,0.00062487+0.0011718i,0.0010427+0.00039925i,0.0011009+3.2762e-05i,0.0010686-0.00095886i,0.0010099-0.0013503i,0.00035227-0.00073904i,-0.00090113-0.00053468i,-0.0012249+1.8142e-05i,-0.00045511+0.00012847i,-5.9646e-05+5.3515e-05i,-0.00012735-7.6916e-05i,7.7408e-05-0.00060111i,0.00046768-0.0003833i,0.00051768+0.00023513i,-4.2515e-06+0.00047397i,-0.00059294+0.00047153i,-0.00074194+1.4422e-05i,-0.00078402+9.6548e-05i,-0.00052301+0.00072299i,5.6983e-05+0.00041588i,0.00030775-0.00071357i,-8.7132e-05-0.00071003i
-0.000147-0.00082031i,2.0211e-05+0.00012246i,0.00034027+0.0004149i,-0.00037985-0.00051932i,-0.0013325-0.0012145i,-0.00046707-0.00038222i,0.00080773+9.6184e-06i,0.0011284-0.00075481i,-0.00031012-0.00028858i,-0.0008874+0.00039174i,-0.0001059+0.0007049i,0.00024288+0.00034156i,0.00034501+6.382e-05i,0.00035333+0.00055656i,0.00042573+0.00069427i,0.00067161+0.00023304i,0.00099508-0.00026865i,0.00070556-0.00034148i,-0.0004321-0.00041238i,-0.0011384+0.00043496i,-0.00083089+0.00096943i,-0.00043355+0.00020544i,-0.00030835-0.00037049i
-0.00035444-0.00040529i,-0.00065137-0.00012887i,-0.00089382+0.00027366i,-0.00068751+0.00131i,-0.00011712+0.00076493i,-9.9121e-05-0.00018294i,-3.2187e-05+8.7316e-05i,0.00061396-0.00016638i,1.6783e-05-0.00076628i,-0.00070338-0.00013097i,0.00016278+0.00020356i,0.00072478-0.00019213i,0.0010963-0.00097805i,0.0012503-0.00073409i,0.00026666+0.00022544i,-0.00053295+0.0002734i,-0.00036358+0.00014302i,-3.211e-05-0.00030101i,0.00017578-0.00023998i,-0.00055214+0.00069265i,-0.0010065+0.00059364i,-0.00021927-0.00052108i,0.00040507-0.0004502i
-0.0019997+0.0014742i,-0.0012036+0.0010757i,-0.00012879+0.0017293i,0.00050402+0.002056i,0.00076622+0.0018474i,0.0012716+0.0010995i,0.00092263-3.5774e-05i,-0.0001662-0.00047983i,-0.00039672+0.00032487i,0.0003319+0.00063225i,0.0011183+0.00051391i,0.00065226+0.00073941i,1.4758e-05+0.00051424i,0.00057154-0.00035081i,0.00061647-0.0006778i,-0.00018985-4.1661e-05i,9.8176e-05+0.0012155i,-0.00010319+0.0015087i,-0.00086993+0.00028831i,-0.0005998-0.00054897i,0.00027876+0.00054959i,0.00064565+0.00070902i,0.00018846-3.6928e-06i
-0.0011497+0.0007957i,-0.00089639+0.0015014i,-0.00076316+0.0012041i,-9.5669e-05+0.00022341i,-0.00029668+3.1187e-05i,-0.00073171+0.00017673i,-0.00089625+9.8032e-05i,-0.001574+0.00062287i,-0.0017533+0.00077576i,-0.00080237-0.00019045i,0.00048767-0.00060843i,0.00067614-0.00037304i,0.00021552-0.00012434i,-3.8538e-06-6.4974e-05i,4.6924e-05+0.00017725i,-0.00015467+0.00068556i,-0.00039119+0.00079878i,-0.0003271+0.0004244i,-0.00062585+0.00052211i,-0.001211+0.0011319i,-0.0009205+0.0010528i,0.00052553+0.00067631i,0.0015421-3.6395e-05i
0.0014159-0.00076045i,-6.8554e-05-0.00032663i,-0.0024774+6.5812e-05i,-0.002221+0.00078179i,-0.0010749+0.00055627i,-0.00057208+0.00018012i,-0.0002223+0.00034865i,-0.00049156+0.00059431i,-0.00047131+0.00052739i,3.8796e-06+0.00052601i,-2.6729e-05+0.00037867i,-0.00029223+0.00081011i,-0.00038232+0.00095453i,0.0002339+0.000341i,0.00076722+0.00031145i,0.00011669+0.00068145i,-0.00050004+0.00089256i,-0.00077738+0.00049847i,-0.0013536-4.6286e-05i,-0.0012726-1.3875e-05i,-0.0010681-0.00030211i,-0.00063807-0.00029595i,0.00037247+0.00030154i
-0.0010893+0.001925i,-0.00086959+0.0030753i,0.0004731+0.0027462i,0.00185+0.0013245i,0.0023015-0.0001194i,0.0017513-0.00096139i,0.00043695-0.00094547i,-0.00099223-0.00054247i,-0.0012421-0.00014058i,-0.00037636+0.00069485i,0.00063635+0.0010326i,0.0008538+0.00074471i,0.00038525+0.00072765i,-7.3756e-05+0.00013858i,-0.00030057-4.4235e-05i,-0.00049725+0.0010249i,-0.00082612+0.0018196i,-0.00094209+0.00057789i,-0.00034051-0.00054952i,0.00013596-0.00019521i,0.00055665-0.00012101i,0.00056072+3.943e-05i,0.00023762+2.8178e-05i
0.00018572-0.00081005i,-0.00047502-0.0014237i,-9.4733e-05-0.0013497i,-0.00036188-0.00040284i,-0.00036285+2.8233e-05i,7.9564e-05+0.00013169i,-0.00055183+0.00072193i,-0.0014302+0.00044991i,-0.0016503+0.00034003i,-0.00062817+0.00061597i,0.00059742+0.00068707i,0.00096541+0.00064079i,0.0012928+0.00046335i,0.00059042+9.6971e-05i,-0.00020214-5.2152e-05i,-0.00037264-0.00038926i,-6.3092e-05-0.00073912i,0.00014389-0.00077405i,-0.00025117-0.00021643i,-0.00058159-0.00033213i,-0.00043825-0.0003064i,0.00027013-1.0138e-06i,0.00080525-0.00040758i
-0.00053486-0.00022441i,-0.0020782-0.00065271i,-0.0026284-0.00021857i,-0.0018157+0.00086071i,-0.00061159+0.00082264i,0.00029194-7.174e-05i,0.00022429-9.3445e-05i,6.9155e-05+0.00059123i,-0.000258+0.0009335i,-0.00027009+0.00098132i,0.00064308+0.00080279i,0.0010505+0.00071675i,0.0012503+0.00067247i,0.0010473+0.00037332i,0.00021986+0.00020615i,-0.00025695+0.00076193i,0.00046606+0.0013009i,0.0010211+0.0014109i,0.00052509+0.0011875i,8.227e-05+1.9642e-05i,-0.00010936-0.00071022i,5.3202e-05-0.0005037i,0.00041893+9.8925e-05i
0.0017509+0.00057679i,0.0014261-0.00036664i,0.0010492-0.001381i,0.00077825-0.0012044i,0.00026494-0.00068948i,-0.00034609-0.00067888i,-0.00058277-0.00053524i,-0.00062295-0.00044941i,-0.00042166-0.00023364i,-0.00050232+0.00037863i,0.00016896+0.00032412i,0.0007429-0.00019073i,0.0012009-0.00070057i,0.00095436-0.00080157i,0.00018855-0.00025444i,0.00023172+0.00027066i,0.00029082+4.4403e-05i,-3.3277e-05+0.00073959i,-0.001011+0.0017766i,-0.0013352+0.0012352i,-0.00059781+0.00030694i,0.00022937+0.00022711i,0.00023026+0.00018044i
-0.00053882+0.0010906i,-8.365e-05+0.0013285i,0.00032273+0.00071422i,-0.00058797-0.00014994i,-0.0013571-0.00024165i,-0.00081093-0.00024227i,-0.0006381-0.00078607i,-0.0012305-0.00050588i,-0.00096311+0.00064412i,-0.00026891+0.00071787i,5.993e-05+0.0001754i,0.00053482-4.5574e-05i,0.0011869-0.00087735i,0.0017509-0.00086277i,0.00090695+0.00033064i,-0.00025741+0.0003005i,-0.00034414+0.00032045i,-0.00074811+0.00081227i,-0.0007521+0.00046164i,-0.00087732-0.00013825i,-0.00043949-0.00046654i,-0.00016315-0.00072179i,-0.00066247-0.0004344i
-0.00053568-0.00029522i,-0.0020286+0.000656i,-0.0033273+0.0012931i,-0.0021705+0.0015242i,-0.00020259+0.0015664i,0.0005631+0.00094052i,-0.00012038-0.00018537i,-0.00080681-0.0002331i,-0.0011348+0.00040244i,-0.00046825+0.0002839i,0.00057604+0.00025972i,0.00081644+0.00012592i,7.9517e-05-2.1898e-05i,-0.00026251+0.00014237i,-5.9027e-05+0.00041932i,-0.00012704+0.00045312i,0.00028967+0.00021701i,0.00053167+0.00036292i,0.00067547+0.00011537i,0.00030306+8.1834e-05i,-0.00064562+0.00070073i,-0.00028877+0.00046122i,0.00068231+0.00017163i
-0.000689+0.0017141i,0.00013801+0.00096185i,0.00053173+0.000621i,0.00091972+0.00039749i,0.0013347-0.00011855i,0.00092089-0.00027862i,0.00015839+0.0003391i,-0.0011967+0.0010131i,-0.00149+0.00078085i,-0.00038403-9.7805e-05i,0.00024922+4.1862e-05i,0.00029869+0.00040668i,-0.00051669+0.00044566i,-0.0007453+0.00042714i,9.7671e-05-0.0006649i,0.00051888-0.0008577i,-4.2586e-05+0.00022658i,-0.000443+0.00016411i,-0.00027757-0.00013635i,0.00018425+0.00024694i,0.00065505+0.00051845i,0.00097345-0.00016415i,0.00034913-0.00042202i
-0.00060726-0.00048394i,-0.00059277-0.00015014i,-9.881e-05+0.00021089i,0.0008619+0.00077093i,0.00050119+0.0010047i,0.00030863+0.0010978i,0.00020959+0.00084082i,-0.001432+0.00032941i,-0.0023066-0.00014063i,-0.0013905-1.4863e-05i,-0.00022839+0.00077718i,0.00048386+0.00050397i,0.00075262-0.00030211i,0.00079348-0.00062392i,-0.00011996-0.00063321i,-0.0014395-0.0008507i,-0.0015451-0.00034766i,-0.00080956+0.00050873i,-0.00065192+0.00049186i,-0.00088247+0.00038469i,-0.00078494+8.4406e-05i,1.1244e-05-0.00030997i,0.0007781-0.00062216i
-0.00080933+0.0014915i,-0.00054425+0.0015625i,-9.4008e-05+0.0015908i,0.00063944+0.0013909i,0.00084995+0.0003893i,0.00096574-0.00091982i,0.00059183-0.0012274i,-0.00016863+3.4424e-05i,-0.00084704+0.00071897i,-0.00016274-0.00010121i,0.00048725-0.00043063i,0.00040297-0.00015834i,-9.126e-05-0.00030357i,0.00018894+7.86e-05i,0.00043972+0.00015144i,-8.5089e-05-0.00059728i,0.00031177-0.00080539i,-0.00010702-0.00025619i,-0.00057734-0.00046607i,-0.00052878+5.0533e-05i,-0.0005939+0.00080705i,-0.0001621+0.00074307i,0.00021717+0.00071223i
0.00035944-0.00043709i,-0.00012479-0.00038276i,-0.00064375-0.00051309i,-0.0010559-0.0012946i,-0.0011301-0.0012751i,-0.0010251-0.00074464i,-0.00076067-0.00039286i,-0.0004527+2.8086e-05i,-0.00051185-0.00010554i,-0.00027875-0.00049333i,-0.00063199-0.00095269i,0.00024907-0.00067221i,0.00055968-0.00011929i,-3.9199e-05+0.00058638i,0.00013551+0.00097225i,-0.0001946+0.00073109i,-0.00052904+0.001297i,-0.00034819+0.00083806i,-0.00013867+0.00024901i,0.00019734+0.00037462i,0.00069788-0.00013135i,0.00069624+0.00011238i,0.00016749+0.00023845i
5.9103e-05-0.00085069i,0.00044171-4.8645e-05i,0.00052739+0.00022072i,0.00014533-0.00014394i,-0.00045812-0.00054046i,0.00013685-0.00069935i,0.00055247-0.00033288i,-0.0004192-0.00030502i,-0.0015247-5.6824e-05i,-0.0020273+0.00090401i,-0.0018171+0.001038i,-0.00093367+0.0002747i,0.00016349+2.7573e-05i,0.0011661+5.4491e-05i,0.0010055-0.00031617i,-1.7423e-05-0.0002549i,-0.00015792+0.00021849i,-0.00035127+0.00023979i,-0.00084356-0.00022055i,-6.7216e-05+2.0086e-06i,3.4129e-05-6.6211e-05i,-0.00064337-0.00015039i,-0.00087199+7.3362e-05i
0.0015783+7.3631e-05i,0.0012359+0.00036146i,-0.00089418+0.0013416i,-0.0014044+0.0019988i,0.00036002+0.0011121i,0.0014344+0.00038765i,0.00066177+0.0007691i,-0.00023315+0.0011398i,-0.00081829+0.0010833i,-0.0004916+0.00023111i,0.00051392-0.00060758i,0.0011718-0.00049139i,0.00076837-0.00044941i,-0.00015432-0.0010995i,-0.00015072-0.00088922i,0.00025327+8.3454e-05i,0.00045563+0.00063125i,-1.4632e-05+0.00073913i,-0.00053802-0.0001154i,-0.00022914-0.00015589i,0.00021063+0.00036735i,0.00064751+0.0006399i,0.00073286+0.00035719i
0.00062668+0.00026192i,0.00039515+0.00011957i,0.00037778+8.8722e-06i,0.00033129-0.00034295i,0.00066583-0.000415i,0.00059325+0.00028367i,7.6313e-05+0.00046391i,-0.00033577+0.00078075i,-0.00040268+0.00081332i,-3.5211e-05+0.00035619i,0.0001111-0.00024905i,0.00021629-0.00056783i,0.00064221+0.00044818i,0.0010939+0.00099041i,0.001025+0.000542i,0.00052184+0.0007707i,2.8247e-05+0.0010506i,-0.00061716+0.0009491i,-0.00053582+0.00054682i,-0.00029753+1.677e-05i,-0.00063887-0.00068596i,-0.0009123-0.00017059i,-0.00022937+0.00015435i
0.00062947+0.00036103i,0.00073948-8.3204e-05i,0.00064203-0.001332i,-0.00042485-0.00088637i,-0.0018189-0.00089311i,-0.0020296-0.00079351i,-0.00064685+0.00030476i,-5.1383e-05+0.0010208i,-1.6067e-05+0.00076512i,0.00036635-0.00040377i,0.00063147-0.00075784i,0.00060174-0.00022886i,0.00049602-2.092e-05i,0.00016388+0.00042414i,-0.00019455+0.00032847i,-1.4343e-05-0.00054717i,0.00013104-0.00078536i,5.4694e-05-0.00037133i,-0.00069493-0.00032637i,-0.0011346-0.00026757i,-0.00055421-0.00050006i,-9.9763e-05-0.00068815i,-0.00010637-0.00012729i
0.00040967+0.00039412i,-0.00079004+0.0010325i,-0.00016455+0.00051422i,0.0006899-0.00077489i,0.0011592-0.0015679i,0.00077201-0.00072045i,0.00030324+0.00034252i,0.00031645+0.0008341i,0.00067687+0.00059988i,0.00083286+0.00038597i,0.00074929-0.0008133i,0.00036822-0.0013094i,-0.00040051-0.00039987i,-0.00053646+0.00072444i,-0.00037526+0.00097344i,0.00012637+0.00060754i,0.00058468+0.00059271i,-0.00016824+0.00046027i,-0.0011667-9.6649e-05i,-0.00098549-0.00038211i,-0.000102+0.0010429i,0.00021633+0.002023i,-0.00046002+0.0010447i
0.0015083-0.0019282i,0.0011765-0.0014326i,0.0014386-0.0011402i,0.00030452-0.0020799i,-0.0013341-0.0022778i,-0.0018183-0.00076603i,-0.0010832+0.0021286i,0.00011286+0.0043406i,0.0017346+0.0048882i,0.0030631+0.0036465i,0.0032547+0.00085383i,0.0021163-0.0013903i,0.0011722-0.0021265i,0.00035892-0.0018618i,-0.00082301-0.00035115i,-0.00091645+0.00058324i,-0.00044555+0.0004458i,-0.00019642+0.00013199i,4.5628e-05+3.7132e-05i,0.00036726+0.00045448i,0.0011267+0.00078827i,0.0013305+0.00061666i,0.00040641+0.00016037i
0.0016216-0.00062773i,0.0017112-0.00096506i,-0.00018861-0.0014342i,-0.00098669-0.00029265i,-0.00055348+0.00098812i,0.00045433-0.00033563i,0.00063428-0.0033008i,-0.0004726-0.0041577i,-0.0026278-0.0029175i,-0.0035758-0.0013559i,-0.0025266+0.00060972i,-0.0014138+0.001279i,-0.00025636+0.0002732i,0.00084624+0.00030563i,0.0009778+0.00042423i,0.00043587-0.00022123i,0.00015981+0.00010067i,-0.00030963+0.00015127i,-0.0011683-0.00034906i,-0.00099061-0.00061067i,-0.00070883-0.00065378i,-0.00046941-0.0001677i,0.00094602-0.00015211i
-0.00037929+0.00011525i,-0.00131+0.00022776i,-0.0026523+0.00084955i,-0.0018596+0.0011511i,-0.00097998+0.00036427i,-0.00060261+5.5567e-05i,-4.7268e-05-0.00069771i,0.00013469-0.0015006i,-0.00071988-0.0014316i,-0.0017412-0.0010283i,-0.00097736-0.00035394i,0.00030423+0.00069735i,0.00042553+0.00051382i,0.00042274-0.00054185i,0.0010588-0.00053315i,0.00055161-0.00023825i,-0.00069033-0.00041859i,-0.001005-0.0005109i,-0.00042589-0.00010526i,-0.00047849+0.00094487i,-0.00088876+0.00082109i,-0.00051618-0.00014497i,0.00022399-0.00031495i
-0.00065166-0.0012638i,-0.00013165-0.0015088i,-0.00050736-0.0018382i,-9.7561e-05-0.0013367i,0.00017113-7.6551e-05i,0.00028818+0.00010648i,0.00024483-0.00087586i,-2.2116e-05-0.0012208i,-0.00064976-0.0012549i,-0.0012189-0.0011855i,-0.0010405-0.00056816i,-2.4574e-05-0.00045138i,0.00050363-0.00019214i,0.00037602-0.00024286i,0.00014795-0.00046634i,0.0005566-0.00029628i,0.00076464-0.0006519i,-4.3504e-05-0.0009789i,-0.00088338+0.00020986i,-0.00077885+0.00084834i,-0.00036089+0.00019924i,-0.00033147+0.00040059i,-0.00048643+0.00082691i
0.00071703-0.00026204i,0.00037152-0.00054554i,0.00023023-0.00040756i,0.00077193-0.00065329i,0.0011613+3.9077e-05i,0.00133+2.6257e-05i,-4.2956e-05-0.00050904i,-0.00094189-0.00047212i,-0.0010189-0.00036956i,-0.00093289+0.00028201i,-0.00014873+0.00055208i,0.00033025+0.00031291i,-4.291e-05+0.00043314i,-0.00048715+0.00066456i,-0.00060164+0.00047854i,-0.00062934+0.0003847i,-0.00090136+5.8602e-05i,-0.00054392-0.00026596i,-0.00025669-0.00064373i,0.00034477-0.00068349i,4.6702e-05+3.5631e-06i,-0.0010206+3.1486e-05i,-0.00071752-0.00023286i
-0.00069471+0.00021738i,-0.0017358+0.00074567i,-0.0022912+0.00093033i,-0.0012182-0.00025852i,-0.00012754-4.2031e-05i,0.00034811+0.00099216i,-5.1139e-05-0.00030818i,-0.0010368-0.0011069i,-0.0017133-0.00031337i,-0.001324+0.0008873i,-0.00083939+0.0014922i,-0.0001466+0.0011375i,0.00053252+0.00046979i,0.00072667-0.00040689i,0.0010066-0.001228i,0.00053055-8.8033e-05i,5.0793e-06+0.00082913i,0.00027079+0.00068025i,0.00013214+0.00059574i,0.00017127+0.00024683i,0.00043145-0.0003522i,0.00091587-0.00058907i,8.8246e-05-0.00038495i
0.00055483-0.0017329i,0.0010673-0.0030528i,0.000614-0.0035435i,-0.00061417-0.0020669i,-0.0006759-0.00075502i,-0.00041468-0.0001279i,-0.00081057-0.00082261i,-0.0010417-0.0012409i,-0.00085392-0.00081965i,-0.00047253-0.00048073i,0.00029534+1.0661e-05i,0.00042939+0.00013818i,0.00071772+0.00011225i,0.00090733+0.00014295i,0.00018764+0.00067754i,-0.00015028+0.00084489i,0.00030716-7.836e-05i,0.00031282-8.9542e-05i,-0.00051282+7.3314e-05i,-0.00074646+0.0001884i,-0.00036861+0.00025803i,0.00049028+0.00034462i,0.00036276+0.00023654i
0.00065358-0.00032268i,0.0006715+0.00094049i,0.00038859+0.00133i,0.00018147+0.00146i,0.00040529+0.00054064i,0.00043859+0.00013418i,-0.00041439+0.00039198i,-0.0011802+3.7731e-05i,-0.0014176-0.00018292i,-0.00088741-1.2553e-05i,-0.00024293+0.00031286i,-0.00013859+0.00024635i,0.00024724+0.00022741i,0.00031019+0.00062421i,5.9556e-05+7.6168e-05i,-4.3482e-05-0.00042561i,-0.00070628-3.5192e-05i,-0.0005842-0.00055706i,0.00020989-0.00087644i,0.00010834-0.0008002i,6.5756e-05-0.00041028i,3.6225e-05+0.00037461i,0.00077155+0.00037486i
0.0016183-0.00015318i,0.0002057-0.00017786i,-0.00045723-0.00059569i,-0.0012141-0.00071204i,-0.0017562-0.00057373i,-0.0007301-0.00026872i,0.00016204+0.0001288i,-6.8125e-05+0.00027556i,-1.5507e-05-8.4354e-05i,-0.00048174+6.9819e-05i,-0.00066543-0.00030976i,0.00034006-0.0010949i,0.00048702-0.0011806i,0.00061477-0.00071779i,0.00079642-0.0010316i,0.00080608-0.00077341i,0.00061479+5.3116e-05i,-0.00022429-0.00013049i,-0.0009232+0.00044139i,-0.00044391+0.0011534i,0.00017919+0.0010176i,0.00038295+0.00082335i,0.000696+0.00040873i
-0.00039174-0.001244i,-0.00013431-0.0020856i,-0.00060388-0.0020141i,-0.0014745-0.0016866i,-0.00071686-0.00047252i,0.0004741-0.00010396i,-0.00040667-0.0004373i,-0.0010866-0.00036651i,-0.001956-0.00029124i,-0.002339-0.00041081i,-0.0013832-5.6249e-05i,-0.00047827+0.00068682i,0.00024315+0.00059322i,0.00056766+0.00032723i,1.5072e-05+0.00052348i,-5.0968e-05+0.00046906i,-2.9596e-05+0.00075473i,-0.00042242+0.00051872i,-0.001005-0.00012312i,-0.00083-5.9063e-05i,-0.00020289-0.00021735i,0.00028499-3.3217e-05i,0.00031298+0.00021935i
0.00067551-0.00041831i,0.0010901+0.00049942i,4.4242e-05+0.00079511i,-0.0016125+0.00081503i,-0.0019405+0.00012158i,-0.00071954+0.00012954i,-0.00013414+0.00037173i,-0.00034508-3.4422e-06i,-0.00074995-0.0009355i,-0.0011854-0.00081844i,-0.00035252-0.00023989i,0.00053458+0.00023105i,0.001364+0.00074626i,0.0012848+0.00086036i,0.00048493+0.00017488i,-8.7324e-05-0.00025616i,-0.0002844+6.1476e-05i,-0.00030632+0.00019449i,-0.00064043+0.00041564i,-0.00032439+0.00055587i,-3.7041e-05-2.5635e-05i,-1.7468e-05-8.8673e-05i,0.0002406-0.00059975i
0.00032477+0.0021584i,-0.00011841+0.0013293i,0.00019815+0.0013964i,1.1424e-05+0.0011906i,-0.00015553+0.00039816i,0.00035661-0.00027231i,0.00074927-0.00065114i,-0.00014398-0.00087428i,-0.001215-0.0005184i,-0.0012928+0.00021789i,-0.00068384+0.00062868i,0.0001244+0.0010134i,0.00037401+0.00057427i,0.00015161-5.1845e-05i,-0.00046502+0.00018325i,-0.00090837+0.00012523i,-0.00096568-1.6872e-05i,-0.00053211+0.00040014i,-0.00028394+0.0012012i,-0.00035373+0.0012011i,-0.00029122+0.00072078i,-8.3588e-05+0.00038752i,-0.00018412-0.00060805i
0.00085124-0.00091399i,0.00027777-0.0013209i,-0.00015448-0.0019222i,-0.00078075-0.0017699i,-0.0013938-0.0008955i,-0.00067164+7.4101e-05i,-0.00027852+0.00016016i,-0.0001984+9.5489e-05i,-0.000662+0.00023522i,-0.00056999+0.00051892i,-0.00049975+0.00064516i,-0.00040043+0.00070189i,0.0003559-1.3029e-05i,0.0011361-0.00029914i,0.00067804+0.00030167i,-0.00019824+0.00037936i,-0.00053571+0.00010226i,-0.0005692-0.00051753i,-4.741e-05-0.00011048i,-1.4839e-06+0.000964i,-0.00062825+0.0010266i,-0.00098875+0.00054109i,-0.00023288+0.00042133i
0.001315-0.00099459i,0.0012845-0.0015863i,-0.0005786-0.0023741i,-0.0018605-0.0017392i,-0.00173-0.0011516i,-0.0010784-0.0010587i,-0.00073821-0.00033065i,-0.00090432-0.00010507i,-0.0013225-0.00030798i,-0.0011985-0.00025499i,-0.00072152+0.00013398i,-0.00048138+0.00027077i,0.0001454-4.3414e-05i,0.00054217-5.4977e-05i,0.00072418+0.00021279i,0.00037196+0.0012701i,0.00069606+0.0012236i,0.0013828+4.976e-05i,0.00099692-0.00040601i,0.00035003-0.00045731i,-0.00057442-0.00064841i,-0.0013369-0.00055338i,-0.00081333-9.643e-05i
0.00069698+0.00080259i,0.00039571+0.002564i,0.00052979+0.002257i,2.244e-05+0.00086349i,-3.7536e-05+0.00052069i,0.00019486+0.00011496i,-6.359e-05-0.00010042i,-0.0002151-5.3458e-05i,-0.00043016-6.382e-05i,-0.00044548+0.00047325i,8.3917e-06+0.0012857i,0.0010162+0.0014025i,0.00084118+0.00070494i,-0.00014715+0.0006121i,-0.00072839+0.00054064i,-0.00033436+0.00031861i,0.00079539+0.00038922i,0.00085038+6.9233e-05i,0.00062121-0.00011067i,0.000456-0.00022712i,5.1017e-05+5.2829e-05i,-0.00016524+0.00023396i,-0.00027075-0.00030958i
-0.0016864+0.00015807i,-0.0017688+0.00048049i,-0.0013187+0.0011859i,-0.0010061+0.0011973i,-0.00029483+0.00056424i,0.0004064-5.0474e-05i,0.00055165-0.00071635i,3.0573e-05-0.001232i,-0.00054242-0.00074832i,-0.00017744-0.00058504i,-9.7297e-05-0.00087901i,0.00022807-0.00058265i,0.00061321-0.00015529i,9.1269e-05+0.00029035i,-0.00049381+7.7297e-05i,-0.00060263-8.8608e-05i,-7.7004e-05+0.00023303i,0.00017698-0.00033095i,0.00015267-0.0007065i,0.00048134-0.0001874i,0.00048723+0.00045047i,0.00016312+0.00047707i,0.0003439-0.00044191i
0.0011428-0.00044956i,0.0012539-0.0011875i,0.00090016-0.0011039i,0.00017502-0.00070187i,-0.00016155-0.00015421i,-0.00046251-0.00073722i,-0.00013012-0.001239i,-7.5324e-06-0.00044719i,-0.00019974-2.9133e-05i,0.00013313+0.00019162i,6.4621e-05+6.5948e-05i,0.00023524-0.00075126i,0.00033206-0.00044119i,0.00047706+7.9547e-05i,0.00054891-0.00046916i,5.9115e-05-0.00030299i,-0.00019247+0.0001881i,-0.00014545+0.00019401i,0.00032676+0.00026573i,0.00028058+0.00060749i,0.00044287+7.944e-05i,0.00080405-2.3057e-05i,0.00048541+0.00016072i
-0.00089444+0.00032148i,-0.00076878+0.00052827i,-0.00057478+0.00010798i,-0.0011003+2.0966e-05i,-0.00086737-0.00014067i,0.00037595+0.00034439i,-0.00019929+2.9771e-05i,-0.0010349-0.00043697i,-0.00072242-4.2593e-05i,-0.00028768+0.00055535i,-0.00015693+0.00071337i,4.9245e-05+0.00048792i,0.0004608+0.00027307i,0.00080581-0.00042276i,0.00061862-0.00022823i,-0.0002753-5.3432e-05i,1.745e-05-0.00031442i,0.00056666+7.538e-06i,-0.00060493+8.9946e-05i,-0.0015916-0.00013419i,-0.0010663-0.00038808i,-0.00031624-0.00039281i,-0.00038734-0.00078147i
0.00047877+0.0010446i,0.0015077+0.00063437i,0.0012137+0.00040565i,0.0012599+0.0010134i,0.0009068+0.00074442i,5.9013e-05-0.00034062i,-0.00064103-0.00037281i,-0.0014755+1.9898e-05i,-0.00096352+0.00024738i,-0.00022026+0.00076553i,-0.00031518+0.00045154i,0.00017142-0.00085472i,0.00025762-0.00077825i,4.4185e-05-0.00027682i,0.00041959-9.6734e-05i,0.00097645-0.00021467i,0.0008775-7.1384e-05i,2.0304e-05+0.00018862i,-0.00063883+0.00050527i,-0.00055229+0.00065205i,-0.00082369+0.0011866i,-0.00097445+0.0016815i,-0.00021815+0.00082912i
-0.00012769-0.0012886i,-0.00028253-0.00015627i,-0.00092538-0.00043711i,-0.00053922-0.00017322i,-0.00063708+0.00084747i,-0.00047403+0.00085959i,0.00070381+0.0003772i,0.00096276-0.00033918i,-0.00017238-0.0011169i,-0.00095128-0.0006188i,-0.00088098+0.00012475i,-0.00091084+0.00013608i,-0.00022985+0.00020848i,0.00069519+0.00024418i,0.00021943-0.00021843i,-0.00019294-0.00094826i,-0.00050831-0.00088106i,-0.00088261-0.00039561i,-0.00037435+0.00011838i,0.00021412+0.00022957i,0.00072256-0.00016648i,0.00092231-0.00042345i,0.00048089-6.1876e-05i
3.2257e-05+0.00061868i,-0.00067053+0.0012629i,-0.00029724+0.0015754i,0.00024404+0.00062718i,0.00014357+0.00022213i,0.00056534+0.00058291i,0.00089401+0.00041663i,0.00062766-0.00027699i,1.3308e-05+2.107e-05i,-0.00013042+0.0003261i,0.00049743+0.0006481i,0.00055513+0.00087222i,-2.1219e-05-6.173e-05i,7.2228e-05-0.00061027i,0.00042863-6.8361e-05i,0.00038583-6.8203e-05i,0.00058833-0.00012798i,-0.00018522-6.5809e-05i,-0.00014641-0.00017145i,0.00037188+0.00029901i,0.000298+0.00016351i,0.0007593-0.00029157i,0.0011067+7.1948e-05i
