0.0002055+0.001719i,-0.0002358+0.00091742i,-0.00056255-0.00046831i,-0.00080669-0.0015534i,-0.0020972-0.00098123i,-0.0031101+0.00053289i,-0.0028707+0.00081681i,-0.00083698+0.00087149i,0.00086503+0.0011648i,0.0012165+0.00051351i,0.00049835-0.00015458i,-0.00052932-0.0004996i,-0.00042907-0.00061352i,-4.0504e-05-0.0010863i,3.4054e-05-0.0014193i,-0.00017576-0.00077351i,-0.00038011+0.00012089i,-0.00026364-0.00016837i,0.00031609-0.00054312i,0.00019078-4.9466e-05i,5.7059e-05+0.00035653i,-2.0837e-05-0.00013746i,-0.0005715-0.0002351i
0.0019843-0.00011416i,0.0011658-0.00058512i,0.0021508+0.00014576i,0.00082811+0.00045899i,-0.0010471+0.00032061i,-0.0010564+0.00083292i,-0.0003205+0.00099616i,-0.00021376+0.0012407i,-0.00046337+0.00068982i,-0.00021513-5.7855e-05i,0.00020971-0.00070878i,0.00016881-0.0010861i,0.00051243-0.00036105i,0.00064331+0.000425i,-0.00014133+0.00033257i,-0.00054087-0.00036063i,-0.00024909-0.00074201i,0.00040292-0.00067461i,0.00035807-0.00069165i,-0.000525-0.0001173i,-0.0010141+0.00051543i,-0.00080247+0.00049244i,-0.00055338+0.00054528i
5.3957e-05-0.0031683i,-0.001539-0.0031859i,-0.002834-0.0033764i,-0.0034143-0.0022222i,-0.0028699-8.6604e-06i,-0.0014858+0.0011378i,-0.00046791+0.00047154i,-0.00046099+0.00021479i,-0.0006607-0.00012292i,0.00019833-0.0011351i,0.00073159-0.00086587i,0.00047636-0.0001153i,-0.00037663+0.00054443i,-0.00079179+0.00057406i,-5.4249e-06+0.00059418i,0.00016567+0.00050486i,-0.00016169+3.144e-05i,0.00077279+3.1967e-05i,0.00082259+0.00025837i,-0.00026932+8.5448e-05i,1.09e-05-0.0002564i,0.00016675-0.0001848i,-4.7416e-05-0.00055141i
-0.0023753+0.00083746i,-0.00084435+0.0011466i,-0.0011761+0.0015334i,-0.00067113+0.00084976i,-0.00050672+0.00057524i,-0.00082666+0.00062398i,-0.00076932+0.00013878i,-0.00074862-0.00061796i,-0.00065168+0.00014841i,-0.00081563+0.0014261i,-6.5426e-05+0.00082934i,0.00047028-0.00012228i,0.00051072-0.00024399i,0.0011494+0.00023098i,0.0011902+0.00076464i,0.0011109+0.00071705i,0.00089108+0.00051637i,0.00021789-0.0001531i,0.00012063-0.00019489i,-0.00034998+0.00030089i,-0.00012057+0.00020205i,0.000467+0.00063561i,0.00057127+0.00053225i
0.0014709-0.003952i,0.0014326-0.0044748i,-0.00010197-0.0054177i,-0.0023735-0.0042342i,-0.0033448-0.0021433i,-0.0017587-0.00022196i,-1.1947e-05+0.00051794i,-0.00078258-0.0003853i,-0.0014096-0.001311i,-0.0007616-0.00098895i,-0.00049809-0.00040964i,-0.00072539-0.00047807i,-0.00044282-0.00020463i,-0.0008164+0.00032175i,-0.0015025+0.00012982i,-0.00012401-0.0002777i,0.0011006-0.00070504i,0.00044258-0.00020264i,-0.00015467+0.00046905i,0.00047213-1.6668e-05i,0.00054889-0.00025975i,0.00011996+7.8179e-05i,0.00014394+0.00027179i
0.00096025-0.00013235i,0.00030371-0.00084737i,0.00065737-0.00099282i,0.00054225+7.5063e-05i,-0.00064792+0.0011112i,-0.0006541+0.00080674i,3.421e-05+1.8789e-05i,0.00064912-0.00019886i,0.00053313+0.00049685i,0.00029481+3.7069e-05i,0.00031436-0.00083159i,0.0003824-0.00086787i,0.00050537-0.00054436i,-0.00018798+0.0003759i,-0.00085893+0.00082946i,-0.00056602+0.00070896i,0.00015544+0.00045784i,0.00096975+0.00070974i,0.00043798+0.00063172i,-0.0001043+0.00027768i,0.00029339+0.00014831i,0.00026016-3.5646e-06i,5.672e-05+0.00039516i
0.0023509+8.0071e-05i,0.0028212-0.00063856i,0.0027717-0.0013519i,0.0010342-0.0013672i,-0.0014081-0.0011463i,-0.0019863-0.0010657i,-0.00079174-0.00038574i,-0.00031251+0.00024205i,-0.00026306+0.00094135i,-0.00026193+0.00099422i,-0.00020512+0.00014809i,0.00026533-0.00060595i,0.00087106-0.0005299i,0.00084702+0.00048896i,0.00019686+0.0013754i,0.00016081+0.0010643i,0.00048677+0.00080569i,0.00090564+0.00071379i,0.0013752+0.00043978i,0.0010996+0.00040226i,0.0001297+0.0012906i,-0.00034741+0.0016582i,-0.00058715+0.0012484i
0.0032352-0.0028149i,0.0032917-0.002119i,0.0020203-0.0020379i,-0.00063376-0.0030883i,-0.0022385-0.002533i,-0.0020313-0.00085287i,-0.0010049-0.00036977i,-0.00050208-0.00054235i,-0.00040173+1.0366e-05i,0.0004865-1.2675e-05i,0.00032666-0.00070675i,-0.00028484-0.00077342i,0.00023545-0.00086551i,0.00030831-0.0010676i,-0.00042538-0.00089096i,-0.0006173-0.0004453i,8.9009e-05-0.00048445i,0.00010929-0.00039459i,-2.6979e-05-5.0681e-05i,6.3499e-05-8.2728e-05i,-0.00040861-0.00019257i,-0.00043916-1.3198e-05i,-0.00040171+7.5535e-05i
0.00048065-0.0012657i,0.0007663-0.0021847i,0.001221-0.0021501i,-0.0002532-0.001056i,-0.0015988-0.00011134i,-0.0013555+0.0010024i,-0.00044194+0.0011219i,0.00032175-7.5563e-05i,0.00044429-8.586e-05i,0.00035141+1.8839e-05i,0.00021615-0.00056898i,-0.00084363-0.00086153i,-0.0012754-0.00094908i,-0.00072241-0.0006776i,-0.00014403-0.0003135i,5.5927e-05-0.00027472i,-7.8898e-05-6.1608e-05i,-0.00015802+9.5516e-05i,-9.7823e-06+0.0004217i,0.00024671+0.00042135i,0.00016781-0.00029514i,0.00017969-0.00045744i,0.00033366+0.00015518i
0.00075799+0.00074552i,0.00055344-0.00053682i,0.00068236-0.0018499i,-0.00053131-0.0019601i,-0.0017165-0.0010909i,-0.0019345-0.00036499i,-0.00082328+5.0549e-05i,-7.201e-05-0.00012821i,2.897e-05-0.00016065i,0.00073504-8.9723e-05i,0.00085561-0.00058733i,0.00039926-0.00082185i,9.6775e-05-0.00076918i,-0.0005719-0.00059652i,-0.00029653-0.0001322i,0.00061944+0.00025065i,0.0011466+0.00063654i,0.0012119+0.00035535i,0.00038936+6.4041e-05i,-0.00011119+0.0006281i,0.00023045+0.00069605i,0.00074551+0.0004396i,0.00062084+0.00053457i
0.00076627+0.0004086i,0.002099+0.00016457i,0.0020139+0.00010628i,1.4183e-05-0.00017833i,-0.00095691+3.204e-05i,-0.00076948+0.00048422i,-0.00059291+0.00025445i,-0.00020047-0.0007288i,4.9623e-05-0.0005098i,-0.0005265-0.00016674i,-0.00080608-0.00062622i,-8.1506e-05-0.00016953i,0.0009507+3.3736e-05i,0.00059866-0.00064731i,-0.00063186-0.0008224i,-0.00058755-0.0005575i,0.00015298-0.00027327i,0.00076228-0.00035603i,0.001133-0.00079345i,0.00095531-0.00075667i,0.00012808-0.00030884i,-0.00010206+0.00018236i,3.8453e-05+0.0010018i
-0.00047243-0.0016664i,-0.00020817-0.0028055i,-8.5512e-05-0.0029286i,-0.00024324-0.0026282i,-0.00082758-0.0014012i,-0.00077986+0.00044554i,-0.00060671+0.00081913i,-0.0010883+0.0004154i,-0.00087469+0.00022034i,-0.00065127+5.2464e-05i,-0.00069773+0.00022001i,-0.00030397+0.00035719i,9.0294e-05+0.00024753i,3.5962e-05-1.1714e-05i,-0.00047476+0.00044005i,-0.00084349+0.0011122i,-0.00071151+0.00065245i,0.00031176+3.9295e-05i,0.00058333-0.00027304i,0.00050625-0.00049963i,0.00040394+1.5527e-05i,0.00013923+0.00022998i,-0.00058781-0.00018755i
-0.00010603+0.00041539i,-0.00079993-0.0002086i,-0.00038504-0.0010495i,-0.00066826-0.00066543i,-0.0015473+0.00015745i,-0.0010263+0.00069295i,-0.00012969+0.00064047i,0.00021411+0.00055867i,0.00063113+0.00090741i,0.00061532+0.00099789i,4.0943e-05+0.00067155i,-0.00020072+0.0003301i,-0.00011622-0.00036324i,1.1007e-05-0.0004241i,-0.00025862+0.0001481i,0.00020686+0.00017354i,0.00082286+4.0017e-05i,-6.8289e-05+3.458e-05i,-0.00085345-0.00022265i,-0.000493-3.3545e-05i,-0.00012226+3.1128e-06i,-0.00023859+0.00035137i,0.00010686+0.00072939i
0.00059547-0.0016825i,0.00091464-0.0023623i,0.0011701-0.0034183i,0.00084736-0.0031263i,-2.9541e-05-0.0013843i,-0.00042654-0.00018566i,-0.0012084-0.00035605i,-0.0011859-0.00074482i,-0.00038283-0.00045628i,-0.00011348-0.00029952i,-0.00052529-9.6808e-05i,-0.00034062+0.000175i,-0.00051699-0.0001299i,-0.001299+0.00033125i,-0.0015563+0.0012168i,-0.00052761+0.001443i,0.00067602+0.00061127i,0.00087601-0.00035499i,0.00053246+3.7512e-05i,0.0001464+0.00021486i,-0.00059362-0.001003i,-0.0005137-0.0012407i,0.00043351-0.00039017i
0.0010959-0.0040613i,0.0014623-0.0039724i,0.00049157-0.0035679i,-0.0015582-0.0025626i,-0.0032383-0.00097708i,-0.0032146-5.1014e-05i,-0.0015861-0.00019624i,-0.0010961-0.00045391i,-0.0012433-0.00024388i,-0.0011876+0.00021467i,-0.0012816+0.0001006i,-0.00061374-4.3002e-05i,-0.00045219+0.00012392i,-0.00080609+0.0002535i,-0.00085307+0.00048185i,-0.00055229+0.00098974i,0.00014164+0.00093917i,0.0004542+0.00068389i,0.0011606+0.00065404i,0.00152+0.00027425i,0.00084482-0.00020245i,-0.00030677-0.0003963i,-0.00022645-0.00022085i
-0.00035361+0.0015309i,0.00021307+0.0014834i,0.00091435+0.00016073i,0.00024739-5.0516e-05i,-0.00086643+0.00074638i,-0.0011726+0.0012603i,-0.00093249+0.0011052i,-0.00027777+0.00079338i,0.00058678+0.0011583i,0.00057916+0.00075009i,0.00033749-0.0002112i,0.00023106-0.00012781i,0.00029844+9.8327e-05i,-0.00048666+0.00046864i,-0.00039499+0.00051676i,0.00044658+0.00066316i,0.00063249+0.0011225i,0.00036468+0.0010027i,8.6849e-06+0.00039209i,0.00040919-4.7837e-05i,0.00056762-3.2046e-06i,9.5019e-05+0.00013458i,-0.00011841-4.111e-05i
0.0011894+0.00061346i,0.0017607+0.00097946i,0.001249+0.0013628i,0.0010228+0.00038655i,0.00055051-0.00010298i,-0.0005029-7.0299e-05i,-0.00081063-0.00043888i,-0.00054596-0.00050765i,-6.5994e-05+0.00016488i,7.8659e-05+0.00020772i,-4.5449e-05+8.9733e-05i,-0.00029425+0.00038421i,0.00011283+0.00032606i,0.00013991+0.00025554i,-0.00015877+0.00047868i,0.000311+0.0008975i,0.00089526+0.00043199i,0.00091811+0.00034336i,0.00017785+0.00052618i,0.00058081+0.00029696i,0.00089094+0.00029262i,0.00018177+0.00011575i,9.554e-05+0.00064803i
0.0018527-0.00078405i,0.0013963-0.00102i,0.0022487-0.0015491i,0.0012227-0.0017525i,-0.00071374-0.001021i,-0.0011346-0.00013204i,-0.00047337+0.00087912i,0.00016512+0.0011413i,0.00043101+0.00073036i,6.4929e-06-0.0003136i,-0.00029878-0.0010733i,-0.00071598-0.0013611i,-0.00082533-0.001343i,-0.00072524-0.0010204i,-0.00098228-0.00085711i,3.2648e-05-0.00036258i,0.0011024+8.0804e-05i,0.00074745+0.00069477i,0.00085747+0.00034437i,0.00063804-0.00036844i,-0.00035991-1.0275e-05i,-0.000297+0.00052543i,0.00050017+0.00096823i
0.0014724+0.0012329i,0.0025172+0.0011542i,0.0013264-0.00024518i,0.00031754-0.0010924i,-0.00036329-0.00065204i,-0.0008641+0.00020879i,-0.00072199+0.00077755i,0.00019816+0.00020197i,0.00068851-0.00022907i,0.00060163-0.00028764i,0.00024041-0.00012923i,9.3814e-05+0.00025212i,6.5916e-05+0.00030668i,0.00046329-0.00010019i,0.00079589-0.00012308i,-1.5998e-05-4.8396e-06i,-0.00024795-0.00028578i,0.00059808+0.00038146i,0.00071152+8.4716e-06i,0.00029182+7.452e-05i,-6.1801e-05+0.00080288i,-0.00013126+0.00066228i,-0.00038456+0.0013308i
-0.00031649+0.00062087i,-0.00096346-4.9757e-05i,0.00042341-0.0014587i,0.00058276-0.0025342i,-0.0016335-0.001322i,-0.00223+0.0004485i,-0.0013761+0.00072532i,-0.00096382+7.633e-05i,7.264e-05+0.00023112i,0.00080723+0.00094799i,0.00037413+0.00097509i,9.0255e-05+9.3495e-05i,-0.00033065-0.00016488i,-0.00072053+0.0002729i,8.9859e-05+0.00075135i,0.00049844+0.0010893i,-4.0006e-05+0.00044642i,0.00032047-0.00035901i,0.00049805-0.00063657i,-5.6263e-05-0.00034689i,-0.00015914-0.00016014i,-0.00015173-0.00027742i,-0.00013685-0.00049555i
0.0002135-0.00023779i,8.4265e-05+0.00022618i,0.0013243-0.00037404i,0.0012432-0.00058811i,-0.00086781-0.00021689i,-0.0011216-0.00040601i,-0.00031724-0.000731i,-0.00072266+0.00038959i,-0.0010201+0.00096832i,-0.00060292+0.00058802i,8.4097e-05+0.00044886i,0.00022655+0.00059731i,0.00012814+0.00040451i,-0.00024931+0.00051659i,-0.00085784+0.00069062i,-0.0003892+0.0004392i,0.00052168+0.00063644i,0.00032817+4.6382e-05i,-0.00011491-0.0008265i,-5.0895e-05-0.00054493i,-0.00010007+0.00011107i,0.00046789+0.00010447i,0.00075451+8.5645e-05i
0.00023343-0.00038811i,-0.00016729-0.0015535i,-0.0015473-0.0022423i,-0.001677-0.0010675i,-0.0015402+0.00065391i,-0.0017875+0.0012251i,-0.0013619+0.0009671i,-0.00028284+0.0005819i,6.1721e-05-6.1816e-05i,0.00049342-0.00065307i,0.00064336-0.00050214i,0.00022488-0.00023093i,0.0004165+0.00019793i,0.00061412-6.5351e-05i,0.00064503-0.00038912i,0.00038738+0.00055029i,0.0001+0.00081627i,0.00035124+0.00049287i,0.00085205+0.0010015i,0.00041775+0.00076588i,-0.00048511-7.8276e-05i,-0.00046197-0.00022997i,-0.000443+0.00031518i
-0.0017179+0.00023387i,-0.0027635-0.0001466i,-0.0024674-0.00081328i,-0.0012508-0.0011111i,-0.00064566-0.0011126i,-0.00020584-0.00044804i,-0.00098681-0.00021201i,-0.0012587-0.00062601i,-0.00082811-0.00059143i,-0.00056176-0.00041185i,0.00013071-0.00077506i,0.0001236-0.00061086i,-0.00045805-0.00035045i,-0.00065969-0.00011749i,-0.00025255+0.00094374i,-4.5206e-05+0.00092617i,0.00031868+0.00070787i,0.00074165+0.0010093i,0.00068547-0.00022231i,0.00026863-0.00038813i,0.00011367+0.00032129i,-0.00054206+0.00030908i,-0.00056266+0.00051232i
0.0011647+0.00033805i,0.0025364-0.0014444i,0.002753-0.0029123i,0.00069998-0.003202i,-0.00062807-0.0028763i,-0.00061473-0.0015037i,-0.0012105-0.0006166i,-0.0014541-0.00017231i,-0.0006099+0.00047753i,0.00027071+0.00026024i,0.00027694+0.00015468i,0.0003676+0.00037161i,0.00075407+0.00027365i,0.0011402+0.00037638i,0.00070764+0.0009513i,7.2451e-05+0.00068954i,-0.00078483+0.00058162i,-0.00093649+0.00036272i,-0.00039478+0.00021258i,5.926e-05+0.00067986i,0.00028919+0.00053447i,-0.00054127-0.00056569i,-0.0010251-0.00048051i
0.0018438-0.00033439i,0.0018088+0.00079718i,0.0011896+0.00055005i,0.00019371+0.00033526i,-3.9872e-05+0.00091661i,-1.713e-06+0.001615i,0.00020642+0.0016834i,-0.00022216+0.00086522i,-0.00036257+0.00015771i,1.1207e-05-0.0014538i,-6.8246e-06-0.00187i,-0.00026227-0.0006255i,-0.00017144-0.00034405i,6.3908e-05-0.00050792i,-0.00075264+8.7252e-05i,-0.0014659+0.00032531i,-0.00069073-6.1992e-05i,-0.00016589+0.00049609i,-0.00023132+0.00074427i,-0.00010715-1.7709e-05i,-9.8697e-05-0.00017672i,-0.00055126+0.0001639i,0.00017171+1.4214e-05i
-0.0015589-0.0028801i,-0.0014154-0.00346i,-0.0021213-0.0045971i,-0.0021614-0.0032225i,-0.0025929-0.00097988i,-0.002898-0.00035286i,-0.0015899-0.00013741i,-0.00013601+8.2996e-05i,-0.00083512+0.00012098i,-0.0012896-0.00033496i,-0.00066003-0.00060524i,-0.00022558-0.00068981i,7.0751e-05-0.00095468i,-0.00028118-0.00031545i,-0.00042549+0.00042619i,0.0004656+0.00051417i,0.00052702+0.0001022i,0.00030203-3.3655e-05i,0.00031715+0.00035547i,0.00026341+0.00091082i,0.00021684+0.0015094i,0.00033472+0.00099426i,0.00021591-0.00028223i
0.0020804+0.00045657i,0.0025301-4.1511e-05i,0.0025713-0.00059747i,0.001164-0.0013539i,-0.00048847-0.0018409i,-0.00082229-0.0010212i,-0.00089196+0.00074233i,-0.00062207+0.00083949i,4.6902e-05+0.00026003i,0.00061343+0.00036706i,-4.7748e-05+0.00081283i,-0.00073456+0.00060188i,-0.00093579+0.00010587i,-0.00097315+9.4839e-05i,-0.00016057+9.622e-05i,0.000622-0.00016451i,0.001212+7.658e-05i,0.00089059+0.00028494i,-0.00011144-0.00014543i,-0.00028338-0.00038427i,3.6079e-06-0.0003481i,-1.6202e-05-0.00071805i,5.2305e-05-0.00027586i
-0.0011657+9.7189e-05i,-0.0011831-0.0004902i,-0.0016974-0.0013855i,-0.0019026-0.00053563i,-0.002091+0.00099852i,-0.0019126+0.0014619i,-0.0006794+0.00074051i,-4.8783e-05+0.00045715i,-0.00025478+0.00076584i,-0.00070349+0.00048981i,8.5163e-05+0.0006142i,0.0010037+0.00035289i,8.5443e-05+6.6559e-05i,-0.00084357+0.0007777i,-0.0011522+0.0004213i,-0.00072794-0.00035906i,-0.00024055-0.00045903i,0.0003531-0.00071887i,0.00091375-0.0009249i,0.00041889+2.4349e-07i,3.8615e-05+0.00071164i,0.00012243+0.00057619i,-0.00014646+0.0007481i
0.001865+0.00043013i,0.002594+0.0010056i,0.0028917-0.00016109i,0.0020328-0.0019558i,0.00018424-0.0017564i,-0.0019253-0.00064609i,-0.0022543+0.0004434i,-0.00074538+0.00062094i,0.00054458-3.8632e-05i,0.00064739-0.0007288i,0.00069205-0.0010701i,0.00019533-0.00066177i,0.00020514-0.00029265i,0.00051873-0.00075788i,0.00040511-0.0016129i,0.00021443-0.0012033i,0.00042029-0.00045596i,0.00083311-0.00040387i,0.0010319+0.00040491i,0.0010375+0.00098879i,0.00062858+0.0010093i,2.5688e-05+0.0011688i,0.00014591+0.00079841i
0.00012667-0.00054485i,0.00033654-0.0011154i,0.0006671-0.0011592i,0.00034816-0.00077006i,-0.00049461-0.00027987i,2.4933e-05-0.00014264i,0.00090902-0.00052775i,0.0003786-0.00038745i,0.00016222-2.1654e-05i,-0.0006623+0.0001952i,-0.0011276-5.1629e-05i,-0.00038957+0.00033377i,-0.00026654+0.0011219i,-0.00031261+0.00098169i,0.00011606+9.2305e-05i,0.00046893-0.00026983i,0.00064747-9.1517e-05i,0.00042826+0.00016883i,0.000508+0.00048036i,0.0003153+4.8332e-05i,-8.7234e-05-0.00018163i,-0.00027007+0.00043122i,-0.00075966+0.0003022i
0.00054787-0.00088558i,0.00053678-0.00091355i,-0.00015316-0.00095325i,-0.0014474-0.00013401i,-0.002708+0.0012381i,-0.0024691+0.0014179i,-0.0011778+0.0015726i,-0.00098145+0.0010266i,-0.00072811+0.00019097i,7.1786e-05+6.4862e-06i,5.9559e-05+9.6146e-05i,-0.00016916+0.00032049i,-0.00057329+0.00015654i,-0.0010149+9.2082e-05i,-0.00051778+0.00027571i,-0.00014519+0.00013853i,6.8684e-05+0.00028895i,0.00021147+0.00085508i,-0.00049732+0.00092721i,-0.00029426+2.0615e-05i,0.00043092+1.4326e-05i,0.0003313+0.00012278i,0.00052149-0.00033755i
-0.00065195-0.00086445i,0.00017873-0.0019365i,-9.3769e-05-0.0023721i,-0.0012527-0.0010983i,-0.001312+8.4406e-05i,-0.00081873-5.2352e-05i,-0.00059367-0.00058779i,-0.00045055-0.00071243i,-0.00028309-0.00011027i,-0.00022137+3.796e-05i,-0.00021064-0.00046229i,-0.00020317-0.0001205i,-0.00019084+0.00070151i,-0.00041189+0.00064845i,1.7679e-05-0.00014282i,0.00026378-0.00092749i,-0.00024755-0.00048022i,-0.00066371-0.00016753i,-0.00051043-0.00012183i,-0.00019098-0.00013567i,0.00032764+0.0002762i,7.9524e-05+0.00019298i,-0.00018232-0.00046209i
-0.00082609+0.00098519i,-0.00028608+0.00092119i,0.00043931+0.0014523i,0.0009458-8.187e-05i,0.00055841-0.00093796i,-0.00015696-0.00023912i,-0.00078071+2.657e-05i,-0.001049-0.00011913i,-0.00018751+6.3645e-05i,0.0011438+0.00035405i,0.0013371+0.00039016i,0.00028452+0.0006589i,-0.0003998+0.00050202i,-0.0008188-0.00051947i,-0.00061813-0.0012574i,0.00029754-0.00063217i,0.0010048-0.00096596i,0.0013756-0.00087453i,0.00076729+5.1601e-05i,0.00069981+0.00018222i,0.00068296+0.00026423i,-0.00054281-2.3544e-05i,-0.00099835-4.6916e-05i
0.0022964-0.00064415i,0.0026806-0.0010894i,0.0021617-0.0023433i,0.00090405-0.0028529i,-0.00057694-0.0020279i,-0.0011231-0.00039967i,-0.0011417-0.00024571i,-0.0012234-0.0005668i,-0.00080335-0.00046204i,-0.00010816-5.9742e-05i,0.0002778+0.00075353i,-0.00058386+0.00068159i,-0.00050181-0.00071198i,-0.00055475-0.0011819i,-0.00030437-0.00068768i,0.00078132-0.00023625i,0.00078976+0.00014949i,0.0011457+0.00049615i,0.0011328+0.00035205i,0.00065163+0.00024305i,0.00028531-0.00016723i,0.00044697-0.00088077i,0.00088555+0.00018166i
0.0010394+0.0013639i,0.0017681+0.00060248i,0.0019998-0.00020124i,0.00030661-0.00088563i,-0.0022147-0.0015656i,-0.0031557-0.00085006i,-0.0023447+0.00024095i,-0.0011135-0.00010858i,-0.00011003-0.00011825i,0.00017528+0.00036095i,-0.00042179-4.7032e-05i,-0.00058394-0.0010617i,0.00040519-0.00099088i,0.00081931-1.2332e-05i,0.00030448+0.00055223i,-0.00052664+0.00026508i,-0.0012615+0.00045533i,-0.00069868+0.00018351i,0.00046229-0.00073665i,0.00064985-0.00064975i,0.00015631+0.00025034i,0.00043111+0.00032923i,0.00044254+4.9426e-05i
-0.00094802+0.0025179i,-0.00010665+0.0024569i,5.6345e-06+0.0021189i,-0.00026341+0.0007526i,-0.00045236-0.0002504i,0.000153-0.00068171i,0.00064149-0.00072025i,0.00059091+0.00013857i,0.0007245+0.0012968i,0.00049653+0.00080385i,7.2973e-05+3.9095e-05i,-0.00040978-0.00038411i,-0.00050247-0.00060894i,-0.00032716-0.00020834i,-0.00023727+0.00058742i,-6.7704e-05+0.00027143i,0.00048979-0.00050181i,0.00040377-0.00020633i,0.00067231-7.0639e-05i,0.0010585+0.00030606i,0.00056483+0.00056925i,0.00062424+0.00023347i,0.00066572+0.00050077i
0.0022985+0.00047272i,0.0021342-0.00035228i,0.0026329-0.0023543i,0.0019412-0.0030485i,-0.00056582-0.0014866i,-0.002028+0.00036514i,-0.0010511+0.0011242i,0.00015506+0.00093149i,0.00046285+0.00072275i,-0.0003096+0.00029199i,-0.00046137-0.0004472i,0.00026581-0.00045069i,0.00051686-6.8293e-05i,0.0003631-0.00054677i,-0.00045225-0.00078845i,-0.00069011-0.0010267i,-0.00063496-0.00059336i,-0.00058417+0.00042626i,0.00036845+0.0009357i,0.00086337+0.00057889i,0.0010268-0.00028628i,0.0010141-0.00086106i,0.00061066-0.00034692i
0.0006132+0.0017502i,0.0010806+0.00085557i,-0.00038522+0.0012541i,-0.001403+0.0010579i,-0.00089996-0.00020446i,-0.00093829-0.00038288i,-0.0010218+0.00032988i,-0.00058718+0.00068311i,-5.2515e-05+0.0004992i,0.00080648+0.00016006i,0.00028066-0.00028194i,-0.0007964-0.00064476i,-0.00049715-0.00049372i,-1.7248e-05-0.00073756i,0.00013871-0.001073i,0.00019719-0.00053521i,6.3265e-05-8.8293e-05i,-0.00025306-0.00059783i,-0.00028078-0.00040812i,-0.00048492+0.00020434i,-0.00042788+0.00010626i,0.00036509+0.00015539i,0.00025373+0.00051688i
-0.00044104+0.0019594i,-0.00010742+0.0021729i,0.00079759+0.00083715i,0.00097908+0.00062175i,-9.7859e-05+0.0011579i,-0.00019614+0.00058957i,0.00012103-0.00083922i,-0.00036137-0.00097211i,-0.00063321-7.6754e-05i,-0.00010211+0.00091761i,-3.6766e-05+0.00098714i,0.00038145-0.00010485i,0.00028919-0.00070347i,-0.00017981-0.00023472i,0.00075476-6.8874e-05i,0.0012206-0.00056829i,0.00072962-0.00067982i,0.00025442-0.00011851i,9.4819e-05+7.328e-05i,0.00033381+2.9664e-05i,0.00054829+0.00048539i,0.00016943+0.00048481i,-0.00034126-0.00022037i
0.0010991-0.0014128i,0.0011755-0.002022i,0.00062358-0.0032373i,-0.00041177-0.0029677i,-0.001796-0.0019219i,-0.0021038-0.00057322i,-0.0014464+0.00015026i,-0.0013326+0.00028036i,-0.00080462-0.00027928i,3.3515e-05-0.00075447i,6.0708e-05-0.00026593i,-0.00023497+0.00010674i,-0.00051512+0.0003949i,-0.0010839+0.00046745i,-0.00064526-6.8139e-05i,-0.00057659-0.00027966i,-0.00049199+0.0002651i,0.00021904+0.00043421i,0.0005633+0.00011117i,0.00072258+9.0362e-05i,0.00022031+0.00036533i,-6.1914e-05-1.1739e-05i,-4.4156e-05-0.00062705i
0.0012441+0.0015647i,0.0019704+0.0016517i,0.0020175+0.00080106i,0.0015689+0.00031041i,0.00058274+0.00097315i,-0.0010811+0.001335i,-0.0014132+0.00067071i,-0.00065016+0.00098062i,-0.00014261+0.0014728i,-0.000114+0.00066408i,-0.00018398+0.00020308i,-0.0001801+0.0003757i,-0.00022325+0.00031713i,-7.2662e-05+0.00040027i,0.00037672-0.00011315i,0.00015821-0.00057415i,3.8434e-05+0.00023663i,0.00035108+0.0009093i,-0.00015438+0.00043387i,-0.00054779-0.00032485i,0.00037752-0.00016157i,0.00049906+0.0003403i,-0.00038246+9.165e-05i
-0.0001627-0.0007759i,-0.00067333-0.0017916i,-0.0016678-0.0043512i,-0.0015316-0.0037959i,-0.0010766-0.0010791i,-0.00028155+0.00082287i,-0.00031821+0.00059728i,-0.00063007-0.00018528i,-0.00047382-2.1209e-05i,-0.00064173-5.8573e-05i,-0.00037936-0.0002598i,-7.8232e-05+0.0002716i,-0.00048458+0.0012308i,-0.0012361+0.0013539i,-0.00095078+0.00078876i,-0.00020549+0.00077117i,4.5262e-05+0.00047359i,0.00032122+7.5156e-05i,0.00033218-0.00017041i,0.00095447-0.00020867i,0.00075741-0.00022003i,0.00010941-0.000725i,0.00040473-0.0010159i
0.0029712+0.0014997i,0.0031671+0.00075746i,0.0043787-0.00021522i,0.002884-0.0028647i,-0.00017302-0.0032519i,-0.0008027-0.0013165i,0.00018335+8.4981e-06i,0.00047255+0.0007863i,0.00022742+0.00099612i,3.2082e-05+0.0012299i,-4.9186e-05+0.00075386i,-0.00025827-0.00050598i,-0.0011231-0.0010763i,-0.00094725-0.00088428i,2.1773e-05-0.00083151i,0.00023892-0.00059061i,-0.00021604-1.9247e-05i,-0.00030994+0.000508i,-0.00064586+0.00060639i,-0.00077485+0.00059289i,-9.2372e-05+9.0903e-05i,0.00034987-1.4509e-05i,-8.585e-05+8.1907e-05i
