-0.0013027-2.4773e-06i,-0.00096-9.0109e-06i,-0.00077661+0.00098353i,-0.00067883+0.00045049i,-0.00094356-0.00028351i,-0.0003558-0.0001412i,-0.00026812+0.00046028i,-0.00012209+0.00055513i,0.00059898+0.00068083i,0.0010135+0.00044779i,0.0017876+4.9786e-05i,0.0014928-0.00039723i,-9.7391e-05-0.00055593i,-0.00051719-0.00078758i,-0.0001857-0.00053413i,0.00024286+0.00011845i,0.00012811+0.00048911i,-0.00051622+0.0006037i,5.2617e-05+0.00050425i,0.00087319+0.00022866i,0.0003462-0.00038396i,-0.0007142+3.9839e-05i,-0.0011014+0.00062095i
-0.00091178-0.00051087i,-0.0016385+7.5129e-05i,-0.001217+0.00051485i,-0.00051096+0.00094369i,0.00015533+0.00068474i,0.00050396+0.00031425i,-0.00010908+8.4732e-05i,-0.00032204+0.0006023i,-0.00015745+0.00015311i,2.1795e-05-0.00034865i,-0.00014647+0.00015435i,-0.00075155-0.0001998i,-0.00085567-0.0011831i,-0.00057893-0.00143i,-0.00022411-0.00087033i,1.4987e-05-0.00087924i,-0.00032707-0.0010507i,-0.00048747-0.00054262i,-0.00034576-0.00057822i,4.6549e-05-0.0010488i,-0.00023297-0.00059589i,-0.00078217-0.00033106i,-0.00075626-0.00060669i
0.00049284+5.5963e-05i,0.0002168+0.0005017i,-5.5813e-05+0.00032639i,-0.00015647+0.0001787i,-0.00050328-0.00028067i,-0.00072684-0.00077517i,-7.1506e-05-0.00063804i,0.00034877-0.00010823i,0.00028513+0.00023756i,0.00040292+0.00051678i,0.00054579-0.00025775i,2.0525e-05-0.001257i,-0.00030474-0.0015187i,0.00027655-0.00041797i,0.00069374+0.00030997i,0.00049006-9.63e-05i,-0.00020274-8.7883e-05i,-1.4142e-05+0.00013684i,0.00038591+0.00079813i,-0.00012269+0.0010586i,-0.0001405+0.00023695i,0.00034552+4.3695e-05i,0.00082335+0.00033448i
-8.8471e-05+7.0261e-05i,0.00063152-3.879e-05i,0.0014417-0.00081115i,0.0014303-0.0012887i,0.00079969-0.0018614i,9.2357e-05-0.0025145i,-8.1532e-05-0.001583i,-0.00038779-0.00022473i,-0.00092857+0.00077832i,-0.00035919+0.00037262i,0.00067188-0.0005629i,0.00053846-9.832e-05i,-0.00016486+8.0653e-05i,-0.00027306-0.00068136i,8.9013e-05-0.0001438i,0.00098335+0.00084603i,0.0012329+0.0007407i,0.00041707+0.00010897i,-0.00029257+0.00047036i,-0.00045904+0.00058567i,0.00013381-0.00015269i,-5.9884e-05+4.2554e-05i,-0.00062982+0.00011694i
-0.00035498-8.231e-05i,-3.7835e-05+0.00098075i,0.00046571+0.0014774i,0.00013647+0.0014949i,-0.00079283+0.00022303i,-0.0015752-0.001066i,-0.0015607-0.0010387i,-0.00066282-0.00023583i,9.9186e-05+0.00018803i,0.00091938+0.00019308i,0.00081111+0.00038476i,0.00010932+0.00050489i,4.2168e-06+0.00018076i,-6.9459e-05-0.00037842i,-3.035e-05-0.00081462i,8.5624e-05-0.0014416i,0.00053466-0.0015843i,0.00079201-0.00046476i,-3.8702e-05+0.00054341i,-0.00087583+0.00011333i,-0.00082778-0.0004916i,-0.00043692-7.1138e-05i,-0.00050741+0.00068836i
-0.0011331+0.0015724i,-0.00080113+0.0012837i,0.0012268+0.0019101i,0.002556+0.00079327i,0.0021672-0.00084081i,0.00053158-0.0013043i,-0.00062209-0.00053658i,-0.00042388+0.00043449i,7.3241e-06+0.00039534i,0.00055468-7.6843e-05i,0.00098975+0.0001356i,0.000434+0.00011466i,-0.00045301-0.00052097i,-0.00053993-0.00058229i,-0.00031141-4.8841e-05i,7.2239e-05-6.3694e-05i,5.8166e-05-0.00049072i,0.00017437-0.00081049i,0.00054439+9.7712e-06i,0.00066274+0.0008045i,0.00058686+0.0001018i,0.0002796-0.00019323i,-0.00045487-1.4989e-05i
0.0002765-0.0028499i,-0.00061695-0.0030983i,-0.0021255-0.002204i,-0.0025023-0.0015742i,-0.0019976-0.0011753i,-0.0018351-0.0002148i,-0.00087976-0.00066376i,0.00038301-0.0010545i,0.00023287-0.00022458i,-0.00035709+0.0009186i,0.0002991+0.00099543i,0.00075903+0.00015639i,-0.00017676-0.00045029i,-0.00043788-0.00084804i,-0.00040938-0.00092899i,0.00015878-0.00070183i,0.00066961-0.00085254i,0.00037963-0.0010649i,0.00019253-0.00083079i,0.00034114-0.00013749i,0.00044716+0.00053718i,0.00022729+0.00030231i,-0.00059819+0.00014917i
-0.00090648-0.0005514i,-0.00075596-0.0003589i,-0.0016625-0.0006581i,-0.0017777-0.00034981i,-0.00066894-0.00024421i,-0.00051012-0.0002621i,-0.0010261+4.9588e-05i,-0.00080352+0.0001967i,-0.00055934-0.00042439i,-0.00047455-0.00045708i,7.7909e-05-7.7509e-05i,0.00016149+0.00019196i,-0.00041203+0.00026737i,-0.00034951+0.00017581i,-0.00050997+0.00013323i,-0.0006215-0.00062439i,0.00053993-0.00025854i,0.00086032-3.2829e-05i,0.00044448-0.0002334i,0.00030258+0.00039997i,-0.0004559+0.0012414i,-0.00088591+0.00069799i,-0.00066155-0.00043797i
0.00063761+8.3801e-05i,0.00085041+0.00035807i,0.00054239+0.00044613i,-0.00056541-0.0001234i,-0.0011195-0.0002368i,-0.00087202-3.6887e-05i,-0.0008009+0.00023614i,-0.00061412-0.00022986i,0.00052135-0.00057276i,0.0010572+0.00015017i,0.00043986+0.00027289i,0.00031446-0.00031324i,9.1675e-05-0.00075937i,-0.00072058-0.00043296i,-0.00077854+4.519e-05i,-0.00057103+0.00040777i,-0.00041476+6.9322e-05i,-0.00021754-0.00042728i,-0.0003791-7.8206e-05i,-0.00045807+0.00058096i,-0.00090525+0.00055905i,-0.0012067+0.00024782i,-0.00014918+0.00059896i
0.0021777+0.0026891i,0.003086+0.0023927i,0.0032574+0.0021598i,0.0018865+0.00093472i,0.00013737-0.0011276i,-0.00059488-0.0023536i,-0.00092933-0.0011574i,-0.00059489-4.9082e-05i,0.00044251+0.0003495i,4.5044e-05+0.00029171i,-0.00079996-8.0555e-06i,-0.0009452-0.00020735i,-0.0012659-0.00010274i,-0.0012796-0.00036279i,-0.00033681+1.8414e-05i,-0.00012138-0.00042033i,-2.7575e-05-0.0013739i,-0.00062114-0.0010643i,-0.00079289-0.00012712i,1.5299e-05+0.00036415i,0.00069082+0.0004799i,0.00042497+0.0003475i,0.00037826+0.00042787i
0.00056316-0.0010205i,-0.00042411-0.00076265i,-0.0014538-0.0012675i,-0.00074144-0.00096699i,-0.00063554-0.00099485i,-0.0012891-0.0014847i,-0.0015708-0.00080269i,-0.00089437+0.00010185i,0.00021029-0.00040821i,0.00086891-0.00050374i,0.00059351+0.00012229i,0.00077353+0.00019419i,0.0013516+0.00020857i,0.00099949+0.00062815i,-2.1632e-05+0.0011878i,-0.0001368-7.9249e-05i,0.00012164-0.0012651i,-0.00075109-0.00091242i,-0.00073116-0.00053393i,4.0868e-05+5.9275e-05i,0.00026008-1.7309e-05i,0.00076507-0.0007757i,0.0010149-0.00019674i
-0.0024203-0.00028253i,-0.0025712-0.00059934i,-0.0021869+0.00014985i,-0.0013749+0.00020436i,-0.00086002+0.00052086i,-0.00042077-0.00024992i,-0.00020463-0.0011068i,7.6226e-05-0.00060565i,0.00084605+0.00012107i,3.0851e-05+0.00035441i,-0.00063541+0.00017861i,-0.00052081+5.1777e-05i,0.00013976-0.00018965i,0.00040739-0.00032118i,0.00028551-0.0002919i,0.00054177+0.00011223i,9.9484e-05+0.00049376i,-0.00010798+0.00030498i,0.00038312+1.1784e-05i,2.2962e-05-0.00045685i,-0.00047793-0.0010142i,-0.00058866-0.00072853i,-0.00066419-0.00032151i
-0.00075464-0.0008895i,-0.00041351-0.00049604i,-0.0011398+0.00026813i,-0.0019125-7.0837e-05i,-0.0014469-5.122e-05i,-0.00022051+1.7187e-05i,6.7771e-05+0.00018542i,-0.00053506+0.00044308i,-0.00040574+0.0002058i,-1.9731e-05-0.00044771i,9.7185e-06-0.00068385i,0.00033844+9.3207e-05i,0.00060064+6.1307e-05i,0.00023513-0.00051391i,0.00022166-0.00075912i,0.00049012-0.00071273i,0.00044502-0.00053722i,0.00030429-0.00028638i,-4.2329e-05-0.0004675i,1.3835e-05-0.00068559i,4.336e-05-0.00066683i,-0.00051251-0.0012818i,-0.00054432-0.00050963i
0.00015537-0.0023494i,-0.0016789-0.00071245i,-0.0028325-0.00043201i,-0.0029471-0.00067243i,-0.0014611-0.00052378i,-3.8134e-06-0.00068611i,-0.00020345+0.00023346i,-9.886e-05+0.0010066i,-3.4007e-05+0.00037778i,-0.00033109-0.00017506i,-0.00062295-0.0007192i,-0.00058738-0.00030361i,2.0588e-05+0.00040338i,7.2238e-05+2.4239e-05i,-0.00029711-0.00033758i,-0.00010609+1.0737e-05i,0.00027605+0.00039739i,0.00057155+0.00032916i,0.00072893+0.00024979i,-4.0155e-05-0.00030409i,-0.00063505-0.0014668i,-2.1477e-05-0.0018932i,-2.1751e-05-0.00098109i
-0.00012645+0.00020276i,0.00053225+0.0015046i,0.0018516+0.0033126i,0.0018686+0.0033134i,0.0012659+0.0012883i,0.0014562+0.00023662i,0.00077989+0.00049997i,0.00027978-0.00024454i,0.00011216-0.00038404i,-0.0005902+0.00045046i,-0.00082311+0.00022527i,-0.00050498-0.00052133i,2.6314e-05-0.00058111i,0.00024277-0.00032966i,-7.2117e-05+0.00033913i,-0.00017403+0.00070601i,-0.00041294+0.00064089i,-0.0010196+0.00067975i,-0.00049295+0.00031203i,0.00039199-0.00010631i,0.00023753+9.4182e-05i,0.00024291+0.00029745i,7.75e-05-0.00016644i
0.00043818+0.0019429i,0.00084684+0.0011247i,0.00084147+0.00029885i,0.001569-0.00099986i,0.0025314-0.0020325i,0.0015132-0.002393i,-0.00072348-0.0019089i,-0.0010708-0.00090942i,0.00016914+3.8962e-05i,3.0203e-05+0.00030364i,1.441e-05-0.00060665i,0.00055383-0.00085475i,-0.00013753-0.00070589i,-0.0010687-0.0001166i,-0.00068704+0.00017692i,-0.00037881+0.00018427i,-0.00023759-0.00021352i,0.00046055-0.00019397i,0.00039951+0.00090104i,5.5587e-05+0.00025139i,8.9308e-06-0.00081034i,-0.00044908-0.00096518i,-0.00022225-0.00078486i
-0.0010055+0.00017595i,-0.0024995+0.00022506i,-0.0026415+0.00019262i,-0.0015268+0.0002486i,-0.001418+0.0009633i,-0.0014716+0.0005382i,-0.00032871+0.00022388i,0.00025149+0.0010397i,-3.2025e-05+0.00098689i,-7.8478e-05+8.7235e-05i,0.00061585-0.00060598i,0.00068635-0.00047069i,-0.0001035-0.00079639i,-0.00053712-0.00119i,0.00020118-0.0010384i,0.00092141-0.0004907i,0.00055413+9.8862e-05i,0.00032905+0.00040677i,0.00029619+0.0002306i,5.5501e-05-0.00033651i,0.00011521-0.00057473i,0.00011174+0.00050028i,6.2478e-05+0.00083574i
5.2167e-05-0.0013748i,-0.00060335-0.0012153i,-0.0017561-0.00019297i,-0.0020457+0.00033065i,-0.0010309-0.00013428i,0.00014337-0.0005485i,0.00027298-0.00065001i,-0.00021148-0.00027425i,-0.00025389-0.00013204i,-0.00024847-0.00035962i,-0.00054927-0.00011987i,0.0003936-0.00048927i,0.0010554-0.0012292i,0.00094488-0.00080639i,0.0011836-0.0001852i,0.0010823-0.00035569i,0.00094705-0.00043817i,0.0008918-0.0002027i,0.00061291+0.00049753i,0.00081228+8.4391e-05i,0.00066185-7.8299e-05i,-0.00011674+0.00056906i,-0.00034967+0.00058284i
-0.00067021+0.00093443i,-0.00073527+0.0020589i,-0.00036692+0.0028582i,0.00018386+0.0020366i,0.0016735-0.00027995i,0.002086-0.0022612i,0.00088654-0.0019676i,-0.00032657-0.00021302i,-0.00051146+0.0010221i,-0.00026482+0.0008161i,0.0002665-0.00029605i,0.00033295-0.00043713i,-0.00016753+4.6649e-06i,-0.00052317+0.00057924i,-0.00051581+0.00027805i,0.00033183-0.00075609i,0.00027524-0.00082802i,-0.0004357-0.0007289i,-9.1479e-05-0.00067866i,-0.00023777+0.00027359i,-0.00073219+0.0011462i,-0.00034667+0.0007976i,0.00087072+0.00025007i
7.7997e-05+0.00027259i,0.00014393+0.00064769i,-0.00052287+0.00040136i,-0.0007403+0.00038561i,-0.00063693+0.00032759i,-0.00088567-6.0532e-05i,-0.00082377-0.00049778i,-9.6033e-05-0.00014831i,0.00040355+0.00074484i,0.0009766+0.0005962i,0.0015408-9.8637e-05i,0.0012441-6.8882e-05i,0.0009144+0.00016004i,0.00063542+0.00034608i,-0.00025196+0.00047108i,-0.00055806+0.00016779i,-0.00037962-0.00018434i,-0.00079885+0.00064055i,-0.0012237+0.00054749i,-0.00088356-0.00011988i,-0.00035424+0.00061588i,0.0001783+0.0011274i,-0.00031214+0.0006711i
-0.00087913+0.00099533i,-0.0022256+0.00043578i,-0.0017138+0.0002873i,-0.0010073+0.00032551i,8.7849e-05-0.00035126i,0.00027304-0.00086148i,-0.00076485-0.00086043i,-0.0011971-0.00040823i,-0.001185+0.0011255i,-0.00036407+0.00093936i,0.00071552-0.00027802i,0.0004677-0.00072334i,0.00015574-0.00026763i,0.00016169+9.366e-05i,0.00058272-0.00076521i,0.0003004-0.00049684i,-8.0774e-05+0.00018813i,-0.00041327-4.4338e-05i,-0.00071431+0.00029i,-0.00027695+0.00060564i,-0.00047684+4.1197e-05i,-0.00049436+0.00023983i,-0.0007395+0.00032084i
4.8646e-06+3.2249e-05i,0.0010498+0.00091076i,0.0013388+0.00081641i,0.00071287-0.00012566i,0.00078439-0.001299i,0.0012364-0.0015503i,0.00060843-0.0009301i,-0.00029397-0.00022993i,-9.1998e-05+3.7726e-05i,0.00024483+0.0002365i,-0.00030686-1.4563e-05i,-0.0010937-9.3438e-05i,-0.0010217-0.00012328i,0.00013724-5.9968e-05i,0.00051925+0.00021029i,-0.00016479+0.00043852i,-0.00040002+0.00077412i,-0.0001238+0.00071365i,0.00052315+0.00080888i,0.00076916+0.00074839i,-2.9427e-05+0.00066082i,-0.00033283+0.00061347i,-0.00028242+0.00040893i
-0.0001926+0.00084828i,-0.0014949+0.00027025i,-0.0013689+0.00080221i,-0.0012577+0.00097062i,-0.0006894-0.00014294i,0.00029085-0.0017122i,0.00025931-0.0016752i,-0.00066821-0.00018185i,-0.0007379-0.00045282i,-0.00014553-0.0010989i,-0.00040757-0.00082562i,-0.00090409+0.00017893i,-0.00055318+0.00014062i,-0.00073994-0.00079386i,-0.00053188-0.00017072i,-0.0010097+0.00059423i,-0.0011456+0.00047645i,-6.6003e-05+0.00053017i,7.6143e-05+0.00043689i,0.00010154+0.00010224i,0.00029694-3.255e-06i,0.00036145-0.00010833i,-5.8892e-05+0.00038685i
-0.00063841-0.0012967i,-0.00098435-0.0016155i,-0.00095967-0.00091716i,-0.00052558+0.00072063i,-0.0007008+0.00067638i,-0.001289-0.00027051i,-0.0012013-0.00020502i,-0.0011217-0.00049172i,-0.0002831-0.00060003i,0.00070038+1.577e-05i,0.00061946+0.00016963i,0.0002927-0.00062059i,-0.00017298-0.001399i,1.704e-05-0.0013304i,0.00034803-0.00045969i,-0.00017481+5.1005e-06i,-0.00030544-0.00019331i,0.00022428+0.00025012i,0.00036411+0.00074758i,-8.7701e-05-0.00018849i,-0.00058166-0.0001875i,-0.00035548+0.00073105i,-0.00022656+0.0004782i
-0.00053693+0.0010093i,-0.00085388+0.00043304i,0.00012042+0.00046281i,0.0011432-0.00023172i,0.0014751-0.001433i,0.0010478-0.0014877i,0.00041052-0.00033624i,-9.492e-05+0.00022924i,0.00041157+0.00028778i,0.00091912-0.00023359i,0.00049651-0.00081644i,-0.00026634-0.00064995i,-0.00048312-0.00036703i,-0.00068915+0.0003188i,-0.00090846+0.00017034i,-0.0008188+0.00020956i,-0.00084135+0.00030423i,-0.00089144-0.00042611i,0.00020906-0.00066447i,0.0010069-4.3906e-05i,0.00081158-0.00012271i,0.00018444-0.00072949i,-0.00016079-0.00068067i
0.0011283+0.00061718i,0.0014665+0.0010679i,0.001632-0.00035161i,0.0013088-0.0023298i,0.0008933-0.002656i,-0.00010218-0.0025289i,-0.00055694-0.0017454i,-0.00059313-0.00077019i,-0.00052732-0.00062149i,-0.00023942-0.00045518i,-0.00032211-5.6859e-05i,-0.00032407-8.8034e-06i,0.00016793-0.00079487i,1.6623e-05-0.00064152i,-7.8146e-05-0.00040306i,4.0127e-05+8.1519e-05i,-0.00039916+0.00027262i,-0.00081038-4.8293e-05i,-0.00017761-0.00052858i,-0.00084685-0.00072571i,-0.0010525-0.00022457i,-3.5241e-05+0.00048855i,0.0001475+0.00047405i
0.00042619-0.00091106i,-0.00050932-0.00053228i,-0.0015261-0.00080814i,-0.0018532-0.00061824i,-0.0017269+0.00043443i,-0.0016118+0.00054816i,-0.0003543+0.00030753i,0.00062843-0.00010795i,0.00053923-0.00023i,0.00057778+4.3406e-05i,0.0004526+0.00017828i,0.00020353-0.00036724i,0.000506-0.00017015i,0.00077787+0.00086939i,0.0010642+0.00057736i,0.0010231+2.2958e-05i,0.0003876-0.00049211i,-0.0001466-0.0010829i,9.217e-05-0.00056691i,0.00028974+0.00050979i,0.00019525+0.00074129i,0.00024263+0.00023812i,4.3418e-06-0.00030614i
0.0007308-0.0014067i,0.0010802-0.0015741i,-0.0012142-0.0017584i,-0.0019458-0.0011814i,-0.00065571-0.00014585i,0.00014505+0.00068055i,-0.00026161+0.00094456i,-0.0008023+0.00037305i,-0.00067653-0.00025243i,-0.0008678+5.195e-06i,-0.0012716+0.00061694i,-0.0006611+0.00033971i,-0.00070827+0.00064899i,-0.00056118+0.0011283i,0.00062281+0.00032852i,0.0016665+0.0001897i,0.0017876+0.0003872i,0.00094038+0.0007091i,0.00050851+5.1542e-05i,0.00028667-0.0010563i,-0.00010297-0.00066358i,3.645e-05+0.00036368i,0.00018157+0.0010829i
0.00047248+2.4603e-05i,-9.2299e-06-0.00081521i,-0.00098592-0.00051424i,-0.0011587+0.0001252i,-0.00082983+0.00065738i,-0.00084721+0.00032124i,-0.0010944-0.0001337i,-0.0008873+0.0001007i,-0.00064368+0.00046311i,-0.00053547+0.00059442i,-0.00024641-7.9904e-05i,0.00086069-0.00020188i,0.00099207+5.6032e-07i,5.471e-05-0.00021263i,-6.2979e-05-0.00033664i,0.00031766-0.00047426i,0.00028827-0.00028546i,7.4694e-05-0.00046704i,0.00026752-0.00025246i,0.00056452-0.00028177i,0.00083922-0.00053358i,0.00030981+0.00024843i,-0.00012696+0.00027717i
-0.00019164-0.00094079i,-0.00038343-0.00095326i,-0.00096272-0.00033872i,-0.0017207-0.0001412i,-0.0018104-0.0015182i,-0.0014478-0.0014607i,-0.00089546-0.0010042i,-0.00018299-0.0012628i,0.00037836-0.00028541i,-0.000306-0.00010623i,-0.0010282-0.0006471i,-0.0010966-0.00053219i,-0.00038585-4.719e-05i,-7.7128e-05+0.00023715i,-8.6473e-05-0.00028094i,-0.00026054-0.00054412i,9.0186e-05-0.00046203i,0.00070064+0.00010874i,0.0003991+0.00045396i,0.00017121-0.00030825i,0.00031254-0.00061557i,-6.8601e-05-0.00036014i,-0.00039013-0.00033474i
-0.00041465+0.00038049i,-0.0011451+0.001186i,-0.0019728+0.0011141i,-0.0016056+0.00051533i,-0.00060135-0.00040665i,0.00024729-0.0011097i,0.00032969-0.00090352i,-0.00015888-0.00068211i,-0.00036176-0.00094379i,-0.00014953-0.00083526i,0.00040932-9.9419e-05i,0.00022456+0.00017684i,-0.0001601-0.00038847i,0.00023444-0.00071129i,0.00012852-0.00033611i,-0.0005694-0.00035225i,-0.00079055+8.9142e-05i,-0.00055707+0.00018595i,-0.0001542-0.00018458i,6.5627e-05+9.0598e-05i,0.00010176-0.00010371i,0.0002083-0.0002304i,2.4655e-05+0.00054081i
-0.0014963-0.00032618i,-0.0011187+0.0010919i,-0.00089117+0.0017003i,-0.0001078+0.0017084i,0.0019685+0.0017307i,0.0018608+0.00062042i,0.00039602-0.00073287i,5.8473e-05-0.00092948i,-0.00014576+2.8543e-05i,-7.2827e-05+0.00068687i,0.00034+0.00010175i,0.0011352-0.00062053i,0.00090101-0.0010363i,0.00030963-0.0013458i,0.00089379-0.0012735i,4.2462e-05-0.00097486i,-0.0010239-0.00061858i,-0.00029534-0.00019976i,0.00020919+4.0733e-05i,0.00041572-9.7897e-06i,0.00043923+0.00010121i,-0.00021791+0.0001003i,-7.7125e-05-0.00015761i
-0.0017807+0.00048582i,-0.0020355+0.00050588i,-0.0019628+0.00078148i,-0.00070825+0.0005391i,0.00054741-0.0004372i,0.00073735-0.00074914i,-0.00016619-0.00045911i,-0.0017468-0.00013325i,-0.0017204+1.2869e-05i,-0.00085764-0.00029331i,-0.00013202+0.00033218i,0.00062089+0.0014754i,4.1645e-05+0.00088237i,-0.00017189-0.0001755i,0.00031646+9.4885e-05i,0.00017201+0.00033192i,-0.00027162+0.00038865i,-0.0004629+0.00026015i,-0.00014185-0.00038911i,5.6151e-05-0.00052473i,-0.00044037+3.6986e-05i,-0.0004305+0.0005356i,-0.00031227+0.00093786i
-0.00058205+0.00091946i,6.8115e-05+0.001462i,-0.00013196+0.001735i,-0.00026424+0.0011144i,0.00091024+6.7646e-05i,0.00097804-0.0008876i,0.00035791-0.0014611i,3.1638e-05-0.0004984i,0.00020264+0.00017213i,0.00064064-6.7423e-05i,0.00052372-0.00017968i,0.000118-0.00020994i,0.00039734-0.00069951i,0.0011702-0.00062379i,0.0010784+0.0001254i,0.00029286+0.00032812i,-0.00025648-0.00027383i,-0.00044846-0.00060898i,-0.00060743+7.0202e-05i,7.1687e-05+0.0007153i,0.00020143-0.00031746i,0.0002773-0.00041127i,0.00064293+0.0005954i
-0.00065961+0.0036198i,0.00068347+0.0021664i,0.0028263+0.0016927i,0.0036766+0.00066267i,0.003268-0.00066002i,0.001769-0.0011412i,0.00019671-0.0013311i,-0.00068246-0.0011046i,-0.000523-0.00030683i,-2.4994e-05+0.00033054i,0.00037346+0.00028413i,-0.00013778-3.2974e-05i,-0.0014078-0.00047015i,-0.0021007-0.00093945i,-0.0018698-0.000629i,-0.00092638+0.00053088i,-0.0004823+0.00082219i,0.0001536+0.00069183i,0.00082107+0.00055399i,0.00071958+0.00014586i,0.00035819+0.00075873i,-0.00027048+0.00082076i,-0.0014644+0.00050671i
-0.0010003-0.00080645i,-0.0014248+0.00032462i,-0.0013353+0.0011086i,-0.0012378+0.0008902i,0.00013074+8.6172e-05i,0.00077562-0.0006138i,0.00026903-0.0010004i,5.0545e-05-0.00087268i,0.00024925-0.00031116i,2.5912e-05+0.00011625i,5.4255e-05-0.00090764i,0.0007438-0.0013874i,0.0011257-0.0010005i,0.0015241-0.00072428i,0.0010466-0.0013673i,0.00048322-0.0016507i,0.00049615-0.0005374i,7.7853e-05+0.00012494i,-0.00064958+0.00031795i,-0.00046489+0.0002978i,0.00033323-0.0002685i,0.00032099-0.00053872i,7.1929e-05-0.00081533i
-0.0010388-0.00092068i,-0.0013966+9.9964e-05i,-0.00074832+0.0013123i,-0.00040439+0.00077007i,-0.00027395-0.00012456i,-7.059e-05-0.00010043i,-0.00047568-9.6647e-05i,-0.00063312+0.00051144i,-0.00040513+0.0014592i,5.691e-05+0.0011776i,0.00093256+0.00063619i,0.00077678+8.5109e-07i,0.00053002-0.00088831i,0.00014505-0.0013219i,4.8452e-05-0.00091545i,0.00018455+0.00014218i,-0.00021563+0.00064738i,-0.00036131+0.00017125i,2.0402e-05+0.00053118i,-0.00025653+0.00046304i,-0.00035314-0.00044103i,2.0072e-05-0.00036137i,-0.0002445+0.00029045i
0.0013825+0.00053829i,0.00012494+0.00036839i,-5.9856e-05+0.00053318i,0.00078971-0.00072429i,0.00050891-0.0023092i,4.1524e-05-0.0021708i,-0.00015031-0.0013288i,-4.9877e-05-0.00041102i,0.00080229+0.00045242i,0.00093276+0.00046715i,-0.0001217+7.9006e-06i,0.00017149-0.00075746i,0.00087256-0.00052752i,0.00089205+0.00030249i,0.0004058-0.00014161i,-7.0893e-05-0.00011634i,-6.5486e-05+0.00042129i,9.5668e-05+0.00040626i,-0.00032186+0.00030526i,-0.00033918+0.00030523i,-0.00023308+0.00049269i,-0.00061577+0.00015763i,-0.00086771-0.00020564i
-0.00033053+0.00043097i,-0.00034717+0.00014587i,-0.00052868-0.00065348i,-0.00061565-0.00082964i,-0.0011105-0.00058375i,-0.0016564-0.00020754i,-0.001948-0.00074998i,-0.00092265-0.00038717i,-0.00018647+0.00011044i,-4.9464e-06-0.00033307i,0.00023235+0.00026168i,-0.00029451+0.00021791i,-0.00024863-0.0001146i,0.00066259-0.00010733i,0.00048469-0.0003184i,-4.9173e-05-0.0014105i,0.00035283-0.0012458i,0.00057652-6.1369e-05i,5.2205e-05+0.00025932i,-0.0004938+0.00019473i,-0.00040663-0.00024104i,-0.00082638-0.00062791i,-0.00082721-0.00059897i
-0.00033444+0.00018942i,-0.00032832-0.00026076i,-0.00014954-0.00045896i,-6.7222e-05-0.0011569i,9.6181e-05-0.0016018i,-0.00010511-0.0020831i,-0.00061793-0.0021781i,-0.00038077-0.00095517i,-0.00014053-1.2774e-05i,-0.00061096-0.00015416i,-0.00055636-0.00027518i,0.00017629-0.00014207i,-6.5905e-05+0.00077455i,-0.00038135+0.0008214i,3.6326e-05-0.00021315i,1.296e-05-0.001068i,-0.00035192-0.00088965i,0.00038646+0.00024222i,0.00057064+0.00049686i,0.00026486+6.5814e-05i,0.00049039-0.00036128i,0.00030141-0.00045829i,0.00026251-0.00054572i
0.0031071+0.0015719i,0.0020516+0.00043103i,0.0015101-0.0002011i,0.0012668-0.00041169i,0.0015637-0.0010076i,0.0010325-0.0012903i,-0.0007584-0.00066527i,-0.00050796+1.4524e-05i,0.0006826-0.00037115i,0.00084458-0.00074719i,0.00042127-0.00019476i,-0.00037703+0.00021971i,-0.00049291+0.00049946i,6.3465e-05+0.00068662i,0.00032276+0.00040959i,0.00020478+0.00012866i,0.00042174-0.00012795i,0.00044679-0.00047894i,0.00084693-0.00024415i,0.00094857-0.00013108i,0.00061695+0.00031806i,0.00050585+0.00086278i,0.00035611+0.00058419i
-0.00091036+0.0011569i,-0.001059+0.00058073i,-0.00057461+0.0010804i,0.0014298+0.00052134i,0.0020334-0.00067285i,0.00033101-0.0016035i,-0.00070497-0.0012711i,-0.0016018-0.00012754i,-0.0012799+0.00071879i,0.00026803+0.00035597i,0.00017699-0.00044624i,-3.55e-05-0.00064728i,-0.00024586-0.001192i,-0.00091453-0.0015663i,-0.0011466-0.0015419i,-0.0011693-0.00090168i,-0.0011859+0.00088466i,-0.00087895+0.00085619i,-0.00035562+0.00034805i,-0.00048006-0.00010913i,4.4477e-05-0.00082124i,0.0010727-6.4233e-05i,0.00066771+0.00014389i
-0.0010172-0.0014331i,-0.00089616+0.00053206i,-0.0017122+0.0011746i,-0.0022679+0.00069192i,-0.0021803+0.00026357i,-0.0010385+0.00064001i,-0.00060459+0.00026684i,-0.0010913-0.0007714i,-0.0015236-7.9352e-05i,-0.00095289+0.0004096i,0.00029532-0.00040817i,0.00033055-0.00040909i,-0.00041584+0.00052339i,-0.00055287+0.0006048i,-7.7305e-05-7.2446e-05i,0.00033733-0.00058997i,4.5341e-05-0.0004396i,6.9264e-05+4.2557e-05i,0.00021807+0.00032313i,2.7049e-05-7.614e-05i,-4.6842e-05-0.00067354i,-0.00027629+0.00026508i,-0.00060188+0.00052732i
