-0.0036907+0.0022016i,-0.0023615+0.0024658i,-0.003154+0.0035356i,-0.0017569+0.0027407i,0.00051344+0.0020945i,0.0014958+0.0019679i,0.0013475+0.0012353i,0.00024273+0.00074799i,-0.0001939+0.00038094i,0.00029377-0.00010262i,-9.8135e-06-0.0012065i,-0.00057745-0.002521i,-0.00032542-0.0023557i,-0.00024046-0.0013562i,-1.1395e-05-0.00057664i,-5.6302e-05-0.00013541i,-4.5344e-05-0.00013388i,-0.00054632-0.00030214i,-0.00055553-6.6088e-05i,0.0005816-0.00047187i,0.00061052-0.0010214i,7.1939e-05-0.00060426i,-0.00032903-0.00010013i
0.00013931+0.00057641i,0.0003556+0.00084745i,0.00020797+0.00066484i,3.8489e-05-0.00014334i,-8.0997e-05-3.4263e-05i,-0.00034383+0.0010404i,-0.00024853+0.00085665i,0.00027312+0.00032284i,0.00043382-0.0002353i,-0.00030296-0.00086811i,-0.00065825-0.00092739i,2.8713e-05-0.0011195i,-5.0845e-05-0.00067169i,-0.0004073-0.00016955i,-0.00027895+6.8948e-05i,-1.598e-05-0.00018058i,5.739e-05-0.00030836i,-0.00017412+2.07e-05i,-0.00056889+0.00071988i,-0.0010957+0.0014722i,-0.0008147+0.0010167i,-0.00034362+7.0538e-05i,-0.00052103-0.00021935i
-0.0017937+0.00022963i,-0.0015692+0.0012205i,-0.0024159+0.0015456i,-0.0013906+0.0011796i,0.00082202+0.0004808i,0.0015479-0.00048345i,3.7026e-05-0.0012183i,-0.00089084-0.0017688i,-0.0006188-0.0011754i,-0.00049791+0.00022003i,-7.0382e-05+0.00045739i,0.00013061+3.296e-05i,-0.00069551-3.4734e-05i,-0.0007683+0.00028535i,1.8091e-05+0.00074046i,0.00027954+0.00036419i,0.00014818-0.00040999i,0.00046157-0.00027817i,0.0002739-7.5595e-05i,-0.00010175-0.0002417i,0.00012953-2.3156e-05i,5.9708e-05-0.00056541i,-0.00030658-0.0005789i
0.0011858+0.0019119i,0.0010967+0.00090913i,0.00049494+0.00017728i,0.00018143-0.0009017i,0.00033813-0.0020759i,-0.00071141-0.00099251i,-0.0017089+0.00036936i,-0.0017636+0.0007238i,-0.00090187+0.00066454i,-0.00022453+0.00052431i,-0.00034317+0.00012867i,-0.00029927+0.00031224i,-0.00079177+0.0001175i,-0.00086329-0.00061963i,5.1759e-05-0.00039342i,0.000344+0.00033468i,-0.00035928+0.00047448i,-0.00034377+0.00057935i,-1.2434e-05+0.00093296i,0.00015801+0.00036766i,0.00049527-0.00041267i,-0.00044763-0.00032961i,-0.00096311-6.9367e-05i
0.00020953-0.00077619i,0.00032472-0.00062994i,0.00049205-0.0014871i,0.00072199-0.0015116i,-0.00030266+7.3216e-06i,-0.0011406+0.00069585i,-0.00047031+0.00043444i,1.0891e-06+0.00014048i,-0.00014768-0.00015432i,8.9311e-05+0.00012799i,-0.00051241+0.00057734i,-0.0013513+5.2544e-05i,-0.0010651+0.00056846i,4.2157e-05+0.0016855i,0.00024474+0.0013268i,0.00018739+0.00060714i,0.00058199+0.00033861i,0.00045119-0.00018762i,-9.7689e-05-0.00033706i,-5.468e-05-0.00022303i,0.00042397+3.3157e-05i,0.00040512+0.00017781i,-0.00031492-0.00014292i
0.00074348-0.0014625i,-6.5095e-05-0.00104i,0.00037904-0.00079093i,0.00062686-0.00047463i,0.00010944-0.00014929i,0.00011794-0.00034753i,-0.00052921-0.0010695i,-0.0010951-0.0011016i,-0.0010214-0.00025525i,-0.00076611+0.00032705i,-0.0009845-0.00021968i,-0.0010899-0.00076675i,-0.0011668-0.00045563i,-0.00073974+0.00025084i,0.0002889+0.00036815i,0.00037916+0.00025276i,0.00049736+5.4072e-06i,0.0010814-5.8401e-05i,0.00044497+0.00040956i,-0.00028296+0.00028582i,-9.2217e-05+0.00013326i,8.1161e-05+0.00040745i,-0.00021651+0.0005643i
-0.0017781+0.0030826i,4.9357e-05+0.0016341i,0.00058867+0.0012485i,0.0011551+0.00074302i,0.0016069+0.00023928i,0.00086075-0.00012892i,-4.9991e-05-0.0001447i,-0.0012747-0.00022182i,-0.00093977+4.4062e-05i,7.014e-05+0.0002449i,0.00016714-0.00041144i,-0.00030117-0.0010122i,-0.0012282-0.00044371i,-0.0016214+0.00019599i,-0.00084221+0.0010384i,-0.00026436+0.0011216i,-0.00062667+0.00052797i,-0.00089943+0.00079594i,0.00010564+0.00042972i,0.00060288-0.00060824i,0.00025358-0.00021929i,0.00094086+0.00066844i,7.7697e-06+0.00020127i
1.9332e-05-0.0014728i,0.00010877-0.0012463i,0.00021611-0.0015727i,0.00012147-0.0015505i,-0.00076371-0.00080241i,-0.0010351+0.00012023i,-0.00029119+0.00085711i,-0.00039647+0.00046578i,-0.00064182-0.00021i,-0.00062582-0.00031039i,-0.0011809-3.4585e-05i,-0.0018496-2.2155e-06i,-0.0010578-0.00038972i,0.00032561-0.00040012i,0.00058213+5.5977e-05i,0.00027333-1.3612e-06i,0.00032334+5.0743e-05i,0.00067119-0.00017517i,0.00084696-0.00027303i,0.00014181+0.00010662i,-0.00025714+0.0002103i,0.00013149-0.00018168i,-0.00026196-0.00065885i
-0.00025437+0.0014014i,0.00038179+0.0010764i,-0.0013635+0.00082315i,-0.0022465+0.00043137i,-0.0012869-0.00028241i,-0.00016421-0.00038237i,-0.00019265-0.00027667i,-0.0018383+9.5868e-06i,-0.0021557+0.00079481i,-0.0011011+0.0012503i,-0.00035979+0.00088553i,-0.00017005-0.00044388i,0.00076657-0.0014621i,0.0013181-0.00081362i,0.00061687+4.1663e-05i,-2.9837e-05-0.00015157i,-1.3178e-05-0.00041462i,-0.00048928-0.00035832i,-0.00095304-0.00018108i,-0.00042836-0.00026098i,-0.00029193-0.0006255i,-0.00040213-0.0004733i,-0.00020449-9.5118e-05i
0.0015225+0.00083691i,0.00058951+0.0011632i,-0.00029698+0.00085191i,-0.00017281-0.00044353i,-0.00050754-0.0017959i,-0.0011766-0.0017128i,-0.0012393-0.00014285i,-0.0015858+0.00075311i,-0.0013698+0.00098314i,-0.00043946+0.00062086i,6.8866e-05+0.00020198i,0.00032132+0.0002414i,0.00014298+0.00014256i,-0.00012222-0.00015595i,-8.9854e-05-2.2231e-05i,-0.00035989-0.0002005i,-0.00073079-0.00015242i,-0.0010186+0.00077319i,-0.00037036+0.00074114i,0.00048242+0.0001017i,-8.441e-05-0.00063119i,-0.00081137-0.0012514i,-0.00095487-0.00050799i
0.0010863+0.0016025i,0.00083542+0.0012048i,0.0010187+0.0004453i,0.0017-0.00089793i,0.0013317-0.0013004i,0.00051415-0.00074246i,0.0001026-3.9553e-05i,-0.00014043+0.00046608i,-0.00060096+0.00069867i,-0.0003786+0.00044923i,0.0003126-0.00015583i,5.403e-06-0.00043247i,-0.00071897-0.00059428i,-0.00034811+4.1383e-05i,0.00043005+0.0004376i,0.00056837-5.5478e-05i,0.00071822-0.00043574i,0.00028251-0.00061585i,4.0539e-05-0.00066653i,0.0001402-0.00041251i,9.882e-05-0.00040464i,-0.00019303-0.00066697i,-0.00073187-0.00026681i
0.00054601+0.0017677i,0.0005363+0.00033178i,0.00070302-0.0016247i,5.6617e-05-0.0018573i,-0.00032888-0.0015614i,0.00032189-0.0013302i,-0.00018738-0.0010059i,-0.0010333-0.00014543i,-0.0011434-0.00010999i,-0.0011718-0.0010342i,-0.00067256-0.0014762i,-0.0003492-0.0010477i,-0.00041039-0.00026695i,-0.00034794+0.0002599i,-0.00027174+0.00048721i,-0.00028804+0.00039044i,0.00028747+0.00035183i,8.3665e-06+0.00049712i,6.454e-05-0.0001561i,0.00038903+0.0001366i,0.00016141+3.6812e-05i,0.0003654-0.00061074i,0.00020354-0.00077968i
0.0015971-0.00010445i,0.00042107-0.0001341i,-0.00015126-0.0014345i,-0.00035207-0.001656i,-0.0012248-0.00082349i,-0.0013716-0.00045806i,-0.0001299-0.00014341i,6.1166e-05+0.00018554i,-0.0012573+6.7459e-05i,-0.0021467+0.000149i,-0.0020332-0.00012212i,-0.0014752+0.0002352i,-0.00081005+0.00090302i,0.00030941+0.00059733i,0.00093631+0.00019655i,0.00080927+0.00040052i,9.4365e-05+0.00035101i,-0.00038352-6.4827e-05i,8.9665e-06+7.1627e-05i,0.00055696+0.00057728i,0.00037663+0.00051636i,-0.00010753+0.00027639i,-0.00078188-0.00031423i
0.0011181+1.7185e-06i,0.00079502+0.00027882i,0.00040371+0.00014513i,0.00030519-0.00051643i,-0.00030342-0.0010093i,-0.00072167-0.0002988i,-4.752e-05+0.00059917i,0.00023059+0.00069713i,-0.00076862+0.00097007i,-0.0013386+0.00033721i,-0.0004826-0.00027032i,9.2896e-05+3.9883e-05i,-0.00016713+2.798e-05i,0.00036113-0.00045356i,0.00089753-0.00012635i,0.0008859+7.5785e-05i,0.00014277-0.00046449i,-0.00011312-5.9921e-05i,3.1589e-05-0.00019413i,9.8081e-05-0.0005316i,0.00016327-0.00040494i,-1.4931e-05-0.00017132i,-0.0007075+2.1127e-05i
0.00061679+0.00067586i,0.0011804+0.0013761i,0.0014402+0.00011658i,0.0010359-0.0011995i,7.5421e-05-0.0012185i,-0.00088457-0.00051512i,-0.0014474-0.00037238i,-0.00086549-0.00013617i,-0.00042406+0.00035218i,-0.00099211+0.00037697i,-0.0011727-3.4311e-05i,-0.0004894-0.00048519i,-0.00030247+0.000276i,-0.00069729+0.00079907i,-0.00077053+8.3902e-06i,-0.00016504-0.00011169i,0.00049271+0.0002855i,0.00039294+0.00078531i,-0.00077799+0.0008654i,-0.00089988+0.00052611i,0.00019078-0.00028242i,0.00039961-0.00056429i,0.00026789-1.077e-05i
0.00047038-0.00077135i,-0.0016114-0.00098441i,-0.0034021-0.00098799i,-0.0029139-0.0011015i,-0.0014456-0.0011528i,-0.0001821-0.00047514i,0.00095985+0.00026699i,0.00052915-2.3969e-05i,-0.00031366-0.00035522i,-0.00041163-0.00075039i,-0.00012496-0.00040895i,-0.00011914+0.00030668i,0.00040342+0.00047094i,0.0011946+0.00046537i,0.00052989+0.00030603i,0.00039617+7.4888e-05i,0.00042902+7.7154e-05i,-0.00040349-0.00014829i,-0.00035669-0.00014127i,0.00048762+8.5266e-05i,0.00066536+0.00028581i,0.00059806+0.00048076i,0.00053923+0.00050774i
-0.0010842+0.0011854i,-0.00017041+0.00057542i,0.00085503+0.0002171i,0.00059776+8.7744e-06i,-0.0003842-0.00021557i,-0.00010039+3.1877e-05i,-8.221e-06+0.00019148i,-0.00061398+1.9484e-05i,-0.00085603+0.00039426i,-0.0012642+0.0004573i,-0.00053396+0.00021173i,-0.0004263-4.0265e-05i,-0.00088378+0.00036456i,-0.00035332+0.0007829i,-0.00037491+0.00061128i,-0.00010655+0.00067291i,0.00039912+0.00075862i,-2.8308e-05-4.9803e-05i,0.00023598-0.00040839i,0.00058126+6.7065e-05i,-9.0513e-05+8.1888e-05i,-0.00014277-0.00032427i,0.00043757+0.00051201i
-6.6487e-05-0.00043232i,-0.0013573-0.00029589i,-0.0017716-0.00091185i,-0.0011103-0.00094875i,-0.00087658-0.00049291i,-0.0005706+0.00057356i,0.00028976+0.0012172i,0.00034884+0.0010519i,-0.00017552+0.00087841i,-0.00060361+0.00069555i,-0.0004908+0.0006948i,-0.00022024+0.00030871i,-0.00018656-0.00083929i,0.00045965-0.0007522i,0.00096126+0.00042739i,0.00099182+0.00084602i,0.0010732+0.00045087i,0.00045083+0.00073266i,-0.00030872+0.0011159i,-0.00044435+0.00034022i,0.00015598-7.7362e-05i,0.00057008-0.00061689i,0.00089286-0.00095597i
-0.0011728-0.00059446i,-0.0010472-0.00053159i,-0.00027288-0.00013388i,5.4603e-05+1.8052e-05i,-0.00042006+0.00010196i,-0.00044837-0.00037371i,0.00033361-0.00053151i,0.00024345-0.00019005i,-0.00033492+0.00016336i,-0.00014172-0.00034317i,0.00014634-0.00067274i,0.00035184-0.00028272i,0.00013562-0.00023751i,-3.8809e-05-0.00090554i,0.00036871-0.00061939i,7.3746e-05+0.00025306i,-0.00071287+0.0003533i,-0.00060846+0.00055121i,-0.00024176+0.00064069i,-0.00011609-0.00024691i,-0.00016945-0.00083492i,-0.0004232-0.00089898i,-0.00035525-0.00017558i
0.00035544+0.00019778i,-0.00014142-5.094e-05i,-6.7893e-05-0.00080913i,-0.00067922-0.00061921i,-0.001692-0.00067779i,-0.0012092-0.0002966i,-0.00049531+0.00052666i,-0.0012435+0.00017865i,-0.0012023-0.00010211i,-0.00024821-5.1685e-05i,2.9773e-05-0.00017123i,6.6045e-05+0.00035787i,-0.00015857+0.0010606i,-0.00024408+0.0010605i,-0.00018305+0.00062767i,-0.00015596+0.00042395i,-0.00021533-6.3434e-05i,0.00018735-0.00047703i,6.9949e-05+0.00013747i,-0.00028344-8.8179e-05i,-0.00012415-0.00068978i,-8.4322e-05-0.00059886i,-0.0005855-0.00019708i
0.00023579+0.0014381i,3.7675e-05+0.0013282i,-1.1401e-05+0.0010079i,-0.00019885+0.00084581i,0.00033476+0.00077585i,0.00078356-0.00032384i,0.00048119-0.00089941i,-0.00029672+0.00025306i,-0.00038803+0.00091306i,-0.00051808+0.00040818i,-0.00048232+5.8919e-05i,-0.00016126+0.00027982i,-0.00041988+0.00011838i,-0.00048367-7.5197e-06i,-0.0001248+0.0008793i,0.00048993+0.0010506i,9.8442e-05-0.00031993i,-0.0010964-0.00082832i,-0.0011945-0.0006445i,0.00034445-0.00058078i,0.00081035-0.00021212i,0.00016253-0.00021932i,0.00062885-0.00067637i
0.0011199-2.3129e-05i,0.0015448+0.00047614i,0.0021151-7.4653e-05i,0.0010617-0.00058091i,-0.00083442-0.00047436i,-0.0019264-0.00033129i,-0.0015702-0.00049518i,-0.00051101-6.1377e-05i,-0.0005176-0.00027216i,-0.0011058-0.00033652i,-0.0002101+3.9372e-05i,0.00038244+0.00013163i,-0.00053437+7.8355e-05i,-0.00065794+0.00043961i,0.00010294+0.00064822i,0.00043471+0.00077556i,0.00016383+0.00062684i,0.00026286+0.00037637i,0.00091084+0.00075941i,0.0005471+0.00053597i,-0.00044993-5.0829e-06i,-0.00067374-5.7603e-05i,-0.00023561+0.00047658i
0.001153-0.0006833i,0.00089746+0.00010993i,0.00041844-0.00022516i,-0.00031167-0.0010044i,-0.0005482-0.00143i,-0.0003007+7.3825e-05i,-0.00045439+0.00029597i,-0.0016393-0.00039576i,-0.0021045+0.00031524i,-0.0016943+0.00089485i,-0.0015767+0.00074046i,-0.0011268+0.00045136i,-0.00023625+0.00087409i,-5.2273e-05+0.00073357i,-0.0002978-2.0802e-05i,-0.00014971-0.00019824i,-0.00013488-0.00021252i,-0.00027941+0.00029758i,-0.00029151+0.00045253i,-0.00019917-0.00029728i,-0.00062007-0.00010302i,-0.001048-0.00044983i,-0.00064397-0.0011539i
0.00063284-0.00064104i,-0.00022304-0.00034309i,-0.0010078+9.7599e-05i,-0.0021131-0.00052556i,-0.0017954-0.0005089i,-0.00061424+0.00015121i,0.00024559+0.00063422i,0.00057101+0.0010644i,5.1987e-05+0.00084204i,-0.00025832+0.00067044i,2.9477e-05-3.5449e-05i,0.00012746-0.00096925i,9.8963e-05-0.0011118i,0.00021519-8.9805e-06i,6.0579e-05+0.0014656i,-7.1383e-05+0.001488i,-0.00015984+0.00068359i,0.00014406-5.8615e-05i,0.00046096+2.1851e-05i,0.00026392-0.00053438i,0.00016864-0.00042077i,0.0001195+0.00057547i,-0.00057496+0.00044652i
-0.00032454-0.00083972i,0.00049686+0.00048219i,0.00076597+0.0013424i,-2.3635e-05+0.00099987i,0.0001326-6.2114e-05i,0.0008152-0.00065276i,0.00071386-0.00075077i,-4.3262e-05-0.0005435i,-0.00035543-0.0002252i,-0.00050845-0.00043213i,-0.00045968-0.00091678i,-0.00016855-0.00072914i,-0.00018932-0.00010188i,-0.00025571+0.00017688i,-5.8347e-05+0.00023947i,-0.00029043-0.00012466i,-0.00026206-0.00085295i,0.00027197-0.00034307i,0.00023469-9.5299e-05i,-0.00050857-0.0011151i,-0.00086015-0.0017675i,-0.00070802-0.0013245i,-0.00014642-0.00026276i
-0.001311+0.0022104i,-0.00024855+0.0016892i,0.00036885+0.0015569i,0.00072761+0.001233i,0.00025289+0.00078637i,-7.0318e-05+0.00050163i,-0.00046423+0.00024371i,-0.0008397+0.00017559i,-0.00079126+8.4842e-05i,-0.00057847-0.00035394i,-0.0003605-2.5907e-05i,-0.00063814+0.0005271i,-0.00080408-0.00043382i,-0.00069603-0.0012359i,-0.00015883-0.00021943i,0.000206+0.00011863i,-5.074e-05-0.00034957i,9.7447e-05-0.00031408i,0.00028976+0.00048419i,0.00033997+0.00055274i,0.00039257-0.00076911i,0.00011566-0.00065943i,-0.00023823-1.6323e-05i
-0.001032-0.00040865i,-0.0010506-0.00091263i,-0.00053265-0.0011704i,-0.00028729-0.00067961i,-0.00019822+0.00031227i,-0.00044358+0.00048088i,-0.00073292+0.00042105i,-0.00088143+0.00059324i,-0.00068637+0.00042054i,-0.00064733+0.00080367i,-0.00083044+0.00052179i,-0.00096673-0.0010662i,-0.00086514-0.00086871i,-0.00080325-0.00071888i,-0.00049236-0.0010466i,-9.5151e-05-0.0010955i,0.00011401-0.00024363i,0.00018297+0.00064184i,-0.00020756+0.00034301i,-0.00084318+0.0004759i,-0.00042196+0.00042093i,-1.1467e-06-0.00045548i,-0.00029164-0.00078799i
-0.00047998-6.7966e-05i,-0.00065361+9.6451e-05i,-0.00089132+0.00061483i,-0.00084577-0.00028381i,-0.00090176-0.0011359i,-0.00077631-0.00088739i,0.00010407-0.00061092i,0.00014893-0.00078601i,4.3525e-05-0.00074103i,0.00023321-0.00028532i,0.00020271-4.5178e-05i,0.00057485+0.00050611i,0.00062964+0.00057855i,-0.00059485+0.00040287i,-0.0004128+0.00057434i,0.00081944+0.00069575i,0.00078027+0.00069766i,0.00021132+0.00031302i,9.8792e-06+8.4888e-05i,-0.00033824-0.00027962i,-0.00022725-0.0006202i,-0.00048969-0.00076872i,-0.00041965-0.00050032i
0.00017245+0.0014973i,-0.00099275+0.0012247i,-0.00044747+0.00086539i,0.0017809-0.00033737i,0.001896-0.0012708i,0.0006266-0.00096469i,-0.00025111-0.00061318i,-0.00023716-0.00034289i,-8.1025e-05+1.87e-05i,-0.00034996+0.00027129i,-5.6144e-05+0.00052085i,-0.00024175+0.00041897i,-0.00093869+0.00029414i,-0.00069034+0.00052787i,-0.00042043+0.00125i,4.4482e-05+0.0014858i,6.3889e-05+0.0010876i,-0.00077983+0.00027106i,-4.4777e-05-0.00055292i,0.0008394-0.00054816i,-9.7301e-05-0.00015411i,-0.00094497-0.00038431i,-0.0010469-0.00072975i
-0.00033411+0.0011583i,0.00058128+0.0014347i,0.00092567+0.0022305i,0.00084519+0.0015518i,3.7278e-05+1.5168e-05i,-0.00011717-0.00083743i,0.0005267-0.00072305i,0.00019158-0.00042249i,-0.00038372-0.00043322i,-0.00032373-0.0007888i,-0.00036794-0.00054156i,-0.00028588-0.0002464i,-0.00031741+5.5474e-05i,-0.00027908-0.00024939i,2.3664e-05-5.4509e-05i,-0.00044428+0.00019602i,-0.0007381+0.00025862i,-0.00069109+6.9386e-05i,-0.0003761-0.00030873i,-0.00018304-0.0005441i,-0.00024035-0.00097024i,-0.00049507-0.00061446i,-0.00037127-0.00080757i
0.00095046-5.796e-06i,0.00044791+0.0006535i,-0.00073802+0.00027734i,-0.002225-0.00017974i,-0.0022449+0.00054913i,-0.0009703+0.001184i,-0.00025187+0.0009282i,4.443e-05+0.00027859i,-0.00043338+9.0003e-05i,-0.001029+0.00089363i,-0.00048244+0.00074722i,0.00071269+0.00014053i,0.00068086+0.00042503i,0.00036581+0.00058862i,0.00012989+8.6001e-05i,7.2472e-05-0.00051106i,0.0003267-0.00011218i,0.00028325+0.00029005i,0.0009619+0.00081515i,0.0010306+0.0014349i,-0.00013392+0.00096486i,-0.00034407+9.6346e-05i,7.8439e-05-0.00049402i
0.00095078+0.00092303i,0.00098543+0.0013292i,0.0019187+0.0007338i,0.0016856-0.00090686i,0.00026451-0.00097258i,-0.0011254-0.00032337i,-0.001185+0.00042538i,-0.00088049+0.00033702i,-0.00038768-0.00016478i,3.16e-05+0.00079446i,2.457e-05+0.00059985i,0.00030036-4.6773e-07i,0.00019613+0.00041547i,-0.00022649+2.0442e-05i,1.2632e-05-7.0208e-05i,0.00097024+0.00039189i,0.00084022-3.0848e-05i,0.00054558-0.00057646i,0.00040129+0.00015091i,-0.00026367+0.00027119i,-0.00096265-0.00043655i,-0.0014277-0.00021249i,-0.0007609+6.0128e-06i
9.4966e-05+0.00084372i,-0.0007792+0.00081558i,-0.00018996+1.4024e-05i,-0.00030078-0.0010364i,-0.00058704-0.00075993i,0.00010532+0.00024538i,0.00015628+0.0008112i,-0.00055835+0.00089581i,-0.00093354+0.00036587i,-0.00050537+0.00014924i,-0.0011812-0.00028793i,-0.0020242-0.00064852i,-0.0017967+0.00028223i,-0.00040905+0.00087276i,0.00034425+0.00076301i,-0.00016991+0.00080039i,-0.00034005+0.00066714i,0.00012606+0.00057387i,0.00046411+0.00042982i,0.00089064-0.00013881i,0.00073656-0.00072462i,-0.00053026-0.00096632i,-0.00081658-0.001349i
0.0010616-0.00095754i,-0.00021018-0.00029426i,-0.00089099-0.00046442i,-0.00031263-0.0011684i,-0.00026789-0.0013401i,5.8904e-05-0.00067916i,0.0002292-8.4487e-06i,0.00047443-1.293e-05i,-5.3209e-05+0.0001222i,-0.00040005+0.00022145i,0.00035317+1.6021e-05i,8.9186e-05-6.6608e-05i,0.00014781+0.00038i,0.00020759+0.00029218i,-0.00013568+9.6316e-05i,0.00013009+0.0010442i,-4.6263e-05+0.0010711i,-6.661e-05+0.00083041i,0.00024654+0.0010743i,-0.00025385+0.00061117i,-0.00048325-0.00025041i,7.7314e-05-0.00029344i,0.00040525+0.00011456i
-0.00018702+0.00093636i,-0.00019694+0.0013434i,6.9334e-05+0.00057965i,-0.00075094+0.0001594i,-0.0012787+0.00082489i,-0.0012844+0.001187i,-0.00080158+0.00010404i,-0.00085066-0.00025084i,-0.00096142+3.9411e-05i,-0.0002503-4.4293e-05i,0.00013308+0.00014715i,-0.00020251+0.00036829i,6.3273e-05+0.00067167i,2.5424e-05+0.00090309i,-0.00073433-0.00015331i,-0.00041324-0.00093044i,0.00014556-0.00067481i,0.00051574-0.00043876i,0.00040465+7.4382e-05i,0.0002753+0.00026393i,-0.00045238-3.5755e-05i,-0.0008883-0.00084629i,-0.00037251-0.0013276i
-0.0007284+0.00032789i,-0.00077335+0.0013668i,0.00012939+0.0018534i,0.00053+0.0014596i,0.00054721+0.0004318i,0.00062531+0.00011572i,0.00082453+0.0010473i,0.00013245+0.0013685i,-0.00054644+0.00087361i,0.0001265-0.00023477i,0.00053934-0.00068889i,-9.9278e-05-0.00034843i,-0.00011812+0.00026395i,0.00071522+0.0011322i,0.0010097+0.00068501i,-0.00012016+9.999e-05i,-0.0010927-0.00011737i,-0.00076003-0.00055846i,-0.00058106-9.0835e-05i,-0.00069844+0.00061782i,-0.00075466+0.00080285i,-0.0012348+0.00034634i,-0.00073585-0.00026267i
0.001347+0.0001502i,0.0019404-0.00041731i,0.001622-0.0012899i,0.00076871-0.0021157i,0.00020305-0.001537i,-0.00077489-0.00097592i,-0.00068047-0.0013276i,-0.00017126-0.0010104i,-0.00053629-0.00056917i,-0.00050851-0.00078807i,-0.00085323-0.001149i,-0.00082943-0.00087099i,7.2215e-05-0.00018105i,0.00019695+0.00070384i,0.00057432+0.00091627i,0.00022421+0.0010226i,-0.00030272+0.00068735i,-0.00044418-0.00028499i,-0.00019618-0.00012516i,-0.00013561+0.0001181i,-0.00012508-0.0005026i,-0.00025671-0.00066743i,-0.00089075-0.00044475i
0.00040888+0.0018998i,-0.00079917+0.0019402i,-0.00040412+0.0012766i,-0.00046533+0.0011781i,-0.00078309-4.7505e-06i,-0.0007181-0.00059901i,-0.0011292-0.00011139i,-0.0013835-0.00013212i,-0.00083609+5.7973e-05i,-0.00011593+0.000542i,-0.0002069+0.00014183i,-0.0010265-0.00059204i,-0.00068503-0.00067955i,2.9297e-05-8.0717e-05i,-9.955e-06+0.00015747i,0.00030827-0.00019146i,0.00050268-0.00030346i,0.00054651-0.00072315i,-0.0001407-0.0013131i,-0.0001906-0.0012231i,-3.4434e-05-0.00058281i,-0.00040792+0.00017556i,-6.6254e-05+0.00010229i
-0.0010535+0.0024404i,0.00018249+0.0024299i,0.00052244+0.0020421i,0.00099168+0.00068748i,0.0012935-0.000337i,0.00054765-0.00039562i,-0.00051745-0.00081997i,-0.0008548-0.0006673i,-0.00099039-0.0006885i,-0.0012156-0.00030237i,-0.00049863+0.00054429i,-8.2448e-06+3.103e-06i,-0.0003428-0.00028167i,-0.00064879+5.971e-05i,-0.00024396+0.00036826i,-0.00027767+0.00090109i,-0.00088364+0.00036644i,5.8503e-06+0.00013237i,0.00053698+0.00031765i,0.00089509-7.4425e-05i,0.00072366-0.00028731i,-0.00016853-0.00018934i,-0.0003537-1.186e-05i
0.0015822+0.0019922i,0.0017771+0.0017188i,0.00095507+0.001508i,0.0011301+0.00058396i,0.00047052-0.0002116i,-0.00022878-8.2401e-05i,-0.00030932+0.00035904i,-0.00067889+0.00015929i,-0.00071294-0.00019724i,-0.00044324-0.00023322i,-0.0006878+0.00025021i,-0.00089874+0.00030175i,-9.0129e-05+0.0001591i,0.0001491-0.00025518i,-0.00026234-0.00023798i,-0.00027337-9.6903e-06i,6.261e-06+0.0001092i,-6.0789e-05+0.00011289i,-0.00015637-0.00020717i,-5.677e-05-0.0003946i,-5.7213e-05-0.00040792i,-0.00050902-0.00011397i,-0.00012704+0.00047582i
0.00023431+0.0012697i,0.00047835+0.00084927i,0.0015251-0.00048704i,0.00098547-0.0017759i,-0.0003622-0.0020648i,-5.531e-05-0.0013809i,0.00059546+8.9188e-05i,0.00025188+0.00063484i,-0.00070776+0.0009265i,-0.0010266+0.00040355i,-0.00060928+0.00015099i,0.00019452+2.6407e-06i,0.00036461+7.2308e-05i,0.00025584+0.00012965i,0.0009499+6.304e-05i,0.0012605-3.0033e-05i,0.00031598-0.00067618i,0.00043499-0.00090679i,0.00085047-0.00075138i,0.00032438+7.5962e-05i,-0.00031156+0.00057665i,-0.00074532+2.1784e-05i,0.00029176-0.00053856i
-0.00059868+0.0010576i,-0.0010062+0.0015147i,-0.0017392+0.0018228i,-0.0012545+0.0012084i,-0.00026013+4.3949e-05i,2.409e-05-0.00071463i,0.00022185-0.00088515i,-0.000155-0.00096536i,-0.00019615-0.00052977i,0.00018239-0.00025022i,0.00033513-0.00077265i,0.00021021-0.00096195i,0.00036364-0.00093992i,0.00037377-0.00017762i,-0.00011397+0.0011162i,8.4536e-05+0.0012132i,0.00087927+0.00045297i,0.0011949-8.8822e-05i,0.00013349+5.1375e-05i,-0.00063869+0.00025756i,-0.00042285+0.00020983i,-0.00016627+0.00010923i,0.00038057-0.0001042i
0.00012719-0.0013357i,0.00066208-0.0010236i,0.0005849-0.00054538i,-0.00057512-7.4967e-05i,-0.0016418+0.00041587i,-0.0013985+0.00032738i,-0.00046541-2.9439e-07i,-0.0007138+0.00074474i,-0.0012356+0.000774i,-0.0010014-0.00039897i,-0.00072995-0.00024546i,-0.00097566+0.00012368i,-0.00093217-0.00012453i,-0.00051063-0.00030394i,-1.3752e-06+1.4092e-05i,0.00065564+0.00025839i,0.00064694-0.00036093i,-0.00011967-0.00075738i,5.226e-05-0.0007196i,0.00010393-0.00048954i,-0.00037611-3.5352e-05i,-0.00018353-0.00034281i,0.00028168-0.00068219i
