0.0003227-0.0012841i,0.00053975-0.0010518i,-0.00011063-0.00047495i,-0.0014448+0.00043989i,-0.0027179+0.0010053i,-0.0023904+0.0011776i,-0.00052352+0.0015691i,0.00058588+0.0016822i,0.00070794+0.00048901i,0.00068606-0.00037008i,0.00059236-0.00013889i,0.00054013-0.00051i,0.00053002-0.0012428i,0.00068602-0.0010708i,0.00076077-0.00025402i,0.00059945+0.0001703i,0.00054357+0.00038816i,0.00063575-1.0359e-05i,0.00026074-0.00066581i,-0.00061696+5.5144e-05i,-0.00031764+0.00074505i,0.00069837+0.0006805i,0.0006997+0.00061128i
0.00072932+0.00031899i,0.00096547+0.00034708i,0.0016462+1.4468e-05i,0.0012517+0.00098454i,5.8087e-05+0.00077521i,0.00013024+0.00035576i,0.00059426+0.00043155i,0.00011886+9.6386e-05i,-0.00027222-3.2804e-05i,4.688e-05+0.0002164i,-0.00032015+0.00042881i,-0.00081179+0.00052687i,-0.00037866+0.00014921i,4.7807e-05-0.00036571i,0.00015993-0.00080897i,-6.5296e-05-0.00069191i,-0.00030393+0.00068988i,-0.00034553+0.0014461i,-0.00042448+0.00060569i,-0.00045454+7.1412e-05i,2.594e-05+8.7727e-05i,0.00062199-0.00033616i,0.00052532-0.00048534i
0.0017477+0.00095581i,0.0028507+0.00054042i,0.0026651-0.00047883i,0.0016277-0.00026976i,0.00046162+0.0002374i,0.00022921+0.00033079i,-0.00029375-8.5371e-05i,-0.0006549-0.00042481i,-0.0001667+3.5881e-05i,0.00015407+0.00045078i,0.00030252+0.00047324i,0.00019845+0.00029476i,3.9011e-05-3.5295e-05i,-3.5215e-05-0.00063606i,6.4423e-05-0.00037055i,-5.5394e-05-2.5009e-06i,-0.00052481+0.00052983i,-0.00022478+0.0010071i,0.00039499+0.00053241i,-5.1397e-05+0.00023773i,-9.0551e-05+0.00083037i,-5.0864e-05+0.00084177i,0.0005399+0.00015918i
-0.00049542-0.00025432i,0.00053687-0.00061151i,0.00071288-0.00053877i,-0.00038592-0.00042885i,-0.00058305-2.1796e-05i,-0.00037583+0.00049317i,-0.00014159+0.00069376i,-0.0002221+0.00068867i,-0.00011481+0.00054479i,-8.5867e-05+0.00065393i,-0.000442+0.0006515i,-0.00070354+0.00070211i,-0.00070367+0.00080101i,-0.00048078+0.0011372i,-0.00024037+0.00080814i,-0.00035765-0.00064675i,0.00042138-0.0010821i,0.00076848-0.00055296i,0.00011985-0.00055642i,5.4678e-05-0.00019491i,6.8393e-05+0.00076998i,-0.00031159+0.00048141i,4.4637e-05+0.00022927i
0.00046877-0.0012787i,-0.00057626-0.00063824i,-0.00018793-0.0002315i,0.00022098+0.0007065i,-0.00081211+0.0013824i,-0.0018928+0.001241i,-0.0011278+0.0011886i,0.00040549+0.0009153i,0.00069885+0.0007751i,-0.00011777+0.00073822i,-0.00077245+0.0007951i,-0.00082214+0.00047409i,-0.00042055+0.0003171i,-3.6539e-06+0.00049576i,0.00046262+0.00015681i,0.00026897-0.00039185i,-0.00012189-0.00045677i,0.0001804-0.00029415i,0.00022784-0.00011929i,-8.9702e-05-0.00075682i,0.00034811-0.00058913i,0.00077434+0.0005673i,0.00050033+0.0010832i
-0.00023935-0.00080801i,4.2481e-05-0.0011552i,-5.1184e-05-0.001236i,-0.00043839-0.0013737i,3.9734e-05-0.0011175i,0.001092-6.0292e-05i,0.0012382-0.00017354i,3.0195e-05-0.00063892i,-0.00086148-8.4609e-05i,-0.00070588-1.0945e-05i,-0.0005588-0.00036949i,1.2414e-05-0.00056281i,0.00010882-0.00057823i,-8.3101e-05-0.00012009i,0.00013085+3.8029e-05i,0.00067865-0.00025261i,0.0012153-7.2265e-05i,0.00076975+0.00049987i,0.00075434-3.6034e-05i,0.00064084-0.00031754i,5.101e-05-0.00039154i,2.4429e-05-0.00040855i,-0.0003638-0.00019527i
0.00030238-0.00013585i,0.00049617-0.0013963i,0.00018835-0.0018441i,-0.00034295+0.00018018i,-0.0013662+0.0014173i,-0.0011544+0.00093571i,-0.00010628+0.00053236i,-1.1466e-05-2.9575e-05i,8.2501e-05-8.8618e-05i,-0.00064969-8.1381e-05i,-0.0012642-0.00074515i,-0.0010219-0.00084907i,-0.0012375-0.00057317i,-0.00080238-0.00025824i,0.00046384+0.00015363i,0.00064813+0.0008181i,-0.00020496+0.00075778i,-0.00085145+0.00095736i,-0.00033495+0.00086791i,0.00041332+0.00030815i,-1.7581e-06+0.0001948i,-0.00090103-0.00071547i,-0.00063911-0.0013108i
-0.00073814-0.00048828i,0.00026424-3.9434e-05i,0.00032607-0.00066553i,0.0002623-0.00046718i,0.00035681+8.1975e-05i,0.0001979+0.00069399i,-0.00036992+0.0009352i,-0.0011654-0.00022548i,-0.00083346-0.0007083i,-0.00012629+0.00070429i,7.0369e-05+0.0012105i,0.00044504+0.0010192i,0.00084781-1.6862e-05i,0.00018931-0.0012663i,-0.0004764-0.0015209i,-0.00053173-0.0009081i,-0.00023851+0.00034246i,-0.00037345+0.00091871i,-0.0011744+0.00047809i,-0.00065409+0.00051697i,0.00012195+0.00042874i,6.9029e-05-2.6047e-05i,0.00018922+0.00053959i
0.0028683-0.0026432i,0.0013829-0.0019577i,-0.00030465-0.0024367i,-0.0015257-0.0015614i,-0.0023615-4.9789e-05i,-0.0012195+0.0009695i,0.00017498+0.00075729i,0.00062247-0.00017446i,0.00034801-0.00040011i,-0.00071914-0.00032238i,-0.0012708+5.1008e-06i,-0.0006741+0.00051088i,0.00015219+0.00045176i,0.0004994-6.8895e-06i,0.00073696-0.00081849i,0.00083585-0.00031647i,0.00060108+0.00081852i,0.00030852+0.00085288i,3.8246e-05+3.1262e-05i,0.0004481-0.00034449i,0.00050121-5.2575e-06i,-0.00028686-0.00019713i,-0.00026309-0.0004023i
0.0013284-0.00030649i,0.0006289-0.00098269i,0.00024156-0.0010667i,0.00011991-0.00071744i,-9.5955e-05-0.00034336i,-0.00048887-0.00097602i,-0.0007098-0.0010285i,-0.0006342-0.00064618i,-0.00028381+3.5117e-05i,-0.00052294+0.0003712i,-0.00054088-0.00033954i,0.00019789-0.0003639i,0.00020458-0.00044714i,0.00044902-6.8337e-05i,0.0011179+0.00076975i,0.00056128+0.0010001i,-0.00040778+0.00018169i,-0.00021346-0.00012799i,-0.00010831+0.0001962i,-0.00041214+3.1712e-05i,-0.0002218+4.8879e-07i,0.0001138+0.0003348i,-9.5079e-05+0.00025091i
0.0016726-0.0017016i,0.0017963-0.00092701i,0.0011917-0.00098316i,-0.00049824-0.00076519i,-0.00098217+0.00020399i,-0.0009644+0.00037428i,-0.00085456-2.7322e-05i,-0.00067074+0.00012275i,-0.00059009+0.00041992i,-0.00019749+0.00074365i,-0.00031393+0.00072022i,-0.00051645+0.0010498i,-7.2111e-05+0.0010808i,0.00027506+0.00030311i,0.00056824-0.00074115i,-6.882e-05-0.0012786i,-0.0005561-0.00064645i,-9.5508e-06+6.285e-05i,-0.00012779+0.00042568i,-0.00075532-4.6222e-05i,-0.00095413-0.00067558i,-0.00098501-0.00045557i,-0.00052022-0.00050776i
-0.00033337+0.00014593i,-0.00089178+0.00027983i,-0.0011957-0.00037054i,0.00033159-0.00099764i,0.0013034-0.0003549i,0.00065499+0.00084235i,0.00025967+0.0011862i,0.00045896+0.0012618i,-0.00028165+0.00064354i,-0.0008384-0.00019125i,-0.00043543-0.00059698i,-0.00071076-5.9619e-05i,-0.00065249+0.00042053i,0.0002314+0.00020814i,0.00037429+0.00057266i,9.0422e-05+0.00089013i,0.00035111+0.0007171i,5.4816e-05+0.00051187i,-0.00047051+0.00020733i,-0.00016389+5.9463e-05i,-0.00024844+9.2195e-05i,-0.00075762-0.00033663i,-0.00099903-0.000926i
-0.0022316+0.00021913i,-0.0017863+0.00026291i,-0.00093884+0.00030969i,-0.00091001+0.00038792i,-0.00084036+0.00014581i,-0.00054057-0.00020182i,-0.00049271-1.0674e-05i,-0.00063375-1.0112e-05i,-0.00065434-2.6916e-05i,6.8745e-05+0.00031984i,0.00076121+0.00023753i,0.00054761+0.00022134i,-0.00026215+0.00020307i,-0.00082023-4.4957e-05i,-0.00083679-0.00047274i,-0.0003455-0.0013522i,-0.00023826-0.001346i,-0.0003308-0.000427i,-0.00079864+7.8222e-05i,-0.00098665+0.00016785i,-0.00066495+2.9632e-06i,-0.00058599-0.00085986i,-0.00080672-0.0010566i
0.00025689-0.001961i,-0.00055552-0.0024362i,-0.00068532-0.0027813i,-0.0010283-0.0011204i,-0.0019112+0.0010731i,-0.0014041+0.0020878i,-0.00011014+0.001765i,0.00048915+0.00067819i,0.00039269+0.00011388i,-4.051e-05-5.3924e-05i,-0.00062473-0.00042656i,-0.00057354-0.0003469i,0.00011413+0.00063118i,0.000547+0.00019365i,0.0013448-0.00072936i,0.0018464-0.00048837i,0.0010857+0.00035321i,-0.00049136+0.00099871i,-0.00091751+0.00021363i,-0.00022081-0.00073856i,0.00036011-0.00017997i,0.00073787+0.00025825i,0.00086609+2.3157e-05i
0.0016947+0.0015363i,0.002453+0.0010304i,0.0019121+0.00018137i,0.00061248-0.00043209i,0.00032365-0.00098746i,0.0010404-0.00079886i,0.0011287-0.00068242i,0.00029358-0.00062528i,-0.00014885-0.00011315i,-0.0002639+0.00038647i,0.00012907+0.0003906i,-0.00020049+0.00023351i,-0.00081456+1.3364e-05i,-0.00026817-0.00018957i,-0.0002918+0.00050263i,-0.0003595+0.0014707i,-0.00014676+0.0011333i,0.00021551+0.00025225i,0.00057712+0.00025306i,0.00055155+0.00064155i,0.0001187+0.00072077i,-0.00015887+0.00021282i,0.00060057-0.00096296i
-0.0015786-0.0012053i,-0.0024567-0.0011187i,-0.0019754-0.00087443i,-0.0017576-0.00033405i,-0.0020391-0.00055948i,-0.0013247-0.0008621i,-0.0002138-0.0010505i,0.00076823-0.0013706i,0.00058865-0.0012627i,-0.00047511-0.00043227i,-0.00066291+0.00062003i,-0.0002885+0.00049687i,0.00026489-0.00013978i,0.00023592-0.0008309i,-0.00012833-0.0012801i,0.00085136+8.853e-05i,0.0014063+0.0010936i,0.00097438+0.0009589i,0.00069009+0.00069745i,0.00015433-2.2404e-07i,-0.00038874-0.00039071i,3.4728e-05-0.00028489i,0.0003783-0.00039604i
0.0017866+0.00047179i,0.002909-0.00011801i,0.0020997-9.6029e-05i,0.0011327-0.00095469i,-7.4522e-06-0.00049497i,-0.0014938+0.00030115i,-0.0013424-4.0766e-05i,-0.00058465+0.00035324i,-0.00052175+0.00093159i,-0.00021412+0.00068248i,-8.4657e-05-8.0993e-06i,-0.0002965+0.00059354i,0.00021864+0.00083649i,0.00015576-0.00014276i,-0.00036677-0.00056976i,-0.00067677-0.00038814i,-0.0014033+0.00059159i,-0.001553+0.00069253i,-0.0002327-2.1027e-05i,0.00063695-0.00020519i,0.00078542-0.00015317i,0.00047269+3.8739e-05i,-0.0003231-0.00014391i
0.001001-0.00014796i,-3.5355e-05-0.0014252i,-0.00042327-0.00096686i,0.00036155-0.0004517i,0.00067861+0.00032191i,0.00029108+0.0012988i,0.00018345+0.00093408i,0.00021918-0.00027801i,0.00031477+6.8406e-05i,0.00033283+0.00036324i,0.00081257-0.00025879i,0.00136-9.9664e-05i,0.0013798+0.00030182i,0.0013611+0.00041339i,0.0014445+0.00055869i,0.00071222+0.00059483i,0.00027116+0.0008918i,0.00079091+0.0013442i,0.00063655+0.0004682i,-4.9628e-05-0.00042505i,-0.00082234+0.00043728i,-0.0014899+0.00078042i,-0.00070306+0.00045397i
7.9615e-05-0.00063475i,-0.00059606-0.00044704i,-0.0014238-0.0005927i,-0.00083421-0.00043667i,-8.8063e-05-0.00020486i,-0.00011247+0.00060341i,-0.00019979+0.00097383i,-4.2213e-05+0.00059804i,0.00047412-0.00068965i,0.00054592-0.00084248i,-0.00067195+0.00025646i,-0.0013395+0.00029727i,-0.00085141+0.00057598i,0.00022213+0.00041691i,0.00056175-0.00068988i,7.9528e-05-0.00027161i,-0.00020478+0.00090945i,-0.00044131+0.0012594i,-0.00015901+0.00058105i,0.00044696+0.00013917i,0.00045794+0.00045752i,0.00018583+0.00044302i,-0.00012421-0.00013786i
-0.0004668-0.00076387i,-9.4597e-05-0.00030856i,0.0010452+0.00025786i,0.00050524+0.00031951i,-0.0001272-0.00015486i,0.00025759-0.00016856i,0.0001795+2.2309e-05i,-0.000211-0.00042264i,-0.0007938-0.0004951i,-0.00096739-0.00023308i,-0.00044123+3.8398e-05i,-1.9063e-05+0.00017748i,-0.00011792-0.00013968i,0.00056286+7.9387e-05i,0.0010839+0.00035524i,0.00071721+0.00079295i,0.00039429+0.00084098i,0.00014395+0.0002038i,0.00013249-0.00027459i,0.00028983-0.00076076i,0.00041606-0.0007414i,0.00021329-0.00063193i,-0.00039945-0.0011568i
0.0022522+0.0010583i,0.0029969-0.00017872i,0.0021046-0.0011163i,0.00039244-0.00088744i,-0.00048367-0.00031794i,-0.000279-0.00015798i,0.00044414+0.00022348i,0.00071027+0.00023977i,0.00026677+0.00021448i,-0.00025472+0.00044692i,-0.00081987+0.00047465i,-0.00046334-0.00011947i,0.00026807-5.6732e-05i,0.00022355-7.7067e-05i,0.0012446+0.00014738i,0.0011235+0.00083704i,5.7184e-05+0.0007596i,-7.0177e-05+2.1278e-05i,0.00028223-8.9008e-05i,0.00053829+6.4935e-05i,7.0567e-05+9.1092e-05i,-0.00019314+0.00034458i,-0.00011282+0.00038427i
0.00051167-0.00043136i,7.5862e-05-0.0011879i,-0.00041677-0.00074111i,0.00012049-0.00034471i,0.00068717+0.00051935i,-0.00048816+0.0014256i,-0.0014343+0.0010169i,-0.00020208-0.00012483i,0.00036171-0.00092083i,-0.0002836-0.00091988i,-0.00043424-0.00036569i,-0.00028379-0.00015173i,-0.00019178+0.0001987i,0.0003332+0.00028512i,0.00039823-0.00020246i,0.00029848-0.00014442i,0.00053112+0.00043019i,0.0004112+7.991e-05i,-0.00011945-0.0006536i,-0.00044954-0.00076334i,-0.00064754-0.00098086i,1.9949e-05-0.00038299i,0.00043686+0.00042992i
4.3738e-05+0.00031764i,0.0018124+5.8339e-05i,0.0018996-0.00080265i,0.00071959-0.00022484i,-4.2328e-06+0.0010464i,-0.00032286+0.0014717i,-0.00010462+0.00093783i,0.00051343+0.00028071i,0.00018318-0.0003388i,0.00020525-0.00047963i,0.00012084-2.7273e-05i,8.5302e-06-5.3999e-05i,-0.0004741-0.00054595i,-0.0011282-0.0015834i,-0.00062516-0.0019206i,-8.4448e-05-0.00089149i,0.00017094+2.7636e-05i,0.00049307+0.00024708i,0.00061476-0.00026865i,-0.00048408-0.00039027i,-0.0013803-0.00013378i,-0.00037073+9.3543e-05i,0.00023549+0.00023801i
-0.0020136-0.00013602i,-0.0020429+0.00042011i,-0.0010284+0.0013992i,-0.00060914+0.001907i,-0.00024204+0.001522i,0.00016624+0.00012476i,7.9434e-05-0.00074862i,-0.0003063-0.00064722i,0.00025658-0.00021264i,0.00062409-0.00015195i,0.00056742-0.00013292i,0.00027406+0.00016298i,-0.00071551-0.00018585i,-0.0010345-0.00013842i,-0.00082442+0.00021514i,-0.00045641+0.00029834i,-0.00048571+0.00039749i,-0.00015509-0.00024346i,0.00028264-0.00062049i,-0.00014472-4.4872e-06i,9.2644e-05+0.0015679i,0.00014105+0.001679i,-0.00042264+0.00034245i
0.0010179-0.00063811i,0.001342-0.00064725i,0.00044954-0.00031412i,-0.00075723+0.00019338i,-0.0010289+2.7961e-05i,-0.00098486+0.00030181i,-0.00069495+0.00050742i,-9.5164e-05+2.0845e-05i,2.9091e-05-0.00093153i,0.00031407-0.00044204i,0.00078942+0.00027423i,0.00082161+5.5798e-05i,0.0010988-0.00053849i,0.00068054-0.0010615i,-0.00014403-0.0010743i,-0.00079242-0.00044313i,-0.00094362+0.00046553i,-0.00067123-0.00027224i,-0.0007777-0.00027456i,-0.0010091+0.00022762i,-0.00023831+4.3476e-05i,0.00014824-0.0002749i,-0.00030582-0.00030006i
0.0013473-0.00012908i,0.00052957+0.00014673i,-0.00038363-0.0003052i,-0.00049638-0.00068594i,-0.00010866-0.00076684i,0.00018281-0.00011946i,0.00043481+0.00053733i,0.00066259+7.2324e-05i,0.00072952-0.00055588i,0.00048534-0.00099755i,-0.00027063-0.00075661i,-0.00060146+4.5137e-05i,-0.00068326-0.000277i,-0.00016757-0.0008373i,0.00073078-0.00058312i,0.0011781-0.00035669i,0.0015423-0.00010623i,0.0012533+0.00085368i,0.00018954+0.00072046i,-0.00034499-2.522e-06i,-0.00019956-0.00011849i,-8.5454e-05+9.6362e-05i,0.00016365+0.00043223i
0.00097023+0.00079641i,0.001965+0.00051058i,0.0020783+0.0010001i,0.0010108+0.00059551i,0.0002261-0.00053684i,0.00069894-0.00054012i,0.00044105+0.00030998i,9.2107e-05+0.00036376i,0.00051271+0.0001931i,1.5022e-05+7.9077e-05i,-0.00060505+4.411e-05i,-0.00052206-0.00015199i,-0.00013105+0.00018027i,-7.6431e-05+0.00046722i,0.00010101-0.00022029i,0.00051311-0.00027841i,0.00059535+0.00030696i,0.00011354+0.00034711i,-0.00089656+0.00014946i,-0.0012041+2.0452e-06i,-0.00058128+7.4338e-05i,5.8592e-06-0.00029416i,2.4155e-05-0.00050861i
-0.00032868+0.00037435i,2.0291e-05-0.00029106i,0.0014596-0.0012128i,0.0012657-0.0019691i,0.00022793-0.0013355i,-0.00070754+0.00055944i,-0.00081183+0.00058314i,0.00012843-0.00032535i,0.00060963-7.2871e-05i,0.00077901-5.9602e-05i,0.00080868-3.1087e-05i,0.0006707+0.00030934i,0.00027668+0.0015794i,-0.00019201+0.0019699i,-0.00015419+0.0011788i,-0.00074384+0.0010862i,-0.0010795+0.00094131i,-0.00021814+0.0002881i,-2.6163e-05-0.00010569i,0.00022247-0.00037541i,0.00067909-0.0006332i,-0.00032134-0.00032678i,-0.00087864+3.6236e-05i
-0.00073009+0.0002342i,-0.00041433+0.00049106i,-0.00030312+0.0012588i,-0.00018245+0.00096199i,-0.00013971+0.00025867i,0.0003472+0.00021574i,0.00039875+0.00042746i,-0.00046379+0.0009074i,-0.00032693+0.00083578i,-0.00021306+0.00022863i,4.2892e-05-0.00024342i,0.0013977-1.755e-05i,0.0013047+0.00040572i,-5.594e-06+0.00059338i,-0.00049665+9.1162e-05i,-0.00040746-0.00055258i,-0.00014084-0.00040705i,-0.00029106+0.00018368i,-0.0011853+0.00057739i,-0.0013468-0.00021i,-0.0010492-0.00050141i,-0.00064483-0.00042899i,0.00019399-0.00069147i
0.00094624+0.0008725i,0.001581+0.0015747i,0.002469+0.00082217i,0.0022283-0.00056145i,0.00027372-0.0011515i,-0.0010313+0.00011195i,-0.00066635+0.00099822i,0.00031962+0.00019268i,0.00061614-0.00088305i,3.8412e-05-0.0011796i,0.00022129-0.000408i,0.00052353+0.00036474i,0.00011349+0.00082405i,-0.00024484+0.0010499i,-0.00038547+0.00083825i,-0.00057038+0.00027483i,-0.00076899+0.00023299i,-0.00058444+0.00072873i,-0.00046364+0.00056468i,-0.00017554-6.5611e-06i,0.00035316+4.2385e-05i,0.00022584+0.00052002i,0.0005708+0.00088119i
-0.0011421+0.0012283i,-0.00064798+0.00056667i,-0.00029208+0.00068268i,-0.00062603+0.0010496i,-0.00040301+0.00080712i,0.0002739-0.00034639i,0.00023479-0.00060686i,-1.677e-05-7.0597e-05i,2.8528e-05+0.00024635i,0.00061955+0.00048816i,0.0010382+0.00057283i,-0.0003701+0.00054175i,-0.00097648+0.0005591i,0.00017638+0.00046481i,0.00056345-0.00031048i,3.5058e-05-0.00090958i,-0.00018506-0.00027564i,-0.00061093+0.00037508i,-0.0006024+0.00038163i,0.00012189+0.00049121i,-7.5528e-05+0.000146i,-0.00079348-8.6354e-05i,-0.001082-0.00050177i
-0.0011603+0.00013398i,-0.00017462+0.00018705i,0.00031691+0.00047479i,0.0009004+0.0011944i,0.00016807+0.0020177i,-0.0004934+0.0022532i,-0.00049065+0.0016423i,-0.00042358+0.00091838i,-0.00028881+0.00031244i,-0.00023514-3.681e-05i,0.00020941-0.00043294i,0.00029976-0.00048602i,0.00060363+0.00052878i,0.00088951+0.00080323i,0.00044343-0.00040934i,0.00023763-0.00039304i,7.2415e-05+0.00028697i,-0.0011048+0.00049181i,-0.0010663+8.6548e-05i,0.00015509+0.00017068i,0.00047123+2.0791e-05i,-0.00020323-0.00054364i,-0.00057501-0.00063558i
-0.001105+0.00015879i,-0.00053181+0.00065258i,-2.399e-05+4.7177e-05i,-4.9053e-06+2.55e-05i,-0.00018214+0.00038918i,-0.00020041+8.2301e-05i,-0.00019968+0.0002184i,-0.0001934+0.00091209i,-0.00011728+0.00037982i,-0.00052737-0.00029025i,-0.00048709-0.00011694i,0.00066041-0.0002038i,0.00055111+1.3502e-05i,-0.00033897+0.00037182i,-0.00074431-0.00013887i,-0.00064269-0.00035888i,-0.00029792-0.00014316i,-0.00047501+0.00029422i,-0.00029275+0.00067805i,-0.00065459-7.5291e-05i,-0.0012758-0.00047204i,-0.00087282-0.00015637i,-0.00057419+7.3064e-05i
0.00048326+1.9297e-05i,0.00014385-0.00028996i,0.00019582+0.00061536i,0.00013822+0.0008972i,-0.00013993+0.00062369i,-0.00084115+0.00046574i,-0.00031804+0.00042848i,0.00064381+0.00017986i,0.0010463-0.00019779i,0.00073497-0.0001784i,-0.00022744-0.00040547i,-0.00045314+0.00015807i,-0.0001687+0.00015951i,-0.00022902+7.5823e-05i,-0.00070483+0.00073498i,-0.00095665+7.5975e-05i,-0.00089869-0.00034551i,-0.00057177-0.00051588i,0.00026658-0.00014708i,-7.1429e-05+0.00072841i,-0.00021844+0.00061568i,-8.6001e-05+3.6294e-05i,-0.00052171-0.0005981i
-0.00083695+0.00081304i,-0.000458+0.0011835i,0.0008833+0.0019444i,0.0013862+0.0019231i,0.001218+0.0015608i,0.0011075+0.001028i,0.00012032+0.0003579i,-0.00018768-0.00013109i,0.00046425-0.0002651i,0.00095494+0.00010191i,0.0013655+0.00019158i,0.00063156-0.00038772i,-0.00032006-0.00058665i,-0.00024903-1.5412e-05i,0.00026892-0.00025909i,-0.00028111-9.1688e-05i,-0.00076458+9.9593e-05i,-0.00049615-0.00026352i,-0.00011491+0.00023935i,0.00027445+0.00085325i,0.00036261+0.0008067i,0.00046241+0.00063833i,-0.00013941+0.00022615i
0.0015011-0.0010673i,0.0010644-0.0015399i,0.0010328-0.001298i,0.00095735-0.00089352i,-0.00017211-0.00080919i,-0.00084932-0.00052053i,-0.00045937+0.00090212i,0.00053674+0.00069322i,0.0011533-0.0002548i,0.00047333-0.0003755i,-0.00023998-0.0003026i,-0.00013685+0.00025412i,-0.00029844+0.00054588i,-0.0006285+0.00043429i,0.00088937+0.00074351i,0.00087788+0.00085396i,-0.00068791+0.00089913i,-0.00081763+0.00078219i,-0.00045677+0.00024058i,-9.3737e-05+0.0005014i,-0.00048177+0.0011056i,-0.00088716+4.6345e-05i,1.7808e-05-0.00012931i
0.00024389+0.0013587i,0.00053591+0.0016015i,0.0005881+0.0024027i,-0.00016412+0.0020649i,-0.00033668+0.00068055i,0.00016256+0.00010088i,-0.00010069+0.00031145i,-0.00086582+0.00041744i,-0.0011086+0.00036525i,-0.00019247+4.4763e-05i,0.00049549+0.00012292i,4.8997e-05+0.00012112i,-0.00019037+0.00032501i,-0.00026677+0.0007328i,-0.00072543+0.0013015i,-0.00054289+0.00091777i,-0.00055051+9.6494e-05i,-0.00036344+0.00046479i,0.00027525+0.00061071i,-0.00034319-0.00014006i,-0.00090514-0.00050952i,-0.00097634-0.00027603i,-0.0011326-0.0001287i
-0.0017716+0.0003612i,-0.0019255+0.00033613i,-0.001561+0.0009153i,-0.00022899+0.0010626i,0.00087181+0.00089407i,0.00072605+0.0005874i,0.00027748+0.00041926i,-0.00010922+0.0006716i,0.00027437+0.0012022i,0.00093938+0.0010937i,0.00016567-0.00015062i,-0.0005774-0.00080254i,-7.3175e-05-0.00034209i,0.00021695-0.00061484i,-6.045e-05-0.00023721i,4.9894e-05+6.7949e-05i,-0.00010385-0.00017969i,-0.00064218-0.00022453i,-0.00053972-0.00019336i,0.00015802+0.00049205i,0.00050616+0.00017871i,1.9502e-05-0.00034918i,-0.00017984-0.00015531i
-5.3254e-05-0.00037581i,-0.00020386-0.00080583i,-0.00059163-0.00051997i,-0.00096396+0.00010343i,-0.0016217+0.00052309i,-0.00097168+0.00057563i,-5.5932e-05+0.00015017i,-0.00076564+7.73e-05i,-0.0010413+0.00016266i,-0.00049925+0.00010033i,-0.00043241+0.00082844i,-0.0010367+0.0011758i,-0.00017419-0.00074995i,0.00044696-0.001831i,0.00031232-0.0013574i,0.00056492-0.00082764i,0.00054968-0.00053262i,0.00025559-0.00019065i,0.00019379-0.00018073i,0.00029088+0.00027459i,0.00049905-0.00015629i,0.00083314-0.00099985i,3.1208e-05-0.00082831i
-0.0015068-0.0009095i,-0.0011885-0.00061208i,-0.001063+7.9779e-05i,-0.0015512+0.00074222i,-0.0014832+0.00026811i,-0.00049593-0.00034146i,0.00032252-0.00090858i,0.00080212-0.00068217i,0.00057959-0.000217i,0.00040212+0.00033061i,0.00079579+0.00079129i,0.00072592+0.00025293i,0.00029049-0.00029191i,0.00015585+2.2245e-06i,-0.00012436+0.00016458i,-0.00069183+0.00026728i,-0.00059608+0.0001139i,7.5113e-05+0.00041332i,0.00020827+0.00046559i,0.00022763-0.00017549i,0.00045823+0.00034381i,1.867e-05+0.00065636i,-7.4994e-05-0.00058992i
0.0012565+0.0019858i,0.0020918+0.0018383i,0.00082077+0.0010283i,-0.00017907+0.00085889i,-0.00043614+0.0011225i,-0.00044772+0.00059167i,-0.00094577+8.8314e-05i,-0.0010661-0.00014798i,-0.00079862-0.00021111i,-0.0002028+0.00045255i,0.00062018+0.0009197i,0.00088138+0.00081743i,0.00032949-0.00019194i,-0.0001792-0.00058892i,-0.00064508+0.00028386i,-0.0014475+0.00079166i,-0.0011158+0.00052325i,0.0002255+0.00061957i,0.00087261+0.00018062i,0.00050014-0.00096537i,0.0004026-0.00085987i,2.0948e-05+3.1318e-05i,-0.00043384+0.00075933i
-0.0027291+0.00074564i,-0.0011333+0.0010151i,-0.0005249+0.00091363i,-0.00053134+0.0012461i,0.00041272+0.0014624i,0.00033461+0.00073732i,7.1631e-05-0.00051652i,0.00024449-0.001081i,-0.00039201-0.00032617i,-0.00045821+0.00093699i,-4.8197e-05+0.0012427i,-5.7241e-05+0.00044881i,-0.0004729-9.1937e-05i,-0.00040782+0.00022601i,-0.00047619+0.00063952i,-0.00052125+0.00012294i,-0.00053561-0.00076631i,-0.0010308-0.00087896i,-0.00042533-0.00047506i,0.00081647+0.00037701i,0.00080389+0.00094255i,0.00047136+0.00060982i,0.00044643+0.00054213i
0.00092045+0.0016735i,0.00047351+0.0014409i,-0.00025662+0.00062701i,-0.00061228+5.8319e-05i,-0.0011994-0.00034059i,-0.00044447+8.2501e-06i,0.00050185+0.00092687i,0.0010599+0.0010313i,0.0013938+0.00096895i,0.00084364+0.00032918i,-2.3577e-05-0.00087427i,-0.00054708-0.00087526i,-0.00015109+0.00044256i,0.00047658+0.001463i,0.00064011+0.001255i,0.00074303+0.00076162i,-1.7332e-05+0.00048531i,-0.00083154-0.00019449i,-0.00036+0.00022285i,-8.6015e-05+0.00016853i,7.7484e-05-8.2301e-05i,9.7037e-05-0.00022407i,-7.5194e-05-0.000422i
