-0.0048625-0.0020999i,-0.0046156-0.0017384i,-0.0049811-0.00025904i,-0.0050029+0.0014274i,-0.0048207+0.0022615i,-0.0025482+0.0013837i,-0.00060045+0.00059275i,-0.00054973+0.00097961i,-0.00065985+0.00054292i,-0.00069117+8.2564e-05i,-0.00030184+0.00046792i,-0.00020751+0.0012009i,-0.00057372+0.00078694i,-0.00057551+0.00064252i,-0.0011647+0.0013829i,-0.00046283+0.0015011i,0.00066494+0.0010731i,0.00030607+0.00051178i,0.00041045+0.00053774i,0.00063055+0.0011682i,3.7591e-05+0.00063116i,-4.9453e-05-0.00058554i,0.00029599-0.00080303i
0.0010938-4.4433e-05i,0.0016831-0.00070303i,0.0020863-0.0014829i,0.0010058-0.0018238i,-0.0013433-0.0017358i,-0.0024303-0.0012788i,-0.0014426-0.00047789i,-0.00062246+0.00039819i,-0.00044042+0.00031815i,-0.00051694+0.0004107i,-0.0010642+0.00012763i,-0.00070569-0.0003992i,-0.00056531-0.00041244i,-0.00070531+3.7774e-05i,0.00015624+9.3354e-05i,0.00085106-0.00054152i,0.00059124-0.00017706i,0.00026307+0.0002055i,5.9347e-05+0.00048045i,-0.00029438+7.5177e-05i,-0.00094563-0.0004662i,-0.0010308-0.0001285i,-0.00065236+8.5277e-05i
0.00039638-0.00031749i,-0.00043322-0.00098874i,-0.0011436-0.002156i,-0.0019457-0.0015048i,-0.0028417-0.00052383i,-0.0028706-0.00037682i,-0.0016315-0.00075009i,-0.00070663+0.00021085i,9.681e-06+0.00076539i,0.00064133+0.00019161i,0.0002145+0.00035352i,-0.00080066+0.0001079i,-0.0010212-0.00011259i,-9.9425e-05+7.305e-05i,0.00030274+0.00056444i,8.4184e-05+0.00062757i,0.00044258+4.06e-05i,0.0013024+3.1361e-05i,0.001117+0.00050467i,-0.00014894+0.00062851i,-2.992e-05+0.00039322i,0.00070727-0.00024527i,0.00040812-0.00068322i
0.0014344+0.0004855i,0.0011345+0.00046012i,0.0016366-0.00098562i,-0.00010149-0.0013767i,-0.0021807+0.00036723i,-0.0018269+0.0013664i,-0.00059544+0.00070746i,-9.0182e-05+8.6511e-05i,-0.00020068+0.00051216i,0.00044202+0.00073341i,0.0010687+0.00021275i,0.00030393-0.00083336i,-0.00053572-0.0015341i,-0.00017909-0.0011499i,0.00045275+0.00011838i,0.0002145+0.00085425i,-0.00085614+0.00039063i,-0.00090735+0.00018268i,0.00025843+0.0012264i,-9.1637e-05+0.0015158i,-0.00064858+0.0012035i,-0.00066645+0.00078143i,-0.00041008+0.00010548i
0.0013454+0.0014555i,0.0010423+0.0012104i,0.0018799+0.00060383i,0.00068729+0.00029385i,-0.0012499-5.0686e-05i,-0.0013853-7.4204e-05i,-0.00086635+0.00080056i,-0.00048575+0.00098715i,-0.00063274+0.00059791i,-0.00014167-4.3099e-05i,0.00025423+8.6065e-05i,-0.00013865+0.0003641i,-0.00047417-1.4391e-05i,-0.00021197-9.2164e-05i,-0.00015597+0.00033325i,0.00027073+0.00014414i,6.5257e-05+1.5087e-05i,-0.00043475-0.00012014i,0.00010174-4.5101e-05i,0.00074049+0.00029067i,0.00094606+0.00021574i,0.00088345+5.0703e-05i,0.00048445-0.00022316i
-0.00015606+0.0012494i,0.00072+0.0011932i,0.0005746+0.00011891i,-0.00068076-0.0012084i,-0.001549-0.00076521i,-0.0012878+6.4113e-06i,-0.00024584+3.0873e-05i,0.00011924+0.00071536i,-0.000816+0.00094422i,-0.00068253+0.00088543i,0.00040714+0.00021763i,0.00052383-9.1742e-05i,-0.00016066+0.00036447i,-0.00055274+0.00032834i,0.00023174+4.6869e-05i,0.00071543+0.00023872i,0.00032887+0.00021717i,0.00020481+0.00044789i,-0.00011482+0.00064792i,-0.00032551+0.00034876i,0.00086564-0.00017888i,0.0016695-0.00031684i,0.00058656+0.00023796i
0.001217+0.0012715i,0.0013754+0.00070185i,0.00065201-0.0013517i,-0.00081037-0.00105i,-0.0020319-0.00050506i,-0.0019616-0.0012569i,-0.0011749-0.0011768i,-0.00054893-0.00049364i,0.00054084+0.00027711i,0.00069213+0.00088661i,3.6583e-05+0.00068388i,0.00040128+0.0003684i,0.0010068+6.072e-05i,0.00080306+0.00031452i,0.00071579+0.00023963i,0.00025562-0.00035592i,-0.0002077-0.00041155i,-0.00034934-0.00025095i,-0.0009847-0.00031509i,-0.00045751-0.00015206i,0.00053758+1.8589e-05i,0.00077412-0.00013078i,0.00035786-0.00023105i
0.00015522-4.2895e-05i,-0.00059902+7.6966e-05i,-0.0015138-0.00043737i,-0.0023335+0.00042641i,-0.0026594+0.0014225i,-0.00153+0.0017542i,-0.00047837+0.00077316i,-0.00039712-0.00019802i,-0.00070119-9.6119e-06i,-5.8137e-05+0.00082911i,0.0004982+0.0010803i,0.00018782+0.00106i,0.00045545+0.0005786i,0.00095539-2.786e-05i,0.00092764+0.00030956i,0.00019572-7.1531e-05i,1.8578e-05-0.00037237i,3.5702e-05-0.0002154i,-0.00017596-0.00013593i,0.00013713+0.00047339i,0.00039532+0.00038741i,0.00046976-0.00012118i,3.9443e-06-0.0004649i
0.00081783+0.000638i,0.00067733-0.00066115i,0.00040566-0.0018097i,-0.00035331-0.001095i,-0.0015447-0.00024748i,-0.0016804+0.000264i,-0.0014682-0.00018961i,-0.0011164+5.9244e-06i,-0.00060783+0.00084288i,-0.00060055+0.00059539i,-0.0010277+0.00016894i,-0.00086003+0.00079396i,0.00026498+0.00087722i,0.00041106+0.00094912i,3.6176e-05+0.0010265i,0.00010281+0.00059222i,0.00037676+3.3991e-05i,7.0629e-05-0.00046647i,-0.0004197-0.00034923i,6.4378e-05-0.00035913i,0.00028451-0.00072613i,0.00043743-0.00065574i,0.00020166-0.00043613i
0.0016408-0.0017428i,0.0018468-0.0014905i,0.0016067-0.0025362i,-0.00061297-0.0029444i,-0.0024193-0.0010802i,-0.0022487+0.00045983i,-0.0015384+0.0005447i,-0.0015482-0.00014136i,-0.0014395-9.8499e-05i,-0.00041918+0.00011299i,-9.4308e-05+0.00055555i,-0.00090411+0.00050727i,-0.00061309+0.00024101i,2.0908e-05+0.00067721i,-0.00015251+0.00059401i,0.00024287-0.00023537i,0.00094918-0.00039435i,0.0014163-0.00049509i,0.00097473-0.00039142i,0.00018407+0.00018823i,-0.0004705+0.00040642i,-0.00084742+0.00017086i,-0.00097312+0.000119i
0.00041575+8.456e-05i,0.00087664+7.6581e-05i,0.00075262-0.0011386i,-0.00069874-0.0014827i,-0.0022452-0.00055152i,-0.0023714+9.6288e-05i,-0.0014698+0.00021771i,-0.00065124-0.00031182i,-8.2336e-05-0.00017917i,0.00015315-2.58e-05i,-0.00023202-0.00013656i,-0.00024059+0.00036539i,0.00055591+0.00094104i,0.00040454+0.00041659i,-0.00044523-3.2572e-05i,-0.0003296-0.00051882i,-0.00024424-0.00082576i,-1.3394e-05+0.00020957i,0.00011768+0.00052401i,0.00042023-0.00053579i,0.00052314-0.0013406i,0.00062258-0.0011381i,0.00093179-0.00068021i
0.001311+0.00023497i,0.0014128+0.00032359i,0.0016769+0.0002401i,0.00034925-0.00031336i,-0.0015315-0.0013467i,-0.0012672-0.00094738i,-0.0008675+6.4267e-05i,-0.0011169-0.0003582i,-0.00056911-5.5004e-05i,0.00019239+0.0015576i,7.6053e-05+0.0013602i,-0.00042844-0.00018304i,-0.00023571-0.00057062i,0.00040721-3.0638e-05i,0.00084119+0.0002377i,0.0010965+8.4528e-09i,0.0012744-0.00036602i,0.00057024-0.00043556i,1.9367e-05+8.3843e-06i,0.00010051+0.00028376i,0.00069099+0.0002902i,0.00078262+0.0008326i,0.00076227+0.0013465i
-4.5834e-05+0.00017628i,-0.0004599+0.00073543i,-0.0011722+0.0007156i,-0.0020582+0.00032989i,-0.0024116+0.00068404i,-0.0024455+0.00059984i,-0.0015917+0.00023234i,-0.00016918+0.00025066i,0.0010583+0.00066013i,0.00092206+0.00055975i,-0.00023891+0.00040246i,-0.0001855+0.00065071i,-0.00021971+0.00047607i,-0.00038636-0.00027051i,0.0006585-0.000347i,0.00081092+0.00027249i,-5.0353e-06+0.0003754i,-0.00038632+0.00017847i,-0.00060922+0.00011878i,-0.00033866-0.00046831i,0.00022224-0.00065316i,-0.00027907-0.00063822i,-0.00046719-2.4606e-06i
-0.00015955-0.0008344i,-0.00066801-0.0013942i,-0.0027357-0.0016933i,-0.0036596-0.0017832i,-0.0033224-0.00047137i,-0.0018192+0.0010093i,-0.00068657+0.0012144i,-0.00071268+0.00097454i,-6.6515e-05+0.00039704i,0.00053508+0.00017021i,0.00030978+9.3988e-05i,9.665e-05+0.00013803i,0.00011159-0.00012541i,-0.00025118-0.00010518i,-0.00026582+0.00040691i,-0.00020691+0.000542i,-0.00011763+0.00024484i,0.00034431-0.00070039i,0.00038803-0.00056723i,0.00034606-0.00049422i,0.00078848-0.00092015i,0.0005667-0.00076161i,0.00025146-0.0001963i
-0.00065402+0.0015203i,8.3539e-06+0.001875i,0.00015321+0.0016058i,-0.00029742+0.0010332i,-0.00095609+0.00062311i,-0.0009152+0.00028302i,-0.00023235-0.00038263i,5.6113e-05-0.00023334i,0.00032178+0.00049815i,0.001289-4.8735e-05i,0.0012888-0.00025218i,7.5132e-05-9.8446e-05i,-0.00060658-0.00010223i,-0.00057605-0.00017658i,-0.00051939-8.0719e-05i,-0.00050824-2.8451e-05i,-0.00021949-0.00017341i,0.00043894-0.00019189i,0.00052425-0.00010604i,0.00022856+0.00046533i,-6.161e-05-2.5195e-05i,-0.00023185-0.00046354i,0.00013305+0.00035777i
-0.0013968+0.00063765i,-0.0013748+0.00048861i,-0.00092266+0.0005527i,-0.0013398+0.0006807i,-0.0011067+0.0010048i,-0.0010705+0.00057973i,-0.0016268-9.5851e-05i,-0.0012076+0.00045858i,-0.0011668+0.00050367i,-0.00041754+0.00033027i,-5.112e-06+0.00026567i,-0.00089224-7.3582e-05i,-0.00032234+0.0001249i,0.00071754+0.00016582i,0.0008907+0.00020095i,0.00066115-0.00015926i,0.00049734-0.00014243i,0.00011477+0.00064315i,-4.2932e-05+0.00023262i,0.00044474-0.00034101i,-0.00013279-0.00051776i,-0.00079149-0.00053169i,-3.1393e-05+0.00025165i
-0.00076818+0.00032078i,0.00067178+0.00011739i,0.00010523+0.00051487i,-0.0016997+0.00085475i,-0.0025643-0.00038846i,-0.0011125-0.001748i,-0.00050974-0.0013583i,-0.0012505-0.00020251i,-0.00066934+0.0010473i,-8.759e-05+0.0019837i,0.00029491+0.0012735i,-1.9192e-05-3.7473e-06i,-0.00030739+0.00016361i,0.00051614+0.0008401i,0.0014501+0.00072533i,0.0016554+0.00058235i,0.00086475+0.00073482i,0.000347+0.00056667i,-0.00018932-0.00016972i,0.00025735-2.9947e-05i,0.00096649-0.00011148i,0.00070263-0.00084204i,7.9431e-05-0.00085754i
0.00042926-0.0011762i,0.00054185-0.0010707i,-0.00067275-0.001426i,-0.0022429-0.00087209i,-0.0035427+0.00021359i,-0.0038592+0.00085711i,-0.002419+0.00077116i,-0.0015204-6.9408e-05i,-0.0011417-0.00042367i,-0.001241+4.7657e-05i,-0.0010722+0.00017507i,-0.00049315+0.00059059i,-0.00025397+0.00090376i,0.00039969+0.00080471i,0.00074988+0.0012549i,0.00032265+0.00084966i,0.00012728+0.00012969i,0.00024959+0.00013986i,0.00062878+3.8308e-05i,0.0013011-0.00066612i,0.0010327-0.00079888i,0.00047335-0.00076035i,0.00039649-0.00099871i
0.00074561-0.00034026i,-0.00055392+0.00054742i,-0.00030791+0.00090636i,-0.00026979+0.00050526i,-0.0010527+0.00063251i,-0.0016969+0.0012269i,-0.0015996+0.00084054i,-0.00077021-0.0001891i,-1.1717e-05-0.00015604i,0.00017836+0.00034647i,0.00032067+0.0005367i,0.00017298+0.00081749i,7.3782e-05+0.00072738i,0.00049843+0.00072574i,0.00055753+0.000566i,-6.5519e-06+5.4472e-05i,-0.00010063-0.00030655i,0.00075885+2.7517e-05i,0.00037813+0.00071487i,-0.00028285+3.2804e-05i,0.0005799-0.00044996i,0.0006663+0.00014512i,-2.4146e-05-0.00020798i
0.00046597-0.00056947i,0.00096485-0.001072i,0.00011033-0.00073287i,-0.0015452+0.00017817i,-0.0025584+0.00082988i,-0.0021834+0.00024507i,-0.0010991+0.00027203i,-0.00021108+0.0005027i,0.00011633-0.0002107i,0.00010805-0.00037381i,-0.00016345+0.00037658i,-0.00021476+0.00041701i,0.00046397+0.00052001i,0.00070276+0.00055177i,0.00087034-4.335e-05i,0.00040932-0.00019708i,-6.0633e-05+7.8627e-05i,0.00064148+3.7763e-05i,0.00039068-0.000428i,-1.8379e-05+3.494e-05i,-2.7708e-05+0.00056234i,0.00021199-0.0006145i,0.00032448-0.0012317i
-0.0012721+0.0014475i,-0.0006138+0.0015579i,-0.0011248+0.00093878i,-0.0031541+0.00066809i,-0.0038563+0.00055287i,-0.0017777+0.0009437i,-6.1962e-05+0.00090515i,6.1729e-05+0.00066598i,0.00031333+0.00055294i,5.4579e-05+0.00036707i,-0.00022418+0.00057374i,5.1191e-05+0.00028246i,0.00066182+0.00044393i,0.00042237+0.00025015i,-0.00025731-7.0238e-05i,-0.00043178+0.00057136i,0.00032042+0.00098991i,0.00058396+0.00079347i,0.00059958+0.00040987i,0.00089509-9.5335e-05i,0.00069228-0.00022889i,-0.00028035-0.00052846i,-0.00069084-0.00075644i
0.0018655-0.0018075i,0.0013995-0.0026775i,0.00071669-0.0041869i,-0.0015513-0.0038642i,-0.0029323-0.0021242i,-0.0021108-0.00040645i,-0.0010096+0.00017819i,-0.0008377+0.00020091i,-0.00072211+0.00084443i,-0.00089559+0.00039984i,-0.0018308-0.00037907i,-0.0015068-0.00029876i,-0.00069298+0.00014866i,-3.5396e-05+0.00029536i,0.00037789+0.00048013i,0.00048013+0.00029846i,0.00090232-0.00046177i,0.00058034-0.0005225i,-0.00059476-0.00074716i,-0.0012544-0.0010308i,-0.0014711-0.001253i,-0.00097637-0.0014038i,-0.00019074-0.00061403i
0.0011814-0.00097057i,-2.848e-05-0.00024698i,-0.00044452-0.00041433i,-0.00054976-0.0015837i,-0.0013124-0.00084625i,-0.0016022+0.00017933i,-0.0010165+0.0001349i,-0.00070166+0.00044604i,-0.00078488+0.001383i,-0.00035344+0.00092961i,0.0011058-8.4069e-05i,0.0014377-0.00012528i,0.0002764+0.00019179i,-8.9579e-05+0.0011217i,0.000423+0.0014798i,0.00064844+0.00077798i,3.0344e-05+4.3906e-05i,-0.000743-6.0124e-05i,-0.000792-0.00024529i,-0.00034649-9.2438e-05i,0.00029029+0.00048896i,0.00023498+0.00064191i,0.00042313+0.00032563i
0.00068995-0.00087828i,0.0010812-0.0021654i,0.00029446-0.0021259i,-0.00088797-0.0016784i,-0.0023534-0.00091686i,-0.002442-0.00019588i,-0.0015811+7.9276e-05i,-0.00071204+2.6488e-05i,-0.00054238+0.00020112i,-0.00068996-0.00015134i,8.8673e-05-5.959e-05i,0.00074219+0.00081437i,0.0004098+0.0019091i,0.00026637+0.0015449i,0.00079331+0.00060229i,0.00043783+0.0005322i,-0.00018552+9.1333e-05i,3.4279e-05-0.00066831i,-0.00022391-0.00073928i,-8.7338e-05-1.1507e-05i,0.00040578+0.00027969i,0.00016794+0.00069945i,0.00017746+0.0012866i
0.00038083-0.0010843i,0.00029712-0.0013614i,-0.0002334-0.0032283i,-0.0015495-0.0035623i,-0.0028506-0.001722i,-0.0030275-0.00013865i,-0.0022614+0.00050216i,-0.001193+0.0013022i,5.8207e-05+0.00098756i,0.00014348+0.00087374i,-2.5377e-05+0.0014164i,-0.0001544+0.0015648i,-0.0013282+0.0012798i,-0.0017083+0.00036024i,-0.00035287+0.00024342i,0.00062856+0.00094113i,0.0012365+0.00065255i,0.0012197-0.0006131i,0.00054596-0.0015218i,0.00010438-0.00091533i,-5.662e-05-0.0003651i,-0.00021811-0.000264i,0.00074452-0.00074801i
0.001824-0.00047761i,0.0010177-0.0011634i,0.0010291-0.0023152i,0.00013241-0.0022411i,-0.0011256-0.0010024i,-0.0012502-0.00038554i,-0.00048328+8.2023e-05i,-0.00017376+0.00039128i,-0.00051839+0.00055201i,-0.00078087+9.6483e-05i,-0.00017248+0.00015052i,0.00052029+0.00054415i,0.00084152-8.4252e-05i,0.00051616-0.0001391i,-0.0002759+0.00024511i,-0.00053624+5.1069e-05i,-0.00022921+0.0001371i,-0.00040965+7.3431e-05i,-0.00042852-0.00030198i,0.00020885-0.00019479i,0.00045584+0.0001443i,0.00010248+6.0613e-05i,0.0001987-0.00062535i
5.8591e-05+0.00070279i,0.00067108-0.00040709i,0.0025498-0.002057i,0.0012946-0.0030052i,-0.0011752-0.0029396i,-0.0011789-0.001012i,-0.00050364-0.00028837i,-0.00076476-0.0004645i,-0.00065781+6.1905e-06i,1.2174e-05+0.00010539i,-0.00031175-4.5798e-05i,-1.8837e-05+0.00084498i,0.00016052+0.0014173i,0.00011358+0.00098402i,0.00057842+0.00088758i,0.00052704+0.00066158i,0.0004197-0.0005289i,0.00035085-0.00097673i,-0.00018635-0.0003874i,-0.00011804+0.00018588i,0.00058003+0.00038804i,0.0007021-0.00017652i,0.00050428-0.001048i
0.00089084+0.001383i,0.00056753+0.00071676i,0.00065138-0.00096583i,0.00029309-0.0021093i,-0.0016893-0.0014399i,-0.0028024-0.00073027i,-0.0020288-0.0011577i,-0.0013975-0.0013628i,-0.00029036-0.00018681i,0.00079714+0.0005518i,0.00048469+0.00023894i,-0.00079235+0.0003586i,-0.001317-0.00015403i,-0.00046131-0.0010807i,-0.00031945-0.00080978i,-0.00043069-0.00039632i,-1.7038e-05-0.00037853i,-9.7552e-06+0.00014718i,-0.00019336+0.00015463i,-0.00020877-0.00050987i,0.00013174-0.00064748i,0.00011017-0.00038577i,0.00021067-0.00043908i
0.0021749+0.00011511i,0.0020816-0.0011018i,0.0027563-0.0028177i,0.00073141-0.0039501i,-0.0018122-0.0027063i,-0.0019235-0.00089494i,-0.0010807-0.00036788i,-0.00043076-0.00052012i,-0.00040014-0.00078364i,-8.6725e-05-0.00045276i,0.00018496-0.00034402i,-0.00031441-0.00044597i,9.6619e-05-0.00013523i,0.00057105-0.00046457i,-0.00015959-0.00075357i,-0.00032525-0.00045176i,-2.8429e-05-0.00022151i,-0.00048605+0.00042235i,-0.00090963+0.00037984i,-0.00080035-0.00054739i,-0.00030053-0.00083758i,-2.2846e-05-0.00038043i,-0.00037006-0.00018825i
-0.0027173+5.7843e-06i,-0.0019416-0.00046586i,-0.0019525-0.00039298i,-0.0027178+0.0016778i,-0.0021061+0.0029079i,-0.00085581+0.001779i,-0.00029831+0.00029473i,0.00037379-2.4174e-05i,0.0004212+0.00038237i,0.00053966+0.00076134i,0.00039597+0.0007708i,0.00015435+0.00087952i,0.00018776+0.0013271i,-9.5932e-05+0.0011157i,1.5972e-05+0.00089287i,0.00019992+0.00024564i,-0.00027463+3.2642e-05i,-8.4461e-05+0.00036314i,-5.9636e-05+0.0005629i,-0.00011658+9.3981e-05i,0.00048354-0.00074949i,0.00059698-0.0011145i,0.0002551-0.00042331i
-0.0010063+0.0009059i,-6.8665e-06+0.00054128i,8.3647e-05+0.00015196i,0.00012158+0.00071492i,-0.00018669+0.00090866i,-0.00028482+0.00019811i,-0.00074374-0.00015174i,-0.00079566+0.00018207i,-0.00051836+0.00057132i,2.5627e-05+0.00066512i,0.00039988+0.00057326i,0.00018721+8.0365e-05i,0.00049499+6.7581e-05i,0.00079003+0.00077858i,0.0009023+0.00027534i,0.0015963-0.00011028i,0.0014301-0.00023255i,0.00035128-0.00059413i,-0.0005825-0.00024598i,-0.0011581-5.8205e-06i,-0.0007874-0.00047614i,0.00013232-0.00013605i,0.0006027+0.00053328i
-0.0015246+0.0021632i,-0.0013661+0.00084394i,-0.0021857+0.0012218i,-0.0021433+0.0016391i,-0.0015448+0.0021525i,-0.0015596+0.0012173i,-0.0019061-0.00053975i,-0.0015767-0.00072856i,-0.00098112+5.071e-05i,-0.00017226+0.00019072i,0.00040359+0.00058553i,8.0596e-05+0.0010972i,0.00024416+0.00044624i,0.00059725+0.0005444i,0.0006919+0.00092722i,0.0007912+0.00057278i,0.00044005+0.00024015i,-0.00018804+0.00074813i,0.00017762+0.0012319i,0.00069921+0.00025042i,0.0010365-0.00045252i,0.00073221-0.00028286i,0.00050666-0.00033258i
0.0016477+0.00072165i,0.00093559+0.00042526i,2.7283e-05-0.001056i,-9.7686e-05-0.0011639i,-0.00083387-0.00015414i,-0.0012466+1.6168e-05i,-0.00049209+2.1137e-05i,-8.7311e-05+0.00027826i,-0.00015774+0.00070185i,-0.00010903+0.00026633i,-3.4862e-05+8.0651e-05i,-0.00010201+0.0006918i,0.00035805+0.00036087i,0.00081073+0.00026685i,0.00041631+0.0005097i,-0.00017801+0.00024276i,-2.3357e-05+4.4068e-05i,-3.543e-05-4.8752e-06i,0.00010631-8.497e-05i,0.00070194+0.00045244i,0.00067968+0.00050835i,0.0006721-0.00018775i,0.00083667-0.00029986i
-0.00058787-0.0018549i,-0.0013421-0.0012348i,-0.0025829-0.00070138i,-0.004067-0.00018401i,-0.0047451+0.00041733i,-0.0024444+0.0013698i,-0.00075939+0.0013094i,-0.00047276+0.00091428i,-6.1743e-05+0.0005159i,-0.00058409-0.00025338i,-0.0011268+0.00019372i,-0.00086376+0.00091576i,-0.00047406+0.00068754i,9.0299e-05+0.00052251i,-0.00012394+0.00036805i,0.00029987+0.00020475i,0.00055388+0.00031103i,0.00021317-0.00026065i,0.00010086-0.00046157i,0.00024054-0.00071077i,0.00038346-0.00042331i,-0.00010342-9.0128e-05i,3.2918e-06-0.00027618i
0.00087974-0.001734i,0.00050793-0.0022137i,-0.00062899-0.0020743i,-0.0019406-0.00057569i,-0.0015159+0.00081511i,-0.00052818+0.001149i,-0.00092639+0.00040351i,-0.0013133+0.00017244i,-0.00042085+0.00029398i,0.00018141+9.6875e-05i,-0.00050902+9.1142e-05i,-0.00051233+0.00067371i,0.00065606+0.0015646i,0.00040526+0.0018718i,0.00029969+0.0016127i,0.00070827+0.0010702i,0.00060521+0.00022431i,0.0001328-4.1046e-05i,-8.6028e-05-0.00055486i,-0.00057807-0.00037003i,-0.00073143-0.00022025i,-0.00038328-0.00012432i,-0.00073372+0.00014437i
-0.00029048-0.00053549i,6.3497e-05-1.3563e-05i,-0.00010414-0.0004666i,-0.0010176-0.00043639i,-0.0016551+0.00052447i,-0.0015302+0.00088616i,-0.00093232+0.000858i,-0.00067178+0.00030635i,-0.00050886+0.00063483i,-0.0003426+0.00099925i,-0.00049553+0.00079561i,-0.00057836+0.00081792i,9.8015e-05+0.0005796i,0.00041456+0.00062157i,-5.6602e-06+0.00070126i,-0.00045729+0.00022973i,-0.00073901+0.00022737i,-0.00034092-3.0137e-05i,0.00046742-0.00042472i,0.0012112+5.9005e-05i,0.0012368+0.00055995i,0.00084937+0.00082706i,0.00093421+7.7116e-05i
-0.0018175-0.00012398i,-0.0020064-0.00047776i,-0.0018846+0.00074708i,-0.001665+0.0018227i,-0.0021665+0.0022931i,-0.0018945+0.0021059i,-0.00068939+0.0015543i,-0.00066317+0.00092625i,-0.00054363+0.00077016i,-0.00022479+0.00073883i,0.00035388+0.00018929i,0.00080392+3.607e-05i,0.00052948-0.00012158i,0.00072095+0.00045343i,0.0012679+0.0008945i,0.0015864+0.00017516i,0.0012499-0.00057612i,0.00036926-0.00048798i,6.9891e-05-0.00023128i,-0.00057381+0.00030127i,-0.00033878+0.00082239i,0.00051606+0.00046321i,0.00029331-0.00031126i
-0.0018106-0.0016471i,-0.0025679-0.0012129i,-0.0033971-0.001128i,-0.0031441-0.0010934i,-0.0022582+0.00010918i,-0.0011718+0.00049744i,-0.00040993+2.6975e-05i,-0.00013251-9.2868e-05i,-0.00024638+0.00023817i,-9.0082e-05-0.00053772i,1.4862e-05-0.0014576i,-0.00010733-0.0006434i,-0.00014706-3.4522e-05i,0.00092825-0.00027864i,0.0011863+0.00018394i,0.0003489+0.00091989i,-0.00013712+6.4617e-05i,-0.00028943-0.00092557i,-0.00025265-0.00048007i,-0.00016004+0.00020593i,0.000634+0.00023263i,0.00078886+0.00033407i,-9.8294e-05+0.00058918i
0.00015338-0.00055545i,0.0011759-0.00074068i,0.0012262-0.0010031i,-0.00014144-0.00086181i,-0.0017931-0.00037799i,-0.0018785-8.8061e-05i,-0.001139-0.00036486i,-0.00061216-0.00030283i,-1.0357e-05+5.9034e-05i,0.00041795+2.0395e-05i,-0.00030268+0.00014757i,-0.00087293-0.00047565i,-0.00077711-0.00057742i,-0.0004194+0.00030713i,-0.00026609+0.00081405i,-0.00010017+0.00096131i,0.00023305+0.00018466i,-0.00023101-0.00033917i,-0.00020088-0.00043374i,0.00049755-0.00068014i,0.00051955-0.00025037i,0.00051108+2.6882e-05i,0.001222+0.00012773i
0.00020531-0.0013518i,-0.00060406-0.00072186i,-0.0018337-0.00074844i,-0.0032415-0.00072533i,-0.0036708-0.00033581i,-0.0025453+0.00077502i,-0.0010922+0.0011266i,-0.00082278+0.00079877i,-0.00030615+0.00037487i,0.00021842-0.00021199i,-0.00021838-0.0003187i,-5.3069e-05+0.00025566i,0.00031114+0.00083179i,0.00029003+0.00073869i,-9.5297e-05+0.0011144i,3.4226e-05+0.0010323i,0.00020784+0.00093954i,-2.1419e-05+0.001707i,-0.00018794+0.0016295i,-9.9511e-05+0.00098635i,0.00046255+0.00031566i,0.00063668-0.00044442i,0.00017301-0.00042762i
0.0006089+0.0012153i,-2.4661e-05+0.00045214i,-0.0001156+0.000453i,-0.00045783+0.00062423i,-0.0019013+0.00054294i,-0.0024478+0.00038738i,-0.0016784+0.00030312i,-0.0009193+0.00010559i,-0.00040563+0.00065011i,-0.00026438+0.00068321i,-0.00024866+5.5019e-05i,0.0003207+0.00053637i,0.00051537+0.00050292i,0.0011039+0.00035804i,0.00073926+6.5749e-05i,9.115e-05-0.00077082i,2.4934e-05-0.0012114i,-0.00020947-0.00066367i,0.00018731+0.00075958i,0.00015906+0.00041659i,6.31e-05-0.00048799i,0.00020193-0.00038034i,0.00045315+3.0089e-05i
0.00020975+0.0006609i,0.00031938+0.0014439i,-0.0015076+0.00055105i,-0.0028614-0.00086058i,-0.0040438-4.9383e-05i,-0.0024933+0.0011659i,-0.00086572+0.00077903i,-0.00099054+0.00017087i,-0.00040824+0.00085988i,0.00056882+0.0011971i,0.00059022+0.00013808i,-9.331e-05-0.00037477i,-8.1275e-05+0.0001073i,0.00017032+9.3988e-05i,4.4015e-05-0.00022147i,5.7786e-05+3.683e-05i,-7.3087e-05+0.00016384i,-0.00020198-3.1203e-05i,-0.00024716-2.1804e-05i,-0.00043676-0.00011828i,-0.00040516-0.00027216i,-0.0002814-0.00045343i,0.00027202-5.5417e-05i
-0.00039986-0.0013063i,-0.00049783-0.00055463i,-0.00011992-0.0014368i,-0.00041399-0.00055173i,-0.0018643-4.6966e-05i,-0.0021787-0.00080287i,-0.0010807-1.0893e-05i,-0.00091922+0.00079638i,-0.00096497+0.00067031i,-0.00037541+0.0001361i,-0.00035162-0.00034967i,-0.00031665-8.3299e-05i,-0.00035176+0.00019765i,-0.0003426+4.3027e-05i,0.0002394+0.00023595i,0.00056948+0.00062924i,0.0004414+0.00029152i,0.00040068-0.00014782i,-7.377e-05-0.00040965i,-0.00015832-0.00083498i,-3.8995e-05-0.001279i,0.00049009-0.0013058i,0.0013658-0.00022264i
