-0.00018202+0.00077052i,0.00084668+0.00055416i,0.00012366+0.00082953i,-0.00054247+0.00042529i,-0.0014585+1.7296e-05i,-0.0021191+0.00044537i,-0.0016002+0.0013741i,-0.00062427+0.0013317i,0.00063995+0.00040335i,0.00099224+0.00012298i,0.0007339-0.00036343i,0.00030911-0.00082758i,-0.00023933-0.00026912i,-0.00055142-0.00020473i,-0.00044234-0.00038972i,-0.00013535-0.00040335i,0.0003691-0.0006628i,0.00064689-4.331e-05i,-0.00024439+0.00095901i,-0.00082396+0.00084957i,4.94e-05-9.3521e-05i,-3.2139e-05-1.8577e-05i,-0.00074492+0.00021858i
0.000502-0.0021975i,-0.00025917-0.0016479i,-0.00096418-0.0015039i,-0.001954-0.0015223i,-0.0011394-0.0012261i,-1.545e-05-0.00054275i,-0.00029485-0.0006383i,-0.00062746-0.0010205i,-0.00055742-0.0012671i,-0.0012903-0.0011341i,-0.00086103-0.00077141i,0.00011342-7.9168e-05i,-0.00019109+0.0011441i,0.00017484+0.0015574i,0.00049494+0.00099224i,5.1803e-05-0.0001688i,-0.00014455-0.0010079i,-0.00055831-0.00055965i,-0.00093705-0.00048456i,-0.00012676-0.00066155i,0.00046009-0.0005219i,0.00025661+1.5885e-05i,3.2301e-05+0.00028837i
-0.0010236+0.00098278i,-0.00096507+0.0010391i,0.00039832+0.0019198i,0.00072842+0.001472i,6.003e-05-4.3026e-05i,-0.00052741-0.0017029i,-0.0011108-0.0016732i,-0.0013463-0.0005682i,-0.00091582+0.00022523i,-0.00068358-0.00028987i,-0.00030481-0.0013349i,0.00043214-0.00098882i,0.0012294-0.00026603i,0.00092939-0.00080363i,-1.1376e-07-0.0012679i,9.2148e-05-0.00091969i,0.00072606-0.0004219i,0.00039654+8.4793e-05i,0.00013783+0.0002948i,-6.234e-05-3.5309e-05i,3.8533e-05-5.7684e-05i,0.00068128-4.4239e-05i,-0.00030095+4.4891e-06i
-0.00089882+0.0014708i,-0.00020485+0.0014446i,0.0011129+0.0015236i,0.00086324+0.00050918i,6.8559e-05-0.00032228i,-0.00074782-0.00045655i,-0.0010896+0.00029916i,-0.00078199+0.00063037i,-0.00058703+0.00041325i,-0.00012695+0.00032564i,0.0004572-0.00044001i,0.00032821-0.00060829i,-7.449e-05-0.00082033i,-5.0567e-05-0.0018379i,-0.0002299-0.0010064i,-0.00025457+0.00025226i,8.9117e-05+0.0004032i,-0.00091362+0.00041516i,-0.0013109-4.5703e-05i,-0.00026291-0.00025206i,0.00025491+0.00016012i,0.00043646+0.00051328i,0.00042238+0.00029885i
0.00076423-0.00014627i,-0.00054701-0.00088917i,4.785e-05-0.0014271i,0.00041378-0.000977i,-0.00058984-0.0011358i,-0.0010287-0.0016824i,-0.00065093-0.0015451i,-0.0012428-0.0006602i,-0.0012997-0.00043778i,-0.00083338-0.00097304i,-0.00083049-0.00078104i,-0.00011425-0.0008547i,-0.00039794-0.00034057i,-0.00087804+0.00012278i,-4.2781e-05-0.00045596i,-0.00055826-0.00062084i,-0.0010473-0.00022411i,-0.00047986+0.00015424i,-0.00036108+2.7086e-05i,-0.00021159+0.00033014i,8.623e-05+0.00026187i,-4.2986e-05-0.00010433i,-0.00017798-5.5195e-05i
-0.0006239+0.00083108i,0.00032932+0.00018141i,0.0015117-0.00022172i,0.0014098-0.00098937i,0.00115-0.0014871i,0.00059253-0.0021072i,-0.00023263-0.0019639i,-0.00029426-0.0013953i,-0.00016222-0.00098573i,0.00054957-0.00033121i,0.0010276-0.00024289i,0.00039852-0.00038039i,0.00024842+0.00048119i,0.00036355+0.00052958i,6.3137e-05-4.4552e-05i,-0.00025466-0.00040122i,-0.00040055-0.00042777i,-0.00061639-0.00063974i,-0.00098614-0.00080415i,-0.00072474-0.00046467i,-0.00010357+0.00041811i,0.00053507+0.00088174i,0.00041341+1.217e-05i
0.00015761+0.0015537i,0.00017318+0.0019168i,0.00061009+0.001206i,0.00057025+0.00057308i,0.00017183-0.00046728i,-0.00076786-0.00079068i,-0.0014412-0.0010009i,-0.0016954-0.0014727i,-0.00093701-0.0012481i,-5.5371e-05-0.00077966i,-0.00014117-0.00075671i,-0.00019493-0.00050276i,0.00042912-0.0002579i,0.00018175+0.00039077i,-0.00017278+0.00069324i,-9.3615e-05+0.00049674i,-0.00033454+0.00073813i,-0.00031388+0.00062749i,2.458e-05-9.4332e-05i,0.00055777+0.00011478i,0.0011045+0.00052838i,0.00074411+9.3246e-05i,-3.7486e-05-0.00024655i
-3.1504e-05-0.0002445i,0.0011627-0.0013684i,0.0010907-0.0012312i,0.00026829-0.0014977i,-0.00015441-0.0019387i,-0.0010376-0.0021269i,-0.0011289-0.00095491i,-0.00056354-0.0001073i,-0.00017469+2.1839e-05i,-0.00030181+0.00024729i,-0.0006351-0.00044851i,-0.0010137-0.00086547i,-0.0012563-0.0012526i,-0.0014447-0.00073729i,-0.00085119-0.00027225i,0.00014598-0.00087113i,0.00018791-0.00097615i,-3.8864e-05-0.00082421i,0.00037227-0.00053859i,0.00056928-0.0004552i,0.00037082-0.00049421i,0.00068892-0.00032289i,0.00053002-7.3839e-05i
0.0010281-0.00022021i,0.0010312-0.0007744i,0.0012162-0.00075173i,0.0012757-0.00094128i,0.00089798-0.0014079i,5.3469e-05-0.0015047i,-0.00073588-0.00088233i,-0.00078113-0.00061388i,-0.0012208-0.00091789i,-0.00062201-0.00053286i,0.00042346-0.00016016i,0.00070631-0.00035238i,0.00093081-0.00062362i,0.00073353-0.00040679i,0.00090216+0.00017i,0.0010834+0.00073727i,0.00062554+0.00053626i,-7.7979e-05+0.00010491i,-0.00076321-0.00044249i,-0.00062376-0.00022913i,-0.0002398+0.00043389i,-3.4679e-05+0.00098559i,0.00033038+0.0012508i
0.0023362-0.00093525i,0.00131-0.00023067i,0.0013128-0.0011924i,0.00041863-0.0023623i,-0.00056053-0.0027045i,-0.00062756-0.0025194i,-0.00080976-0.0012876i,-0.00056562-0.00055905i,-0.00052401-0.0006797i,-0.00034039-0.00087911i,0.0001726-0.00047098i,-4.9484e-05+8.8536e-06i,-6.776e-05-6.9822e-05i,-0.00011822-0.00013968i,-0.00081211-0.00045468i,-0.001534-0.00043617i,-0.0010523-2.4371e-05i,-0.00012232+0.00017967i,0.00042004+0.00024834i,0.00040163+0.00090236i,-0.00043792+0.00061057i,-0.00030396-0.00049411i,0.00062162-0.0006979i
0.0012666-0.0002035i,0.0011278-0.00046396i,0.001696-0.00094601i,0.0014684-0.00078399i,0.00024812-0.0010771i,-0.0011904-0.001543i,-0.002-0.00057829i,-0.001854-6.1055e-05i,-0.00097028-0.0002867i,-0.0010246+7.9449e-06i,-0.0010941+0.00020135i,-0.00023638-0.00029743i,0.00044025-0.00028222i,0.00029825-0.00027246i,9.1365e-05-0.0002811i,-1.4456e-05-0.00051532i,0.00013654-0.00047769i,-7.1016e-05-0.00025015i,-0.00056225-0.00060737i,-0.00043262-0.00062535i,-0.00015336-0.00014648i,9.752e-05-0.00011749i,0.00044818+5.1139e-05i
0.00023346+8.8572e-05i,-0.00050737+0.0011563i,-0.00088397+0.0011475i,-0.00037891+1.0466e-05i,0.00023693-0.00079794i,-0.00011409-0.00076606i,-0.00046647-0.00073556i,-0.00041632-0.00085307i,-0.00049609-0.00075407i,-0.00059692-0.00081608i,-0.00025719-0.0011443i,-0.00036622-0.00051073i,2.9152e-06+0.00019187i,0.0002946+0.00053583i,-0.00084427+0.00035492i,-0.00086037-0.0007614i,-9.6069e-05-0.0014724i,-4.4907e-05-0.00098041i,4.5933e-06-0.00061094i,-0.00050049-0.00014876i,-0.00076838+0.00044493i,5.4714e-05+0.00050824i,0.0004816+0.00015386i
-0.00081347-0.00036865i,0.00022619-0.00064935i,-0.00037112-0.0015851i,-0.00062615-0.0012939i,0.00012224-0.00089705i,0.00054309-0.0016128i,-7.7849e-05-0.0011548i,-0.0012846-0.0010524i,-0.0019836-0.0012601i,-0.0010858+6.4241e-05i,0.00035482+8.8064e-05i,0.0012033-0.00075634i,0.0010523-6.8069e-05i,0.00021227+0.00022761i,-0.00016045+0.00035816i,0.00011299+0.00038012i,0.00085891+0.0010543i,0.00038637+0.00096031i,-0.00030657-0.00044939i,-3.5553e-05-0.00069118i,0.00012492+0.00047407i,0.00020386+0.00074778i,-7.2199e-05-0.00027166i
0.00073248-0.0010053i,0.00069535-0.00134i,-0.00074295-0.001552i,-0.0019469-0.00031328i,-0.0021245+0.00028713i,-0.0012516+0.00026684i,-0.00063836+0.00058502i,-0.00065893-0.00015808i,-0.0011957-0.00045928i,-0.0018027-0.00039659i,-0.0016618-0.00030005i,-0.0012813+8.6225e-05i,-0.0010662+0.00039476i,-0.00062549-0.0001291i,2.5086e-05-0.000493i,0.00010585-0.00027642i,0.00043742-0.00043941i,0.00083852-0.00038291i,0.00066983-0.0007445i,0.00043734-0.00052663i,0.0002978+0.00071324i,-0.00025183+0.00097123i,-4.9525e-05+0.00023919i
-0.00011728+0.00014449i,-0.00048602-0.00034203i,3.3418e-05-0.00093116i,0.00073686-0.0012138i,0.00027418-0.0017732i,-0.00024605-0.0022944i,-0.00057583-0.0021114i,-0.00071212-0.0013517i,-0.00067207-0.0012423i,-0.00088916-0.0012406i,-0.0001398-0.00079792i,0.00083191-0.00078532i,0.0011556-0.00065994i,0.00055306-0.00038887i,-0.00033296+0.00018731i,-0.00037555+0.00058084i,0.00053827-1.4595e-06i,0.001039-0.00023338i,0.00059803+6.796e-06i,-0.0001038+0.00023603i,-0.00054133+0.00057457i,-0.00018496+0.00024019i,9.3097e-05-0.0003113i
-0.00057316-0.00034768i,-0.00082832+2.5493e-05i,2.0478e-05+0.00047732i,0.00059052+0.0004491i,0.0011073+6.8978e-05i,0.0010376+5.9737e-05i,0.00037875+8.5666e-05i,-0.0010336+2.523e-05i,-0.00085134-0.0005523i,-0.00039782-0.0011703i,-0.00052203-0.0014868i,4.428e-05-0.00056328i,0.00070483+0.00043711i,0.00080532+1.2026e-05i,6.7554e-06-0.00024089i,-0.00049597+0.00044308i,-7.5189e-05+0.00073069i,0.00027024+0.00014582i,0.0004268-7.433e-05i,0.00058476+2.4139e-06i,0.00056655-6.613e-05i,0.00042347+0.00022407i,-0.00028422+0.00039192i
-0.00066826-0.00034703i,-0.0012759-0.0011357i,-0.0015656-0.00096297i,-0.00095157-0.00034217i,-0.00023301-0.00028014i,0.00013697-0.00036696i,-0.00064129-0.00037474i,-0.0013181-0.00011626i,-0.0012895+3.6591e-05i,-0.00091055+5.3114e-05i,-0.00040661-0.00014827i,0.00043821-0.00020827i,0.00037602-0.00015968i,-2.2328e-05-0.00037177i,6.5649e-05-0.00087626i,0.0003031-0.0010282i,-3.7831e-05-0.00037164i,-0.00014835-0.00052295i,-0.00043271-0.00065304i,-0.00092059-0.00016449i,-0.00015976+0.00028771i,0.00090763+0.00042319i,0.00033414-2.1374e-05i
0.00023144+0.00029434i,0.00012726+0.00097003i,0.0012289+0.0001075i,0.0013107-0.0014789i,0.00058381-0.00177i,-7.7856e-05-0.0015846i,-0.00064294-0.00088219i,-0.0015481-0.00024564i,-0.0016798-0.00043308i,-0.0007891-0.00069491i,-0.00039611-0.0012642i,1.1223e-05-0.0012267i,0.00047366-0.00054618i,0.00012751-0.00037797i,-0.00083834-0.00027116i,-0.00088428-0.00031571i,-0.00030914-0.00071812i,-0.00044964-0.00089649i,-0.0011754-0.00019974i,-0.001199+0.0001512i,-0.0004017+0.00036845i,0.00025002+0.0010698i,-0.00018567+0.00078471i
0.0012724-0.00027889i,0.0017978+4.2646e-05i,0.001041+0.00094959i,0.00076051+0.00035125i,0.0010538-0.00099392i,0.0010664-0.0019499i,0.00037322-0.0019888i,-3.7045e-05-0.0014488i,-0.00015275-0.00091133i,-0.00048239-0.00057579i,-0.00015346-0.00031181i,0.0007544-0.00039397i,0.00081948-0.00043636i,5.585e-05-0.00013028i,0.0010206+0.00047349i,0.0015318+0.00070818i,0.0008409-9.6289e-05i,0.00046058-0.00030174i,0.0002138+0.00028882i,0.00021723+0.00029606i,0.00013579+0.00038552i,-0.00010092+0.00090243i,-7.9681e-05+0.0010553i
0.0024245+0.0014139i,0.0015272+0.00087427i,0.00066897+0.0010138i,0.00061618+0.00042539i,0.0011512-0.00063627i,0.00063281-0.00079586i,-0.00086478-0.0010707i,-0.0015563-0.00094174i,-0.00091347-0.00023904i,-0.00087906-0.00052178i,-0.00045536-0.00035984i,0.00032529+1.1191e-06i,0.00075473+0.0001317i,0.00024161+0.00018041i,-0.00039881-0.00037036i,0.00017083-0.0005223i,0.0003106-0.00027868i,-3.6448e-05-0.00015213i,-0.00095766-0.00010998i,-0.0012213+5.8013e-05i,-5.1801e-05+0.00057334i,0.00034021+0.00062703i,-4.5337e-06+0.00047017i
-0.00062544-0.0011281i,-0.0015483-0.00056516i,-0.0017417-0.00020903i,-0.0010822-7.1304e-05i,-0.00049997+0.00053448i,-0.00069475+0.00058715i,-0.00069566-8.6964e-05i,-0.00038615-0.00037158i,-0.00052623-0.00096417i,-0.0005486-0.001155i,-0.0007582-0.00026027i,-0.00091173+0.00020792i,-0.00038752+0.0001555i,6.6485e-05+0.00016186i,7.4502e-05-4.546e-05i,-0.00017329-0.00042808i,0.00012769-0.00010812i,0.00093581+0.00089965i,0.00088651+0.00059746i,0.0004369+0.00039908i,0.00028642+0.00043399i,-0.00043788-0.00027975i,-0.00087974-0.00056449i
0.00050406-0.00041324i,0.00021944-0.00082265i,-0.00038783-0.0010787i,-0.001402-0.00083701i,-0.0019722-0.00096996i,-0.0018619-0.0011788i,-0.0019571-0.00089609i,-0.0017565-0.00077491i,-0.0013746-0.00083654i,-0.00094214-0.00048953i,0.00016308-2.6069e-05i,0.001317+0.00031126i,0.0013358+0.00033349i,0.00069944+0.00089239i,3.4283e-05+0.00017863i,0.0002716-0.001287i,0.00074985-0.0012947i,0.00031745-0.00052795i,0.00042946+0.00030763i,-0.00024748+0.00055436i,-0.00072834-0.00020434i,-0.00031344-0.00098618i,0.00019833-0.001242i
0.00063382+0.00092814i,-0.00041897+0.001087i,-0.00015112+0.00085724i,0.00074385-0.00023105i,0.00054747-0.0011993i,-0.00025008-0.00084724i,-0.00038507-3.1403e-05i,9.6359e-05+0.00031856i,-0.00021509+0.00016021i,-0.0006019-0.0004986i,-0.00027015-0.00026412i,-0.0003617+5.2999e-05i,-9.2445e-05+4.4773e-06i,3.3149e-05+0.00038269i,-0.00038139+0.00044961i,-0.00048859-0.00024448i,0.00028954-0.00075887i,0.00089051+0.00048613i,0.000228+0.00087861i,-0.00060572+0.00066335i,-0.00048844+0.00068257i,8.5881e-05+0.00022855i,0.00033067-0.00016593i
-0.0023417+0.00032168i,-0.0023193+3.296e-05i,-0.0027686+0.0010071i,-0.0018485+0.0018866i,-0.00056909+0.0012192i,-2.6097e-05-0.00042834i,-0.00020052-0.0015446i,-0.00080033-0.00096538i,-0.0013156-0.00025782i,-0.0010574-0.0003712i,-0.0012283+0.0003901i,-0.00096048+0.0011739i,0.00028377+0.00023776i,0.00059806-0.00082892i,-0.00011165-0.0014799i,-0.00023099-0.001763i,9.5167e-05-0.0012679i,-0.00033869+0.00018824i,-0.0004424+0.0012392i,-0.00047644+0.0010641i,-0.00053472+0.00019398i,0.00010956-1.3664e-05i,0.0001391+0.00013067i
-0.0012845+0.0018978i,-5.1167e-05+0.0016643i,0.0019739+0.0024202i,0.002272+0.0014772i,0.0014501+0.00049266i,0.0001801-0.00033393i,-0.00038206-0.00097295i,7.5524e-05+1.7871e-07i,-0.00010155+0.00096357i,-0.00032366+0.00025594i,0.00022614-0.00030479i,0.00045873-0.00055265i,0.00076663-0.00050824i,0.00057982+1.963e-05i,2.9856e-05+9.7415e-05i,-0.00020599+1.6323e-05i,-5.3722e-05-0.00024876i,-0.00013806-0.00025709i,-0.00046814-0.00058277i,-0.00065228-0.00057952i,-0.0005975+0.00069784i,-0.00020059+0.0010143i,-0.00013075+0.00047965i
-0.0001018+0.00027245i,-0.00099163-0.00022883i,-0.0012499+0.00015989i,-0.00033179+0.00068862i,0.00014158-0.00063272i,0.00062404-0.0013759i,2.2318e-05-0.0010771i,-0.00096052-0.001209i,-0.00074321-0.0004446i,-0.0012227+0.00050353i,-0.0017464+0.00043263i,-0.0013592+0.00016673i,-0.00041238+0.00036953i,0.00014993+0.00021489i,0.00030692-0.00036871i,0.00026919-0.00052829i,-0.00010985-0.00031283i,-0.00028815-5.7051e-05i,-0.0005527-0.00053705i,-0.00038933-0.0009163i,9.574e-05-0.00082452i,0.00054273-0.00073089i,0.0008229-0.00036089i
0.00038673+0.00034454i,0.00032111+0.00032995i,0.00029081-0.00023368i,-0.00093166-0.00040605i,-0.00088881-0.0011916i,0.00026822-0.00195i,-1.9084e-06-0.0010857i,-0.0011527-0.00019466i,-0.0014996+0.00010717i,-0.00067107+8.6015e-05i,0.00031385-0.00043045i,0.00025752-0.00095547i,-0.00020028-0.00082611i,-0.00048284-0.00047948i,-0.00058284+2.6189e-06i,-0.00015235+8.6394e-05i,0.00039451-2.6396e-05i,0.00075265-0.00047536i,0.00060897-0.00031267i,0.00014154-5.7636e-06i,0.00026409-5.9146e-05i,0.00017859-0.00018468i,-0.00022521-2.4323e-05i
0.00098765-0.00026712i,0.0018314-0.00084818i,0.0020463-0.001471i,0.00074825-0.0011497i,-0.00041567-0.0010521i,-0.00056196-0.0015253i,-0.0011028-0.0016205i,-0.0018788-0.00096482i,-0.0018498-0.00046094i,-0.0011856-0.00064092i,-0.00064226-0.00051647i,-0.00043904+0.00024282i,-0.00029259+0.0011964i,0.00014829+0.0012222i,0.00045032+8.9525e-05i,0.00065597+0.00019816i,0.00048408+0.0004589i,5.7441e-05-0.00014946i,0.00016746-0.00074553i,3.7531e-05-0.00041523i,-9.7374e-05-0.00040197i,0.00016725+0.00032205i,-0.00025102+0.00078578i
5.2736e-05-0.0003106i,-2.6913e-05+0.00045077i,0.00075066+3.8426e-05i,0.00077438-0.001565i,9.917e-05-0.0021707i,-0.00044002-0.0024146i,-0.0003393-0.0024222i,-0.00042845-0.0015687i,-0.00021974-0.00091131i,-0.00039523-0.00039824i,-0.0010577-0.00055311i,-0.00051597-0.0011576i,-0.0002324-0.00095962i,-0.00085389-0.00035187i,-0.00080444-0.00026884i,-0.00051377-0.00033977i,-0.00049786-0.00051427i,6.1241e-05-0.00067903i,0.00053623+4.1679e-05i,0.00040433+0.00036817i,0.0002274+5.8181e-05i,4.9706e-05-6.8653e-06i,-0.00069785+0.00023627i
-5.9507e-05+0.00044839i,0.00020964+0.00093265i,-0.00098085+0.0014099i,-0.00086932+0.00066312i,-0.00026587+0.00020165i,-8.87e-05-0.0002212i,-0.00082144-0.0006627i,-0.0013636-0.0011418i,-0.00090958-0.00055577i,-0.00025011-0.00037098i,-0.00074543-0.00048205i,-0.00066077-0.00079239i,0.00037546-0.00048534i,0.00025216-0.0003724i,8.2823e-05-0.0004805i,6.9804e-05-0.00014049i,-5.2933e-05-0.00054978i,-0.00013329-0.00069001i,-0.00038268-0.00018287i,0.00042201+0.00032701i,0.00077904+0.00043058i,-0.00067462+0.00038597i,-0.00092629+0.00022071i
-0.00095783-0.0011232i,-0.0012378-0.0014069i,-0.0010651-4.2268e-05i,-0.0010848+0.00029832i,-0.00074254-0.00011051i,-0.0002703-0.0010459i,0.00013348-0.0018202i,0.00030393-0.00076617i,0.00026999-1.3387e-05i,2.2635e-05-0.00021875i,-0.0010966+4.7259e-05i,-0.0014246+0.00048461i,-0.000647+0.00028354i,9.073e-05-0.0006269i,0.00028477-0.00080204i,0.00044613-1.1883e-05i,0.00038162-0.00038866i,-0.00014017-0.0015596i,-0.00035409-0.0011263i,-0.0006483-0.00033481i,-0.00076146+0.00017266i,0.00015443+0.00036965i,0.00059953+0.00020233i
-0.00065379+0.0006229i,-0.00046772+3.7625e-05i,-0.00048703-0.00025584i,-0.00073519+0.00047198i,-0.0011878+0.00045736i,-0.0010529+0.00025892i,-0.00028381-0.00029557i,0.00012522-0.0011706i,-0.00026488-0.00086378i,-0.00060004-0.00035135i,-0.00037248-0.000222i,5.14e-05-0.00024795i,0.00029674-0.00034428i,3.4737e-06-0.00059176i,-0.00010722-0.00091808i,-1.0321e-05+0.00010275i,-3.3524e-05+0.00057302i,-1.4289e-05-8.1352e-05i,-1.2834e-05+9.7559e-05i,-0.00080559+0.0008575i,-0.00086626+0.0010726i,0.00051285+0.00016089i,0.0014392-9.232e-05i
0.0022864+9.6204e-05i,0.0018833+0.00010913i,0.0021664-0.0008869i,0.00086803-0.0017675i,-0.00014186-0.0016635i,0.00051814-0.0012597i,0.00069822-0.00082246i,-3.1091e-05-0.00026851i,-0.00051542-0.00077348i,-0.00023997-0.0016032i,4.9277e-06-0.0014348i,0.00041022-0.00084614i,0.00033638-0.0005195i,-0.00075271-0.00046652i,-0.0013375-0.00063598i,-0.0006802-0.00011621i,2.447e-05+9.3857e-05i,0.00028774+0.00018771i,0.0001391+0.00059368i,-0.00017483-2.9761e-06i,-0.00017081-0.00028073i,0.00048952+0.0006908i,0.000373+0.0013497i
0.00083782+0.00055059i,0.0007524-0.00098124i,0.0013292-0.0013336i,0.0015582-0.00063636i,0.00088087-0.00086034i,0.00014088-0.0017173i,-0.00066141-0.0015368i,-0.0013118-0.0010944i,-0.0014691-0.00049487i,-0.00087684-0.00043121i,-2.9208e-05-0.00076316i,0.00011578-0.00029192i,0.00017023+3.8957e-05i,-6.8927e-05+0.00040917i,-0.0012135+0.00040278i,-0.0010345-0.00058171i,-0.00062921-0.00079867i,-0.00073994-0.00039534i,-0.00033419+3.9856e-05i,0.00015869+0.00040234i,-0.0001348+0.00046512i,-0.00044392+0.00038251i,-0.00036113+0.00066563i
0.00030995+0.0016013i,0.00045779+0.001741i,0.0019701+0.0020085i,0.001894+0.00077923i,0.0014064-0.00086114i,0.0006092-0.0011518i,-0.00077472-0.00061376i,-0.0015173+9.6495e-05i,-0.0011738+4.5542e-05i,-0.00016104-0.00072566i,0.00025351-0.00093563i,-0.00022181-0.00075567i,-7.479e-05-0.00033104i,0.00034818-0.0001954i,0.00040389-3.5372e-06i,4.3068e-05+0.00024371i,-0.00046292+0.00068965i,-3.6273e-05+0.00038904i,0.00041084-8.0017e-05i,0.00013362+0.00016325i,-0.00017235-0.00013707i,0.00031294-7.5057e-05i,0.00064454-0.00021967i
-0.0015385+0.00022315i,-0.0025502-0.0010267i,-0.0029988+0.00033653i,-0.0024389+0.0014931i,-0.0016148+0.00044891i,-0.0010012-0.00073378i,-0.00099468-0.0014855i,-0.00075401-0.001801i,-0.00045978-0.0013936i,-0.00045821-0.0011423i,-0.0002686-0.0010508i,-0.00042121+0.00040716i,-0.00057325+0.00020794i,4.3168e-05-0.00064585i,0.00065869-0.00056253i,0.00095321-0.00057021i,0.00021308-0.00043184i,-0.00086042+0.00028366i,-0.00087366+0.00050952i,-0.00010426+0.00019183i,0.00067481+0.00056866i,0.00095844+0.0001581i,0.00026217-0.00079076i
0.0011319+0.0011828i,0.001735+0.00097812i,0.0024383-0.0011934i,0.0025331-0.0013263i,0.0013168-0.0005302i,0.00019066-0.0009753i,-0.00050034-0.0007127i,-0.0014777-0.00075179i,-0.001236-0.0012434i,-0.00073276-0.00059931i,-0.001015-6.8764e-05i,-0.0010566-0.00043872i,-0.00070001-0.00076419i,-0.00059004-8.8877e-05i,-0.00020794+0.00044929i,0.00032885+0.0005375i,0.00031726+0.00022035i,-5.3276e-05-8.5668e-05i,-0.00061667+0.00034822i,-0.0004926+0.00060166i,-6.7336e-05+0.00046869i,-0.00030591+0.00020783i,4.6632e-05+0.00036747i
0.00070185+4.3311e-05i,0.00094483-0.0005138i,0.0009474-0.00042321i,0.00023996-0.00087694i,3.7524e-05-0.0022257i,-5.6916e-05-0.0025732i,-0.00094644-0.0019596i,-0.00091544-0.0013296i,-0.0004756-0.00097034i,-0.00035598-0.00065527i,-0.00014448-0.00032202i,-0.00017532-0.00044124i,-0.00080969-0.00057473i,-0.00091142-0.00064399i,-0.00074377-0.0001537i,-0.00056752+5.843e-05i,-0.00039511-0.00046436i,-3.5949e-05-0.00057029i,-7.5982e-05-1.7049e-05i,-0.0002861+9.3019e-05i,-0.00017449-0.00031822i,-0.00068567-0.00036871i,-0.0010234+2.1829e-05i
0.00081118+0.00040505i,0.0015621+0.00065891i,0.0016251+0.0011439i,0.00072746+0.0015043i,0.00063747+0.00059272i,0.00031891-0.00010662i,-0.00038244-1.8008e-05i,-0.00091648-0.00020517i,-0.0010937-0.00067225i,-0.00037736-0.00032328i,0.00063704+0.00016765i,0.00065736-4.9912e-05i,0.00027509-0.00060703i,0.000192-0.00035767i,-6.2975e-05+7.3939e-06i,0.00011732+4.1668e-05i,3.3168e-05-0.00024248i,-0.00023956-0.00082599i,-5.0928e-05-0.00028435i,0.00035883+0.00081856i,0.00092199+0.0012212i,0.0014643+0.0007107i,0.0010621+1.9555e-05i
-0.0012427+0.0016845i,-0.0007641+0.0019368i,-0.00010222+0.0013831i,0.00019134-7.9418e-05i,-0.00021515-0.00090806i,-0.00028526-0.0021538i,-0.00018186-0.002158i,-0.00010358-0.0010357i,-0.0007081-0.0005022i,-0.0010557-0.00026884i,-0.0008073-6.7641e-05i,-0.00079684-3.7122e-05i,0.00018902+3.6224e-05i,0.0014699+8.5923e-05i,0.001252-0.00019906i,0.00029985-0.00066716i,0.00016655-0.0010365i,9.6596e-05-0.0008746i,7.129e-05-0.00049813i,-5.4884e-07+0.00066012i,-0.00032253+0.0016237i,0.00016797+0.00054469i,0.00048783+0.00029552i
0.0013264-0.001053i,0.0016609-0.0022192i,0.00066214-0.0020245i,0.00018362-0.0020532i,-0.00028387-0.0025339i,-0.00079066-0.0020224i,-0.00074109-0.00090534i,-0.00087329-0.00021234i,-0.00083847-0.00025411i,-0.00058108-0.0012915i,-0.00023862-0.0014175i,-0.0011528-5.3027e-05i,-0.0017324+0.00026162i,-0.0012446-2.4532e-05i,-0.00088129+4.6832e-05i,6.3246e-05+0.00051275i,6.4313e-05+0.00033201i,-0.00029417-0.00060045i,-0.0005652-0.00098004i,-0.00085589-0.00084478i,-0.00025019-0.00023876i,-0.00030129+0.00027484i,-0.00091547+0.00031336i
0.0012+0.001579i,0.0013704+0.0024904i,0.0021458+0.002835i,0.0022621+0.0012846i,0.0012595-0.00026367i,0.00015432-0.0013363i,-0.00062498-0.00202i,-0.00069765-0.001607i,-0.0010165-0.00077412i,-0.00054103-0.00072753i,-8.3227e-05-0.00083525i,0.0003096-0.00042339i,0.00080452-0.00016617i,0.00064184-0.00057327i,-2.3934e-05-0.00081208i,-0.00074802-0.0006457i,-0.00081571-0.00014768i,-0.00071568+0.00039023i,-4.5977e-05+4.703e-06i,0.00037063-0.00026611i,0.00052163+0.00052728i,0.00074511+0.00014651i,-7.1684e-05-0.00058474i
0.0011962-0.00015673i,0.00085744-0.00015356i,0.00056428-0.00095716i,-0.00063326-0.0021998i,-0.0011123-0.0025285i,-0.0010418-0.0018085i,-0.0013791-0.0013598i,-0.0011927-0.0013496i,-0.00064545-0.0011238i,-0.00034972-0.00072778i,7.2606e-05-0.00018444i,-8.1573e-05+0.00026912i,-0.00045211+0.00019992i,-0.00044203+4.2909e-05i,-0.00069013+0.00017969i,-0.00086964+0.00036087i,-4.1461e-05+0.00044136i,-0.000102-4.4108e-05i,-0.00078555-0.00045112i,-0.00033582-0.00039322i,-2.3041e-05-0.00039295i,-0.00017501-0.0003087i,-0.00052159+0.00043958i
