0.0010057+0.00036165i,0.00047663-0.0012949i,-0.00098875-0.0033281i,-0.0018749-0.004467i,-0.0021837-0.0034259i,-0.0026941-0.00090116i,-0.0017084+0.0012315i,-0.00032148+0.0014916i,0.00088353+0.00030411i,0.00074681-0.001298i,-5.3722e-05-0.0018616i,0.0004943-0.00089236i,0.00075969-3.0424e-05i,0.00067875+3.5623e-05i,0.0014311+0.00047013i,0.00070498+0.0011409i,-0.00028518+0.001203i,0.00010437+0.00083574i,0.00021243+0.00035549i,0.00023729-0.00034345i,0.00039972-0.00087433i,0.00043391-0.00073226i,-0.00039382-0.00039513i
-0.00027546+0.0012241i,-0.0013384+0.0009426i,-0.0011603+0.0016729i,-0.0003175+0.0017184i,-0.00041073+0.00049272i,-0.00064511-0.00084088i,-0.000764-0.0010344i,-0.0013014-0.00013079i,-0.0012424+0.00066299i,5.7387e-05+0.0011097i,0.00065323+0.0016941i,0.00023623+0.0012108i,-0.00023529+0.0002764i,-0.00033626-0.00017638i,-0.00048281-0.00063655i,-0.00037094-0.0010158i,-0.00036889-0.00086958i,-0.0003339-0.0010302i,0.00017916-0.00075204i,0.00015178+0.00055136i,0.00044018+0.00084622i,0.00040702+0.00061122i,-0.00029486+0.00046126i
-0.001283+0.00018915i,-0.0013484+0.00045323i,-0.0010855-0.00012042i,-0.00069476-0.00075699i,-8.7923e-05-0.0011122i,0.00048925-0.0013727i,-0.00013134-0.00073928i,-0.00072525+0.00074973i,-0.00019703+0.00127i,4.2292e-05+0.00051606i,0.00034953+0.00040935i,0.0010329+0.00080394i,0.0004001-0.00015161i,-0.0001034-0.0013679i,0.00044797-0.0010389i,0.00071022-2.8144e-05i,0.00088898+0.00016561i,0.0001045-0.0004481i,-0.00026103-0.00038941i,-0.00022112-0.00072108i,-0.00044703-0.00090216i,-0.00016933-0.00018588i,-0.00055825-3.2974e-05i
0.00039559-0.0010003i,-0.001231-0.00013928i,-0.0015309-0.00053582i,-0.00057996-0.0012643i,-0.00062003-0.0013236i,-0.00066499-0.00145i,-0.00015443-0.0014377i,-6.6411e-06-0.00033412i,-4.3738e-05+0.00091251i,-0.0005277+0.0012701i,-0.00048311+0.00010292i,0.00021744-0.000772i,0.00090909-0.00047543i,0.0010475-0.00033586i,0.00069644-0.00035197i,0.00036312-0.00034993i,0.00086367+2.0394e-05i,0.0012656+0.00021723i,0.0010039+6.9897e-05i,0.00077167-4.7113e-05i,0.0011248-8.4297e-05i,0.00069962+0.00052239i,0.0002139+0.00063224i
-0.0016356-0.00012489i,-0.0016238+0.00015327i,-0.0017739+0.00064126i,-8.0636e-05+2.3972e-05i,0.0017436-0.0012704i,0.0010781-0.0018465i,-0.0004059-0.0012444i,-0.0013296-0.00090715i,-0.0012337+7.984e-05i,-0.00040672+0.00071485i,0.00019032+0.00087609i,0.00033117+0.001024i,0.00020909+0.00036298i,0.0001156+0.00011404i,-0.00032733-0.00046339i,-0.00049347-0.0013005i,0.00015796-0.00096955i,0.00049328-0.00037824i,-3.3996e-05-0.0001432i,-0.00018436+0.00058294i,7.5366e-05+0.00050718i,0.00025033+0.00016906i,0.00025657+0.00042277i
-0.0024889+0.0021213i,-0.0013855+0.0017522i,-0.00026266+0.0017806i,0.00047311+0.00081651i,0.00077697-0.0014114i,0.00020508-0.0028421i,-0.00051205-0.0018951i,-0.0010198-1.5694e-05i,-0.00050769+0.0015388i,0.00070243+0.0012642i,0.0012651+0.00054327i,0.00088681-0.00026834i,-0.00053364-0.00056779i,-0.0010967-0.00040032i,-0.00055049-0.00014684i,1.2025e-05+4.2314e-05i,0.00010601-0.00026828i,0.00044715-0.0003524i,0.00039469+7.561e-07i,-0.00051641+1.0464e-05i,-0.00036985+5.6114e-05i,0.00054766+0.00045022i,0.00078986-2.7774e-05i
0.0014649-0.00067227i,0.0018445-0.0012539i,0.00074977-0.0013627i,0.00018728-0.0015443i,-3.6324e-05-0.0016103i,-0.00042394-0.0016433i,-0.00084252-0.0008127i,-0.00043585+0.00023515i,1.663e-05+0.0010942i,0.00033812+0.0011098i,0.00015186+0.0005388i,-0.00062505+0.00058649i,-0.00034775+0.0006686i,-0.00026584+0.00072604i,-0.00062877+0.00058013i,-0.00049764+0.00045347i,-0.00055173+0.00022675i,-5.1187e-05-8.7973e-06i,0.00062039+0.00037588i,0.00025459+0.00026942i,-0.0002113-0.00035725i,0.00014905+0.00040581i,0.00043478+0.00066509i
0.00090419-0.00099963i,0.00019362-0.0018231i,-0.0016851-0.0024421i,-0.002352-0.0026957i,-0.0017783-0.0028224i,-0.0011002-0.0020781i,-0.00078232-0.00085403i,-0.0011089+0.00051282i,-0.00086566+0.00071479i,-0.00042803+0.00049759i,-0.00024471+0.0014311i,0.00013829+0.001257i,0.00074572+0.00014726i,0.0013083-0.00022333i,0.0012212-0.0010312i,0.00068693-0.0018304i,0.00012057-0.0010912i,0.00016102-0.00042835i,0.00038212-0.00049306i,9.187e-06+0.00011057i,0.00014048+0.0013284i,-5.481e-05+0.0016821i,0.0001323+0.00099452i
-0.0015073-0.0020295i,-0.0016186-0.0020672i,-0.0027816-0.0014672i,-0.0020622-0.00042305i,-0.0008889-0.00034058i,-0.000447-0.00092882i,-0.00028338-0.0008396i,-0.0010268-0.00012903i,-0.0017714+0.0003327i,-0.001069+0.00047141i,-0.00046036+1.5176e-05i,-0.00015155-0.00097038i,-0.0001405-0.0011906i,-0.0010986-0.00041744i,-0.0010641-0.0003168i,0.00026249-0.0012095i,0.00057744-0.001585i,-2.5378e-05-0.00065461i,-0.00023287+0.00043929i,5.6669e-05+0.00058111i,0.0001448+0.00025618i,-0.00016827+0.00010115i,-0.00041181-0.00021838i
-0.0012993-0.00015166i,-0.001242+0.00019437i,-0.0014936+0.00053548i,-0.00072436+0.00020946i,2.9783e-06-0.00039768i,-0.00057064-0.00033169i,-0.00087291+3.0723e-05i,-0.00078863+2.7431e-05i,-0.00025823+0.00055086i,0.00044806+0.00083115i,0.00044069+0.00054556i,4.3752e-05-0.00024041i,9.4835e-05-0.00083356i,0.00025006-0.00073104i,0.00020615-0.0015522i,0.00016554-0.0018418i,0.00020245-0.0011376i,0.00077753-0.00038692i,0.0012127+0.00013097i,0.00066619+5.6986e-05i,-0.00018641-0.00043931i,-0.00075457-0.00047031i,-0.00048639-8.7086e-05i
3.6131e-05-0.00070328i,-0.0011352-0.00094355i,-0.0018712-0.0011906i,-0.0026152-0.002338i,-0.0022983-0.0025773i,-0.00052033-0.001904i,0.00027166-0.0019787i,-0.00043031-0.0012075i,-0.0013547-1.6064e-05i,-0.0011942+0.0005044i,-0.00054187+0.0010473i,0.00012086+0.0010684i,0.00099237+0.00034074i,0.00084999+0.00041602i,0.00020179+0.00019169i,5.1634e-05-0.00077724i,4.5287e-05-0.0013236i,-0.0001464-0.00085574i,-0.00059946-5.8686e-05i,-0.00061975+0.00029892i,-0.00043338+0.00042714i,7.5973e-05-0.00019153i,0.00043839-0.00065968i
-0.00089226+0.00017086i,-0.0021015-7.0539e-05i,-0.0030926+0.00049265i,-0.0026415+0.0013673i,-0.0018386+0.00014674i,-0.0017464-0.0011454i,-0.001195-0.00027145i,-0.00093893+0.00050861i,-0.00087038+0.00092006i,-0.000784+0.00056357i,-0.00068703-3.9124e-05i,-0.00089502-0.00032844i,-0.00020165-0.00070942i,0.00059125-0.00034452i,0.00055778-0.00048871i,0.00060643-0.000717i,0.00060417-0.00082871i,0.00066509-0.0011549i,-9.3756e-05-0.00067388i,-0.00083306-0.00042529i,-0.00054329+5.1301e-05i,-0.00014048+0.00032153i,0.0001366-0.00022131i
-0.00027793+0.0010009i,-0.00079823+0.0016515i,-0.00067201+0.001573i,0.00038526-0.00030084i,0.0015314-0.0014325i,0.0011893-0.00069456i,0.00045146+0.00062367i,-0.00017938+0.0013812i,-0.00097748+0.0010971i,-0.00090008+0.00099659i,-1.4792e-05+0.0011193i,-0.00012599+0.00073551i,0.00019782-0.00016789i,0.00096116-0.0014617i,0.00075164-0.0019356i,7.0295e-05-0.00097019i,-0.00042834-0.0003258i,-0.00077115+2.5229e-05i,-0.00053299+0.0006352i,0.00064077+0.00023072i,0.00063941-0.00019277i,-0.00039056+0.00032592i,-0.00039281+0.00042479i
-0.00067243+0.00061056i,-0.0022122+0.00049237i,-0.0019761+0.00051571i,-0.00086352-0.00030536i,0.00011331-0.0021501i,0.0006417-0.0023836i,-7.0207e-05-0.00059972i,-0.0003297+0.0007467i,-0.00061522+0.00096464i,-0.0007887+0.001019i,2.4794e-05+0.00062016i,0.00058231+0.00013733i,0.00045423+0.0004206i,-0.0003508-0.00053111i,0.00015102-0.0011984i,0.0012523-0.00066377i,0.00074837-0.00035966i,-0.00036996-0.00052701i,9.9948e-07-0.00098332i,0.00058509-0.00079784i,-8.7099e-06-0.00029964i,0.00041292-0.00014061i,0.00039859+2.8064e-05i
-0.0015351+0.00011187i,-0.0011498+9.0056e-05i,-0.0002577+0.0011776i,-3.5396e-05+0.00040645i,-0.00016467-0.0017668i,-0.00022813-0.0018448i,-0.0010569-0.0013147i,-0.001725-0.00039804i,-0.0010913+0.0008058i,-0.00081425+0.0010478i,-0.00029487+0.00050747i,0.00026492+0.0001163i,0.00039108+0.00015454i,0.00013716+2.4529e-06i,-6.7041e-05-0.00085503i,0.00024876-0.0011685i,0.00014301-0.0011511i,-0.00074643-0.0002401i,-0.00040221+0.00065726i,0.00072792+0.00048874i,0.00030008+0.00019672i,-0.0012339-0.00032937i,-0.00091783-0.00042346i
-0.0011364+0.0013395i,-0.0010145+0.0011884i,1.2553e-05+0.0016273i,-0.00036204+0.0014554i,-0.0001422-0.00013483i,0.00067786-0.00086434i,0.00029782-9.3928e-05i,-0.00052781+0.0011295i,-0.00045857+0.0010417i,-0.00012209+0.00047061i,-0.00035152-1.4024e-05i,-0.00014335-0.00025133i,3.1365e-05+1.7714e-05i,-0.00013365-0.00044119i,-0.00052527-0.00098743i,-0.00066868-0.00093904i,-0.00038643-0.00042415i,-9.0604e-05+6.8933e-05i,-4.8914e-05+0.00086976i,-8.3103e-05+0.00076186i,5.5452e-05-0.00013047i,0.00040831-0.00078273i,0.00094693-0.0010763i
-0.0024866-0.0013396i,-0.002576-0.00023277i,-0.0023741-0.00053543i,-0.00076133-0.00021473i,0.00063191+0.00051856i,0.00050084-0.00033978i,-0.00018136-0.0010985i,-0.00061512-3.0076e-06i,-0.00078276+0.0012309i,-0.00036163+0.0012445i,-0.00024031+0.0013214i,0.0001144+0.0007485i,0.00083175-0.00025755i,0.00039486-0.00081993i,-0.00011412-0.0009952i,0.0002729-0.0010767i,0.00047462+0.00028453i,-0.00012742+0.0011122i,-0.00015185+0.00033454i,-4.0227e-05-4.8976e-05i,-0.00012292+0.00014082i,-0.00034403+0.00061111i,-0.0011537+0.00029748i
0.0004749-0.00077162i,-0.00049037-0.0006937i,-0.0010317-0.0020949i,-0.00085758-0.003689i,-0.00094635-0.0046292i,-0.00041777-0.0035748i,0.00029501-0.0019925i,6.0159e-05-7.1193e-05i,-0.00074264+0.0013185i,-0.000912+0.00097943i,-0.00021359+0.00059397i,-0.00013691+0.00037204i,0.00020426-7.8116e-05i,0.00082053-8.7771e-05i,0.00030846-0.00028785i,-0.00057677-0.00067437i,-0.00041552-0.00055098i,-8.8128e-05-0.00027136i,6.0981e-05-0.0010492i,3.4003e-05-0.0015142i,-2.5151e-05-0.00093839i,0.00025194-0.00071738i,9.8052e-05-0.00018344i
0.00082562-0.00042691i,-0.00077603-0.00044193i,-0.0018443-0.0008827i,-0.0019491-0.0014854i,-0.0017068-0.0019644i,-0.0015277-0.00086916i,-0.00043115+0.00062373i,0.00058879+0.0010123i,-9.9566e-05+0.0010333i,-0.00052137+0.00073482i,-0.00067969+0.00023323i,-0.0011505+0.0005234i,-0.00022485+0.00098663i,0.00080471+0.00037226i,0.00079443-0.00023867i,8.5931e-05-0.00051321i,-0.00016715-0.00073956i,0.00030872-0.00076305i,0.00015243-1.7662e-05i,-0.00025102+0.00010251i,0.00019546+0.00041387i,0.00030781+0.0011347i,-0.00017933+0.00080653i
-0.0015308-0.001815i,-0.0026855-0.0014281i,-0.002393-0.00025653i,-0.0013049-0.0012702i,-0.00070685-0.0021024i,-0.00045136-0.0014699i,-0.00076703-0.0015894i,-0.0012454-0.00067125i,-0.0016396+0.001381i,-0.0011586+0.0019525i,2.5567e-05+0.0013999i,0.00059234+0.00057306i,0.00017006-0.00066353i,6.6747e-05-0.0010479i,0.00023279-0.0012067i,0.00019057-0.0014377i,0.00052246-0.0016074i,0.00095099-0.0014466i,0.00080976-0.00064503i,-0.00016998-0.00032491i,-0.0002503-1.4818e-05i,0.00061694-8.8835e-05i,0.0012753+4.7272e-05i
-0.0013427-9.8503e-05i,-0.0029323+0.00035839i,-0.0030618+0.00097992i,-0.0013112+0.00067053i,-0.00035085-0.00011137i,0.00052462-0.00072413i,0.0014668-0.0012232i,0.00071624-0.00069547i,-0.00067316-0.0001197i,-0.0010634+0.00031413i,-0.0010183+0.00030219i,-0.00052292-0.00028533i,0.00093028-0.0002378i,0.0018576-0.00031739i,0.0009685-0.00061357i,-0.00030307-0.00028661i,-0.00070103-0.00030954i,-0.00051682+4.4339e-05i,-0.00016017-0.00012455i,-2.3923e-05-0.00057864i,0.00061275-0.00085303i,0.00086588-0.00076495i,0.00031752-0.00070334i
-0.0013307-0.0010216i,-0.00042697-0.00082836i,-0.00041859-0.00018599i,-0.00092861-0.00013721i,-0.00018942-0.00087424i,0.00028156-0.0014659i,-0.00019977-0.00095921i,-0.00058702-0.0001493i,-0.00080396+0.00037796i,-0.00017176-6.6047e-06i,-0.00025133-0.00055226i,-0.00031262-0.00052177i,0.00026244-0.00028594i,0.00048453+0.00049528i,0.00031445+0.00086447i,0.00087433-8.0612e-05i,0.0012825-0.00085669i,0.00052462-0.00073513i,-0.00039521-0.00010833i,-0.00010628+8.0752e-05i,0.00015093+0.00039112i,0.00029511+0.00055992i,3.3821e-05-0.0005102i
-0.00049418-0.00055305i,-0.00049029-0.0010828i,-0.00057141-0.0010339i,-0.00028249-0.00033313i,-0.00092511-0.00049406i,-0.00070568-0.0014069i,-0.00043835-0.0011321i,-0.00078748-0.00027095i,-0.00086173+4.9584e-05i,-0.00052198+0.00095544i,-8.2028e-05+0.00089883i,0.00033376+0.0002644i,0.00015051+0.00013961i,-0.00013983+2.8542e-05i,0.00046738+0.00022501i,0.00093011-0.00050078i,0.00042366-0.0014246i,0.00015613-0.00088619i,0.00022126-0.00029994i,1.8009e-05+0.00020369i,-6.2332e-05+8.0687e-05i,0.00048501+0.000414i,9.7729e-06+0.00088789i
-0.00085652+0.00018891i,-0.00075331+0.00041728i,-0.00011643+0.00025404i,0.00025699-0.00049989i,0.00072286-0.0020518i,0.00054727-0.0024256i,-0.00081632-0.00061024i,-0.0017735+0.0012804i,-0.0016682+0.0013565i,-0.00033299+0.00046106i,0.00069907-1.546e-05i,3.8481e-05-0.00011633i,-0.0007673+0.00045516i,-0.00062195+0.00085139i,-0.00065924+0.00094832i,0.00037889+0.00061454i,0.00061235-0.00016856i,0.00047283-0.00039667i,0.00014223-0.00021918i,-0.00036719-6.6834e-06i,-0.00025968+0.00020681i,-0.00048391+0.00026981i,-0.00023311+0.00012551i
-0.00055313+0.00019108i,-0.0010145+0.00064152i,-0.00019888+0.00075604i,0.0010028+0.00069552i,0.00072808-0.0005586i,0.00080425-0.0012398i,0.00062546-5.6306e-05i,-0.0002448+0.00046494i,-0.00024419+4.4479e-05i,0.00066529+9.537e-05i,0.00079862+4.1967e-05i,6.9645e-05+0.00026234i,-0.00012278+0.00033353i,0.00016108+0.00024312i,0.00021173+0.00038019i,0.00030044-0.00017928i,0.00020257-0.0005118i,-4.1631e-05-0.00070532i,-0.00050739-0.00032238i,-0.00080475+7.6e-06i,-0.00067689-6.476e-05i,-0.00055727+0.00042445i,7.8409e-05+0.00041092i
-0.0036861-0.0015133i,-0.0040714-0.0013948i,-0.0041427-0.00066883i,-0.003058-1.0542e-05i,-0.0014879-0.00056464i,-0.00011213-0.00045211i,-5.8787e-05-0.00056297i,-0.00097802-0.00072421i,-0.0015302+0.00026493i,-0.0013632+0.001145i,-0.00024856+0.0014705i,0.00083901+0.0014493i,0.0013145+0.0012196i,0.0012671-3.1444e-05i,0.00071644-0.0011648i,0.00015663-0.0015585i,0.00069437-0.0013152i,0.0011567-0.00045626i,3.1527e-05-0.00010283i,-0.00087426+6.3762e-05i,-0.00099436-6.1326e-05i,-0.0002204-0.00074168i,0.0010355-0.00024127i
-0.0013842-0.0010075i,-0.0011549+0.00044154i,-0.0018917+0.00053449i,-0.0026508-0.00032337i,-0.0023876-0.001352i,-0.00090676-0.00072919i,0.00061117-0.00023082i,0.00065921+0.00027962i,-0.00063941+0.0012125i,-0.00092487+0.001131i,-0.00038103+0.00076638i,0.0004832+0.00016664i,0.00078704+3.5132e-05i,0.00042198+0.00048063i,0.00010113+0.00042962i,0.00025722+0.00025888i,0.0004525+0.00026736i,0.0004157-0.00042117i,0.00038649-0.00066403i,-0.00019066-0.00086033i,-0.00033374-0.00012659i,-0.00073176+0.0012855i,-0.0010621+0.0011037i
0.0021187-0.0010281i,0.00022139-0.0009422i,-0.001253-0.0014764i,-0.0010207-0.0028129i,-0.00031185-0.0029965i,-0.00035535-0.002581i,-0.00041245-0.0018526i,-0.00070998-0.00016581i,-0.00090167+0.00078421i,-0.00075839+0.00037139i,-0.0010583+0.00028463i,-0.00054008+0.00048373i,-0.00035196+0.00015423i,-0.00041267-0.00032506i,0.00034605-0.00054258i,0.0008058-0.0010354i,0.00024432-0.0011183i,-0.00016871-0.00042976i,-0.00012993+0.00035283i,0.00028162+0.00056885i,0.000243+0.00052493i,0.00022326+0.00044373i,5.2826e-05+7.2355e-05i
-0.00049144-0.0025822i,-0.0010816-0.0017621i,-0.00061484-0.001769i,-0.00077864-0.0023074i,-0.0014632-0.0030985i,-0.0013948-0.0021245i,-0.0013892-0.00062945i,-0.0017043+0.00023057i,-0.0014671+0.00090341i,-0.00069939+0.00032702i,8.5703e-05-0.0001517i,0.00018715+5.5169e-05i,0.00016074+0.00031288i,0.00047879+0.00059738i,0.00064945+2.1519e-05i,0.00013438-0.0013679i,0.00028547-0.0015875i,0.00064176-0.00071403i,8.3055e-05-0.00039868i,0.00021857-0.00040642i,-0.00018826+0.00051984i,-0.00091139+0.0011214i,-0.00099491+2.1734e-05i
-0.002459-0.0016078i,-0.0031616-0.00081912i,-0.002828-0.00015328i,-0.0017392-0.00072428i,-0.00057159-0.00095118i,0.00056194-0.00071895i,0.00020291-5.9951e-05i,-0.00066006+0.0004583i,-0.00015193+0.0012523i,0.00034081+0.0012292i,0.00020055+0.00048489i,0.00061499-0.0001211i,0.00072858-0.00074057i,8.7571e-05-0.00080779i,0.00068549-0.00036927i,0.0003002+8.1624e-05i,-0.00037226+6.5558e-05i,-0.00038503-0.00031395i,-0.0010625-0.00016978i,-0.00080461+0.00016449i,0.00024295-1.013e-05i,-0.00014015-0.00017606i,4.5279e-06-0.00017729i
0.00066189-0.00012511i,-8.6511e-06-0.00056407i,-0.00027136-0.00077396i,8.0635e-05-0.0011313i,-0.00028418-0.0013082i,-0.00082515-0.0013137i,-0.00072584-0.00077366i,-0.0010859+0.00018315i,-0.0009759+0.00096307i,-0.000364+0.0015036i,-4.2245e-05+0.0014081i,0.00049921+0.0012559i,5.4006e-05+0.0015125i,-0.00064212+0.0008556i,-0.00056005-0.00023161i,-9.1076e-05-0.0005695i,0.00065054-0.00025525i,0.00088369-9.5766e-05i,0.001078-0.00017803i,0.00095263-0.00020178i,0.00030634-2.5747e-05i,-0.00078627+0.00030902i,-0.00047948+0.00097358i
-0.00046154+0.00041462i,-0.00066942+0.00032721i,-0.00063905+0.00028923i,-0.0003124-0.0015381i,3.2225e-05-0.0026637i,-3.3762e-05-0.0011664i,-0.0005686-0.000497i,-0.00042819-3.6745e-05i,-0.00039738+0.0011354i,-0.00077516+0.00098221i,-0.00092075+8.1374e-05i,-0.00046804-0.00061601i,0.00044872-0.00093551i,0.00047871-0.00076822i,-8.7085e-05-0.00063363i,-0.00036026-0.00062635i,0.00020239-0.0013537i,0.001131-0.00090259i,0.00093639-4.5793e-05i,0.00069806-0.00028363i,-0.00043517-0.00034898i,-0.00048665-0.00052842i,0.0009539-0.00019983i
0.0013855+0.0012517i,0.0017463-0.00025857i,0.0022723-0.00091204i,0.0015316-0.0017079i,0.00055226-0.0019971i,-2.8849e-05-0.0020026i,9.2579e-05-0.0011085i,-0.00026229+0.00057494i,-0.00035686+0.001063i,-0.00028259+0.001164i,-0.00043762+0.0011809i,-0.0001616+0.00027891i,-0.00010188-0.00076953i,6.4876e-05-0.00082532i,0.00031489+0.00037478i,0.00027908+0.00097803i,0.00010868+0.00042947i,-0.00012787-0.00025108i,-0.00035449-0.00020685i,-0.00085514+0.00034985i,-0.00048905+0.00060849i,3.8223e-05+0.0002706i,-0.00035162+9.8934e-06i
6.7261e-05+0.00026055i,-0.00089846+0.00032401i,-0.00077302+0.00019049i,-0.00016964-0.00080536i,-0.00055853-0.0013603i,-0.0011479-0.00084754i,-0.00082908-0.00041959i,-0.00047281-4.9705e-05i,-0.00028191+0.00054147i,-0.00017867+0.00087023i,-4.4063e-05+0.00066776i,0.00035697-0.00022947i,0.00048585+0.00012646i,0.00027589+0.00048791i,0.00058079+0.00053493i,0.0008626+0.00043488i,0.00059357+3.7587e-05i,4.9002e-05-1.3117e-05i,1.5895e-05+0.00014418i,0.00023827-0.00029399i,0.00013302-0.00063742i,-0.00011695+0.00027897i,6.119e-05+0.00054333i
-0.0014812+0.0021032i,-0.0006129+0.0012636i,0.00065631+0.00034354i,0.00096152-0.00065089i,0.0016305-0.0018605i,0.0011736-0.0023556i,-0.00032481-0.0014663i,-0.0010238-0.00026198i,-0.0012995+9.0048e-05i,-0.0010887+0.00044843i,-0.00041265+0.00070696i,-5.439e-05+0.00050659i,-0.00010924-0.00032375i,-7.5626e-05-0.00058702i,-0.00039184-0.00046772i,-0.00054236-0.00070935i,-0.00041564-0.00048117i,-1.3241e-05-0.00028711i,0.00060839-6.0194e-05i,0.00076514-0.00047063i,0.00046909+5.5867e-06i,0.00015201+0.00030907i,-0.00043261-0.00063708i
0.00051697-0.0013912i,-0.00025954-0.0018937i,-0.00055293-0.00074609i,-0.0002789-0.0011802i,8.2681e-05-0.0025669i,-0.0010055-0.0018926i,-0.0013404-0.00055647i,-0.0016718+8.2276e-05i,-0.0016088+0.0004437i,-0.00076534+0.00067028i,-0.00022641+0.0007359i,0.00060212+0.00058651i,0.00085805+0.00017962i,0.00051295-0.001213i,0.00056442-0.0018742i,0.00052201-0.0011404i,0.00033149-0.00067833i,0.00054306-0.00094125i,0.00017091-0.0013205i,0.00013894-0.00093045i,0.0011914-0.0007094i,0.0012711-0.00056786i,-8.5878e-05-0.00039909i
-0.00093233+0.00099385i,-0.0018015+0.0011961i,-0.0016416+0.00014203i,-0.0003817-0.00086059i,0.00038655-0.00087379i,0.00050095-0.0005776i,-0.00054083-0.00056325i,-0.0010086-1.6602e-05i,-0.00022189+0.00075872i,0.00018754+0.00051202i,0.00045933+0.00021194i,0.0004303-2.4982e-05i,0.00052764-0.0005044i,0.00083799-0.00087592i,0.00028609-0.0013332i,-9.7837e-05-0.0011143i,-0.00012592-0.00024453i,-0.00036486+0.00099861i,0.00014737+0.0013207i,0.00032907+0.00050367i,0.00020423-9.6877e-06i,4.3015e-06-0.00021912i,-0.00023962+0.00019672i
-0.00088513+0.00055131i,-0.0005985+0.00094769i,-0.00034517+0.0008837i,-6.6762e-05-0.0010921i,0.00014773-0.0019556i,0.0001754-0.002142i,-3.3098e-05-0.0015943i,-6.6382e-05-0.00053537i,-0.00053272+0.00015957i,-0.00047942+0.00051112i,9.1961e-06+0.00031955i,0.00064166+0.00046203i,0.00029043+0.00071166i,-0.00041211+0.00040191i,-0.00017262-0.00021048i,0.00028526-0.00074206i,-0.00023694-0.00055716i,-0.0010526-8.5708e-05i,-0.00094941+0.00011397i,-0.0006976+0.00080572i,-0.00042317+0.00042517i,-3.3145e-06+0.00014785i,-0.00012532+0.00096025i
0.0010721-0.002111i,-0.00074628-0.0024795i,-0.0022955-0.0027036i,-0.0026756-0.0017662i,-0.0016701-0.0016045i,0.00023916-0.0018464i,0.0011132-0.00078357i,0.00074685+0.00061984i,0.00044071+0.0013695i,0.00031522+0.0015352i,3.8078e-05+0.0011105i,-0.0005658+0.0011813i,-0.00095971+0.00033298i,-0.00015411-0.00021273i,0.00054298-0.00046689i,-8.3594e-05-0.00074362i,-7.466e-05-0.001049i,0.00053653-0.0010316i,0.00081253-0.00065094i,0.00015304-0.00078444i,5.9573e-05-0.00075085i,0.00020266-0.00076894i,1.6555e-05-0.00092943i
0.00014-0.0019362i,-0.00053646-0.0035428i,-0.0013598-0.0028246i,-0.00079604-0.0017743i,-0.00021605-0.0015006i,-0.00033055-0.0020332i,-0.00011789-0.0018573i,8.3397e-05-0.00098242i,9.4426e-05+0.00028482i,0.00013576+0.0012293i,-9.0768e-06+0.00057304i,0.00019685+9.9683e-05i,0.00014469-0.00013495i,0.00026009-0.0003287i,0.00015282-3.1608e-05i,-0.00037052+0.00057504i,7.1123e-05+0.00025527i,0.00030243-0.00054885i,-0.00020753-0.00080876i,-0.00016449-0.00013046i,-1.591e-05+0.00031218i,-0.00014711+0.00043647i,-0.00019059+0.00058977i
0.0017407-5.0312e-05i,0.00013227-0.00057363i,-0.00037962-0.0016787i,-0.00013888-0.0029784i,-0.0003581-0.0035646i,-0.00057288-0.0028664i,-0.0011921-0.0021304i,-0.0017514-0.0012188i,-0.001041+8.8481e-05i,-0.00047294+0.00058724i,-0.00082249+0.00065395i,-0.00071317+0.0010276i,-0.00011847+0.00067235i,0.00068262+0.00016964i,0.0010341-0.00027818i,0.00049036-0.00063025i,0.00055779-0.00061456i,0.00074433-0.00032758i,-0.0002765-0.00066306i,-0.00049054-0.00091064i,-0.00026337-0.00051459i,0.00061813+0.00049931i,0.00047961+0.0011108i
0.0004781+0.0022396i,0.00061787+0.0011591i,0.0012413+0.0010328i,0.0016002-0.0003653i,0.0017537-0.0020909i,0.0012997-0.0019865i,0.00045017-0.00096319i,-0.00065279+2.2475e-05i,-0.0014651+0.00039486i,-0.00065542+0.0006357i,0.00012526+0.0013846i,-8.2141e-07+0.00090369i,0.00026516+0.00026551i,0.00055922-0.00020996i,0.0007421-0.00034767i,0.0012899-0.00014937i,0.0014272-8.7796e-05i,0.0013641-0.0004456i,0.0011113-0.00035779i,0.00089271+0.00079179i,0.00046247+0.00093122i,0.00030967+0.00038478i,0.00087339-8.6614e-05i
-0.00080628+0.00085824i,-0.00022187+0.001718i,0.0010378+0.0011042i,0.001964-0.0005532i,0.0019645-0.0018568i,0.0010586-0.0024634i,0.0002246-0.0014237i,0.00040374-0.00043668i,0.0010233+0.00071837i,0.00059749+0.00093959i,-0.00037177+0.00032458i,-0.001258+0.00017245i,-0.0018268+7.507e-05i,-0.0017142+2.6701e-05i,-0.001458-0.00011422i,-0.00075213-0.00039032i,-0.00037339-1.3235e-05i,-0.00055326+0.00026216i,0.00046869-0.00013895i,0.00079817-0.0002276i,0.00035618+0.00029931i,0.00041324-6.7328e-05i,8.2592e-05-0.0010313i
