-0.0030364-0.00040449i,-0.00093075+0.0002696i,0.00046444+0.00079574i,0.0015136+0.00073093i,0.0017255+0.00098218i,0.0010533+0.0010475i,0.00066333+0.00094708i,0.0007704+0.0012282i,0.00067072+0.001212i,0.0004142+0.00085714i,0.0010522+0.0012527i,0.00095716+0.00042642i,0.00046049-0.0011976i,0.00016844-0.0015092i,-0.00044356-0.0012707i,-0.0008058-0.001576i,-0.00047915-0.0011714i,0.00016595+2.5318e-05i,0.00033012+0.00034862i,-3.9587e-05+0.00048525i,-0.0003915+4.3523e-05i,-0.00041265-0.00045173i,-0.00064518-0.00066397i
-0.00051219-0.00029564i,0.00067266-0.00097344i,0.0020987-0.00099815i,0.0025144-0.0013213i,0.0012641-0.0016232i,0.00039856-0.00066605i,0.00057359+0.00034898i,0.00064288-0.0004952i,-9.0058e-05-0.00044417i,-0.00010906+0.0013146i,0.00040332+0.0017816i,0.00030282+0.00085162i,0.00030874+0.0002262i,-3.8471e-05+1.6734e-05i,-0.00058646+0.00019866i,0.00020879-0.00060429i,0.00071255-0.0011752i,0.00064185-0.00092083i,0.00092749-0.00039108i,0.00068681+0.00029912i,0.00067447+0.00089678i,0.00042605+0.00078309i,0.00010054+0.00017558i
0.00034343+0.0012539i,0.0011643+0.001117i,0.0027089+0.0019868i,0.0028101+0.0012239i,0.0015669-0.0010805i,0.00084089-0.0017533i,0.00075902-0.00068674i,0.001135+1.267e-05i,0.00083858+0.00099862i,-6.9071e-05+0.001429i,-0.00014387+0.00096353i,0.00028562+0.00075486i,6.636e-05+0.00027225i,-0.00021331-0.00026871i,-4.2244e-06-0.00080358i,0.00024642-0.00077405i,6.2298e-05-0.00039201i,0.00018535-0.00026412i,0.00030622+8.2707e-05i,0.00028445+0.00019642i,0.00042283+0.00039941i,4.5577e-05+0.00034629i,0.0001466+9.3181e-05i
0.0005751+0.0013535i,0.00097453+0.00026974i,0.0021898+7.3785e-05i,0.0035895-0.00057475i,0.00339-0.002576i,0.0021105-0.0030195i,0.0014737-0.0011724i,0.0012812-0.0003422i,0.00080711-0.00023921i,0.00036437+4.8516e-05i,0.00027641+0.00030283i,0.0011811+0.00027896i,0.0012624-0.00016682i,-0.00015944+0.00015028i,-0.0011368+2.2799e-05i,-0.00092669-0.00069371i,-0.00042707-0.00054575i,-0.00093416-0.00039446i,-0.0012219-0.00098148i,-0.00061363-0.00041011i,-4.3789e-05+0.00058193i,0.00067652+0.00085584i,0.00097679+0.00057855i
0.00023037-0.0019525i,-0.00091666-0.0018759i,-8.1335e-05-0.0010119i,0.00024262+0.0001473i,-0.00012884-0.00087355i,-8.6477e-05-0.0020009i,0.00056171-0.0014609i,0.0012185-0.0013423i,0.0001269-0.00049952i,-0.00051674+0.0014339i,0.0005089+0.0015341i,0.0013318+0.00035782i,0.0013657-0.00043588i,0.0010326-0.00038869i,0.0003314-0.00029355i,0.00016206-0.00012696i,1.6885e-05-0.00079389i,-0.00061642-0.0016263i,-0.00097924-0.0010161i,-0.00043603-0.00012269i,-0.00014801+0.00023947i,-0.00018702+0.00099202i,0.00022015+0.0007706i
0.00037784+0.0011898i,0.0013272+0.00087682i,0.0015456+0.0010374i,0.0017528-0.00029739i,0.001356-0.0016481i,0.001022-0.0025781i,0.00092817-0.0030618i,0.00049535-0.0014801i,-0.00027629+0.00012491i,-0.00015091+0.00063961i,0.00035078+0.00056188i,0.00091797+7.3276e-05i,0.00067042+0.00010556i,-0.00052211-0.00013206i,-0.00084531+0.00026723i,-0.00052381+0.0010381i,-0.00053481+0.00037831i,-0.00084335-0.00086515i,-0.001225-0.00074106i,-0.00057452-0.00015123i,0.00024885-0.00056248i,-0.00013507-0.00060834i,-0.00090147-3.8906e-05i
-6.6053e-05+0.00018366i,-0.00044755-4.1245e-05i,-0.00033048-1.7114e-05i,1.517e-06+0.00028738i,0.00080077+0.0008394i,0.0015206+0.00060378i,0.001301+0.00027796i,0.00090577-0.00019288i,0.00063749+4.8267e-05i,0.00011044+0.00090931i,-0.00027567+0.00048501i,-6.1941e-06-0.00011144i,0.00016311-0.0004952i,-3.9397e-05-0.00078404i,0.00022311-0.00029877i,0.00023701-0.0002029i,-0.00019852-0.00070347i,-0.00023773-0.00042354i,-0.00024861-0.00024131i,-0.00069746-0.00034708i,-0.00091895-0.00068215i,-0.00085563-0.0010002i,-0.00071809-0.0013674i
-9.4302e-05-0.002314i,-0.00036881-0.0025201i,0.00022547-0.002609i,0.00034092-0.0022226i,0.00030462-0.001673i,0.00090426-0.001119i,0.000939-0.00076035i,0.00062837-0.00064886i,-0.00010487-0.00017215i,-0.00093317+0.00088938i,-0.0004379+0.0010793i,0.00054038+0.0006262i,0.0006475+8.8114e-05i,0.00050706-0.00013823i,0.00020378-0.00016143i,-0.00038774-0.00064391i,-0.00042943-0.00055603i,-0.0002023-0.00018028i,-0.00039842+0.00016038i,-0.00046859+0.00090183i,-0.00043667+0.00093814i,-0.00018609+0.00091258i,7.3525e-05+0.00063145i
1.6797e-05-0.00062666i,-0.00068423-8.0028e-05i,-0.00068218+0.001097i,0.0010991+0.0010969i,0.0026083-0.00012821i,0.0030014-0.00089507i,0.0022035-0.00097288i,0.00092069-0.00095709i,-0.00041715-0.00029385i,-0.00087401+0.00084583i,-0.00044836+0.0014483i,-0.00029535+0.0013511i,-0.00047244+0.00051839i,-0.00075495+9.4611e-05i,0.00021667-0.00038948i,0.0008591-0.00089573i,0.00029562-0.00041002i,-7.3123e-05+0.0003329i,0.00038582+0.000831i,0.0003472+0.00083674i,-0.00070546+0.00045797i,-0.00071318+0.0005605i,-0.00019486+0.00072264i
-0.00076489+0.00010185i,0.00010473-0.00056762i,0.00039263-0.0014334i,0.00035932-0.0024568i,0.00091226-0.003055i,0.00077643-0.002432i,0.00050727-0.00082416i,0.00039653+0.00046857i,2.2564e-05+0.00078198i,-0.00017455+0.0014312i,5.9362e-05+0.0013108i,-0.00020869+0.0002511i,-0.00059845-0.00043295i,-0.00082686-0.00042957i,-0.00052892-0.00048855i,0.00051144-0.00056579i,0.00032703-0.00031408i,-0.00051682-0.00034323i,-0.00084245-0.00067469i,-0.00044542-0.0005765i,-0.00028091+6.7623e-05i,-0.00049931+0.00088147i,-7.4357e-06+0.0013018i
-0.00070079-0.0017766i,-0.0015561+0.00031833i,-0.0020014+0.0010559i,-0.001225+0.0010948i,-0.00036719+0.0017463i,0.00057205+0.001435i,0.00113+0.00031687i,-6.1483e-05-0.00083635i,-0.0006442-0.0014891i,0.00012965-5.5844e-05i,0.00040731+0.00089847i,0.00054422+0.00047805i,0.0010977+0.00034023i,0.0012194+0.00043826i,0.001079-0.00028218i,0.00036579-0.0005614i,-0.00079078+0.00024451i,-0.00070247+0.0010925i,-0.00077234+0.00071403i,-0.00031269+0.00027183i,0.00047424-9.384e-06i,-7.3178e-05+0.0005693i,0.00014669+0.00091764i
-0.00047754-0.00097926i,-0.00012898+8.5494e-05i,0.00052749+0.00076121i,0.00080036-0.00016128i,0.0013823-0.0010323i,0.0014939-0.0015232i,0.00089097-0.0014513i,0.00068917-0.00061326i,3.2234e-05+0.00046006i,-0.00068252+0.0012591i,-0.0005231+0.0019385i,-0.00017967+0.0017352i,-7.7879e-05+0.0012668i,-5.5255e-05+0.00039424i,-0.00019289-0.00041733i,-0.0002826-0.00025867i,-4.1586e-05-1.505e-05i,0.00022777+5.0187e-06i,0.00035301-0.00036903i,0.00035319-0.00027994i,0.00050504-0.0002083i,0.00059747-0.00026957i,0.00062923-4.5978e-05i
0.00022678-5.9211e-05i,0.00014188+0.001054i,0.00091352+0.001252i,0.0022338+0.00068281i,0.0030384+0.00026424i,0.0020429+4.7027e-05i,0.00090111-0.00026293i,0.00036512-0.0003492i,9.8643e-05+7.7107e-05i,-0.00018035+0.00069784i,-0.00026323+0.00074436i,0.00040795+9.6135e-05i,0.00025514-0.00025069i,0.00042795-0.00072594i,0.0016877-0.00046648i,0.0015263-0.00011689i,0.00042343-0.00047028i,4.1345e-05-0.00069465i,4.6091e-05-0.00054805i,-0.00019884+4.2612e-05i,-0.00077483+0.00030339i,-0.0010463+0.0001173i,-0.00043954-0.00010298i
0.00012534+0.00047954i,-0.00082455-0.0014532i,-0.001243-0.0012185i,-0.00068189-0.00081769i,0.00015882-0.0015727i,0.00052752-0.0014704i,0.0006326-0.00062365i,0.00050563-0.00070117i,-0.00038841-0.00054066i,-0.00076323+0.00054617i,5.4733e-05+0.00058778i,0.0011029+0.00020446i,0.0012136-0.0003627i,0.00036163-1.0079e-05i,-5.3313e-05+0.00016583i,0.00010872-0.00051703i,0.00034555-0.00069423i,0.00017288-0.00076647i,-0.00035624-0.00064224i,-6.0174e-05-0.00031081i,0.00070727-3.8823e-05i,0.0010837+0.00036435i,0.00044364+7.1891e-05i
-0.00053253+0.00070647i,0.0010544+0.0006824i,0.0027306+0.0012299i,0.0036974+0.00032413i,0.0033828+0.00033408i,0.0012506+0.00012918i,-0.00018646-0.00021497i,-0.00023821-0.00073854i,0.00033144-0.00032906i,0.00024557+0.001087i,-0.00027187+0.0012651i,-0.00033175+0.0005693i,-5.9498e-05+0.000164i,0.00061623+0.00063195i,0.00057694+0.00093105i,0.00030552+0.00040454i,-1.1149e-05-0.00026577i,-0.00054965-0.00078974i,-0.00088813-0.00042135i,-0.00029443+0.00014749i,0.00036472-0.00027615i,9.2478e-05+0.00019141i,-0.00064194+0.00081619i
0.00078625+6.5449e-05i,-0.00048409-0.00042772i,-0.0011978-0.00066434i,-0.0011671-0.0015092i,-0.00045575-0.0021193i,0.00013982-0.0013022i,0.00035586-0.00029908i,0.00069721+0.0001973i,0.0005034+0.00051088i,-9.7701e-05+0.00029093i,0.00035836+0.00036758i,0.00055192+0.0007574i,-0.00032557+0.00090027i,-0.00020223+0.0011393i,7.5748e-05+0.00079507i,0.00033699-0.00048872i,0.00033216-0.0010667i,-0.00044409-0.00074505i,-0.00049016+0.00019759i,0.00027572+0.00091521i,0.00028023+0.0011118i,-1.0738e-05+0.0014012i,0.00017912+0.00036715i
-0.0013967-0.0023324i,-0.0015593-0.0014814i,-0.00087096+0.00014739i,-0.00063576+0.0017744i,0.00037572+0.0025242i,0.0022523+0.0011645i,0.0022837-0.00031178i,0.0016912-0.00082172i,0.00062769+0.00039968i,-0.00054589+0.0023147i,-8.3788e-06+0.0016574i,0.00069063+0.00063865i,-0.00013777-0.00011957i,-4.1883e-05-0.00062779i,0.00017758-7.4105e-06i,-0.00046035-0.00022277i,-4.0308e-05-0.0010817i,0.00070938-0.00087499i,0.00053701-0.00066754i,0.00059916-0.00028243i,0.00041276+0.00051334i,0.00034483+0.00059779i,0.0004104+0.00048196i
0.00040955+0.00077144i,0.00064607+0.0010445i,0.0012646+0.00087163i,0.0025771+0.00019047i,0.002506-0.00072085i,0.001009-0.0011754i,0.00044952-0.00065884i,-5.5701e-05-0.00015575i,-0.0010206+0.00021456i,-0.00064248+0.00088519i,0.00059265+0.0009675i,0.00099072+0.00040465i,0.00079766+8.9631e-07i,0.00086474-0.00020519i,0.00078801-0.00027943i,0.00077961-0.00013519i,0.00021795+0.00022445i,-0.00036256-0.0004343i,-0.00055574-0.0008355i,6.2042e-05-0.00037105i,0.00084665-4.9339e-05i,0.00077342-0.00044285i,0.00073519+0.00043384i
-0.00046985-0.0023431i,-0.00099108-0.0018486i,-0.0020338-0.0016164i,-0.0011013-0.0012321i,7.6034e-05-0.00059208i,0.0011069+0.0001894i,0.0019843+0.00095943i,0.0019059+0.00053111i,0.00065326-0.00010356i,-0.0010749+0.00063575i,-0.0010753+0.0013877i,-0.0003739+0.00099746i,-0.00023801+0.0004301i,3.1798e-05+5.3412e-05i,0.00055439-0.00029419i,0.00076762-0.00051189i,0.00042244-0.00044945i,0.00076208-0.00063441i,0.00070893-0.0006937i,0.00075239-0.00036909i,0.0015003+0.00013701i,0.0015935+0.00070889i,0.00076671+0.00069992i
0.0013095-0.00062563i,0.0013883-0.0010425i,0.0014336-0.0015627i,0.0017712-0.00094751i,0.0014598-0.0010058i,0.00077791-0.0011887i,0.00051335-0.00039605i,4.1127e-05-0.00017916i,-0.00097772+0.00021516i,-0.00075656+0.00056028i,0.00010372+0.00056057i,-6.6721e-05+0.00044398i,-0.00053487+0.00036736i,0.00034893+0.00068295i,0.001026+0.00055922i,0.00075119-0.00051842i,0.00059529-0.0014986i,0.00018796-0.0016063i,-0.00044335-0.0011694i,-0.0010277-0.00084146i,-0.00079167-0.00070974i,4.6974e-05-0.00034483i,-0.00016194+0.00036175i
-0.0023639-0.00080911i,-0.0018644+0.00070864i,-0.0018392+0.0018288i,-0.00085427+0.0019988i,0.0011274+0.0019651i,0.0015328+0.00067913i,0.0011287-0.00082503i,0.00083406-0.00090104i,-8.3781e-05-0.00070077i,-0.00098309-0.00012883i,-0.00014732+0.0008149i,0.0010818+0.00067004i,0.001381+9.3832e-05i,0.00093312-0.00027687i,0.00010239-2.8127e-05i,-0.00033305-0.0002654i,-0.00080343-0.0013528i,-0.0010317-0.00061236i,-0.00063349-0.00014417i,0.00017329-0.00010813i,0.00035099+0.00022976i,0.00040756+9.8727e-05i,-1.833e-05+0.00027362i
3.1937e-05+0.0012607i,0.00068798+0.0017143i,0.00087265+0.0015209i,0.0010588-0.0001789i,0.0013608-0.0011944i,0.00115-0.00093234i,0.00099138-0.00053755i,0.00077064+0.00010885i,0.00011502+0.00082165i,-0.00043697+0.00096824i,-3.1106e-05+0.00035393i,0.00017797-0.00017538i,0.00024514-1.5879e-05i,0.00020455+0.00058937i,-5.3057e-05+0.0004408i,-0.00022232-0.00048599i,4.9532e-05-0.00051607i,0.0010545+0.00052888i,0.001245+0.00084301i,0.00097766+0.00025023i,0.00080249+0.00028121i,0.0001895+0.00028949i,0.0001098-8.2711e-05i
-0.0013085+0.00071079i,0.00057111+0.0011493i,0.0018037+0.0014182i,0.0027634+0.0011467i,0.0031487+0.00075102i,0.0023153-0.00051118i,0.0011157-0.001384i,0.00030078-0.0010343i,-0.000898-0.00026502i,-0.0014024+0.00057794i,-0.0003271+0.00088152i,0.00062309+0.00027612i,0.00034649-0.00075764i,0.00038706-0.0010362i,0.0010226-6.558e-05i,0.00060986+0.00048416i,-0.00029393-0.00014429i,-0.00064062-0.00045992i,-0.0001934-0.00048876i,9.107e-06-0.0002657i,-0.00019825-2.2294e-05i,4.6918e-05+0.00012019i,0.00058937+0.00043206i
0.00043529-9.6103e-06i,-0.0008476-0.00019744i,-0.001391+0.00043205i,5.0477e-05+0.00018542i,0.0019752-0.0011851i,0.0020392-0.00091119i,0.00095194-0.00021327i,0.00028283-0.00075727i,-0.00038369-0.00014052i,-0.00055707+0.00080259i,0.0002027+0.00098407i,0.00049621+0.0011632i,0.00010449+0.000204i,-5.8912e-05-0.00073257i,-0.00059377-0.00079901i,-0.00016354-9.0164e-05i,0.0006278+4.3658e-05i,0.00014516+0.00021159i,0.00010611+0.0010049i,0.00059965+0.00076558i,0.0013641+0.00077332i,0.00070365+0.0013085i,-0.0003159+0.00054527i
0.0020249-0.00055265i,0.002253-0.0015089i,0.0017741-0.0024487i,0.00097726-0.0019135i,0.00083141-0.0014791i,0.00065989-0.0015301i,0.00024735-0.00057615i,5.1859e-05-5.2368e-05i,-0.00015727-0.0002613i,-0.00025802+0.00045556i,0.00019576+0.00079409i,0.0010018+0.00033761i,0.00082648-0.00055128i,0.00053439-0.0010345i,0.00052924-0.00024392i,0.00079448+0.00032866i,0.0011894+0.00025455i,0.00082174+0.00049335i,0.0005011+0.00056835i,0.00034368+0.00052513i,-0.0004701+0.00038212i,-0.00091523+0.00020372i,-0.00054791-0.00011312i
0.00034837-0.00042009i,-0.00045706+0.00082652i,-0.00053987+0.00088991i,-0.00038638-5.6925e-05i,-0.00018531-0.00039757i,0.00044173-0.0002549i,0.00028126+0.00027446i,-0.00033936+0.00017046i,-0.00099401-0.00034237i,-0.0013079+0.00060649i,-0.0010644+0.0014448i,-0.00056768+0.0011151i,-0.00069122+0.0013245i,-0.00067321+0.00098547i,3.6462e-05-0.00039119i,0.00015-0.0012151i,-5.1976e-05-0.00072681i,-0.00038986+3.2654e-05i,-0.00091065+0.00027445i,-0.00097588+0.00011418i,-0.0011821-0.00029315i,-0.00095949+0.00013817i,-0.00019542+0.0010412i
0.00066463+0.00089806i,0.0013112+0.00060683i,0.0021114+0.00058586i,0.0035191+0.00027463i,0.0039461-0.00083488i,0.0023065-0.0020754i,0.00073788-0.00081129i,0.00027896+0.0010358i,0.0001599+0.0013255i,-0.00018678+0.00025067i,-0.00011094-2.8579e-05i,-3.9827e-05+0.00019543i,-0.00055594-0.00078796i,-0.00082411-0.00043772i,-0.00010159-3.6059e-05i,0.00019147-0.00035488i,8.125e-05+0.00040465i,-2.9089e-05+0.0008293i,-0.00041323+0.00035576i,-0.00055005+0.0001704i,-0.00026232+0.00018768i,-0.00037717+0.00061461i,-0.0004945+0.00053882i
-0.0011044+0.00079832i,-0.001047-7.3888e-05i,0.00049171+7.1864e-05i,0.0019768-8.2326e-06i,0.0024543+0.00027482i,0.0026308+0.00068006i,0.0020968+0.00085937i,0.00091212+0.00084826i,-0.00047196+0.0013946i,-0.0012174+0.0017991i,-0.00015618+0.0010737i,0.00061103+0.0002106i,0.0008694+7.5113e-06i,0.00073818-0.00042083i,0.00038713-0.0009704i,0.00054525-0.0014456i,0.00080194-0.0012108i,0.00096232+0.00018886i,0.00049211+0.00080385i,0.00045271+0.0006214i,0.00034311-0.00038885i,0.00077621-0.00078591i,0.00071108-0.0001555i
0.00066583+0.0006189i,0.00067766-0.00031522i,0.0014923-0.00049135i,0.0015567-0.00041584i,0.00075475-0.0011623i,-0.00024122-0.001739i,-0.0004228-0.00079602i,-0.0010471-0.00020892i,-0.00048991+0.00021003i,0.00027086+0.0012274i,0.0001302+0.001454i,1.0197e-05+0.0011684i,-0.00054368+0.00046223i,-0.00012866-0.00016794i,0.00078537-3.9388e-05i,0.00048769+0.00018413i,-0.0003919-0.00037133i,-0.00058112-0.001102i,-6.5375e-05-0.00069172i,0.00036672-0.00053349i,-0.00026384-0.00072769i,-0.00031514-0.00036312i,0.0005431+0.00036861i
0.00017109-0.0014134i,-0.00059695-0.0010482i,-0.00098235-0.0010696i,-0.0012065-0.00084464i,-0.00020235-0.00054468i,0.00076089-0.0003128i,0.00073533-0.00048196i,0.00054099-0.00062585i,9.0365e-06-0.00039513i,-0.00054513+0.00024318i,-0.00084446+0.00091328i,-0.0009784+0.0006596i,-0.00069545+8.2683e-05i,-6.3238e-05-0.00019325i,0.00039948-6.0008e-05i,0.00037664-0.00013642i,0.00015812-0.00057991i,-0.00024596-0.00097088i,-0.00039756-0.00022783i,0.00074297+0.00077455i,0.0005462+0.0006542i,-0.00011819+0.00089459i,0.00025287+0.0013828i
0.00040672+0.0011186i,0.0011565+0.00054054i,0.0022466+0.00033777i,0.0034414-0.00035597i,0.0035372-0.0011986i,0.0022393-0.0018038i,0.00092287-0.0013275i,0.00012896-1.7624e-05i,-0.00014029+0.00061323i,0.0003403+0.0014097i,0.00081164+0.0016948i,0.00045113-0.00015194i,0.00014371-0.0015167i,0.00033616-0.00029094i,1.7984e-05+0.00099441i,-0.00019248+0.00035968i,8.9566e-05-0.00028211i,-7.4108e-05-1.0824e-05i,-0.00065511+0.00011188i,-0.00076959-0.00032762i,3.1205e-07-0.00020728i,0.00083985+0.00022632i,0.00071538+0.00029332i
0.002151-0.00016945i,0.0017206-0.00085278i,0.00096943-0.00070503i,0.00043916-0.0010349i,0.00085547-0.0021594i,0.00059005-0.0016729i,-1.1992e-06-0.00055563i,0.00013893-7.7949e-05i,-0.00040415+0.000553i,-0.0012572+0.00047601i,-0.00081878+0.000444i,0.00048212+0.000407i,0.00078765+0.00015315i,-0.00021115+0.0004551i,-0.00037458+0.0001533i,0.0005977+0.00012097i,0.00077803+0.00031789i,0.00040575+0.00038382i,0.0003615+0.00082878i,-1.5927e-05+0.0007598i,-0.00011443+0.00060592i,-2.2596e-05+0.00077214i,0.00047198+0.00053685i
-0.00073072+0.00043257i,-0.00010808+0.00082187i,0.00017183+0.0021583i,0.00048046+0.0016479i,0.0011948+0.00017715i,0.0013937-0.00026115i,0.0010742-0.00042432i,4.4629e-05-0.00035593i,-0.00056436-0.00024435i,0.00019863-2.9254e-08i,0.00067487+0.0010966i,0.00070126+0.00082684i,0.00077209-0.00068182i,0.00039699-0.00041334i,9.1195e-05+0.00063712i,-0.00050064+0.00029621i,-0.00088056-0.00025349i,-0.0005017-0.00024801i,0.00014315-0.00053068i,6.2938e-05-0.00051649i,-5.1746e-05-0.00018151i,-0.0001842-0.00034288i,-0.00052373-0.00056086i
-3.5786e-05-0.0005085i,-0.00060597+0.00017401i,-0.00073444-0.00042501i,-0.00046236-0.001208i,0.00028491-0.0014248i,0.00055936-0.0014787i,0.00052423-0.0012828i,0.00089902-0.0007629i,0.00089836-0.00011338i,0.000127+0.00019741i,0.0002223+0.00077341i,0.00089446+0.00052643i,0.0008272-0.00042241i,-4.7668e-05-0.0011477i,-9.4878e-05-0.0015375i,0.00062892-0.0012046i,0.00055823-0.00083542i,-0.00011173-0.00051737i,-0.00068138+6.6115e-05i,-0.00075475+0.00025531i,0.00010601+0.00085122i,0.00022246+0.0008827i,-0.00029226+0.00013017i
0.0022367+0.00032071i,0.0021228-0.0006658i,0.0025867-0.0025482i,0.0024004-0.0033784i,0.0013931-0.0021954i,-4.3157e-05-0.0012255i,-0.00067237-0.00046889i,9.3899e-05+0.00036097i,0.00062879+9.1471e-05i,0.00067359+0.00016868i,0.00083757+0.0005102i,0.00044528-0.00013067i,0.00016255-0.00067587i,0.00074467-0.00043855i,0.0010655-0.00016293i,0.00045835-0.00011783i,0.00014441-0.0003151i,0.0001299-0.00011661i,5.972e-05+0.00027811i,0.00049804+8.9911e-05i,0.00014515-0.00024825i,-0.0003846-0.00029037i,-0.00044201-0.00038547i
-0.0006966+0.00052831i,-0.00065949+0.00099934i,0.00068422+0.0024792i,0.0016118+0.0024309i,0.0016979+0.00075934i,0.0016859-0.00087519i,0.0014022-0.0008985i,-0.00037394+0.00011538i,-0.001599+0.00030249i,-0.00066323+0.00085408i,0.00024601+0.0013018i,6.8814e-05+0.00053209i,-0.00052644-0.00018384i,-0.00049278-0.00043099i,-0.0001437-0.00016808i,0.00065745-2.3481e-05i,0.0011015+0.00049034i,0.00032683+0.00073405i,-0.00042996+0.00016216i,-0.00041667+0.000134i,-0.00036261+0.00031598i,-0.00061371-0.0002991i,-0.00027527-0.0006447i
0.0015164-0.0002406i,0.0011431-0.00065476i,0.0011737-0.0018684i,0.002795-0.0018048i,0.0036795-0.0015834i,0.0013489-0.00081114i,-0.00035597+0.00081792i,-0.00012216+0.0011015i,-9.4444e-05+0.00027992i,-7.8805e-05+0.00020241i,0.00068996+0.0012421i,0.00091578+0.0015992i,0.00033826+0.00022946i,0.00067492-3.5787e-05i,0.0014277+0.00033299i,0.0012516-0.00027295i,0.00038699-0.00083659i,-0.00026661-0.0003613i,-0.00042762+0.00034332i,-1.4238e-05+0.00049703i,-0.00027954+0.00049163i,-0.00049096+0.0001282i,-0.00071186-0.00048747i
0.00074072-0.00066185i,-1.5914e-05-0.0005931i,9.4381e-05-0.00098396i,0.00017401-0.0014095i,0.00015748-0.001313i,0.00095875-0.00085823i,0.0013832+3.6659e-05i,0.00080868+0.00048038i,0.0002723+0.0004164i,0.00031428+0.00099082i,-0.00016484+0.001285i,2.2653e-05+0.0011608i,0.0010405+0.00097897i,0.0013826-0.00011182i,0.0012019-0.00060559i,0.00012644-0.00022438i,-0.00036576-0.0003599i,-0.00063803-0.00036368i,-0.0014068+0.00019446i,-0.00064452+0.00037993i,0.0003553-0.00039085i,0.00012721-0.00098845i,0.00015652-0.00051051i
0.0020833-0.00075128i,0.002534-0.00049823i,0.0022421-0.0010876i,0.0018513-0.0015575i,0.0017461-0.00097883i,0.0019623-0.00073598i,0.0015189-0.00044474i,0.0011425-0.0001814i,0.00085936-0.00030794i,-0.00022842+0.00031917i,-0.00032663+0.0005421i,0.0004468+0.00070336i,0.0003784+0.0012535i,7.7943e-05+0.00054787i,0.00026047-0.00057726i,0.0004183-0.0011445i,0.00080559-0.00061782i,0.00071407-8.7326e-05i,6.6737e-06+0.00010557i,-0.00029324+0.00068916i,-0.0001457+0.00083275i,-7.3435e-05+0.00056554i,-0.00039675-0.00018886i
-0.0010379-0.00065894i,-0.0014656+0.00083567i,-0.0010404+0.0012555i,0.0010934+0.00083055i,0.0029193+0.00083569i,0.0024053+0.0004418i,0.0013458+0.00040438i,0.00081151+0.00079145i,-0.00095184+0.00073169i,-0.0017213+0.00049197i,-0.00051778+0.00066986i,0.00032811+0.00069926i,0.00039634+0.00065595i,3.0321e-05+0.00051626i,-0.00046196+0.00065055i,-0.00032788+0.00022297i,0.0004924-0.00054903i,0.00047728-0.00060519i,9.9999e-05-0.00038406i,-0.00026675+0.00013906i,-0.00014767+0.00017137i,-0.00029252+0.00025054i,-0.00053034+0.00024256i
-0.00061581+0.0013019i,-0.00058771+0.0015473i,0.00011439+0.0003357i,0.00090299-0.0011203i,0.0014667-0.0012998i,0.0013755-0.00086242i,0.00070035-0.00038796i,-6.5404e-05-0.00035398i,-0.0010523+7.9733e-05i,-0.00084588+0.00092012i,0.00046487+0.00079896i,0.00090637+0.00063476i,0.00080571+0.00032607i,0.00017861-0.00078864i,-0.00011894-0.0017004i,-0.00014744-0.0015873i,9.9663e-05-0.0012391i,0.00014643-0.00063426i,-0.00034839+0.00022345i,-0.00027386+0.00025123i,0.00026329-0.00021166i,0.00088857+0.00011535i,0.00029272+0.00023216i
-0.0007954+0.0018485i,0.00036726+0.0016058i,0.0022316+0.0022202i,0.0023638+0.0019055i,0.0019462+0.0010521i,0.0013768+0.00071164i,0.0011281-2.4948e-05i,0.00043927-0.00064108i,-0.00042368+3.366e-05i,-0.000107+0.00078373i,0.00067186+0.0014253i,0.00090208+0.0016657i,0.00027942+0.0010003i,-7.1387e-05-0.00029738i,0.00023305-0.00091571i,-0.00032747-0.00050407i,-0.0010079-8.6356e-05i,-0.00090593+8.8978e-05i,-0.00028884+0.00021542i,-0.00012692+0.00061453i,6.7774e-05+0.0001224i,-1.6767e-05+0.00030158i,-0.00040622+0.00024014i
0.00011292-0.00035381i,0.00010373-0.001251i,0.00032501-0.0025039i,0.0010854-0.0014561i,0.0015139-0.00034351i,0.00065125-0.0003367i,0.00050264+0.00023169i,0.0014353+2.1995e-05i,0.0012582-0.0010479i,0.00044793-0.00068843i,-3.3269e-05+0.00036798i,-2.6391e-05+0.00025829i,0.00022034+0.00018896i,0.00053264-2.6067e-05i,0.00070029-7.3483e-05i,0.00064054-5.9993e-05i,0.00028239-0.00060473i,0.00014822-0.00079338i,0.00063771-0.00055534i,2.6739e-05-0.00015827i,-0.0009477-0.00041197i,-0.00061046-0.00022735i,-0.00049807+0.00043758i
-0.001967-0.0016769i,-0.0014551-0.0015392i,-0.00035151+0.00079503i,0.00034493+0.0019223i,0.0012647+0.0011043i,0.0026429-0.00010134i,0.0023368-0.00012126i,0.00077342+0.00070868i,-0.00037483+0.00059175i,-0.00010362+0.00028906i,0.00085773+0.00026035i,0.0007594-7.49e-05i,9.1672e-05-0.00011966i,-2.4966e-05-2.496e-05i,-0.00029582-0.00036796i,6.8558e-05-0.00069239i,0.00017282-0.0012013i,-0.00033699-0.001635i,-0.00018695-0.0007078i,0.00048916-9.1205e-05i,0.00075348+6.3175e-05i,4.0139e-05+0.0002742i,-0.00054107+0.000345i
