-0.0012541+0.00064764i,-0.0005798-0.00046715i,-0.00066035-0.00092991i,-0.0013247+0.00023688i,-0.0016126+0.0014233i,-0.0010332+0.0016594i,-0.00082423+0.0021473i,-0.00075119+0.0022566i,0.00014228+0.0017477i,0.0011687+0.00093166i,0.0014688+0.00030796i,0.0011915+0.00019993i,0.00087264+6.3563e-05i,0.0002681-0.00012604i,1.5612e-05-0.00023143i,0.00034831-0.00013668i,0.00019832+0.00031472i,-0.00024854+0.00078584i,-0.00032603+0.00077223i,-0.00042433+0.00018815i,-0.00036791+0.00025006i,-0.00019417+0.00066337i,-0.00012766+0.0011685i
0.0014704-0.00011737i,0.0027785-0.00058491i,0.0032667-0.0021317i,0.0020309-0.0019857i,0.00092343-0.0008626i,-0.00038692-0.00069618i,-0.00090766+0.00034397i,-0.00070487+0.00098416i,-0.00096334+0.00042197i,-0.00078171-0.00036216i,-2.0787e-05-0.00049548i,0.00036137-0.0001461i,-0.00023208-0.00040159i,-0.0011007-0.00067849i,-0.00086189+0.00014529i,-0.00010664+7.414e-05i,0.00031914-3.4028e-05i,0.00023734+0.00029594i,0.00048818-4.0487e-05i,-0.00025552-3.2027e-05i,-0.00077183+1.0032e-05i,-0.00010996-0.00045285i,-0.00013678-0.00065456i
0.0010135-0.00060152i,0.0013394+0.00030478i,1.9466e-05-0.00010732i,-0.00042008-0.00011029i,0.00045331+0.0004185i,0.00086941+0.0006751i,-0.00027065+0.00087801i,-0.00072802+0.00050845i,-0.00019777-0.00012002i,-0.00033669+0.00067147i,-0.00035656+0.0012515i,-0.00019221+0.00020537i,0.00048763+3.557e-05i,0.00095745+0.00032169i,0.0014409+8.1232e-05i,0.0019926-4.1974e-05i,0.0013934-0.00038483i,0.0012416-0.0010144i,0.0013434-0.00022447i,0.00080353+0.00076285i,-0.00017347+0.0012115i,-0.00081119+0.00089289i,-0.00067296+0.0010394i
0.00053665+0.001138i,0.00093619+0.0014294i,0.00071879+0.0009896i,-2.5628e-05+0.0002165i,-0.0003893+0.00022734i,-0.00043279+0.0014796i,-0.00090907+0.0019612i,-0.0014591+0.0015917i,-0.0012439+0.0008922i,-0.00066994-0.00011107i,0.00022925-0.00097711i,0.00082421-0.0012333i,0.00037122-0.0013475i,0.00029322-0.00079323i,0.00054638-0.00052263i,0.0003121-0.00027641i,-0.00032016+0.00030791i,-0.00053598-0.00019691i,-0.00093437-0.00063972i,-0.0011875-0.00070371i,-0.00095831-0.00037194i,-0.00082013-0.00041718i,-0.00049902-0.00048346i
0.00037465+0.0021573i,0.0013037+0.0030456i,0.0015305+0.0037431i,0.0016167+0.0028962i,0.0014953+0.0025294i,0.0005634+0.0024645i,0.00025807+0.0017852i,0.00032534+0.0014991i,-1.357e-05+0.0013785i,0.00043787+0.00080228i,0.00088118+0.0006702i,0.00021+0.00044295i,0.00026283-0.00011189i,0.00061029-4.0821e-05i,0.00019294+0.0004741i,-0.00024376+0.0010259i,-0.00084536+0.0006071i,-0.00070396-0.00040716i,-0.00054779-0.0006964i,-0.00079246+0.0005536i,-0.000497+0.0010949i,-0.00021157+0.00074164i,-0.0001365+0.00038081i
-0.00099839-0.0010503i,3.5415e-05-0.0017061i,0.0015326-0.0017116i,0.0019957-0.0010726i,0.0019928-0.00085424i,0.0015916-0.00030642i,0.00085795+0.00081536i,0.00025746+0.0011804i,-5.3572e-05+0.0013723i,0.00019336+0.00087275i,6.9406e-05+0.00010762i,0.00029944-5.6219e-05i,0.0013032+7.8174e-05i,0.0010708-0.00033415i,5.9322e-05-0.00048063i,-0.00087022-0.00030391i,-0.00061811-0.00042178i,0.00055926-0.0003006i,0.00047891+0.00033487i,-0.00039194+0.00068332i,-0.00026353+0.00024224i,7.7847e-05-0.00061889i,-0.00022587-0.0010952i
0.00012165+0.00014089i,0.00069706+0.00040624i,0.00094703+0.00042119i,0.00098687+0.0013308i,0.00061927+0.0015426i,-0.00024454+0.00053963i,-0.0012574+0.00028774i,-0.00073269+0.00094336i,0.00046187+0.00092943i,0.00074813+0.00069347i,0.00045891+0.0012306i,0.0004294+0.0011457i,0.00089381+0.00016827i,0.00058137-0.00058893i,-0.00030041-0.0014452i,-0.00026569-0.0012001i,-0.00017238-0.0006922i,-0.00066591+0.00023884i,-0.00074203+0.0011003i,-0.00035421+0.00068124i,-0.00038135-4.8221e-05i,-0.00067026-0.00012456i,-0.00081546-0.00048437i
0.00063305+0.0015079i,0.0011762+0.0018659i,0.00065228+0.00095832i,0.00042356+1.3889e-05i,-0.00015386-0.00037419i,-0.0010576+0.00012098i,-0.00156+0.00093523i,-0.0010798+0.0010177i,-0.0002548+0.0010831i,-3.1707e-05+0.0011402i,0.00013563+0.0010748i,0.00019836-4.3565e-05i,0.00020923-0.00063889i,0.00049715-0.00041417i,0.00012779+0.00037157i,-0.00058084+0.00086739i,0.00017056-5.6825e-05i,0.00075125-0.0011118i,0.00017142-0.0011478i,0.00024951-0.00045387i,0.00041396-0.00034892i,-0.00034077+0.0001315i,-0.00059833+0.00030545i
-0.00059953+0.0029757i,0.0019415+0.003222i,0.0038645+0.0027538i,0.0034063+0.0010589i,0.0021298-6.522e-06i,0.0014246+8.7461e-05i,0.00079299+0.00020595i,-0.00012229+0.0002365i,-0.00028446+0.0002675i,-0.00024724+0.00055925i,-0.00044618+0.00076169i,-0.00072309+0.00082364i,-0.000935+0.00027085i,-0.00056278+3.403e-05i,-0.0003306+0.00017363i,-0.000331-0.00015181i,-0.0004551-0.00028978i,-0.00054038+6.3097e-05i,-0.00097773+0.00052246i,-0.0010381-8.6087e-05i,-5.5045e-06-0.00084319i,0.0003703-0.00031665i,0.00054954+0.00014991i
-0.00026526+0.0011419i,-0.00065941+0.0017513i,0.00052548+0.0020313i,0.0010382+0.0012297i,-0.00031573+0.00042191i,-0.0015291+0.00011054i,-0.0014741+0.00020809i,-0.00016795+0.00059327i,0.0002546+0.00052011i,-0.00067884-7.9832e-06i,-0.00071986-0.00071657i,1.5145e-06-3.0702e-05i,-9.4324e-05+0.00033583i,-0.00010471-1.5737e-05i,0.00089652+0.0002933i,0.00089354-0.000286i,0.00061365-0.00046355i,9.2821e-05-0.00051463i,-0.0006507-0.00060033i,-0.00063019-0.00034051i,0.00010042-0.00020696i,0.0001777-0.00025058i,-6.884e-05-0.0003479i
-0.00079354-0.0017083i,-0.00084467-0.00068314i,-0.0012422-0.00072711i,-0.0017483-0.0012578i,-0.0012847-0.0017123i,-0.00093799-0.00088161i,-0.0018222+0.00066055i,-0.0017399+0.0014135i,-0.00013107+0.0012397i,0.0012092+0.00047709i,0.001169-0.00028931i,2.8782e-05-0.00024594i,-0.00081349+0.00029693i,-0.0007839+0.001395i,-0.00078315+0.00171i,-0.00031567+0.0010526i,0.00045433+0.00049111i,0.00041446+0.00085983i,-6.233e-05+0.00061499i,-0.00019993+6.5602e-05i,-0.00070097+0.00017361i,-0.00042029-0.00026147i,0.0002489-0.00036865i
-0.00089688+0.00018857i,7.3949e-05-0.00022617i,0.00056637-0.00047477i,0.00097539-0.00019916i,0.00078448+0.00098477i,0.00094442+0.0014576i,0.0007508+0.00092766i,-0.00040758+0.00085726i,-0.00069491+0.0010387i,0.00049244-0.00022617i,0.0013171-0.0014769i,0.0014024-0.0012659i,0.001225-0.00091734i,0.00065912-0.0010264i,0.00090549-0.0011501i,0.00095366-0.00094688i,0.00098295+0.00023608i,0.00061201+0.00080895i,0.00058215+0.0004969i,0.00031944+0.00037797i,-7.8311e-05+0.0003946i,0.00049851+0.00033349i,0.00087795+3.8682e-05i
-0.001244+0.00055556i,0.00044106+0.0015177i,0.0023126+0.0017121i,0.0025736+0.0013495i,0.0014103+0.0011604i,5.36e-05+0.0013632i,-0.00091727+0.0013638i,-0.00043232+0.0012103i,4.8105e-05+0.00072281i,-1.6234e-05-0.00019118i,0.00030493+0.00010588i,-0.00024656+0.00052074i,-0.0011006-0.00054342i,-0.00088749-0.00077115i,-0.00033281+0.00022602i,0.00081693+0.00027679i,0.00092614+0.00035666i,0.0001395+0.00044553i,-0.00012734+0.00010663i,1.5213e-05+0.00029068i,0.00017499+0.00073113i,0.00014489+0.00047752i,-6.8585e-05+7.4705e-05i
4.3483e-05+0.00017432i,8.1971e-05+0.00093281i,-3.4996e-05+0.00041343i,-0.00021533-0.00033289i,0.00029099+0.00031041i,0.00030771+0.00079626i,0.00026842+0.00046126i,9.8952e-05+0.00053472i,4.8271e-05+0.0012262i,0.00018811+0.0011077i,0.00057313-8.0517e-05i,0.001222-0.00076421i,0.0010973-3.2457e-06i,0.00030565+0.0014181i,-0.00088499+0.0015892i,-0.0005372+0.00036563i,-0.00016618-0.00052142i,-0.00068504-0.00064015i,-0.00060813-0.00016837i,-0.00057851+0.00036556i,-0.00096728+2.5915e-05i,-0.00073085-0.00027842i,-0.00043001+0.00031271i
0.001908+0.00076873i,0.001562+0.00011641i,0.0014602-0.0010137i,7.1004e-05-0.0027051i,-0.00067587-0.0027565i,-0.0007526-0.0010579i,-0.00066733-0.00030235i,-0.00012119+0.00016528i,0.00035274+0.00011573i,-0.00057409-0.00016891i,-0.00092775+0.00064588i,5.033e-05+0.001397i,-0.00011156+0.00083269i,-0.00037349+0.00039092i,-0.00024847-0.0001309i,0.00027787-0.00070892i,0.00023827-0.00019403i,-0.00013165+0.0006848i,0.00057018+0.00096536i,-5.9711e-05+0.0011309i,-0.00055499+0.00053308i,0.00017314+0.00023886i,0.00016236+0.00051398i
-0.00018035+4.955e-05i,-0.00031841+0.0002662i,0.00081225+0.0011493i,0.0018975+0.00099767i,0.0010728+0.00099492i,-0.00027307+0.0019755i,-0.00067299+0.0022094i,-0.00034485+0.0013054i,0.00045999+0.0007193i,0.0010471+0.00055791i,0.0009185+0.00071439i,0.0005433+0.00080365i,-8.637e-05+0.00083926i,-0.00015722+0.0011449i,0.00048228+0.0012416i,0.00057583+0.00081632i,0.00032224+0.000292i,-5.3987e-05+0.00016839i,-4.4938e-05-0.00067149i,-0.00039317-0.0013871i,-0.00051261-0.00092911i,-0.000475+0.0002035i,-0.00057815+0.00083427i
0.00054258+0.00076505i,0.00034651+0.0010098i,0.00063544+0.0006301i,0.0019734+0.00023324i,0.0016155-0.00029966i,-0.00023911-0.00033302i,-0.00054668+0.00066842i,-0.00023711+0.0010856i,0.00021217+0.00044776i,0.0002593+0.00021443i,2.3656e-05+0.0005146i,0.00041121+0.0002877i,2.2348e-05+0.0001564i,-0.00013912+0.00085698i,0.00019229+0.00098505i,0.00054342-3.7934e-05i,0.00079964-0.00018164i,0.00068376+0.00028961i,0.00053835+0.00081052i,0.00018626+0.00024934i,6.2547e-05-0.00089239i,-8.0988e-05-0.00064899i,-0.0001054-5.4214e-05i
-0.00048292+0.00051456i,0.00026961+0.001153i,-0.00014857+0.0010578i,0.00021188+0.00013451i,8.5188e-05-7.9992e-05i,-0.00071819+0.00026786i,-0.0011313+0.00010597i,-0.00081684-0.00048426i,-0.00045793-0.00024471i,-0.00030417+0.00042396i,0.00016887+0.00014469i,0.00051904+0.00020005i,-0.00027016+0.00052901i,-0.00029253+0.0002638i,0.00032197+9.1446e-05i,3.8802e-05-0.0002962i,-0.00032987-0.00039154i,-0.00061188+0.00017532i,9.2204e-05+0.00019452i,0.00096879+0.00013691i,0.00071039+0.00020677i,-0.00013267+0.00016285i,-0.00028465+0.00027084i
0.0011288+0.0027694i,0.0019894+0.0031302i,0.0028278+0.002217i,0.0023992+0.00091237i,0.0010959+0.00049654i,0.00037539+0.00069842i,3.0737e-06+0.0010659i,-0.00042436+0.0017711i,-0.00023287+0.0019239i,0.00027416+0.0013201i,-5.4733e-05+0.0007411i,-0.00054939+0.00014652i,-0.00072762+0.00015938i,-0.00066552-1.8087e-05i,-0.0007579-0.00083332i,-0.00059521-0.00041203i,0.00036289+0.0005354i,0.00070082+0.00049437i,0.00045213-0.00024536i,-0.00027932-0.00025892i,-0.00012581+0.00016839i,0.00054964-0.00039263i,0.00012672-0.00061334i
-0.00077795-0.0016606i,-0.0014254-0.0018933i,-0.001622-0.0019119i,-0.00073937-0.00033497i,-0.00016236+0.0011562i,0.00024512+0.0022383i,-0.00020596+0.0016223i,-0.00033394+0.00055095i,-0.00030209+0.0001925i,-0.00083608-0.00041122i,-0.00040214-0.00084573i,0.00026623-0.00058659i,0.00010572-7.705e-05i,0.0012258-3.2255e-05i,0.0016185+0.00023744i,0.00063141+0.00046755i,-0.00025473-3.1201e-05i,-0.00060403-0.00097509i,-8.8237e-05-0.0011339i,0.00020435-0.00073985i,0.00023602-0.00024559i,0.00033956+0.0007019i,0.00028308+0.0012062i
-0.0017719-0.00070355i,-0.0010917+0.0004312i,-0.00099825+0.00021659i,-0.0018664+0.00048593i,-0.0018695+0.00088309i,-0.0012508+0.00091597i,-0.00044518+0.00046128i,-0.00037375-0.00029266i,4.0508e-06-4.2611e-06i,0.00030361+3.9813e-05i,0.00048976-8.9582e-05i,0.0012766+0.00016424i,0.0013294-0.00010254i,0.0014032+6.6251e-05i,0.0016444+0.00010932i,0.0013216+8.6406e-05i,0.00050681+0.00019081i,-3.5552e-05+2.8896e-05i,0.00011107-0.00035056i,-2.5033e-05-0.0002949i,-0.00040818-1.9991e-05i,-0.00051135+0.00025713i,-0.00058487+0.00048351i
-0.00069687-0.00035106i,-0.0012988-0.00030361i,-0.00084309+7.3564e-05i,-0.00060986+0.00088497i,-0.00095452+0.0011147i,-0.0015043+0.0013772i,-0.0010989+0.0010809i,-0.00044042+0.00064132i,-0.00049197-1.4624e-06i,-0.00033135-0.00021397i,-0.00028514-0.00050633i,-4.2928e-07-0.00067998i,-9.8375e-05-0.00056743i,-0.00010894-0.00056856i,0.00024277+0.00058887i,-6.7572e-05+0.00083155i,-0.00039655-4.8951e-05i,-0.0004453-0.00056197i,0.00031432-7.5218e-05i,0.00029857-0.0001558i,-5.0607e-05+0.0001588i,-6.2007e-05+0.00074132i,-0.00019975+0.00039592i
-0.002164-0.00017024i,-0.0015326+0.00079342i,-0.00050367+0.0023724i,0.00078721+0.0026073i,0.0017773+0.00242i,0.0014448+0.0014854i,0.00025175+0.00067211i,-0.00035376+0.00081102i,-0.00069684+0.00071248i,-0.00059281+0.00017671i,0.00045541-9.1677e-05i,0.00114+0.0001885i,0.00036439-0.00020587i,0.00023258-0.00064279i,0.0008196-0.00061113i,0.00080353-0.00063511i,0.00071885-0.00057925i,0.00064422-0.0004403i,0.00061488-8.3312e-05i,0.00052635+0.0001079i,0.00042617-0.00026069i,0.00014064-0.00041869i,0.00052448+0.00024276i
0.001824+0.0010752i,0.0020579+0.0015187i,0.0022004+0.0013719i,0.0022734-1.6705e-05i,0.0012277-0.0007268i,-0.00049039+9.0221e-06i,-0.0013991+0.0015289i,-0.00063054+0.0021466i,0.00085873+0.0010393i,0.0013723-0.00016166i,0.0010087+3.8346e-05i,0.00064429+0.00023046i,0.00066719-0.00048468i,0.00014711-0.00086401i,-0.00074337-0.00055489i,-0.00060705+5.2199e-06i,0.00049539+0.00041275i,0.00068779+0.00081712i,0.00051112+0.00037222i,0.00047452+0.00012062i,0.0006466+0.0004076i,0.00092185+0.0004356i,0.00075326+0.00062476i
-0.0010259+0.0012297i,0.00010194+7.8305e-05i,0.00072724-0.00075553i,0.00053979-7.9854e-05i,0.00067087+0.00054453i,0.00093206+0.00038575i,0.00061941+0.00018567i,0.00033585+0.00052692i,0.00035453+0.00084324i,-0.00011444+0.00090888i,0.0002157+0.00030193i,0.00096093-0.00027323i,0.0015491-0.001314i,0.0012096-0.001154i,8.6518e-05-4.3663e-05i,-8.3698e-05-0.00016727i,0.00047076-0.00015741i,0.00014548+0.00030342i,-0.00077335+0.00052725i,-0.0004298-0.00012294i,0.00021555-0.00020254i,-0.00013152-0.00019057i,-0.00018026-0.00037767i
0.00024151+0.0025786i,0.00086081+0.0018977i,0.0013912+0.0011729i,0.00059802+0.0011319i,-0.00035353+9.8502e-05i,-0.0011214+1.3309e-05i,-0.0017124+0.0012322i,-0.0013274+0.0017736i,-0.0010329+0.0014972i,-0.0010359+0.00049841i,-0.00099297+0.0006652i,-0.00080858+0.00081381i,6.8682e-05-0.00010857i,-0.00071256-0.00026681i,-0.0017978-8.2425e-05i,-0.001237-0.00011564i,-1.2088e-05+0.0001277i,0.00036206+8.2871e-05i,0.00046666+0.00033139i,0.00065822-2.7169e-05i,0.0002084-0.0005902i,-6.0272e-05-0.00091693i,-0.00055709-0.00091401i
2.8952e-05+0.00091576i,0.00019505+0.00013111i,0.00072559+0.00036201i,0.00077231+0.0014935i,-0.00017049+0.0014123i,-0.00063141+0.00078549i,-0.00062663-7.7387e-07i,-0.00039602-3.6716e-05i,-0.00040849+0.00060885i,0.00032786+0.00063178i,0.0012439-0.00019896i,0.00088105-0.00012627i,-0.00032163-3.7704e-05i,-0.00040563-7.9195e-05i,0.00031499+0.00029484i,0.00073455+0.00049297i,0.00015372+0.00046123i,-0.00034341+0.00065091i,-4.501e-05+0.00058675i,-0.00011839-3.8367e-05i,-0.00051485+0.00058913i,-0.00039916+0.0014692i,-0.00033011+0.00084732i
0.0015927+0.00094219i,0.0020733+0.0022551i,0.0030734+0.0016425i,0.0025039+0.00069235i,0.00036387+0.00081019i,-0.0011625+0.00074551i,-0.0010981+0.00072819i,-0.00078117+0.001236i,-0.0008771+0.0008255i,-0.00028894+0.00028358i,-0.00045642+0.00031579i,-0.00025403-0.00026422i,0.00038478-0.0010339i,0.00049108-0.0011937i,0.0006472-0.00021684i,4.5293e-05+0.00059571i,-0.00054216-2.3444e-05i,0.00012762-0.00083809i,0.00096607-0.00038206i,0.00035048+0.00029525i,-0.00058947-0.00011804i,-0.0011296+0.00025067i,-0.0012119+0.00053319i
-0.00038329-0.00045197i,-0.00065487-0.0010247i,-0.00083869-0.0011972i,-0.00038104-0.0016302i,0.00018194-0.000517i,7.761e-05+0.00093938i,-0.00020153+0.00076395i,-9.7041e-05+0.00039285i,0.00066969-0.00021684i,0.0011591-0.00013708i,0.00092842+0.00030876i,7.5228e-05+0.00067226i,-0.00028496+0.00025536i,-0.00019223-8.9507e-05i,0.00011619+0.000216i,8.1243e-05+8.2561e-05i,0.00025924-0.00061496i,0.00085692-0.00068413i,0.00053386-0.00030157i,-0.00032454-0.00050229i,-0.0012037-0.00049023i,-0.00060102+0.00023457i,4.585e-05+0.00045166i
-0.002083+0.0014359i,-0.0020891+0.0016252i,-0.0020335+0.0019028i,-0.001792+0.00071972i,-0.0012647+0.00028272i,-0.00091618+0.00059585i,-0.0014338+0.0013191i,-0.0013936+0.001912i,-0.00068741+0.00085087i,-0.00050547-0.00044534i,5.5177e-06-0.0004735i,0.00063318+0.00022482i,1.0312e-05+0.00050967i,-0.00036556+0.00068199i,-0.00017718+0.00096951i,-0.00046259+0.00093942i,-0.0001858+0.00014156i,0.00045518+0.00033275i,0.00055242+0.00042945i,0.00069386-0.00044622i,0.0007192-0.00054568i,2.5385e-05-0.00052982i,-0.00040285-0.0007971i
0.00097666-0.0010747i,0.00035912-0.0013846i,0.00059269-0.001085i,0.00035632-0.00017959i,-0.00016777+8.2675e-05i,-0.00069336+0.0006741i,-0.00098423+0.0013937i,-0.00062229+0.0012084i,-0.00017842+0.00027325i,0.00034463-0.00053513i,0.00087453-0.0010854i,0.00075359-0.00086378i,0.00035494-0.0006787i,-0.00051446-0.00013826i,-0.00054603+0.00078858i,0.00027124+0.00048832i,0.00082486+3.3111e-05i,2.1416e-05+7.5758e-05i,-0.00023004-5.8687e-05i,-0.00012428-6.7854e-05i,-0.0001338-0.00058763i,-0.00057153+9.3414e-05i,-0.00075103+0.00081854i
0.0012998+0.0016119i,0.0033129+0.0024067i,0.0038487+0.0028657i,0.003041+0.002285i,0.0013435+0.0012456i,-0.0003876+0.0014671i,-0.00084556+0.0012765i,-0.00050584+0.0011495i,0.00022873+0.00092673i,0.00031842+0.0005708i,0.00030941+0.00047133i,0.00025506+0.00016143i,0.00011795-0.00039334i,-0.00047704+0.00047745i,-0.00032463+0.0015882i,0.00031012+0.0011971i,0.00014376+0.00051987i,-0.00042445-0.00041091i,-0.00024289-0.00082215i,-4.5194e-05-0.0003382i,-0.00022622+3.4906e-05i,-9.9678e-05+0.0002665i,0.00034831+0.00051574i
0.00024719-0.00077325i,-2.7301e-05-0.0013374i,6.3905e-05-0.0018274i,-0.00093837-0.0029001i,-0.00083525-0.0020746i,0.00010876+0.00023664i,2.3297e-05+0.0012113i,-0.00068035+0.0013152i,-0.00049084+0.00094181i,0.00022088+0.00057562i,4.3006e-05+0.00014844i,-0.00010355+0.00058978i,0.00032801+0.00066129i,0.00027728+0.00033305i,0.00014408+0.00091711i,0.00095657+0.00067322i,0.0015435-0.00018291i,0.0013815-0.00074912i,0.00041185-0.00097356i,-0.00019197-0.00096849i,0.00011563-0.001268i,0.00048493-0.0013503i,0.00063748-0.0006997i
-0.00092433-0.0020141i,-0.00083124-0.00017128i,-0.0014044+0.0021498i,-0.001141+0.0028296i,-0.0012013+0.0029513i,-0.0016603+0.0026809i,-0.0013257+0.0019042i,-0.00077185+0.0011399i,-0.00080201+0.00032779i,-0.00061159-0.00056906i,8.4575e-05-6.7001e-05i,-0.00017079-0.00020825i,-0.00038308-0.00071762i,-0.00038167+0.00049867i,1.3624e-05+0.0015718i,0.00028416+0.0014812i,0.00026922+0.00034379i,0.00033563-0.0003742i,-0.0002097-0.000148i,-2.0123e-06+8.3976e-06i,0.0003806+2.4568e-05i,7.86e-05-0.00013265i,0.00038068-0.00023452i
0.00086383-0.00045439i,0.00028498-0.00060911i,0.00075879-0.00045356i,0.00161-0.00086686i,0.00050974-0.00077574i,-0.0011397+0.00091897i,-0.00048633+0.002022i,0.00056693+0.0019591i,0.0012601+0.0013157i,0.00090212+0.00059264i,-0.00011576+0.00060259i,-0.00041039+0.00059788i,-0.00027225+0.0005108i,6.2087e-06+0.00021704i,0.00079548-0.00032601i,0.00073764+0.00019184i,0.00021525+0.0009779i,0.00080434+0.00081808i,0.00082722+0.00055269i,0.00040632+6.7805e-05i,0.00035662-0.00048191i,0.00013347-0.00091899i,-9.2886e-05-0.00068797i
0.0016365-0.0007607i,0.0017196-0.0017205i,0.0011079-0.0016422i,0.00035442-0.0014549i,-6.6918e-05-0.00073398i,-0.00023625+0.00051594i,-0.00086034+0.0010354i,-0.00020451+0.00076466i,0.00098178+0.00069176i,0.00076569+0.0004409i,0.00094818+4.5513e-05i,0.0010677-0.00020741i,0.0010141+0.0001011i,0.0011105+0.00062459i,0.00059288+0.00056288i,-0.00013358-0.00019797i,-0.00082956-0.00035476i,-0.001156+0.00012266i,-0.0012546-0.00042903i,-0.0011907-0.00059912i,-0.0010835+0.00016891i,-0.00078634+0.00048879i,-0.0013303+0.00062117i
-0.00027017+0.0012357i,0.00028565+0.0016692i,0.0011039+0.00071264i,0.00086314+0.00056611i,0.00026095+0.001094i,-0.000456+0.0012853i,-0.00094804+0.00069475i,-0.00094914+0.00098406i,-0.00060331+0.0012702i,-0.00038695+0.0005172i,-0.00042277+0.00027585i,0.00045655+0.00047153i,0.0012741-0.00010261i,0.0011265-0.00062378i,0.00068571-0.0006822i,0.00055034-0.00039397i,0.00053751+6.2252e-05i,0.00065357-4.2017e-05i,0.00017737-0.00046354i,2.121e-05-0.00057819i,0.0003686-0.00068265i,0.00052794-0.00093974i,0.00075068-0.00058745i
-0.00092595+1.4076e-05i,-0.00052623+0.0013352i,-0.00078904+0.0016546i,-0.00089278+0.0010913i,-0.0009106+0.00092553i,-0.0010883+0.00056617i,-0.00082914+0.0011748i,-0.00034383+0.0017068i,0.00027821+0.00068511i,0.00030716+0.00053489i,-0.00035036+0.0006108i,-0.00042944-0.00070857i,-0.00070573-0.00065863i,-0.0006345-0.0005315i,-0.00017613-0.00068051i,0.00028136-0.00043319i,0.00061428-0.00051196i,0.00032116-0.00042296i,9.0326e-05-0.00053313i,-0.0001312-0.00068308i,0.00017786-0.00049164i,0.00057657+9.5033e-05i,0.00046836+0.00012102i
0.0012029-0.0002523i,0.0016088+0.00054422i,0.0010284+9.4751e-05i,-3.6532e-05+6.106e-05i,-0.00058163+0.0010582i,-0.0006251+0.001364i,-0.00081083+0.001304i,-0.0010082+0.00094996i,-0.00047518+0.0012124i,0.00046028+0.0012792i,-7.4733e-05+0.00076183i,-0.00099915-0.00028685i,-0.00026498-0.00019621i,0.00035756+0.00050075i,0.0003088+0.0004488i,0.00080217+0.00023048i,0.00047474-0.00026871i,0.00022919-0.00091285i,-8.9097e-06-0.0003917i,-0.00043523+0.00037746i,8.8954e-05+0.00015181i,0.0004686-6.046e-05i,0.00025816-0.00016965i
0.0019656-0.0011073i,0.0012832-0.0003434i,0.0017137-0.0011157i,0.0027391-0.0018024i,0.0015525-0.000724i,-6.7595e-05+0.0010823i,-0.00029151+0.0016956i,-4.8202e-05+0.0010231i,0.00022617+0.00074453i,9.4597e-05+0.00041418i,-0.00010525-0.00038732i,-0.00023425-0.0001181i,7.5535e-05+0.0005778i,-3.2783e-05+0.0012776i,-0.00015679+0.0022448i,-0.00035376+0.0021791i,-0.00061773+0.0016615i,1.9317e-05+0.001158i,0.00022299+4.7652e-05i,-0.00036594-0.00082405i,-7.8456e-05-0.00071973i,-9.7422e-05-0.00065647i,-0.00030328-0.00039795i
-0.0016094+1.5777e-05i,-0.0011436-0.00022074i,-0.0014888+0.001018i,-3.7362e-06+0.0022148i,0.00119+0.0018249i,0.00024676+0.001422i,-0.00092403+0.00075797i,-0.0015108+0.00033552i,-0.0014411+0.0010719i,-0.0007055+0.00094069i,-0.00012698+0.00033149i,8.9159e-05+0.00054529i,0.00013451+0.00010368i,0.00043639-0.00046409i,0.00045581-0.00027772i,0.00025852-2.6838e-05i,1.3598e-05+0.0002041i,-0.00056366+0.00042363i,-0.0013161+0.00011551i,-0.0015067-5.2457e-05i,-0.0010708-9.5887e-05i,-1.6743e-05+0.0002439i,0.00017383+0.00043614i
-0.00034286+0.0017207i,0.00024299+0.0013226i,0.001319+0.00099142i,0.0010524+0.00042703i,0.00044332-0.00018312i,0.00041306+0.00039744i,-0.00028839+0.0017803i,-0.00079056+0.0022268i,-2.1677e-05+0.0014966i,0.00031006+0.00090372i,0.00069593+0.00019342i,0.001076-0.00095696i,0.00084442-0.00070921i,0.00059565+7.6496e-05i,0.00094776+0.0005788i,0.00056053+0.00080074i,-0.00034413+0.00067266i,-0.00013508+0.00079427i,9.161e-05+0.00076815i,0.00010312-0.00063381i,0.00024462-0.00090994i,0.00032187-0.00048361i,0.00015749-0.00065427i
0.0010926-0.00036938i,0.0015476-0.00039478i,0.0022562-0.00015289i,0.0015714-0.0011014i,0.0002968-0.0010147i,-0.00063392+0.00042929i,-0.00045289+0.0012736i,0.00069039+0.0011977i,0.0013721+0.00072954i,0.00073275+0.00043239i,-0.00016963-0.00029411i,-0.00038145-0.00059107i,-0.00027031-0.00015444i,-0.00036673+7.5756e-05i,-0.00041065+0.00016256i,4.257e-06+0.00027367i,0.00045446+0.00042148i,0.00018509+0.00021616i,0.00043514-0.00023413i,0.00085412-0.00041982i,0.0010766+0.00052412i,0.00047959+0.0013114i,-8.44e-05+0.00047219i
0.00012175+0.0018257i,0.00020931+0.0016154i,0.0012483+0.00055067i,0.00095609+0.00049832i,-0.00015068+0.00092752i,-0.0012869+0.001449i,-0.0017101+0.00089246i,-0.00081466+0.0002925i,-0.00040745-0.00019036i,-0.00045084+0.00013991i,-0.00022359+0.0008482i,-0.00030408+0.00064668i,-0.00014388-0.00018432i,0.00011646-0.00015412i,0.00020593+0.00038371i,0.00052304+0.00073282i,0.00065705+0.00076511i,0.00050982+0.00038657i,-0.00018807+0.0004129i,-7.0237e-05+0.00065808i,0.0006665+0.00035262i,0.0011122-2.4189e-05i,0.0013085-5.4541e-05i
