-2.3573e-05-0.0010412i,-0.00060705-0.002024i,-0.0017952-0.0019023i,-0.0019899-0.0013272i,-0.0020539-9.8519e-05i,-0.0010356+0.0014827i,0.00056695+0.0012595i,0.0015386+0.0015156i,0.001355+0.0010842i,0.00094289-8.1633e-05i,0.00050542-0.0003769i,-0.00055666-0.00071806i,-0.00068375-0.0011708i,0.00012444-0.0013297i,0.0002878-0.0010909i,-3.2565e-05-0.000578i,-0.00052139+0.00036686i,-0.00051424+0.00038374i,-0.00038922-0.00015368i,-0.00085371-6.1593e-05i,-0.00097283+0.00024076i,-0.00027641+0.00057065i,-1.6808e-05+0.00048453i
-0.00085272+0.001149i,0.00027145+0.0023297i,0.00081659+0.0025993i,0.001092+0.00177i,0.0016796+0.0011882i,0.0013046+0.001098i,-0.00053521+0.00052574i,-0.00066843+0.00016428i,0.00010031+0.00028654i,-3.1419e-05-1.7151e-05i,-0.000461-0.00067083i,-0.00039999-0.00050056i,-0.00034314-0.00069073i,-0.00011469-0.00071693i,0.00011593-0.0002517i,-0.00015467+0.00016673i,-0.00067265+0.00055862i,-0.00089123+0.00065262i,-0.00051638+0.00029524i,0.00041925+0.00019707i,0.00061586-4.1835e-05i,0.00048376-0.00031853i,0.0004639+0.00016554i
-0.0013941-0.00029075i,-0.0017322+0.00041072i,-0.0023677+0.00056413i,-0.0022864+0.0013289i,-0.0013394+0.0020228i,-0.0010124+0.0008832i,-0.00010101-5.552e-05i,0.00028156-3.6742e-06i,0.00015166+0.00014697i,0.0008557+4.0343e-05i,0.00083028-0.00022951i,0.0013181+0.00045953i,0.0017202+0.0013079i,0.00060419+0.0010456i,-0.00056124+0.00056555i,-0.00070797-0.00023955i,-0.00047622-0.00045957i,-0.00078474-0.00011975i,-0.00017696+0.00027209i,0.00036605+0.00057836i,2.4522e-05+0.00048061i,-0.00054762-0.00019947i,-0.00038095-0.0010388i
8.2219e-05-0.0011048i,0.0020359-0.00016278i,0.0022272-0.00022178i,0.0010798+0.00026626i,0.00063252+0.0012786i,0.0015595+0.0022944i,0.0018056+0.0016498i,0.00034313+0.00059864i,-0.00032537+0.0005587i,-7.7221e-05+0.00021615i,-0.00048954+0.00013695i,-0.00016359+0.00017949i,0.00026886-0.00032895i,0.00012221-0.00050333i,-0.00025227+0.00055907i,0.00021194+0.00056975i,0.00016249-0.00029294i,0.0002768-0.00028215i,0.00076636-4.856e-05i,0.00078781+0.00016086i,0.00046775+6.0645e-05i,-8.581e-05+0.00068071i,-0.0010552+0.0010962i
0.00047184-0.0011579i,0.00012243-0.0018353i,0.00040924-0.00099749i,7.035e-05-0.00021942i,-0.00016532+0.00035356i,-0.00011474+0.00075842i,0.00027969+0.00069421i,0.00086075+0.00074144i,0.00039868+0.00025252i,0.00019456-0.0002165i,0.00043914-0.00020785i,0.00042007+0.00033858i,0.00056341+0.00081407i,0.00080248+0.0010194i,0.00053416+0.0010818i,7.6721e-05+0.00087836i,-0.00013836+0.00097269i,-0.00021976+0.00081189i,-2.7418e-05+0.00032814i,0.00052408+0.00055951i,0.00064593+0.0014524i,0.00021882+0.00085091i,-0.00021874-3.0803e-05i
4.1976e-05-0.00075874i,0.0004445-0.00080621i,0.00032724-0.0010626i,-8.0727e-05-0.0012117i,-0.00073501-0.00017082i,-0.00090962+0.00046759i,-0.00075017+0.00024277i,-0.00047085-0.00014853i,0.00037261-0.00047623i,0.001106-5.6558e-05i,0.00098733+0.00049144i,0.00065056+0.0011966i,-5.3339e-05+0.00092361i,6.3548e-05+0.00076291i,0.00056594+0.00087054i,5.9738e-05+0.00023178i,-0.0002487+0.00047168i,0.00013442+0.00028191i,0.00063309-0.00061213i,0.0010018-0.00073175i,0.00082528-0.00024126i,0.00034534+0.00033024i,1.7416e-05+0.00064784i
0.00034366+0.0007311i,-0.00041139+0.00077898i,-0.0012999+0.00079982i,-0.0014258+0.0011913i,-0.0015389+0.0012686i,-0.00058022+0.00055927i,0.00054483+0.00019544i,0.00029645+9.9192e-06i,0.00066977+0.00026231i,0.00061051+0.00047849i,-0.00034601+0.00052654i,-0.00078706+0.00059564i,-0.0008558+0.00045536i,-0.00063164+0.00021022i,-0.00021864-0.00018161i,-0.00023741+0.00017141i,-0.00071441+0.00064685i,-0.0011177+0.00036691i,-0.0011174+9.73e-06i,-0.00092744+0.00024574i,-0.000643+0.00036818i,-0.00050638+0.00014676i,-0.00024316+0.00034684i
-7.2088e-05+0.00077344i,0.00053144+0.00073074i,0.0021192+0.00078315i,0.0025966+0.00070461i,0.00073209+0.00029176i,2.2866e-05-0.00017661i,-3.2359e-05-0.00028901i,-0.00079016-0.00038541i,-0.00056326+5.2669e-06i,-0.00022332-0.00027217i,-0.00038671-0.00092154i,-0.00014876-0.00059057i,0.00020355-0.00031695i,-0.00011236+0.00026096i,-0.00052641+0.00039033i,-0.00017448+0.00016789i,-0.00020434+0.00032659i,-0.00029579-2.2619e-05i,-0.00030542+0.0001008i,-0.00054443+0.00064483i,-0.00066946+0.00069056i,-0.00074685+7.705e-05i,-0.00019277-0.001044i
0.0001865-0.00030129i,0.0013122+0.00019506i,0.00099814+7.4823e-05i,0.00015026+0.00050213i,0.000557-0.00010645i,0.00050589-0.00010341i,0.00016696+0.00046713i,0.00026294+0.00057862i,0.00064488+0.00019621i,0.0011567-0.00012296i,0.00035981-0.00043295i,-0.00080303-0.0003654i,-0.00028032+0.00023282i,-0.00032248-8.0481e-06i,-0.0010022-0.00037688i,-0.0011523-1.2237e-05i,-0.0011945+0.00059751i,-0.00063421+0.00036913i,0.00043404-0.00012331i,0.00069162-0.00026689i,0.00045782-0.00056955i,0.00043526-0.00055955i,1.9404e-05-9.2313e-06i
0.00083355-0.0011366i,-0.00050038-4.5225e-05i,-0.0017822-0.0007629i,-0.0013431-0.00090178i,-0.00094775-0.00048815i,-0.00078465-0.00082268i,-0.00053715-0.0011057i,-0.00036686-0.00036587i,-0.00028017+0.0001867i,-0.0002883+0.00067688i,-0.00062947+0.00090104i,-0.00069097+0.0010077i,4.3566e-05+0.0012338i,0.00017362+0.00078061i,-0.00066383+3.9394e-06i,-0.00084276-0.00018859i,-0.0007584+8.9823e-05i,-0.00032388+1.9258e-05i,0.00074988-7.2553e-05i,0.00082444-0.00025404i,-0.00017314-7.7944e-06i,-0.00066509+0.00059434i,-0.00044921+0.00061627i
0.0024947-0.0013317i,0.0030219-0.0025634i,0.0024275-0.0026013i,-0.00033986-0.0012353i,-0.00098636+0.00017501i,-5.918e-05+0.0012663i,0.00043471+0.0016836i,0.00053261+0.00077372i,0.00021134-0.00079074i,5.6497e-05-0.0015451i,0.00017987-0.0013162i,-0.00010643-0.00035583i,-5.0784e-05-8.9043e-05i,-0.0002787-0.00027177i,-0.0006786-0.0001921i,-0.00020058+0.00056415i,-7.0101e-05+0.0013608i,-9.8423e-06+0.0010071i,3.421e-05+0.00082218i,-0.00035727+0.00072196i,-0.00045851+0.00036128i,-0.00024879-5.0971e-06i,0.00034195-0.00040395i
0.0019073-1.3201e-05i,0.0014694+0.00078836i,0.00070237+0.0011651i,0.00051259+0.0017989i,-9.3614e-05+0.0024111i,-0.00042126+0.0024875i,-8.7066e-06+0.001129i,5.3164e-05+0.0001534i,5.5741e-06-6.1279e-05i,1.1976e-05-0.00028214i,-2.4092e-06-0.000321i,-0.00087614-0.00029308i,-0.0013422-0.00035523i,-0.00067164-0.00032233i,-3.3143e-05-0.0003192i,0.00028114-0.00035926i,0.00041592-9.9239e-05i,0.00028774-0.0003374i,0.00027987-0.00042601i,0.00052116+0.00017045i,0.00037293+0.00078272i,-0.00022338+0.00040496i,-0.00018686-0.00053905i
-0.00017297-0.0025078i,-0.00079816-0.0022466i,-0.0013429-0.0020971i,-0.0016046-0.0024428i,-0.0016188-0.00123i,-0.0015083+0.00027417i,-0.0014354+0.00033455i,-0.00082915-0.00013769i,0.00042508+0.00047858i,0.00079378+0.001454i,0.00030963+0.00063973i,-8.9962e-05-2.7794e-05i,-0.0004272+0.00075519i,-0.00025911+0.00089219i,0.00047762+0.00068696i,0.00052086+0.0008857i,0.00063435+0.0011358i,0.0012816+0.00056504i,0.0013484-8.7918e-05i,0.00040236+0.00063568i,-0.00027432+0.00060752i,-0.00030779-0.00010392i,-0.00028462-0.00066964i
-0.00041711-0.00054255i,0.0015649+0.0010801i,0.0024924+0.0018954i,0.0018207+0.0011391i,0.00068585+0.00084061i,0.00024115+0.00040264i,0.00047756+5.9271e-05i,0.00027901+0.00026936i,3.678e-05-0.00035589i,4.8503e-06-0.00072347i,-0.00036698+0.00086538i,-0.00067511+0.0013091i,-0.00061582+0.00044453i,-0.00026425-0.00027679i,0.00052499-0.00083329i,0.00077554-0.00033544i,0.00061441+0.00054314i,0.00012067+0.00024721i,-9.0523e-05+9.2472e-06i,5.601e-07-0.00019947i,-0.00023933-0.00033903i,-0.00033033-4.2306e-05i,-4.2732e-05+0.00027685i
-0.0014175-0.0020093i,-0.0024363-0.0020994i,-0.0032505-0.00080422i,-0.0020919+0.00037773i,-0.001337+0.00067724i,-0.00064472+0.00050063i,-0.00019991+0.00021526i,-4.865e-05+0.00042469i,0.00010308+0.00050201i,0.00018059-0.00011272i,0.00044331-0.00059592i,0.00070031-0.00019236i,0.00054228-0.00024338i,0.00024977-0.00050672i,0.00028417-0.00047511i,0.00042621-0.00058399i,0.00034351-0.00041935i,0.00015621-0.00039537i,0.00025495-0.00032284i,-0.00012854+8.3617e-05i,-0.00051068-0.00068851i,0.00077087-0.0010664i,0.0013875-0.00031061i
0.001214+0.00012601i,0.0027564-9.0135e-06i,0.0031448-0.00015272i,0.0012437+0.00014922i,-0.0006736+0.0012128i,-0.00032499+0.0016715i,0.00035751+0.00065808i,-6.2714e-05-0.00022635i,-0.00032693-0.00052383i,6.9519e-06+1.4757e-05i,0.00021147+0.00062239i,0.00057971+0.00052789i,0.00029162+0.00020954i,-6.3622e-05+0.00013924i,0.00041754+0.00039682i,0.00075776-0.0001592i,9.4519e-05-0.00043789i,-5.1088e-05-0.00063229i,0.00011791-0.00059983i,-0.00024123+0.00024947i,-0.00039371+2.7306e-05i,-0.00056398-9.895e-05i,-0.00084775+0.00015389i
0.00014096+0.00018897i,0.00073349+0.00090921i,0.00064696+0.0011968i,0.0007888+0.00088298i,0.000886+0.00010441i,-0.0003884-6.8911e-05i,-0.0012524+0.00011303i,-0.00062436+0.00067673i,-0.00019507+0.00014637i,-0.00023361-0.0010558i,-0.00049594-0.00064754i,-0.0002514-5.6276e-06i,-2.3957e-05+0.00025181i,-0.00018332+0.00079599i,-0.00080175+0.00048273i,-0.00071961+5.3007e-05i,-0.00014269+0.0001732i,-0.00028035+0.0003149i,-0.00070883+0.00016907i,-0.00054072-0.00045705i,7.5418e-06-0.00052193i,0.00011436-0.0005664i,-5.5954e-05-0.00046633i
-0.0011667-0.00044169i,-0.00073141-0.00076692i,-0.00050047-0.0010441i,-0.00056184-0.00013457i,-0.00060543-0.00046486i,0.00034685-0.00097394i,0.00057574+0.00058183i,0.00022807+0.0012519i,0.00060864+0.00054245i,0.00086655+0.00033103i,0.00037523+0.00025289i,-0.00022304+0.00032948i,-0.00023267-0.00014194i,-0.0002611-0.00066429i,-2.3594e-05-0.00030838i,0.00039692+0.00016524i,0.00028169+3.0417e-05i,-8.8125e-06-0.00040672i,0.00019288-0.0009021i,3.5685e-06-0.00039639i,-0.00038938+0.00055382i,-0.00051593+0.00091811i,-0.00068767+0.0011404i
0.00054777-0.0016594i,0.00066646+6.6092e-05i,5.0902e-06+0.00073792i,-0.0012511+0.00084437i,-0.0021109+0.0014498i,-0.0017502+0.0019362i,-0.00075766+0.0019052i,-0.00032005+0.0012002i,0.00017351+0.00024294i,0.00083413-0.00018768i,-3.3268e-05+0.00018681i,-0.0011438+0.00075855i,-0.00070852+0.0011482i,0.00030757+0.0011055i,0.00031214+0.00069907i,-0.00012297+0.00026598i,0.00065647+2.2006e-05i,0.0010694+0.00025858i,0.00074652+0.00079019i,0.0011117-1.5823e-05i,0.00062429-0.0010391i,-0.00014381-0.0003902i,-0.00022476+0.00010843i
0.0021804-0.0016679i,0.0019928-0.002124i,0.00022744-0.0017552i,-0.0011552-0.0010765i,-0.0013138-0.00057575i,-0.0011059+0.00032134i,-0.00038723+0.000751i,0.00050042+0.00056866i,-4.0594e-05-0.0001933i,-0.0010395-0.00082871i,-0.0014837-0.0005238i,-0.00093281-1.2448e-05i,0.00035869-0.00011858i,0.00070101-0.00067616i,0.0002752-0.00045804i,0.00030674+0.00049528i,0.00019202+0.00075822i,-0.0005095+0.00084461i,-0.00087708+0.00065936i,-0.00059187-0.000112i,-0.00085183+0.00030476i,-0.0011508+0.00069999i,-0.00071505+6.6921e-05i
0.00044537+0.0015519i,0.00090981+0.0019575i,0.0014907+0.0013634i,0.00081213+0.00096789i,0.00037794+0.00052642i,0.00033287+0.0010095i,-5.1547e-05+0.0017388i,-0.00041381+0.0017009i,0.00029259+0.00080946i,0.00070401-8.3893e-05i,0.00044484-0.00059408i,0.00056622-0.00014146i,0.00069394+0.0006854i,-0.00023555+0.00090884i,-0.00086342+0.00063879i,-0.0014687+0.00030482i,-0.0012916+0.00012627i,-0.00073154+0.00014521i,-0.00010316-2.0477e-05i,0.00055851-0.00026601i,0.00037292-0.0005569i,-0.00021924-0.00083873i,-0.00050614-0.00049274i
-0.0004823-0.0010136i,-0.0012975-0.0013455i,-0.0015628-0.00073122i,-0.0019725+2.802e-05i,-0.0012491+0.001277i,0.00058634+0.00087554i,0.00087602-0.0007504i,1.0047e-05-0.0010556i,-0.00028069-0.00058889i,2.1211e-05-0.00011285i,-0.00012609-0.00013611i,-0.00026958+6.2526e-05i,0.00051875-0.00042547i,0.0019095-0.00092377i,0.0016804-0.00011253i,4.8532e-05+0.0005406i,-0.000951+0.00079029i,-0.000792+0.00038755i,0.00052293-0.00060499i,0.0012498-0.00098145i,0.00061293-0.00066032i,-0.00015617-0.0007161i,-0.00036625-0.00057932i
0.0025134+0.00060543i,0.0030523+0.00080416i,0.0021582-0.00015788i,-0.0002646-0.0014316i,-0.0023636-0.0011363i,-0.0022045-0.00060473i,-4.9546e-06-0.00020711i,0.0011756+6.4987e-05i,0.00079047-0.0004627i,-0.00039814-0.0010403i,-0.00072611-0.00050257i,-2.2721e-05+0.00082763i,-9.1955e-05+0.0008385i,-0.00031507+0.00011523i,-0.000663-0.00043224i,-0.001093-0.00062593i,-0.00077811-0.00025285i,-3.1605e-05-0.00014665i,0.00028133-0.00067204i,0.00023225-0.001244i,0.00020618-0.0006065i,0.00017945-0.00030789i,-8.8505e-05-0.00068817i
-0.00038371-0.00054528i,-0.0013979-0.0009481i,-0.0017528+0.00076793i,-0.00059107+0.0018148i,0.0014377+0.0017006i,0.0023832+0.0012822i,0.0014011+0.0011413i,0.00029335+0.00079751i,0.00043255+0.0003048i,0.00064788+2.7415e-05i,0.00029673-7.1665e-06i,0.00020172+9.4599e-05i,0.00049827+0.00049015i,0.00047106+0.00042279i,0.00045134-8.4892e-05i,0.00033803-0.0005742i,0.00037415-0.00051722i,0.00044059-0.00015014i,0.00029071-0.00032293i,-0.00071117-0.00047883i,-0.0013769-0.00036017i,-0.0010721-0.00011171i,-0.0010269+4.3226e-05i
0.00013632-0.00052538i,0.0014151-9.6981e-05i,0.0012437-0.0019582i,-0.00026959-0.0024946i,-0.00088169-0.00049822i,-0.00013779+0.00067414i,0.00064665-0.00013537i,8.0219e-05+0.00016709i,-0.00024613+0.00057173i,6.6341e-05+0.00060622i,0.00028876+0.00073421i,-7.1541e-05+0.00047542i,-0.00023673+0.0002419i,0.00029556+0.00059757i,0.00049854+0.0010324i,0.00080126+0.00091708i,0.00080336+8.7813e-05i,0.00035458-0.00034931i,-0.00042802-0.00052797i,-0.0010001-0.00049507i,-0.00031472-0.000668i,-1.6056e-05-0.0012418i,-0.00073018-0.0007558i
-0.0017097-0.00065614i,-0.0005738-0.00032343i,0.00029332+0.00096685i,0.00034662+0.0011808i,-0.0010968+0.00072518i,-0.0020692+0.00052855i,-0.0022117+0.00077738i,-0.00091014+0.00084761i,-1.0015e-05+0.00018744i,-0.00093542-0.00051827i,-0.0013642+0.0001747i,-0.00062418+0.00085593i,0.00057452+0.00040162i,0.001381+0.00025541i,0.0013048+0.00024714i,0.00087917+0.00010369i,0.0003499-0.00011849i,0.00017658+0.00021806i,0.00027149+9.586e-05i,0.00014739+0.00013297i,0.00014353+0.00055847i,0.00029873+0.00064376i,-0.00031169+4.291e-05i
0.0010127-0.00052773i,0.0010677-0.00099942i,0.00013366-0.0020171i,0.00044762-0.0017656i,0.00041627-0.00073455i,0.00086768-9.3869e-05i,0.0017324+0.00019042i,0.0015096+0.0002688i,0.00062648+0.00013603i,-0.00049765-0.00048603i,-0.00013872-0.00040806i,-0.00026586+0.00049446i,-0.00061221+0.0016517i,-6.7368e-05+0.0019301i,0.00050804+0.00087472i,0.00017204+0.00022415i,-0.00053028+0.00039008i,-0.00058502+0.00033773i,0.00035622-0.00011497i,0.00053073-0.00054821i,-0.00011278-0.001176i,-0.00078574-0.0010187i,-0.00037873-0.00057797i
0.00084533-0.00092841i,0.00029366-0.00093394i,-0.00040863-0.00052991i,-0.0010197+0.00032458i,-0.0022958+0.0007201i,-0.0027982+0.00068051i,-0.0019937-0.00049987i,-0.00076129-0.0012563i,0.00011089-0.00072799i,-0.00060245+0.0002858i,-0.0012985+0.00045132i,-0.00070983+0.00047214i,-8.1061e-05+0.00031665i,0.00038685+0.00055726i,0.00013816+0.00075102i,-0.00038612+0.00016194i,-0.00094383-8.4804e-05i,-0.00042006+0.00025451i,0.00042874+0.00045538i,0.00025427+0.00016669i,-0.00014967+0.00011191i,-0.00031015+0.00022279i,-0.00033284+0.0002048i
-0.0016583-0.0074027i,-0.0037919-0.0080748i,-0.0075088-0.0060377i,-0.0072934-7.2501e-05i,-0.0049744+0.0052346i,-0.001106+0.0065617i,0.0007751+0.0033948i,0.00035175+0.00028886i,-0.00061525-0.00034076i,-0.0015522+0.0013507i,-0.00066414+0.0029474i,5.2907e-05+0.0019979i,0.0007579+0.00084458i,0.0022536+0.0011535i,0.0038007+0.0025694i,0.0027894+0.002333i,0.00076802+0.00076088i,0.00055506+0.00040323i,0.00045363+5.9374e-05i,0.00062793-0.0006764i,0.00028903-0.00026258i,-0.0011249+0.00086487i,-0.0016617+0.0012169i
0.00038659+0.0044363i,0.0026788+0.005939i,0.0062912+0.0066649i,0.0061964+0.0030925i,0.004447-0.0019674i,0.0014895-0.0042835i,-0.00078738-0.0031906i,-0.0012219-0.0014137i,-0.00043645+0.0006266i,0.00097289+0.00057156i,0.0012376-0.0010157i,8.4633e-05-0.0014989i,-0.0010969-0.0018172i,-0.0020983-0.0027705i,-0.0024352-0.003064i,-0.0016343-0.0021889i,-0.00038771-0.00088983i,-0.00066519+0.00037288i,-0.001508+0.00057417i,-0.00086595+0.00037635i,0.00042849+0.00014279i,0.00019569-0.00016087i,-0.00018463-6.0574e-05i
0.0019958+0.0026724i,0.003227+0.0019193i,0.0036206+0.00069001i,0.0010723-0.00040852i,-0.00084161+0.0003758i,-0.00095441+0.0010726i,-0.00031543+0.0016051i,-0.00026571+0.001315i,-0.00050134+0.00012275i,4.4199e-05-0.00021128i,0.00087996-0.00019586i,0.0014646-0.00053721i,0.0013289-0.001228i,0.00022902-0.0011531i,-0.00069774-0.00010252i,-0.00070377+0.00044901i,-0.00064425+0.00017114i,-0.00044418-2.1842e-05i,2.8452e-05+0.00041019i,-0.00021578+4.6994e-05i,-8.3589e-05+7.8793e-05i,0.00016898+0.00078088i,-4.4604e-05+0.00018731i
-0.00063637+0.0031249i,-0.00072173+0.0029131i,0.00091839+0.0023543i,0.00047637+0.0015684i,7.0591e-05+0.00060448i,0.0010113+0.00038072i,0.0015016-0.00027895i,0.001008-2.9325e-05i,0.00043015+0.0011434i,0.00090868+0.00076068i,0.00077437-0.00029043i,0.00014716-0.00076452i,2.0849e-05-0.00049618i,0.00010598-0.00076527i,-0.00025103-0.0010361i,-0.00050088-0.00073079i,-0.00019582-0.00080282i,-5.4916e-05-0.00015399i,0.00017449+0.00060413i,-0.00060329+0.00059506i,-0.0012891+0.00044248i,-0.00039816+0.00039847i,0.00039685+0.00013219i
0.0013008+0.0018234i,0.0017239+0.00087846i,0.0023088+0.00024964i,0.0018271+1.4171e-05i,0.00061788-0.0011871i,-0.00072496-0.0030773i,-0.0015453-0.0021856i,-0.001564-6.4267e-05i,-0.00020099+0.00044204i,0.00036133+0.00028845i,-3.531e-05-0.00021079i,-0.00010635-0.00041003i,-0.00062615-0.00034524i,-0.00097362-0.00079266i,-0.0013713-0.0012949i,-0.0012935-0.00097173i,-0.00044113-0.00035849i,-0.00049839-0.00015598i,-0.00037016-0.00011524i,-0.00016389+8.4634e-05i,-0.00069195+8.7102e-05i,-0.0011526-0.00091527i,-0.00060049-0.00089788i
0.00074769-0.00024346i,0.0014176-0.00070043i,0.0015402-0.0011825i,0.0020577-0.00088654i,0.0017255-0.00040365i,0.00053503-0.00048687i,-0.00010287-0.00020053i,-0.00065658+0.00021183i,-1.5544e-05+0.00015324i,0.00035097-1.3647e-05i,0.00067418+9.89e-05i,0.0010885+8.0536e-05i,0.0010449-0.00047932i,0.00060734-0.001275i,0.00027559-0.0010466i,-5.3324e-05-0.00040597i,-0.00015625-0.00034668i,-0.00010939-0.00024219i,7.1563e-05-0.00020525i,0.00036782-0.00011368i,0.00019006-0.00050655i,-0.00023285-0.00013496i,-0.00068452+0.00078376i
-0.00010931+0.0018323i,-0.00046068+0.0021107i,-0.0014971+0.0014615i,-0.0014525+0.00067251i,0.00016268+0.00023861i,0.0012973+2.9231e-05i,0.0010691+0.00048468i,0.00022482+0.00064968i,6.4817e-05+0.00067251i,0.00020486+0.00061904i,0.00033178-5.3297e-05i,-6.8206e-05-0.00064772i,-0.00074828-0.00042658i,-0.00051062-0.0002818i,-0.00062523-0.00083921i,-0.00097476-0.0008935i,-0.00089555+5.0481e-05i,-0.0014003+0.00018928i,-0.00172-5.8385e-05i,-0.0010788-0.00010747i,-0.00035432+2.0142e-05i,-0.00027616-5.8976e-05i,-1.3094e-05-0.00072512i
-0.00018524-0.00018795i,0.000173-0.00018356i,0.00019846+0.00033796i,-0.00038798-0.00088653i,-0.0007241-0.0016971i,-0.00057016-0.0014637i,-0.00092067-0.0013503i,-0.00065588-0.00036888i,0.00034564+9.1978e-05i,3.6641e-05+9.858e-05i,-0.0011831-0.00027343i,-0.0013007-0.00014432i,-0.00086298+0.00011135i,-0.00044963-0.00065687i,4.6364e-05-0.00045155i,2.4095e-05+3.5713e-07i,-0.00035632-0.00065601i,-0.00069019-0.00016514i,-0.00080582+0.00027684i,9.2903e-05+6.2115e-05i,0.00012678-8.6436e-05i,0.0003439+0.0002016i,-1.1353e-05+0.00035372i
0.0018079+0.0011896i,0.0012886+0.0014625i,0.0011431+0.00068591i,0.00081727-0.00032591i,-0.00031355+0.00040463i,-0.0012133+0.0013788i,-0.0012872+0.0018402i,-0.00085363+0.0017695i,-6.289e-05+0.0014974i,0.00012229+0.00056195i,-0.00034369-0.00061412i,-0.000647-0.00078237i,-6.6657e-05+4.9231e-05i,4.6845e-05+0.00072206i,-0.00019623+0.00083671i,-0.0001498+0.00048367i,-2.7493e-05+4.4782e-05i,0.00039407+0.00054589i,9.3631e-05+0.0011824i,0.00018771+0.00056852i,0.00047459+0.00021938i,0.00050262+0.00033483i,0.00080391+0.0001655i
-0.0010102-0.0008064i,-0.0013786-0.0015637i,-0.0010085-0.0014944i,-0.0019899-0.0006883i,-0.0013947+1.0082e-05i,0.00066214+0.0012725i,0.00098988+0.0016935i,0.00041864+0.0011735i,2.3575e-05+0.00037714i,-0.00031284+0.00037376i,-0.00087599-0.00039131i,-0.00073241-0.00092374i,-0.00060831-0.0004845i,-0.00049204-0.00034185i,0.00037877-1.5302e-05i,0.00087013-0.0003383i,-3.8423e-05-0.00092224i,-0.00070297-0.00024617i,-0.0005555+0.00059726i,-0.0010483+0.00011197i,-0.00034975+0.00042557i,0.00034431+0.00055594i,0.0003047-0.00013259i
0.00020489+0.0013303i,0.0016126+0.0019681i,0.0020092+0.0016878i,0.00091303+0.00069066i,0.00012399-0.00036902i,-0.00064303-0.00028459i,-0.00067141+0.0004613i,-0.00057415+0.00024687i,-0.00024508+0.00014897i,-0.00031169+0.00017062i,-0.00032655-0.00042771i,-0.00066029+0.00014946i,-0.00054626+0.00032228i,-0.00010379+0.00016794i,-0.000458+0.00034955i,-0.0011388-0.00017163i,-0.0010783-0.0002833i,-0.0012063-0.0005038i,-0.00091611-0.00035858i,-0.00043458-0.00022456i,-0.00071878-7.5789e-05i,-0.00022607+0.00044403i,0.00077564+0.00051032i
0.0005144-0.00022793i,6.8086e-05-0.00083694i,0.00058836-0.00093693i,0.0010539-2.0683e-05i,0.00076315+0.00074286i,0.00016364+0.00066545i,0.0011765-0.00039358i,0.0013297-0.00085911i,0.0002817+5.3179e-05i,-5.4095e-07+0.00082783i,-0.00022538+0.00059571i,0.00023697+0.00014022i,0.00038482-0.0002905i,-0.00012597-0.0006033i,-0.00013411-0.00040061i,-0.000482-2.511e-05i,0.00022-0.00015556i,0.00084819-0.00028333i,0.00018831-8.417e-05i,-0.00021266+0.00019878i,3.311e-05-0.00047683i,0.00052572-0.0005988i,0.00033215+0.00042395i
0.0021134+0.00064952i,0.0017888+0.00016312i,0.0010775-0.0014588i,-0.00042417-0.0012662i,-0.0013103+0.00069787i,-0.0014089+0.00034706i,-0.00081432-0.00095028i,-0.00023338-0.00071286i,3.0002e-05+0.00029104i,0.00024389+0.00061837i,8.0832e-05+8.3938e-05i,-2.9521e-05+7.0575e-05i,-0.00025096-0.00026124i,-0.0011542+0.00019506i,-0.0013835+0.00044445i,-0.0007098-0.00051137i,-6.8008e-05-0.00082793i,0.00047345-0.00063703i,8.118e-05-4.6456e-05i,-0.00039586+9.7631e-05i,-0.00030504-0.00029143i,-0.00028885-0.00056208i,-0.0006053-0.00013092i
-0.00077825+0.00039119i,-0.00052649+0.00094868i,-0.00058611+0.0016942i,-0.00082435+0.001851i,0.00029586+0.0011418i,0.0012333+0.00065077i,0.00064937+0.00034087i,-0.00024373-0.00013954i,-0.0006394+0.00030529i,-0.0001834+0.00051647i,0.00010411+0.00026419i,0.00041898+0.00042836i,0.0006922+5.0244e-05i,-6.0416e-05-0.00010959i,-0.00057268+0.0002511i,-0.00050029+0.00032862i,-0.00025718-0.00077277i,0.00030188-0.0012235i,0.00069985-0.00037642i,0.00045872-0.00018787i,-0.0002811-0.000144i,-0.00053246-0.00018746i,-0.00022035+0.00015299i
-0.00018359+0.0029951i,0.00022548+0.0024366i,0.0018987+0.0022892i,0.0033189+0.0016373i,0.0028649+0.001112i,0.0011643-0.00022148i,-7.4032e-06-0.00039243i,-0.00015986+0.00037437i,6.0081e-05+0.00090711i,0.00053914+0.0012512i,0.00063851+0.00011233i,0.00033995-0.00099941i,-0.00018646-0.0012531i,-0.00032999-0.0015054i,-0.00056152-0.001253i,-0.00049356-0.00047492i,0.00033716-9.158e-05i,0.00078383-0.00053514i,0.00023214-0.00051509i,-0.00031275+0.00021636i,-0.00049406+0.0010998i,0.00035013+0.0018344i,0.00041775+0.0010227i
