-0.0062052-0.00031538i,-0.0060062+0.00046225i,-0.005736+0.0029342i,-0.0040465+0.0036076i,-0.00047195+0.0033802i,0.0014098+0.0023375i,0.00015311+0.0020423i,-0.00024555+0.0021163i,0.00085643+0.0020247i,0.0017345+0.0013691i,0.0021802+0.0007714i,0.0015418-0.00050425i,0.0011055-0.0018971i,0.0011961-0.0016583i,0.00075653-0.00094045i,-0.00038088+6.0251e-05i,-0.00048853+0.00097002i,0.00026342+0.0014736i,0.00033275+0.00094743i,0.00046045-9.5781e-05i,-0.00010476-0.000278i,-0.0013324+0.00019954i,-0.0018746+0.00054022i
0.00032885+0.0015588i,0.00076947+0.00034542i,0.0023513-0.00040492i,0.0030962-0.0010258i,0.0023918-0.0014895i,0.00050979-0.00038211i,-0.0016434+0.0012568i,-0.0021091+0.00091142i,-0.0010607-3.2003e-06i,-0.00017671+0.00010623i,0.00032446+0.00054379i,0.00027816+0.00065176i,0.00029719+0.00042749i,0.00035061+0.00025188i,0.00054316+0.00053656i,0.00018025+0.0009996i,-0.00042766+0.00073675i,-0.00029189-7.4999e-05i,-0.00025378+0.00013449i,-0.00028343-3.68e-05i,-0.00032999-0.00072036i,-0.00059868-0.00049385i,-0.00084249-8.9939e-05i
0.00029957-0.00050791i,-0.00084005-0.00081011i,-0.0020782-0.0004706i,-0.0023719+0.00035239i,-0.0025463+0.00085136i,-0.0017177+0.00049615i,-0.00074423-0.00010543i,-2.9365e-05-0.00023159i,0.00065442+0.00048235i,-5.7054e-05+0.00072236i,-0.0012159+0.00039688i,-0.0009034+0.00043861i,-0.00013245+0.00034049i,0.00025785+0.0002356i,0.00052068+4.112e-05i,0.00058115-0.00020024i,0.0001036-0.00018735i,-0.00046862-0.00056821i,-0.00026216-0.00036869i,-0.00026458+0.00028877i,-0.00042874+0.00048491i,-1.4691e-05+0.00037151i,-0.00017266-0.00011118i
0.0016171-0.00080098i,0.0019799-0.0018534i,0.00068657-0.0017377i,-0.0010041-0.00084622i,-0.0014361-0.00020552i,-0.0010437+0.0002389i,-0.00090249-0.0003481i,-0.00072756-0.00076453i,-0.00086017-0.00059988i,-0.00022143-0.00022811i,0.00049324+0.00025396i,-0.00015562+5.4928e-06i,-0.00083344-0.00023776i,-0.00048134+4.5503e-05i,0.00013329-0.00029604i,-0.00023965-0.00024438i,-0.00016522+0.00039418i,0.00016604+0.0007838i,0.00044634+0.00053457i,4.5168e-05+8.5732e-05i,-0.00029165-0.00043544i,-0.00028395+0.00019424i,-0.00047673+0.00074003i
-0.00068528+0.0018146i,0.00035663+0.0012152i,0.0028545+0.0013174i,0.0023599+0.0010738i,-0.00018133+0.00041798i,-0.0019337-0.00017951i,-0.0015832-0.00061603i,-0.00082495-0.0008228i,-0.00078241-0.00071667i,-0.00042424-0.00060275i,-0.00044242-0.0001735i,-0.00048392+0.00012645i,-0.00073053+0.00011202i,-0.00044059+0.00071507i,-0.0004262+0.0004205i,-0.00030127-0.00037791i,0.00083529-0.0002287i,0.0010563-0.00059182i,0.00073966-0.0011374i,0.00066817-0.0013207i,0.00086105-0.00057433i,0.00035+0.00064404i,-0.00027718+0.00058677i
-0.0012121-0.00097583i,-0.0019761-0.0017092i,-0.0027157-0.0020915i,-0.0023387-0.00053189i,-0.0018956+0.00033349i,-0.00041584+8.9282e-05i,0.00057525+2.5431e-06i,0.00027712+0.00012927i,-0.00042792+0.0001052i,-7.5858e-05-0.00055885i,4.6838e-05-0.00093045i,-0.00018441-0.00052239i,8.2945e-05+4.2488e-05i,-0.00028168-1.8718e-05i,-0.00063253+9.31e-05i,-0.00026535+0.00085867i,0.00027893+0.00090579i,4.5764e-05+7.8861e-05i,-0.0005236+3.6666e-05i,-0.00012388+0.00070209i,0.00026592+0.00064145i,0.00047316+0.00020815i,0.00047277-0.00044801i
0.00082272+0.00018516i,0.0025231+0.00040375i,0.0028259-0.0005041i,0.00235-0.00018798i,0.00059956+0.00029277i,-0.00046732-4.7554e-05i,-4.2244e-05-0.00029625i,0.00024428-1.7374e-05i,0.00063663+7.7862e-05i,0.00015787-0.0003432i,-0.00023263-0.00054712i,2.068e-05-8.8944e-05i,-0.00030783+0.00026751i,-0.00041286-6.5445e-05i,-0.00018532-0.00021589i,-0.00065326-4.2425e-05i,-0.00021273+6.0245e-05i,5.478e-05-0.00038799i,-8.1875e-05-0.00031026i,2.3877e-05+0.00041047i,0.00026913+0.001109i,0.000225+0.0013963i,-0.00032565+0.00057716i
0.0030578+0.0014521i,0.0029819+0.0026603i,0.002397+0.001602i,0.0013686-6.9726e-05i,-0.001053-0.00097248i,-0.0019632-0.00026435i,-0.0012455+0.00030243i,-0.00068006-0.00043496i,-0.0006691-0.00031251i,-0.00072725+0.00027613i,-0.000595-0.00029513i,-0.00045356-0.001101i,-0.0004882-0.00051107i,-0.0010497-5.8823e-05i,-0.00066119+0.00013094i,0.00020518+0.00073251i,0.00016542+5.7374e-05i,0.00025182-0.00078998i,2.0543e-05-0.00072646i,-0.00028209-0.00044985i,-0.00018889-7.6887e-06i,0.00072773+0.000433i,0.00090189+0.00035317i
0.00052737-0.00067897i,7.7285e-05-0.00079524i,0.00060324-0.0022926i,0.0013671-0.003205i,0.0015518-0.0023743i,-6.2961e-05-0.00050833i,-0.0011226+0.00067368i,-0.00079381+0.0011961i,2.6408e-05+0.0010133i,0.00095015+0.00089432i,0.0005184+0.0010052i,0.00074507+0.00084404i,0.0012518+0.00036426i,0.00016151-0.00015191i,-0.00089349-0.00012889i,-0.0011264+0.00021302i,-0.001023+1.1262e-05i,-0.00079442-6.0711e-05i,-0.00026342-0.00045125i,0.00030724-0.00034894i,-4.369e-05+0.000288i,-0.00038904+0.00023878i,0.00021927-0.00014039i
0.00076212+0.00073523i,0.0014706+0.00013769i,0.0013411+0.00026478i,0.0013202-0.00021782i,0.0014021-0.0012335i,0.00082169-0.0013274i,0.0011314-0.00060769i,0.0015186-0.00037721i,0.00091353-0.00075055i,0.00083998-0.00064684i,0.00070549-0.0005029i,0.00019074-0.00056859i,0.00039655-6.291e-05i,0.00026676+2.0363e-05i,0.00023075+0.00019958i,0.00025307+0.0001451i,8.1727e-05+0.00010009i,-4.1753e-05+0.0004835i,-9.0526e-05+0.00063516i,-0.00037094-0.00022134i,-3.4793e-05-0.0011189i,0.00044987-0.00070199i,0.00078038-0.0001362i
0.0012893+0.0015372i,0.0024499+0.001214i,0.0021566-6.7279e-05i,0.0004946-0.00093627i,-0.0008211-0.00077054i,-0.0013383-0.00033602i,-0.00071772-5.2253e-05i,-0.00055253+0.00027157i,-0.0011453+0.00073647i,-0.0010275+0.00069594i,-0.00065392-3.4761e-05i,-0.00063595-0.00060795i,-0.00024026-0.00057103i,-4.6478e-05-0.00016658i,-0.00048925+0.00035356i,-0.00094236+0.00020471i,-0.00071131-0.00010522i,-0.00021752+0.00030327i,3.6805e-05+0.00076795i,-2.3222e-05+0.00028332i,-0.00040869-0.00037474i,-0.00050979-0.00019997i,-0.00084775-0.00018967i
-0.0021642+0.0024667i,-0.00065074+0.0027778i,0.0020141+0.0031077i,0.0034647+0.0021749i,0.0027903+0.00020894i,0.00095309-0.00089014i,-0.00039159-0.00021005i,-0.00059536+0.00027134i,0.000406-0.00026896i,0.0012017-0.00016955i,0.0016392+0.00029368i,0.00159-0.00036573i,0.00023839-0.00082247i,-0.00033612-0.00063155i,0.00038639+0.00073627i,0.00079358+0.0016745i,0.00075024+0.0005946i,0.00031917-0.00010715i,-5.3132e-05+9.1459e-05i,0.00030507+4.9713e-05i,0.00019689-7.2303e-05i,-0.00030003+9.7319e-05i,8.5189e-05+0.00030731i
0.00307-0.0013697i,0.0027223-0.001495i,0.00076994-0.0012274i,-0.0012182-0.0014227i,-0.0026306-0.0012379i,-0.0018112+3.9162e-05i,-0.00078254+0.00064342i,-0.00092609+0.00010621i,-0.00078092-0.00069447i,-3.0457e-05-0.00085018i,0.00039936-0.00086284i,0.00039561-0.0010189i,0.00034023-0.00040496i,0.00041602+9.7322e-05i,0.0002419+3.3653e-05i,-3.5846e-05-0.00033683i,0.00020888-0.0003017i,0.00040572-0.00043919i,0.00019507-0.00067654i,0.00020583-0.00042724i,0.00019439-0.00011497i,0.00028184+0.00048759i,2.7406e-05+0.00040223i
0.0001689+0.0012427i,4.031e-05+0.00048641i,0.00045205+7.2607e-05i,0.0015532+0.00022853i,0.001149+0.0011735i,-0.00020745+0.00049829i,-0.00040061-0.0012853i,-0.00026372-0.0021543i,-0.00025022-0.0018866i,0.00013476-0.00083069i,0.0001923-0.00053635i,-0.00052747-0.0007595i,0.00018362-0.00058947i,0.0005402-0.00047453i,0.00021282-0.00028486i,0.00036833-6.1442e-05i,2.7767e-06-0.00062947i,0.00019856-0.00077793i,-3.9728e-06-0.00066975i,-0.00053936-0.00069881i,-8.2713e-05-0.00032084i,-0.00030775-0.00010289i,-0.00094768+0.00044074i
-0.0012617-0.00082604i,-0.0018965-0.0020055i,-0.0019482-0.00011151i,-0.001169+0.0013097i,-0.00056229+0.00095694i,-0.00091136+0.00039491i,-0.00053749+0.00022123i,0.00029353+0.00036915i,-0.00027775+0.0002913i,-0.00071677+0.00069886i,-0.00052853+0.00061574i,0.00023814+0.00013816i,0.0003643-0.00034223i,-0.00046125-0.00070115i,-0.00022696-0.00060566i,0.00061361-0.00078496i,0.00040874-0.00035147i,-0.00023656+0.00054272i,-0.00015853+0.000509i,1.6845e-05-0.00011899i,-0.00013426+6.1731e-05i,-3.9974e-06+0.00029524i,8.613e-05+0.00010502i
0.001022-0.00094949i,0.0014038-0.00023771i,0.0010174-0.00021795i,-0.0007551-0.00036854i,-0.00198+3.5479e-05i,-0.0013375+0.00025017i,-0.00049757+0.00011847i,-0.00032238-0.00022037i,-0.00018033-0.00030754i,-1.8175e-05-6.5197e-05i,0.00030274+8.6514e-05i,0.00070992-6.9493e-05i,0.0011053-0.0002766i,0.00095983+0.00013892i,0.0009069+0.00064249i,0.00085685+0.0011207i,2.2441e-05+0.00031053i,-0.00031072-0.00016414i,-0.00016026-9.3132e-06i,3.5507e-05-0.00026192i,0.00033883-0.00063047i,0.00072976-0.00041266i,0.00054453-0.00010885i
0.00058112+0.00024858i,0.00066834+0.00040383i,0.00077633+0.00031406i,5.0711e-05+0.00037198i,0.00042586+0.00033994i,0.00036257-0.00056799i,-0.00043176-0.00074116i,-3.1114e-05-0.00020264i,-4.8886e-05-0.00022562i,-0.00026696-0.00060005i,-0.0001877-0.00072767i,0.0002882-0.00030096i,0.00045449-4.4101e-05i,-0.00030041+0.00019628i,-0.00039283+0.00038951i,0.00059816+0.00031758i,0.00090859-0.00043316i,5.3423e-05-0.00099676i,-0.00084016-0.00058105i,-0.00046867-0.00016866i,0.00017058+0.00022623i,-0.00020742-0.00013691i,-0.00045998-0.00033186i
0.0011414-0.0005074i,0.00039401-0.0011762i,0.0002188-0.0029509i,-0.00018178-0.0032549i,-0.0011199-0.0016156i,-0.0024426+0.00020325i,-0.0019998+0.0012284i,-0.0012206+0.00068661i,-0.00078976-0.00087859i,-0.00013307-0.00046624i,-0.00010981+0.00036401i,-7.2609e-05+1.6998e-05i,0.00030232-5.1779e-05i,-0.00028591-9.5594e-05i,-0.00088352-0.00019966i,-0.00090169-0.00012906i,-0.0011872-6.9015e-05i,-0.00029742+0.00054084i,0.00026156+0.0010006i,4.7978e-06+0.00094192i,-0.00044108+0.0006186i,-0.00073185+0.00012783i,-0.00022958+0.00050211i
0.002337+0.0025087i,0.0031554+0.0023581i,0.002803+0.0011578i,0.0023659-0.00056344i,0.0011754-0.0019938i,-0.00014037-0.0016816i,4.1492e-05-0.00071574i,0.00016224-0.00042545i,-0.00037702-0.00055463i,-0.00039272-0.00018277i,-0.00027709-0.00020661i,-0.00014076-0.00059006i,-0.00044339-0.00061652i,-0.00054962-0.00025458i,0.00022322+0.00064481i,0.00069007+0.00080266i,-1.9906e-05-0.00013445i,-0.00053369-0.00065244i,0.00049992-0.00051135i,0.00064946-0.0010447i,-0.00050375-5.156e-05i,-0.0014804+0.00050357i,-0.00091019-0.00013574i
0.00181+0.00021961i,0.00253-0.0013053i,0.002848-0.0027268i,0.0014457-0.0024297i,-0.00013197-0.0018978i,-0.00090063-0.00048196i,-0.0010881+0.00047655i,-0.0010352-0.00045799i,-0.0010219-0.0010348i,-0.00071307-0.00056409i,-0.00025931+0.00024593i,0.00025649+0.00030304i,0.0006372-0.00026124i,0.00055997-0.00064173i,0.00066437-0.00040207i,0.00068321-0.00064362i,-0.0004424-0.00059639i,-0.0014211-0.00025026i,-0.00054077-0.00015284i,1.7397e-05+0.00035461i,5.0843e-05+0.00085136i,0.00081889+0.00057999i,0.00045009-0.00013434i
0.0010743+0.00069346i,0.001396+0.00032101i,0.0021975-0.00055413i,0.0014066-0.0022899i,-0.00029795-0.0019896i,-0.0011957-0.00056307i,-0.00092557+0.00017909i,-8.7356e-06+0.00056504i,0.00057785+0.00023357i,0.00051042-0.00022042i,0.00028095-2.8862e-05i,-0.00048144+0.00039923i,-0.00071139+0.00094128i,-0.00051954+0.0009043i,-0.0012402+0.00049082i,-0.0009192-0.0001388i,7.4412e-05-5.4127e-05i,0.0002024+0.00015844i,0.00044917+0.0003158i,-2.3221e-05+0.0010963i,-2.2864e-05+0.0010367i,0.0013112+0.00022348i,0.0015119+5.6177e-05i
-0.0017172+0.0015562i,-0.00083234+0.0016386i,-0.0008224+0.002321i,0.00065661+0.0020366i,0.0012493+0.0011512i,-0.00011534+0.00074434i,-0.00050942+0.00073438i,0.0001731+0.00061224i,0.00051428+0.00075584i,0.00024732+0.0007012i,0.00012034+0.00025162i,-0.00047417-4.7381e-05i,-0.00097765+0.00043062i,-0.00058901+0.00030356i,-0.00034062+0.00015858i,-0.00056954+0.0010172i,-0.00052581+0.00068213i,0.00017883-5.6356e-05i,0.00091803-0.00011918i,0.00058194-8.6284e-06i,-0.00027585-0.00017766i,-0.00019921+0.00013653i,1.2209e-05+0.00048925i
0.00014432+0.0011638i,-0.00021972+0.00030004i,0.00029635-0.00069334i,0.00043952-0.0004079i,-0.00044984-0.00030724i,-0.0013804+2.888e-05i,-0.001287-0.00021619i,-0.00068195-0.0005698i,-0.00064142-0.0005328i,-0.00014125-0.00053313i,0.00023413-0.00026545i,-0.00039653-3.019e-06i,-0.00051323-0.00047763i,-0.00041376-0.00019921i,-0.00062652+6.9745e-05i,-0.00071866+0.00068878i,-2.2054e-05+0.00083626i,0.00092654+0.00029454i,0.00084002+0.00020119i,0.00073075+8.0804e-05i,0.0009487+0.00010193i,0.0011588-3.9319e-05i,0.0007929-0.00049974i
-0.0015828-0.00012868i,-0.0011464-3.0958e-05i,-0.0011315+0.0013576i,-0.00070195+0.0015564i,0.00012846+0.0013138i,0.00043512+0.00052758i,-0.00025357+0.00022374i,-0.00089797+0.00020198i,-0.00048507+0.00020891i,7.2213e-05+0.0008118i,0.00021875+0.00094534i,0.0006993+0.00061852i,0.0010222+0.00054922i,0.0006707+0.00059534i,0.0001535-5.7503e-05i,-0.00013064-0.00062529i,-0.00060154-0.00032135i,-0.00012838+0.00010064i,0.0010884-4.9736e-05i,0.00082951+8.8998e-06i,0.00028722+1.6398e-06i,8.6953e-05-0.00055313i,-0.0001067-0.00072319i
0.00051085+0.0013231i,0.00071087+0.0021224i,0.0014876+0.0019898i,0.0011417+0.00012921i,-0.00061337-0.0012325i,-0.0022252-0.001098i,-0.0018105-0.00021502i,-0.0003704-6.1796e-05i,-0.00042372-0.00021706i,-0.00060851-3.9876e-05i,-0.00028639+0.00013346i,-0.00053225-0.00011998i,-0.00032746-0.00060002i,-0.00037808-0.00043502i,-0.00068291-0.00050445i,6.1558e-05-0.00091819i,0.00048972-0.0007246i,-6.1017e-05-0.00048809i,-0.00064257-9.1638e-05i,-0.00067905+0.00070212i,-0.0011221+0.00057734i,-0.0013477+0.00059548i,-0.00053843+0.00046719i
-0.00071691-0.0012763i,-0.00065761-0.001759i,-0.00038251-0.00056943i,-0.00058572+0.00070764i,-0.00061082+0.00091764i,0.00017315+0.00074993i,7.3059e-05+0.00053491i,-0.00023876+0.00043475i,4.2796e-05+0.00051564i,0.00023956+0.00057878i,7.5253e-05-0.00017862i,-0.00053088-0.00039246i,-0.00047749-0.00013604i,0.00012805-0.00033979i,0.0010824-0.00049714i,0.00059393-0.00015216i,-0.0006374-0.00024638i,-0.00057268-0.0009535i,-0.00030811-0.0013695i,-0.00072993-0.00088488i,-0.00060167-0.00036481i,3.5934e-05-0.00059371i,0.00015729-0.00030463i
0.00061122-0.0022268i,0.0010301-0.002151i,-0.00017224-0.0014953i,-0.00082215-0.00052873i,-0.0011106+0.00033512i,-0.00088204+0.00064162i,-0.0011887+0.0002859i,-0.0011903+4.1444e-05i,-0.0011113-4.6e-05i,-0.0011942+0.00023899i,-0.00018579+0.00039422i,-0.00044342+0.00050913i,-0.0010808+0.0002177i,-0.00031777-0.00020017i,6.8294e-05-0.00022431i,0.0003697-0.00066099i,0.00037478-0.00048526i,-0.00021983-0.00059903i,6.2024e-05-0.00063552i,0.00042128-0.00026945i,-8.5064e-05-4.0745e-05i,-0.0003158+0.00075788i,-2.7112e-05+0.0003409i
0.0017293+0.0013823i,0.0012038+0.00087475i,0.00078425-0.00041814i,0.00062565-0.00078108i,-0.00073422-0.0011566i,-0.0015639-0.0005753i,-0.00053009+0.00049046i,0.00029862+3.9541e-05i,0.00030566+0.00014868i,0.00015783+0.00024734i,0.00025032-0.00048754i,0.00059072-0.0006093i,0.00047184-0.0006357i,-0.00061369-0.00056391i,6.5259e-05-3.2171e-05i,0.00055444-0.0007118i,-0.00019922-0.0016411i,-0.00042589-0.0011841i,-0.00096628-0.00041679i,-0.00097827+0.00019199i,5.0095e-05+0.00034173i,0.00043357+4.8605e-05i,0.00012655-0.00086821i
-0.00044186-0.0021122i,-9.9467e-07-0.0017987i,-0.00081831-0.001105i,-0.0014832-0.00111i,-0.00072158+9.9129e-05i,-0.00058514+0.00061262i,-0.00094421+7.6224e-05i,-0.00038505-0.00043476i,0.00070226-0.00094867i,0.0005645-0.00043086i,0.00065888+0.00050171i,0.00016313+0.00033808i,-0.00061733+0.00016877i,-0.00025227+0.00026779i,0.00023024-0.00044821i,0.00051287-0.00083933i,-6.2087e-05-0.00055312i,-0.00024174-0.00037779i,0.00015621-0.00029078i,0.00050919-0.00066165i,0.00014446-0.00071829i,-0.00012696-0.00044382i,-0.00066053-0.0004616i
-0.0012234+0.0037812i,-0.00088627+0.003653i,0.0012975+0.0039609i,0.0019331+0.0017788i,0.0014554-0.00085371i,0.00034409-0.001503i,-0.00036619-0.00088232i,-3.7347e-05-0.00028901i,-0.00010354+0.00023735i,-0.00052058+0.00059289i,1.7143e-05-0.00030004i,0.00063691-0.0002909i,-3.4919e-05+0.00031113i,-0.00029212+0.00014676i,0.0003089-0.00014317i,0.00026473-0.00018319i,-9.7555e-05+0.00014102i,0.00013442+0.00030524i,0.00018202+4.1073e-05i,-0.00020745-4.3549e-05i,0.00010845-0.0002802i,0.00045167-0.00074209i,0.00044679-1.0511e-05i
0.00053955-0.0017793i,0.00021839-0.0028527i,-0.00024443-0.0022351i,-0.0011718-0.0016156i,-0.0024363-0.0012539i,-0.0024424+2.8261e-05i,-0.0010421+0.00091181i,-0.000129+0.00090306i,9.3699e-05+0.00045702i,-7.1584e-05-0.00011504i,-0.00037815+2.6574e-05i,-0.00064345+0.00062245i,-0.00063174-2.3444e-05i,-0.0008661-0.00078873i,-0.00085427-0.0007982i,-0.00037161+3.123e-05i,-0.0001359+3.1502e-05i,0.00012291-0.00027149i,0.00046184+6.4106e-05i,0.00067845+3.1329e-06i,0.00077165-0.00037265i,0.0010144-0.00052468i,0.00060934-0.0003809i
-0.00029109-0.0010125i,-0.00020943-0.000996i,0.00021564+0.00044259i,0.00027486+0.00145i,-0.00053886+0.0013116i,-0.00024373+0.00069771i,0.00045736+0.00040147i,0.00021152+0.00059612i,-0.00038184+0.00039194i,-0.00078598-0.00034676i,-0.00083983-2.2424e-05i,-0.00025594-1.4667e-05i,0.00047976-0.00063299i,0.00041105+0.00037933i,-0.00010533+0.00022008i,-0.00038108-0.00032614i,-0.00073574+0.00054552i,-0.00053126+0.00051978i,-0.00037737-0.00063512i,2.7817e-05-0.001861i,0.00012135-0.001032i,-0.00041717+0.00017376i,-0.00013547-0.00010257i
0.001023+0.0019944i,0.00062678+0.0017288i,0.00095734+0.001644i,0.0011176+0.0002778i,-5.0252e-05-0.0016166i,-0.0017868-0.0022163i,-0.0025488-0.0007558i,-0.0016679+0.0002331i,-0.00048374-0.00025444i,0.00016875-0.001032i,0.00021595-0.0010937i,-0.00015775+7.9622e-05i,-0.00032614+0.00026701i,-0.00038968+0.00058019i,-0.00066761+0.00098466i,-0.00071014+0.00066429i,0.00011419+0.00016431i,0.0003958-0.00019489i,-0.00034917+0.00034816i,-0.00066491+0.0010631i,-0.0001802+0.0011918i,-0.00011969+0.00053768i,9.5979e-05-6.1944e-05i
-0.0016508-0.0008087i,-0.00023843+0.00028312i,0.00043856+0.0013425i,0.00015249+0.001563i,-0.00053509+0.0013017i,0.00041531+0.00072298i,0.0011046+0.00054758i,0.00022977+0.00022006i,-0.00065159-0.00057207i,-0.00048586-3.2695e-05i,7.2234e-05+8.3223e-05i,9.8307e-05-0.00051966i,-0.00047288+0.00014719i,-0.00060111+0.00048319i,-0.00010766-0.00089566i,-2.6693e-05-0.0013224i,4.2387e-05-0.00079895i,0.00045975-0.00043539i,0.00056831-0.0001645i,6.9292e-05-0.00022318i,-0.00018617-0.00054972i,1.8534e-06-0.00042974i,-0.00031368+0.00035254i
-0.0015397+0.0015983i,-0.0010369+0.0013051i,0.0006401+0.0018634i,0.0013485+0.00091176i,0.0006876-0.00091145i,-0.00025627-0.0011127i,-0.00084222-0.00065804i,-0.0012667-0.00097161i,-0.00031498-0.00063499i,0.0005487-4.6589e-05i,0.0001669-0.00024211i,5.5305e-05-0.00026881i,0.00030211-0.00024896i,0.00053828-0.00048373i,0.0011469+0.00020959i,0.00075004+0.00066218i,-0.00029226+0.00079856i,-0.00054472+0.00086156i,-6.4434e-05+0.00037343i,0.00042464+0.00044086i,4.8216e-05+0.00024266i,-0.00097554+0.00025055i,-0.0009613+0.00043561i
-0.0014348-0.00052945i,-0.0012101-0.0019488i,-0.0012681-0.0014924i,-0.00043964-7.91e-06i,8.6063e-05+0.00075433i,7.8045e-05+0.00050441i,-2.8149e-05+0.00033615i,-6.6817e-05+0.001063i,-0.00022822+0.0011573i,-9.4496e-05-3.7449e-05i,-0.00016421-0.00040455i,-0.00046824-0.0001491i,-0.00013478-0.00021777i,0.00054708+9.7297e-07i,0.00043961+7.1149e-05i,0.00023735-0.00033653i,0.00012321-0.00081514i,-0.00028494-0.00043161i,-0.00036592-0.00027642i,-2.0846e-05-0.0007966i,-0.00047947+5.2325e-05i,-0.00069011+0.00039484i,-0.00034977+3.7688e-05i
0.0016691-0.0018982i,0.0009139-0.0017883i,0.00079675-0.001135i,0.00047232-5.7367e-05i,-8.7493e-06+0.00021024i,-0.00011894-1.3617e-05i,0.00019367-0.00044349i,0.00054303-0.00035596i,9.7645e-05-0.0012531i,0.00051285-0.00086721i,0.00062391+0.00066712i,-9.0735e-05+0.0006363i,6.8993e-05-0.00030625i,0.00056342+0.00037234i,-0.00019839+0.0011408i,-0.00056478+0.00035015i,-0.00039452-0.00012364i,-0.00076006+0.00043349i,-0.00084581+0.00050843i,-0.00022805-0.00012206i,-0.00027281-0.00038808i,-0.00037729-0.00032802i,-0.00032468-0.0004077i
0.00018281-0.0027309i,-7.996e-05-0.0018341i,-0.00029887-0.00096697i,-0.00062136-0.0009379i,-0.00063823-0.0008438i,-0.00086343-0.00021022i,-0.00060018-0.00029038i,0.00019308-0.0004808i,0.00038472+9.0988e-05i,0.00068751+1.7771e-05i,0.00042094-0.00024746i,0.00021837+0.00015184i,0.00062737+0.00065359i,0.00079751+0.00059824i,9.9276e-05+0.00045939i,-0.00069566+0.00040747i,-0.00067485+0.00058535i,-1.796e-05+0.00086853i,-0.00025043+0.00092964i,-0.00084396-5.2638e-05i,-0.00044863-0.00095085i,-0.00010409-0.0008678i,0.00017786-0.00088681i
0.0011255-0.0012715i,2.8397e-05-0.0011239i,-2.9372e-05-0.0018374i,0.00046418-0.0014074i,0.00067297-0.00091432i,0.00017204-0.00082678i,9.3228e-05-0.00043603i,0.00040147-0.0002109i,0.00043565+8.4795e-05i,0.0003401+7.6045e-05i,9.8431e-05-0.00035485i,-0.00072012-8.1691e-05i,-0.0010069+0.00040871i,-0.00021175+0.00052243i,0.00031565+0.00016414i,0.00010979-0.0003325i,-0.00045181-0.00023393i,-0.00051078-8.3035e-06i,-0.00089033-0.00032822i,-0.0011748-0.00020894i,-0.00026085+0.00081009i,-0.0001004+0.0011827i,-0.00086379+0.00013467i
-0.00052738-0.00014957i,-0.0013916+5.4864e-05i,-0.0021494-0.00034026i,-0.0012881-0.00077929i,-0.00036246-2.214e-05i,-0.00029418+0.00041858i,-0.00044061-0.00020681i,-0.00051687-0.00049436i,-0.00051661-6.9916e-05i,0.00037502+0.00048071i,0.00012523+0.00071079i,-0.00066224+0.00092413i,-4.1787e-05+1.4768e-05i,0.0010267-0.00048483i,0.00063969+8.9055e-05i,0.00055902+0.00011499i,0.0010503-0.00016821i,0.00065476-0.00048314i,0.00044913-0.00013578i,0.00029569-8.026e-06i,-9.881e-05-0.00022386i,0.00020736+0.00034498i,0.00029157+0.00083769i
0.0005168-0.0015679i,-0.00066867-0.0017079i,-0.00056405-0.00092379i,-0.00039096-0.00062248i,-0.00053374-0.0011299i,3.3235e-05-0.00076433i,0.00083507+0.00047316i,0.00014057+0.0010436i,-0.00027446+0.00058231i,0.00012892+0.0003084i,6.759e-06-0.00034581i,0.00049388-0.00037234i,0.00067001+7.3741e-05i,-0.00017208+0.0002845i,-0.00062415+0.00026255i,-0.00026192-0.00011809i,-0.00026213+0.00030329i,-0.00025566+0.00079688i,0.0001507+0.00034252i,-0.00013625+0.00030178i,-0.000665-0.0002856i,-0.00095398-0.00037462i,-0.00064432+0.00028715i
0.0016842+0.0018795i,0.0015675+0.0015083i,0.001417+0.0015577i,0.0011643+0.0016227i,0.00049833+0.0011754i,-0.00019361+5.0691e-05i,0.00022762-0.00041276i,0.00072999+0.00016597i,-2.2113e-05-8.9465e-05i,-0.00044705-0.00043791i,-0.00051244+0.00012208i,-0.0013797+0.0005634i,-0.0013869+0.00031303i,-0.0011987-0.0004985i,-0.0011938+9.0759e-05i,-0.00049047+0.0008173i,0.00035215-0.0003488i,0.00080497-0.00041423i,0.00064391+0.00065703i,0.00077246+0.00048337i,0.00048747-4.8517e-05i,-0.00041397-0.00012768i,-0.00023796+0.00035385i
-0.00091232+0.001689i,-0.00047622+0.0023346i,0.0005918+0.0017932i,0.0016437-0.00063633i,0.0011695-0.0020588i,-0.00025744-0.0013416i,-0.0012826-0.00012194i,-0.001003+0.00046363i,-0.00056058+0.00037176i,0.00015227+0.00030541i,0.00033736+0.00045103i,-0.00066988-0.00049375i,-0.0010174-0.00090375i,-0.0010946-0.00037579i,-0.00081052-0.0009143i,-2.3232e-05-0.00053414i,-0.00093917+0.00027408i,-0.0019854+2.7669e-05i,-0.0018061+0.00039i,-0.0016513+0.001018i,-0.0016617+0.00051534i,-0.0009368-0.00019539i,-0.00019031+0.00044923i
