0.00025246-0.0011029i,-0.00035545-0.00088991i,-0.00099451-0.00066345i,3.3476e-05-0.00067168i,0.00027152-0.00089233i,-0.00071712+0.00018852i,-0.00090337+0.0016656i,0.00028474+0.0022213i,0.0018305+0.0022716i,0.0018622+0.0011471i,0.0010667-0.00029447i,2.7207e-05-0.00048343i,-0.00020402-0.00028929i,0.00020659-0.00037285i,0.00018864+7.9917e-05i,0.00046308+0.0002347i,0.00014902-9.1766e-05i,-6.5742e-05-8.5463e-05i,0.00035478+2.1103e-05i,0.00099333+0.00013738i,0.00056768-2.0345e-06i,0.0003481-0.00046073i,6.4892e-06-0.00068562i
0.0013102-0.0041946i,-3.854e-05-0.0042856i,-0.0015365-0.0029332i,-0.0010679-0.0010342i,-0.00013796+0.00043478i,0.00032051+0.0011133i,-0.00033307+0.001304i,-0.00077749+0.00071253i,-0.00027266+0.00013622i,-0.00060114+0.00034392i,-0.00068943+0.00078208i,-0.00012929+0.00049309i,0.00019925-0.00015432i,0.00046412+0.00036671i,0.00011122+0.00076218i,5.711e-05+0.00057982i,0.00017809+0.00041611i,-4.3209e-05-0.00012608i,0.00033993-0.0007883i,0.00054591-0.0011994i,0.00014081-0.00071679i,0.00013048-0.00026935i,0.00082305+0.00063255i
-0.0016878-0.002391i,-0.0017355-0.001763i,-0.001048-0.0013942i,0.00017122-0.00040525i,0.00035258+0.00021631i,-0.00035436+0.00057837i,-0.00021037+0.00063631i,0.00090094+0.00046332i,0.00093369+0.00016902i,-0.00020504-0.00041157i,-0.00065419-4.0829e-05i,-0.00049096+0.00044232i,-0.00040553+0.0003696i,-0.00028681+0.0005861i,-0.0002583+0.00050268i,0.00036339+8.2858e-05i,0.00048033+0.00025279i,-0.00017543+0.00038478i,-0.00014593+0.00049047i,7.3201e-05+0.0011929i,7.1205e-05+0.001018i,0.00014224+0.00018129i,0.00029412-0.00013847i
-0.0015046+0.00012029i,-0.0013938+0.00066978i,-0.0003795+0.00080287i,-0.00017431-0.00052767i,-0.00089653-0.0012505i,-0.00099122-0.00042672i,-7.8267e-05+8.4778e-05i,0.00083542-0.00031578i,0.00074274-0.00076223i,0.00021924-0.00062921i,0.00018019+6.8023e-05i,0.00032002-2.0023e-05i,-0.00062315-0.00030788i,-0.00075932+0.00012223i,-0.00010309+0.00036836i,6.2416e-05-6.1442e-05i,-0.00031003-0.00069984i,-0.00043851-0.0001444i,-0.00040687-0.00023855i,0.0001897-0.0011526i,0.00044176-0.00034112i,5.8639e-05+0.0011386i,0.00040501+0.0012501i
0.0022189-0.0012942i,0.0023182-0.0017491i,0.0012473-0.0014827i,-0.00021106-0.0013168i,-0.00035874-0.00077902i,-0.00069629+0.00029334i,-0.00082237+0.00071811i,-0.00067618+0.00031876i,-0.00059239-0.00070108i,-0.00054532-0.0010348i,-0.00096868-0.0010055i,-0.0011482-0.00096586i,-0.00078376-0.00052743i,-0.00053872-0.00037937i,-0.00052886+0.00018241i,-0.0003813+0.00042905i,-5.8126e-05-0.00071554i,0.00012582-0.00044608i,0.0010038+0.00084809i,0.00098859+0.00054091i,-0.00018242+6.5354e-05i,-0.00020603+0.00030481i,-0.00033934+1.7198e-05i
0.0022318+0.0010161i,0.0011309+0.0017611i,0.00076699+0.00026046i,0.00062638-0.00099844i,3.5534e-05-0.00104i,-0.00091687-0.00074315i,-0.0011295-1.6624e-05i,-0.00080775+0.00017632i,-0.00071363+0.00045766i,-0.00052474+0.00055508i,2.0175e-06-6.9825e-05i,-2.1987e-05+0.00024944i,-0.00072768+0.0005001i,-0.00096009+0.00020166i,-0.00064393+0.00032657i,-0.00015187+0.00041131i,0.00022679-0.00016499i,-0.00045758-2.779e-05i,-0.00072185-7.8719e-05i,0.00015336-0.00076039i,0.00081251-0.0006781i,0.00069947-0.0002112i,0.00028841-0.00019341i
-0.0018666-0.0013096i,-0.0016819-0.0016993i,-0.00067491-0.00024495i,0.0011287+0.00076186i,0.0014423+0.00091457i,0.00037489+0.00071497i,-0.00083407+0.00011305i,-0.00082712+0.00035623i,-0.00016418+0.00097635i,0.00018278+0.0012221i,8.562e-05+0.00073588i,-0.0004433+8.7197e-05i,-0.00097281-0.00038974i,-0.00053813-0.00027072i,-3.4231e-05-0.00026275i,0.00025454-0.00013949i,-0.00053537+0.00098869i,-0.0013362+0.0012588i,-0.001037+0.0011777i,-0.00065993+0.0010626i,-0.0004231+0.00088088i,-0.00010473+0.00040118i,-0.00054072-0.00028192i
0.00098532-0.00011088i,0.0002987+0.00064124i,0.00012394+0.00049448i,-5.871e-06-0.00070905i,-0.00020955-0.0014217i,0.00064596-0.00050728i,0.00036237+0.00018908i,-0.00012544+2.0956e-05i,0.00034664-0.00014622i,0.00061378-0.00026843i,0.00030505-7.5575e-05i,-0.00034648-2.4945e-05i,-0.00026603+0.00027018i,0.00027739+0.00084919i,6.1892e-05+0.00026236i,-0.00021324-0.00010264i,-0.00032777+0.00015819i,-0.00021795-0.00025947i,8.8232e-05-0.00097555i,0.00020359-0.00065362i,0.00042222+0.00017092i,0.00029122+0.00068488i,0.00026839+2.8807e-05i
-0.0013707-0.00031373i,-0.00069356-0.0011616i,0.000252-0.0022495i,0.00063139-0.0010702i,0.0004082-0.0010578i,-0.00017639-0.00074574i,-0.00047296+0.00033487i,-5.5886e-05+0.00016694i,0.0005354-0.00063166i,0.00025104-0.00011016i,0.00022494+0.0006899i,0.00076767+0.00015714i,2.066e-05-0.00025719i,-8.4742e-05-0.00030946i,0.00041497-0.00014339i,6.7644e-05+0.00021042i,-0.0002161+0.00026944i,0.00010804-0.00035807i,-0.00011873-0.00063761i,-0.00057456+0.00020325i,-0.00032632+0.00058642i,-0.00029259-0.00025122i,-0.00017965-0.00058707i
-0.0018239+0.0031181i,-0.00090334+0.0033929i,0.00090513+0.0032623i,0.0020875+0.0015184i,0.0024418+0.00063228i,0.0024013+0.00032323i,0.0016336+0.00097607i,0.0010097+0.00095362i,0.00085392-0.00024994i,0.00123-0.00043103i,0.00097044-4.8599e-05i,0.00041731-0.00024342i,0.00091663-0.00021749i,0.0013678+0.00057411i,0.0012308+0.00040505i,0.00087735+8.616e-06i,0.00054977+0.00017868i,0.00045454-1.5174e-06i,-0.00026154-0.00045734i,-0.0010867-0.0002288i,-0.001188+0.00067901i,-0.00012516+0.00020887i,0.00084485-0.00016364i
-0.00072356+0.00070421i,0.00026586-0.00016575i,-0.00010882-0.00012676i,0.00018086-9.0576e-05i,0.0010885-0.00054488i,0.00083109-0.00088638i,-8.439e-05-0.00071948i,0.00012887-0.00031334i,0.00010871-6.3228e-05i,-0.00040797+0.00014924i,0.00051755+5.7068e-05i,0.0014339+2.9014e-05i,0.0012993-5.9435e-05i,0.0007018-0.00044637i,0.00056468-0.00055072i,0.00071679-0.00030821i,0.00012567-3.6699e-05i,0.00010551+0.00027725i,0.0004507-0.00013681i,-2.1439e-05-3.2111e-05i,-0.00070904+0.00072048i,-0.00046583+0.00060107i,0.00013875+0.00010469i
-0.0014727+0.00021557i,-0.0020081+0.0016067i,-0.0016667+0.0026599i,-0.0010338+0.0011747i,-0.00013557-0.0005394i,0.00050488-0.00019643i,9.4136e-05+0.00042023i,-0.0007567+0.00030483i,-0.0013842+0.00026774i,-0.00068155+0.00023479i,-0.00019369+0.00017216i,-0.00046185+0.00027127i,-0.0005402+0.00017249i,-0.00032041+3.7087e-05i,0.00025968-0.00053757i,0.00031722-0.00089774i,-0.00021064-0.00012687i,-0.00016901+0.00022362i,0.00023748-0.00020184i,0.00064261-9.0851e-05i,0.00067948+0.00066628i,0.00050932+0.0011559i,0.00062935+0.00061788i
-0.00066395-0.0033713i,0.0012661-0.0039014i,0.00095204-0.0026345i,0.00046556-0.00039466i,0.0008297+0.00065787i,-0.00017536-0.00012998i,-0.0016135-0.00026068i,-0.0012806+0.00023979i,2.9647e-05+0.00074622i,9.9961e-05+0.00078494i,-0.00045459-0.00012267i,4.2338e-06-0.00028107i,0.00067993+0.00028596i,0.0013318+0.00049672i,0.0011008+0.00062689i,0.00049644+0.00043315i,3.43e-05+0.00024307i,-0.00019787+0.00054256i,0.00082942-9.1203e-05i,0.00064771-0.00031179i,-0.00026131-0.00038675i,-0.00048165-0.00063314i,5.3964e-05-0.00058383i
0.0020113+0.0006054i,0.0011194+0.0016494i,0.0013289+0.0019564i,0.0018684+0.00085264i,0.0020875-0.00020162i,0.0015814-0.00073133i,0.00052889+0.00036973i,0.00038285+0.00044052i,0.00042869+0.00012018i,-0.00013448+0.00013469i,-0.00046957-0.00010646i,-0.00030327-0.00064301i,-0.00088215-0.00051023i,-0.0011436-0.00035891i,-0.00065311-0.00014458i,-0.00054473-2.9549e-05i,0.00015112-0.00027125i,0.00045381+0.00016659i,-0.00028829+0.00046694i,-0.0012219+0.00022959i,-0.0014226+0.00015441i,-0.00093673+0.0001544i,-0.00071407+2.382e-05i
0.0001816-0.0040386i,-0.00072438-0.0042405i,-0.0016078-0.0047364i,-0.0015629-0.0023736i,-0.0014361+0.00023312i,-0.0010856+0.0015007i,-0.00070926+0.0018077i,-0.00028165+0.0011402i,0.00036189-1.6927e-05i,0.00018916+0.00048009i,0.00031542+0.0012242i,0.00057765+0.00036346i,0.00025484-4.1211e-05i,-0.00049097+0.00093796i,-0.0014715+0.00097155i,-0.0015261+0.00072594i,-0.001002+0.00048056i,-0.001082-8.3486e-05i,-0.00067711+0.00036388i,2.8493e-05+0.00055858i,-0.00016526+0.0003005i,-0.00049242+0.00059959i,-0.0002844+0.00062162i
-0.000665-0.0014919i,-2.2979e-05-0.0013392i,0.001166-0.00021282i,0.0019951+0.00056353i,0.0016343+0.00086101i,0.0010106+0.00061067i,2.5603e-05+0.00036311i,-0.00036912+0.00030913i,0.000298-0.00026342i,-0.00011632-6.2611e-06i,-8.5227e-05-8.0078e-05i,-0.00022498-0.00059137i,-0.00073999-0.00030026i,-0.00051538-0.00020521i,0.00039096-0.0005645i,0.00055686-0.00063511i,0.00039403-0.00095072i,0.00023968-0.00081646i,-0.00062763-0.00016395i,-0.00090076-0.00026889i,-0.00026775-0.00034091i,-5.4105e-05-0.00029204i,5.4618e-05-0.0004907i
-0.0004036+0.0011216i,-0.00053672-0.0010569i,0.00033244-0.0010516i,0.0017078-0.00014097i,0.0021884-6.4052e-05i,0.0012406-0.00060643i,0.00011938-0.00040672i,0.00048872-6.0583e-05i,0.00026507+0.00017539i,-3.8824e-05+0.00013192i,0.00031918-0.00051374i,0.0001855-0.00060101i,-0.00026409-0.00038634i,-0.00035053-0.00018154i,5.2985e-05+8.6372e-05i,0.00039566+4.0684e-06i,0.00021434-0.00039288i,0.00022729+0.00011919i,0.00028358+0.00034048i,-0.00027653+0.00032672i,-0.0010369+0.00047276i,-0.00084989+3.0128e-05i,0.0002621-0.00044449i
-0.00058621+0.0014194i,-0.00064989+0.0019521i,-0.00072341+0.00091529i,-9.2157e-05-0.00061069i,0.0003988-0.00099816i,0.00066247-4.3244e-05i,0.00019284+0.00025308i,-0.00031722+1.8438e-05i,-0.00040682+0.00043799i,-0.00059726+0.00065473i,-0.00091443+0.00023824i,-1.1722e-05-0.00042588i,0.00060466-0.00013189i,0.00089837+0.0004486i,0.0007237+2.9181e-05i,0.00017474-0.0004769i,-4.1466e-05-0.00011813i,-2.6524e-05+0.0003072i,0.00040501+0.00027979i,0.00038522+0.00029897i,-2.4903e-05+0.00014051i,-0.00042069-0.00013217i,-0.00092862-0.00061882i
-0.00033728-0.0019712i,-0.0014466-0.0027462i,-0.0016803-0.002718i,0.00024211-0.0014997i,0.0011374-2.6505e-05i,0.00064095+0.00039482i,1.9674e-05+0.00061927i,-0.00051625+0.00075277i,-0.00063627+0.00022246i,-0.00055127-0.00026675i,-0.00021602-0.00061999i,0.00018569-0.0002822i,9.4187e-05-5.5675e-05i,0.00032229-0.00058187i,0.00069534-0.00044022i,-6.5026e-05+0.00017039i,-0.00024611+0.00061884i,-0.00021825+0.00020211i,-0.00083411-0.00089109i,-0.00079396-0.00078886i,-0.0001143-0.00012307i,-0.00027532-0.00015787i,-0.00050808-0.00054865i
-0.0009746+0.0024291i,-0.00024972+0.0029099i,0.00085605+0.0025753i,0.0013856+0.00066086i,0.0014041-0.0017376i,0.00017243-0.0014791i,-0.00063677+0.00032492i,-0.00019153+0.00039179i,0.00018478+0.00016046i,0.00046547-0.00016016i,0.00052028-0.00063837i,0.00017284-1.4131e-05i,-0.00016053+0.00028882i,-0.00016579-1.3986e-05i,0.0004869+2.785e-05i,0.0009509-0.00022584i,0.0004855-0.00042227i,0.0005444+0.00014092i,0.00065885+8.1131e-05i,0.00069055-0.00046036i,0.00015353-8.9827e-05i,-0.00060356+0.00037049i,-0.00025446+0.00014778i
-0.00071844-0.00041852i,-0.00095842-0.00025055i,0.0001461+9.3908e-05i,0.0014445+0.00018705i,0.0018223-0.00026139i,0.00062573-0.00045529i,-0.0003177-0.00014006i,0.0002274+0.0011837i,0.00059932+0.0019444i,0.00081943+0.00045187i,0.00033179-0.00031825i,-0.00036144-0.0005365i,-0.0006208-0.0012677i,0.00010604-0.0011806i,0.00095499-7.5748e-05i,0.0003305+0.00047363i,-0.00045611+0.00033712i,-0.00041078-0.0001155i,0.00011138-0.00057981i,0.00034056-1.8058e-08i,0.00043313+0.00043461i,1.9343e-05-0.00020646i,0.00023625-0.00060164i
0.0017153-0.0017273i,0.0020754-0.0010531i,0.00091145-0.00023445i,-0.00060418+0.00023841i,-0.0014061+1.6142e-06i,-0.0020015-0.0002631i,-0.0021872-0.00038973i,-0.0015062-0.00010932i,-0.00085903+0.00049193i,-0.00045087+0.00030875i,-0.00065659+3.0519e-06i,-0.00035946+0.00033215i,0.00054298+0.00070912i,0.00039697+0.0006507i,-0.00029282+0.00048348i,-0.0002272+0.00057161i,-2.3475e-05+0.00034914i,-6.9761e-05+3.4785e-05i,-0.00018947-6.3699e-05i,-0.00085964+0.00027412i,-0.0013533+0.00084529i,-0.00071987+0.00043542i,3.2654e-05-0.00029208i
-0.0040299+0.0023251i,-0.0039207+0.0012632i,-0.0025276-0.00042337i,0.0010897-0.00028148i,0.0021518+0.00067853i,0.001903+0.00078179i,0.0010994+0.0010566i,-0.00018039+0.0016534i,-0.00030398+0.0021523i,0.0001662+0.0016641i,0.00064391+0.00082532i,0.00057279+0.00047549i,-0.00016091+0.00019291i,-0.00059507-0.00035773i,-0.00022867-0.00077426i,0.00076108-0.0005404i,0.0011986+1.7307e-07i,0.00055608+0.00029745i,-0.00027051+0.00059998i,-0.0001721+0.0006371i,-0.00040834+0.00049962i,-0.00053956-5.7574e-05i,-0.0005115-0.00032979i
0.00093688+0.0011366i,0.0018791+0.0011855i,0.0016952+0.00034078i,0.0016404-1.1277e-05i,0.0023867-0.00014728i,0.001864+0.00050142i,0.00040005+0.0018299i,0.00051938+0.0021359i,0.00075191+0.0014056i,0.00077681+0.0005915i,0.00057721+0.00042411i,9.1128e-05+0.00010047i,0.00052677+0.00022515i,0.00032078+0.00011816i,8.0117e-05-0.00040174i,-0.00022722-0.00054523i,-0.00026276-0.00040045i,0.00036164-6.9077e-05i,3.8754e-06+0.00017965i,-0.00060768+0.00044734i,7.7124e-05+0.00033833i,0.0004763+0.00070687i,0.00024383+0.00060087i
-0.0001616+0.00025952i,-0.0016293-0.00025653i,-0.00025266+0.00017802i,0.0015753+0.0006918i,0.0014079+0.00016177i,0.00027131-0.00028148i,-0.00051627-0.00021261i,-0.00015095+0.00034676i,0.00067707+0.00022836i,0.00061278-0.00049312i,0.00016852-0.00052161i,-0.00030493-0.00034449i,0.00040515-0.00011262i,0.00062046+0.00023433i,7.9635e-05+0.00022849i,0.00020914-8.0885e-05i,-9.3083e-05-4.7031e-05i,-0.00053206+0.00013757i,-0.00029748+0.00011897i,-0.00064209+0.00048865i,3.778e-05+0.00036272i,0.00051972-4.0446e-06i,-0.000444-0.00059531i
0.00042926-0.00076785i,0.00014127-0.00026867i,0.00019835-0.00021253i,0.00085176-0.00044335i,0.0014667-0.00035062i,0.00092383-0.00019462i,0.00060899-0.0001994i,0.00025671-0.00032354i,-0.00033264-0.00010669i,-0.00061992+0.00045777i,-0.0007727+0.00037196i,-0.00058108-0.00034921i,-0.00063644-0.00036421i,-0.0004498-0.00018713i,0.00032437-0.00052416i,0.00057071-0.001271i,0.00069647-0.0012252i,0.001065-0.0007829i,0.0010175-0.00029641i,0.00038399+0.00019945i,0.00030837+0.00068687i,0.00032461+0.00067268i,0.0003938-0.00010156i
-0.00072646+0.00010607i,-0.0013189-0.00015247i,-0.0012575+0.00023799i,0.00089412-0.00049206i,0.0025897-0.00073047i,0.0023286-7.7979e-05i,0.0004794+0.00080089i,-0.00013784+0.00080883i,-6.0743e-05+0.0004101i,2.0831e-05-0.00025262i,0.00020975-0.00076666i,0.00021683-0.00015957i,0.00051704+0.00022662i,0.0009628-8.3986e-05i,0.00059749+0.00017523i,2.2446e-05+0.00039291i,-6.2173e-05-7.1249e-05i,-5.0939e-05-0.00013458i,-8.9918e-05-2.5164e-06i,3.0075e-06-0.0004885i,-0.00016581-0.00089713i,-8.5997e-05-2.015e-05i,-0.00016978+0.00020635i
0.00033106+0.00053437i,0.0017134-0.00020339i,0.001901-0.00057369i,0.0015051-0.0016423i,0.00051981-0.0016787i,-0.00034392-0.00095737i,-0.00052839+0.0001187i,-0.00045027+0.00083904i,-0.00064228+8.2732e-05i,-0.00052853-0.00031635i,-0.00028208-0.00015687i,-0.0002498-0.00026484i,-0.0010524-9.7527e-05i,-0.00054177+0.00022902i,0.00078559-6.5432e-06i,0.00050909-0.0008716i,-0.0003321-0.00058206i,5.6409e-06+0.00025726i,0.00066051+0.00054303i,7.2017e-05+0.00062937i,-0.00022236+0.00036504i,0.00027888-8.2351e-05i,0.00051746-0.00013816i
-0.0019761+0.00066632i,-0.0013235+0.00038816i,-0.0013049+0.00075181i,-0.00089022+0.00096602i,-0.00063072+0.0002464i,-0.00073913+0.00020804i,-0.00042993+6.6784e-05i,-0.00019478+9.3623e-05i,-0.0003983+0.00026685i,-0.00063886+0.00068356i,-0.00049046+0.0010128i,-7.0243e-06+0.00074024i,0.00033266+0.00034702i,0.00021724-0.00071807i,0.00031087-0.0013251i,0.00090098-0.0005274i,0.00063378+0.00022032i,7.9699e-05+0.00062876i,0.00020075+0.00089913i,0.00036934+0.00040476i,0.00063043-0.0008446i,0.00025187-0.00078573i,-0.00027378+0.00011171i
-0.00065231+0.00080293i,0.00016139+8.6493e-05i,-6.6369e-05+0.00073775i,0.00038955+0.00086i,0.0010325+0.00050182i,0.0004787-0.00042796i,0.0001197-0.00088108i,0.00097608+0.00015293i,0.0009126+0.00057133i,6.4777e-05+0.00012096i,-0.0001691-0.00032816i,0.00062881-0.00010659i,0.0016311+0.00024266i,0.0014276+0.00037741i,0.00097624+0.00047776i,0.0010245-8.3136e-05i,0.00062923-0.00023115i,-0.00049524+0.00036063i,-0.00085787+0.00025652i,-0.00030978+7.8878e-05i,0.00017633+0.00019393i,0.00029306+0.00016515i,0.00030953-7.4674e-05i
2.6956e-05-8.5036e-05i,-0.00037393+0.00034364i,-0.0012244-0.00057425i,-0.00033842-0.00078335i,0.0002309-0.00042226i,-0.00030605+0.00017608i,-0.00019304+0.0011721i,0.0002805+0.0016586i,0.0004128+0.0015451i,-0.00033782+0.00053447i,-0.00086558-0.00015623i,-0.00083289-0.00012023i,-0.00034342-0.00016346i,-0.00027572-0.00036211i,-0.00039387-0.00053307i,-0.00038284+3.6138e-05i,-0.00049094+0.00099862i,9.9026e-06+0.0015407i,3.0113e-05+0.00096624i,-0.00040618+0.00034075i,-0.00068116+0.00058773i,-0.00068782+0.00089188i,-0.00020435+0.0011588i
0.0014776-0.0041222i,0.00037291-0.0032358i,-4.0001e-05-0.0027539i,0.00028996-0.0015934i,0.00017406-0.00052073i,-0.00015463-0.00039339i,-1.1148e-05+4.3288e-06i,0.00054599+0.0005599i,0.00040564+0.0010674i,0.00039886-7.0036e-05i,0.00022074-0.00088023i,-0.00061708-0.00056475i,-0.00031522-8.0106e-05i,-0.00034359+0.00053753i,-0.00092112+0.00092679i,-4.4926e-05+0.00054943i,0.00042939-0.00021868i,-0.00024781-0.00019314i,-0.00013939-0.0001211i,5.1187e-05-8.1811e-05i,-0.0005745+8.9961e-05i,-0.00077472-0.00026926i,-0.00069304+0.00013447i
-0.00044078-0.0001031i,0.00013187-0.00040543i,0.00037918-0.0017768i,0.00095627-0.0026612i,0.0011668-0.002184i,9.4282e-05-0.0011556i,-0.0011021-0.0011389i,-0.00060643-0.00081546i,0.00072522-0.00031519i,0.0009972-0.00077143i,0.00023507-0.00071713i,-2.0848e-05-0.00029707i,-0.00030314-5.0543e-05i,-0.00050914+2.2304e-05i,0.00030777+0.00026843i,0.00051252+0.00046521i,0.00029934+0.00020054i,0.00036981+0.00012682i,0.0006073+0.00050411i,0.00076736+0.00059142i,0.00041357+0.00030293i,0.00068402+0.00046357i,0.00044726+0.00068713i
-0.00019865+0.00054678i,0.0019762-0.00018892i,0.002912-0.00028896i,0.0033258-0.00043126i,0.0023602-0.00033184i,0.00029984-0.00047066i,-0.00049145-1.3142e-05i,-0.00029603+0.00066468i,0.00053091+0.00025492i,0.00028108-9.1441e-05i,-1.4986e-05-0.00023756i,0.0004668-0.00059031i,9.6939e-05-0.0005483i,-0.00085301-0.00074195i,-0.00076025-0.001282i,0.00038611-0.0011168i,0.00074279-0.00052484i,0.00092699-0.00031381i,0.0010854+0.00018054i,1.1225e-05-3.5882e-05i,-0.00042161-0.00037753i,-0.00028524+0.00022227i,-0.0001332-0.00016886i
0.0012467-0.0010768i,0.00071944-0.00088953i,0.0010913-0.0024082i,0.00044933-0.0025505i,-0.00069105-0.00058212i,-0.0011811+0.00077178i,-0.0016501+0.00011474i,-0.0012506-0.001053i,-0.00014534-0.0013438i,-0.0002134-0.001185i,-0.00084021-0.00068768i,-0.00032882+0.00036094i,0.00028079+0.00082677i,5.7295e-05+0.00024077i,-5.5216e-05+0.0004i,0.00034362+0.0012946i,-0.00022354+0.00069629i,-0.00034562+8.2653e-05i,7.4134e-05+0.00041114i,2.912e-05-0.00016661i,-0.00017201-0.00042203i,-8.2307e-06+0.00032836i,-0.0001276+0.00067909i
0.00062681+0.00038013i,-0.00033529+0.00046604i,-0.00025427+0.00076325i,-0.00063416+0.0002754i,-0.0010798-0.00042091i,-0.0013346-5.8178e-05i,-0.0011892+0.00059867i,-0.00065193+0.00060489i,-0.0002297+0.00044593i,-8.2342e-06+0.00030359i,0.00026624-3.1426e-05i,0.00041187-0.00054861i,0.00029675-0.00024871i,0.00027807-0.00011299i,7.9709e-05-0.00068178i,2.621e-05-0.0010679i,0.00044825-0.0012824i,0.00026339-0.0011316i,-0.00034642-0.00062018i,-0.00020017-0.00031358i,0.00034231-0.00057763i,0.00042922-0.00085587i,1.6562e-05-0.00051537i
0.0013379-0.00019815i,0.0018818-1.9252e-05i,0.00063516+6.0048e-05i,-5.4068e-05+5.5805e-05i,0.00087664-0.0005628i,0.0010267-0.00057246i,0.00057662-4.4144e-05i,0.00042655+0.00093682i,-0.00063975+0.0013292i,-0.00133+0.00090911i,-0.00080074+0.00034616i,-0.00051161+0.00070306i,4.4842e-05+0.00080823i,0.00023984+7.5762e-05i,-0.00022691+0.00026569i,-0.00063187+0.00069523i,-0.00016231+0.00031628i,0.00047543-0.00013626i,0.00033316+0.00021245i,-5.6789e-07+3.4605e-05i,-0.00034338+4.1867e-05i,-0.00062181+0.00085832i,-0.00047659+3.8482e-05i
0.0010315-0.00064804i,0.00072771-0.0018074i,0.0015399-0.0016002i,0.0014688-0.00092484i,0.00025255-0.0003806i,-0.0012675+0.00055784i,-0.0017494+0.0010798i,-0.0010171+0.00089892i,-0.00029408+0.00052786i,-3.805e-05-0.00059877i,-0.00051779-0.0011485i,-0.00049411-0.00041147i,-0.00049405-0.00053498i,-0.00011428-0.0016031i,0.00056228-0.00085956i,0.0010664-0.00056162i,0.00061392-0.00058452i,0.00013684+0.00031307i,3.9873e-05+0.00070743i,-0.00071137+0.0009558i,-0.0011531+0.00044814i,-0.00025683-0.00034719i,0.00052482-0.00029025i
0.0011326-0.00029466i,0.0001297+0.00055937i,0.0004103+0.00013181i,0.00099309-0.0001824i,0.0012605+0.00065669i,0.00084716+0.0011637i,-0.00029608+0.00078701i,-0.0012611+0.00036843i,-0.00087028-0.00019272i,0.00012579-0.00078233i,-0.00034694-0.00053421i,-0.00045487+0.00044065i,0.00062094+0.00056498i,0.00050802-6.9993e-05i,-3.3082e-05-0.00045274i,0.00074109-0.0011644i,0.0011355-0.0010994i,0.00019424-0.00042527i,-0.00042893-1.7743e-05i,-0.00021199+0.00022753i,0.00026801+0.00026635i,0.00011107+0.0002133i,-0.00016722+3.3687e-05i
-0.0015115+0.00024433i,-0.0016612+0.00065284i,-0.001038+0.00027346i,0.00060428-0.00075143i,0.0012481-0.0013289i,0.00042301-0.0003871i,-0.00013266+0.00028782i,0.00046746+0.00041514i,0.00076044+0.00064375i,0.00081744+0.00032108i,0.00077395-0.00013892i,-7.6511e-05-0.0001649i,-0.00078925-0.00042922i,-0.00045781-0.00095474i,-0.00040074-0.00022848i,-0.00011133+0.00051645i,0.00046589+1.5474e-05i,-3.5631e-05-0.00043541i,-1.8156e-05-0.00089225i,0.00043423-0.00028026i,0.00070164+0.0005751i,0.00041151-3.4862e-05i,-0.00025588-0.0007938i
0.00063274+0.0025606i,0.00098517+0.002488i,0.0016662+0.0013326i,0.0017759+9.7282e-05i,0.0016303-0.0006559i,0.0011041-2.3722e-05i,9.849e-05+0.00056831i,0.00034736+0.0003814i,0.00069182+6.8655e-05i,0.00011665-0.00062611i,0.0001817-0.00086548i,0.00013342-0.001285i,-0.00043724-0.0012828i,-0.00093231-0.00034201i,-0.00048587-8.4549e-05i,0.0002268-0.00055259i,-0.00061451-0.00044815i,-0.000622+0.00028853i,-0.00018286+0.00051683i,-0.00032936+0.00046972i,0.0001783+0.00067549i,0.00049265+0.00048239i,0.00051153-0.00063195i
-0.00011002-0.00054404i,-0.000377-5.4486e-05i,0.00010699+0.0001002i,0.00078934-0.00051163i,0.0010414-0.00092408i,0.0004619-0.0013161i,-0.00025462-0.0011749i,-0.00060846+0.00040979i,-0.00022713+0.00065455i,0.00067256-0.00034421i,0.00057747-0.00038453i,-0.00040219-0.00013265i,-0.00020961-0.00028407i,-4.2349e-06-0.0008498i,-1.9341e-05-0.0011438i,0.0004664-0.000736i,0.00060347-0.00032945i,0.0007291-0.00033805i,0.00020583-8.9529e-05i,-9.0719e-05+3.4984e-05i,6.2244e-05+0.0002469i,0.00012853+0.00021958i,-0.00022533+0.00064703i
0.0025631-0.00094592i,0.0025401-0.0017662i,0.0011226-0.0026055i,0.00014744-0.0014283i,0.00044937-0.00039344i,0.00022763-0.00026529i,0.00044853-0.00021055i,0.00091771+0.00018552i,0.00090384-1.3504e-05i,0.00035545-0.00075518i,8.8291e-05-0.00018009i,-0.00027095+0.00027577i,-0.00050423-7.248e-05i,-1.6706e-05-0.00028909i,-9.7234e-05-0.00011005i,-4.0473e-05-5.0837e-05i,-3.1329e-05-2.6323e-05i,4.9307e-05-6.6939e-06i,-5.6633e-05-2.6274e-05i,-0.00043156+0.00017915i,0.00014974+0.00039743i,0.0010187+0.00064619i,0.00038924+0.00038168i
