0.00090916+0.0014293i,0.0020363+0.00056913i,0.0010512-0.00073114i,8.698e-05-0.0011278i,-0.00053087-9.0676e-05i,-0.00046435+0.0011544i,0.00073081+0.0018205i,0.0015232+0.0018429i,0.0016513+0.0016681i,0.0014008+0.00043668i,0.0014557-0.00011925i,0.00080459+0.00016599i,-0.00015549+0.00033359i,0.00015773+7.7976e-05i,0.00019922-0.00013563i,-0.00036297+0.00059723i,-0.00067107+0.00028381i,-5.9718e-05-0.0005644i,0.0011094-0.00060369i,0.00083368-0.00075384i,-0.00044242-0.00081769i,-0.00086212+3.077e-05i,-0.00062967+0.00048328i
0.0011438+0.0012825i,0.00051989+0.0011974i,0.0016141+2.7091e-05i,0.0027605-0.0011095i,0.0018742-0.0013837i,0.0004427-0.00027518i,-0.00043366-0.0001325i,-0.00044718-0.00038048i,1.5282e-06+0.00037009i,0.0005396+0.00013536i,0.0004425-0.00045119i,0.00019278-0.00053329i,-0.00022319-1.667e-05i,-0.00073035+8.1104e-06i,-0.00081318-0.00058258i,-0.00095693-0.00015052i,-0.00066401+1.2177e-05i,0.00015606-0.0004256i,-0.00060296+1.3147e-05i,-0.0014444+0.00037747i,-0.0011961+0.00022873i,-0.00094033+3.2256e-05i,-0.00042328+5.0356e-05i
-0.0024205+0.00015968i,-0.0033514-5.8378e-05i,-0.0023342-0.00010353i,-0.0010694-0.00028413i,-0.00085596+0.00033034i,-0.00073812+0.00082305i,-0.00046585+0.00037878i,-0.00056486+0.00017302i,-0.00034286+0.00033181i,-0.00029824+0.00046158i,-0.00050618-0.00021924i,2.6771e-05-0.0002175i,3.3202e-05+0.00011111i,0.000476+4.1243e-05i,0.00056886+0.00079914i,-0.00011124+0.00072883i,-0.00010886+0.00020812i,0.00013186-0.00019751i,0.00011722-0.0009046i,0.00077987-0.00081709i,0.0013+0.00033521i,0.00096107+0.00094934i,0.00097097+0.00027895i
-0.0013014+0.00063826i,-0.00089355+6.5486e-05i,8.03e-06-8.1594e-05i,0.0010582+0.00049807i,0.00060978+0.00081111i,0.00018882+8.9045e-05i,0.00041525-0.00049508i,2.924e-05-0.00048737i,-0.00043638-0.00038321i,0.00039718+0.00029981i,0.0011091+0.00093731i,0.00065258+0.00056565i,-0.00057472-0.00011872i,-0.0005486-7.2995e-05i,-0.00013308+0.00041011i,-0.00038012+0.00020924i,-0.00028606-0.00058769i,-0.00038016-0.00081751i,-0.0011935-0.0005602i,-0.0010255+0.00010387i,-8.5763e-05+0.00035424i,0.00057299-0.00019339i,0.0012253-0.00072784i
-0.00038352+0.0010983i,0.00094805+0.0014791i,0.000157+0.0005844i,-0.0014046+9.2466e-05i,-0.0009566-2.01e-05i,-0.00015024+0.00033641i,-9.6055e-05+0.00093268i,-0.00042192+0.00078015i,-0.00094552-4.1968e-05i,-0.00010225+0.00020212i,0.0012303+0.00060834i,0.00094098+0.00028252i,0.00066337-0.00011858i,0.00073497-0.00036875i,0.00045476-0.00025795i,-0.00019681-0.00017117i,-0.00055569-0.00024301i,-0.00024839-0.00056162i,-0.00023115-0.00051219i,-0.00070169+0.00010572i,-0.00084997+0.00069031i,-0.000131+0.00058417i,0.00064351-3.3783e-05i
0.0015567-0.0010627i,0.0010495-0.0006585i,0.00083123-0.00044896i,0.0011575-0.00068244i,0.0010315-0.00046098i,0.00081732-0.00066234i,0.0011216-0.00094964i,0.00073409-0.00090729i,-0.00024183-0.0010273i,-0.0012201-0.0004712i,-0.001538-0.00027137i,-0.00067335-0.00076087i,0.00040292-0.0002611i,0.00081397+0.00077118i,0.00082521+0.00089727i,0.00046992+0.00086775i,0.00059713+0.00071131i,0.00076309+0.00065506i,0.00041432+0.00062343i,0.00015137-0.00024347i,-0.00045203-0.00089541i,-0.0002798-0.00068202i,0.00025356+0.00011901i
-0.00030039-0.001142i,-0.00085223-0.00079066i,-0.00026718-0.0001574i,-8.7875e-05-0.00036539i,0.00069484-0.00067738i,0.0011692-0.0008413i,0.00053244-0.00050366i,-8.2167e-05-0.00046791i,-0.0011013-0.00043316i,-0.00089155+0.00066433i,0.00016266+0.0011939i,0.00020794+0.0003508i,0.00025368+2.7922e-05i,0.00051777+0.00012779i,-0.00014551+0.00016569i,-0.0005682+0.00040105i,-9.1024e-05+0.00043237i,0.00013563+0.00011069i,-0.00039957+2.1854e-05i,-0.00019304-0.00047423i,0.00035101-0.00049675i,0.00075687-0.00064688i,0.00061192-0.0007431i
-0.0027638+0.001364i,-0.0031567+0.0011497i,-0.0029235+0.0011442i,-0.0013924+0.0015467i,0.00026368+0.0021727i,0.00097261+0.00088576i,0.0004735-0.00086444i,-0.00053824-0.0010536i,-0.0009716+0.00067063i,-0.00031608+0.0022033i,0.00084536+0.0017514i,0.00082057+0.0010487i,-0.00031372+0.0012643i,-6.8637e-05+0.0018476i,0.0005212+0.0014237i,0.00059128+0.00057297i,0.00082688+0.00060293i,0.00109-0.00012346i,0.00050016-0.00034331i,0.00031394+0.00032489i,0.00099977+0.00025524i,0.0010501-0.00035767i,-0.00020805-0.00027622i
0.0011474+0.001474i,0.0011717+0.00037763i,0.0013497+0.00014863i,0.0012266-0.00028757i,0.00071329-0.00022592i,0.00098468+0.00026587i,0.00072321-0.00051135i,-0.00054227-0.0016913i,-0.00053846-0.0023307i,1.2926e-05-0.0015098i,-0.00047257-0.00014482i,-0.00062413-6.6024e-05i,0.00011017-0.000572i,0.0003523-0.00020114i,0.00014316-0.00022868i,0.00020263-0.00035116i,-4.7643e-05-7.5594e-05i,-0.00045197+8.8257e-05i,-0.00090413+0.00014056i,-0.00043585-0.00053048i,0.00054042-0.00062918i,0.00033084-8.2027e-05i,3.6312e-06-5.8923e-05i
-0.0012616+0.00083875i,-0.0020378+0.0012236i,-0.0017709+0.00080327i,4.6467e-06-1.5848e-05i,0.00086414-0.00012361i,0.00033902+0.00019784i,-1.0564e-05+0.00044616i,-0.00021192+0.0002693i,-0.00034656+0.00040542i,-0.00028934+0.00043466i,1.4431e-05+3.8181e-05i,0.00050371-0.00017845i,0.00018725-0.00025657i,-0.00020268-0.00017616i,0.00012977+0.00038855i,0.00086953+0.00074766i,0.0011183+0.00062767i,0.00069933-0.00032485i,0.00010403-0.0012011i,0.00011352-0.00044317i,0.00050741+0.0006886i,0.00051064+0.00027185i,1.9093e-05-0.00079743i
-0.0013054+8.7832e-05i,-0.0012038+4.1643e-05i,-0.00062536+0.00035695i,0.00039142+0.0012286i,0.0012296+0.0020346i,0.0010197+0.00077949i,0.0004206-0.00071024i,-0.00027407-0.00099421i,-0.00076964-0.00024116i,-0.0007267+0.0007801i,-0.00063289+0.0010835i,0.0003205+0.00071463i,0.0013104+0.00046353i,0.0016017+0.00056968i,0.0010656+0.00043634i,0.00020777+0.00070843i,0.0003988+0.0010957i,0.00028702+0.00091723i,-0.00018538+7.9641e-05i,1.8301e-05-0.00027121i,5.2682e-05+0.00080386i,0.00013128+0.0014416i,0.00025527+0.0011049i
0.002196+0.00035625i,0.0016324+0.0011876i,0.0019291+0.0030082i,0.0020868+0.0027144i,0.00096171+0.00083345i,-8.7516e-05+0.00019919i,-0.00086596-0.00011173i,-0.00031296-0.00049208i,0.00014877-0.00032036i,0.00018045-0.00014029i,7.5588e-06+0.00037669i,4.1319e-05+0.00072902i,-0.00053571+0.00037501i,-0.0013033-5.8281e-05i,-0.0010371-0.0004236i,-5.2788e-05+8.6924e-05i,0.00051309+0.00098244i,0.00038196+0.00087159i,-0.00012256+0.00036075i,0.00038114+0.00016154i,0.00031884+0.0003721i,0.00013425+1.8455e-05i,0.00064279+0.00018024i
0.00074113-0.0010547i,-6.2078e-06-0.0013682i,-0.0013628-0.0013761i,-0.0015519-0.00073298i,-0.00067061-1.6297e-05i,-0.00020656+5.9479e-06i,-2.7455e-05-0.00014977i,0.00040038-0.00018918i,-0.00019998-0.00044393i,-0.001286-0.00046819i,-0.0017038-0.00054576i,-0.0013345-0.00067149i,-0.0009576-0.00089297i,-0.001088-0.00070437i,-0.00091241-7.5922e-05i,-0.00053532+0.00011745i,-0.00032916-0.00012745i,-0.00043692-1.8283e-05i,-0.00093692+5.2762e-05i,-0.00031059-0.0003415i,0.00042158-0.00045786i,0.00022749-0.0003686i,1.0241e-06+0.00024275i
-0.0011567-0.0025673i,-0.00071127-0.0023326i,-0.00049075-0.0018291i,-0.00038838-0.0015737i,-0.00025509-0.0012813i,0.00085108-0.00067332i,0.0012463-0.00052883i,0.00018849-0.00099706i,-0.00059646-0.0014467i,-0.00063178-0.00098458i,-0.00074848-0.0004388i,-0.0011272-0.00047707i,-0.00085882-1.5664e-05i,-0.00033675+0.00027809i,-0.00030457-7.1199e-05i,-0.00041971-0.00042469i,-0.00031954+0.00013868i,0.00021217+0.00016747i,0.00041656+0.0001765i,0.00021933+0.00053282i,-0.00025904-0.00042336i,-0.00048899-0.00067716i,-0.00039364-0.00011857i
-0.0022522-0.00064676i,-0.0021567+0.00028767i,-0.0027045+0.0013785i,-0.0022523+0.0011485i,-0.0012655+0.0017074i,-0.00028548+0.0014313i,0.00024818+0.00022627i,0.00050682-0.00017694i,0.00033979-0.00055653i,-4.7072e-05-8.4749e-06i,3.4977e-05+0.0011973i,-0.00012377+0.0013732i,-0.001064+0.00095732i,-0.00096261+0.0010548i,-0.00044648+0.0017203i,3.955e-05+0.0015163i,0.00068469+0.00051798i,0.00063702+0.00016236i,0.00024622+0.00050198i,0.00019285+0.00018126i,8.8332e-06-0.00048196i,-0.00045536-0.00024128i,-0.00061902-0.00029215i
-0.00072279-0.0026471i,-0.0013501-0.0022121i,-0.0013357-0.0022739i,-0.0018256-0.0016894i,-0.0022236-0.00069668i,-0.00051003+0.00016593i,0.0013384+3.2006e-06i,0.0012309-0.00034851i,0.00048463-0.00018294i,0.00071669+9.6147e-05i,0.00067739-0.00014812i,-0.00033636-0.00057807i,-0.00052806+1.8655e-05i,-2.4475e-05+0.00096043i,-0.00017774+0.00076743i,-8.5893e-05+0.00068818i,-0.00021193+0.00049192i,0.00024631+8.864e-05i,0.00081933+0.00026241i,0.00066676-0.00015517i,0.00094638-0.00034112i,0.0011559-0.00024226i,0.00080852+0.0011224i
-0.00039707-0.0012432i,-0.0013173-0.00061259i,-0.0022445+0.00033497i,-0.0012049+0.00084575i,0.00050435+0.00082105i,0.0010679-0.00037162i,0.0012094-0.00061691i,0.00049116-0.00024694i,-0.00048743-7.342e-05i,-0.00042674-6.8746e-05i,-0.00019658-8.1681e-05i,0.00015021+0.00015248i,3.0718e-05+0.00071859i,-0.0005795+0.00060572i,-0.00066381+0.00089089i,0.00017818+0.0010702i,-3.2307e-05+0.0004536i,-0.00050783-0.00015271i,4.7234e-05-4.9735e-05i,-0.00022231+0.00047651i,-0.00091546-0.00012718i,-0.00029995-0.00020709i,0.00032208-0.00025465i
0.00042892+0.0015826i,0.00093592+0.00043342i,0.0018576-0.00073595i,0.0022886-0.0016601i,0.0016249-0.0011543i,0.00024899-0.00064225i,-0.00024356-0.00047072i,0.00037729-0.00055404i,0.0001315-0.00066525i,-0.00054156-0.00018553i,-0.00025649+0.0002216i,-3.5682e-05-0.00031104i,-0.00014774-0.00054113i,0.00026307-0.00016609i,0.0003436+0.00061238i,-0.00021496+0.00088568i,-5.8163e-05+0.00018521i,0.0004768-0.00012395i,0.00031121+0.0002678i,0.00042575+0.00014596i,0.00059894-0.00021698i,0.00026385+7.6785e-05i,0.00017766+0.00037039i
0.0014727+8.8236e-05i,0.002733-0.0001014i,0.0031657+8.5876e-05i,0.0018061-3.4571e-05i,-2.9692e-05-0.0007351i,-0.0010411-0.00051578i,-0.00088304+0.00024446i,-0.00074326+8.9392e-05i,-0.00077887-0.00055891i,-0.0005032-0.00035521i,-4.0232e-05+0.00050812i,0.00055039+0.00034413i,0.00072357-0.00012021i,0.00038523-3.0248e-05i,0.00030564-4.6411e-05i,0.00026272-0.00028339i,0.0002429-0.00017429i,0.00071415+0.00053987i,0.0001881+0.0012961i,-0.00026503+0.00069109i,0.00013273-0.00010633i,2.5268e-05-0.00055715i,-0.00031632+7.8837e-05i
-0.0008275+0.0011096i,-0.0024141+0.00036537i,-0.0027085+0.00017094i,-0.0022445+0.00033401i,-0.00094187+0.00026014i,7.0159e-06+3.62e-05i,-0.00052693-0.00016948i,-0.00036634-0.00024684i,-0.00026884+8.2619e-05i,-0.00032093+9.9897e-05i,0.00070167-0.00022512i,0.001088-0.00018139i,0.00064731-9.9381e-05i,0.00053087+0.00032599i,0.00023401+0.00047576i,7.8013e-05-0.00014258i,5.0864e-05-9.155e-05i,-0.0002986+8.0349e-05i,-0.00061404+0.0012731i,-0.00032918+0.0018568i,-7.7159e-05+0.00011217i,0.00030253-0.00048268i,0.00085325+0.00038663i
0.00071365-0.0010585i,0.00015599-0.0013639i,-2.6163e-05-0.0007923i,-0.00029384-0.00036921i,-0.00096593-0.0007395i,-0.0008258-0.00047527i,-0.00085465+0.00041199i,-0.00047624+0.00048522i,0.00026789-0.00029166i,0.00026353-0.00044681i,0.00025513+0.00025853i,0.00081815+0.00010809i,0.00022178+9.2969e-05i,-0.00010348-7.999e-05i,0.00018887-0.00030417i,-0.000305+0.00025414i,-0.00027773+0.00038567i,0.00016405+0.00013216i,-8.3657e-05+0.00020719i,0.00019261+0.00051056i,0.00014915+0.00057873i,-0.00024447+0.00066581i,8.7289e-05+0.00055101i
0.0023677+0.0013135i,0.0026659+0.0010896i,0.0031622-0.00032682i,0.0016591-0.0011129i,0.00028686-0.0012334i,-4.9813e-06-0.00062901i,0.00088702+0.0008549i,0.0016+0.0011073i,0.001117+0.00025582i,0.00077006-0.0001345i,0.00068478+0.000359i,-0.00017058+0.00087677i,-0.00030799+0.00070318i,-4.0337e-05-0.00030164i,-0.00057281-0.00065169i,-0.00028155+6.8856e-05i,0.00061472+0.00040118i,0.00098669+0.00049439i,0.0008154+0.00024805i,0.00086173-8.3745e-05i,0.0010486-0.00065918i,0.00051185-0.00097179i,-0.00014091-0.00036528i
0.00025714-0.0025095i,6.9439e-05-0.0018143i,-0.00093826-0.00078591i,-0.0014211-0.00022545i,-0.0013289-0.00083271i,-0.0014361-0.00041936i,-0.00059879+0.0001004i,0.00016442+0.00023486i,-0.00021698+8.7597e-06i,-0.00048201-0.00036771i,-0.00043582-0.0001423i,-0.00013961-3.608e-05i,0.00047666-4.7361e-06i,0.0007298+0.00029353i,-7.5417e-05+0.00036688i,-0.00049508-0.00020943i,0.00024906-0.0005693i,0.00046155-0.00040698i,-0.00012964-0.00057554i,-0.00058437-0.00064717i,-0.00065646-0.00048572i,-3.7635e-05-0.00046395i,-6.6276e-05-0.00058404i
0.0013614-0.001792i,0.00060105-0.0026817i,0.00066106-0.001853i,0.00051425-0.0016634i,0.00031007-0.00098596i,0.00065877+4.1812e-05i,0.0006319+0.00013919i,-0.00032565-0.00012131i,-0.00067638-0.00010499i,-0.00026845-0.00021688i,0.00010621-0.00040448i,-6.212e-05+0.00034518i,-6.9131e-05+0.00025344i,0.00036114-0.00061189i,0.00010598-0.00044964i,-7.7588e-05-3.3361e-05i,0.00014721+0.00049993i,-2.8691e-05+0.0004624i,-5.9095e-05-0.00018103i,0.00011827-0.0003335i,0.00050201-0.00016159i,0.00047965+0.00029587i,-0.00037066+2.188e-05i
0.00063388+0.0014144i,0.0012859+0.0014872i,0.0011618+3.5599e-05i,0.001131-0.0010442i,0.00092424-0.0003678i,0.00015383+0.00070886i,-0.00085754+0.00046244i,-0.001224+0.00046859i,-0.0011603+0.00053329i,-0.00055232-0.00034783i,-0.00010266-0.00041559i,8.2387e-05-0.0001083i,1.3939e-05-0.00025816i,-9.5318e-05-0.0004657i,-0.00013991-0.00010413i,-0.00011162+0.00031963i,-0.00012352+0.00058584i,-0.00044904+0.00025788i,-9.9021e-06+0.00012378i,0.00072424+0.00083436i,0.0009306+0.0008233i,0.00038541+0.00034677i,-0.00031755-0.00035444i
-0.00017407+0.0013314i,0.00059024+0.00056388i,-2.1762e-05+0.001996i,-0.001027+0.0024758i,-0.00063126+0.0011312i,-0.00053271+1.4279e-05i,-0.00087524-0.0006357i,-0.00072755-0.00026447i,-0.00010593+0.00047623i,3.0649e-05+0.0007335i,-0.00031782+0.0002101i,-0.00047974-0.0005938i,-0.00042858-0.0014486i,0.00016546-0.00106i,0.00081264+0.00020636i,0.00079136+0.000977i,0.00054804+0.00033282i,0.00048651-0.00037987i,0.00028294+7.8936e-05i,9.2779e-06+0.00023547i,0.00012531+0.00054945i,0.00033374+0.00031836i,0.00091728-0.0003813i
0.00072984-0.00038715i,0.00041043-0.0010293i,-8.9413e-05-0.0021106i,-0.00042865-0.0017271i,-0.0002805-0.00042673i,0.00030821-0.00051626i,0.00037738-0.0016573i,-8.7835e-05-0.0016661i,-0.00013151-0.00069433i,-1.4129e-05-0.00038436i,0.00037494-0.00079733i,0.00027169-0.00059021i,8.7806e-05-2.3035e-05i,0.00040481+1.1757e-05i,0.00052996+0.00026538i,-0.00021751+0.00028363i,-0.0005168+0.00032132i,0.00012904-7.1457e-05i,0.00055272-0.00033268i,0.00020407+3.2606e-05i,-0.00011208-3.2478e-05i,-8.7457e-05+0.00063585i,-0.00028409+0.0010641i
0.0011313+0.0011129i,0.00090216+0.0010045i,0.0006021-0.00055853i,0.00012332-0.001449i,0.00044348-0.001275i,0.00078526-0.00082966i,0.00061146-0.0001703i,0.00033289+0.0002605i,-0.00013265-0.00028246i,0.00050169-0.0010618i,0.00067083-0.00060661i,9.1536e-05-0.00051764i,0.00022071-0.0004265i,0.00031638-0.00049008i,-3.3696e-05-0.00061097i,-0.00016467-0.00028733i,0.00044014-0.00022912i,0.00091554-0.00058642i,0.00061783+0.00023227i,0.000111+0.0011627i,-0.00029744+0.0010886i,-0.00018269+0.00013165i,-0.00018075+0.00012061i
0.0016526-0.00058726i,0.0031924-0.00052805i,0.0039412+0.00025174i,0.002103-0.00031638i,0.00095327-0.00080994i,0.00018219-0.00041783i,-0.00047047-0.00034587i,-0.00023669-0.00043243i,-0.00069605+2.6689e-05i,-4.9519e-05+0.00020834i,0.00086356+0.0004343i,0.0011031+0.00041302i,0.00037778+0.00041898i,-0.00041515+0.00027546i,-0.00010699-0.00013147i,0.00014003-0.00025936i,3.5632e-05-0.00021631i,0.00040061+0.0001871i,0.00036593-0.00014665i,-0.00032611-0.0003935i,-0.00076484-0.00013894i,-0.00033479-0.00029818i,0.00026295-0.00055222i
-0.001346-2.9558e-05i,-0.0022681+8.17e-05i,-0.001493+0.00054281i,-0.00068484+0.00069988i,-0.00078632+0.00042857i,-0.00082487-0.0002258i,-0.00069169-0.00041761i,-0.00065633-0.00084596i,-0.00024045-0.00074699i,-9.4451e-05+0.0010304i,-0.00029785+0.0014196i,0.00020914+0.0010205i,-8.4229e-05+0.00099533i,-0.0010093+0.00036729i,-0.00067513-0.00022974i,0.00044954-0.00010184i,0.00078469-0.00020948i,0.00030494-0.00097153i,-0.00031419-0.00086441i,-0.00062002-0.00017219i,-0.00058057+1.2346e-06i,-0.00074659-5.5324e-05i,-0.00073011-0.00080943i
-0.0007024-0.00092478i,-0.00083053-0.0019769i,-0.0017199-0.001685i,-0.0012069-0.00041417i,-0.00040515+0.00012795i,0.00045501-0.00023852i,0.00061954-0.00039459i,0.00025353-0.00010679i,-6.4822e-05+8.8077e-05i,-0.00038981+0.00036218i,-4.1128e-05+0.0010252i,0.00044191+0.0011447i,0.00017639+0.00030079i,0.00033344+0.00013279i,0.0007337+0.00014458i,0.00045416+0.00031358i,0.00054329+0.00085639i,0.00035274+0.00087271i,0.00032496+0.0002328i,-0.00018022+0.00027404i,-0.0011502-1.9155e-05i,-0.0006245-0.00018269i,5.6169e-06-0.0002138i
0.002345+0.00086136i,0.0018726+0.00086622i,0.0027491+0.00046965i,0.0022857+0.00023632i,0.0010484+0.00020039i,0.00086171-4.6271e-06i,0.001054+0.00012706i,0.00082782+0.00058466i,0.00070229+8.8207e-05i,0.00076348+0.00038417i,0.00074172+0.0011501i,0.00020087+0.00096043i,-0.00026797+0.00067262i,9.4879e-05+0.00085518i,1.2472e-05+0.0010722i,-0.00017434+0.00066314i,0.00054646-0.00051195i,0.00064546-0.00038781i,0.00013096+0.00010205i,0.00099335-4.633e-05i,0.0018852+0.00030059i,0.0019033+0.00034948i,0.001725-0.00067935i
7.7767e-05+0.001119i,0.00027248+0.0023472i,0.001034+0.0028702i,0.0008131+0.0016958i,0.0007761+4.7849e-05i,0.00073972-0.00040308i,0.0007524+0.00059349i,0.0012398+0.0013145i,0.0018478+0.0010214i,0.0012395+0.0003274i,0.00018378-8.1112e-05i,-0.00035533+6.4842e-07i,-0.00054522-0.00024143i,-0.00023223+1.0683e-05i,0.00047225+0.00044323i,0.00063811+0.00094367i,-0.00018815+0.00087258i,-0.00018794+0.00027927i,0.00033502+2.8234e-06i,0.00010399-0.00017794i,-0.00021057-0.00043435i,0.00055474-0.00060042i,0.00075842-0.00087625i
0.001421-0.00075834i,0.0013543+4.9135e-05i,0.0008714-0.001269i,-0.00040221-0.0018293i,-0.00050711-0.0011408i,-0.00032929-0.00096954i,4.4446e-05-0.00066296i,0.00031098-0.00052633i,-0.00052256-0.00027038i,-0.0006127+7.2307e-05i,0.00017084+0.00020526i,7.468e-05-0.0002168i,-0.00075842-0.00015446i,-0.0015634+8.8367e-05i,-0.0011804+0.00011752i,-0.00035142-0.00040825i,0.00067997-0.0005652i,0.00069427-0.00023195i,-0.00011919-0.00053682i,0.00049463-0.00064471i,0.00071582-0.00042927i,0.00049177-0.00052314i,0.00051178-0.000544i
0.00096435+0.00028201i,0.00021448-0.00012138i,0.0012449-0.0014218i,0.0013889-0.00087709i,0.00078921+0.00016191i,0.00063336+0.00068544i,0.000254+0.00092342i,0.00026156+0.00070638i,0.00042482+0.00022735i,0.00010099+8.4991e-05i,0.00041621+0.00015449i,0.0011304-0.00010689i,0.00043468-0.00014574i,-0.00076824-0.0002946i,-0.00024571-0.0002462i,0.00038664+3.1732e-05i,0.00079008+3.8039e-05i,0.001272-0.00020861i,0.00045925-0.00029017i,-0.00057298+0.000295i,-0.00049988+0.00082933i,0.00042688+0.00058726i,0.00069862+0.00010927i
-0.0020942+0.00078644i,-0.0015601+0.00092902i,-0.0018056+0.0020674i,-0.0018265+0.002168i,-0.00070893+0.0012208i,0.0004845+0.00065731i,0.00062302-0.00027296i,-5.1273e-06-0.0010576i,-0.00048319-0.00076091i,-0.00031854-2.8193e-05i,0.00013549+0.0010494i,2.5007e-05+0.0012932i,-0.00019689+0.0014556i,-0.00024906+0.0017938i,-0.00014843+0.0013073i,6.1554e-05+0.00080932i,-0.00010172+0.00075851i,-0.00047396+0.0007167i,-0.00036626+0.00054659i,-0.0008921+0.00055397i,-0.0016216+0.00072694i,-0.00097077+0.00058369i,-0.00036337+6.2233e-05i
-0.00093961-0.0011674i,-0.00069287-0.00086427i,-0.0011555-0.00092055i,-0.0011625-0.00010041i,-0.00090979+0.00020001i,-0.00052352-0.00034853i,9.8793e-05-0.00023096i,-0.00032243+0.00019764i,-0.00064853+0.00075225i,-0.00034727+0.00093459i,-0.00043675+0.001301i,-0.00047029+0.0011799i,-0.00041464+0.00014775i,-6.1605e-05+0.0004278i,-0.00024609+0.00066422i,-0.0008722-3.6754e-05i,-0.00025904+0.00010503i,-7.0132e-06+0.00042571i,-9.4948e-05-0.00022207i,0.00034463-0.00072477i,0.00025715-0.00021624i,0.00049658+0.00053587i,0.00033881+0.00052899i
-0.001002-0.0020037i,-0.00053175-0.0013757i,-0.0011113-0.0010787i,-0.00081268-0.00012292i,-7.6207e-05+0.00088867i,0.00058984+0.00035742i,0.00073637-0.00024766i,-2.1924e-05+5.3266e-06i,-0.00020702-0.00021395i,-0.00031815-0.00028598i,-0.00048618+0.00020064i,-0.00057674+0.0005089i,-0.00055385+0.00074358i,-0.00076121+0.00090218i,-0.00086335+0.00069881i,-0.00051597+0.00094343i,-0.0010603+0.00077255i,-0.00095795+0.00042349i,-5.4297e-05+0.00010501i,0.00043195+0.00033669i,0.00054697+0.00036856i,0.00076463+0.0003507i,0.00080843+0.00061607i
0.00017567+0.00022031i,0.00089623+0.0010425i,0.00092295+0.000842i,-7.5503e-06+0.00041229i,-0.00015892+0.0003121i,0.00059514+3.9973e-05i,9.4026e-06-4.3731e-05i,-0.0010063-1.6907e-05i,0.00013151-8.7379e-05i,0.00051608-0.00054691i,-5.0949e-05-3.3798e-05i,-0.00013073+0.00069625i,-0.0001896+0.00015911i,7.2409e-06-0.00044564i,0.00013929+0.00015643i,-0.00038977+0.00073531i,-0.00083794+0.00048576i,-0.00085033+0.00057859i,-0.00074192+0.00058785i,-0.00033708-6.0942e-05i,0.00022608-8.0902e-05i,-0.00021976+0.00018177i,-0.00081143+0.00024203i
-0.0024863-0.0021377i,-0.0029522-0.0017119i,-0.0035503-7.9247e-06i,-0.0024994+0.0013991i,-0.0013243+0.0012865i,0.00076909+0.0015904i,0.0013139+0.00071169i,0.00057105-7.3784e-05i,-1.5586e-05+0.00030482i,-0.0010376+0.00086619i,-0.0014171+0.00047867i,-0.0013035+0.0002452i,-0.001445+0.00061839i,-0.0012247+0.00091904i,-0.0011544+0.0011154i,-0.0011409+0.00052835i,-0.00037957-0.00079535i,0.00018689-0.00095853i,0.00044634-2.3218e-05i,0.00039042+0.00021203i,-0.00023512-0.00090714i,-0.00011984-0.001583i,0.0001691-0.00065329i
0.0031456-0.0019698i,0.0026986-0.0019425i,0.0018138-0.0018i,0.0011555-0.0010864i,0.00084454-0.00023618i,0.00041371-0.0003022i,0.0007359-0.00022052i,0.0010443-0.00057674i,0.00074405-0.0012148i,0.00031105-0.0014066i,-0.00045319-0.00039798i,-0.00074739-0.00047074i,-0.00031089-0.00090824i,-0.00019686-0.00018985i,-0.00018499-0.00020007i,-0.00039615-0.0005124i,-0.00034507-0.0004604i,-0.0001418-0.00048602i,-4.1751e-05-0.00034957i,-0.00031729-0.00017816i,-0.00074274-0.00041575i,-0.00047606-0.00063988i,0.00035966-0.00086929i
0.0011386+0.0019466i,0.00058041+0.0010666i,0.001074+0.00099013i,0.0015545+0.00061141i,0.0016671-0.00018784i,0.0014193-0.0004436i,0.00069282-0.00043324i,7.0875e-05-0.00035387i,-0.00039175+2.7992e-05i,-0.00036969+0.00044129i,-4.2835e-05+0.00084335i,0.0003271+0.00045844i,0.00057824-0.00013586i,0.00011353+0.00047277i,-0.00097345+0.00063075i,-0.00091862-0.00015682i,0.00010943+0.00013316i,0.00062367+0.00061171i,0.00059442+0.0004526i,-0.00013313+0.00042582i,-0.00054904+0.0008012i,-0.0001227+0.00071368i,0.0004315+0.00027581i
8.3641e-05+0.0023242i,-0.0012059+0.0019631i,-0.00025487+0.00086317i,0.0013162-8.7377e-05i,0.00082129-0.00052151i,0.00033152-0.00066622i,0.00034724-0.00042734i,-0.00056675-0.00034429i,-0.00041748-0.0006247i,4.6489e-05+9.365e-05i,-6.9289e-05+0.0013399i,-2.8827e-05+0.001165i,-3.3277e-05-0.0002557i,0.00042236-0.0004216i,0.00034488+0.0008414i,-0.00060225+0.0010416i,-0.00041004+0.00065941i,0.00037284+0.00033007i,0.0012344+0.00050792i,0.0015928+0.0016422i,0.0013496+0.0010972i,0.0012846+0.00015674i,0.001248-1.1911e-05i
