0.0031771+0.00068635i,0.0037971-0.0008563i,0.0026706-0.0021979i,0.0013409-0.0022258i,-7.7731e-05-0.0021016i,-0.0019911-0.0011071i,-0.0022485+0.00080729i,-0.00080678+0.0015917i,0.00073309+0.00084149i,0.0014456-0.00012937i,0.00082682-0.00042249i,-0.00032629-0.00091551i,-0.00050843-0.00098598i,-0.00081646-0.0003962i,-0.0018494-0.0003341i,-0.0017774-0.00039871i,-0.00068228-0.00065544i,0.00010577-9.8161e-05i,0.0004571+0.00049692i,5.7444e-05+8.1753e-05i,-0.00035495-0.00055948i,-0.00056561-0.0009964i,-0.00027362-0.00067865i
-0.0011146+0.00040688i,-0.00050918+0.0011672i,0.0011003+0.0016678i,0.0011197+0.00059066i,-0.00018443-0.00059893i,-0.00014802-0.00098377i,6.7967e-05-0.0011604i,-0.00061232-0.00065032i,-0.0014174+0.00036823i,-0.0014785+0.00083187i,-0.00066749+0.00092025i,-0.0002529+0.00087196i,0.00041749+0.00034872i,0.00086842-0.00058277i,0.00086299-0.00023172i,0.00073626+0.00037987i,0.00063807+0.00036261i,0.00025852+0.00035934i,3.0732e-05-0.00026302i,-1.5821e-05-0.00073043i,-0.00020699-0.00072282i,-3.2169e-05-0.0002604i,-0.00021331-9.1329e-05i
0.00023343-0.0011111i,0.00012236-0.0020081i,-0.00031729-0.002138i,-0.00045448-0.0018418i,-0.00035037-0.0010127i,-0.00061948-0.00045867i,-0.00082176-0.0012287i,-0.00021031-0.0012032i,0.0001668-0.00076991i,-0.00060524-0.0005431i,-0.0012569+0.00053644i,-0.00069655+0.00062776i,0.0001056+0.00021593i,-4.1047e-05+0.0004989i,1.6439e-05+0.00079969i,0.0004415+0.00079341i,8.179e-05+0.00088981i,9.4489e-05+0.00033092i,0.00025127-0.00033174i,9.367e-05-0.00032328i,0.00051442+0.00029377i,3.3501e-05+0.00075069i,-0.00061977+0.00065527i
-0.0024946+0.0025825i,0.00019279+0.0033063i,0.0022872+0.0040214i,0.0021982+0.0022124i,0.0011951+0.00035792i,2.7423e-05-0.00066864i,-0.001528-0.00060688i,-0.0020087-7.0458e-05i,-0.0016163-2.3764e-05i,-0.00036011-0.00018895i,9.0751e-05+0.00018545i,0.00021956+0.00021595i,0.0011554-9.1426e-05i,0.001109-0.00069187i,0.0010984-0.00050093i,0.00048169-0.00014494i,-0.00054668-0.00014768i,-0.00060398-0.00013776i,-0.000129-0.00037631i,-0.0001851-0.00025703i,-0.00060497-0.00023541i,-0.00074696-0.00014054i,-0.00064383+0.00018894i
-0.001721+9.6687e-05i,-0.0021608-0.00077568i,-0.001764-0.0013427i,-2.5326e-05-0.00035469i,0.00074888+0.00037509i,0.00041647-0.00017892i,0.00031739-0.00035631i,0.00040256-0.00010913i,0.00010641-0.00019913i,-0.00083553-0.00032958i,-0.0013874-0.0004055i,-0.00024003-0.00051949i,0.001114-0.00014522i,0.0013243+0.00042488i,0.0011421+0.00058371i,0.0013968+0.00049294i,0.0017248+6.1997e-05i,0.00058059+0.0001403i,-0.00018292+0.0002732i,-0.00054076+3.0087e-05i,-0.0012932+0.00066612i,-0.00090179+0.0011045i,-0.00086017+0.00066061i
0.0020557-0.00067287i,0.0013638-9.5239e-05i,0.0015458-0.00041502i,0.0015079-0.0010379i,0.00023262-0.0017125i,-0.00051538-0.0015179i,-0.00051998-0.0012501i,-0.00053766-0.00098664i,-0.00037934-0.00077127i,-0.00065542-1.1102e-07i,-0.0009016+0.00028606i,0.00034657+0.00047158i,0.00080728+0.00022934i,0.00010122-0.00040692i,-0.00039416-0.00027423i,-9.3419e-05+0.00026613i,2.8993e-05-0.00047686i,-0.00029581-0.0011206i,0.00014106-0.00065673i,0.00056292-0.00019367i,0.00085403+0.00043519i,0.00055063+0.00036822i,0.00086747-0.00047408i
-0.00010441+0.00075293i,-0.00032639+0.0013576i,0.00037338+0.0023251i,0.00054874+0.0014522i,0.0005294-0.00072307i,0.0003065-0.0019263i,-0.00065816-0.0010142i,-0.0012966+0.00014215i,-0.0013899+0.00064269i,-0.00060579+0.00031989i,0.00019491+0.00020205i,0.00038547-0.00023242i,-0.00035572-0.0014247i,-0.00046433-0.00097435i,0.0004045-0.00041431i,0.00069762-0.00068651i,0.00013148-0.00054878i,-0.0005357+1.3295e-05i,-0.0010185+0.00027554i,-0.00036998+0.00070242i,0.00018158+0.0010486i,9.2277e-05+0.0012482i,0.00031447+0.00068682i
-8.1524e-05+0.0020893i,0.00040473+0.0015249i,0.0016429+0.00036565i,0.0028087-0.0013214i,0.0021719-0.0017344i,0.00020088-0.0011019i,-0.00078866-0.00059657i,-0.0007869+0.00010811i,-6.6233e-05+0.00086558i,0.00048345+0.00041024i,7.0424e-06-0.00049583i,-0.00048757-0.00012733i,-0.00031158-0.00033854i,-0.00042713-0.00065811i,-0.00059615-0.00092798i,0.0003656-0.00080332i,0.00075784+0.00038088i,-0.00061801+0.00092455i,-0.00081656+0.00026039i,0.00026045-0.00040793i,0.00069036-0.00058683i,0.00023615+0.00027994i,-2.1663e-05+0.001335i
-0.00032441+0.0017005i,-0.00048602+0.0027937i,0.00062525+0.0020705i,0.00073104+0.00061786i,-0.00038552-0.00034253i,-0.0018459-0.00045328i,-0.0018019+0.00019659i,-0.0011281+0.00071506i,-0.00064523+0.00018101i,0.0003939-0.00044362i,0.001017-0.00061525i,0.00059333-2.4495e-06i,0.00076886+4.2613e-07i,0.0012135-0.00069501i,0.00019307-0.00094141i,-0.00041389-0.001132i,-6.0124e-05-0.0010843i,-0.00030502-0.00040271i,-0.00016122+0.00056856i,-7.8661e-05+0.0005998i,-0.00034721+0.00010818i,0.00012604-0.00021551i,0.00087531+0.00013309i
-0.0018595-0.0011605i,-0.00088388-0.00062721i,0.0003113+0.00052723i,0.0021092+0.00021548i,0.0023739-0.00049196i,0.00017442-0.00069608i,-0.0012658-0.0011493i,-0.0012803-0.0011387i,-0.00068366-0.00062835i,-0.00012498+0.00014525i,0.0002759+0.00038355i,0.00026627-0.00034555i,0.0001221-0.0010474i,0.00028956-0.00068011i,0.00034445+0.00032914i,-2.9864e-05+0.000123i,1.4556e-05-0.00022048i,-8.5206e-06-0.00019042i,-0.00028278-8.3256e-05i,-0.00038363+0.00014187i,-0.00052963-7.7913e-05i,-0.00029579-3.7035e-05i,0.00012761+0.0006004i
-0.00026735-0.00082873i,-0.0012962-0.001271i,-0.0014867-0.00063798i,-0.0013609-0.00025784i,-0.00092808-0.0010014i,-0.00092704-0.00048546i,-0.0016543-0.00027051i,-0.0013335-0.00047867i,-0.00059368-4.7189e-05i,0.00013228+0.00035635i,0.00077539+0.00087165i,0.0010721+0.0006963i,0.00079811+0.00069794i,0.00037079+0.00068475i,0.00052162+0.0002962i,-0.00015269-0.00014687i,-0.0010463-0.00016091i,-0.0013947+0.0004073i,-0.0008065+0.00045162i,-0.00013578-0.00030524i,7.0262e-05-0.00072473i,0.00023401-0.0010056i,0.0002867-0.00098576i
-0.0012059+0.0014066i,-0.00072423+0.0013334i,0.00082567+0.00027855i,0.002009-0.00034115i,0.0014005-0.00043695i,-0.00035988-0.00073205i,-0.0015107-0.0001444i,-0.00077541-6.3258e-05i,4.8039e-05-0.00025743i,0.00031953-4.2949e-05i,0.00040573-0.00016414i,0.00034282-0.00078358i,6.6361e-05-0.0010359i,-4.3112e-06-0.00067433i,-0.00018166-0.0002823i,-0.00081275-0.00014108i,-0.00089761+0.00019148i,-5.9861e-05+0.0011726i,-0.00010279+0.001576i,-3.2244e-05+0.00074233i,0.00035407-0.0001652i,0.00054639-0.00045961i,0.00080146-6.1812e-05i
0.0012381+3.4158e-05i,0.0014185+0.00022666i,0.0013019+0.00012886i,0.0016712-0.00072337i,0.0010672-0.0014471i,-0.00034193-0.00099516i,-0.00083026-0.00085757i,-0.0011331-0.00024515i,-0.00090878+0.00038652i,-0.00064172-0.00091291i,-0.00057657-0.00095953i,-0.00022994-0.00032382i,-0.00032361-0.00037527i,-0.00046323-0.00018412i,-0.00049894-0.00077936i,-0.00022278-0.0012651i,-7.8005e-05-0.00055252i,-0.00023791-1.9336e-05i,-0.0004271+0.00034445i,-0.00024309+0.00031712i,4.5389e-05+0.00043196i,0.0010338+0.00076922i,0.0011833+0.00062389i
-0.00013718+0.0011156i,0.0011435+0.001152i,0.0021643+0.00087295i,0.0019069-0.00031143i,0.0010106-0.00054363i,-0.00033685-0.00019191i,-0.0007018-0.0010884i,-0.00067975-0.0013653i,-0.0014044-0.0010727i,-0.0011134-0.00065857i,-0.00025701-0.00029964i,0.00034208-0.00029648i,0.00075603+0.00014712i,0.00075333+0.00030439i,0.00023036-0.00014714i,0.00033318+0.00016787i,0.00027287+0.00078428i,-5.6875e-05+0.0010644i,1.5108e-05+0.00054795i,-0.00059302+3.7453e-05i,-0.0012122+7.9009e-05i,-0.00073654+0.00035297i,-0.00010656+0.00092962i
-0.0011337+0.00073637i,-0.0014218+0.00060939i,-0.0013485+0.00028614i,-0.00080913+0.00076178i,2.3496e-05+0.0011762i,-4.3986e-05+0.00082175i,-0.00030463+0.00037218i,-0.00067856-0.00026427i,-0.0010512+7.8771e-05i,-0.00076756+0.0013059i,-0.00058468+0.00093096i,-0.00030217-0.0003663i,2.617e-05-0.00055822i,0.0002822-0.00013705i,0.00036186+0.00012128i,0.0008328+4.2466e-05i,0.0011901+0.00020841i,0.00091603+0.00033194i,0.00096947+4.0716e-05i,0.0010143+0.00011395i,0.00043978+0.00036457i,0.0001133+0.00017685i,-3.049e-06-0.000105i
0.001478-0.0017606i,0.00065502-0.0015741i,0.0016787-0.0013846i,0.002585-0.0014486i,0.0011935-0.001536i,-0.0006447-0.001576i,-0.00057601-0.00098133i,-3.876e-05-0.00060337i,0.0010457-0.00052389i,0.0016444+7.057e-05i,0.00031233+0.00050528i,0.0001715-8.8658e-05i,0.00053431-0.00063176i,0.00048271-0.00086388i,0.0007442-0.00058856i,0.00040371-0.00010745i,-0.00046803+0.0002863i,-0.00091118+0.00020497i,-0.00072365-0.00035314i,2.2498e-05-0.0011131i,-6.1173e-05-0.0008392i,-0.00073178-0.00040321i,-0.00071283-0.00024823i
0.0011093+0.00066493i,0.0010916+0.00088283i,0.00042166+0.0016443i,0.00039096+0.0021614i,0.00095934+0.00052679i,0.0013103-0.00055999i,0.0004135+0.0001871i,-0.00046133+0.0007221i,0.00021655+0.00027589i,0.00067607+0.00044066i,0.00054173+0.0007358i,0.00083325+0.00072029i,0.00094954+0.00016999i,0.0009754-7.7654e-05i,0.00065437+2.1706e-06i,0.00067618-0.00052252i,0.00029979-0.00072798i,-0.00031172-0.00032891i,0.00026174-8.5476e-05i,0.00054425+0.00015723i,0.00069749+0.00057227i,0.00073645+0.00019005i,0.00035739-0.0005669i
5.5262e-05-1.0008e-06i,0.0013053-0.00014072i,0.0013993-0.00049076i,0.00053079-0.00070233i,0.00030116-0.00049587i,-0.00023767-0.00063709i,-0.00036406-0.0012762i,-0.00015005-0.0011744i,-0.00021931-0.00088375i,2.9248e-05-0.0009263i,7.5376e-05-0.00021509i,0.00015651+5.0311e-05i,0.00029434+0.00029327i,-0.00075389+0.00073977i,-0.000782+0.0005935i,0.00026932+4.055e-05i,5.1324e-05-0.00021898i,-0.00021801+0.00027122i,0.00042063+0.00019757i,0.00089966-0.00053284i,0.0010519-0.00029308i,0.00098224+0.00057877i,0.00030452+0.00072377i
-0.0025026-0.0016654i,-0.0023142-0.00059289i,-0.0015729+0.0010308i,-0.00067393+0.0014288i,0.00028109+0.00037456i,-0.00018225-0.0013995i,-0.00082862-0.0024725i,-0.00084173-0.00228i,-0.00095454-0.0014995i,-0.00061697-0.00088883i,-0.00037555-0.00044142i,6.273e-05-0.00052776i,0.00073446-0.00050589i,0.00061229+0.0004488i,0.00071637+0.00092507i,0.00077024+0.00085684i,0.00031524+0.00045529i,0.00043009-0.00036609i,0.00072648-0.00053615i,0.00014235+0.00018897i,0.00018205+0.00044327i,-0.00017913+0.00036516i,-0.00015528-0.00041381i
-0.00067668-3.4613e-05i,0.0002127+0.00023551i,0.00060719-0.0006253i,0.00047399-3.5511e-06i,0.00055009+0.00019875i,0.00071434-0.00056202i,0.00034627-0.0010633i,-0.00020683-0.0013905i,-0.00056974-0.00078912i,-0.00073219+0.00010379i,-0.00011089+0.00045042i,0.00034194+0.00061114i,8.9979e-05-0.00015217i,0.00042323-0.00047743i,0.00096349+0.00050801i,0.00086256+9.9962e-05i,0.00088287-0.0011259i,0.00033305-0.00055659i,-0.00072235+6.2722e-06i,-0.00073867-0.00036726i,-0.00060653-0.00018031i,-0.0006792+8.6653e-06i,-0.00011027-0.00037314i
0.00020537+5.5938e-05i,-0.00015054+0.00033427i,-0.00043577-0.00028781i,0.00028415-0.00024183i,-9.8195e-05-0.001097i,-0.00041749-0.0020699i,-3.8519e-06-0.0015983i,-0.00023381-0.00072546i,-0.00091543-0.00059539i,-0.0008177-3.1472e-06i,-0.00016902+0.000773i,0.0003672+0.00085633i,-0.00016762+0.0011646i,-0.00057825+0.0013039i,-0.00046302+0.0013472i,0.00012376+0.00088072i,0.00052737-0.00044565i,0.0001739-0.00033104i,0.00036963+0.00017894i,0.00057275-0.00020369i,0.0004204-0.0001233i,0.00015761+0.0003903i,0.00064823+0.00089565i
0.0004578-0.00050996i,-0.00015537-0.0011254i,-0.00017144-0.001059i,0.00042369-0.0012404i,0.001097-0.0015116i,-0.00024046-0.00054291i,-0.0011351-0.0001704i,-0.00024413-0.00025144i,-0.00014588+0.00013776i,-0.00013545+0.00029563i,2.735e-05+0.00020266i,7.2388e-05+0.00068094i,0.00059186+0.00099854i,0.00053747+0.00086784i,-0.00043798-0.00027247i,-0.00055353-0.00068191i,-0.00011422+0.00010322i,-8.4485e-05+0.0003202i,-0.00026018+0.00057469i,-0.00064449+0.00049017i,-0.00037328+0.00020742i,0.00015091+0.00034797i,0.00043314-0.00049151i
-0.0011284+0.0018073i,-0.00053953+0.0028611i,0.00058462+0.0030719i,0.0015071+0.0015085i,0.0018317+2.5928e-05i,0.0011875-0.00053599i,-0.00016804-0.0014594i,-0.00011136-0.0014569i,-0.00021854-0.00011095i,-0.00033847-2.3304e-05i,-0.0007389-0.00048118i,-0.00058793-0.00043679i,0.00016829-0.00036818i,2.5432e-05-0.00051682i,0.00054887-0.00067676i,0.00031614-0.00087572i,-6.3624e-05-0.0007203i,0.00011406+0.00024016i,4.1432e-05+0.00098837i,0.00067389+0.00048367i,0.00041233-0.00028591i,-8.3042e-05-0.00062612i,-0.0002069-0.00066571i
-0.00030072-0.0027121i,0.00025898-0.001295i,0.00018422-0.0013237i,-0.00029898-0.0014256i,-0.00088823-0.00089964i,-0.001119+0.00042126i,-0.001153+0.00029552i,-0.00084247-0.0010316i,-0.00068448-0.001236i,-0.00093281-0.00096204i,-0.00052628-0.00037134i,0.00039893+0.00025397i,0.00089425+0.00035455i,0.00082633+0.0014378i,0.00056773+0.0018981i,0.00085432+0.0012946i,0.0010399+0.00080586i,0.0010978+0.00077145i,0.0012967+0.00099015i,0.00082579+0.00054255i,0.00055267-0.0003217i,0.00094228-0.00029096i,0.00047232+0.00014432i
0.0021451+8.6745e-05i,0.0034963+0.00072654i,0.0034484+0.00065326i,0.0024677-0.00070169i,0.0014682-0.0012592i,-0.00021687-0.0013102i,-0.00084998-0.0015684i,-9.9617e-05-0.00077857i,9.2165e-05+0.0002143i,-0.00039658+0.00047604i,-0.00028606+0.00012354i,4.8682e-05-0.00041057i,0.00034633-0.00062803i,0.00019714-0.00070118i,-0.00040296-0.00051795i,-2.2098e-05-0.00046261i,0.00065662-0.00070138i,-0.00047005-0.00092102i,-0.0016914-0.0008375i,-0.00091256-0.00027481i,0.00016459-7.8029e-05i,0.00078458-0.00014287i,0.00081425-0.00022004i
0.00025878+0.0017393i,-0.00010439+0.0021997i,0.00081965+0.0012866i,0.0015614-0.00066469i,0.00057009-0.0013285i,-2.6415e-05-0.00060246i,0.00013696-0.000215i,0.00018771+7.9583e-05i,0.00022974+6.7812e-05i,-0.00046743-0.00041183i,-0.00090354-0.00010468i,-0.00065963+0.00031409i,0.00021778+0.00016242i,0.00080259+0.00027463i,0.00063263+0.00067384i,0.00030736+0.00076655i,-0.00024975+0.00052515i,-7.5754e-05+0.00045557i,0.00050028+0.00011599i,0.00080408-0.00051532i,0.00052758-0.0010593i,0.00024809-0.00047906i,-6.3068e-05+0.00048266i
0.0027582-0.0037678i,0.0021473-0.002847i,0.0020172-0.0030274i,0.00070236-0.002647i,-0.00027499-0.0022831i,-0.00012828-0.0015037i,-0.00016496-0.00061642i,-0.00012627-0.00082422i,0.00026503-0.0016102i,-0.0002437-0.001404i,-0.0010377-0.00035308i,-0.000985+0.00057894i,-0.00037386+0.0011245i,-0.00046002+0.0014185i,-0.00087952+0.0009644i,-0.00018493+0.00053094i,0.00054318+0.00065609i,0.00097969+0.00078804i,0.0006503+0.00074505i,-3.6613e-05+0.00011594i,-0.00040979-0.00079105i,-3.8722e-05-0.0010387i,0.00043466-0.00043757i
0.00307+0.0025516i,0.0024198+0.0021974i,0.0018867+0.00057451i,0.0015996-0.00076453i,0.00049204-0.00078186i,-0.0015604-0.0015279i,-0.0024689-0.002052i,-0.0021222-0.001044i,-0.0010413-8.1687e-05i,-0.00021791+0.00054443i,-0.00044981+0.00033387i,-0.00060858-3.5908e-05i,-0.00053605+0.000309i,-0.001563+0.00060563i,-0.0020489+0.00027089i,-0.0012544-0.00041142i,-0.00035369-0.00036459i,0.00012659+0.0004919i,0.00056016+0.00035345i,0.00048897-8.8648e-05i,0.00010051-0.00023679i,0.00010842-0.0011238i,0.00018635-0.00064569i
-0.0058426+0.002198i,-0.0043905+0.002103i,-0.002436+0.0028199i,0.00055627+0.0025046i,0.0022939+0.00081067i,0.0016067-0.00101i,-0.00054704-0.0016921i,-0.0018691-0.0010062i,-0.0012978-8.6899e-05i,0.00012912+0.00047226i,0.0010264+0.00013726i,0.0010027+3.5193e-05i,0.0007645-0.00013062i,0.00073748-0.0013644i,0.00072771-0.0019478i,0.00096618-0.0015396i,0.0010126-0.0012385i,-2.4084e-05-0.00047152i,-0.00041087-9.8684e-05i,0.00011479-0.00045365i,0.00069701-0.00083183i,0.0002915-0.00014905i,-0.00023373+0.00036944i
0.00043817-0.0031705i,-0.00013737-0.0023384i,-0.00034021-0.0008657i,-3.9256e-05-0.00064997i,-0.00012578-0.00025701i,-0.0010967-0.00038064i,-0.0010843-0.00085793i,-0.00063051-0.0005682i,-0.00079829-0.00057534i,-0.0011909-0.00067413i,-0.0010284-0.00036507i,-0.00012027+1.5717e-05i,0.00066996-0.00021578i,0.0012623+0.00022622i,0.0010559+0.0016688i,9.1428e-05+0.0019338i,-0.00014368+0.0010646i,0.00058334+0.00015392i,0.00088829+2.6552e-05i,0.00059068-0.00013563i,0.00023272-0.00049927i,0.00018605-0.00023525i,0.00034605-6.6898e-05i
-2.1194e-05+0.0017218i,0.0010051+0.0017596i,0.0017837+0.0011966i,0.0021193+0.0010454i,0.0010842+0.00013343i,-0.00013259-0.0010783i,-0.00056697-0.00072145i,-0.00081461-0.00033193i,-0.00070758-0.00063638i,-0.00043318+0.00028723i,-0.00010177+0.00027226i,0.00047722-0.00044249i,0.000632-0.000654i,0.00027708-0.0010231i,3.906e-05-0.0013885i,0.00031937-0.0013794i,0.00089326-0.00056599i,0.0015561+1.5456e-05i,0.0012728+0.00025944i,-0.00019404+0.00048727i,-0.00063597+0.00058266i,0.00071423+0.00076302i,0.00088168+0.00078863i
-0.00059025+0.00054311i,-0.0012492+0.00077172i,-0.0010905+0.0018118i,0.00018969+0.0015048i,0.0015204-0.00017925i,0.0010243-0.0012732i,-0.00037788-0.0021078i,-0.00052109-0.0022963i,0.00023738-0.0007115i,-2.3689e-05+0.00085847i,-0.0011763+0.00010909i,-0.0016114-0.00065764i,-0.0007218-0.00085066i,0.00040688-0.0014124i,0.00054051-0.0012646i,0.00020613-0.00063926i,0.00017496-6.5252e-05i,4.3035e-05+0.00054703i,4.7966e-05+0.00013749i,0.00074676+0.00025166i,0.00089563+0.00068547i,0.00097569+0.00028577i,0.00048586-9.3276e-05i
-0.00012554-0.00056185i,9.543e-05+0.00044144i,0.00034264+0.00068896i,0.00031397+0.00037878i,0.00018635+0.00010906i,-0.0006551-0.00089229i,-0.0010358-0.0015217i,-0.00085884-0.00088165i,-0.0012714-0.00015971i,-0.0014647+6.0312e-05i,-0.00064579-0.00036081i,7.6634e-05-0.00012129i,0.00073078-0.00058261i,0.0017191-0.00080996i,0.0013297-0.0001654i,0.00092546+0.00050199i,0.0010942+0.00041078i,0.00096131-0.0002347i,0.00040797-0.00035926i,-0.00015192-0.00060104i,-0.00042728-0.00041141i,-0.00068838+0.00010567i,-0.00022869+0.00025029i
-0.0023002+0.0017517i,-0.001799+0.0029481i,-0.00081196+0.0028153i,0.0011773+0.00082633i,0.0020569-0.00061792i,0.0013323-0.0017466i,0.0004134-0.0017086i,-0.00026037-0.0012707i,-0.00059451-0.00066545i,-0.0007956-0.00053117i,-0.00039181-0.00084454i,-0.0003464-0.0009664i,-0.00017435-0.0010469i,0.00046979-0.0011541i,0.00079485-0.0012877i,0.00027525-0.0010883i,-0.00019187-0.00074551i,0.00033362-8.186e-05i,0.00038938+0.00014066i,0.00024209+0.00035649i,0.00047598+0.00065293i,-0.00051391+0.0002728i,-0.00091449+0.00017963i
-0.0004115-0.0011244i,-0.00015041-0.00072969i,0.00038022-0.001105i,0.0012558-0.00079833i,0.00045982-0.00045715i,-0.00053974-0.00055972i,-0.001167-0.0003568i,-0.0011441-0.00056937i,-0.00044838-0.0007017i,9.703e-05+0.00018609i,0.00047179+0.00046784i,0.0011496+0.00028294i,0.00085945+0.00027133i,-5.6907e-05-0.00013113i,-0.00029316-5.882e-05i,0.00011178-4.9591e-06i,-9.7358e-05-0.0006908i,0.00039115-0.00012619i,0.00067217+0.00096636i,-0.00019487+0.00038461i,-0.00071542-0.00041527i,3.5215e-06-0.00048586i,1.5439e-05+0.00034773i
-0.0003451+0.0012515i,-4.4363e-05+0.0020941i,3.3864e-05+0.0019545i,0.0003894+0.0013981i,0.00048727+0.00074109i,-2.0389e-05+5.5067e-05i,-0.00022208-0.00046383i,-0.00070407-0.00066496i,-0.00070486-0.00058448i,-0.00034939-0.00028745i,7.8216e-05+0.0005394i,0.00043804+0.00085545i,0.00053103-3.6751e-05i,0.0009121-0.00096746i,0.00054836-0.001016i,0.00054424-0.0010626i,0.00046216-0.0004522i,-0.00019223-7.4394e-05i,0.00019052-0.0008206i,0.00023783-0.0010586i,-0.00054417-0.00069784i,-5.3268e-05-0.00038425i,0.0003484-0.00023863i
0.0022764-1.6152e-05i,0.0026609-0.0011304i,0.0032873-0.0016311i,0.0028561-0.0017906i,0.0010109-0.0019027i,-0.00045789-0.00065524i,0.00027039+0.00028294i,0.00031351-0.00038485i,0.0007556-0.0014501i,0.0012221-0.00060639i,8.4454e-05+0.00043671i,-0.00050524+0.00013154i,-0.00060544-0.00031803i,-0.00098856+5.1149e-05i,-0.00040857+0.00065286i,0.00042143+0.00051442i,7.9834e-05-0.0002024i,0.00021811-0.00082481i,0.00038215-0.00069771i,0.00052511-0.00010599i,0.00079442+0.00036959i,0.0010532+0.00049404i,0.00091439-0.00049131i
-0.00044566+0.00051322i,-0.0005816+6.1023e-05i,0.00042686+0.00028556i,0.00085675+0.00045939i,0.0013279-0.00088771i,0.00030477-0.0022921i,-0.0017872-0.0018002i,-0.0016647-0.00081068i,-0.00093854-0.00051924i,-0.00062591-0.00023881i,-0.00027089+0.00051061i,0.00026761-0.00012563i,0.00049615-0.00088376i,-6.126e-05-0.0010039i,-0.0004874-0.00059773i,0.00046038+5.3204e-05i,0.00077062+0.00010056i,-1.4733e-05+0.00025684i,-2.3802e-05+0.00021935i,0.00068496-0.00050718i,0.0011109-0.00053215i,0.0011514+0.00055872i,0.00091773+0.00082297i
-0.0006188+0.0007113i,-0.00082442-0.0002738i,-0.00058062+0.00053779i,9.9117e-06+0.00042519i,4.9771e-05-0.00030616i,-0.0006708-0.00062148i,-0.0012486-0.00047863i,-0.00055364-0.00013781i,0.00029021-8.3324e-05i,0.00034945+0.00045364i,0.00010377+0.0012593i,-0.00013183+0.00049187i,-8.3372e-05-1.3563e-05i,6.4454e-05-2.3349e-05i,0.00057953+4.1211e-05i,0.00098476+2.2754e-05i,0.00059703+1.3285e-05i,-0.00054091-0.00010949i,-0.0011708-2.3304e-05i,-6.765e-05-6.2348e-05i,0.00039349+0.0001157i,-0.00042772+0.00035035i,-0.00084224+0.00012739i
-0.0021077+0.00034179i,-0.0014707+0.0015765i,-0.0002554+0.0019621i,0.00076816-0.0001092i,0.00071707-0.0013861i,-3.1573e-05-0.00068281i,-0.00041674-0.00068614i,-0.0012218-0.00076612i,-0.0020737-0.00032426i,-0.0017527+0.00030513i,-0.00075309+0.00050336i,-0.00024066+0.00056386i,-7.8097e-05+0.00046197i,0.00025639-0.00026219i,0.00011197-0.00014852i,-0.0004857+6.3213e-05i,-0.00043999+0.0003772i,-0.00040356+0.00046757i,-0.00037835+0.00042096i,-0.00012026+0.00095774i,-0.00054979+0.00097028i,-0.0006045+0.00063604i,0.00047667+0.0009742i
0.00041351-0.0015781i,0.0011376-0.0020378i,0.001823-0.00099324i,0.0016249+0.00023892i,0.00043463+0.00024537i,-0.00026266-0.00080268i,-0.00070341-0.00081376i,-0.000912-0.00059109i,-0.0006845-0.00039344i,-8.838e-05-0.00040726i,-0.00016253-0.00012767i,-0.0010683+0.00027768i,-0.00096939-0.00039397i,-0.00012074-0.00038984i,-1.1385e-06-0.0002412i,0.00053624-0.00055183i,0.001039-0.00078552i,0.0014613-0.0007572i,0.001373+0.0001907i,0.00079097+0.00072611i,0.00012379+0.00046062i,-0.00020964+0.00069469i,0.00020615+0.00056266i
-0.00042114+0.0036614i,0.0014367+0.0036822i,0.0016872+0.0025427i,0.0012526+0.0010462i,0.00076119+0.00020256i,-2.9126e-05-0.0012003i,-0.00054485-0.001732i,-0.00056859-0.0012876i,-0.0003793-0.00086151i,-0.00037754-0.00033858i,-8.0197e-05-0.00023668i,7.0029e-05-0.00030802i,0.00012945-0.00013094i,0.00047412+0.00015828i,0.0010952-0.00043476i,0.0013195-0.00098657i,0.00081058-0.00030964i,0.00065401+0.00070439i,0.00017643+0.00056045i,-0.00027394-6.3144e-05i,9.9833e-05-0.00071926i,0.00046045-0.00079982i,0.00036151-6.811e-05i
-0.0018028-0.00018621i,-0.0011298-0.00024358i,-0.00074164+0.0006775i,0.0001868+0.00024447i,0.0009746-0.00065307i,0.00069878-0.00095512i,-0.00019942-0.0013051i,-0.00051754-0.0012533i,-0.0010978-0.0003113i,-0.00086851+0.0001981i,5.8699e-05-0.00064756i,-9.346e-05-0.00062824i,0.00012288-0.00052715i,0.00075216-0.0004167i,0.00040297+0.00033809i,-0.00052841+0.00018182i,-0.00045138-0.00012396i,4.7503e-05+0.0002733i,-3.7857e-05+0.00070637i,0.00031692+9.8642e-05i,0.00021022-0.00046949i,-5.622e-05-0.00041643i,-0.00021566-9.9726e-05i
-0.0010115-0.0015838i,-0.00068262-0.00060237i,-0.00050697-0.00049276i,0.00015986-0.00038654i,9.0898e-05-0.00075176i,-0.0005807-0.00085072i,-0.00081183-0.00070267i,-0.0006297-0.0010306i,-0.00050258-0.001094i,-0.00065742-0.00088356i,-0.00050532-0.00088654i,0.00051049-0.00098351i,0.0011489-0.00050655i,0.0016152-7.5834e-05i,0.001671+0.00048975i,0.0016201+0.0012052i,0.0016844+0.0018116i,0.0015247+0.0013758i,0.0012795-0.00019805i,0.00119-0.00052419i,0.00090355-0.00018452i,-0.00035682+0.0003306i,-0.00067582+0.00028623i
