0.002032+0.00033522i,0.0016984+6.929e-05i,-0.0010267-0.0010784i,-0.002755-0.00090129i,-0.0032768+0.0004866i,-0.0036018+0.0019681i,-0.0020531+0.0026429i,0.00012861+0.0020278i,0.0012397+0.0004209i,0.00090356-0.00085786i,-0.00044815-0.0013242i,-0.00084525-0.0015784i,-0.00013158-0.00094401i,-0.00041113+0.00045222i,-0.00069782+0.0011238i,-0.00051739+0.00065826i,-0.00069311+0.00026128i,-0.00043332+6.5623e-05i,0.00041499+0.00059934i,0.00049161+0.00048153i,0.0007394-4.0982e-05i,0.00094291+3.8643e-05i,0.00019832-0.00026461i
-0.00079865-0.0011301i,-0.001007-0.00090609i,-0.0015483-0.00019367i,-0.0011921+0.00078584i,-0.0011104+0.00072756i,-0.0013557+0.00081491i,-0.0011021+0.0023581i,-0.00039532+0.003053i,-6.0952e-05+0.0022043i,-1.7948e-05+0.000302i,0.00033276-0.0005549i,-0.00019273+6.3324e-05i,-0.00081787+0.00013281i,-0.0011908+6.87e-05i,-0.00031918-0.00023174i,0.00070196-0.00097248i,0.00080517-0.0009052i,0.00014541-0.00038714i,0.00057879+0.00010369i,0.0018792+0.00018194i,0.0016027+0.00010784i,0.00024627+3.5907e-05i,-0.00023228-0.0003206i
0.00096376-0.0013714i,0.00050767-0.00084743i,0.00094107+8.864e-05i,0.00091814-0.00057351i,-0.00026473-0.0012836i,-0.0016646-0.00027579i,-0.0017746+0.00072265i,-0.00073333+0.00089343i,-0.00022502+0.0006974i,-0.00024392-0.00037253i,0.00015742-0.00099865i,-1.1637e-05-0.00037048i,-0.00042154+0.00025651i,-0.00012182+0.00036444i,0.00029125+0.00081766i,0.00028005+0.00091505i,0.00057478+0.00041914i,0.00095267+0.00029448i,0.0005213+0.00060416i,-0.00010826+7.2576e-05i,0.00029701-0.00026176i,0.0005219+0.00022818i,0.00082467+0.00017116i
0.00027529+0.0021113i,-0.00062813+0.0024463i,0.0011392+0.0030807i,0.0025321+0.0026109i,0.0015486+0.0015445i,-0.00053478+0.00084786i,-0.00073456+0.00098337i,0.00017794+0.0010592i,0.00021817+4.3781e-05i,0.00019693-0.00075484i,0.00033484-0.0013715i,1.6344e-06-0.00097262i,-0.00058975-0.00051095i,-0.0013445-1.6085e-05i,-0.0017133+0.00044837i,-0.0010376+0.00031527i,-0.00016025-0.00011704i,-3.117e-05-0.00021884i,-0.0001801-0.00011185i,-0.00033272+0.00052278i,-0.00078084+0.0010202i,-0.00044302+0.00073132i,0.00018521+0.00091588i
-0.0020361-0.0010653i,-0.0017303-0.00076055i,-0.0011986-0.00061838i,-0.0013116+0.00059178i,-0.0019323+0.0011328i,-0.0019507+0.00084608i,-0.0012832+0.0019758i,-0.00078575+0.0026658i,-0.00049283+0.0014285i,3.2823e-05+0.00021645i,0.00043639-0.00033523i,0.00085495-0.0010891i,0.00056883-0.0007882i,6.3581e-05-0.00018311i,0.00065001-8.1628e-05i,0.00065326+0.00049436i,-2.5203e-06+0.00025505i,-3.4502e-05-0.00040541i,0.0001673+0.00015813i,0.00051652-6.6198e-05i,0.0011173-0.00028818i,0.001012-0.00014628i,0.0006781-0.00056883i
-0.00098598-0.0019993i,-0.00082312-0.0023636i,-0.0017023-0.0012406i,-0.0013692+0.00072975i,0.00037393+0.0020072i,0.00067418+0.0022764i,0.00016198+0.0013692i,-6.0753e-05-0.00029426i,5.6319e-05-0.00105i,0.00022545-0.0004538i,0.00024955+0.00041897i,0.00048099+0.00054196i,0.00096595+0.00041582i,0.0010221+0.00035779i,0.00091288-0.00030046i,0.0015633-0.00037009i,0.0011418-0.0001145i,0.00032318-0.0002012i,0.00037673+0.00017485i,0.00028426-0.00025631i,1.2719e-05-0.00022615i,-0.00014915-0.00034188i,5.2427e-05-0.0013448i
0.0012379-0.00084964i,0.0011051+0.0003619i,0.001033+0.00057988i,0.00030057+0.00092911i,-0.00078476+0.0014891i,-0.0013862+0.0018975i,-0.0007289+0.0013933i,0.0003269+0.001427i,0.00041297+0.00095075i,0.00067197-0.00045646i,0.0011517-0.00075666i,0.00088998-0.00031317i,8.044e-05+0.00050082i,0.00035744+0.0012795i,0.00088232+0.0007322i,0.00014075+0.00017121i,-0.00042693+0.00061379i,-0.00030188+0.00066309i,-0.00055528-0.00010101i,-0.000308-0.00059254i,-4.8177e-05-0.001457i,0.00049198-0.0016813i,0.00048269-0.00060063i
0.00039413+0.0017815i,-0.0010635+0.0036267i,-0.0005403+0.0046263i,0.00026855+0.0027369i,9.5883e-05+0.0015535i,-0.00091083+0.00047169i,-0.0013184-0.00012701i,-0.00070495+1.1126e-05i,0.00055041+0.00020868i,0.0012348+0.00055123i,0.00031067+6.7586e-05i,-0.00044175-0.0001371i,-0.00062586+0.00014735i,-0.00036679+0.00031167i,-0.00025512-0.00045365i,-0.00041439-0.00089467i,-0.00067201-0.00024458i,-0.00035402+4.5315e-05i,-6.4065e-05-3.1767e-05i,-0.00061828-0.00012704i,-1.8886e-05+0.00077023i,0.00071253+0.00089502i,0.00031864+0.00067168i
0.0011206-0.00014424i,-0.00043068-0.0017997i,-0.0015704-0.0011639i,-0.0015353+0.00027836i,-0.0016412+0.00040623i,-0.0016822+8.528e-05i,-0.00097039+0.00099202i,-0.0003371+0.0017201i,-4.9997e-05+0.0014709i,-0.00010791+0.00086349i,-1.5414e-05-0.00030602i,-9.44e-05-0.00083373i,-0.00016165+0.00010391i,0.00014003+0.00076371i,1.6206e-05-0.00018507i,-1.7701e-05-0.00053085i,-0.00050581+0.00014146i,-0.00065947+0.00020577i,-0.0002329-0.00029874i,4.4223e-05-0.00068515i,0.00041994-0.00027665i,0.00049267-0.00067804i,0.00020557-0.00070832i
-0.00086935+0.00012723i,5.3458e-05+0.0004767i,0.0012007+0.00047639i,0.0017645-6.5165e-05i,0.0012781-0.00056881i,0.00023196+0.00016786i,-0.00054507+0.0012746i,-0.00073342+0.0016971i,-0.00061085+0.001863i,0.0004574+0.00071928i,0.00074883-0.00063234i,6.7621e-05-0.0011641i,-3.3749e-05-0.0010729i,-2.0102e-05-9.6016e-05i,0.00033335+0.00026112i,0.00057893+0.00020506i,-0.00020804-1.2995e-05i,-0.00052732-0.00044624i,-0.00021189-0.00017107i,-0.00099203+0.00026509i,-0.0010105-0.00053187i,-0.00013901-0.00093629i,0.00069249-0.00060467i
-0.00023592+0.0014507i,-0.00051402+0.0020613i,-0.00049477+0.0025295i,-0.0008888+0.0028473i,-0.00057979+0.0022315i,8.2254e-05+0.0019533i,-7.4563e-06+0.0019436i,0.00023281+0.0019695i,0.00055184+0.0013276i,0.00053464+0.00067503i,-6.5559e-05+0.00036755i,-5.8645e-05-0.0002031i,0.00057509-0.00036552i,-0.0002521+2.3366e-05i,-0.0014419+0.00018559i,-0.0013203+0.00038597i,-0.00010788+0.00060577i,0.0005606+0.00021391i,0.0002571+0.0001113i,-0.00019616-0.00018816i,-0.0001471-0.00068151i,0.00014796-0.00029797i,0.00031953+9.0248e-05i
-0.0011112-0.00044107i,-0.0016867-0.00074889i,-0.0020723+0.00049291i,-0.0014333+0.00052162i,-0.0008658+0.00057077i,-0.00052167+0.0015696i,-9.3882e-05+0.0022792i,-8.3913e-05+0.0018674i,-0.0007939+0.0009292i,-0.00046657+0.00028501i,-0.00040795-0.00025015i,-0.00013577-0.00023374i,2.8291e-05-0.00012413i,-0.00066373-0.00072125i,1.8752e-05-0.0011532i,0.001036-0.00041452i,0.0015952+9.9297e-05i,0.00085824-0.00062304i,-0.00011195-0.00083567i,0.00068015-0.00030701i,0.0013143+0.0004729i,0.00080314+0.00088639i,8.6185e-05+0.0009437i
-0.00055401-0.0024643i,-0.00040983-0.0021155i,-0.0011394-0.0015585i,-0.00092701-0.00029918i,-0.00012112+0.0015777i,0.00041542+0.0026956i,0.0011557+0.0027543i,0.0011703+0.0019084i,0.00029299+0.00073045i,-0.00022584+0.00063651i,0.00043005+0.00058891i,0.0015101+0.00021747i,0.00095253+2.1097e-05i,0.00014416-0.00028249i,0.0003236-0.00010037i,0.00017126-9.0268e-05i,0.00031048-0.00049831i,0.0003941-0.00054624i,0.00010409-0.00083075i,0.00020269-0.00055909i,0.00037876-0.00014921i,0.00075115-0.00031589i,0.00072073-0.00021787i
0.0016818+0.00085079i,0.0024531+0.0017495i,0.002353+0.0021467i,0.00084475+0.0021456i,-0.00040239+0.0013817i,-0.00094578+0.00096722i,-0.0007187+0.0021255i,-0.00049039+0.0015115i,-0.00083539-0.00034843i,0.00039654+8.5349e-05i,0.0015533+0.00077452i,0.00042335-0.0007628i,-0.0002515-0.0022776i,-0.00014422-0.0011801i,-0.00040621-0.00036202i,-0.00014406-0.0007652i,-0.00059399-0.00040741i,-0.00082688-0.00020881i,-0.00075201-9.7506e-05i,-0.00011691-7.2912e-06i,0.00083628-0.00019891i,0.00079708-0.00072686i,-0.00022072-0.00076229i
0.00029291-0.00028549i,-0.00081543+0.0010003i,-0.00212+0.0028325i,-0.001968+0.0031646i,-0.00068774+0.0024407i,-3.8346e-06+0.0019292i,-0.00094128+0.0023449i,-0.0011067+0.0020695i,3.2072e-05+0.00077822i,0.00061383+0.00021305i,0.00043792-0.00011597i,0.00028485-0.00074976i,4.442e-05-0.00030512i,4.8994e-05+0.00019881i,0.0013255-0.00015486i,0.0016592-0.00056158i,0.00070963-0.00091121i,0.00069537-0.0010861i,0.00064637-0.00062052i,2.2835e-05+0.0001916i,0.00010208+0.00054537i,0.0003172+0.00031031i,0.00015462+0.00047934i
-0.0013536-0.0026352i,-0.0029138-0.0020978i,-0.0025282-0.0013269i,-0.0012064-0.00085832i,-0.00094477+5.3319e-05i,-0.0011692+0.0018644i,-0.001028+0.0024473i,-0.00061919+0.0018218i,5.2328e-05+0.00095263i,0.00099898+9.3347e-06i,0.0011029-0.0014686i,0.00092554-0.0015819i,0.00066272-0.00040509i,0.00030003+0.0002618i,0.00042582-0.00010191i,0.00024862-0.0003691i,-0.0003946-0.00019478i,-0.00086703+0.00013401i,-0.00033725+0.00028169i,-0.00025912+0.00036706i,-0.00097004+0.00061846i,-0.0002686-6.3569e-05i,5.1867e-05-0.00054764i
0.00027119-0.0016658i,0.00064957-0.0013894i,0.001489+0.00040709i,0.0018664+0.0017604i,0.0014148+0.0011302i,-0.00070574+0.0012746i,-0.0012393+0.0022647i,-0.00030813+0.0015714i,7.6612e-05+0.00055161i,7.7316e-05+0.00036083i,0.00056015+0.00012331i,0.0010867+0.00019487i,6.2598e-07-0.00013227i,-0.00040077+0.00043279i,-0.00029727+0.00080938i,0.00029667+0.00058813i,0.00031343+0.00092195i,-0.0003388+0.00076772i,0.00021582+0.0011217i,0.00051304+0.0012845i,0.00014431+7.9536e-05i,4.8597e-05+9.4558e-05i,-0.00051312+0.00051547i
0.00027678+0.00010985i,-0.00012174+0.00043763i,-0.0015086+0.0012812i,-0.0022635+0.0019649i,-0.0022767+0.0015756i,-0.0016722+0.0009298i,-0.00075419+0.0011411i,-0.00029065+0.0013913i,0.00036103+0.00091418i,0.0010641+0.00067386i,0.00097197+0.00030226i,0.00035274-0.0002522i,0.00067835-9.4105e-05i,0.00098824+0.0003835i,0.00070848+7.0393e-05i,0.00082778-0.00014173i,0.00095219+5.438e-05i,0.00080383+6.7496e-05i,0.00020436+0.00053114i,-9.8981e-05+0.00038703i,0.00027412+0.00029667i,0.00020387+0.00063525i,-0.00082982+0.00060853i
-0.00032981-0.00075533i,-0.00099814+0.0004067i,-0.00034142+0.0015221i,0.00042481+0.0010678i,0.00060782+0.0010022i,-0.00017089+0.00098617i,-0.00085039+0.00088216i,0.0001219+0.00080183i,0.00096638+0.0013552i,0.001139+0.0014533i,0.0014143+0.00030466i,0.00098243-0.0003208i,0.00020706+0.00066088i,0.00024697+0.0012114i,0.00024933+0.00046645i,-0.00026732-0.00015786i,-0.0012365+1.3461e-05i,-0.0014291-0.00011459i,-0.00070819-0.00033194i,-0.0001364-0.0001053i,0.00010866+0.00041885i,0.00014221+0.00068562i,0.00048581-1.4171e-05i
-0.00023226-0.00040405i,-0.00010451-0.00099811i,-0.00048832-0.00011513i,-0.00064298+0.0010149i,-0.00077402+0.00057757i,-0.00074291+0.00079903i,-0.00080496+0.0018657i,-0.00035668+0.001773i,-0.00093864+0.00096956i,-0.001612+0.00041161i,-0.00013504+5.5006e-05i,0.00094392+0.00012609i,-3.6507e-05+0.00029384i,-0.00059806-0.00026044i,-0.00020843-0.00028925i,-0.00017923+0.00078214i,-7.7508e-06+0.00029635i,-5.3968e-05-0.00030244i,-0.00012182+0.00032529i,0.00016739+0.00019006i,0.00043805-0.00015624i,0.00052555+0.0004147i,0.00051103+0.00050228i
-0.0020214-0.00027146i,-0.0022727+0.00034574i,-0.0022516+0.0013625i,-0.0013286+0.0016886i,-0.0009709+0.0019411i,-0.0012241+0.0022045i,-0.0008254+0.0021698i,-0.0003112+0.0012491i,-0.00029106+0.00029624i,-0.0010338+0.00022953i,-0.00083365-0.00035355i,-0.00041978-0.00056033i,0.00010507+0.00017586i,0.00042686+0.00043442i,0.00019501+0.00049496i,-0.00027746+0.0011199i,-0.00062307+0.0013451i,-0.00063064+0.00075041i,-2.4523e-06+0.00031176i,0.00015006+7.1144e-05i,8.284e-05-0.00022938i,-0.00035867-0.00046125i,-0.00090392-0.00025933i
-0.0015833-0.00078655i,-0.0014858-1.0206e-05i,-0.0016698+0.0018414i,-0.0019869+0.0032142i,-0.00088731+0.0026645i,-0.00048561+0.0010373i,-0.000671+0.0011421i,-0.0009098+0.0018732i,-0.00058829+0.00064758i,0.00039334-0.00064565i,0.00058215-0.00040422i,0.00053222+2.4961e-05i,0.0012676-0.00058852i,0.0022321-0.00058627i,0.0012633-0.00024821i,0.00030872+0.00031065i,0.00060715+0.00044702i,0.00081872+0.00033222i,0.00021168+0.00081611i,-0.00042835+0.00077356i,-0.00045629-0.00013991i,-0.00051512-0.00084048i,-0.00024446-0.00055411i
-0.00019628-0.00059133i,-0.00030209-0.00066925i,0.00019561+3.9153e-05i,-0.00029106+0.00081531i,-0.00090822+0.00086765i,-0.0012029+0.0015395i,-0.00082704+0.0025676i,-2.725e-05+0.0022893i,0.00072666+0.0011737i,0.00070447+4.534e-05i,0.00022982-0.00083069i,-2.2544e-05-0.00035891i,-1.8046e-05-0.00013306i,-0.00043058-0.000519i,-0.00089751+1.638e-05i,-0.0010169-0.00024534i,-0.00084422-0.00056711i,-0.0013146-9.4831e-05i,-0.0012494+0.00042249i,-0.00074954-4.0618e-05i,-0.00017028-0.00063556i,0.00018923-0.00051734i,0.00038736-4.1344e-05i
0.00047153+5.8247e-05i,-0.00034828+0.00031719i,-0.00021473+0.00069051i,0.00017813+0.00080405i,-0.00062806+0.00084918i,-0.0016199+0.0010996i,-0.0013222+0.0018433i,-0.00073688+0.0018249i,0.00018846+0.0003446i,0.00042781-0.0006958i,5.0849e-05+7.9544e-05i,-5.0589e-05+0.00054031i,-3.3804e-05-0.00029098i,-6.5348e-05-0.00032016i,0.0001815-0.0001777i,7.8252e-05+0.00020569i,-0.00055761+0.00096747i,-0.00032304+0.00077479i,0.00045325-0.00013204i,0.00062414-0.00048189i,0.00026523-0.00026268i,-7.077e-05+0.00036736i,-0.00032312-0.0001413i
0.00029951+0.0016737i,-0.0011788+0.00062267i,-0.0023866+0.00055209i,-0.0028591+0.0011297i,-0.0017527+0.0013496i,-0.0019222+0.0011241i,-0.0023433+0.00063576i,-0.0011802+0.00091607i,6.2405e-05+0.0011766i,0.00054869+0.0004056i,0.00078094-0.00044118i,0.0010484-0.00067195i,0.0009776-0.00088285i,6.1143e-05-0.00026733i,-0.00062296-0.00062506i,-0.00037786-0.00060254i,-0.00016479+0.00060389i,0.00018804+0.0011147i,0.00039673+0.00075037i,-9.1975e-05-0.00014887i,0.00025275-0.00071405i,0.00099736+0.00011269i,0.00072329+0.00036553i
-0.00010598-0.00097879i,-0.00017795-0.0007461i,0.00028091+0.00010265i,0.00027892-0.00044486i,-0.00025513-0.0001557i,-0.0012324+0.00039754i,-0.00083437+0.00043255i,0.0001242+0.00027604i,6.1298e-05+0.00013173i,8.8199e-05+5.4628e-06i,5.6993e-05+0.00028301i,0.0001449+6.7682e-05i,0.00053899-0.00041264i,0.000127-0.00049027i,7.0667e-05-0.00053637i,-0.00015466-9.4836e-05i,0.00019743-9.2142e-05i,0.00094674-0.00052894i,-1.2833e-05-0.00040721i,-0.00093116+3.8915e-05i,-0.00055292+0.00032856i,0.00026326-0.00025121i,0.00065845-0.00020721i
0.00041611+0.00025009i,-0.00036551+0.0013248i,-0.00084604+0.0016237i,-0.00086336+0.00084257i,-0.0011764+0.00056383i,-0.0018572+0.0010059i,-0.0014061+0.0010682i,-0.00023943+0.00078313i,0.0002435+6.0149e-05i,-8.1399e-05-0.00065629i,-0.00054248-0.0010521i,-0.00065069-0.0010262i,-0.0008042-0.00037505i,-0.0011047+0.00045681i,-0.00014815+0.00045494i,0.00010301-0.0002564i,-0.00062824-0.00068489i,-0.0006283-0.00022868i,-7.458e-05-0.00016291i,0.00026314-0.00050747i,0.00024631-0.00064721i,0.00038224-0.00049063i,0.00087427+4.252e-05i
-0.0013286-0.00031996i,-0.0022853-0.00016075i,-0.0020789+6.9496e-06i,-0.0016396+0.0004634i,-0.0016295+0.00032387i,-0.0014112+0.0010991i,-0.00086727+0.0022338i,-0.00047482+0.0020788i,-2.1974e-05+0.00068792i,0.00022589+0.00015473i,-0.00039463-2.0655e-05i,-0.00060589-0.00071077i,-0.00047435-0.00064664i,-4.0868e-05-0.00060157i,0.00073483+7.3606e-05i,0.00030897+0.00040286i,-0.00054186-0.00060287i,-0.00027452-0.00089058i,-5.7852e-05-0.00013369i,-0.00053519+0.00010348i,-0.00033091-0.00059525i,4.5058e-05-0.00043998i,-1.456e-05+6.6636e-05i
-0.00015917-0.0026237i,0.00047191-0.0036857i,-0.0009606-0.0022042i,-0.0010596+0.00039923i,0.00017905+0.0010045i,0.00075986+0.001019i,0.00053037+0.0023475i,0.00049624+0.0022337i,-7.5135e-05+0.00080004i,-0.00029123-0.00023622i,0.00033558-1.8676e-06i,0.00060941+0.00026193i,2.9344e-06-0.00024877i,-0.00066257-0.00018346i,-0.00043428-1.7102e-05i,-0.00041566-0.00046957i,-0.00048618-0.0012764i,-0.00030809-0.0010344i,-9.4488e-05-0.00057575i,0.00016018-0.00022526i,-0.00012526+0.00010212i,-0.00070844+0.00012151i,-0.00088146+0.00040869i
0.0010151+2.9481e-05i,0.00062997+0.00053792i,0.00097008+0.00075913i,-0.00046102+0.00096487i,-0.0009685+0.0016328i,-0.00061806+0.0021967i,-0.00039897+0.002253i,3.6489e-06+0.0024415i,6.0575e-05+0.00095385i,6.297e-05-0.0006954i,-0.00027122-0.00064589i,-0.00021639-0.00050783i,0.00047414-0.00067665i,0.00033418-0.00019704i,-9.7312e-05+0.00018767i,-0.00012298+8.0221e-05i,-5.6921e-05+0.00033646i,-0.00016252+0.00049365i,0.00040894+0.00049636i,0.00074598+0.00067128i,-0.00016226+0.00052196i,-0.00037253+0.00050497i,-0.00019923+7.1287e-05i
-0.0016669+0.0005503i,-0.0015429+0.0018073i,-0.00058278+0.0032425i,0.00011553+0.0028447i,0.00036044+0.0018047i,0.00020878+0.0020477i,1.0831e-05+0.0022603i,-0.00011392+0.0016505i,8.7291e-05+0.0012151i,-0.00011988+0.0013186i,-0.00053615+0.00087221i,0.00015045-0.00015646i,0.00038306-0.00057197i,-0.00048076-0.0005936i,-0.00058341-0.00025626i,0.00025304+0.00052532i,0.00033978+0.00029424i,-0.00026291-0.0001674i,-0.00010323-0.00022558i,-0.00051877-0.00061088i,-0.00089382-0.00056212i,1.6647e-05+0.00030026i,0.00053437+0.0004559i
0.00072263-5.5133e-05i,-0.0004134-0.00012633i,-0.0011634-0.00057391i,-0.0014725-0.00029408i,-0.0020875-7.6918e-05i,-0.0025302+1.1884e-05i,-0.0017721+0.00068283i,-0.00050207+0.0014742i,0.00030298+0.0011325i,0.00014007-0.00022536i,-7.9405e-05-0.0010308i,-0.00032203-0.00071483i,-7.3776e-05-8.5139e-05i,-5.2626e-05+0.00025525i,-0.00013587+0.00055431i,-5.9294e-06+0.0012113i,-0.00010325+0.00088336i,-0.00054294-0.0007266i,-0.00078094-0.001874i,-0.00066637-0.0010157i,-0.00013702+2.412e-06i,-0.0001626+0.00031004i,-0.00047943-4.6791e-05i
-0.00088979+4.8602e-05i,-0.0018188-0.0010931i,-0.0012487-0.00069792i,-0.00091567+0.00096561i,-0.00047551+0.0022174i,-0.00042334+0.0016892i,-0.00057799+0.001104i,-0.00023997+0.0017303i,0.00015635+0.0015818i,-9.9911e-05+0.00049208i,-0.00015284+1.4887e-05i,0.00071341-8.475e-05i,9.3229e-05-0.00030253i,-0.00065097-0.0003059i,0.00027799+0.0001934i,0.0005393+0.00068391i,-3.2207e-05+0.00062184i,-0.00061937+2.4941e-05i,-0.00059977-0.00068829i,-0.00054915-0.00043325i,-0.0005187+0.00045255i,-0.00030209+0.00023138i,-0.00061073-8.3015e-06i
-0.0006586+0.00018408i,0.00027522+0.00055663i,0.00077335+0.0019605i,0.00024903+0.002313i,-0.00016119+0.0011327i,-0.00080483+0.00091475i,-0.00097876+0.0015741i,3.0363e-05+0.0016714i,0.00047095+0.00098761i,0.00061921+0.00072435i,0.0011333+0.00077476i,0.00097968+0.00048333i,0.0010829-0.00092664i,0.00040024-0.001232i,-0.0010675-6.2894e-05i,-0.00087332+0.00028993i,-0.00028696+0.00053643i,-0.0003615+0.00030772i,-5.8002e-05-0.00029705i,-0.00040011-0.00050848i,-0.00085415+0.00017719i,-0.00022141+0.00059751i,0.00014936+0.00055503i
-0.001052-0.0018402i,-0.0023391-0.00096172i,-0.0030904+0.00040133i,-0.0020486+0.0012665i,-0.00019765+0.0010815i,-5.04e-05+0.0016924i,-0.0016265+0.002403i,-0.0022371+0.001169i,-0.001798-0.00011904i,-0.0012532+0.00033294i,-0.00055442+0.00044488i,-0.00041513-0.00024905i,-0.00075232+8.6638e-05i,-0.00015315+0.00059085i,0.00072017+0.00043715i,0.00027113-0.00015399i,0.0001911-0.00060828i,0.0002866-0.00060249i,-3.5127e-05-0.00043855i,-0.0001618-0.00039506i,-0.00014452-0.00077726i,-0.00014794-0.00072696i,-7.1881e-05-7.9045e-05i
0.0011057-0.0017163i,-0.00053606-0.00091331i,-0.0017867-0.00092753i,-0.0019085-0.00021806i,-0.0018434+0.0014073i,-0.0014392+0.0023642i,-0.00085407+0.0023451i,-0.00099835+0.0017786i,-0.0012077+0.00071499i,-0.00091434+0.00079328i,-0.00045826+0.00037777i,0.00023562-0.00019829i,-0.00023223-0.00022848i,-0.00048913-0.00030393i,-0.00015114+8.6037e-05i,-0.00036584+0.00029536i,0.00032237-0.00043067i,0.00089807-0.00011906i,0.00028548+0.00047051i,0.00011431+0.00052977i,-0.00044342+0.00024452i,-0.0008663+6.7485e-05i,-0.0010394+0.000259i
0.0010421+0.00045261i,0.0013519+0.00041689i,0.0014972+0.001567i,0.0010469+0.0013289i,-0.0001039+0.00043699i,-0.00068186+0.00033488i,-0.00056254+0.0010091i,-1.9858e-05+0.00064153i,0.00039731+0.00046931i,0.00021885+8.9918e-05i,0.00012118-0.00052072i,0.00066037-0.0005329i,0.0005845-0.00098231i,-0.00044597-0.0010669i,-0.0011536-0.00065937i,-0.0013384-0.00041128i,-0.0010278-0.00053802i,-0.00039746-0.00054285i,2.688e-05-0.00078348i,-4.2252e-05-0.00069881i,-0.00075151-0.00023774i,-0.00059362-0.00019369i,0.00033026-0.00028175i
0.00062306-0.0011218i,-0.00012112+0.00018429i,-0.00039788+0.0015194i,-0.0001817+0.00021062i,-0.00063278-0.0011696i,-0.0013125-0.00028513i,-0.00074202+0.0013059i,0.0001249+0.0018223i,0.00060215+0.0008593i,0.0004384-0.00028234i,-7.7096e-05-0.0006981i,9.9138e-06-0.00064372i,0.00068817-0.00014332i,0.00082995+0.00021244i,-6.6672e-05+9.6955e-06i,-0.00023449+0.00018549i,0.00046223+4.1863e-05i,0.00046165-4.6825e-05i,1.5518e-05+0.00028863i,-0.00031954-0.00013337i,-0.00021482-0.00046159i,-0.00025857-0.00014198i,-0.0005972-0.00010976i
-0.00095113-0.0014323i,-0.0020134-0.00092287i,-0.0019746+0.00029541i,-0.0019269+0.00069195i,-0.0014694+0.00056415i,-0.00069158+0.00084823i,-0.0012219+0.0014932i,-0.0015298+0.0015974i,-0.00075317+0.00077674i,0.00028331-0.00036778i,0.00017995-0.0007089i,0.00014142-0.00033051i,0.00024651-1.5673e-05i,0.000487-0.00013566i,0.0008526-0.00049138i,0.00048607-5.4394e-05i,0.00022481-2.7299e-05i,-9.5381e-05-0.00028902i,-0.00038818-0.00045135i,0.00032394-6.448e-05i,0.00058829+0.00070262i,0.00046828+0.00096246i,0.00018896+0.00019077i
-8.3371e-05-4.3181e-05i,0.00046257+0.00027096i,0.00033781+0.00021486i,-2.094e-05-0.00021585i,1.7181e-05+0.0002421i,-0.00010352+0.0011234i,-0.00020761+0.0010418i,-0.00033185+0.00046061i,-0.00031041+0.0011445i,0.00041839+0.001397i,0.00056067+0.00083086i,-1.9579e-06-9.3183e-05i,-5.7422e-05-0.000938i,-0.00035138-0.00026399i,-0.00025493+6.2963e-05i,0.00043882-0.00040796i,0.00025836-0.0007181i,4.4342e-05-0.0006593i,-0.00012988-7.0151e-05i,-0.0006881+0.00045899i,-0.00063461+0.00026335i,-7.7961e-05-0.00013022i,0.00068869-9.982e-05i
0.00077022+0.0010442i,0.0012968+0.0011682i,0.002342+0.0021629i,0.0023044+0.0017418i,0.00092053+0.0010385i,-0.00058142+0.00042238i,-0.00092266+0.00096141i,-0.001174+0.0023266i,-0.00097308+0.0014227i,0.00020888+8.7654e-06i,0.00013734-0.00063928i,-0.00037309-0.0006713i,-0.00079152-0.00052208i,-0.00099882-0.00074877i,-0.00064035-0.00062908i,-0.00031114+4.0068e-05i,-0.0001525-0.00015259i,0.00024074-0.00046576i,0.00048811-0.00010088i,-0.00043674-0.00063042i,-0.00067422-0.0009043i,0.00064767-0.00051786i,0.00081697+0.00033003i
-0.00026874-0.00036366i,-0.0012998-0.00053958i,-0.001844+0.00051946i,-0.00074185+0.00118i,-0.00042112+0.00092315i,-0.0013179+0.0015053i,-0.0010974+0.0020886i,3.0169e-05+0.0014332i,4.4479e-05+2.3941e-06i,-4.8745e-05-0.00092335i,0.00065068-0.00037841i,0.00076699-0.00024963i,0.00022267-0.00038539i,-0.00014979-0.000191i,-0.00045258+0.00042124i,-0.00023878+0.00055934i,0.00052349-0.00025028i,0.00016046-0.00037317i,0.00012667+0.00055553i,-2.5149e-06+0.0012696i,-0.00062808+0.00096571i,-0.0005347+0.00049967i,-0.00029563+3.7299e-05i
0.0016464-0.0016532i,0.00014296-0.00090726i,-0.0010934-3.3109e-05i,-0.00058705+0.00081246i,-0.00024098+0.0016374i,-0.00072345+0.0014333i,-0.00091422+0.0020049i,-0.00055738+0.0018432i,-0.00026513+0.00083913i,0.00014043+5.2264e-05i,0.00039891-0.00047946i,-0.00065585-0.00014172i,-0.00062061+0.00028379i,-1.247e-05+0.00046804i,-0.00021996+0.00034338i,-0.00027402+0.00075923i,9.6218e-05+0.0012837i,0.0003911+0.00099459i,0.00017623+0.0003176i,-0.00051313+0.00015775i,-0.00050575-0.00021752i,0.00057368+4.8572e-05i,0.0012869+0.0005095i
