0.00068291+0.00064944i,0.0010579+0.00045996i,0.00084045-0.002054i,-0.00020781-0.003002i,-0.0016622-0.0014691i,-0.0011648+0.00067441i,-0.00032785+0.001993i,-0.00014808+0.0014365i,0.00096759+0.00013248i,0.0017018-0.00053208i,0.0012689-0.00076976i,-1.1941e-05-0.0010866i,-0.00093948-0.00078251i,-0.0013035-0.00022592i,-0.0008385+0.00020064i,-0.00075187-0.00022616i,-0.0010245-0.00021179i,-0.00023494-0.00040735i,0.0010368-0.00057424i,0.0010373-0.00013492i,0.00096858-0.000573i,0.00090045-7.1979e-05i,0.00051307+0.00037354i
-7.6665e-05-0.00022424i,-0.00082699-0.00013454i,-0.00068909+0.00056058i,-0.00033547+0.0011274i,-0.00016519+0.0012436i,0.0015243+0.0013544i,0.0023482+0.00019807i,0.0010807-0.00059314i,5.8566e-05-0.0002432i,-0.00054053+0.00047928i,-0.0011171+0.00057242i,-0.00062574+0.00053884i,-0.00014466+0.00095139i,-0.00052091+0.00074386i,-0.00027316+7.9242e-05i,0.00055203-0.00044705i,0.00093564-0.00080778i,0.00079248-0.0004421i,0.00078077-0.00034194i,0.00083417-3.4731e-06i,0.00063332+0.0005669i,3.9656e-05-0.00010992i,-0.00032823-0.00067383i
0.0023783+0.0028887i,0.003067+0.0020392i,0.0032287+0.00070966i,0.0025105-0.00061945i,0.0014497-0.00085449i,0.00058157-0.00014322i,-1.8121e-05+0.00037711i,0.00017328+0.00022885i,0.00057952-1.5606e-06i,-1.4518e-05-0.00027909i,6.3286e-05-0.00055327i,0.00047009-0.00049558i,0.00028833-0.00019024i,-0.00015493+0.00014687i,-0.0010838+0.0003678i,-0.0013272+0.0006874i,-0.00049449+0.00046582i,-5.0309e-05-0.00028748i,-0.00013294-0.00015893i,0.00019439-0.00015091i,0.00054301-0.00094443i,0.00014427-0.00083421i,0.00029044-0.00063717i
-0.00069972+0.0017692i,0.00044157+0.0023061i,0.00077737+0.0028539i,0.00086682+0.0023788i,0.0010053+0.001842i,0.00094543+0.00085263i,0.00065632-0.00022734i,-0.00033528-0.00058401i,-0.0011198-0.00014337i,-0.001581+0.00026783i,-0.0015082-6.5769e-05i,-0.00053445-2.0876e-05i,0.00085022-0.00053457i,0.0010612-0.0011138i,0.00072189-0.00046582i,0.00039852+7.5413e-05i,-3.937e-05+0.0001265i,0.00032744+3.5982e-05i,0.00050244+0.00043115i,0.00023555+0.00029917i,0.00011356-5.656e-06i,5.9789e-05-5.5312e-05i,-6.9849e-05-0.00041534i
0.0001023+0.0012355i,0.0012669+0.0012313i,0.00037373+0.00092645i,-0.00011067+0.00063974i,0.00030772+0.00014576i,0.00088082-0.0004723i,0.00093704-0.0010842i,0.0010907-0.00094813i,0.00033977-1.3912e-06i,-0.00061006+0.00058176i,-0.000573-0.00040756i,-0.0003315-0.000783i,-0.00011017+0.00018741i,-0.00010935+0.00056421i,0.00026713+0.00028623i,0.0011491+8.024e-05i,0.00058243-2.1849e-05i,-0.00079877+0.0001611i,-0.00084065+0.00059186i,-5.5683e-06+0.00054474i,0.00016074+0.00011621i,-0.00069517+0.00023683i,-0.00038078+0.00018992i
-0.0006625+0.00049928i,-0.00018536+0.0012445i,0.000247+0.0014964i,0.00094149+0.00078755i,0.00062218+0.00070325i,-0.00064497+0.00045438i,-0.00035694-0.00065925i,9.7614e-05-0.00082074i,0.0007534-7.7324e-05i,0.0005518+0.0001437i,-0.00048275+4.6585e-05i,-0.0009245+0.0002756i,-0.00044451+0.0010401i,0.00049987+0.00072613i,0.0003663-0.00027604i,-0.00019519+4.7357e-05i,-5.3998e-05+0.00037131i,0.00014513-0.00037156i,-0.00011406-0.00033792i,-0.00010724+0.00034588i,0.00059374+0.00020809i,0.00029153-0.00032845i,-0.0012264-4.7413e-05i
0.00037375+0.0019376i,9.9023e-05+0.0030105i,-0.00017536+0.0018057i,-0.00017395-0.00016063i,0.00095743-0.00066723i,0.0013504-0.0011515i,0.0013523-0.0011354i,0.00085053-8.7564e-06i,-0.00028633-0.00039274i,-0.00086745-0.00089727i,-0.00065254-0.00027167i,7.9268e-05-0.00025038i,0.00037952-0.00040089i,9.441e-05-0.00042389i,0.00012552-0.00028557i,-0.00030933+9.2802e-05i,-0.00081998+6.1279e-05i,-0.00032781+0.00033994i,9.3603e-05+0.00070141i,-0.00045222+0.0011898i,-0.00093741+0.00030241i,-0.00061561-0.00085459i,-0.00026036-0.00047778i
0.00013848+0.0022334i,-0.00064652+0.0030771i,-0.00035803+0.0015504i,0.00071774-0.00056597i,0.0013533-0.001271i,2.905e-06-0.0006951i,-0.00076389-0.00040553i,-0.0003908-0.00020425i,-0.00080115+0.00067738i,-0.0016444+0.00081821i,-0.0015387+0.00064226i,-0.00045326+0.0013163i,-0.0004745+0.0015318i,-0.00077079+0.00059038i,-0.00016773-3.428e-05i,-8.6378e-05-2.028e-05i,-0.00078535+0.00040364i,-0.00079111+0.00010328i,0.00011894-3.419e-05i,0.00060849+0.00020332i,-0.0001062+6.4688e-05i,-0.00042656-0.00039746i,5.831e-05-0.00046677i
-0.00010846+0.0017014i,0.00081721+0.0011333i,0.00068318+0.00074576i,0.0005599+0.0010204i,0.0014459+0.00078904i,0.0019309+8.6228e-05i,0.00033803-0.00060095i,-8.4241e-05-0.00063452i,3.6231e-05-0.00023306i,-0.00056581-0.00014464i,-0.00037467-1.1057e-05i,-0.00018798-0.00017236i,-0.00034332-0.0011056i,-0.0011889-0.0013621i,-0.0010908-0.00087652i,-0.00069398-0.0004773i,-0.00043338-0.00075869i,-0.00037442-0.00081901i,-2.1414e-05-0.00068264i,0.00036512-0.000464i,-8.2399e-06-0.00011896i,-3.3195e-05-3.2741e-05i,0.00051999-0.00030397i
-0.0024892+0.0005105i,-0.0020197-0.00031114i,-0.001184-0.00091664i,-0.0012816-0.0010972i,-0.001013-0.00066842i,-0.00064572-0.0015294i,-0.00018061-0.0023765i,-0.00025332-0.00058734i,-0.00064435+0.0012543i,-0.00070669+0.00059965i,-0.0006338-0.00029291i,-0.00095651-0.00018741i,-0.00083509-0.00027528i,-4.8279e-05-0.00014719i,0.00014079-0.0003978i,0.00023196-0.00048404i,-0.00016744+0.00041049i,-0.00014894-4.0756e-05i,0.00025018-0.0014702i,0.00017294-0.0010083i,-0.00029685+0.00017214i,-0.00027538+0.00031981i,-0.00046333-0.00020813i
0.00079909-0.0011834i,0.001779-0.0012613i,0.0018366-1.4656e-05i,0.0012228+0.0014594i,0.00049927+0.0020434i,0.00041553+0.0015674i,0.00067288+0.00061319i,0.00073372-0.00019061i,9.7813e-05-0.00030724i,-0.00051343-0.00034615i,-0.00039979-0.00075021i,2.5383e-06-0.00042699i,6.6708e-05+0.00013123i,-0.00027969+8.5452e-05i,-0.00013565-0.00011577i,5.3889e-05+0.00038139i,0.00039518+0.00013682i,0.00053522-0.00065187i,-5.5837e-05-0.00080879i,0.00040939-0.0012366i,0.0010455-0.0013455i,0.00059846-0.00059777i,0.00010888-0.0001884i
0.00074394+0.00033692i,0.00018605+0.00043602i,-0.0010103+0.0010583i,-0.0022267+0.0011083i,-0.0019886+0.00080038i,-0.0019186-0.00011766i,-0.0015022+1.8235e-05i,-0.00072548+0.0012018i,-0.00021841+0.0010008i,-0.00039729-0.00072436i,-0.00026314-0.0012507i,0.00046092-0.00031068i,0.00043067+0.00013505i,-0.00016638+0.0007589i,-0.00025943+0.0006585i,0.00016527+0.00062191i,-0.00055199+8.6721e-05i,-0.001063-0.0005784i,-0.0010709-0.00053715i,-0.00056971+9.7895e-05i,-3.1222e-06+0.00015482i,-0.00025357-0.00096923i,-0.00070409-0.0014822i
0.0011782-0.0011218i,0.0022693-0.0018489i,0.0014095-0.00236i,-0.00013562-0.0013667i,-0.0011209+0.0002442i,-0.001121+0.0010303i,-0.00054101+0.00099353i,-6.9502e-05+0.00076227i,0.00050326+0.00076455i,0.0005277+0.0010535i,0.0003089+0.00010314i,0.00053664-0.00024391i,-5.7817e-05+0.00010813i,-0.00059813+0.00022666i,-0.0004429+0.00027736i,-0.00061647-0.00031566i,-0.0004846-0.00046557i,0.00012058-0.00048104i,-8.046e-05-0.00090252i,-0.00024618-0.0010394i,0.00072886-0.00049747i,0.00037032-0.0001011i,-0.0013306+0.00010799i
0.00080702+0.0022136i,0.0023555+0.0027644i,0.0021744+0.0015575i,0.0006346+0.00062514i,-0.00040645+0.00058362i,-0.00035622+0.00054058i,-0.00017606+0.00030646i,0.0001941+7.059e-05i,0.0009527-0.00035578i,0.00095097-0.00050606i,0.00027419-0.00095504i,0.00027972-0.00036494i,0.00072782+0.00084179i,0.001303+0.00078588i,0.0009634+8.9983e-05i,0.00071097-0.00059103i,0.00064709-0.00050606i,0.00039151+0.00029221i,0.00015193+0.00067542i,0.00034368+0.00037374i,7.8733e-05-0.00023794i,-0.00019758-0.00037508i,-0.00037717-0.00016894i
0.00083346+0.0027141i,-4.3881e-06+0.0030228i,-0.00014147+0.0024206i,0.0004393+0.00091922i,0.000375-0.00020102i,0.00026177-0.00041242i,0.00050366+0.00014836i,0.00057008+0.00039405i,3.6248e-05-0.00023833i,-0.00077574-0.00014388i,-0.00098548+0.00037034i,-0.00024754+0.00057997i,-0.00039787+0.00090028i,-0.00058346+0.00046257i,-0.00042783-0.00032829i,7.3934e-06-0.00093005i,0.0002566-0.00041108i,-0.00019749+0.00069137i,0.00011466+0.00086645i,0.00053669+0.00054447i,-5.2672e-05+0.00045283i,8.4983e-05+0.00036793i,-0.00010775+8.3803e-05i
-0.0011842-0.002887i,-0.0012854-0.0025831i,-0.0001058-0.0023522i,0.0010082-0.0014156i,0.0010092-5.8896e-06i,0.00082843-2.323e-06i,0.0010719-0.00056362i,0.00096527-0.00018026i,1.0196e-05-0.00020271i,-0.00011958-0.00011318i,-0.00018094+0.00063427i,-0.00039628+0.00080984i,2.9264e-05+0.00080362i,0.0010018+0.00028489i,0.0015015+5.5459e-07i,0.0011693-0.00037992i,0.00040977-0.0006838i,-0.00026193-0.00036797i,-0.00016729-0.00048498i,-1.3074e-05-0.00072652i,-0.00038811+7.1955e-05i,-0.00029025+0.00016041i,0.00070126-0.0008613i
0.00021108+0.00029358i,0.00071839+0.00012107i,0.00010431+0.00061428i,-0.00041842+0.0010159i,0.0011148+0.0011053i,0.001737+0.0012673i,0.0010836+0.00073174i,0.00087545+2.2982e-05i,0.00050291-0.00037573i,0.00051168-0.00032801i,0.0007751-0.00026654i,0.00060846-0.00060128i,0.00063994-0.00019754i,0.0014362-0.00046575i,0.0011541-0.00059457i,0.00051544+0.00043748i,0.00020063+0.00061657i,-0.00056163+0.00026551i,-0.00089305+1.4037e-06i,-0.00037867-0.0002084i,5.4288e-05-0.00038295i,-0.00058542-2.0993e-05i,-0.0013789+0.00013479i
0.00021834+0.00067171i,0.00029315-0.00029408i,0.0008039-0.00075973i,0.0016666-0.00065591i,0.0013869+0.00057476i,0.00025662+0.0014177i,-0.00047619+0.0013561i,-0.00075377+0.0011595i,-0.00070775+0.00046535i,-0.000794-0.00075574i,-0.00093854-0.00040914i,-0.00057548+0.00096417i,-0.0001997+0.001199i,7.1784e-05+0.00035253i,-3.3008e-05-2.5609e-05i,2.1492e-05+0.00017104i,0.00017134+0.00018148i,0.00012192+0.00029269i,0.00023471-0.00046239i,0.00029094-0.0014683i,0.0003102-0.0013228i,0.00057764-0.00073226i,0.00028254-0.00050977i
-0.00033737+0.0020421i,0.00068647+0.0021093i,0.00049179+0.0014698i,0.00038715+0.0010052i,0.00022525+0.0010773i,0.00069293+0.001089i,0.00021971+9.5112e-05i,0.00011225-0.00068852i,0.00056423-0.00051171i,-7.1379e-05-9.3229e-05i,-0.00046692-0.00038431i,-0.00026477-0.0010062i,-0.00016426-0.00078655i,-0.00010043-0.0001048i,0.00022734-0.00027225i,4.1271e-05-0.00040099i,-0.00021695-0.00015433i,-0.00047226-0.00040199i,-0.00093336+0.00054128i,-0.00057264+0.00069132i,3.2023e-05-0.00045579i,0.00028718-0.00046003i,8.4952e-06+9.5483e-05i
-0.00055824+0.00093066i,-0.00047801+0.0017091i,-0.00042591+0.001441i,-0.00071884+0.00085131i,-0.00080256+0.00051238i,-1.7864e-05+0.00090035i,0.00074228+0.0011803i,0.0011734+0.00091293i,0.00056472+0.0003963i,-0.00016205+5.3561e-05i,-0.00053208+7.8819e-05i,-0.0008385+0.000228i,-0.00058434+0.00071336i,-0.00030393+0.00093386i,-0.00024346+0.0006408i,0.00013575+0.00040232i,0.00060052+0.00053125i,0.00030506+0.0002788i,-0.00011647-0.00031289i,0.00069009-8.6987e-06i,0.001219-0.00011724i,0.0010689-0.00068361i,0.0001423-0.0007346i
-0.0024349-0.0017861i,-0.0021034-0.0015316i,-0.0010036-0.0017781i,-0.00079548-0.0020479i,-0.00042761-0.0013156i,0.00068715-0.00056919i,0.00050456-0.0012864i,-0.00025217-0.0017302i,-0.00022704-0.00043799i,-0.00048651+0.00018152i,-0.00071589+0.0002831i,-0.00029812+0.00040219i,0.00091711-2.6502e-05i,0.0012219+0.00010069i,0.00035904+0.00037953i,0.00015308+0.00021269i,-5.0635e-05+0.000408i,-9.2912e-05+0.00065884i,0.00016221+0.000162i,0.0004398-0.00021752i,0.00046073-0.00026021i,0.00042223-5.4254e-05i,0.00071769+0.00045151i
0.0015543-0.001483i,0.0017783-0.0001088i,0.0011915+0.00053835i,0.0015879-8.1828e-05i,0.002146-0.00034664i,0.0012338-0.00070633i,0.00095029-0.0011779i,0.00075255-0.00073048i,-3.1565e-05-3.2964e-05i,-0.00047756+9.6755e-05i,-8.478e-05-0.00044142i,0.0006814-0.00076986i,0.00064942-0.00019557i,0.00014831-0.00022114i,0.00042006-0.00044109i,-0.00021823+0.0001094i,-0.00043812+0.00086523i,0.00018602+0.00046898i,-9.6833e-05+0.0002375i,-0.00021584+0.00038585i,0.00049141-0.00049265i,0.00024861-5.4764e-05i,0.00031589+0.00085773i
0.0016794+0.0016868i,0.0019264+0.0011135i,0.00033722+0.001185i,-0.00032313+0.0014652i,-3.2405e-06+0.00083018i,0.00020492-0.00050959i,0.00016841-0.0012632i,-7.2772e-05-0.0010142i,-0.00055275-0.0008727i,-0.0010419-0.00081639i,-0.00048491-0.00055819i,7.1121e-05-0.00038545i,0.00067762+2.9831e-05i,0.00058924+0.00034126i,-0.00076587-0.00013884i,-0.00069638-0.00018812i,7.2948e-05+0.00031242i,0.00087327+7.1079e-05i,0.00029409-0.0007075i,-0.00034626-0.00080592i,0.00011901-0.00097385i,0.0002414-0.0010862i,-1.2045e-05-0.00081288i
0.0019162+0.002001i,0.0019782+0.00082872i,0.0011559-0.00076634i,0.0010679-0.00098086i,0.0013614+8.5392e-05i,0.0018544+0.00072018i,0.0015658+0.00069846i,0.00029484+0.00038408i,-0.00043716+0.0001395i,-0.00031798+0.00026929i,0.0001367+0.00017512i,0.00044926-0.0004283i,0.00023542-0.00052204i,1.5213e-05-0.00068365i,0.0003813-0.0010122i,0.00072524-0.00060973i,0.00056114-5.8159e-05i,-0.0003781+0.00036627i,-0.0013235+0.00026383i,-0.00090246+0.00053489i,3.5008e-05+0.000896i,-0.00015355+0.00045272i,-0.00030822+0.00036531i
-0.00077674+0.0040227i,0.0014937+0.0056926i,0.0010414+0.0047074i,0.0013139+0.0032549i,0.0020647+0.0019602i,0.0010532-0.00015873i,-0.00029907-0.0015943i,-0.00019363-0.0011647i,-5.5615e-05-0.00020143i,0.0006658+0.00010827i,0.00094849+4.8203e-05i,0.00039445-0.00021518i,0.00052875-0.00037585i,0.0011784-0.00060074i,0.0014307-0.00071833i,0.00092173+4.1699e-05i,0.00029034+0.00023625i,-0.00045079-0.0005369i,-0.00076014-0.00056902i,-0.00020849-7.6098e-05i,1.9963e-05+0.00011615i,-0.00027825-0.00017544i,-0.00013199+0.00020385i
-0.0024389+0.00059176i,-0.0025584+0.0011554i,-0.0023226+0.0002265i,-0.0025107-0.00026614i,-0.0017415+0.0008626i,0.0013187+0.001288i,0.0021349-4.1314e-05i,0.00090789-0.00065931i,0.00058907+0.00021058i,0.0001822+0.00056155i,-0.00070075+0.00034023i,-0.0010987+0.00072551i,-0.00033056+0.0012602i,0.00079901+0.0013727i,0.00038525+0.0011814i,-0.00032705+0.001283i,-1.4042e-05+0.00079095i,0.0010082-0.00023967i,0.0012586-0.00083325i,0.0010607-0.00097863i,0.00039368-0.0005648i,-0.00068794+0.00029523i,-0.00033298+0.00077167i
-0.003807-0.0015292i,-0.0029636-0.00095782i,-0.0014+0.00069215i,0.00060916+0.0017983i,0.0015403+0.0016132i,0.0014562+0.00021896i,0.00088132-0.0004923i,-0.00025526-0.00091861i,-0.0002767-0.00054917i,-0.00020164+0.00031618i,0.00014767+0.00036251i,0.00060992-0.00018063i,0.001323+0.0004897i,0.0017661+0.00022155i,0.0014974-0.00062872i,0.00061737-0.00025549i,-0.00014766+0.00017511i,-0.00031938-0.00010777i,-0.00052512-0.00047883i,-0.00098186-0.00027584i,-0.00093495-0.00018441i,-0.00056541-0.00058327i,-0.0001566-0.00037041i
-0.0034462-0.0071185i,-0.0059514-0.0050844i,-0.0095242-0.0021689i,-0.0078978+0.0015181i,-0.0042684+0.0046361i,0.0006199+0.0048459i,0.0030011+0.0018476i,0.0017851-0.00016096i,-0.00070982-0.00048268i,-0.001629+0.00060229i,-0.0010563+0.0019642i,0.00017536+0.0012292i,0.0021993+0.00051228i,0.0036199+0.0015251i,0.0038719+0.0018334i,0.0028007+0.00091999i,0.00096422+0.00025377i,0.00087662-0.00017832i,0.001293-0.00089305i,0.00063652-0.0014248i,-0.00062643-0.0011972i,-0.0016013-0.00074002i,-0.00099075-0.00043931i
0.0027264+0.0037275i,0.0042307+0.0041893i,0.0065122+0.0030483i,0.0047696+0.00034884i,0.0017914-0.002477i,-4.3351e-05-0.0029991i,-0.00064736-0.00099788i,-0.00038308+0.00030882i,0.00026454+0.00061505i,0.00056849+0.00014061i,0.00045359-0.00070722i,-0.0003014-0.00056977i,-0.0013287-0.00039037i,-0.0016713-0.00072606i,-0.0015118-0.0011423i,-0.0007875-0.00025778i,-0.00024787+0.0001913i,-0.00010362-5.6981e-05i,-0.00077817+0.00064666i,-0.00089419+0.00037716i,-0.00052838-0.00090322i,-0.00043342-0.0008746i,-0.0004172-0.00031666i
0.0041325+0.0013437i,0.0047418+0.0023456i,0.0045326+0.0018759i,0.0030824+0.00066402i,0.0016261-0.00079502i,-0.00045587-0.0011313i,-0.0008564-0.00045176i,-0.00085984-0.00043169i,-0.0010931+0.00039244i,-0.00059809+0.0001094i,-0.00012306-0.0007469i,-0.00041574-0.00041207i,-0.00040369-0.00034685i,-0.00037341-0.00043685i,-0.00054614-0.00049228i,-0.0001842-0.00034979i,-0.00035823-0.00022363i,-0.00083796-2.074e-05i,-0.00074628-0.00017819i,-0.00018542+0.00044511i,0.00010566+0.0010877i,-0.00037481+0.00025512i,-4.5087e-05-0.0009314i
0.0027643+0.0025219i,0.0019907+0.0028989i,0.00038956+0.0018278i,-0.00095991+0.00088229i,-0.00071669+0.00077365i,-5.2012e-05+0.0010169i,-0.00025202+0.00052049i,-0.00031612+0.00042541i,-0.00033617+0.00056581i,-0.00037004+0.00027852i,-0.00072966+5.9777e-05i,-0.00074087+0.00037066i,-0.00087743+0.0011698i,-0.00099694+0.00099388i,-0.00072366-1.1968e-05i,-0.00080878-0.00051673i,-0.00054531-0.00058387i,-0.00043553-0.00074584i,-0.00037969-0.00044393i,-0.00063857+0.00053533i,-0.00047158+0.00046827i,0.00060367-0.00013211i,0.00064159-0.00010132i
0.0024597+0.0028533i,0.0021338+0.0013889i,0.0014717+0.0007871i,0.00043113-0.00028735i,0.00012542-0.000816i,-0.00090827-3.0841e-05i,-0.0011012+0.00078781i,-0.00034238+0.0011544i,-0.00027941+0.00081232i,0.00033065+0.00011074i,0.0010428-0.00029102i,-0.00018989-0.00026663i,-0.00086629+0.0010087i,-0.00033689+0.0023173i,0.00013898+0.0010124i,-0.00026036-0.00068688i,-0.00058952-9.7301e-05i,-0.00099362+0.00055411i,-0.0011014+0.00046401i,-0.00089372+0.00066109i,-0.00072165+0.00022982i,-0.00048436-0.00078817i,-0.00018918-0.00088531i
0.00038829+0.003996i,0.0023366+0.0031209i,0.003595+0.0013241i,0.0023311-0.00036502i,0.00086621-0.0011942i,0.0004977-0.00096082i,0.00013072-0.0001882i,-0.00049152+0.00019572i,-0.00039247-0.00027547i,0.00057225-0.00059856i,0.001038-0.00070208i,0.00080054-0.00078012i,0.0004366-0.00071874i,4.5479e-05-0.00036578i,-0.00022573-0.00010429i,-0.00049372+0.00012914i,-0.0001014+0.00084368i,-2.8686e-05+0.00072893i,-0.00016118-2.7252e-06i,-8.4236e-05-0.00061842i,0.00059634-0.0003354i,0.0017627-3.9678e-05i,0.0014497-0.00034564i
-0.00095136+0.0018903i,0.0004698+0.0012972i,0.0015214+0.00092896i,0.00074928+0.0010415i,0.00036286+0.00066744i,0.00010755-4.5248e-05i,-0.00021501-9.3695e-05i,0.0002679+0.00050368i,0.00041966+0.00067419i,-8.6687e-05+0.00033199i,-0.00014559+0.0005138i,0.00018357+0.00078405i,1.9906e-05-0.00015613i,-0.00028708-0.0010412i,-0.00054417-0.00095199i,-0.0011079-0.0006809i,-0.0012732-9.6633e-05i,-0.00088912+0.00020462i,-0.00065947+0.00042404i,-0.00093133+0.00012493i,-0.00078075-0.00070427i,-8.5404e-05-0.001007i,-0.00019327-0.00013382i
-0.00051883+0.0002199i,0.0014104+0.00055749i,0.0027733+0.00088352i,0.0019155+0.00064963i,0.00046565+0.00049065i,-0.00043972+0.00013556i,-0.00034141+0.00094697i,-0.00011907+0.0011625i,0.00040545+0.00059297i,0.00039947+0.0003495i,-0.00072264-0.00058294i,-0.00087596-0.0012955i,1.938e-05-0.00045765i,6.2573e-06+0.00027065i,-0.00030146-0.00013541i,0.00013908-1.7535e-05i,0.00019582+0.0003686i,-3.5977e-05+9.3192e-05i,-0.00020409-0.00012671i,-0.00032083+0.00013474i,6.8184e-05+0.00074822i,0.00050511+0.00063445i,0.00052994+0.00017665i
7.2525e-05-0.0013806i,-0.0016176-0.0005535i,-0.0016692-0.0016856i,-0.00049084-0.0029388i,3.59e-05-0.0019452i,2.5253e-05-0.00088153i,-1.4654e-05-0.00063838i,-4.5561e-05-0.00037186i,9.9686e-06-0.00057209i,0.00020788-0.00036978i,0.00023072-0.0005166i,1.199e-05-0.0013038i,0.00070873-0.00097243i,0.0010298+0.00085081i,0.00018299+0.0014587i,-0.00013144+0.0005388i,0.00037403-0.00010056i,-0.0002639-0.00075437i,-0.00062047-0.00069181i,0.00028297+0.00015649i,0.00057932+0.0008203i,0.00022655+0.0012834i,0.00029306+0.00052016i
0.0039104+0.001071i,0.0046048+0.0011075i,0.0047915+0.0021275i,0.0029707+0.0015211i,0.00095261+0.00022208i,-0.00028828-0.00043201i,-0.0010415+0.00033i,-0.0011312+0.00058905i,4.6432e-05+0.00027666i,0.00049598+0.00037966i,3.9138e-06-0.00067558i,-0.00051696-0.0010979i,-0.0010845-0.00035044i,-0.0010715-0.00047231i,-0.00063494-0.00088865i,-0.00035096-0.00076592i,0.00024491-0.00066144i,0.00046517+0.0003116i,0.00048229+0.00028048i,0.00082576-0.00068758i,0.00095419-0.00071607i,0.00063771-0.0004628i,5.4117e-05-0.00033865i
0.0044132+0.0027616i,0.0046901+0.0013i,0.0031926-0.00092051i,0.0012441-0.0021978i,0.00014914-0.0021077i,-0.00074195-0.00062295i,-0.0003016+0.0008259i,0.00069853+0.00068285i,0.00052421+0.00013397i,-0.00016867-0.00065637i,-0.00028349-0.0016311i,-0.00014851-0.001428i,0.00010384-1.5954e-06i,-0.00021055+0.00089393i,-0.00045859+0.00056946i,-4.0723e-05-0.00030092i,-6.416e-05-3.7502e-05i,9.4207e-05+0.00045677i,0.00022599-0.00038658i,-0.00028333-0.00093631i,-0.00041768-0.00081307i,6.4278e-05-0.00034896i,0.00022953+0.00028362i
-0.00012159+0.0019693i,-0.00044485+0.0022781i,-0.00088752+0.0021174i,-0.0011579+0.001787i,-0.00012272+0.00084578i,0.00068503+0.00042884i,0.0010274+0.00052383i,0.0011822+0.0002041i,0.0012723-0.00022111i,0.00066052-0.00066506i,-0.00013006-0.00081396i,-0.0006187-7.529e-05i,-0.0007364+9.3302e-06i,-0.00051412+0.00047603i,-0.00037045+0.00065556i,5.0777e-05-0.00034585i,0.00025194-0.00063124i,0.00057115-0.00022865i,0.0010011+0.00062302i,0.0012005+0.00056768i,0.0011881-6.5526e-05i,0.00068023-0.00070779i,7.5539e-05-0.00057151i
-0.00019633+0.0012548i,0.0014716+0.0022139i,0.0017891+0.0019951i,0.00024403+0.0010697i,-0.00010255-0.00017928i,7.1049e-05-0.00063829i,-5.9094e-05+0.0005228i,-0.00027461+0.00054253i,-0.00060585-0.00010096i,-0.00034924+0.00020701i,-0.00037315-4.8605e-05i,-0.00035849-0.00022669i,-0.00025985-0.00019005i,-0.00054621-5.2403e-05i,-0.00028645-0.00040872i,0.00011399-0.0011346i,-0.00019238-0.00074521i,-8.3354e-05-0.00025573i,5.2338e-05-0.00054563i,-0.00032642-0.00043991i,-0.00033343-7.3801e-05i,0.00042662+0.00034917i,0.00090284+0.00053522i
-0.0016687-0.00041612i,-0.00092627+0.00034572i,-4.299e-05+0.00093227i,-0.00043109+0.00031747i,-0.00057003+0.00014097i,-0.00022897+0.00035415i,0.00061157+0.00054427i,0.00071578+0.00028686i,0.00065203-0.0001834i,0.00062499-0.00071309i,-0.00019635-0.0011984i,-8.009e-05-0.00070996i,0.00070337-0.00015622i,0.00053336+0.00021525i,0.00042912-0.00030255i,0.0005664-0.00082297i,0.00035906-0.00049556i,-0.00019728-0.00027521i,-0.00036107-1.3628e-05i,-5.4896e-05+0.00031039i,-0.00024465+0.00052053i,-0.0008224+0.00043326i,-0.00042241+0.0001153i
0.0017299-0.0015558i,0.0014168-0.00085845i,0.00038115-0.00060951i,-0.00014571-0.0004184i,7.3015e-05-0.00016873i,0.0003328+0.0010008i,0.0004801+0.0016472i,0.00096015+0.00070012i,0.00096516-0.00020519i,0.00037603-8.2363e-05i,-0.00049946+0.001062i,-0.00089894+0.0014714i,0.00018566+0.0011798i,0.0011197+0.0013539i,0.00060881+0.0011274i,0.00021682+0.0001057i,0.0002301-6.4126e-05i,-0.00033105+0.00048935i,-0.00044584+0.00039598i,0.00030982-0.00069292i,0.00026575-0.0010672i,-9.0325e-05-0.00018486i,7.7451e-05+0.00059612i
0.001051-0.00023378i,0.00073247+0.00045844i,-0.00047558-4.4256e-05i,0.00041388-0.0010702i,0.0012708-0.00067418i,0.00053173-4.5455e-05i,-7.9724e-05-0.00022004i,4.4864e-05+0.00016846i,0.00056548+0.00097242i,0.00023021+0.00054023i,-0.00069484+0.00016034i,-0.00089381-0.00016316i,-0.00030755-0.00016629i,0.00011118+0.00013852i,9.8311e-05+0.00056368i,-8.9328e-05+0.0009948i,-0.00028652+0.00038145i,-0.00030305+2.4494e-05i,-5.6537e-05+0.00083098i,0.00042239+0.0014443i,-0.0001237+0.0012515i,-1.9051e-06-0.00015931i,0.00097502-0.00095183i
0.0028873+0.00094367i,0.0025665+0.00043408i,0.0026645-0.00028395i,0.0014136-1.3143e-05i,-0.00059197-9.7363e-05i,-0.00051206+0.00015478i,0.00062897+0.0015208i,0.0010454+0.0014516i,0.0010374-0.00036118i,0.00065264-0.0011332i,-0.00017827-0.001227i,-0.00048168-0.00056706i,-0.00030863+0.00057354i,-0.00020235+0.0016032i,0.00045691+0.0014862i,0.00054414+0.0013137i,0.00037523+0.0014872i,-0.0002689+0.0011294i,-0.00086925+0.00089638i,-0.00037238+0.00083723i,-1.0427e-05+0.00034011i,-7.6168e-05+2.3178e-05i,0.00023915-0.00044621i
