-0.003493+0.00029932i,-0.0018104+0.0014205i,-0.0015097+0.0038076i,-0.0012269+0.004122i,-0.0011626+0.0033541i,-0.001263+0.0020911i,-0.00034241+0.00066147i,0.00075198+0.00039572i,0.00045935+0.00078141i,-7.1353e-05+0.00051363i,-9.6839e-07-4.0784e-05i,4.017e-05-5.6235e-05i,4.0386e-05-9.8786e-05i,-4.2418e-05+6.295e-05i,-0.00022205-0.00032128i,0.0002847-0.00051726i,0.00076213-0.00034962i,0.00031905-0.00065164i,0.00025621-0.00085687i,0.00073313-7.8042e-05i,0.00072801+0.00021373i,0.0011128-0.0010552i,0.0010601-0.0014245i
0.00026387-0.001534i,-0.00021589-0.0018498i,0.00012116-0.0023312i,-7.0278e-05-0.0018956i,-0.00035118-0.0019722i,-0.00038259-0.0013149i,0.00014364-0.00024564i,0.00019902+0.00013669i,-0.00035817-0.00065987i,-0.00078174-0.00076043i,-0.00084553-0.00072457i,-0.00066682-0.0010707i,-0.00048552-0.00047061i,-0.00077841-0.00035874i,-0.00050199-0.00087586i,0.00024288-0.00055196i,0.00021134+8.6137e-05i,0.00016685+4.5919e-05i,0.0004649-0.00049404i,0.00037222-0.00027494i,0.00011453+8.1612e-05i,0.00039885-0.00024799i,-5.3961e-05+0.00043169i
-0.0015798+0.00053005i,-0.0016851+0.00065308i,-0.0011054+0.00049414i,0.00093748+0.00011028i,0.0016194-0.00072763i,0.0010618-0.0020098i,0.00069519-0.0015932i,0.00073404-0.00033318i,0.00069848-0.00015001i,-0.00010341-0.00029406i,-0.00013749-0.00019179i,0.00077104+0.00033598i,0.00060623+0.0011236i,-0.0005996+0.0011638i,-0.00039678+0.00073708i,0.00041125+0.00036534i,0.00033052-0.00032658i,0.00033711+3.2049e-05i,-0.00012534+0.0005175i,-0.00041612+0.00097009i,-0.00066418+0.0011034i,-0.00046836+0.0003692i,-0.00053538+4.9507e-05i
0.001222-0.0016789i,0.0011104-0.0016042i,0.00084294-0.0024764i,-0.00058485-0.0024619i,-0.0018303-0.002021i,-0.001159-0.0015107i,-9.3747e-05-0.00053206i,0.00020633-4.5916e-05i,0.00025005-4.9328e-05i,-0.00028807-0.00043939i,-0.00082623+0.00015382i,-0.00057472+0.00089948i,-0.00043478+0.00058875i,-0.00087867+0.00043339i,-0.00088759+0.00042797i,-0.00063547+0.00017446i,-0.00017554+8.0868e-05i,0.00024761+0.00024884i,0.00092877+9.0805e-05i,0.0013247-0.00063752i,0.00015738-0.00028184i,-0.00095951+0.00037361i,-0.00044278+0.00076157i
-0.0014714+0.00041233i,-0.00086909+0.0005544i,-0.00088541+0.00081889i,-0.00046241+0.0010364i,0.00013934+0.00084603i,0.00012109-0.00012832i,-0.00023298-0.00042316i,5.9343e-05+0.00027016i,0.00030335+0.00026516i,1.8688e-05-0.00026356i,-0.00041239-0.0001863i,-0.00095445+0.00062902i,-0.00028493+0.0011397i,4.6414e-05+6.1913e-05i,-0.00013203-0.00075565i,0.00051592-0.00061035i,0.00062273-0.00032182i,3.8154e-05-2.7104e-05i,-6.112e-05+0.00022619i,0.00056356+0.00023632i,0.00012077+0.00051564i,-0.00049272+0.00059071i,0.00015734+1.7254e-05i
0.000407-0.0019033i,0.00065053-0.0011547i,0.00081716-0.00034292i,0.0003208-0.0014885i,-0.00023586-0.0024539i,-9.1167e-05-0.0021501i,-0.00018096-0.0016827i,-0.00028211-0.0007648i,-0.00035523+0.00033564i,-5.5448e-05+0.0012558i,0.00092599+0.0013495i,0.00057417+0.0011329i,9.8812e-05+0.0012278i,0.00014046+0.0010288i,-0.00024892+0.00070093i,-0.00070447+0.00025859i,-0.00015206+0.00029193i,0.00087366+0.0003512i,0.0012241+0.00045992i,0.00049701+0.0004949i,-0.00039001+0.00022028i,-0.00029645-0.00052529i,0.00041302-0.00037434i
0.00011076-0.00047007i,0.00090722-0.00058763i,0.0018185-0.00054673i,0.0012609-0.00079373i,-0.00014-0.00078232i,0.00016584-0.00069232i,0.00076598-0.00058302i,0.00015613-0.00060401i,0.00019211-0.00061196i,0.00049407-9.2367e-05i,2.2241e-05+0.00058155i,-0.00022738+0.00051025i,1.0502e-05-5.9469e-06i,6.481e-05+0.00017062i,0.00035639+0.0001853i,0.0012575-3.0247e-06i,0.00061838+0.00047963i,-0.00031234-0.00015887i,-0.00052153-0.00073997i,-0.0009644-0.00010165i,-0.00085585+0.00041269i,-0.00072822+0.0003133i,-0.00050116+0.000226i
-0.0013603+0.0011388i,-0.0010982+0.0013456i,-0.001092+0.0009318i,-0.00042504-0.00048804i,9.863e-05-0.0010822i,-2.7637e-05-0.0010338i,0.00034535-0.00096997i,0.00015288-0.00029033i,-0.00071187+0.00036956i,-0.0010356+0.00025769i,-0.00092585+6.6484e-05i,-0.00065618+0.00015506i,-0.00017514+3.2748e-05i,0.00018351+0.00024637i,4.4153e-05+0.00036176i,-0.00023918+4.3258e-05i,-0.00034472+0.00024036i,-0.00016775+0.00068401i,7.6901e-05+0.0011776i,-0.00024564+0.0013328i,-0.00059997+0.0010653i,-0.00050398+0.0006415i,-0.00054457+0.00081834i
-0.00057252+0.00048638i,0.00021927+0.00051772i,0.00023092+0.00095221i,4.5577e-05+0.00038059i,0.00051351-0.0011148i,0.0011626-0.0014587i,0.0013407-0.00046213i,0.00067396-0.0002292i,-0.00047698-0.00099865i,-0.00084243-0.0010745i,-0.00077916-0.000649i,-0.00065603+0.00012572i,-0.00024924+0.00032239i,0.00016434+0.00021623i,-0.00013602+0.00041744i,-0.00019788+0.00025218i,-0.00024418+6.7014e-05i,-0.00017462+0.00023078i,0.00039806+5.3055e-05i,0.00027551+0.0003139i,0.0002568+0.00098434i,0.00071557+0.00045491i,0.00054494+0.00024069i
-0.000486+0.00093007i,-4.2868e-05+0.00078059i,0.00061764+0.00032295i,0.0011739-0.00014841i,0.00046018-0.0004478i,0.00032184-0.00027099i,0.00017437+9.8813e-05i,0.000693+0.00028728i,0.00055499+0.00077347i,-0.00093554+0.00061036i,-0.00082513+0.00056119i,4.3084e-05+0.00044276i,0.00041606-6.0333e-05i,0.00054069-0.00040055i,9.152e-06+0.00023653i,-0.0008175+0.0009341i,-0.00051641+0.00081746i,-0.00040829+0.00095738i,-0.00058046+0.00066858i,0.00013768+7.6408e-05i,0.0008237-0.00034868i,0.00053278-9.8874e-05i,-3.2173e-05+0.00073049i
-0.00050048+0.0018397i,-0.0010453+0.0013203i,-0.00034874+0.0015448i,0.00068641+0.00052578i,0.00035181-0.00071417i,-0.00098228-0.0014546i,-0.00097722-0.0017231i,-0.00026944-0.001216i,-0.00038262-0.00058852i,-0.00032245-0.00020249i,0.00073059-7.0814e-05i,0.0012956+1.8799e-05i,0.00069843-1.3625e-07i,0.00021812-0.00023284i,5.1275e-05-0.00033085i,0.00042506-6.3065e-05i,0.00050294+2.6413e-05i,-3.8426e-05+5.169e-05i,7.4839e-05+8.145e-05i,0.00040488-3.5881e-05i,0.00042523+0.00016037i,0.00050885+0.00034109i,0.00084351+0.00025749i
0.0004203+0.0012926i,0.0018236+0.0022204i,0.0022051+0.0023541i,0.0020207+0.00040066i,0.0016748-0.00061916i,0.00061962-0.0012796i,0.00081995-0.0017224i,0.0010118-0.00066014i,0.00024319+8.1072e-05i,-0.00062539+1.5391e-05i,-0.0010541+6.8231e-05i,3.2437e-05-0.00015561i,0.0012285-0.0010082i,0.0010726-0.00032407i,0.00035408+0.00052792i,0.00025202+0.00019194i,0.00039029+0.00034826i,-1.799e-05+0.00028084i,-0.00016589-5.6285e-05i,0.00019476+0.00073564i,0.00031178+0.0011751i,0.00039535+0.0010568i,0.00044677+0.0010956i
-0.00020445+0.00084359i,0.00025851+0.00056382i,0.0010973+0.00068648i,0.0011373-0.0001172i,0.00058976-0.00083412i,0.00017145-0.00028044i,0.00010097+0.00018844i,0.00028615-8.4508e-05i,0.00045977-0.00037802i,0.00037184-0.00068603i,0.0005256-0.00085667i,0.00046075-0.00016917i,-0.00011924+0.00066199i,-0.0004629-8.1701e-06i,-0.00013659-0.00069667i,-2.2874e-05+0.00020364i,-0.00016583+0.00081401i,-0.0004274+0.00062147i,-0.00084315+0.00025863i,-0.00032356+0.00022176i,-0.00016789+0.00011778i,-0.00063523-0.00015459i,-0.00035583-0.00028591i
-0.00080526-0.0013036i,-0.0012001+0.00073427i,-0.0012145+0.0020559i,-0.00045498+0.001551i,0.00027139+0.00077406i,-0.0001002+2.4481e-05i,0.00043975-0.00092019i,0.00093911-0.00037738i,0.0004724+4.3367e-05i,5.1123e-05+0.00023078i,-0.0003273+0.0007433i,-0.00037361+0.00084887i,-0.00038926+0.00023766i,-0.00020649+0.00028109i,0.00021905+0.00069641i,0.00059991-0.00012483i,0.00070287-0.00077084i,0.00025894-0.00011334i,-0.00051914+0.0007848i,-0.0011352+0.00093623i,-0.00096094+0.00040583i,-0.00034989-0.00057951i,-0.00023297-0.00099795i
0.00052528+0.00015904i,0.0020902+0.00016315i,0.0034074-0.00070568i,0.0034594-0.0014499i,0.0022555-0.001998i,0.0014121-0.0012354i,0.0012984-0.00015862i,0.0010798-0.00029375i,0.00038961-0.00047552i,-0.00030028-0.0004956i,-0.00097998-0.00035974i,-0.00087985-0.00010059i,-0.00048792-7.6335e-05i,-0.00010639+0.00014429i,-0.00022847+0.00085057i,-0.00032749+0.0011541i,-0.00032974+0.0011226i,-0.00044806+0.00075097i,-0.00082825+0.00047328i,-0.00099728+0.00012472i,-0.0012516-1.0919e-05i,-0.0011767+0.00035554i,-0.00043071+0.00068817i
-0.0002136-0.00045648i,-0.00075779+0.00020542i,-0.00091043-0.00013242i,-0.00094123-9.7464e-05i,-0.00084855-0.00058418i,-0.00074751-0.0008035i,0.00021099-3.4277e-05i,2.4741e-05-4.8212e-05i,-0.00059481-0.0010024i,-0.00054489-0.0010027i,-0.00050617-0.00016037i,-0.00072832-1.298e-05i,-0.0003909-0.00039797i,0.000321-0.00064538i,0.00026782-0.00026077i,-0.00024042+0.00011243i,0.0001401+0.00038064i,0.00015873+0.00091237i,0.00068164+0.00052097i,0.001223-0.00016677i,0.00036222-4.903e-05i,-0.00069759+0.00029044i,-0.00088055+6.1978e-05i
0.00032895-0.000256i,0.00028663-0.0003713i,0.00057094-0.0015025i,0.00015742-0.0033396i,-0.00072651-0.00322i,-0.0012929-0.0014679i,-0.00082351-0.00013304i,7.9079e-05+0.00012701i,0.00055457-0.00012239i,-0.00016455-0.00028538i,-0.0011531+0.00017509i,-0.00060359+0.00088435i,0.00035291+0.0008905i,0.00010615-1.8502e-05i,-0.00049778-0.00050269i,-0.00089688-0.00013342i,-0.00074411+8.1793e-05i,-0.0003498-9.7488e-05i,0.00070312-0.00026924i,0.00090223+7.7547e-05i,0.00032534+0.00047694i,0.00041774+0.00082741i,0.00080556+0.00082715i
-0.0001574+0.0011282i,0.0013334-0.00014496i,0.0033281+0.00042873i,0.0030472+0.00037948i,0.0017638+5.0755e-05i,0.00056976+0.00029339i,0.00077337+0.00046622i,0.00074593+0.00011229i,-0.0003767-0.00035766i,-0.00063738-0.00036663i,-0.00027008-0.00035437i,-0.00011766-0.00050198i,8.4221e-05-0.0012223i,0.0004962-0.0015856i,0.00021053-0.0012481i,-0.00028858-0.00049111i,-0.00021589+0.00013938i,-0.00018141-4.9796e-05i,4.1237e-05-0.00011284i,0.00047216-0.00018413i,0.00022207-0.0002195i,6.9819e-05+0.0001343i,-1.9941e-05+0.0005201i
0.00156-0.00073351i,0.0016233-0.0009274i,0.0019855-0.0021185i,0.0013401-0.002353i,-0.00053765-0.0022419i,-0.001103-0.0011562i,0.00068367-0.00044739i,0.0011045-0.00074918i,0.00024225-0.00086125i,0.00040173-0.0010212i,-2.8295e-05+0.00028523i,-0.0011488+0.0012971i,-0.0013122+0.0010645i,-0.0016781+0.00054164i,-0.0012349+2.6168e-05i,-0.00032063+0.00010883i,8.6173e-05+0.00068647i,0.00048093+0.0007584i,0.0001805+0.00032581i,-0.00038758-0.00025981i,-0.00037334+3.3728e-05i,9.7747e-05-9.3432e-05i,0.00025307-0.00054387i
0.0010584+0.0011552i,0.0017432+0.0020203i,0.0026944+0.00072335i,0.0018034-0.0012688i,0.00070129-0.0021059i,0.00057106-0.0019246i,0.00092711-0.00090914i,0.0012367+1.0723e-05i,0.0002427-2.4938e-05i,-0.00051928-0.00033281i,-0.00026699-0.00088629i,-0.00047347-0.0004787i,-0.00093746-0.00019284i,-0.0014195-0.00087417i,-0.0014296-0.0012847i,-0.0011831-0.0011643i,-0.00047319-0.00035525i,0.00018519+0.00024004i,-0.00010548+0.00047461i,-0.00043831+0.00085966i,-0.00035135+0.001037i,-0.00033916+0.00093345i,-7.0486e-06+0.00043795i
0.00094563+0.00013829i,0.0012218-0.00047255i,0.0023927-0.00086289i,0.0013799-0.0017774i,-0.00011412-0.003248i,4.9425e-05-0.0023355i,0.00016283-0.001199i,2.8218e-05-0.001298i,0.00069657-0.00086649i,0.00077506-8.602e-05i,0.00023934+0.00056693i,-1.6935e-05+0.0009319i,-0.00065201+0.00084752i,-0.00099605+0.00010447i,-0.00099994-0.00037969i,-0.00068459-0.00072504i,0.00013396-0.00034624i,0.0002343-0.0005208i,0.00022137-0.00094926i,0.00060873-0.00035562i,0.00036954+0.0002655i,0.0008798+0.00054693i,0.0011+0.00012748i
-0.00041912+0.0012135i,0.00073041+0.0026003i,0.0015215+0.001799i,0.0022136+0.00040344i,0.0011408-0.00018519i,0.00060765-0.00023602i,0.00056172+0.00017166i,0.00051236-9.5812e-05i,0.00038613-0.00049638i,-0.00049302-0.00041726i,-0.00089049+0.00019045i,-0.00074053+0.00025906i,-0.0003997-0.00047914i,-0.00019692-0.00039851i,0.0002919+0.00073529i,0.00047612+0.0014357i,7.7865e-05+0.0014437i,-0.00049025+0.00071955i,0.00021553-0.00045842i,0.00027507-0.00030081i,-0.00053022+0.00025487i,0.00024056+0.00015034i,6.4678e-05-9.3587e-05i
-0.00023231+4.1658e-05i,-0.00071426-0.0013196i,-0.00034002-0.0012988i,9.8467e-05-0.0014473i,0.00066736-0.0010479i,0.0002609-0.00039201i,0.00053875-0.00033149i,0.0011363-0.00049045i,-4.2187e-05-0.0011069i,-0.00064674-0.0012818i,-0.00026827-0.0011285i,-0.00043284-0.00030143i,0.0002465-0.00047002i,0.00085951-0.00074885i,0.00071835+0.00035569i,0.00098177+0.0010585i,0.00047448+0.00058978i,-0.00050863+0.000325i,-0.00019059+0.00051134i,0.00012537+0.00074912i,8.4773e-05+0.00068362i,0.00039259-4.8932e-05i,0.00044667-0.0010227i
0.0011749+0.00012185i,0.00081333+0.00036381i,0.00059474-0.00031667i,9.8144e-05-0.0014366i,0.00010173-0.0019031i,0.0009448-0.0007526i,0.00078656-2.7342e-05i,0.00043877-0.00059866i,0.00021359-0.00096742i,-0.00081682-0.0003867i,-0.00099902-0.00012778i,-0.00012287-0.00023485i,0.00011963-0.00013266i,-0.0004155+3.5625e-05i,-0.0007029-9.3799e-05i,-0.0004702-4.892e-06i,0.00026467+0.00094797i,0.00085262+0.0012375i,0.00057275+0.0008875i,-0.00031996+0.00014057i,-0.00020224-0.00022286i,0.00025275+0.00031962i,5.4145e-05+0.0005004i
-0.0011472+0.00025816i,-0.0014486+0.0011712i,-0.00039181+0.0011174i,0.00077154-0.00015137i,0.0010593-0.0012244i,0.00074724-7.2659e-05i,0.00055876+0.00016451i,0.00047394-0.00067134i,-0.00026876+1.7513e-05i,-0.0010352+0.00086886i,-0.0014414+0.00051288i,-0.0003652+0.00074664i,0.00058144+0.00101i,0.00050923+0.00033554i,1.5264e-05+0.00019236i,3.0114e-05-0.00048689i,-0.00038214-0.0010273i,-0.00096907-0.00012676i,-0.00048939+0.0012535i,3.5607e-05+0.0017995i,0.0002656+0.00091267i,0.00060863+0.00012585i,0.0010019+0.00044078i
0.0024037-0.00082317i,0.001924-0.0011345i,0.0017618-0.00075376i,0.0010085-0.00011371i,0.00043513-0.0013046i,0.00012966-0.0020539i,0.00058363-0.001076i,0.00047498-0.00053155i,-0.00020338-0.00021831i,-0.00038239+0.00021924i,0.00023197+0.00011824i,0.00044596-0.00038891i,-0.00024348-0.00027501i,-0.00028056-0.0001957i,9.0502e-05-0.00025196i,0.00054968+1.5566e-05i,0.00056124-0.00012493i,0.00012388-0.00047682i,0.00047324+0.00018759i,0.00065549+0.00060099i,0.00016584-0.00050451i,0.00016738-0.0010046i,0.00018045-0.00068817i
0.0002766+9.7722e-05i,6.428e-05+0.0002852i,0.00077326+0.00087804i,0.00069167+0.00010777i,-0.00029311-0.00058613i,-0.00055123-0.00059355i,-0.00022317-0.00051345i,0.00041182+0.0003194i,0.00053218+0.00037462i,-0.00033791-0.00051054i,-0.00057205-0.00073566i,0.0001837-7.4339e-05i,0.00022984-8.9825e-05i,-0.00030598-0.00063582i,-0.00034568-0.00052016i,-0.00022206-0.00015762i,-8.396e-05+0.00071759i,0.00031041+0.0013535i,0.00095233+0.00057955i,0.00094065-0.00013927i,-0.00027694+0.00011371i,-0.00086187+0.00050905i,-0.00069171+0.00031134i
0.00097457+0.0010532i,0.001144+0.00064757i,0.0026873-6.418e-05i,0.0028514-0.00060586i,0.0014486-0.0018731i,0.00014565-0.0023635i,-8.4922e-05-0.0022911i,3.5324e-05-0.0018749i,-0.00032422-0.00068592i,-0.00065409-4.7564e-05i,-0.00042101+0.00023552i,0.00013099+0.00090336i,0.00034696+0.00038485i,0.00037092+0.00015284i,0.00020517+0.00063426i,0.00011449+0.00041775i,9.6882e-05-0.00025177i,0.00050381+0.00016263i,0.00072777+0.00032503i,5.3136e-05-7.3339e-05i,-0.00073497-0.00051156i,-0.00086987-0.00091975i,-0.00039812-0.00034763i
0.00098073+0.0004227i,0.00019618+0.00076695i,0.00030098+0.00053459i,0.00090668-0.00029785i,0.00064709-0.00010509i,0.00060529+2.6066e-07i,0.0009505-0.00040145i,0.00063663-0.00051495i,0.00019607+0.00012849i,-0.00025504+0.00097309i,-0.00052672+0.0010402i,-0.0003411+0.00041553i,-6.0501e-05+0.00037651i,-1.9736e-05+0.0004787i,-2.1682e-05+0.00051385i,-8.3361e-05+0.00090548i,-4.5253e-05+0.0010421i,0.00018252+0.00039917i,0.00036682-0.0001203i,0.00032992+0.0001581i,-0.00028113+5.2873e-05i,-0.00079614-0.00074415i,-0.0004315-0.0008248i
-0.0007264+0.0012856i,0.00078173+0.0015479i,0.0013273+0.0014348i,0.0020071+0.00052301i,0.0019606-0.00060857i,0.00092058-0.0011973i,0.00069286-0.0009199i,0.00048769-0.00044206i,-0.00015455-0.00039597i,-0.00086775+0.00016787i,-0.00050806+0.0010258i,-0.00014585+0.00071913i,-0.00050198+0.00042185i,-0.0011737+0.00035752i,-0.00093478+0.00021327i,-3.1101e-05+0.00031271i,0.00049098+4.9193e-05i,0.00063506-0.00013978i,7.7239e-05-0.00022918i,0.0001914+0.00034677i,0.00090778+0.00067555i,0.00034638+0.00014669i,1.044e-05-9.3457e-05i
-0.00040557+0.00064109i,0.00032445+0.00058943i,0.00021886-0.00015848i,0.0012536-0.00025773i,0.0012239+0.00028381i,-0.00016048+0.00013882i,-0.00034886-0.00017889i,-0.000396-0.00025679i,-0.00042839-0.00034152i,-0.00090521-0.00038715i,-0.00070768-0.00047817i,0.00016293-0.00017763i,0.00025414+0.00054505i,-4.5258e-06+0.00055421i,0.00032972-0.00073811i,0.00066645-0.0011395i,0.00070049-0.00045373i,0.00094221+0.00058997i,0.00089059+0.001287i,0.00034818+0.00044504i,0.0005544+0.00041551i,0.00035677+0.00038908i,-0.0004083-0.00021731i
0.0003346+0.00018692i,0.0011934+0.00032043i,0.0026243-7.9482e-06i,0.0024296+7.6668e-05i,0.0010037-0.00036167i,0.00042371-0.00081888i,-4.5973e-05-0.00076597i,-0.00069852-0.00070066i,-0.00022851-0.00034046i,0.00029585+0.00028381i,-9.4383e-05-5.4504e-05i,0.00032332-0.00019764i,0.0005588+7.1449e-05i,-0.00039717-0.0001328i,-0.001012-0.0002682i,-0.00058423-6.0723e-06i,-1.4841e-05+0.00077279i,0.0003195+0.00073032i,0.00062274+0.000981i,0.00076749+0.00093946i,0.00054296-5.8993e-05i,0.00027517-0.00069086i,0.00062105-0.00091378i
-1.0418e-05-0.0013948i,-0.00014092-0.00022062i,-0.00035872-0.00040541i,-0.00029737-0.00056339i,-0.00054099-0.00081051i,-0.00075811-0.00083054i,-0.00022234+8.3419e-05i,0.00062503+0.00035596i,0.00088189-0.00028515i,0.00026997-3.5364e-05i,-9.4756e-05+0.00041569i,-0.00012831+0.00040938i,-0.0001164+0.00028687i,-0.00010612-0.00019056i,-0.00041292-7.0694e-05i,-0.0002977+0.00033554i,-0.00027437-2.7076e-05i,-0.00062273+5.545e-05i,1.2067e-05+0.00023119i,0.00045926+5.0299e-05i,0.00029093+1.4409e-06i,0.00022499-0.00038372i,3.3758e-05-0.00060889i
-0.0015224+0.0015889i,-0.0002367+0.00035495i,0.0017796+2.8667e-05i,0.0037754+0.00024841i,0.0032251-0.00017202i,0.00094877-0.0011748i,0.00013436-0.0011288i,0.00076286-0.0012968i,0.00085007-0.0014523i,0.00013822-0.00094896i,-0.00064688-0.00048364i,-0.00072651-0.00025335i,0.00026226-3.2521e-05i,0.00097105+0.00065532i,0.00044451+0.00091568i,-0.00031704+0.00072212i,-0.00097362+0.00030971i,-0.0016934-0.00092566i,-0.0017347-0.0010252i,-0.00049836-0.00022476i,0.0003883+0.000815i,0.00049865+0.00078521i,0.00031405+1.6146e-05i
-0.0012571+0.000265i,-0.0012151+0.0018918i,-0.0010331+0.0010058i,-0.0002276-0.00029429i,-0.00073742-0.000434i,-0.00093363-0.00063109i,-0.00027-0.00036695i,1.7081e-05-0.00042705i,0.00012835-0.00085556i,-0.00016551+0.00017497i,-0.00070471+0.0014613i,-0.00014918+0.00091373i,0.00068582-0.00026432i,-3.0899e-07-0.0012072i,-0.00071192-0.00057357i,-0.00016433+0.0012808i,4.8727e-05+0.0011831i,0.00085556+0.00071369i,0.0011467+0.0011995i,0.00074851+0.0011462i,0.00047199+0.00023301i,-0.00022338-0.00085374i,-0.00055947-0.0012123i
0.00062567-0.0009664i,0.00040816-0.0008931i,0.00015324-0.0021442i,0.00059-0.0030216i,0.0013042-0.0023294i,0.001164-0.0012218i,0.00024671-0.00077369i,0.00024315-0.00099851i,0.00052965-0.0012212i,-0.0002025-0.0011658i,-0.00065625-0.0013908i,-0.00089472-0.00095223i,-0.00088645-0.00052292i,-0.000501-0.00062229i,-0.00032571-3.7129e-05i,-0.00054233+9.368e-05i,-0.00048574+0.00012926i,-0.00030769+0.00054486i,-1.8383e-05+0.00032918i,0.0002658-0.00050466i,0.00023719-0.00055377i,0.00025256+0.0003597i,0.00046444+0.00060755i
-0.0011413+0.00047432i,-0.0006414+0.00048563i,0.00061634+0.00072309i,0.00080895+0.00033472i,0.00014621-0.0001927i,0.00038706-0.0007102i,0.00059353-0.0012121i,0.00010317-0.0010864i,-0.0002737-0.0003129i,3.3591e-05-0.00026165i,-0.00017717-0.00020218i,-0.00015227-0.00021515i,9.8622e-06+0.00016828i,-9.178e-05+0.00019502i,0.00025187-0.00043534i,4.7379e-05-8.3132e-05i,-7.7088e-05-0.00013382i,0.00021268-0.00079088i,0.00059881-0.0006252i,0.00098284-3.9688e-05i,0.001371-0.00016945i,0.0010498+1.9558e-05i,0.00012803-5.3212e-05i
0.00076055-0.00065234i,0.0013189-0.001194i,0.0010198-0.0016824i,0.0008632-0.0014767i,0.00077051-0.0014701i,-2.6161e-05-0.0010472i,-0.00044886-0.00059109i,6.5736e-05-0.00099945i,-0.00011568-0.000821i,-0.00023153+4.8161e-05i,-3.5479e-05+0.001005i,0.00024179+0.0010061i,-0.00037758+0.00050334i,-0.00063339-0.00010586i,0.00058151-0.00020187i,0.0010745+0.00017228i,0.00018896+0.00017641i,-0.00026796+0.00017798i,0.00070852+0.00073144i,0.0016146+0.00090498i,0.0015149+0.0010979i,0.0004897+0.0017005i,-2.6536e-05+0.0013368i
-0.00051084-0.00050245i,-0.00029016+0.00089645i,-0.0001113-9.4124e-06i,-0.00029302-0.0014588i,-0.0013518-0.0018052i,-0.0001082-0.001546i,0.0014844-0.00063027i,0.00070458-0.0001266i,-7.0054e-05+0.00022237i,4.0451e-05+0.00078971i,5.1726e-05+0.00077443i,-6.1589e-05+0.00043932i,-0.00032014+5.6144e-05i,-0.00027335-0.00016751i,-0.00010342+0.00015767i,-0.00015921-2.8272e-05i,-0.00034796+2.0927e-05i,0.0002186+0.00081228i,0.00051945+0.00071593i,0.00070959-0.00015859i,0.00071382-0.00014645i,0.00087159-0.00033591i,0.00026007-0.00046586i
0.0010058-0.001261i,0.00059964-0.0012315i,0.00018845-0.0018914i,4.6455e-05-0.0028873i,-0.00037387-0.0024609i,-0.00087576-0.00094082i,-0.0010008-0.00015678i,-0.0010175-0.00050741i,-0.0010107-0.001011i,-0.0008174-0.00067426i,-0.00023583-3.077e-05i,7.2779e-05+0.0003173i,-0.00052936+0.00052786i,-0.0007105+0.0012061i,-0.00057049+0.0011325i,-0.00082308+0.0004613i,-0.0008983-0.00013475i,6.5516e-05-0.00031779i,0.00093732+4.4847e-05i,0.0011974+0.00026954i,0.00069598+0.00046958i,-9.3616e-05+0.00034268i,-0.00059385-0.00013253i
-0.00026235+0.0034653i,0.0001688+0.0036742i,0.0013505+0.0028918i,0.0029503+0.0016353i,0.0031963+0.00082133i,0.0019456+0.00018379i,0.00055242-0.00037948i,0.00042827-0.00028144i,0.00010522-0.00019172i,-0.00062549-0.00060071i,-0.00098171-0.00072436i,-0.0005454-0.00062836i,0.00030454-6.9511e-05i,0.00065764-0.00029792i,0.00037796-0.00081262i,-7.8759e-05-0.00035482i,-3.6445e-05+0.00028573i,-0.00011206+0.00053971i,-0.00033789+0.00069458i,-0.00029558+0.00095695i,-0.00029951+0.00029295i,-7.6867e-05-3.9777e-06i,8.1179e-06+0.00010037i
0.0014244-0.0013963i,1.367e-05+0.00022985i,-0.0003213-0.000102i,-0.00083257-0.00084892i,-0.0020183-0.0016356i,-0.0014557-0.0013741i,0.00032907-0.00026168i,0.00071493-0.0004396i,0.00023751-0.0010616i,-0.00048577-0.00044762i,-0.00077019+8.556e-05i,-3.07e-05+0.00038416i,0.00077556+0.00027611i,0.00049361-0.00018138i,-0.00010826+0.00011013i,-0.00067034+0.00028125i,-0.001145+6.5411e-05i,-0.00070364+0.00074704i,4.6946e-05+0.00082828i,-0.00050209+0.00020174i,-0.00093845+0.0005983i,-0.0006876+0.0003697i,-0.00016292-0.00031196i
0.0013703+0.00194i,0.0021161+0.0019933i,0.0026907+0.0020071i,0.0025178+0.0010079i,0.0013458-0.00050159i,0.0011808-0.0016703i,0.00072285-0.0011326i,0.00057857-0.00012839i,0.0011629-0.00018185i,0.0010105-0.00069959i,-8.8508e-05-0.00015582i,-0.00083645-7.5597e-05i,-0.0011416-0.00077944i,-0.00096926-0.0006086i,-0.00016691-0.00049141i,0.00050648-0.0002637i,0.00043868-0.00035571i,-4.156e-05-0.00017219i,-0.00015295+0.00037805i,0.00076932+5.4696e-05i,0.00039157-0.00015661i,-0.00030532-7.9416e-05i,0.00049496-0.00010965i
0.00048268+0.00026218i,0.0010389+0.0010216i,0.0017625+0.00064882i,0.0019891-0.00055348i,0.00093428-0.001291i,0.00029956-0.0017571i,0.00036895-0.0011086i,0.0007684-0.00060854i,0.00067942-0.00018016i,0.00048569-0.00022452i,-0.00021241-0.00075132i,-0.00054025-0.00021549i,0.00018623+0.0003227i,0.00011809-6.6913e-05i,-0.00045996-0.00027579i,-0.00036687-0.00019651i,0.00021916+0.00051465i,0.00079104+0.0010524i,0.0010095+0.0007292i,0.0010453+0.00014135i,0.00079479+0.00098339i,-0.00026293+0.0016766i,-0.00060092+0.00046136i
